time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_AVRSetpointPu;Wind_Turbine_GEN_InjectedActiveCurrent;Wind_Turbine_GEN_InjectedReactiveCurrent
0.000000000;1.044e+00;8.333e-01;-1.850e-08;7.979e-01;5.036e-08;1.045e+00;1.044e+00;7.500e-01;-4.448e-08;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.977e-01;1.489e-02
29.999994000;1.044e+00;8.333e-01;7.159e-08;7.979e-01;1.452e-08;1.045e+00;1.044e+00;7.500e-01;3.868e-08;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.977e-01;1.489e-02
29.999994000;3.797e-01;2.405e-01;-6.248e-01;6.333e-01;-1.645e+00;3.805e-01;3.797e-01;2.165e-01;-5.623e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.977e-01;1.489e-02
29.999995000;3.797e-01;2.405e-01;-6.248e-01;6.333e-01;-1.645e+00;3.805e-01;3.797e-01;2.164e-01;-5.623e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.977e-01;1.489e-02
29.999998000;3.797e-01;2.404e-01;-6.248e-01;6.332e-01;-1.645e+00;3.805e-01;3.797e-01;2.164e-01;-5.623e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.976e-01;1.489e-02
30.000141000;3.796e-01;2.381e-01;-6.252e-01;6.271e-01;-1.647e+00;3.803e-01;3.796e-01;2.143e-01;-5.627e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.914e-01;1.504e-02
30.000189000;3.796e-01;2.373e-01;-6.254e-01;6.251e-01;-1.647e+00;3.803e-01;3.796e-01;2.136e-01;-5.628e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.894e-01;1.515e-02
30.000205000;3.796e-01;2.370e-01;-6.254e-01;6.244e-01;-1.647e+00;3.802e-01;3.796e-01;2.133e-01;-5.629e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.887e-01;1.519e-02
30.001238000;3.804e-01;2.223e-01;-6.289e-01;5.843e-01;-1.654e+00;3.809e-01;3.804e-01;2.000e-01;-5.660e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.487e-01;2.442e-02
30.002414000;3.836e-01;2.096e-01;-6.339e-01;5.465e-01;-1.653e+00;3.844e-01;3.836e-01;1.887e-01;-5.705e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.111e-01;4.834e-02
30.002841000;3.858e-01;2.064e-01;-6.363e-01;5.349e-01;-1.649e+00;3.870e-01;3.858e-01;1.857e-01;-5.727e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;6.995e-01;6.402e-02
30.002969000;3.866e-01;2.055e-01;-6.370e-01;5.316e-01;-1.648e+00;3.879e-01;3.866e-01;1.850e-01;-5.733e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;6.962e-01;6.939e-02
30.003161000;3.879e-01;2.044e-01;-6.382e-01;5.269e-01;-1.645e+00;3.893e-01;3.879e-01;1.839e-01;-5.744e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;6.915e-01;7.791e-02
30.003225000;3.883e-01;2.040e-01;-6.386e-01;5.254e-01;-1.645e+00;3.898e-01;3.883e-01;1.836e-01;-5.748e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;6.899e-01;8.086e-02
30.003315000;3.889e-01;2.035e-01;-6.392e-01;5.233e-01;-1.643e+00;3.905e-01;3.889e-01;1.832e-01;-5.753e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;6.878e-01;8.508e-02
30.003317000;3.890e-01;2.035e-01;-6.392e-01;5.233e-01;-1.643e+00;3.905e-01;3.890e-01;1.832e-01;-5.753e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;6.878e-01;8.518e-02
30.004225000;3.962e-01;2.001e-01;-6.453e-01;5.050e-01;-1.629e+00;3.988e-01;3.962e-01;1.800e-01;-5.807e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;6.690e-01;1.338e-01
30.004409000;3.978e-01;1.996e-01;-6.465e-01;5.018e-01;-1.625e+00;4.007e-01;3.978e-01;1.797e-01;-5.819e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;6.658e-01;1.448e-01
30.004729000;4.008e-01;1.991e-01;-6.488e-01;4.968e-01;-1.619e+00;4.042e-01;4.008e-01;1.792e-01;-5.839e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;6.604e-01;1.646e-01
30.006549000;4.197e-01;1.977e-01;-6.616e-01;4.711e-01;-1.576e+00;4.261e-01;4.197e-01;1.780e-01;-5.955e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;6.327e-01;2.908e-01
30.006613000;4.204e-01;1.977e-01;-6.621e-01;4.703e-01;-1.575e+00;4.269e-01;4.204e-01;1.779e-01;-5.958e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;6.318e-01;2.955e-01
30.007092000;4.257e-01;1.977e-01;-6.652e-01;4.644e-01;-1.563e+00;4.330e-01;4.257e-01;1.779e-01;-5.987e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;6.253e-01;3.307e-01
30.008241000;4.375e-01;1.986e-01;-6.717e-01;4.540e-01;-1.535e+00;4.467e-01;4.375e-01;1.788e-01;-6.045e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;6.138e-01;4.088e-01
30.009137000;4.458e-01;1.998e-01;-6.757e-01;4.482e-01;-1.516e+00;4.564e-01;4.458e-01;1.798e-01;-6.082e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;6.077e-01;4.637e-01
30.009265000;4.470e-01;2.000e-01;-6.763e-01;4.475e-01;-1.513e+00;4.578e-01;4.470e-01;1.800e-01;-6.086e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;6.070e-01;4.712e-01
30.009393000;4.481e-01;2.002e-01;-6.768e-01;4.468e-01;-1.510e+00;4.591e-01;4.481e-01;1.802e-01;-6.091e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;6.063e-01;4.786e-01
30.009649000;4.503e-01;2.006e-01;-6.777e-01;4.456e-01;-1.505e+00;4.616e-01;4.503e-01;1.806e-01;-6.100e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;6.051e-01;4.930e-01
30.010161000;4.545e-01;2.015e-01;-6.795e-01;4.434e-01;-1.495e+00;4.666e-01;4.545e-01;1.814e-01;-6.116e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;6.031e-01;5.208e-01
30.010462000;4.569e-01;2.021e-01;-6.805e-01;4.423e-01;-1.489e+00;4.694e-01;4.569e-01;1.819e-01;-6.125e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;6.022e-01;5.365e-01
30.010492000;4.572e-01;2.022e-01;-6.806e-01;4.422e-01;-1.489e+00;4.696e-01;4.572e-01;1.820e-01;-6.125e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;6.021e-01;5.380e-01
30.011228000;4.627e-01;2.037e-01;-6.827e-01;4.402e-01;-1.475e+00;4.761e-01;4.627e-01;1.833e-01;-6.144e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;6.006e-01;5.744e-01
30.012070000;4.686e-01;2.056e-01;-6.847e-01;4.386e-01;-1.461e+00;4.829e-01;4.686e-01;1.850e-01;-6.163e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;6.001e-01;6.128e-01
30.012326000;4.703e-01;2.062e-01;-6.853e-01;4.383e-01;-1.457e+00;4.849e-01;4.703e-01;1.855e-01;-6.168e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;6.001e-01;6.238e-01
30.016102000;4.910e-01;2.138e-01;-6.908e-01;4.355e-01;-1.407e+00;5.090e-01;4.910e-01;1.924e-01;-6.217e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;6.038e-01;7.579e-01
30.016230000;4.915e-01;2.140e-01;-6.909e-01;4.354e-01;-1.406e+00;5.097e-01;4.915e-01;1.926e-01;-6.218e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;6.039e-01;7.616e-01
30.016486000;4.927e-01;2.144e-01;-6.911e-01;4.352e-01;-1.403e+00;5.110e-01;4.927e-01;1.930e-01;-6.220e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;6.042e-01;7.689e-01
30.016614000;4.932e-01;2.146e-01;-6.912e-01;4.351e-01;-1.401e+00;5.116e-01;4.932e-01;1.931e-01;-6.221e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;6.043e-01;7.725e-01
30.016870000;4.943e-01;2.150e-01;-6.915e-01;4.349e-01;-1.399e+00;5.129e-01;4.943e-01;1.935e-01;-6.223e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;6.046e-01;7.795e-01
30.016998000;4.948e-01;2.152e-01;-6.916e-01;4.348e-01;-1.398e+00;5.135e-01;4.948e-01;1.936e-01;-6.224e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;6.047e-01;7.829e-01
30.017254000;4.959e-01;2.155e-01;-6.918e-01;4.346e-01;-1.395e+00;5.147e-01;4.959e-01;1.940e-01;-6.226e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;6.049e-01;7.897e-01
30.017510000;4.969e-01;2.158e-01;-6.920e-01;4.344e-01;-1.393e+00;5.159e-01;4.969e-01;1.943e-01;-6.228e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;6.052e-01;7.962e-01
30.023014000;5.137e-01;2.212e-01;-6.945e-01;4.306e-01;-1.352e+00;5.354e-01;5.137e-01;1.991e-01;-6.250e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;6.107e-01;9.037e-01
30.023475000;5.147e-01;2.215e-01;-6.946e-01;4.304e-01;-1.349e+00;5.366e-01;5.147e-01;1.994e-01;-6.251e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;6.112e-01;9.103e-01
30.023936000;5.157e-01;2.218e-01;-6.947e-01;4.302e-01;-1.347e+00;5.378e-01;5.157e-01;1.996e-01;-6.252e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;6.116e-01;9.166e-01
30.024166000;5.162e-01;2.220e-01;-6.947e-01;4.301e-01;-1.346e+00;5.383e-01;5.162e-01;1.998e-01;-6.252e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;6.118e-01;9.196e-01
