time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Bess_GEN_UPuInjTerminal;Bess_GEN_IpInjTerminal;Bess_GEN_IqInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Bess_GEN_AVRSetpointPu;Bess_GEN_NetworkFrequencyPu;NetworkFrequencyPu
19.995636000;1.116e+00;7.113e-01;2.253e-01;6.371e-01;2.018e-01;1.122e+00;6.500e-01;2.190e-01;1.116e+00;4.268e-01;1.352e-01;1.000e+01;1.121e+00;4.997e+01;4.997e+01
19.995892000;1.120e+00;7.132e-01;2.252e-01;6.369e-01;2.011e-01;1.125e+00;6.499e-01;2.183e-01;1.120e+00;4.279e-01;1.351e-01;1.000e+01;1.121e+00;4.997e+01;4.997e+01
19.996865000;1.132e+00;7.204e-01;2.243e-01;6.363e-01;1.981e-01;1.137e+00;6.493e-01;2.152e-01;1.132e+00;4.322e-01;1.346e-01;1.000e+01;1.121e+00;4.997e+01;4.997e+01
19.997326000;1.138e+00;7.237e-01;2.236e-01;6.359e-01;1.965e-01;1.143e+00;6.490e-01;2.135e-01;1.138e+00;4.342e-01;1.342e-01;1.000e+01;1.121e+00;4.997e+01;4.997e+01
19.998248000;1.150e+00;7.303e-01;2.216e-01;6.351e-01;1.927e-01;1.155e+00;6.482e-01;2.096e-01;1.150e+00;4.382e-01;1.330e-01;1.000e+01;1.121e+00;4.997e+01;4.997e+01
19.998708000;1.156e+00;7.335e-01;2.203e-01;6.346e-01;1.906e-01;1.161e+00;6.478e-01;2.075e-01;1.156e+00;4.401e-01;1.322e-01;1.000e+01;1.121e+00;4.997e+01;4.997e+01
19.999169000;1.162e+00;7.366e-01;2.188e-01;6.341e-01;1.884e-01;1.167e+00;6.474e-01;2.051e-01;1.162e+00;4.420e-01;1.313e-01;1.000e+01;1.121e+00;4.997e+01;4.997e+01
20.000060000;1.173e+00;7.426e-01;2.153e-01;6.331e-01;1.836e-01;1.178e+00;6.464e-01;2.002e-01;1.173e+00;4.455e-01;1.292e-01;1.000e+01;1.121e+00;4.997e+01;4.997e+01
20.001020000;1.185e+00;7.488e-01;2.107e-01;6.317e-01;1.778e-01;1.190e+00;6.452e-01;1.943e-01;1.185e+00;4.493e-01;1.264e-01;1.000e+01;1.121e+00;4.997e+01;4.997e+01
20.001532000;1.192e+00;7.520e-01;2.079e-01;6.310e-01;1.744e-01;1.197e+00;6.445e-01;1.909e-01;1.192e+00;4.512e-01;1.247e-01;1.000e+01;1.121e+00;4.997e+01;4.997e+01
20.002044000;1.198e+00;7.551e-01;2.048e-01;6.302e-01;1.709e-01;1.203e+00;6.437e-01;1.873e-01;1.198e+00;4.531e-01;1.229e-01;1.000e+01;1.121e+00;4.997e+01;4.997e+01
20.002556000;1.205e+00;7.582e-01;2.015e-01;6.293e-01;1.672e-01;1.209e+00;6.429e-01;1.836e-01;1.205e+00;4.549e-01;1.209e-01;1.000e+01;1.121e+00;4.997e+01;4.997e+01
20.003068000;1.211e+00;7.612e-01;1.979e-01;6.284e-01;1.633e-01;1.216e+00;6.421e-01;1.796e-01;1.211e+00;4.567e-01;1.187e-01;1.000e+01;1.121e+00;4.997e+01;4.997e+01
20.003580000;1.218e+00;7.642e-01;1.940e-01;6.274e-01;1.593e-01;1.222e+00;6.412e-01;1.755e-01;1.218e+00;4.585e-01;1.164e-01;1.000e+01;1.121e+00;4.997e+01;4.997e+01
20.004604000;1.231e+00;7.699e-01;1.856e-01;6.254e-01;1.508e-01;1.235e+00;6.393e-01;1.669e-01;1.231e+00;4.619e-01;1.114e-01;1.000e+01;1.121e+00;4.997e+01;4.997e+01
20.005116000;1.238e+00;7.727e-01;1.810e-01;6.243e-01;1.463e-01;1.242e+00;6.383e-01;1.623e-01;1.238e+00;4.636e-01;1.086e-01;1.000e+01;1.121e+00;4.997e+01;4.997e+01
20.006140000;1.251e+00;7.780e-01;1.711e-01;6.220e-01;1.368e-01;1.254e+00;6.361e-01;1.527e-01;1.251e+00;4.668e-01;1.027e-01;1.000e+01;1.121e+00;4.997e+01;4.997e+01
20.006716000;1.258e+00;7.808e-01;1.651e-01;6.207e-01;1.313e-01;1.262e+00;6.349e-01;1.471e-01;1.258e+00;4.685e-01;9.909e-02;1.000e+01;1.121e+00;4.997e+01;4.997e+01
20.007164000;1.264e+00;7.830e-01;1.602e-01;6.196e-01;1.268e-01;1.267e+00;6.338e-01;1.425e-01;1.264e+00;4.698e-01;9.611e-02;1.000e+01;1.121e+00;4.997e+01;4.997e+01
20.007932000;1.274e+00;7.866e-01;1.510e-01;6.176e-01;1.185e-01;1.277e+00;6.320e-01;1.342e-01;1.274e+00;4.720e-01;9.058e-02;1.000e+01;1.121e+00;4.997e+01;4.997e+01
20.008854000;1.285e+00;7.907e-01;1.387e-01;6.152e-01;1.079e-01;1.288e+00;6.297e-01;1.234e-01;1.285e+00;4.744e-01;8.320e-02;1.000e+01;1.121e+00;4.997e+01;4.997e+01
20.009996000;1.300e+00;7.955e-01;1.215e-01;6.120e-01;9.350e-02;1.303e+00;6.267e-01;1.089e-01;1.300e+00;4.773e-01;7.292e-02;1.000e+01;1.121e+00;4.997e+01;4.997e+01
20.009996000;1.300e+00;7.955e-01;1.216e-01;6.120e-01;9.350e-02;1.303e+00;6.267e-01;1.089e-01;1.300e+00;4.773e-01;7.293e-02;1.000e+01;1.121e+00;4.997e+01;4.997e+01
20.009998000;1.300e+00;7.955e-01;1.215e-01;6.120e-01;9.348e-02;1.303e+00;6.267e-01;1.088e-01;1.300e+00;4.773e-01;7.291e-02;1.000e+01;1.121e+00;4.997e+01;4.997e+01
20.010004000;1.300e+00;7.955e-01;1.214e-01;6.119e-01;9.340e-02;1.303e+00;6.267e-01;1.088e-01;1.300e+00;4.773e-01;7.285e-02;1.000e+01;1.121e+00;4.997e+01;4.997e+01
20.010012000;1.300e+00;7.955e-01;1.213e-01;6.119e-01;9.329e-02;1.303e+00;6.266e-01;1.086e-01;1.300e+00;4.773e-01;7.277e-02;1.000e+01;1.121e+00;4.997e+01;4.997e+01
20.010060000;1.300e+00;7.953e-01;1.205e-01;6.118e-01;9.266e-02;1.303e+00;6.265e-01;1.080e-01;1.300e+00;4.772e-01;7.227e-02;1.000e+01;1.121e+00;4.997e+01;4.997e+01
20.010124000;1.300e+00;7.951e-01;1.194e-01;6.116e-01;9.181e-02;1.303e+00;6.263e-01;1.072e-01;1.300e+00;4.770e-01;7.161e-02;1.000e+01;1.121e+00;4.998e+01;4.998e+01
20.010636000;1.300e+00;7.931e-01;1.103e-01;6.101e-01;8.488e-02;1.303e+00;6.249e-01;1.002e-01;1.300e+00;4.759e-01;6.621e-02;1.000e+01;1.121e+00;4.998e+01;4.998e+01
20.010764000;1.300e+00;7.926e-01;1.080e-01;6.097e-01;8.311e-02;1.302e+00;6.246e-01;9.842e-02;1.300e+00;4.756e-01;6.483e-02;1.000e+01;1.121e+00;4.998e+01;4.998e+01
20.010892000;1.300e+00;7.921e-01;1.057e-01;6.093e-01;8.133e-02;1.302e+00;6.242e-01;9.663e-02;1.300e+00;4.753e-01;6.344e-02;1.000e+01;1.121e+00;4.999e+01;4.999e+01
20.013350000;1.300e+00;7.823e-01;5.848e-02;6.018e-01;4.499e-02;1.302e+00;6.171e-01;6.012e-02;1.300e+00;4.694e-01;3.509e-02;1.000e+01;1.121e+00;4.999e+01;4.999e+01
20.013580000;1.300e+00;7.814e-01;5.385e-02;6.011e-01;4.143e-02;1.301e+00;6.164e-01;5.655e-02;1.300e+00;4.688e-01;3.231e-02;1.000e+01;1.121e+00;4.999e+01;4.999e+01
20.015884000;1.300e+00;7.719e-01;6.540e-03;5.938e-01;5.031e-03;1.301e+00;6.096e-01;2.000e-02;1.300e+00;4.632e-01;3.924e-03;1.000e+01;1.121e+00;4.999e+01;4.999e+01
20.016114000;1.300e+00;7.710e-01;1.748e-03;5.931e-01;1.345e-03;1.300e+00;6.089e-01;1.629e-02;1.300e+00;4.626e-01;1.049e-03;1.000e+01;1.121e+00;4.999e+01;4.999e+01
20.016806000;1.300e+00;7.682e-01;-1.265e-02;5.909e-01;-9.728e-03;1.300e+00;6.068e-01;5.175e-03;1.300e+00;4.609e-01;-7.588e-03;1.000e+01;1.121e+00;4.999e+01;4.999e+01
20.018418000;1.300e+00;7.617e-01;-4.618e-02;5.859e-01;-3.552e-02;1.300e+00;6.021e-01;-2.072e-02;1.300e+00;4.570e-01;-2.771e-02;1.000e+01;1.121e+00;4.999e+01;4.999e+01
20.018649000;1.300e+00;7.608e-01;-5.094e-02;5.852e-01;-3.919e-02;1.299e+00;6.015e-01;-2.440e-02;1.300e+00;4.565e-01;-3.057e-02;1.000e+01;1.121e+00;4.999e+01;4.999e+01
20.020031000;1.300e+00;7.554e-01;-7.931e-02;5.810e-01;-6.100e-02;1.299e+00;5.976e-01;-4.631e-02;1.300e+00;4.532e-01;-4.758e-02;1.000e+01;1.121e+00;4.999e+01;4.999e+01
20.021183000;1.300e+00;7.510e-01;-1.025e-01;5.777e-01;-7.888e-02;1.299e+00;5.944e-01;-6.425e-02;1.300e+00;4.506e-01;-6.152e-02;1.000e+01;1.121e+00;4.999e+01;4.999e+01
20.021414000;1.300e+00;7.501e-01;-1.071e-01;5.770e-01;-8.241e-02;1.298e+00;5.938e-01;-6.780e-02;1.300e+00;4.501e-01;-6.428e-02;1.000e+01;1.121e+00;4.999e+01;4.999e+01
20.021874000;1.300e+00;7.484e-01;-1.163e-01;5.757e-01;-8.943e-02;1.298e+00;5.925e-01;-7.485e-02;1.300e+00;4.490e-01;-6.976e-02;1.000e+01;1.121e+00;4.999e+01;4.999e+01
20.022105000;1.300e+00;7.475e-01;-1.208e-01;5.750e-01;-9.292e-02;1.298e+00;5.919e-01;-7.835e-02;1.300e+00;4.485e-01;-7.248e-02;1.000e+01;1.121e+00;4.999e+01;4.999e+01
20.023856000;1.300e+00;7.413e-01;-1.545e-01;5.702e-01;-1.189e-01;1.298e+00;5.874e-01;-1.044e-01;1.300e+00;4.448e-01;-9.272e-02;1.000e+01;1.121e+00;4.999e+01;4.999e+01
20.024271000;1.300e+00;7.398e-01;-1.623e-01;5.691e-01;-1.249e-01;1.297e+00;5.863e-01;-1.104e-01;1.300e+00;4.439e-01;-9.740e-02;1.000e+01;1.121e+00;4.999e+01;4.999e+01
20.025100000;1.300e+00;7.370e-01;-1.777e-01;5.669e-01;-1.367e-01;1.297e+00;5.843e-01;-1.223e-01;1.300e+00;4.422e-01;-1.066e-01;1.000e+01;1.121e+00;4.999e+01;4.999e+01
20.025929000;1.300e+00;7.342e-01;-1.927e-01;5.648e-01;-1.482e-01;1.297e+00;5.823e-01;-1.338e-01;1.300e+00;4.405e-01;-1.156e-01;1.000e+01;1.121e+00;4.999e+01;4.999e+01
20.026759000;1.300e+00;7.316e-01;-2.073e-01;5.627e-01;-1.595e-01;1.297e+00;5.803e-01;-1.451e-01;1.300e+00;4.389e-01;-1.244e-01;1.000e+01;1.121e+00;4.999e+01;4.999e+01
20.027174000;1.300e+00;7.302e-01;-2.145e-01;5.617e-01;-1.650e-01;1.296e+00;5.794e-01;-1.507e-01;1.300e+00;4.381e-01;-1.287e-01;1.000e+01;1.121e+00;4.999e+01;4.999e+01
20.027588000;1.300e+00;7.289e-01;-2.216e-01;5.607e-01;-1.705e-01;1.296e+00;5.784e-01;-1.562e-01;1.300e+00;4.374e-01;-1.330e-01;1.000e+01;1.121e+00;4.999e+01;4.999e+01
20.028832000;1.300e+00;7.252e-01;-2.423e-01;5.578e-01;-1.864e-01;1.296e+00;5.757e-01;-1.722e-01;1.300e+00;4.351e-01;-1.454e-01;1.000e+01;1.121e+00;4.999e+01;4.999e+01
20.029662000;1.300e+00;7.228e-01;-2.557e-01;5.560e-01;-1.967e-01;1.296e+00;5.739e-01;-1.825e-01;1.300e+00;4.337e-01;-1.534e-01;1.000e+01;1.121e+00;4.999e+01;4.999e+01
20.030077000;1.300e+00;7.216e-01;-2.622e-01;5.551e-01;-2.017e-01;1.295e+00;5.731e-01;-1.875e-01;1.300e+00;4.329e-01;-1.573e-01;1.000e+01;1.121e+00;4.999e+01;4.999e+01
20.030491000;1.300e+00;7.204e-01;-2.687e-01;5.542e-01;-2.067e-01;1.295e+00;5.722e-01;-1.925e-01;1.300e+00;4.322e-01;-1.612e-01;1.000e+01;1.121e+00;4.999e+01;4.999e+01
20.031321000;1.300e+00;7.181e-01;-2.813e-01;5.524e-01;-2.163e-01;1.295e+00;5.706e-01;-2.022e-01;1.300e+00;4.309e-01;-1.688e-01;1.000e+01;1.121e+00;4.999e+01;4.999e+01
20.032565000;1.300e+00;7.149e-01;-2.994e-01;5.499e-01;-2.303e-01;1.295e+00;5.682e-01;-2.163e-01;1.300e+00;4.289e-01;-1.797e-01;1.000e+01;1.121e+00;4.999e+01;4.999e+01
20.032980000;1.300e+00;7.138e-01;-3.053e-01;5.491e-01;-2.349e-01;1.295e+00;5.674e-01;-2.208e-01;1.300e+00;4.283e-01;-1.832e-01;1.000e+01;1.121e+00;4.999e+01;4.999e+01
20.033394000;1.300e+00;7.128e-01;-3.111e-01;5.483e-01;-2.393e-01;1.295e+00;5.667e-01;-2.253e-01;1.300e+00;4.277e-01;-1.867e-01;1.000e+01;1.121e+00;4.999e+01;4.999e+01
20.033809000;1.300e+00;7.118e-01;-3.168e-01;5.475e-01;-2.437e-01;1.294e+00;5.660e-01;-2.297e-01;1.300e+00;4.271e-01;-1.901e-01;1.000e+01;1.121e+00;4.999e+01;4.999e+01
20.034224000;1.300e+00;7.108e-01;-3.224e-01;5.467e-01;-2.480e-01;1.294e+00;5.652e-01;-2.340e-01;1.300e+00;4.265e-01;-1.934e-01;1.000e+01;1.121e+00;4.999e+01;4.999e+01
20.034639000;1.300e+00;7.098e-01;-3.279e-01;5.460e-01;-2.522e-01;1.294e+00;5.645e-01;-2.383e-01;1.300e+00;4.259e-01;-1.968e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
20.035468000;1.300e+00;7.078e-01;-3.387e-01;5.445e-01;-2.605e-01;1.294e+00;5.631e-01;-2.466e-01;1.300e+00;4.247e-01;-2.032e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
20.035883000;1.300e+00;7.069e-01;-3.439e-01;5.438e-01;-2.645e-01;1.294e+00;5.624e-01;-2.506e-01;1.300e+00;4.241e-01;-2.063e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
20.037542000;1.300e+00;7.033e-01;-3.640e-01;5.410e-01;-2.800e-01;1.294e+00;5.598e-01;-2.661e-01;1.300e+00;4.220e-01;-2.184e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
20.037956000;1.300e+00;7.025e-01;-3.688e-01;5.404e-01;-2.837e-01;1.293e+00;5.592e-01;-2.698e-01;1.300e+00;4.215e-01;-2.213e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
20.038786000;1.300e+00;7.008e-01;-3.782e-01;5.391e-01;-2.909e-01;1.293e+00;5.580e-01;-2.770e-01;1.300e+00;4.205e-01;-2.269e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
20.039200000;1.300e+00;7.000e-01;-3.827e-01;5.385e-01;-2.944e-01;1.293e+00;5.574e-01;-2.806e-01;1.300e+00;4.200e-01;-2.296e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
20.039615000;1.300e+00;6.992e-01;-3.872e-01;5.379e-01;-2.978e-01;1.293e+00;5.568e-01;-2.840e-01;1.300e+00;4.195e-01;-2.323e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
20.040004000;1.300e+00;6.985e-01;-3.913e-01;5.373e-01;-3.010e-01;1.293e+00;5.563e-01;-2.872e-01;1.300e+00;4.191e-01;-2.348e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
20.040012000;1.300e+00;6.984e-01;-3.914e-01;5.373e-01;-3.011e-01;1.293e+00;5.563e-01;-2.873e-01;1.300e+00;4.191e-01;-2.348e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
20.040124000;1.300e+00;6.981e-01;-3.925e-01;5.371e-01;-3.020e-01;1.293e+00;5.561e-01;-2.882e-01;1.300e+00;4.189e-01;-2.355e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
20.040252000;1.299e+00;6.977e-01;-3.937e-01;5.369e-01;-3.030e-01;1.292e+00;5.560e-01;-2.892e-01;1.299e+00;4.186e-01;-2.362e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
20.041020000;1.297e+00;6.953e-01;-4.010e-01;5.359e-01;-3.091e-01;1.290e+00;5.550e-01;-2.953e-01;1.297e+00;4.172e-01;-2.406e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
20.041788000;1.296e+00;6.929e-01;-4.079e-01;5.348e-01;-3.149e-01;1.288e+00;5.540e-01;-3.011e-01;1.296e+00;4.157e-01;-2.448e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
20.042761000;1.293e+00;6.900e-01;-4.162e-01;5.336e-01;-3.219e-01;1.286e+00;5.528e-01;-3.081e-01;1.293e+00;4.140e-01;-2.497e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
20.043222000;1.292e+00;6.886e-01;-4.200e-01;5.330e-01;-3.251e-01;1.284e+00;5.523e-01;-3.113e-01;1.292e+00;4.132e-01;-2.520e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
20.044604000;1.288e+00;6.847e-01;-4.306e-01;5.314e-01;-3.342e-01;1.281e+00;5.507e-01;-3.204e-01;1.288e+00;4.108e-01;-2.583e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
20.045065000;1.287e+00;6.834e-01;-4.338e-01;5.309e-01;-3.370e-01;1.280e+00;5.503e-01;-3.232e-01;1.287e+00;4.101e-01;-2.603e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
20.045986000;1.285e+00;6.809e-01;-4.400e-01;5.299e-01;-3.424e-01;1.277e+00;5.493e-01;-3.287e-01;1.285e+00;4.086e-01;-2.640e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
20.046447000;1.284e+00;6.797e-01;-4.429e-01;5.294e-01;-3.450e-01;1.276e+00;5.489e-01;-3.312e-01;1.284e+00;4.078e-01;-2.657e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
20.047369000;1.282e+00;6.774e-01;-4.483e-01;5.286e-01;-3.498e-01;1.273e+00;5.481e-01;-3.361e-01;1.282e+00;4.064e-01;-2.690e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
20.047830000;1.280e+00;6.762e-01;-4.509e-01;5.281e-01;-3.521e-01;1.272e+00;5.477e-01;-3.384e-01;1.280e+00;4.057e-01;-2.705e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
20.048751000;1.278e+00;6.740e-01;-4.555e-01;5.273e-01;-3.564e-01;1.270e+00;5.469e-01;-3.427e-01;1.278e+00;4.044e-01;-2.733e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
20.049212000;1.277e+00;6.729e-01;-4.577e-01;5.270e-01;-3.584e-01;1.269e+00;5.466e-01;-3.447e-01;1.277e+00;4.038e-01;-2.746e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
20.049673000;1.276e+00;6.719e-01;-4.597e-01;5.266e-01;-3.604e-01;1.267e+00;5.463e-01;-3.466e-01;1.276e+00;4.031e-01;-2.758e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
20.050012000;1.275e+00;6.711e-01;-4.612e-01;5.264e-01;-3.617e-01;1.267e+00;5.460e-01;-3.480e-01;1.275e+00;4.027e-01;-2.767e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
20.050028000;1.275e+00;6.711e-01;-4.612e-01;5.264e-01;-3.618e-01;1.266e+00;5.460e-01;-3.481e-01;1.275e+00;4.026e-01;-2.767e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
20.050124000;1.275e+00;6.708e-01;-4.616e-01;5.263e-01;-3.621e-01;1.266e+00;5.459e-01;-3.484e-01;1.275e+00;4.025e-01;-2.770e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
20.051532000;1.271e+00;6.678e-01;-4.668e-01;5.253e-01;-3.672e-01;1.263e+00;5.450e-01;-3.535e-01;1.271e+00;4.007e-01;-2.801e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
20.052556000;1.269e+00;6.657e-01;-4.698e-01;5.247e-01;-3.704e-01;1.260e+00;5.445e-01;-3.566e-01;1.269e+00;3.994e-01;-2.819e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
20.053068000;1.267e+00;6.646e-01;-4.712e-01;5.244e-01;-3.718e-01;1.259e+00;5.442e-01;-3.581e-01;1.267e+00;3.988e-01;-2.827e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
20.054092000;1.265e+00;6.626e-01;-4.734e-01;5.239e-01;-3.743e-01;1.256e+00;5.437e-01;-3.606e-01;1.265e+00;3.976e-01;-2.840e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
20.054604000;1.263e+00;6.617e-01;-4.743e-01;5.237e-01;-3.754e-01;1.255e+00;5.435e-01;-3.617e-01;1.263e+00;3.970e-01;-2.846e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
20.055116000;1.262e+00;6.607e-01;-4.751e-01;5.235e-01;-3.764e-01;1.253e+00;5.433e-01;-3.627e-01;1.262e+00;3.964e-01;-2.851e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
20.057164000;1.257e+00;6.572e-01;-4.770e-01;5.228e-01;-3.795e-01;1.248e+00;5.427e-01;-3.657e-01;1.257e+00;3.943e-01;-2.862e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
20.057676000;1.256e+00;6.563e-01;-4.772e-01;5.226e-01;-3.800e-01;1.247e+00;5.425e-01;-3.662e-01;1.256e+00;3.938e-01;-2.863e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
20.058700000;1.253e+00;6.547e-01;-4.772e-01;5.224e-01;-3.807e-01;1.244e+00;5.423e-01;-3.670e-01;1.253e+00;3.928e-01;-2.863e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
20.059724000;1.251e+00;6.532e-01;-4.767e-01;5.223e-01;-3.812e-01;1.242e+00;5.422e-01;-3.674e-01;1.251e+00;3.919e-01;-2.860e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
20.059996000;1.250e+00;6.529e-01;-4.766e-01;5.222e-01;-3.812e-01;1.241e+00;5.421e-01;-3.675e-01;1.250e+00;3.917e-01;-2.860e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
20.059996000;1.250e+00;6.528e-01;-4.765e-01;5.222e-01;-3.812e-01;1.241e+00;5.421e-01;-3.675e-01;1.250e+00;3.917e-01;-2.859e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
20.060252000;1.250e+00;6.527e-01;-4.765e-01;5.222e-01;-3.812e-01;1.241e+00;5.421e-01;-3.675e-01;1.250e+00;3.916e-01;-2.859e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
