time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Bess_GEN_UPuInjTerminal;Bess_GEN_IpInjTerminal;Bess_GEN_IqInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Bess_GEN_ActivePowerSetpointPu;Bess_GEN_ReactivePowerSetpointPu
30.108437000;-8.745e-09;-6.108e-10;2.743e-09;4.851e-09;-8.640e-09;2.775e-04;-1.687e-09;1.441e+00;-6.318e-09;-6.160e-09;-1.438e-09;1.000e+01;-6.660e-01;-2.159e-01
30.112037000;-8.551e-09;6.337e-10;2.383e-09;5.002e-09;-8.557e-09;2.775e-04;-3.291e-11;1.441e+00;-5.794e-09;-5.963e-09;-9.633e-10;1.000e+01;-6.660e-01;-2.159e-01
30.149994000;6.894e-10;4.239e-09;-2.899e-09;1.268e-09;1.759e-09;2.784e-04;2.081e-08;1.437e+00;-2.278e-09;-4.748e-09;5.422e-09;1.000e+01;-6.660e-01;-2.159e-01
30.149994000;1.428e+00;-9.686e-01;1.583e+00;-6.781e-01;1.108e+00;1.429e+00;-6.780e-01;1.108e+00;1.428e+00;-4.843e-03;7.915e-03;1.000e+01;-6.660e-01;-2.159e-01
30.150058000;1.428e+00;-9.698e-01;1.582e+00;-6.791e-01;1.108e+00;1.428e+00;-6.790e-01;1.108e+00;1.428e+00;-4.849e-03;7.909e-03;1.000e+01;-6.660e-01;-2.159e-01
30.154705000;1.423e+00;-9.884e-01;1.563e+00;-6.945e-01;1.098e+00;1.423e+00;-6.944e-01;1.098e+00;1.423e+00;-4.942e-03;7.814e-03;1.000e+01;-6.660e-01;-2.159e-01
30.155537000;1.419e+00;-9.992e-01;1.547e+00;-7.040e-01;1.090e+00;1.420e+00;-7.038e-01;1.090e+00;1.419e+00;-4.996e-03;7.734e-03;1.000e+01;-6.660e-01;-2.159e-01
30.157696000;1.397e+00;-1.022e+00;1.441e+00;-7.313e-01;1.031e+00;1.398e+00;-7.311e-01;1.031e+00;1.397e+00;-5.109e-03;7.205e-03;1.000e+01;-6.660e-01;-2.159e-01
30.157811000;1.396e+00;-1.022e+00;1.433e+00;-7.322e-01;1.027e+00;1.396e+00;-7.319e-01;1.027e+00;1.396e+00;-5.110e-03;7.167e-03;1.000e+01;-6.660e-01;-2.159e-01
30.160230000;1.359e+00;-1.007e+00;1.245e+00;-7.414e-01;9.159e-01;1.359e+00;-7.413e-01;9.161e-01;1.359e+00;-5.037e-03;6.223e-03;1.000e+01;-6.660e-01;-2.159e-01
30.160755000;1.350e+00;-1.001e+00;1.199e+00;-7.413e-01;8.880e-01;1.350e+00;-7.412e-01;8.881e-01;1.350e+00;-5.003e-03;5.993e-03;1.000e+01;-6.660e-01;-2.159e-01
30.163836000;1.331e+00;-9.752e-01;1.099e+00;-7.328e-01;8.261e-01;1.331e+00;-7.327e-01;8.262e-01;1.331e+00;-4.876e-03;5.497e-03;1.000e+01;-6.660e-01;-2.159e-01
30.164400000;1.327e+00;-9.694e-01;1.081e+00;-7.303e-01;8.147e-01;1.328e+00;-7.302e-01;8.149e-01;1.327e+00;-4.847e-03;5.407e-03;1.000e+01;-6.660e-01;-2.159e-01
30.178027000;1.248e+00;-8.124e-01;6.766e-01;-6.511e-01;5.422e-01;1.248e+00;-6.510e-01;5.422e-01;1.248e+00;-4.062e-03;3.383e-03;1.000e+01;-6.660e-01;-2.159e-01
30.184478000;1.209e+00;-7.514e-01;4.998e-01;-6.215e-01;4.134e-01;1.209e+00;-6.214e-01;4.135e-01;1.209e+00;-3.757e-03;2.499e-03;1.000e+01;-6.660e-01;-2.159e-01
30.186321000;1.198e+00;-7.362e-01;4.512e-01;-6.147e-01;3.767e-01;1.198e+00;-6.146e-01;3.767e-01;1.198e+00;-3.681e-03;2.256e-03;1.000e+01;-6.660e-01;-2.159e-01
30.186782000;1.195e+00;-7.326e-01;4.390e-01;-6.131e-01;3.674e-01;1.195e+00;-6.131e-01;3.675e-01;1.195e+00;-3.663e-03;2.195e-03;1.000e+01;-6.660e-01;-2.159e-01
30.189086000;1.181e+00;-7.154e-01;3.796e-01;-6.059e-01;3.215e-01;1.181e+00;-6.059e-01;3.215e-01;1.181e+00;-3.577e-03;1.898e-03;1.000e+01;-6.660e-01;-2.159e-01
30.202004000;1.099e+00;-6.432e-01;6.980e-02;-5.854e-01;6.353e-02;1.099e+00;-5.854e-01;6.371e-02;1.099e+00;-3.216e-03;3.490e-04;1.000e+01;-6.660e-01;-2.159e-01
30.204564000;1.082e+00;-6.330e-01;1.340e-02;-5.850e-01;1.238e-02;1.082e+00;-5.850e-01;1.257e-02;1.082e+00;-3.165e-03;6.700e-05;1.000e+01;-6.660e-01;-2.159e-01
30.205588000;1.075e+00;-6.290e-01;-8.600e-03;-5.849e-01;-7.997e-03;1.075e+00;-5.849e-01;-7.997e-03;1.075e+00;-3.145e-03;-4.300e-05;1.000e+01;-6.660e-01;-2.159e-01
30.211174000;1.039e+00;-6.106e-01;-1.244e-01;-5.879e-01;-1.198e-01;1.039e+00;-5.879e-01;-1.198e-01;1.039e+00;-3.053e-03;-6.220e-04;1.000e+01;-6.660e-01;-2.159e-01
30.211814000;1.035e+00;-6.088e-01;-1.366e-01;-5.884e-01;-1.320e-01;1.035e+00;-5.884e-01;-1.318e-01;1.035e+00;-3.044e-03;-6.830e-04;1.000e+01;-6.660e-01;-2.159e-01
30.212430000;1.031e+00;-6.074e-01;-1.470e-01;-5.890e-01;-1.426e-01;1.031e+00;-5.891e-01;-1.426e-01;1.031e+00;-3.037e-03;-7.350e-04;1.000e+01;-6.660e-01;-2.159e-01
30.215924000;1.017e+00;-6.032e-01;-1.894e-01;-5.934e-01;-1.863e-01;1.016e+00;-5.934e-01;-1.863e-01;1.017e+00;-3.016e-03;-9.470e-04;1.000e+01;-6.660e-01;-2.159e-01
30.216129000;1.016e+00;-6.032e-01;-1.912e-01;-5.938e-01;-1.882e-01;1.016e+00;-5.938e-01;-1.880e-01;1.016e+00;-3.016e-03;-9.560e-04;1.000e+01;-6.660e-01;-2.159e-01
30.216335000;1.015e+00;-6.030e-01;-1.928e-01;-5.939e-01;-1.899e-01;1.015e+00;-5.939e-01;-1.899e-01;1.015e+00;-3.015e-03;-9.640e-04;1.000e+01;-6.660e-01;-2.159e-01
30.232894000;1.000e+00;-6.226e-01;-2.284e-01;-6.225e-01;-2.284e-01;1.000e+00;-6.225e-01;-2.282e-01;1.000e+00;-3.113e-03;-1.142e-03;1.000e+01;-6.660e-01;-2.159e-01
30.235198000;9.998e-01;-6.262e-01;-2.284e-01;-6.263e-01;-2.284e-01;9.997e-01;-6.264e-01;-2.283e-01;9.998e-01;-3.131e-03;-1.142e-03;1.000e+01;-6.660e-01;-2.159e-01
30.263316000;9.988e-01;-6.544e-01;-2.226e-01;-6.552e-01;-2.229e-01;9.988e-01;-6.552e-01;-2.227e-01;9.988e-01;-3.272e-03;-1.113e-03;1.000e+01;-6.660e-01;-2.159e-01
30.267316000;9.988e-01;-6.564e-01;-2.222e-01;-6.572e-01;-2.225e-01;9.987e-01;-6.572e-01;-2.223e-01;9.988e-01;-3.282e-03;-1.111e-03;1.000e+01;-6.660e-01;-2.159e-01
30.293316000;9.985e-01;-6.632e-01;-2.208e-01;-6.642e-01;-2.211e-01;9.984e-01;-6.642e-01;-2.211e-01;9.985e-01;-3.316e-03;-1.104e-03;1.000e+01;-6.660e-01;-2.159e-01
30.303316000;9.984e-01;-6.642e-01;-2.206e-01;-6.652e-01;-2.209e-01;9.984e-01;-6.653e-01;-2.210e-01;9.984e-01;-3.321e-03;-1.103e-03;1.000e+01;-6.660e-01;-2.159e-01
30.362316000;9.984e-01;-6.660e-01;-2.202e-01;-6.671e-01;-2.206e-01;9.983e-01;-6.669e-01;-2.206e-01;9.984e-01;-3.330e-03;-1.101e-03;1.000e+01;-6.660e-01;-2.159e-01
30.363316000;9.984e-01;-6.660e-01;-2.202e-01;-6.671e-01;-2.206e-01;9.983e-01;-6.671e-01;-2.206e-01;9.984e-01;-3.330e-03;-1.101e-03;1.000e+01;-6.660e-01;-2.159e-01
100.000000000;1.000e+00;-6.660e-01;-2.160e-01;-6.660e-01;-2.160e-01;9.999e-01;-6.660e-01;-2.158e-01;1.000e+00;-3.330e-03;-1.080e-03;1.000e+01;-6.660e-01;-2.159e-01
