time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Bess_GEN_UPuInjTerminal;Bess_GEN_IpInjTerminal;Bess_GEN_IqInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;InfiniteBus_BUS_NetworkFrequencyPu;Bess_GEN_ActivePowerSetpointPu;Bess_GEN_ReactivePowerSetpointPu;NetworkFrequencyPu
31.011166000;1.048e+00;-3.330e-01;-2.654e-01;-3.178e-01;-2.533e-01;1.048e+00;-3.178e-01;-2.533e-01;1.048e+00;-1.665e-03;-1.327e-03;5.000e+01;-3.330e-01;-2.160e-01;5.000e+01
31.012166000;1.048e+00;-3.330e-01;-2.654e-01;-3.178e-01;-2.533e-01;1.048e+00;-3.178e-01;-2.531e-01;1.048e+00;-1.665e-03;-1.327e-03;5.000e+01;-3.330e-01;-2.160e-01;5.000e+01
31.014166000;1.048e+00;-3.330e-01;-2.654e-01;-3.178e-01;-2.533e-01;1.048e+00;-3.178e-01;-2.531e-01;1.048e+00;-1.665e-03;-1.327e-03;5.000e+01;-3.330e-01;-2.160e-01;5.000e+01
31.015166000;1.048e+00;-3.330e-01;-2.652e-01;-3.178e-01;-2.531e-01;1.048e+00;-3.178e-01;-2.531e-01;1.048e+00;-1.665e-03;-1.326e-03;5.000e+01;-3.330e-01;-2.160e-01;5.000e+01
31.026166000;1.048e+00;-3.330e-01;-2.652e-01;-3.178e-01;-2.531e-01;1.048e+00;-3.178e-01;-2.531e-01;1.048e+00;-1.665e-03;-1.326e-03;5.000e+01;-3.330e-01;-2.160e-01;5.000e+01
31.027166000;1.048e+00;-3.330e-01;-2.652e-01;-3.178e-01;-2.531e-01;1.048e+00;-3.178e-01;-2.529e-01;1.048e+00;-1.665e-03;-1.326e-03;5.000e+01;-3.330e-01;-2.160e-01;5.000e+01
31.029166000;1.048e+00;-3.330e-01;-2.652e-01;-3.178e-01;-2.531e-01;1.048e+00;-3.178e-01;-2.529e-01;1.048e+00;-1.665e-03;-1.326e-03;5.000e+01;-3.330e-01;-2.160e-01;5.000e+01
31.030166000;1.048e+00;-3.330e-01;-2.650e-01;-3.178e-01;-2.529e-01;1.048e+00;-3.178e-01;-2.529e-01;1.048e+00;-1.665e-03;-1.325e-03;5.000e+01;-3.330e-01;-2.160e-01;5.000e+01
31.041166000;1.048e+00;-3.330e-01;-2.650e-01;-3.178e-01;-2.529e-01;1.048e+00;-3.178e-01;-2.529e-01;1.048e+00;-1.665e-03;-1.325e-03;5.000e+01;-3.330e-01;-2.160e-01;5.000e+01
31.042166000;1.048e+00;-3.330e-01;-2.650e-01;-3.178e-01;-2.529e-01;1.048e+00;-3.178e-01;-2.527e-01;1.048e+00;-1.665e-03;-1.325e-03;5.000e+01;-3.330e-01;-2.160e-01;5.000e+01
31.044166000;1.048e+00;-3.330e-01;-2.650e-01;-3.178e-01;-2.529e-01;1.048e+00;-3.178e-01;-2.527e-01;1.048e+00;-1.665e-03;-1.325e-03;5.000e+01;-3.330e-01;-2.160e-01;5.000e+01
31.045166000;1.048e+00;-3.330e-01;-2.648e-01;-3.178e-01;-2.527e-01;1.048e+00;-3.178e-01;-2.527e-01;1.048e+00;-1.665e-03;-1.324e-03;5.000e+01;-3.330e-01;-2.160e-01;5.000e+01
31.056166000;1.048e+00;-3.330e-01;-2.648e-01;-3.178e-01;-2.527e-01;1.048e+00;-3.178e-01;-2.527e-01;1.048e+00;-1.665e-03;-1.324e-03;5.000e+01;-3.330e-01;-2.160e-01;5.000e+01
31.057166000;1.048e+00;-3.330e-01;-2.648e-01;-3.178e-01;-2.527e-01;1.048e+00;-3.178e-01;-2.525e-01;1.048e+00;-1.665e-03;-1.324e-03;5.000e+01;-3.330e-01;-2.160e-01;5.000e+01
31.059166000;1.048e+00;-3.330e-01;-2.648e-01;-3.178e-01;-2.527e-01;1.048e+00;-3.178e-01;-2.525e-01;1.048e+00;-1.665e-03;-1.324e-03;5.000e+01;-3.330e-01;-2.160e-01;5.000e+01
31.060166000;1.048e+00;-3.330e-01;-2.646e-01;-3.178e-01;-2.525e-01;1.048e+00;-3.178e-01;-2.525e-01;1.048e+00;-1.665e-03;-1.323e-03;5.000e+01;-3.330e-01;-2.160e-01;5.000e+01
31.071166000;1.048e+00;-3.330e-01;-2.646e-01;-3.178e-01;-2.525e-01;1.048e+00;-3.178e-01;-2.525e-01;1.048e+00;-1.665e-03;-1.323e-03;5.000e+01;-3.330e-01;-2.160e-01;5.000e+01
31.072166000;1.048e+00;-3.330e-01;-2.646e-01;-3.178e-01;-2.525e-01;1.048e+00;-3.178e-01;-2.523e-01;1.048e+00;-1.665e-03;-1.323e-03;5.000e+01;-3.330e-01;-2.160e-01;5.000e+01
31.074166000;1.048e+00;-3.330e-01;-2.646e-01;-3.178e-01;-2.525e-01;1.048e+00;-3.178e-01;-2.523e-01;1.048e+00;-1.665e-03;-1.323e-03;5.000e+01;-3.330e-01;-2.160e-01;5.000e+01
31.075166000;1.048e+00;-3.330e-01;-2.644e-01;-3.178e-01;-2.523e-01;1.048e+00;-3.178e-01;-2.523e-01;1.048e+00;-1.665e-03;-1.322e-03;5.000e+01;-3.330e-01;-2.160e-01;5.000e+01
31.078166000;1.048e+00;-3.330e-01;-2.644e-01;-3.178e-01;-2.523e-01;1.048e+00;-3.178e-01;-2.523e-01;1.048e+00;-1.665e-03;-1.322e-03;5.000e+01;-3.330e-01;-2.160e-01;5.000e+01
31.079166000;1.048e+00;-3.330e-01;-2.644e-01;-3.177e-01;-2.523e-01;1.048e+00;-3.178e-01;-2.523e-01;1.048e+00;-1.665e-03;-1.322e-03;5.000e+01;-3.330e-01;-2.160e-01;5.000e+01
31.086166000;1.048e+00;-3.330e-01;-2.644e-01;-3.177e-01;-2.523e-01;1.048e+00;-3.178e-01;-2.523e-01;1.048e+00;-1.665e-03;-1.322e-03;5.000e+01;-3.330e-01;-2.160e-01;5.000e+01
31.087166000;1.048e+00;-3.330e-01;-2.644e-01;-3.177e-01;-2.523e-01;1.048e+00;-3.178e-01;-2.521e-01;1.048e+00;-1.665e-03;-1.322e-03;5.000e+01;-3.330e-01;-2.160e-01;5.000e+01
31.089166000;1.048e+00;-3.330e-01;-2.644e-01;-3.177e-01;-2.523e-01;1.048e+00;-3.178e-01;-2.521e-01;1.048e+00;-1.665e-03;-1.322e-03;5.000e+01;-3.330e-01;-2.160e-01;5.000e+01
31.090166000;1.048e+00;-3.330e-01;-2.642e-01;-3.177e-01;-2.521e-01;1.048e+00;-3.178e-01;-2.521e-01;1.048e+00;-1.665e-03;-1.321e-03;5.000e+01;-3.330e-01;-2.160e-01;5.000e+01
31.101166000;1.048e+00;-3.330e-01;-2.642e-01;-3.177e-01;-2.521e-01;1.048e+00;-3.178e-01;-2.521e-01;1.048e+00;-1.665e-03;-1.321e-03;5.000e+01;-3.330e-01;-2.160e-01;5.000e+01
31.102166000;1.048e+00;-3.330e-01;-2.642e-01;-3.177e-01;-2.521e-01;1.048e+00;-3.178e-01;-2.519e-01;1.048e+00;-1.665e-03;-1.321e-03;5.000e+01;-3.330e-01;-2.160e-01;5.000e+01
31.104166000;1.048e+00;-3.330e-01;-2.642e-01;-3.177e-01;-2.521e-01;1.048e+00;-3.178e-01;-2.519e-01;1.048e+00;-1.665e-03;-1.321e-03;5.000e+01;-3.330e-01;-2.160e-01;5.000e+01
31.105166000;1.048e+00;-3.330e-01;-2.640e-01;-3.177e-01;-2.519e-01;1.048e+00;-3.178e-01;-2.519e-01;1.048e+00;-1.665e-03;-1.320e-03;5.000e+01;-3.330e-01;-2.160e-01;5.000e+01
31.116166000;1.048e+00;-3.330e-01;-2.640e-01;-3.177e-01;-2.519e-01;1.048e+00;-3.178e-01;-2.519e-01;1.048e+00;-1.665e-03;-1.320e-03;5.000e+01;-3.330e-01;-2.160e-01;5.000e+01
31.117166000;1.048e+00;-3.330e-01;-2.640e-01;-3.177e-01;-2.519e-01;1.048e+00;-3.178e-01;-2.517e-01;1.048e+00;-1.665e-03;-1.320e-03;5.000e+01;-3.330e-01;-2.160e-01;5.000e+01
31.118166000;1.048e+00;-3.330e-01;-2.640e-01;-3.177e-01;-2.519e-01;1.048e+00;-3.178e-01;-2.517e-01;1.048e+00;-1.665e-03;-1.320e-03;5.000e+01;-3.330e-01;-2.160e-01;5.000e+01
31.119166000;1.048e+00;-3.330e-01;-2.638e-01;-3.177e-01;-2.517e-01;1.048e+00;-3.178e-01;-2.517e-01;1.048e+00;-1.665e-03;-1.319e-03;5.000e+01;-3.330e-01;-2.160e-01;5.000e+01
31.122166000;1.048e+00;-3.330e-01;-2.638e-01;-3.177e-01;-2.517e-01;1.048e+00;-3.178e-01;-2.517e-01;1.048e+00;-1.665e-03;-1.319e-03;5.000e+01;-3.330e-01;-2.160e-01;5.000e+01
31.123166000;1.048e+00;-3.330e-01;-2.638e-01;-3.177e-01;-2.517e-01;1.048e+00;-3.177e-01;-2.517e-01;1.048e+00;-1.665e-03;-1.319e-03;5.000e+01;-3.330e-01;-2.160e-01;5.000e+01
31.131166000;1.048e+00;-3.330e-01;-2.638e-01;-3.177e-01;-2.517e-01;1.048e+00;-3.177e-01;-2.517e-01;1.048e+00;-1.665e-03;-1.319e-03;5.000e+01;-3.330e-01;-2.160e-01;5.000e+01
31.132166000;1.048e+00;-3.330e-01;-2.638e-01;-3.177e-01;-2.517e-01;1.048e+00;-3.177e-01;-2.515e-01;1.048e+00;-1.665e-03;-1.319e-03;5.000e+01;-3.330e-01;-2.160e-01;5.000e+01
31.133166000;1.048e+00;-3.330e-01;-2.638e-01;-3.177e-01;-2.517e-01;1.048e+00;-3.177e-01;-2.515e-01;1.048e+00;-1.665e-03;-1.319e-03;5.000e+01;-3.330e-01;-2.160e-01;5.000e+01
31.134166000;1.048e+00;-3.330e-01;-2.636e-01;-3.177e-01;-2.515e-01;1.048e+00;-3.177e-01;-2.515e-01;1.048e+00;-1.665e-03;-1.318e-03;5.000e+01;-3.330e-01;-2.160e-01;5.000e+01
31.145166000;1.048e+00;-3.330e-01;-2.636e-01;-3.177e-01;-2.515e-01;1.048e+00;-3.177e-01;-2.515e-01;1.048e+00;-1.665e-03;-1.318e-03;5.000e+01;-3.330e-01;-2.160e-01;5.000e+01
31.146166000;1.048e+00;-3.330e-01;-2.636e-01;-3.177e-01;-2.515e-01;1.048e+00;-3.177e-01;-2.513e-01;1.048e+00;-1.665e-03;-1.318e-03;5.000e+01;-3.330e-01;-2.160e-01;5.000e+01
31.148166000;1.048e+00;-3.330e-01;-2.636e-01;-3.177e-01;-2.515e-01;1.048e+00;-3.177e-01;-2.513e-01;1.048e+00;-1.665e-03;-1.318e-03;5.000e+01;-3.330e-01;-2.160e-01;5.000e+01
31.149166000;1.048e+00;-3.330e-01;-2.634e-01;-3.177e-01;-2.513e-01;1.048e+00;-3.177e-01;-2.513e-01;1.048e+00;-1.665e-03;-1.317e-03;5.000e+01;-3.330e-01;-2.160e-01;5.000e+01
31.160166000;1.048e+00;-3.330e-01;-2.634e-01;-3.177e-01;-2.513e-01;1.048e+00;-3.177e-01;-2.513e-01;1.048e+00;-1.665e-03;-1.317e-03;5.000e+01;-3.330e-01;-2.160e-01;5.000e+01
31.161166000;1.048e+00;-3.330e-01;-2.634e-01;-3.177e-01;-2.513e-01;1.048e+00;-3.177e-01;-2.511e-01;1.048e+00;-1.665e-03;-1.317e-03;5.000e+01;-3.330e-01;-2.160e-01;5.000e+01
31.163166000;1.048e+00;-3.330e-01;-2.634e-01;-3.177e-01;-2.513e-01;1.048e+00;-3.177e-01;-2.511e-01;1.048e+00;-1.665e-03;-1.317e-03;5.000e+01;-3.330e-01;-2.160e-01;5.000e+01
31.164166000;1.048e+00;-3.330e-01;-2.632e-01;-3.177e-01;-2.511e-01;1.048e+00;-3.177e-01;-2.511e-01;1.048e+00;-1.665e-03;-1.316e-03;5.000e+01;-3.330e-01;-2.160e-01;5.000e+01
31.175166000;1.048e+00;-3.330e-01;-2.632e-01;-3.177e-01;-2.511e-01;1.048e+00;-3.177e-01;-2.511e-01;1.048e+00;-1.665e-03;-1.316e-03;5.000e+01;-3.330e-01;-2.160e-01;5.000e+01
31.176166000;1.048e+00;-3.330e-01;-2.632e-01;-3.177e-01;-2.511e-01;1.048e+00;-3.177e-01;-2.509e-01;1.048e+00;-1.665e-03;-1.316e-03;5.000e+01;-3.330e-01;-2.160e-01;5.000e+01
31.177166000;1.048e+00;-3.330e-01;-2.632e-01;-3.177e-01;-2.511e-01;1.048e+00;-3.177e-01;-2.509e-01;1.048e+00;-1.665e-03;-1.316e-03;5.000e+01;-3.330e-01;-2.160e-01;5.000e+01
31.178166000;1.048e+00;-3.330e-01;-2.630e-01;-3.177e-01;-2.509e-01;1.048e+00;-3.177e-01;-2.509e-01;1.048e+00;-1.665e-03;-1.315e-03;5.000e+01;-3.330e-01;-2.160e-01;5.000e+01
31.189166000;1.048e+00;-3.330e-01;-2.630e-01;-3.177e-01;-2.509e-01;1.048e+00;-3.177e-01;-2.509e-01;1.048e+00;-1.665e-03;-1.315e-03;5.000e+01;-3.330e-01;-2.160e-01;5.000e+01
31.190166000;1.048e+00;-3.330e-01;-2.630e-01;-3.177e-01;-2.509e-01;1.048e+00;-3.177e-01;-2.507e-01;1.048e+00;-1.665e-03;-1.315e-03;5.000e+01;-3.330e-01;-2.160e-01;5.000e+01
31.192166000;1.048e+00;-3.330e-01;-2.630e-01;-3.177e-01;-2.509e-01;1.048e+00;-3.177e-01;-2.507e-01;1.048e+00;-1.665e-03;-1.315e-03;5.000e+01;-3.330e-01;-2.160e-01;5.000e+01
31.193166000;1.048e+00;-3.330e-01;-2.628e-01;-3.177e-01;-2.507e-01;1.048e+00;-3.177e-01;-2.507e-01;1.048e+00;-1.665e-03;-1.314e-03;5.000e+01;-3.330e-01;-2.160e-01;5.000e+01
31.204166000;1.048e+00;-3.330e-01;-2.628e-01;-3.177e-01;-2.507e-01;1.048e+00;-3.177e-01;-2.507e-01;1.048e+00;-1.665e-03;-1.314e-03;5.000e+01;-3.330e-01;-2.160e-01;5.000e+01
31.205166000;1.048e+00;-3.330e-01;-2.628e-01;-3.177e-01;-2.507e-01;1.048e+00;-3.177e-01;-2.505e-01;1.048e+00;-1.665e-03;-1.314e-03;5.000e+01;-3.330e-01;-2.160e-01;5.000e+01
31.207166000;1.048e+00;-3.330e-01;-2.628e-01;-3.177e-01;-2.507e-01;1.048e+00;-3.177e-01;-2.505e-01;1.048e+00;-1.665e-03;-1.314e-03;5.000e+01;-3.330e-01;-2.160e-01;5.000e+01
31.208166000;1.048e+00;-3.330e-01;-2.626e-01;-3.177e-01;-2.505e-01;1.048e+00;-3.177e-01;-2.505e-01;1.048e+00;-1.665e-03;-1.313e-03;5.000e+01;-3.330e-01;-2.160e-01;5.000e+01
31.219166000;1.048e+00;-3.330e-01;-2.626e-01;-3.177e-01;-2.505e-01;1.048e+00;-3.177e-01;-2.505e-01;1.048e+00;-1.665e-03;-1.313e-03;5.000e+01;-3.330e-01;-2.160e-01;5.000e+01
31.220166000;1.048e+00;-3.330e-01;-2.626e-01;-3.177e-01;-2.505e-01;1.048e+00;-3.177e-01;-2.504e-01;1.048e+00;-1.665e-03;-1.313e-03;5.000e+01;-3.330e-01;-2.160e-01;5.000e+01
31.221166000;1.048e+00;-3.330e-01;-2.626e-01;-3.177e-01;-2.505e-01;1.048e+00;-3.177e-01;-2.504e-01;1.048e+00;-1.665e-03;-1.313e-03;5.000e+01;-3.330e-01;-2.160e-01;5.000e+01
31.222166000;1.048e+00;-3.330e-01;-2.624e-01;-3.177e-01;-2.503e-01;1.048e+00;-3.177e-01;-2.504e-01;1.048e+00;-1.665e-03;-1.312e-03;5.000e+01;-3.330e-01;-2.160e-01;5.000e+01
31.227166000;1.048e+00;-3.330e-01;-2.624e-01;-3.177e-01;-2.503e-01;1.048e+00;-3.177e-01;-2.504e-01;1.048e+00;-1.665e-03;-1.312e-03;5.000e+01;-3.330e-01;-2.160e-01;5.000e+01
31.228166000;1.048e+00;-3.330e-01;-2.624e-01;-3.177e-01;-2.503e-01;1.048e+00;-3.177e-01;-2.503e-01;1.048e+00;-1.665e-03;-1.312e-03;5.000e+01;-3.330e-01;-2.160e-01;5.000e+01
31.233166000;1.048e+00;-3.330e-01;-2.624e-01;-3.177e-01;-2.503e-01;1.048e+00;-3.177e-01;-2.503e-01;1.048e+00;-1.665e-03;-1.312e-03;5.000e+01;-3.330e-01;-2.160e-01;5.000e+01
31.234166000;1.048e+00;-3.330e-01;-2.624e-01;-3.177e-01;-2.503e-01;1.048e+00;-3.177e-01;-2.502e-01;1.048e+00;-1.665e-03;-1.312e-03;5.000e+01;-3.330e-01;-2.160e-01;5.000e+01
31.236166000;1.048e+00;-3.330e-01;-2.624e-01;-3.177e-01;-2.503e-01;1.048e+00;-3.177e-01;-2.502e-01;1.048e+00;-1.665e-03;-1.312e-03;5.000e+01;-3.330e-01;-2.160e-01;5.000e+01
31.237166000;1.048e+00;-3.330e-01;-2.622e-01;-3.177e-01;-2.501e-01;1.048e+00;-3.177e-01;-2.502e-01;1.048e+00;-1.665e-03;-1.311e-03;5.000e+01;-3.330e-01;-2.160e-01;5.000e+01
31.248166000;1.048e+00;-3.330e-01;-2.622e-01;-3.177e-01;-2.501e-01;1.048e+00;-3.177e-01;-2.502e-01;1.048e+00;-1.665e-03;-1.311e-03;5.000e+01;-3.330e-01;-2.160e-01;5.000e+01
31.249166000;1.048e+00;-3.330e-01;-2.622e-01;-3.177e-01;-2.501e-01;1.048e+00;-3.177e-01;-2.500e-01;1.048e+00;-1.665e-03;-1.311e-03;5.000e+01;-3.330e-01;-2.160e-01;5.000e+01
31.251166000;1.048e+00;-3.330e-01;-2.622e-01;-3.177e-01;-2.501e-01;1.048e+00;-3.177e-01;-2.500e-01;1.048e+00;-1.665e-03;-1.311e-03;5.000e+01;-3.330e-01;-2.160e-01;5.000e+01
31.252166000;1.048e+00;-3.330e-01;-2.620e-01;-3.177e-01;-2.499e-01;1.048e+00;-3.177e-01;-2.500e-01;1.048e+00;-1.665e-03;-1.310e-03;5.000e+01;-3.330e-01;-2.160e-01;5.000e+01
31.263166000;1.048e+00;-3.330e-01;-2.620e-01;-3.177e-01;-2.499e-01;1.048e+00;-3.177e-01;-2.500e-01;1.048e+00;-1.665e-03;-1.310e-03;5.000e+01;-3.330e-01;-2.160e-01;5.000e+01
31.264166000;1.048e+00;-3.330e-01;-2.620e-01;-3.177e-01;-2.499e-01;1.048e+00;-3.177e-01;-2.498e-01;1.048e+00;-1.665e-03;-1.310e-03;5.000e+01;-3.330e-01;-2.160e-01;5.000e+01
31.265166000;1.048e+00;-3.330e-01;-2.620e-01;-3.177e-01;-2.499e-01;1.048e+00;-3.177e-01;-2.498e-01;1.048e+00;-1.665e-03;-1.310e-03;5.000e+01;-3.330e-01;-2.160e-01;5.000e+01
31.266166000;1.048e+00;-3.330e-01;-2.618e-01;-3.177e-01;-2.498e-01;1.048e+00;-3.177e-01;-2.498e-01;1.048e+00;-1.665e-03;-1.309e-03;5.000e+01;-3.330e-01;-2.160e-01;5.000e+01
31.271166000;1.048e+00;-3.330e-01;-2.618e-01;-3.177e-01;-2.498e-01;1.048e+00;-3.177e-01;-2.498e-01;1.048e+00;-1.665e-03;-1.309e-03;5.000e+01;-3.330e-01;-2.160e-01;5.000e+01
31.272166000;1.048e+00;-3.330e-01;-2.618e-01;-3.177e-01;-2.497e-01;1.048e+00;-3.177e-01;-2.498e-01;1.048e+00;-1.665e-03;-1.309e-03;5.000e+01;-3.330e-01;-2.160e-01;5.000e+01
31.277166000;1.048e+00;-3.330e-01;-2.618e-01;-3.177e-01;-2.497e-01;1.048e+00;-3.177e-01;-2.498e-01;1.048e+00;-1.665e-03;-1.309e-03;5.000e+01;-3.330e-01;-2.160e-01;5.000e+01
31.278166000;1.048e+00;-3.330e-01;-2.618e-01;-3.177e-01;-2.497e-01;1.048e+00;-3.177e-01;-2.496e-01;1.048e+00;-1.665e-03;-1.309e-03;5.000e+01;-3.330e-01;-2.160e-01;5.000e+01
31.280166000;1.048e+00;-3.330e-01;-2.618e-01;-3.177e-01;-2.497e-01;1.048e+00;-3.177e-01;-2.496e-01;1.048e+00;-1.665e-03;-1.309e-03;5.000e+01;-3.330e-01;-2.160e-01;5.000e+01
31.281166000;1.048e+00;-3.330e-01;-2.616e-01;-3.177e-01;-2.496e-01;1.048e+00;-3.177e-01;-2.496e-01;1.048e+00;-1.665e-03;-1.308e-03;5.000e+01;-3.330e-01;-2.160e-01;5.000e+01
31.292166000;1.048e+00;-3.330e-01;-2.616e-01;-3.177e-01;-2.496e-01;1.048e+00;-3.177e-01;-2.496e-01;1.048e+00;-1.665e-03;-1.308e-03;5.000e+01;-3.330e-01;-2.160e-01;5.000e+01
31.293166000;1.048e+00;-3.330e-01;-2.616e-01;-3.177e-01;-2.496e-01;1.048e+00;-3.177e-01;-2.494e-01;1.048e+00;-1.665e-03;-1.308e-03;5.000e+01;-3.330e-01;-2.160e-01;5.000e+01
31.294166000;1.048e+00;-3.330e-01;-2.616e-01;-3.177e-01;-2.496e-01;1.048e+00;-3.177e-01;-2.494e-01;1.048e+00;-1.665e-03;-1.308e-03;5.000e+01;-3.330e-01;-2.160e-01;5.000e+01
31.295166000;1.048e+00;-3.330e-01;-2.614e-01;-3.177e-01;-2.494e-01;1.048e+00;-3.177e-01;-2.494e-01;1.048e+00;-1.665e-03;-1.307e-03;5.000e+01;-3.330e-01;-2.160e-01;5.000e+01
31.306166000;1.048e+00;-3.330e-01;-2.614e-01;-3.177e-01;-2.494e-01;1.048e+00;-3.177e-01;-2.494e-01;1.048e+00;-1.665e-03;-1.307e-03;5.000e+01;-3.330e-01;-2.160e-01;5.000e+01
31.307166000;1.048e+00;-3.330e-01;-2.614e-01;-3.177e-01;-2.494e-01;1.048e+00;-3.177e-01;-2.492e-01;1.048e+00;-1.665e-03;-1.307e-03;5.000e+01;-3.330e-01;-2.160e-01;5.000e+01
31.309166000;1.048e+00;-3.330e-01;-2.614e-01;-3.177e-01;-2.494e-01;1.048e+00;-3.177e-01;-2.492e-01;1.048e+00;-1.665e-03;-1.307e-03;5.000e+01;-3.330e-01;-2.160e-01;5.000e+01
31.310166000;1.048e+00;-3.330e-01;-2.612e-01;-3.177e-01;-2.492e-01;1.048e+00;-3.177e-01;-2.492e-01;1.048e+00;-1.665e-03;-1.306e-03;5.000e+01;-3.330e-01;-2.160e-01;5.000e+01
31.321166000;1.048e+00;-3.330e-01;-2.612e-01;-3.177e-01;-2.492e-01;1.048e+00;-3.177e-01;-2.492e-01;1.048e+00;-1.665e-03;-1.306e-03;5.000e+01;-3.330e-01;-2.160e-01;5.000e+01
31.322166000;1.048e+00;-3.330e-01;-2.612e-01;-3.177e-01;-2.492e-01;1.048e+00;-3.177e-01;-2.490e-01;1.048e+00;-1.665e-03;-1.306e-03;5.000e+01;-3.330e-01;-2.160e-01;5.000e+01
31.323166000;1.048e+00;-3.330e-01;-2.612e-01;-3.177e-01;-2.492e-01;1.048e+00;-3.177e-01;-2.490e-01;1.048e+00;-1.665e-03;-1.306e-03;5.000e+01;-3.330e-01;-2.160e-01;5.000e+01
31.324166000;1.048e+00;-3.330e-01;-2.610e-01;-3.177e-01;-2.490e-01;1.048e+00;-3.177e-01;-2.490e-01;1.048e+00;-1.665e-03;-1.305e-03;5.000e+01;-3.330e-01;-2.160e-01;5.000e+01
31.327166000;1.048e+00;-3.330e-01;-2.610e-01;-3.177e-01;-2.490e-01;1.048e+00;-3.177e-01;-2.490e-01;1.048e+00;-1.665e-03;-1.305e-03;5.000e+01;-3.330e-01;-2.160e-01;5.000e+01
31.328166000;1.048e+00;-3.330e-01;-2.610e-01;-3.176e-01;-2.490e-01;1.048e+00;-3.177e-01;-2.490e-01;1.048e+00;-1.665e-03;-1.305e-03;5.000e+01;-3.330e-01;-2.160e-01;5.000e+01
31.335166000;1.048e+00;-3.330e-01;-2.610e-01;-3.176e-01;-2.490e-01;1.048e+00;-3.177e-01;-2.490e-01;1.048e+00;-1.665e-03;-1.305e-03;5.000e+01;-3.330e-01;-2.160e-01;5.000e+01
31.336166000;1.048e+00;-3.330e-01;-2.610e-01;-3.176e-01;-2.490e-01;1.048e+00;-3.177e-01;-2.488e-01;1.048e+00;-1.665e-03;-1.305e-03;5.000e+01;-3.330e-01;-2.160e-01;5.000e+01
31.338166000;1.048e+00;-3.330e-01;-2.610e-01;-3.176e-01;-2.490e-01;1.048e+00;-3.177e-01;-2.488e-01;1.048e+00;-1.665e-03;-1.305e-03;5.000e+01;-3.330e-01;-2.160e-01;5.000e+01
31.339166000;1.048e+00;-3.330e-01;-2.608e-01;-3.176e-01;-2.488e-01;1.048e+00;-3.177e-01;-2.488e-01;1.048e+00;-1.665e-03;-1.304e-03;5.000e+01;-3.330e-01;-2.160e-01;5.000e+01
31.350166000;1.048e+00;-3.330e-01;-2.608e-01;-3.176e-01;-2.488e-01;1.048e+00;-3.177e-01;-2.488e-01;1.048e+00;-1.665e-03;-1.304e-03;5.000e+01;-3.330e-01;-2.160e-01;5.000e+01
31.351166000;1.048e+00;-3.330e-01;-2.608e-01;-3.176e-01;-2.488e-01;1.048e+00;-3.177e-01;-2.486e-01;1.048e+00;-1.665e-03;-1.304e-03;5.000e+01;-3.330e-01;-2.160e-01;5.000e+01
31.352166000;1.048e+00;-3.330e-01;-2.608e-01;-3.176e-01;-2.488e-01;1.048e+00;-3.177e-01;-2.486e-01;1.048e+00;-1.665e-03;-1.304e-03;5.000e+01;-3.330e-01;-2.160e-01;5.000e+01
31.353166000;1.048e+00;-3.330e-01;-2.606e-01;-3.176e-01;-2.486e-01;1.048e+00;-3.177e-01;-2.486e-01;1.048e+00;-1.665e-03;-1.303e-03;5.000e+01;-3.330e-01;-2.160e-01;5.000e+01
31.364166000;1.048e+00;-3.330e-01;-2.606e-01;-3.176e-01;-2.486e-01;1.048e+00;-3.177e-01;-2.486e-01;1.048e+00;-1.665e-03;-1.303e-03;5.000e+01;-3.330e-01;-2.160e-01;5.000e+01
31.365166000;1.048e+00;-3.330e-01;-2.606e-01;-3.176e-01;-2.486e-01;1.048e+00;-3.177e-01;-2.484e-01;1.048e+00;-1.665e-03;-1.303e-03;5.000e+01;-3.330e-01;-2.160e-01;5.000e+01
31.367166000;1.048e+00;-3.330e-01;-2.606e-01;-3.176e-01;-2.486e-01;1.048e+00;-3.177e-01;-2.484e-01;1.048e+00;-1.665e-03;-1.303e-03;5.000e+01;-3.330e-01;-2.160e-01;5.000e+01
31.368166000;1.048e+00;-3.330e-01;-2.604e-01;-3.176e-01;-2.484e-01;1.048e+00;-3.177e-01;-2.484e-01;1.048e+00;-1.665e-03;-1.302e-03;5.000e+01;-3.330e-01;-2.160e-01;5.000e+01
31.369166000;1.048e+00;-3.330e-01;-2.604e-01;-3.176e-01;-2.484e-01;1.048e+00;-3.177e-01;-2.484e-01;1.048e+00;-1.665e-03;-1.302e-03;5.000e+01;-3.330e-01;-2.160e-01;5.000e+01
31.370166000;1.048e+00;-3.330e-01;-2.604e-01;-3.176e-01;-2.484e-01;1.048e+00;-3.176e-01;-2.484e-01;1.048e+00;-1.665e-03;-1.302e-03;5.000e+01;-3.330e-01;-2.160e-01;5.000e+01
31.379166000;1.048e+00;-3.330e-01;-2.604e-01;-3.176e-01;-2.484e-01;1.048e+00;-3.176e-01;-2.484e-01;1.048e+00;-1.665e-03;-1.302e-03;5.000e+01;-3.330e-01;-2.160e-01;5.000e+01
