time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Bess_GEN_UPuInjTerminal;Bess_GEN_IpInjTerminal;Bess_GEN_IqInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;InfiniteBus_BUS_NetworkFrequencyPu;StepUp_Xfmr_XFMR_Tap;Bess_GEN_ActivePowerSetpointPu;Bess_GEN_ReactivePowerSetpointPu;NetworkFrequencyPu
33.452198000;9.537e-01;-3.330e-01;2.370e-01;-3.491e-01;2.485e-01;9.538e-01;-3.491e-01;2.487e-01;9.537e-01;-1.665e-03;1.185e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
33.453198000;9.537e-01;-3.330e-01;2.370e-01;-3.491e-01;2.485e-01;9.538e-01;-3.491e-01;2.487e-01;9.537e-01;-1.665e-03;1.185e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
33.454198000;9.537e-01;-3.330e-01;2.370e-01;-3.491e-01;2.485e-01;9.538e-01;-3.491e-01;2.485e-01;9.537e-01;-1.665e-03;1.185e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
33.459198000;9.537e-01;-3.330e-01;2.370e-01;-3.491e-01;2.485e-01;9.538e-01;-3.491e-01;2.485e-01;9.537e-01;-1.665e-03;1.185e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
33.460198000;9.537e-01;-3.330e-01;2.370e-01;-3.492e-01;2.485e-01;9.538e-01;-3.491e-01;2.485e-01;9.537e-01;-1.665e-03;1.185e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
33.473198000;9.537e-01;-3.330e-01;2.370e-01;-3.492e-01;2.485e-01;9.538e-01;-3.491e-01;2.485e-01;9.537e-01;-1.665e-03;1.185e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
33.474198000;9.537e-01;-3.330e-01;2.368e-01;-3.492e-01;2.483e-01;9.538e-01;-3.491e-01;2.485e-01;9.537e-01;-1.665e-03;1.184e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
33.477198000;9.537e-01;-3.330e-01;2.368e-01;-3.492e-01;2.483e-01;9.538e-01;-3.491e-01;2.485e-01;9.537e-01;-1.665e-03;1.184e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
33.478198000;9.537e-01;-3.330e-01;2.368e-01;-3.492e-01;2.483e-01;9.538e-01;-3.491e-01;2.483e-01;9.537e-01;-1.665e-03;1.184e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
33.497198000;9.537e-01;-3.330e-01;2.368e-01;-3.492e-01;2.483e-01;9.538e-01;-3.491e-01;2.483e-01;9.537e-01;-1.665e-03;1.184e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
33.498198000;9.537e-01;-3.330e-01;2.366e-01;-3.492e-01;2.481e-01;9.538e-01;-3.491e-01;2.483e-01;9.537e-01;-1.665e-03;1.183e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
33.502198000;9.537e-01;-3.330e-01;2.366e-01;-3.492e-01;2.481e-01;9.538e-01;-3.491e-01;2.483e-01;9.537e-01;-1.665e-03;1.183e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
33.503198000;9.537e-01;-3.330e-01;2.366e-01;-3.492e-01;2.481e-01;9.538e-01;-3.491e-01;2.481e-01;9.537e-01;-1.665e-03;1.183e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
33.510198000;9.537e-01;-3.330e-01;2.366e-01;-3.492e-01;2.481e-01;9.538e-01;-3.491e-01;2.481e-01;9.537e-01;-1.665e-03;1.183e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
33.511198000;9.537e-01;-3.330e-01;2.366e-01;-3.492e-01;2.481e-01;9.537e-01;-3.491e-01;2.481e-01;9.537e-01;-1.665e-03;1.183e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
33.516198000;9.537e-01;-3.330e-01;2.366e-01;-3.492e-01;2.481e-01;9.537e-01;-3.491e-01;2.481e-01;9.537e-01;-1.665e-03;1.183e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
33.517198000;9.537e-01;-3.330e-01;2.366e-01;-3.492e-01;2.481e-01;9.537e-01;-3.492e-01;2.481e-01;9.537e-01;-1.665e-03;1.183e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
33.522198000;9.537e-01;-3.330e-01;2.366e-01;-3.492e-01;2.481e-01;9.537e-01;-3.492e-01;2.481e-01;9.537e-01;-1.665e-03;1.183e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
33.523198000;9.537e-01;-3.330e-01;2.364e-01;-3.492e-01;2.479e-01;9.537e-01;-3.492e-01;2.481e-01;9.537e-01;-1.665e-03;1.182e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
33.526198000;9.537e-01;-3.330e-01;2.364e-01;-3.492e-01;2.479e-01;9.537e-01;-3.492e-01;2.481e-01;9.537e-01;-1.665e-03;1.182e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
33.527198000;9.537e-01;-3.330e-01;2.364e-01;-3.492e-01;2.479e-01;9.537e-01;-3.492e-01;2.479e-01;9.537e-01;-1.665e-03;1.182e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
33.546198000;9.537e-01;-3.330e-01;2.364e-01;-3.492e-01;2.479e-01;9.537e-01;-3.492e-01;2.479e-01;9.537e-01;-1.665e-03;1.182e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
33.547198000;9.537e-01;-3.330e-01;2.362e-01;-3.492e-01;2.477e-01;9.537e-01;-3.492e-01;2.479e-01;9.537e-01;-1.665e-03;1.181e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
33.551198000;9.537e-01;-3.330e-01;2.362e-01;-3.492e-01;2.477e-01;9.537e-01;-3.492e-01;2.479e-01;9.537e-01;-1.665e-03;1.181e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
33.552198000;9.537e-01;-3.330e-01;2.362e-01;-3.492e-01;2.477e-01;9.537e-01;-3.492e-01;2.477e-01;9.537e-01;-1.665e-03;1.181e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
33.571198000;9.537e-01;-3.330e-01;2.362e-01;-3.492e-01;2.477e-01;9.537e-01;-3.492e-01;2.477e-01;9.537e-01;-1.665e-03;1.181e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
33.572198000;9.537e-01;-3.330e-01;2.360e-01;-3.492e-01;2.475e-01;9.537e-01;-3.492e-01;2.477e-01;9.537e-01;-1.665e-03;1.180e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
33.573198000;9.536e-01;-3.330e-01;2.360e-01;-3.492e-01;2.475e-01;9.537e-01;-3.492e-01;2.477e-01;9.536e-01;-1.665e-03;1.180e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
33.576198000;9.536e-01;-3.330e-01;2.360e-01;-3.492e-01;2.475e-01;9.537e-01;-3.492e-01;2.477e-01;9.536e-01;-1.665e-03;1.180e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
33.577198000;9.536e-01;-3.330e-01;2.360e-01;-3.492e-01;2.475e-01;9.537e-01;-3.492e-01;2.475e-01;9.536e-01;-1.665e-03;1.180e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
33.595198000;9.536e-01;-3.330e-01;2.360e-01;-3.492e-01;2.475e-01;9.537e-01;-3.492e-01;2.475e-01;9.536e-01;-1.665e-03;1.180e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
33.596198000;9.536e-01;-3.330e-01;2.358e-01;-3.492e-01;2.473e-01;9.537e-01;-3.492e-01;2.475e-01;9.536e-01;-1.665e-03;1.179e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
33.600198000;9.536e-01;-3.330e-01;2.358e-01;-3.492e-01;2.473e-01;9.537e-01;-3.492e-01;2.475e-01;9.536e-01;-1.665e-03;1.179e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
33.601198000;9.536e-01;-3.330e-01;2.358e-01;-3.492e-01;2.473e-01;9.537e-01;-3.492e-01;2.473e-01;9.536e-01;-1.665e-03;1.179e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
33.620198000;9.536e-01;-3.330e-01;2.358e-01;-3.492e-01;2.473e-01;9.537e-01;-3.492e-01;2.473e-01;9.536e-01;-1.665e-03;1.179e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
33.621198000;9.536e-01;-3.330e-01;2.356e-01;-3.492e-01;2.471e-01;9.537e-01;-3.492e-01;2.473e-01;9.536e-01;-1.665e-03;1.178e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
33.625198000;9.536e-01;-3.330e-01;2.356e-01;-3.492e-01;2.471e-01;9.537e-01;-3.492e-01;2.473e-01;9.536e-01;-1.665e-03;1.178e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
33.626198000;9.536e-01;-3.330e-01;2.356e-01;-3.492e-01;2.471e-01;9.537e-01;-3.492e-01;2.470e-01;9.536e-01;-1.665e-03;1.178e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
33.628198000;9.536e-01;-3.330e-01;2.356e-01;-3.492e-01;2.471e-01;9.537e-01;-3.492e-01;2.470e-01;9.536e-01;-1.665e-03;1.178e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
33.629198000;9.536e-01;-3.330e-01;2.356e-01;-3.492e-01;2.471e-01;9.537e-01;-3.492e-01;2.471e-01;9.536e-01;-1.665e-03;1.178e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
33.645198000;9.536e-01;-3.330e-01;2.356e-01;-3.492e-01;2.471e-01;9.536e-01;-3.492e-01;2.471e-01;9.536e-01;-1.665e-03;1.178e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
33.646198000;9.536e-01;-3.330e-01;2.354e-01;-3.492e-01;2.469e-01;9.536e-01;-3.492e-01;2.471e-01;9.536e-01;-1.665e-03;1.177e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
33.650198000;9.536e-01;-3.330e-01;2.354e-01;-3.492e-01;2.469e-01;9.536e-01;-3.492e-01;2.471e-01;9.536e-01;-1.665e-03;1.177e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
33.651198000;9.536e-01;-3.330e-01;2.354e-01;-3.492e-01;2.469e-01;9.536e-01;-3.492e-01;2.468e-01;9.536e-01;-1.665e-03;1.177e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
33.670198000;9.536e-01;-3.330e-01;2.354e-01;-3.492e-01;2.469e-01;9.536e-01;-3.492e-01;2.468e-01;9.536e-01;-1.665e-03;1.177e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
33.671198000;9.536e-01;-3.330e-01;2.352e-01;-3.492e-01;2.467e-01;9.536e-01;-3.492e-01;2.468e-01;9.536e-01;-1.665e-03;1.176e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
33.673198000;9.536e-01;-3.330e-01;2.352e-01;-3.492e-01;2.467e-01;9.536e-01;-3.492e-01;2.468e-01;9.536e-01;-1.665e-03;1.176e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
33.675198000;9.536e-01;-3.330e-01;2.352e-01;-3.492e-01;2.467e-01;9.536e-01;-3.492e-01;2.469e-01;9.536e-01;-1.665e-03;1.176e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
33.676198000;9.536e-01;-3.330e-01;2.352e-01;-3.492e-01;2.467e-01;9.536e-01;-3.492e-01;2.466e-01;9.536e-01;-1.665e-03;1.176e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
33.695198000;9.536e-01;-3.330e-01;2.352e-01;-3.492e-01;2.467e-01;9.536e-01;-3.492e-01;2.466e-01;9.536e-01;-1.665e-03;1.176e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
33.696198000;9.535e-01;-3.330e-01;2.350e-01;-3.492e-01;2.464e-01;9.536e-01;-3.492e-01;2.466e-01;9.535e-01;-1.665e-03;1.175e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
33.700198000;9.535e-01;-3.330e-01;2.350e-01;-3.492e-01;2.464e-01;9.536e-01;-3.492e-01;2.466e-01;9.535e-01;-1.665e-03;1.175e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
33.701198000;9.535e-01;-3.330e-01;2.350e-01;-3.492e-01;2.464e-01;9.536e-01;-3.492e-01;2.464e-01;9.535e-01;-1.665e-03;1.175e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
33.720198000;9.535e-01;-3.330e-01;2.350e-01;-3.492e-01;2.465e-01;9.536e-01;-3.492e-01;2.464e-01;9.535e-01;-1.665e-03;1.175e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
33.721198000;9.535e-01;-3.330e-01;2.348e-01;-3.492e-01;2.462e-01;9.536e-01;-3.492e-01;2.464e-01;9.535e-01;-1.665e-03;1.174e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
33.725198000;9.535e-01;-3.330e-01;2.348e-01;-3.492e-01;2.462e-01;9.536e-01;-3.492e-01;2.464e-01;9.535e-01;-1.665e-03;1.174e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
33.726198000;9.535e-01;-3.330e-01;2.348e-01;-3.492e-01;2.462e-01;9.536e-01;-3.492e-01;2.462e-01;9.535e-01;-1.665e-03;1.174e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
33.745198000;9.535e-01;-3.330e-01;2.348e-01;-3.492e-01;2.462e-01;9.536e-01;-3.492e-01;2.462e-01;9.535e-01;-1.665e-03;1.174e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
33.746198000;9.535e-01;-3.330e-01;2.346e-01;-3.492e-01;2.460e-01;9.536e-01;-3.492e-01;2.462e-01;9.535e-01;-1.665e-03;1.173e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
33.750198000;9.535e-01;-3.330e-01;2.346e-01;-3.492e-01;2.460e-01;9.536e-01;-3.492e-01;2.462e-01;9.535e-01;-1.665e-03;1.173e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
33.751198000;9.535e-01;-3.330e-01;2.346e-01;-3.492e-01;2.460e-01;9.536e-01;-3.492e-01;2.460e-01;9.535e-01;-1.665e-03;1.173e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
33.770198000;9.535e-01;-3.330e-01;2.346e-01;-3.492e-01;2.460e-01;9.535e-01;-3.492e-01;2.460e-01;9.535e-01;-1.665e-03;1.173e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
33.771198000;9.535e-01;-3.330e-01;2.344e-01;-3.492e-01;2.458e-01;9.535e-01;-3.492e-01;2.460e-01;9.535e-01;-1.665e-03;1.172e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
33.775198000;9.535e-01;-3.330e-01;2.344e-01;-3.492e-01;2.458e-01;9.535e-01;-3.492e-01;2.460e-01;9.535e-01;-1.665e-03;1.172e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
33.776198000;9.535e-01;-3.330e-01;2.344e-01;-3.492e-01;2.458e-01;9.535e-01;-3.492e-01;2.458e-01;9.535e-01;-1.665e-03;1.172e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
33.791198000;9.535e-01;-3.330e-01;2.344e-01;-3.492e-01;2.458e-01;9.535e-01;-3.492e-01;2.458e-01;9.535e-01;-1.665e-03;1.172e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
33.792198000;9.535e-01;-3.330e-01;2.344e-01;-3.493e-01;2.458e-01;9.535e-01;-3.492e-01;2.458e-01;9.535e-01;-1.665e-03;1.172e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
33.796198000;9.535e-01;-3.330e-01;2.344e-01;-3.493e-01;2.458e-01;9.535e-01;-3.492e-01;2.458e-01;9.535e-01;-1.665e-03;1.172e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
33.797198000;9.535e-01;-3.330e-01;2.342e-01;-3.493e-01;2.456e-01;9.535e-01;-3.492e-01;2.458e-01;9.535e-01;-1.665e-03;1.171e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
33.801198000;9.535e-01;-3.330e-01;2.342e-01;-3.493e-01;2.456e-01;9.535e-01;-3.492e-01;2.458e-01;9.535e-01;-1.665e-03;1.171e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
33.802198000;9.535e-01;-3.330e-01;2.342e-01;-3.493e-01;2.456e-01;9.535e-01;-3.492e-01;2.456e-01;9.535e-01;-1.665e-03;1.171e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
33.821198000;9.534e-01;-3.330e-01;2.342e-01;-3.493e-01;2.456e-01;9.535e-01;-3.492e-01;2.456e-01;9.534e-01;-1.665e-03;1.171e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
33.822198000;9.534e-01;-3.330e-01;2.340e-01;-3.493e-01;2.454e-01;9.535e-01;-3.492e-01;2.456e-01;9.534e-01;-1.665e-03;1.170e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
33.826198000;9.534e-01;-3.330e-01;2.340e-01;-3.493e-01;2.454e-01;9.535e-01;-3.492e-01;2.456e-01;9.534e-01;-1.665e-03;1.170e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
33.827198000;9.534e-01;-3.330e-01;2.340e-01;-3.493e-01;2.454e-01;9.535e-01;-3.492e-01;2.454e-01;9.534e-01;-1.665e-03;1.170e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
33.847198000;9.534e-01;-3.330e-01;2.340e-01;-3.493e-01;2.454e-01;9.535e-01;-3.492e-01;2.454e-01;9.534e-01;-1.665e-03;1.170e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
33.848198000;9.534e-01;-3.330e-01;2.338e-01;-3.493e-01;2.452e-01;9.535e-01;-3.492e-01;2.454e-01;9.534e-01;-1.665e-03;1.169e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
33.851198000;9.534e-01;-3.330e-01;2.338e-01;-3.493e-01;2.452e-01;9.535e-01;-3.492e-01;2.454e-01;9.534e-01;-1.665e-03;1.169e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
33.852198000;9.534e-01;-3.330e-01;2.338e-01;-3.493e-01;2.452e-01;9.535e-01;-3.493e-01;2.454e-01;9.534e-01;-1.665e-03;1.169e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
33.853198000;9.534e-01;-3.330e-01;2.338e-01;-3.493e-01;2.452e-01;9.535e-01;-3.493e-01;2.452e-01;9.534e-01;-1.665e-03;1.169e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
33.872198000;9.534e-01;-3.330e-01;2.338e-01;-3.493e-01;2.452e-01;9.535e-01;-3.493e-01;2.452e-01;9.534e-01;-1.665e-03;1.169e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
33.873198000;9.534e-01;-3.330e-01;2.336e-01;-3.493e-01;2.450e-01;9.535e-01;-3.493e-01;2.452e-01;9.534e-01;-1.665e-03;1.168e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
33.878198000;9.534e-01;-3.330e-01;2.336e-01;-3.493e-01;2.450e-01;9.535e-01;-3.493e-01;2.452e-01;9.534e-01;-1.665e-03;1.168e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
33.879198000;9.534e-01;-3.330e-01;2.336e-01;-3.493e-01;2.450e-01;9.535e-01;-3.493e-01;2.450e-01;9.534e-01;-1.665e-03;1.168e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
33.880198000;9.534e-01;-3.330e-01;2.336e-01;-3.493e-01;2.450e-01;9.534e-01;-3.493e-01;2.450e-01;9.534e-01;-1.665e-03;1.168e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
33.898198000;9.534e-01;-3.330e-01;2.336e-01;-3.493e-01;2.450e-01;9.534e-01;-3.493e-01;2.450e-01;9.534e-01;-1.665e-03;1.168e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
33.899198000;9.534e-01;-3.330e-01;2.334e-01;-3.493e-01;2.448e-01;9.534e-01;-3.493e-01;2.450e-01;9.534e-01;-1.665e-03;1.167e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
33.903198000;9.534e-01;-3.330e-01;2.334e-01;-3.493e-01;2.448e-01;9.534e-01;-3.493e-01;2.450e-01;9.534e-01;-1.665e-03;1.167e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
33.904198000;9.534e-01;-3.330e-01;2.334e-01;-3.493e-01;2.448e-01;9.534e-01;-3.493e-01;2.448e-01;9.534e-01;-1.665e-03;1.167e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
33.924198000;9.534e-01;-3.330e-01;2.334e-01;-3.493e-01;2.448e-01;9.534e-01;-3.493e-01;2.448e-01;9.534e-01;-1.665e-03;1.167e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
33.925198000;9.534e-01;-3.330e-01;2.332e-01;-3.493e-01;2.446e-01;9.534e-01;-3.493e-01;2.448e-01;9.534e-01;-1.665e-03;1.166e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
33.929198000;9.534e-01;-3.330e-01;2.332e-01;-3.493e-01;2.446e-01;9.534e-01;-3.493e-01;2.448e-01;9.534e-01;-1.665e-03;1.166e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
33.930198000;9.534e-01;-3.330e-01;2.332e-01;-3.493e-01;2.446e-01;9.534e-01;-3.493e-01;2.446e-01;9.534e-01;-1.665e-03;1.166e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
33.950198000;9.533e-01;-3.330e-01;2.332e-01;-3.493e-01;2.446e-01;9.534e-01;-3.493e-01;2.446e-01;9.533e-01;-1.665e-03;1.166e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
33.951198000;9.533e-01;-3.330e-01;2.330e-01;-3.493e-01;2.444e-01;9.534e-01;-3.493e-01;2.446e-01;9.533e-01;-1.665e-03;1.165e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
33.955198000;9.533e-01;-3.330e-01;2.330e-01;-3.493e-01;2.444e-01;9.534e-01;-3.493e-01;2.446e-01;9.533e-01;-1.665e-03;1.165e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
33.956198000;9.533e-01;-3.330e-01;2.330e-01;-3.493e-01;2.444e-01;9.534e-01;-3.493e-01;2.444e-01;9.533e-01;-1.665e-03;1.165e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
33.976198000;9.533e-01;-3.330e-01;2.330e-01;-3.493e-01;2.444e-01;9.534e-01;-3.493e-01;2.444e-01;9.533e-01;-1.665e-03;1.165e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
33.977198000;9.533e-01;-3.330e-01;2.328e-01;-3.493e-01;2.442e-01;9.534e-01;-3.493e-01;2.444e-01;9.533e-01;-1.665e-03;1.164e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
33.981198000;9.533e-01;-3.330e-01;2.328e-01;-3.493e-01;2.442e-01;9.534e-01;-3.493e-01;2.444e-01;9.533e-01;-1.665e-03;1.164e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
33.982198000;9.533e-01;-3.330e-01;2.328e-01;-3.493e-01;2.442e-01;9.534e-01;-3.493e-01;2.442e-01;9.533e-01;-1.665e-03;1.164e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
34.003198000;9.533e-01;-3.330e-01;2.328e-01;-3.493e-01;2.442e-01;9.534e-01;-3.493e-01;2.442e-01;9.533e-01;-1.665e-03;1.164e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
34.004198000;9.533e-01;-3.330e-01;2.326e-01;-3.493e-01;2.440e-01;9.534e-01;-3.493e-01;2.442e-01;9.533e-01;-1.665e-03;1.163e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
34.008198000;9.533e-01;-3.330e-01;2.326e-01;-3.493e-01;2.440e-01;9.533e-01;-3.493e-01;2.442e-01;9.533e-01;-1.665e-03;1.163e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
34.009198000;9.533e-01;-3.330e-01;2.326e-01;-3.493e-01;2.440e-01;9.533e-01;-3.493e-01;2.440e-01;9.533e-01;-1.665e-03;1.163e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
34.029198000;9.533e-01;-3.330e-01;2.326e-01;-3.493e-01;2.440e-01;9.533e-01;-3.493e-01;2.440e-01;9.533e-01;-1.665e-03;1.163e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
34.030198000;9.533e-01;-3.330e-01;2.324e-01;-3.493e-01;2.438e-01;9.533e-01;-3.493e-01;2.440e-01;9.533e-01;-1.665e-03;1.162e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
34.034198000;9.533e-01;-3.330e-01;2.324e-01;-3.493e-01;2.438e-01;9.533e-01;-3.493e-01;2.440e-01;9.533e-01;-1.665e-03;1.162e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
34.035198000;9.533e-01;-3.330e-01;2.324e-01;-3.493e-01;2.438e-01;9.533e-01;-3.493e-01;2.438e-01;9.533e-01;-1.665e-03;1.162e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
34.056198000;9.533e-01;-3.330e-01;2.324e-01;-3.493e-01;2.438e-01;9.533e-01;-3.493e-01;2.438e-01;9.533e-01;-1.665e-03;1.162e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
34.057198000;9.533e-01;-3.330e-01;2.322e-01;-3.493e-01;2.436e-01;9.533e-01;-3.493e-01;2.438e-01;9.533e-01;-1.665e-03;1.161e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
