time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Bess_GEN_MagnitudeControlledByAVRPu;Bess_GEN_VoltageInjTerminal;Bess_GEN_ActiveCurrentInjTerminal;Bess_GEN_ReactiveCurrentInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;Main_Xfmr_XFMR_Tap;Bess_GEN_ActivePowerSetpointPu;Bess_GEN_ReactivePowerSetpointPu;Bess_GEN_VoltageSetpointPu;Bess_GEN_NetworkFrequencyPu;NetworkFrequencyPu
0.000000;1.044e+00;-6.667e-01;-0.000e+00;-6.383e-01;0.000e+00;1.044e+00;1.036e+00;-6.216e-01;3.049e-02;1.044e+00;-4.000e-01;0.000e+00;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
19.999996;1.044e+00;-6.667e-01;-4.279e-07;-6.383e-01;2.363e-07;1.044e+00;1.036e+00;-6.216e-01;3.049e-02;1.044e+00;-4.000e-01;7.394e-07;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
19.999997;1.044e+00;-6.667e-01;-4.279e-07;-6.383e-01;2.363e-07;1.044e+00;1.036e+00;-6.216e-01;3.049e-02;1.044e+00;-4.000e-01;7.394e-07;1.000e+01;-6.667e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.000000;1.044e+00;-6.667e-01;-4.279e-07;-6.383e-01;2.363e-07;1.044e+00;1.036e+00;-6.216e-01;3.049e-02;1.044e+00;-4.000e-01;7.395e-07;1.000e+01;-6.667e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.002020;1.044e+00;-6.667e-01;1.245e-06;-6.383e-01;1.829e-06;1.044e+00;1.036e+00;-6.216e-01;3.049e-02;1.044e+00;-4.000e-01;1.755e-06;1.000e+01;-6.667e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.003020;1.044e+00;-6.667e-01;4.582e-06;-6.383e-01;5.023e-06;1.044e+00;1.036e+00;-6.216e-01;3.049e-02;1.044e+00;-4.000e-01;3.758e-06;1.000e+01;-6.667e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.004020;1.044e+00;-6.667e-01;7.920e-06;-6.383e-01;8.219e-06;1.044e+00;1.036e+00;-6.216e-01;3.050e-02;1.044e+00;-4.000e-01;5.758e-06;1.000e+01;-6.667e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.005020;1.044e+00;-6.667e-01;1.126e-05;-6.383e-01;1.142e-05;1.044e+00;1.036e+00;-6.216e-01;3.050e-02;1.044e+00;-4.000e-01;7.755e-06;1.000e+01;-6.667e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.006020;1.044e+00;-6.667e-01;1.627e-05;-6.383e-01;1.621e-05;1.044e+00;1.036e+00;-6.216e-01;3.050e-02;1.044e+00;-4.000e-01;1.075e-05;1.000e+01;-6.667e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.007020;1.044e+00;-6.667e-01;2.127e-05;-6.383e-01;2.100e-05;1.044e+00;1.036e+00;-6.216e-01;3.051e-02;1.044e+00;-4.000e-01;1.374e-05;1.000e+01;-6.667e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.008020;1.044e+00;-6.667e-01;2.628e-05;-6.383e-01;2.580e-05;1.044e+00;1.036e+00;-6.216e-01;3.051e-02;1.044e+00;-4.000e-01;1.673e-05;1.000e+01;-6.667e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.010020;1.044e+00;-6.667e-01;3.962e-05;-6.383e-01;3.860e-05;1.044e+00;1.036e+00;-6.216e-01;3.053e-02;1.044e+00;-4.000e-01;2.469e-05;1.000e+01;-6.667e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.011020;1.044e+00;-6.667e-01;4.629e-05;-6.383e-01;4.499e-05;1.044e+00;1.036e+00;-6.216e-01;3.053e-02;1.044e+00;-4.000e-01;2.867e-05;1.000e+01;-6.667e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.013020;1.044e+00;-6.667e-01;6.129e-05;-6.383e-01;5.938e-05;1.044e+00;1.036e+00;-6.216e-01;3.055e-02;1.044e+00;-4.000e-01;3.763e-05;1.000e+01;-6.667e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.014020;1.044e+00;-6.667e-01;6.962e-05;-6.383e-01;6.737e-05;1.044e+00;1.036e+00;-6.216e-01;3.055e-02;1.044e+00;-4.000e-01;4.260e-05;1.000e+01;-6.667e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.016020;1.044e+00;-6.667e-01;8.630e-05;-6.383e-01;8.336e-05;1.044e+00;1.036e+00;-6.216e-01;3.057e-02;1.044e+00;-4.000e-01;5.255e-05;1.000e+01;-6.667e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.017020;1.044e+00;-6.667e-01;9.463e-05;-6.383e-01;9.134e-05;1.045e+00;1.036e+00;-6.216e-01;3.058e-02;1.044e+00;-4.000e-01;5.753e-05;1.000e+01;-6.667e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.020020;1.044e+00;-6.667e-01;1.229e-04;-6.383e-01;1.185e-04;1.045e+00;1.036e+00;-6.216e-01;3.061e-02;1.044e+00;-4.000e-01;7.445e-05;1.000e+01;-6.667e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.021020;1.044e+00;-6.667e-01;1.313e-04;-6.383e-01;1.265e-04;1.045e+00;1.036e+00;-6.216e-01;3.061e-02;1.044e+00;-4.000e-01;7.942e-05;1.000e+01;-6.667e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.025020;1.044e+00;-6.667e-01;1.697e-04;-6.383e-01;1.633e-04;1.045e+00;1.036e+00;-6.216e-01;3.065e-02;1.044e+00;-4.000e-01;1.023e-04;1.000e+01;-6.667e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.026020;1.045e+00;-6.667e-01;1.797e-04;-6.383e-01;1.728e-04;1.045e+00;1.036e+00;-6.216e-01;3.066e-02;1.045e+00;-4.000e-01;1.083e-04;1.000e+01;-6.667e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.032020;1.045e+00;-6.667e-01;2.397e-04;-6.383e-01;2.304e-04;1.045e+00;1.036e+00;-6.216e-01;3.072e-02;1.045e+00;-4.000e-01;1.442e-04;1.000e+01;-6.667e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.043020;1.045e+00;-6.667e-01;3.549e-04;-6.383e-01;3.407e-04;1.045e+00;1.036e+00;-6.216e-01;3.083e-02;1.045e+00;-4.000e-01;2.130e-04;1.000e+01;-6.667e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.055020;1.045e+00;-6.667e-01;4.850e-04;-6.383e-01;4.651e-04;1.045e+00;1.036e+00;-6.216e-01;3.095e-02;1.045e+00;-4.000e-01;2.908e-04;1.000e+01;-6.667e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.063020;1.045e+00;-6.667e-01;5.750e-04;-6.383e-01;5.512e-04;1.045e+00;1.036e+00;-6.216e-01;3.103e-02;1.045e+00;-4.000e-01;3.449e-04;1.000e+01;-6.667e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.064020;1.045e+00;-6.667e-01;5.866e-04;-6.383e-01;5.624e-04;1.045e+00;1.036e+00;-6.216e-01;3.105e-02;1.045e+00;-4.000e-01;3.520e-04;1.000e+01;-6.667e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.065020;1.045e+00;-6.667e-01;5.966e-04;-6.383e-01;5.720e-04;1.045e+00;1.036e+00;-6.216e-01;3.106e-02;1.045e+00;-4.000e-01;3.580e-04;1.000e+01;-6.667e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.066020;1.045e+00;-6.667e-01;6.082e-04;-6.382e-01;5.831e-04;1.045e+00;1.036e+00;-6.216e-01;3.107e-02;1.045e+00;-4.000e-01;3.650e-04;1.000e+01;-6.667e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.069020;1.045e+00;-6.667e-01;6.432e-04;-6.382e-01;6.167e-04;1.045e+00;1.036e+00;-6.216e-01;3.110e-02;1.045e+00;-4.000e-01;3.861e-04;1.000e+01;-6.667e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.070020;1.045e+00;-6.667e-01;6.532e-04;-6.382e-01;6.263e-04;1.045e+00;1.037e+00;-6.216e-01;3.111e-02;1.045e+00;-4.000e-01;3.921e-04;1.000e+01;-6.667e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.072020;1.045e+00;-6.667e-01;6.766e-04;-6.382e-01;6.486e-04;1.045e+00;1.037e+00;-6.216e-01;3.113e-02;1.045e+00;-4.000e-01;4.061e-04;1.000e+01;-6.667e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.073020;1.045e+00;-6.667e-01;6.882e-04;-6.382e-01;6.598e-04;1.045e+00;1.037e+00;-6.215e-01;3.114e-02;1.045e+00;-4.000e-01;4.131e-04;1.000e+01;-6.667e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.076020;1.045e+00;-6.667e-01;7.231e-04;-6.382e-01;6.934e-04;1.045e+00;1.037e+00;-6.215e-01;3.117e-02;1.045e+00;-4.000e-01;4.342e-04;1.000e+01;-6.667e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.077020;1.045e+00;-6.667e-01;7.348e-04;-6.382e-01;7.046e-04;1.045e+00;1.037e+00;-6.215e-01;3.119e-02;1.045e+00;-4.000e-01;4.412e-04;1.000e+01;-6.667e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.085020;1.045e+00;-6.667e-01;8.281e-04;-6.382e-01;7.940e-04;1.045e+00;1.037e+00;-6.215e-01;3.127e-02;1.045e+00;-4.000e-01;4.974e-04;1.000e+01;-6.667e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.086020;1.045e+00;-6.667e-01;8.398e-04;-6.382e-01;8.051e-04;1.045e+00;1.037e+00;-6.215e-01;3.129e-02;1.045e+00;-4.000e-01;5.044e-04;1.000e+01;-6.667e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.088020;1.045e+00;-6.667e-01;8.631e-04;-6.382e-01;8.275e-04;1.045e+00;1.037e+00;-6.215e-01;3.131e-02;1.045e+00;-4.000e-01;5.184e-04;1.000e+01;-6.667e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.092020;1.045e+00;-6.667e-01;9.114e-04;-6.382e-01;8.736e-04;1.045e+00;1.037e+00;-6.215e-01;3.135e-02;1.045e+00;-4.000e-01;5.475e-04;1.000e+01;-6.667e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.093020;1.045e+00;-6.667e-01;9.230e-04;-6.382e-01;8.848e-04;1.045e+00;1.037e+00;-6.215e-01;3.137e-02;1.045e+00;-4.000e-01;5.546e-04;1.000e+01;-6.667e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.094020;1.045e+00;-6.668e-01;9.347e-04;-6.382e-01;8.960e-04;1.045e+00;1.037e+00;-6.215e-01;3.138e-02;1.045e+00;-4.001e-01;5.616e-04;1.000e+01;-6.667e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.098020;1.045e+00;-6.668e-01;9.830e-04;-6.382e-01;9.422e-04;1.045e+00;1.037e+00;-6.215e-01;3.142e-02;1.045e+00;-4.001e-01;5.907e-04;1.000e+01;-6.667e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.100020;1.045e+00;-6.668e-01;1.008e-03;-6.382e-01;9.660e-04;1.045e+00;1.037e+00;-6.215e-01;3.144e-02;1.045e+00;-4.001e-01;6.057e-04;1.000e+01;-6.667e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.101020;1.045e+00;-6.668e-01;1.020e-03;-6.382e-01;9.772e-04;1.045e+00;1.037e+00;-6.215e-01;3.146e-02;1.045e+00;-4.001e-01;6.127e-04;1.000e+01;-6.667e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.106020;1.045e+00;-6.668e-01;1.082e-03;-6.382e-01;1.036e-03;1.045e+00;1.037e+00;-6.215e-01;3.151e-02;1.045e+00;-4.001e-01;6.496e-04;1.000e+01;-6.667e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.107020;1.045e+00;-6.668e-01;1.093e-03;-6.382e-01;1.047e-03;1.045e+00;1.037e+00;-6.215e-01;3.153e-02;1.045e+00;-4.001e-01;6.566e-04;1.000e+01;-6.667e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.110020;1.045e+00;-6.668e-01;1.130e-03;-6.382e-01;1.083e-03;1.045e+00;1.037e+00;-6.215e-01;3.156e-02;1.045e+00;-4.001e-01;6.786e-04;1.000e+01;-6.667e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.111020;1.045e+00;-6.668e-01;1.143e-03;-6.382e-01;1.095e-03;1.045e+00;1.037e+00;-6.215e-01;3.157e-02;1.045e+00;-4.001e-01;6.865e-04;1.000e+01;-6.667e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.112020;1.045e+00;-6.668e-01;1.155e-03;-6.382e-01;1.106e-03;1.045e+00;1.037e+00;-6.214e-01;3.158e-02;1.045e+00;-4.001e-01;6.935e-04;1.000e+01;-6.667e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.113020;1.045e+00;-6.668e-01;1.168e-03;-6.382e-01;1.119e-03;1.045e+00;1.037e+00;-6.214e-01;3.160e-02;1.045e+00;-4.001e-01;7.015e-04;1.000e+01;-6.667e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.114020;1.045e+00;-6.668e-01;1.180e-03;-6.381e-01;1.129e-03;1.045e+00;1.037e+00;-6.214e-01;3.161e-02;1.045e+00;-4.001e-01;7.084e-04;1.000e+01;-6.667e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.118020;1.045e+00;-6.668e-01;1.230e-03;-6.381e-01;1.177e-03;1.045e+00;1.037e+00;-6.214e-01;3.165e-02;1.045e+00;-4.001e-01;7.383e-04;1.000e+01;-6.667e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.119020;1.045e+00;-6.668e-01;1.243e-03;-6.381e-01;1.190e-03;1.045e+00;1.037e+00;-6.214e-01;3.167e-02;1.045e+00;-4.001e-01;7.463e-04;1.000e+01;-6.667e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.124020;1.045e+00;-6.668e-01;1.305e-03;-6.381e-01;1.249e-03;1.045e+00;1.037e+00;-6.214e-01;3.172e-02;1.045e+00;-4.001e-01;7.831e-04;1.000e+01;-6.667e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.125020;1.045e+00;-6.668e-01;1.318e-03;-6.381e-01;1.262e-03;1.045e+00;1.037e+00;-6.214e-01;3.174e-02;1.045e+00;-4.001e-01;7.911e-04;1.000e+01;-6.667e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.126020;1.045e+00;-6.668e-01;1.330e-03;-6.381e-01;1.273e-03;1.045e+00;1.037e+00;-6.214e-01;3.175e-02;1.045e+00;-4.001e-01;7.981e-04;1.000e+01;-6.667e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.129020;1.045e+00;-6.668e-01;1.368e-03;-6.381e-01;1.310e-03;1.045e+00;1.037e+00;-6.214e-01;3.178e-02;1.045e+00;-4.001e-01;8.211e-04;1.000e+01;-6.667e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.130020;1.045e+00;-6.668e-01;1.382e-03;-6.381e-01;1.322e-03;1.045e+00;1.037e+00;-6.214e-01;3.180e-02;1.045e+00;-4.001e-01;8.291e-04;1.000e+01;-6.667e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.131020;1.045e+00;-6.668e-01;1.393e-03;-6.381e-01;1.333e-03;1.045e+00;1.037e+00;-6.214e-01;3.181e-02;1.045e+00;-4.001e-01;8.360e-04;1.000e+01;-6.667e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.134020;1.045e+00;-6.668e-01;1.432e-03;-6.381e-01;1.370e-03;1.045e+00;1.037e+00;-6.214e-01;3.184e-02;1.045e+00;-4.001e-01;8.590e-04;1.000e+01;-6.667e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.135020;1.045e+00;-6.668e-01;1.445e-03;-6.381e-01;1.383e-03;1.045e+00;1.037e+00;-6.214e-01;3.186e-02;1.045e+00;-4.001e-01;8.670e-04;1.000e+01;-6.667e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
