time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Bess_GEN_MagnitudeControlledByAVRPu;Bess_GEN_UPuInjTerminal;Bess_GEN_IpInjTerminal;Bess_GEN_IqInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Bess_GEN_ActivePowerSetpointPu;Bess_GEN_ReactivePowerSetpointPu;Bess_GEN_VoltageSetpointPu;Bess_GEN_NetworkFrequencyPu;NetworkFrequencyPu
20.033836000;1.044e+00;-4.018e-01;-8.333e-05;-3.848e-01;-7.979e-05;1.044e+00;1.040e+00;-3.684e-01;1.897e-02;1.044e+00;-2.411e-01;-5.000e-05;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;4.999e+01;4.999e+01
20.042836000;1.044e+00;-4.032e-01;-1.433e-04;-3.861e-01;-1.373e-04;1.044e+00;1.040e+00;-3.697e-01;1.900e-02;1.044e+00;-2.419e-01;-8.600e-05;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;4.999e+01;4.999e+01
20.044836000;1.044e+00;-4.035e-01;-1.583e-04;-3.864e-01;-1.516e-04;1.044e+00;1.040e+00;-3.701e-01;1.900e-02;1.044e+00;-2.421e-01;-9.500e-05;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;4.999e+01;4.999e+01
20.050836000;1.044e+00;-4.047e-01;-2.067e-04;-3.876e-01;-1.979e-04;1.044e+00;1.040e+00;-3.712e-01;1.903e-02;1.044e+00;-2.428e-01;-1.240e-04;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;4.999e+01;4.999e+01
20.052641000;1.044e+00;-4.051e-01;-2.217e-04;-3.880e-01;-2.123e-04;1.044e+00;1.040e+00;-3.716e-01;1.904e-02;1.044e+00;-2.431e-01;-1.330e-04;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;4.999e+01;4.999e+01
20.054633000;1.044e+00;-4.055e-01;-2.400e-04;-3.884e-01;-2.299e-04;1.044e+00;1.040e+00;-3.720e-01;1.905e-02;1.044e+00;-2.433e-01;-1.440e-04;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;4.999e+01;4.999e+01
20.055633000;1.044e+00;-4.058e-01;-2.483e-04;-3.886e-01;-2.378e-04;1.044e+00;1.040e+00;-3.722e-01;1.905e-02;1.044e+00;-2.435e-01;-1.490e-04;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;4.999e+01;4.999e+01
20.056633000;1.044e+00;-4.060e-01;-2.583e-04;-3.888e-01;-2.474e-04;1.044e+00;1.040e+00;-3.725e-01;1.906e-02;1.044e+00;-2.436e-01;-1.550e-04;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;4.999e+01;4.999e+01
20.059633000;1.044e+00;-4.067e-01;-2.850e-04;-3.895e-01;-2.730e-04;1.044e+00;1.040e+00;-3.732e-01;1.907e-02;1.044e+00;-2.440e-01;-1.710e-04;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;4.999e+01;4.999e+01
20.060633000;1.044e+00;-4.070e-01;-2.950e-04;-3.898e-01;-2.825e-04;1.044e+00;1.040e+00;-3.734e-01;1.908e-02;1.044e+00;-2.442e-01;-1.770e-04;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;4.998e+01;4.998e+01
20.061633000;1.044e+00;-4.072e-01;-3.050e-04;-3.900e-01;-2.921e-04;1.044e+00;1.039e+00;-3.736e-01;1.908e-02;1.044e+00;-2.443e-01;-1.830e-04;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;4.998e+01;4.998e+01
20.063633000;1.044e+00;-4.077e-01;-3.233e-04;-3.905e-01;-3.097e-04;1.044e+00;1.039e+00;-3.741e-01;1.910e-02;1.044e+00;-2.446e-01;-1.940e-04;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;4.998e+01;4.998e+01
20.069633000;1.044e+00;-4.093e-01;-3.850e-04;-3.921e-01;-3.688e-04;1.044e+00;1.039e+00;-3.757e-01;1.914e-02;1.044e+00;-2.456e-01;-2.310e-04;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;4.998e+01;4.998e+01
20.073633000;1.044e+00;-4.105e-01;-4.267e-04;-3.932e-01;-4.087e-04;1.044e+00;1.039e+00;-3.769e-01;1.916e-02;1.044e+00;-2.463e-01;-2.560e-04;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;4.998e+01;4.998e+01
20.076633000;1.044e+00;-4.114e-01;-4.600e-04;-3.941e-01;-4.407e-04;1.044e+00;1.039e+00;-3.777e-01;1.919e-02;1.044e+00;-2.468e-01;-2.760e-04;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;4.998e+01;4.998e+01
20.078633000;1.044e+00;-4.120e-01;-4.817e-04;-3.947e-01;-4.614e-04;1.044e+00;1.039e+00;-3.783e-01;1.920e-02;1.044e+00;-2.472e-01;-2.890e-04;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;4.998e+01;4.998e+01
20.079633000;1.044e+00;-4.123e-01;-4.933e-04;-3.950e-01;-4.726e-04;1.044e+00;1.039e+00;-3.786e-01;1.921e-02;1.044e+00;-2.474e-01;-2.960e-04;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;4.998e+01;4.998e+01
20.080633000;1.044e+00;-4.126e-01;-5.050e-04;-3.953e-01;-4.838e-04;1.044e+00;1.039e+00;-3.790e-01;1.922e-02;1.044e+00;-2.476e-01;-3.030e-04;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;4.998e+01;4.998e+01
20.081633000;1.044e+00;-4.130e-01;-5.167e-04;-3.956e-01;-4.950e-04;1.044e+00;1.039e+00;-3.793e-01;1.923e-02;1.044e+00;-2.478e-01;-3.100e-04;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;4.998e+01;4.998e+01
20.087633000;1.044e+00;-4.149e-01;-5.867e-04;-3.976e-01;-5.621e-04;1.044e+00;1.039e+00;-3.812e-01;1.928e-02;1.044e+00;-2.490e-01;-3.520e-04;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;4.998e+01;4.998e+01
20.088633000;1.044e+00;-4.153e-01;-5.983e-04;-3.979e-01;-5.733e-04;1.043e+00;1.039e+00;-3.815e-01;1.929e-02;1.044e+00;-2.492e-01;-3.590e-04;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;4.998e+01;4.998e+01
20.096633000;1.044e+00;-4.181e-01;-6.967e-04;-4.007e-01;-6.676e-04;1.043e+00;1.039e+00;-3.843e-01;1.937e-02;1.044e+00;-2.509e-01;-4.180e-04;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;4.998e+01;4.998e+01
20.097633000;1.043e+00;-4.185e-01;-7.100e-04;-4.010e-01;-6.804e-04;1.043e+00;1.039e+00;-3.846e-01;1.938e-02;1.043e+00;-2.511e-01;-4.260e-04;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;4.998e+01;4.998e+01
20.100633000;1.043e+00;-4.196e-01;-7.483e-04;-4.021e-01;-7.172e-04;1.043e+00;1.039e+00;-3.857e-01;1.941e-02;1.043e+00;-2.517e-01;-4.490e-04;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;4.998e+01;4.998e+01
20.102633000;1.043e+00;-4.203e-01;-7.750e-04;-4.028e-01;-7.428e-04;1.043e+00;1.039e+00;-3.865e-01;1.943e-02;1.043e+00;-2.522e-01;-4.650e-04;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;4.998e+01;4.998e+01
20.106633000;1.043e+00;-4.219e-01;-8.267e-04;-4.043e-01;-7.923e-04;1.043e+00;1.039e+00;-3.880e-01;1.948e-02;1.043e+00;-2.531e-01;-4.960e-04;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;4.998e+01;4.998e+01
20.107633000;1.043e+00;-4.222e-01;-8.400e-04;-4.047e-01;-8.051e-04;1.043e+00;1.038e+00;-3.883e-01;1.949e-02;1.043e+00;-2.533e-01;-5.040e-04;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;4.998e+01;4.998e+01
20.109633000;1.043e+00;-4.230e-01;-8.667e-04;-4.055e-01;-8.307e-04;1.043e+00;1.038e+00;-3.891e-01;1.951e-02;1.043e+00;-2.538e-01;-5.200e-04;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;4.998e+01;4.998e+01
20.113633000;1.043e+00;-4.246e-01;-9.217e-04;-4.071e-01;-8.835e-04;1.043e+00;1.038e+00;-3.907e-01;1.956e-02;1.043e+00;-2.548e-01;-5.530e-04;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;4.998e+01;4.998e+01
20.114633000;1.043e+00;-4.250e-01;-9.367e-04;-4.074e-01;-8.979e-04;1.043e+00;1.038e+00;-3.911e-01;1.958e-02;1.043e+00;-2.550e-01;-5.620e-04;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;4.998e+01;4.998e+01
20.115633000;1.043e+00;-4.254e-01;-9.500e-04;-4.078e-01;-9.107e-04;1.043e+00;1.038e+00;-3.915e-01;1.959e-02;1.043e+00;-2.553e-01;-5.700e-04;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;4.997e+01;4.997e+01
20.121633000;1.043e+00;-4.279e-01;-1.033e-03;-4.103e-01;-9.907e-04;1.043e+00;1.038e+00;-3.939e-01;1.966e-02;1.043e+00;-2.567e-01;-6.200e-04;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;4.997e+01;4.997e+01
20.128633000;1.043e+00;-4.309e-01;-1.135e-03;-4.132e-01;-1.088e-03;1.043e+00;1.038e+00;-3.968e-01;1.976e-02;1.043e+00;-2.585e-01;-6.810e-04;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;4.997e+01;4.997e+01
20.129633000;1.043e+00;-4.313e-01;-1.150e-03;-4.136e-01;-1.103e-03;1.042e+00;1.038e+00;-3.972e-01;1.977e-02;1.043e+00;-2.588e-01;-6.900e-04;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;4.997e+01;4.997e+01
20.130633000;1.043e+00;-4.318e-01;-1.165e-03;-4.140e-01;-1.117e-03;1.042e+00;1.038e+00;-3.976e-01;1.978e-02;1.043e+00;-2.591e-01;-6.990e-04;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;4.997e+01;4.997e+01
20.137633000;1.043e+00;-4.348e-01;-1.268e-03;-4.171e-01;-1.216e-03;1.042e+00;1.038e+00;-4.007e-01;1.988e-02;1.043e+00;-2.609e-01;-7.610e-04;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;4.997e+01;4.997e+01
20.141633000;1.043e+00;-4.366e-01;-1.330e-03;-4.188e-01;-1.276e-03;1.042e+00;1.038e+00;-4.024e-01;1.994e-02;1.043e+00;-2.620e-01;-7.980e-04;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;4.997e+01;4.997e+01
20.142633000;1.043e+00;-4.371e-01;-1.345e-03;-4.193e-01;-1.290e-03;1.042e+00;1.037e+00;-4.029e-01;1.996e-02;1.043e+00;-2.623e-01;-8.070e-04;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;4.997e+01;4.997e+01
20.143633000;1.043e+00;-4.375e-01;-1.360e-03;-4.197e-01;-1.305e-03;1.042e+00;1.037e+00;-4.033e-01;1.997e-02;1.043e+00;-2.625e-01;-8.160e-04;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;4.997e+01;4.997e+01
20.144633000;1.042e+00;-4.380e-01;-1.375e-03;-4.202e-01;-1.319e-03;1.042e+00;1.037e+00;-4.038e-01;1.999e-02;1.042e+00;-2.628e-01;-8.250e-04;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;4.997e+01;4.997e+01
20.156633000;1.042e+00;-4.436e-01;-1.563e-03;-4.256e-01;-1.500e-03;1.042e+00;1.037e+00;-4.092e-01;2.017e-02;1.042e+00;-2.661e-01;-9.380e-04;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;4.997e+01;4.997e+01
20.158633000;1.042e+00;-4.445e-01;-1.595e-03;-4.265e-01;-1.531e-03;1.042e+00;1.037e+00;-4.101e-01;2.020e-02;1.042e+00;-2.667e-01;-9.570e-04;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;4.997e+01;4.997e+01
20.163633000;1.042e+00;-4.469e-01;-1.675e-03;-4.289e-01;-1.607e-03;1.042e+00;1.037e+00;-4.125e-01;2.028e-02;1.042e+00;-2.681e-01;-1.005e-03;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;4.997e+01;4.997e+01
20.164633000;1.042e+00;-4.474e-01;-1.692e-03;-4.294e-01;-1.624e-03;1.041e+00;1.037e+00;-4.129e-01;2.030e-02;1.042e+00;-2.684e-01;-1.015e-03;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;4.997e+01;4.997e+01
20.166633000;1.042e+00;-4.483e-01;-1.725e-03;-4.303e-01;-1.656e-03;1.041e+00;1.037e+00;-4.139e-01;2.033e-02;1.042e+00;-2.690e-01;-1.035e-03;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;4.997e+01;4.997e+01
20.171633000;1.042e+00;-4.508e-01;-1.805e-03;-4.327e-01;-1.733e-03;1.041e+00;1.037e+00;-4.163e-01;2.042e-02;1.042e+00;-2.705e-01;-1.083e-03;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;4.997e+01;4.997e+01
20.172633000;1.042e+00;-4.513e-01;-1.822e-03;-4.332e-01;-1.749e-03;1.041e+00;1.037e+00;-4.167e-01;2.044e-02;1.042e+00;-2.708e-01;-1.093e-03;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;4.997e+01;4.997e+01
20.173633000;1.042e+00;-4.517e-01;-1.838e-03;-4.336e-01;-1.765e-03;1.041e+00;1.036e+00;-4.172e-01;2.045e-02;1.042e+00;-2.710e-01;-1.103e-03;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;4.997e+01;4.997e+01
20.182633000;1.042e+00;-4.562e-01;-1.988e-03;-4.380e-01;-1.909e-03;1.041e+00;1.036e+00;-4.216e-01;2.061e-02;1.042e+00;-2.737e-01;-1.193e-03;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;4.997e+01;4.997e+01
20.183633000;1.041e+00;-4.567e-01;-2.005e-03;-4.385e-01;-1.925e-03;1.041e+00;1.036e+00;-4.220e-01;2.063e-02;1.041e+00;-2.740e-01;-1.203e-03;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;4.997e+01;4.997e+01
20.190633000;1.041e+00;-4.601e-01;-2.122e-03;-4.419e-01;-2.038e-03;1.041e+00;1.036e+00;-4.255e-01;2.075e-02;1.041e+00;-2.761e-01;-1.273e-03;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;4.997e+01;4.997e+01
20.191633000;1.041e+00;-4.606e-01;-2.138e-03;-4.424e-01;-2.054e-03;1.041e+00;1.036e+00;-4.260e-01;2.077e-02;1.041e+00;-2.764e-01;-1.283e-03;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;4.997e+01;4.997e+01
20.192633000;1.041e+00;-4.611e-01;-2.157e-03;-4.429e-01;-2.071e-03;1.041e+00;1.036e+00;-4.264e-01;2.079e-02;1.041e+00;-2.767e-01;-1.294e-03;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;4.997e+01;4.997e+01
20.193633000;1.041e+00;-4.616e-01;-2.173e-03;-4.434e-01;-2.087e-03;1.041e+00;1.036e+00;-4.269e-01;2.081e-02;1.041e+00;-2.770e-01;-1.304e-03;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;4.997e+01;4.997e+01
20.194633000;1.041e+00;-4.621e-01;-2.190e-03;-4.439e-01;-2.103e-03;1.041e+00;1.036e+00;-4.274e-01;2.083e-02;1.041e+00;-2.773e-01;-1.314e-03;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;4.997e+01;4.997e+01
20.195633000;1.041e+00;-4.626e-01;-2.207e-03;-4.444e-01;-2.119e-03;1.040e+00;1.036e+00;-4.279e-01;2.085e-02;1.041e+00;-2.776e-01;-1.324e-03;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;4.997e+01;4.997e+01
20.197633000;1.041e+00;-4.636e-01;-2.240e-03;-4.453e-01;-2.152e-03;1.040e+00;1.036e+00;-4.289e-01;2.089e-02;1.041e+00;-2.782e-01;-1.344e-03;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;4.997e+01;4.997e+01
20.201633000;1.041e+00;-4.657e-01;-2.308e-03;-4.473e-01;-2.217e-03;1.040e+00;1.036e+00;-4.309e-01;2.096e-02;1.041e+00;-2.794e-01;-1.385e-03;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;4.997e+01;4.997e+01
20.202633000;1.041e+00;-4.662e-01;-2.325e-03;-4.478e-01;-2.234e-03;1.040e+00;1.035e+00;-4.314e-01;2.098e-02;1.041e+00;-2.797e-01;-1.395e-03;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;4.997e+01;4.997e+01
20.217633000;1.041e+00;-4.738e-01;-2.583e-03;-4.553e-01;-2.483e-03;1.040e+00;1.035e+00;-4.389e-01;2.127e-02;1.041e+00;-2.843e-01;-1.550e-03;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;4.997e+01;4.997e+01
20.218633000;1.040e+00;-4.743e-01;-2.600e-03;-4.558e-01;-2.499e-03;1.040e+00;1.035e+00;-4.394e-01;2.129e-02;1.040e+00;-2.846e-01;-1.560e-03;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;4.997e+01;4.997e+01
20.224633000;1.040e+00;-4.773e-01;-2.703e-03;-4.588e-01;-2.599e-03;1.040e+00;1.035e+00;-4.424e-01;2.141e-02;1.040e+00;-2.864e-01;-1.622e-03;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;4.997e+01;4.997e+01
20.225633000;1.040e+00;-4.779e-01;-2.722e-03;-4.594e-01;-2.616e-03;1.039e+00;1.035e+00;-4.429e-01;2.143e-02;1.040e+00;-2.867e-01;-1.633e-03;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;4.997e+01;4.997e+01
20.228633000;1.040e+00;-4.794e-01;-2.773e-03;-4.609e-01;-2.666e-03;1.039e+00;1.035e+00;-4.444e-01;2.149e-02;1.040e+00;-2.876e-01;-1.664e-03;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;4.997e+01;4.997e+01
20.229633000;1.040e+00;-4.799e-01;-2.790e-03;-4.614e-01;-2.682e-03;1.039e+00;1.034e+00;-4.449e-01;2.151e-02;1.040e+00;-2.879e-01;-1.674e-03;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;4.997e+01;4.997e+01
20.251633000;1.040e+00;-4.911e-01;-3.170e-03;-4.724e-01;-3.049e-03;1.039e+00;1.034e+00;-4.560e-01;2.197e-02;1.040e+00;-2.947e-01;-1.902e-03;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;4.997e+01;4.997e+01
20.252633000;1.039e+00;-4.916e-01;-3.188e-03;-4.730e-01;-3.067e-03;1.039e+00;1.034e+00;-4.565e-01;2.200e-02;1.039e+00;-2.950e-01;-1.913e-03;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;4.997e+01;4.997e+01
20.253633000;1.039e+00;-4.921e-01;-3.205e-03;-4.735e-01;-3.083e-03;1.038e+00;1.034e+00;-4.570e-01;2.202e-02;1.039e+00;-2.953e-01;-1.923e-03;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;4.997e+01;4.997e+01
20.255633000;1.039e+00;-4.932e-01;-3.240e-03;-4.745e-01;-3.117e-03;1.038e+00;1.034e+00;-4.580e-01;2.206e-02;1.039e+00;-2.959e-01;-1.944e-03;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;4.997e+01;4.997e+01
20.256633000;1.039e+00;-4.937e-01;-3.257e-03;-4.750e-01;-3.133e-03;1.038e+00;1.033e+00;-4.585e-01;2.208e-02;1.039e+00;-2.962e-01;-1.954e-03;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;4.997e+01;4.997e+01
20.275633000;1.039e+00;-5.033e-01;-3.582e-03;-4.845e-01;-3.448e-03;1.038e+00;1.033e+00;-4.680e-01;2.250e-02;1.039e+00;-3.020e-01;-2.149e-03;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;4.997e+01;4.997e+01
20.277633000;1.039e+00;-5.043e-01;-3.615e-03;-4.855e-01;-3.480e-03;1.038e+00;1.033e+00;-4.690e-01;2.254e-02;1.039e+00;-3.026e-01;-2.169e-03;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;4.997e+01;4.997e+01
20.278633000;1.039e+00;-5.048e-01;-3.632e-03;-4.859e-01;-3.496e-03;1.038e+00;1.033e+00;-4.695e-01;2.256e-02;1.039e+00;-3.029e-01;-2.179e-03;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;4.997e+01;4.997e+01
20.279633000;1.039e+00;-5.053e-01;-3.648e-03;-4.864e-01;-3.512e-03;1.038e+00;1.033e+00;-4.700e-01;2.259e-02;1.039e+00;-3.032e-01;-2.189e-03;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;4.997e+01;4.997e+01
20.281633000;1.039e+00;-5.063e-01;-3.683e-03;-4.874e-01;-3.546e-03;1.038e+00;1.033e+00;-4.709e-01;2.263e-02;1.039e+00;-3.038e-01;-2.210e-03;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;4.997e+01;4.997e+01
20.282633000;1.039e+00;-5.068e-01;-3.700e-03;-4.879e-01;-3.563e-03;1.037e+00;1.033e+00;-4.714e-01;2.266e-02;1.039e+00;-3.041e-01;-2.220e-03;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;4.997e+01;4.997e+01
20.283633000;1.039e+00;-5.073e-01;-3.717e-03;-4.884e-01;-3.579e-03;1.037e+00;1.032e+00;-4.719e-01;2.268e-02;1.039e+00;-3.044e-01;-2.230e-03;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;4.997e+01;4.997e+01
20.284633000;1.039e+00;-5.077e-01;-3.733e-03;-4.889e-01;-3.595e-03;1.037e+00;1.032e+00;-4.724e-01;2.270e-02;1.039e+00;-3.046e-01;-2.240e-03;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;4.997e+01;4.997e+01
20.285633000;1.038e+00;-5.082e-01;-3.750e-03;-4.894e-01;-3.611e-03;1.037e+00;1.032e+00;-4.729e-01;2.272e-02;1.038e+00;-3.049e-01;-2.250e-03;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;4.997e+01;4.997e+01
20.309633000;1.038e+00;-5.200e-01;-4.145e-03;-5.011e-01;-3.994e-03;1.037e+00;1.032e+00;-4.846e-01;2.327e-02;1.038e+00;-3.120e-01;-2.487e-03;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;4.997e+01;4.997e+01
20.310633000;1.038e+00;-5.205e-01;-4.162e-03;-5.016e-01;-4.010e-03;1.036e+00;1.031e+00;-4.851e-01;2.329e-02;1.038e+00;-3.123e-01;-2.497e-03;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;4.997e+01;4.997e+01
