time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Bess_GEN_UPuInjTerminal;Bess_GEN_IpInjTerminal;Bess_GEN_IqInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Bess_GEN_ActivePowerSetpointPu;Bess_GEN_ReactivePowerSetpointPu
30.002935000;4.527e-01;5.760e-02;-2.465e+00;1.272e-01;-5.445e+00;4.528e-01;6.737e-01;1.899e-02;4.527e-01;2.880e-04;-1.233e-02;1.000e+01;6.660e-01;9.000e-05
30.003063000;4.528e-01;5.780e-02;-2.466e+00;1.276e-01;-5.445e+00;4.528e-01;6.744e-01;2.120e-02;4.528e-01;2.890e-04;-1.233e-02;1.000e+01;6.660e-01;9.000e-05
30.003127000;4.529e-01;5.800e-02;-2.466e+00;1.281e-01;-5.444e+00;4.529e-01;6.743e-01;2.208e-02;4.529e-01;2.900e-04;-1.233e-02;1.000e+01;6.660e-01;9.000e-05
30.004304000;4.539e-01;6.080e-02;-2.467e+00;1.340e-01;-5.435e+00;4.539e-01;6.817e-01;4.362e-02;4.539e-01;3.040e-04;-1.233e-02;1.000e+01;6.660e-01;9.000e-05
30.004535000;4.541e-01;6.160e-02;-2.467e+00;1.357e-01;-5.432e+00;4.541e-01;6.835e-01;4.845e-02;4.541e-01;3.080e-04;-1.233e-02;1.000e+01;6.660e-01;9.000e-05
30.005687000;4.553e-01;6.540e-02;-2.468e+00;1.436e-01;-5.420e+00;4.554e-01;6.931e-01;7.555e-02;4.553e-01;3.270e-04;-1.234e-02;1.000e+01;6.660e-01;9.000e-05
30.006032000;4.557e-01;6.660e-02;-2.468e+00;1.461e-01;-5.416e+00;4.558e-01;6.960e-01;8.469e-02;4.557e-01;3.330e-04;-1.234e-02;1.000e+01;6.660e-01;9.000e-05
30.006263000;4.560e-01;6.740e-02;-2.469e+00;1.478e-01;-5.413e+00;4.560e-01;6.982e-01;9.078e-02;4.560e-01;3.370e-04;-1.234e-02;1.000e+01;6.660e-01;9.000e-05
30.011517000;4.634e-01;8.860e-02;-2.475e+00;1.912e-01;-5.341e+00;4.634e-01;7.505e-01;2.516e-01;4.634e-01;4.430e-04;-1.238e-02;1.000e+01;6.660e-01;9.000e-05
30.012093000;4.642e-01;9.040e-02;-2.476e+00;1.947e-01;-5.333e+00;4.643e-01;7.547e-01;2.709e-01;4.642e-01;4.520e-04;-1.238e-02;1.000e+01;6.660e-01;9.000e-05
30.012669000;4.651e-01;9.180e-02;-2.476e+00;1.974e-01;-5.324e+00;4.652e-01;7.584e-01;2.902e-01;4.651e-01;4.590e-04;-1.238e-02;1.000e+01;6.660e-01;9.000e-05
30.012861000;4.654e-01;9.200e-02;-2.477e+00;1.977e-01;-5.321e+00;4.655e-01;7.596e-01;2.965e-01;4.654e-01;4.600e-04;-1.238e-02;1.000e+01;6.660e-01;9.000e-05
30.013436000;4.663e-01;9.300e-02;-2.477e+00;1.994e-01;-5.312e+00;4.664e-01;7.620e-01;3.161e-01;4.663e-01;4.650e-04;-1.239e-02;1.000e+01;6.660e-01;9.000e-05
30.013820000;4.669e-01;9.320e-02;-2.478e+00;1.996e-01;-5.307e+00;4.670e-01;7.632e-01;3.289e-01;4.669e-01;4.660e-04;-1.239e-02;1.000e+01;6.660e-01;9.000e-05
30.014012000;4.672e-01;9.340e-02;-2.478e+00;1.999e-01;-5.304e+00;4.673e-01;7.636e-01;3.356e-01;4.672e-01;4.670e-04;-1.239e-02;1.000e+01;6.660e-01;9.000e-05
30.014396000;4.678e-01;9.340e-02;-2.478e+00;1.997e-01;-5.298e+00;4.679e-01;7.643e-01;3.488e-01;4.678e-01;4.670e-04;-1.239e-02;1.000e+01;6.660e-01;9.000e-05
30.014588000;4.681e-01;9.340e-02;-2.478e+00;1.995e-01;-5.295e+00;4.682e-01;7.643e-01;3.550e-01;4.681e-01;4.670e-04;-1.239e-02;1.000e+01;6.660e-01;9.000e-05
30.014780000;4.684e-01;9.340e-02;-2.479e+00;1.994e-01;-5.292e+00;4.685e-01;7.646e-01;3.616e-01;4.684e-01;4.670e-04;-1.239e-02;1.000e+01;6.660e-01;9.000e-05
30.015356000;4.693e-01;9.300e-02;-2.479e+00;1.982e-01;-5.283e+00;4.694e-01;7.645e-01;3.814e-01;4.693e-01;4.650e-04;-1.239e-02;1.000e+01;6.660e-01;9.000e-05
30.015548000;4.696e-01;9.260e-02;-2.479e+00;1.972e-01;-5.280e+00;4.697e-01;7.640e-01;3.879e-01;4.696e-01;4.630e-04;-1.240e-02;1.000e+01;6.660e-01;9.000e-05
30.015740000;4.699e-01;9.240e-02;-2.479e+00;1.967e-01;-5.277e+00;4.699e-01;7.635e-01;3.945e-01;4.699e-01;4.620e-04;-1.240e-02;1.000e+01;6.660e-01;9.000e-05
30.015932000;4.701e-01;9.220e-02;-2.480e+00;1.961e-01;-5.274e+00;4.702e-01;7.634e-01;4.011e-01;4.701e-01;4.610e-04;-1.240e-02;1.000e+01;6.660e-01;9.000e-05
30.016124000;4.704e-01;9.180e-02;-2.480e+00;1.951e-01;-5.271e+00;4.705e-01;7.630e-01;4.072e-01;4.704e-01;4.590e-04;-1.240e-02;1.000e+01;6.660e-01;9.000e-05
30.016886000;4.716e-01;9.020e-02;-2.480e+00;1.913e-01;-5.260e+00;4.717e-01;7.602e-01;4.329e-01;4.716e-01;4.510e-04;-1.240e-02;1.000e+01;6.660e-01;9.000e-05
30.017398000;4.724e-01;8.920e-02;-2.481e+00;1.888e-01;-5.252e+00;4.725e-01;7.590e-01;4.496e-01;4.724e-01;4.460e-04;-1.240e-02;1.000e+01;6.660e-01;9.000e-05
30.018678000;4.742e-01;8.660e-02;-2.482e+00;1.826e-01;-5.234e+00;4.743e-01;7.548e-01;4.896e-01;4.742e-01;4.330e-04;-1.241e-02;1.000e+01;6.660e-01;9.000e-05
30.019190000;4.749e-01;8.560e-02;-2.482e+00;1.803e-01;-5.226e+00;4.750e-01;7.533e-01;5.053e-01;4.749e-01;4.280e-04;-1.241e-02;1.000e+01;6.660e-01;9.000e-05
30.019702000;4.755e-01;8.480e-02;-2.482e+00;1.783e-01;-5.220e+00;4.757e-01;7.518e-01;5.201e-01;4.755e-01;4.240e-04;-1.241e-02;1.000e+01;6.660e-01;9.000e-05
30.020214000;4.762e-01;8.380e-02;-2.482e+00;1.760e-01;-5.213e+00;4.763e-01;7.503e-01;5.349e-01;4.762e-01;4.190e-04;-1.241e-02;1.000e+01;6.660e-01;9.000e-05
30.021750000;4.781e-01;8.100e-02;-2.483e+00;1.694e-01;-5.194e+00;4.782e-01;7.461e-01;5.763e-01;4.781e-01;4.050e-04;-1.242e-02;1.000e+01;6.660e-01;9.000e-05
30.022262000;4.787e-01;8.020e-02;-2.483e+00;1.675e-01;-5.188e+00;4.788e-01;7.452e-01;5.898e-01;4.787e-01;4.010e-04;-1.242e-02;1.000e+01;6.660e-01;9.000e-05
30.022774000;4.793e-01;7.920e-02;-2.484e+00;1.653e-01;-5.182e+00;4.794e-01;7.439e-01;6.024e-01;4.793e-01;3.960e-04;-1.242e-02;1.000e+01;6.660e-01;9.000e-05
30.024566000;4.812e-01;7.640e-02;-2.484e+00;1.588e-01;-5.163e+00;4.813e-01;7.392e-01;6.453e-01;4.812e-01;3.820e-04;-1.242e-02;1.000e+01;6.660e-01;9.000e-05
30.025078000;4.817e-01;7.560e-02;-2.484e+00;1.569e-01;-5.158e+00;4.818e-01;7.384e-01;6.566e-01;4.817e-01;3.780e-04;-1.242e-02;1.000e+01;6.660e-01;9.000e-05
30.026000000;4.826e-01;7.420e-02;-2.485e+00;1.538e-01;-5.148e+00;4.828e-01;7.362e-01;6.765e-01;4.826e-01;3.710e-04;-1.242e-02;1.000e+01;6.660e-01;9.000e-05
30.026461000;4.830e-01;7.360e-02;-2.485e+00;1.524e-01;-5.144e+00;4.832e-01;7.351e-01;6.863e-01;4.830e-01;3.680e-04;-1.242e-02;1.000e+01;6.660e-01;9.000e-05
30.026921000;4.835e-01;7.300e-02;-2.485e+00;1.510e-01;-5.140e+00;4.836e-01;7.345e-01;6.956e-01;4.835e-01;3.650e-04;-1.242e-02;1.000e+01;6.660e-01;9.000e-05
30.027382000;4.839e-01;7.240e-02;-2.485e+00;1.496e-01;-5.136e+00;4.840e-01;7.334e-01;7.049e-01;4.839e-01;3.620e-04;-1.243e-02;1.000e+01;6.660e-01;9.000e-05
30.027843000;4.843e-01;7.180e-02;-2.485e+00;1.483e-01;-5.131e+00;4.844e-01;7.324e-01;7.138e-01;4.843e-01;3.590e-04;-1.243e-02;1.000e+01;6.660e-01;9.000e-05
30.028304000;4.847e-01;7.120e-02;-2.485e+00;1.469e-01;-5.128e+00;4.848e-01;7.314e-01;7.227e-01;4.847e-01;3.560e-04;-1.243e-02;1.000e+01;6.660e-01;9.000e-05
30.028765000;4.851e-01;7.060e-02;-2.485e+00;1.455e-01;-5.123e+00;4.852e-01;7.308e-01;7.312e-01;4.851e-01;3.530e-04;-1.243e-02;1.000e+01;6.660e-01;9.000e-05
30.029686000;4.858e-01;6.940e-02;-2.485e+00;1.429e-01;-5.116e+00;4.860e-01;7.288e-01;7.478e-01;4.858e-01;3.470e-04;-1.243e-02;1.000e+01;6.660e-01;9.000e-05
30.030147000;4.862e-01;6.880e-02;-2.485e+00;1.415e-01;-5.112e+00;4.863e-01;7.283e-01;7.558e-01;4.862e-01;3.440e-04;-1.243e-02;1.000e+01;6.660e-01;9.000e-05
30.030608000;4.865e-01;6.820e-02;-2.486e+00;1.402e-01;-5.109e+00;4.867e-01;7.273e-01;7.639e-01;4.865e-01;3.410e-04;-1.243e-02;1.000e+01;6.660e-01;9.000e-05
30.031069000;4.869e-01;6.780e-02;-2.486e+00;1.393e-01;-5.105e+00;4.870e-01;7.264e-01;7.716e-01;4.869e-01;3.390e-04;-1.243e-02;1.000e+01;6.660e-01;9.000e-05
30.031529000;4.872e-01;6.720e-02;-2.486e+00;1.379e-01;-5.102e+00;4.874e-01;7.259e-01;7.788e-01;4.872e-01;3.360e-04;-1.243e-02;1.000e+01;6.660e-01;9.000e-05
30.032451000;4.879e-01;6.620e-02;-2.486e+00;1.357e-01;-5.095e+00;4.880e-01;7.245e-01;7.934e-01;4.879e-01;3.310e-04;-1.243e-02;1.000e+01;6.660e-01;9.000e-05
30.033373000;4.885e-01;6.520e-02;-2.486e+00;1.335e-01;-5.089e+00;4.887e-01;7.228e-01;8.071e-01;4.885e-01;3.260e-04;-1.243e-02;1.000e+01;6.660e-01;9.000e-05
30.034294000;4.891e-01;6.440e-02;-2.486e+00;1.317e-01;-5.083e+00;4.893e-01;7.215e-01;8.204e-01;4.891e-01;3.220e-04;-1.243e-02;1.000e+01;6.660e-01;9.000e-05
30.034755000;4.894e-01;6.380e-02;-2.486e+00;1.304e-01;-5.080e+00;4.896e-01;7.211e-01;8.269e-01;4.894e-01;3.190e-04;-1.243e-02;1.000e+01;6.660e-01;9.000e-05
30.035216000;4.897e-01;6.340e-02;-2.486e+00;1.295e-01;-5.077e+00;4.898e-01;7.202e-01;8.329e-01;4.897e-01;3.170e-04;-1.243e-02;1.000e+01;6.660e-01;9.000e-05
30.036137000;4.902e-01;6.260e-02;-2.486e+00;1.277e-01;-5.072e+00;4.904e-01;7.190e-01;8.451e-01;4.902e-01;3.130e-04;-1.243e-02;1.000e+01;6.660e-01;9.000e-05
30.036598000;4.905e-01;6.220e-02;-2.486e+00;1.268e-01;-5.069e+00;4.906e-01;7.182e-01;8.507e-01;4.905e-01;3.110e-04;-1.243e-02;1.000e+01;6.660e-01;9.000e-05
30.037059000;4.907e-01;6.180e-02;-2.486e+00;1.259e-01;-5.067e+00;4.909e-01;7.179e-01;8.564e-01;4.907e-01;3.090e-04;-1.243e-02;1.000e+01;6.660e-01;9.000e-05
30.037520000;4.910e-01;6.140e-02;-2.486e+00;1.251e-01;-5.064e+00;4.912e-01;7.171e-01;8.621e-01;4.910e-01;3.070e-04;-1.243e-02;1.000e+01;6.660e-01;9.000e-05
30.038441000;4.914e-01;6.060e-02;-2.486e+00;1.233e-01;-5.059e+00;4.916e-01;7.164e-01;8.730e-01;4.914e-01;3.030e-04;-1.243e-02;1.000e+01;6.660e-01;9.000e-05
30.038902000;4.917e-01;6.020e-02;-2.486e+00;1.224e-01;-5.057e+00;4.919e-01;7.156e-01;8.779e-01;4.917e-01;3.010e-04;-1.243e-02;1.000e+01;6.660e-01;9.000e-05
30.039363000;4.919e-01;5.980e-02;-2.486e+00;1.216e-01;-5.054e+00;4.921e-01;7.153e-01;8.831e-01;4.919e-01;2.990e-04;-1.243e-02;1.000e+01;6.660e-01;9.000e-05
30.039824000;4.921e-01;5.940e-02;-2.486e+00;1.207e-01;-5.052e+00;4.923e-01;7.146e-01;8.880e-01;4.921e-01;2.970e-04;-1.243e-02;1.000e+01;6.660e-01;9.000e-05
30.040745000;4.926e-01;5.880e-02;-2.486e+00;1.194e-01;-5.048e+00;4.928e-01;7.135e-01;8.974e-01;4.926e-01;2.940e-04;-1.243e-02;1.000e+01;6.660e-01;9.000e-05
30.041206000;4.928e-01;5.840e-02;-2.486e+00;1.185e-01;-5.046e+00;4.930e-01;7.132e-01;9.023e-01;4.928e-01;2.920e-04;-1.243e-02;1.000e+01;6.660e-01;9.000e-05
30.041667000;4.930e-01;5.820e-02;-2.486e+00;1.181e-01;-5.044e+00;4.932e-01;7.125e-01;9.068e-01;4.930e-01;2.910e-04;-1.243e-02;1.000e+01;6.660e-01;9.000e-05
30.042589000;4.934e-01;5.760e-02;-2.486e+00;1.167e-01;-5.040e+00;4.936e-01;7.120e-01;9.154e-01;4.934e-01;2.880e-04;-1.243e-02;1.000e+01;6.660e-01;9.000e-05
30.043971000;4.939e-01;5.660e-02;-2.486e+00;1.146e-01;-5.034e+00;4.941e-01;7.103e-01;9.277e-01;4.939e-01;2.830e-04;-1.243e-02;1.000e+01;6.660e-01;9.000e-05
30.044893000;4.943e-01;5.600e-02;-2.486e+00;1.133e-01;-5.030e+00;4.945e-01;7.098e-01;9.355e-01;4.943e-01;2.800e-04;-1.243e-02;1.000e+01;6.660e-01;9.000e-05
30.045353000;4.944e-01;5.580e-02;-2.486e+00;1.129e-01;-5.029e+00;4.946e-01;7.092e-01;9.393e-01;4.944e-01;2.790e-04;-1.243e-02;1.000e+01;6.660e-01;9.000e-05
30.046275000;4.948e-01;5.520e-02;-2.486e+00;1.116e-01;-5.025e+00;4.950e-01;7.087e-01;9.463e-01;4.948e-01;2.760e-04;-1.243e-02;1.000e+01;6.660e-01;9.000e-05
30.046736000;4.949e-01;5.500e-02;-2.486e+00;1.111e-01;-5.024e+00;4.951e-01;7.081e-01;9.500e-01;4.949e-01;2.750e-04;-1.243e-02;1.000e+01;6.660e-01;9.000e-05
30.047657000;4.952e-01;5.460e-02;-2.486e+00;1.103e-01;-5.021e+00;4.954e-01;7.077e-01;9.567e-01;4.952e-01;2.730e-04;-1.243e-02;1.000e+01;6.660e-01;9.000e-05
30.048118000;4.954e-01;5.420e-02;-2.486e+00;1.094e-01;-5.019e+00;4.956e-01;7.070e-01;9.601e-01;4.954e-01;2.710e-04;-1.243e-02;1.000e+01;6.660e-01;9.000e-05
30.049501000;4.958e-01;5.360e-02;-2.486e+00;1.081e-01;-5.015e+00;4.960e-01;7.064e-01;9.693e-01;4.958e-01;2.680e-04;-1.243e-02;1.000e+01;6.660e-01;9.000e-05
30.050330000;4.960e-01;5.320e-02;-2.486e+00;1.073e-01;-5.013e+00;4.963e-01;7.057e-01;9.745e-01;4.960e-01;2.660e-04;-1.243e-02;1.000e+01;6.660e-01;9.000e-05
30.051159000;4.963e-01;5.280e-02;-2.486e+00;1.064e-01;-5.010e+00;4.965e-01;7.054e-01;9.797e-01;4.963e-01;2.640e-04;-1.243e-02;1.000e+01;6.660e-01;9.000e-05
30.051989000;4.965e-01;5.240e-02;-2.486e+00;1.055e-01;-5.008e+00;4.967e-01;7.046e-01;9.845e-01;4.965e-01;2.620e-04;-1.243e-02;1.000e+01;6.660e-01;9.000e-05
30.054477000;4.971e-01;5.140e-02;-2.486e+00;1.034e-01;-5.002e+00;4.973e-01;7.034e-01;9.982e-01;4.971e-01;2.570e-04;-1.243e-02;1.000e+01;6.660e-01;9.000e-05
30.055307000;4.973e-01;5.120e-02;-2.486e+00;1.030e-01;-5.000e+00;4.975e-01;7.027e-01;1.002e+00;4.973e-01;2.560e-04;-1.243e-02;1.000e+01;6.660e-01;9.000e-05
30.056966000;4.976e-01;5.060e-02;-2.486e+00;1.017e-01;-4.996e+00;4.979e-01;7.022e-01;1.010e+00;4.976e-01;2.530e-04;-1.243e-02;1.000e+01;6.660e-01;9.000e-05
30.057795000;4.978e-01;5.040e-02;-2.486e+00;1.012e-01;-4.995e+00;4.980e-01;7.016e-01;1.014e+00;4.978e-01;2.520e-04;-1.243e-02;1.000e+01;6.660e-01;9.000e-05
30.058624000;4.980e-01;5.000e-02;-2.486e+00;1.004e-01;-4.993e+00;4.982e-01;7.014e-01;1.017e+00;4.980e-01;2.500e-04;-1.243e-02;1.000e+01;6.660e-01;9.000e-05
30.059454000;4.981e-01;4.980e-02;-2.486e+00;9.998e-02;-4.992e+00;4.983e-01;7.011e-01;1.021e+00;4.981e-01;2.490e-04;-1.243e-02;1.000e+01;6.660e-01;9.000e-05
30.060283000;4.983e-01;4.960e-02;-2.486e+00;9.955e-02;-4.990e+00;4.985e-01;7.005e-01;1.024e+00;4.983e-01;2.480e-04;-1.243e-02;1.000e+01;6.660e-01;9.000e-05
30.061942000;4.985e-01;4.920e-02;-2.486e+00;9.869e-02;-4.988e+00;4.988e-01;7.001e-01;1.030e+00;4.985e-01;2.460e-04;-1.243e-02;1.000e+01;6.660e-01;9.000e-05
30.062772000;4.987e-01;4.900e-02;-2.486e+00;9.826e-02;-4.986e+00;4.989e-01;6.996e-01;1.033e+00;4.987e-01;2.450e-04;-1.243e-02;1.000e+01;6.660e-01;9.000e-05
30.063601000;4.988e-01;4.880e-02;-2.486e+00;9.784e-02;-4.985e+00;4.990e-01;6.994e-01;1.036e+00;4.988e-01;2.440e-04;-1.243e-02;1.000e+01;6.660e-01;9.000e-05
30.065260000;4.990e-01;4.840e-02;-2.486e+00;9.699e-02;-4.982e+00;4.992e-01;6.991e-01;1.041e+00;4.990e-01;2.420e-04;-1.243e-02;1.000e+01;6.660e-01;9.000e-05
30.066089000;4.991e-01;4.820e-02;-2.486e+00;9.657e-02;-4.981e+00;4.993e-01;6.985e-01;1.043e+00;4.991e-01;2.410e-04;-1.243e-02;1.000e+01;6.660e-01;9.000e-05
30.068578000;4.994e-01;4.760e-02;-2.486e+00;9.531e-02;-4.978e+00;4.997e-01;6.981e-01;1.050e+00;4.994e-01;2.380e-04;-1.243e-02;1.000e+01;6.660e-01;9.000e-05
30.069407000;4.995e-01;4.760e-02;-2.486e+00;9.529e-02;-4.977e+00;4.997e-01;6.976e-01;1.052e+00;4.995e-01;2.380e-04;-1.243e-02;1.000e+01;6.660e-01;9.000e-05
30.071895000;4.998e-01;4.700e-02;-2.486e+00;9.404e-02;-4.975e+00;5.000e-01;6.972e-01;1.058e+00;4.998e-01;2.350e-04;-1.243e-02;1.000e+01;6.660e-01;9.000e-05
30.072725000;4.998e-01;4.700e-02;-2.486e+00;9.403e-02;-4.974e+00;5.001e-01;6.971e-01;1.059e+00;4.998e-01;2.350e-04;-1.243e-02;1.000e+01;6.660e-01;9.000e-05
30.073554000;4.999e-01;4.680e-02;-2.486e+00;9.362e-02;-4.973e+00;5.002e-01;6.966e-01;1.061e+00;4.999e-01;2.340e-04;-1.243e-02;1.000e+01;6.660e-01;9.000e-05
30.078531000;5.003e-01;4.620e-02;-2.486e+00;9.234e-02;-4.969e+00;5.005e-01;6.960e-01;1.070e+00;5.003e-01;2.310e-04;-1.243e-02;1.000e+01;6.660e-01;9.000e-05
30.079360000;5.004e-01;4.600e-02;-2.486e+00;9.193e-02;-4.969e+00;5.006e-01;6.956e-01;1.071e+00;5.004e-01;2.300e-04;-1.243e-02;1.000e+01;6.660e-01;9.000e-05
30.081849000;5.005e-01;4.580e-02;-2.486e+00;9.151e-02;-4.967e+00;5.008e-01;6.953e-01;1.074e+00;5.005e-01;2.290e-04;-1.243e-02;1.000e+01;6.660e-01;9.000e-05
30.083849000;5.006e-01;4.560e-02;-2.486e+00;9.109e-02;-4.966e+00;5.009e-01;6.952e-01;1.077e+00;5.006e-01;2.280e-04;-1.243e-02;1.000e+01;6.660e-01;9.000e-05
30.086849000;5.008e-01;4.540e-02;-2.486e+00;9.066e-02;-4.965e+00;5.010e-01;6.950e-01;1.080e+00;5.008e-01;2.270e-04;-1.243e-02;1.000e+01;6.660e-01;9.000e-05
30.087849000;5.008e-01;4.540e-02;-2.486e+00;9.065e-02;-4.964e+00;5.011e-01;6.945e-01;1.081e+00;5.008e-01;2.270e-04;-1.243e-02;1.000e+01;6.660e-01;9.000e-05
30.097849000;5.012e-01;4.480e-02;-2.486e+00;8.939e-02;-4.960e+00;5.014e-01;6.941e-01;1.089e+00;5.012e-01;2.240e-04;-1.243e-02;1.000e+01;6.660e-01;9.000e-05
30.099849000;5.012e-01;4.460e-02;-2.486e+00;8.898e-02;-4.960e+00;5.015e-01;6.940e-01;1.090e+00;5.012e-01;2.230e-04;-1.243e-02;1.000e+01;6.660e-01;9.000e-05
30.100849000;5.012e-01;4.460e-02;-2.486e+00;8.898e-02;-4.960e+00;5.015e-01;6.940e-01;1.090e+00;5.012e-01;2.230e-04;-1.243e-02;1.000e+01;6.660e-01;9.000e-05
30.101849000;5.013e-01;4.460e-02;-2.486e+00;8.898e-02;-4.960e+00;5.015e-01;6.935e-01;1.090e+00;5.013e-01;2.230e-04;-1.243e-02;1.000e+01;6.660e-01;9.000e-05
30.108849000;5.014e-01;4.440e-02;-2.486e+00;8.856e-02;-4.958e+00;5.016e-01;6.933e-01;1.093e+00;5.014e-01;2.220e-04;-1.243e-02;1.000e+01;6.660e-01;9.000e-05
30.112849000;5.014e-01;4.440e-02;-2.486e+00;8.855e-02;-4.958e+00;5.017e-01;6.933e-01;1.095e+00;5.014e-01;2.220e-04;-1.243e-02;1.000e+01;6.660e-01;9.000e-05
30.127849000;5.016e-01;4.420e-02;-2.486e+00;8.812e-02;-4.956e+00;5.018e-01;6.931e-01;1.098e+00;5.016e-01;2.210e-04;-1.243e-02;1.000e+01;6.660e-01;9.000e-05
30.128849000;5.016e-01;4.400e-02;-2.486e+00;8.772e-02;-4.956e+00;5.018e-01;6.931e-01;1.098e+00;5.016e-01;2.200e-04;-1.243e-02;1.000e+01;6.660e-01;9.000e-05
30.133849000;5.016e-01;4.400e-02;-2.486e+00;8.772e-02;-4.956e+00;5.018e-01;6.930e-01;1.098e+00;5.016e-01;2.200e-04;-1.243e-02;1.000e+01;6.660e-01;9.000e-05
30.136849000;5.016e-01;4.400e-02;-2.486e+00;8.772e-02;-4.956e+00;5.019e-01;6.930e-01;1.098e+00;5.016e-01;2.200e-04;-1.243e-02;1.000e+01;6.660e-01;9.000e-05
30.152849000;5.017e-01;4.400e-02;-2.486e+00;8.771e-02;-4.956e+00;5.019e-01;6.930e-01;1.099e+00;5.017e-01;2.200e-04;-1.243e-02;1.000e+01;6.660e-01;9.000e-05
30.163849000;5.017e-01;4.400e-02;-2.486e+00;8.771e-02;-4.956e+00;5.019e-01;6.930e-01;1.100e+00;5.017e-01;2.200e-04;-1.243e-02;1.000e+01;6.660e-01;9.000e-05
30.164849000;5.017e-01;4.400e-02;-2.486e+00;8.771e-02;-4.955e+00;5.019e-01;6.930e-01;1.100e+00;5.017e-01;2.200e-04;-1.243e-02;1.000e+01;6.660e-01;9.000e-05
30.169849000;5.017e-01;4.400e-02;-2.486e+00;8.771e-02;-4.955e+00;5.019e-01;6.929e-01;1.100e+00;5.017e-01;2.200e-04;-1.243e-02;1.000e+01;6.660e-01;9.000e-05
100.000000000;5.017e-01;4.400e-02;-2.486e+00;8.770e-02;-4.955e+00;5.019e-01;6.929e-01;1.100e+00;5.017e-01;2.200e-04;-1.243e-02;1.000e+01;6.660e-01;9.000e-05
