time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Bess_GEN_UPuInjTerminal;Bess_GEN_IpInjTerminal;Bess_GEN_IqInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Bess_GEN_ActivePowerSetpointPu;Bess_GEN_ReactivePowerSetpointPu
0.000000000;1.000e+00;6.660e-01;0.000e+00;6.660e-01;0.000e+00;1.000e+00;6.660e-01;-2.248e-12;1.000e+00;3.330e-03;0.000e+00;1.000e+01;6.660e-01;9.000e-05
11.111111111;1.000e+00;6.660e-01;0.000e+00;6.660e-01;0.000e+00;1.000e+00;6.660e-01;9.893e-10;1.000e+00;3.330e-03;0.000e+00;1.000e+01;6.660e-01;9.000e-05
22.222222222;1.000e+00;6.660e-01;0.000e+00;6.660e-01;0.000e+00;1.000e+00;6.660e-01;1.981e-09;1.000e+00;3.330e-03;0.000e+00;1.000e+01;6.660e-01;9.000e-05
33.333333333;1.003e-06;-3.185e-09;0.000e+00;1.332e-09;0.000e+00;2.794e-04;-6.655e-09;1.432e+00;9.933e-07;-1.064e-09;0.000e+00;1.000e+01;6.660e-01;9.000e-05
44.444444444;1.001e-06;-4.477e-09;0.000e+00;2.192e-09;0.000e+00;2.792e-04;-5.430e-09;1.433e+00;9.933e-07;-2.411e-10;0.000e+00;1.000e+01;6.660e-01;9.000e-05
55.555555556;9.995e-07;-5.770e-09;0.000e+00;3.052e-09;0.000e+00;2.790e-04;-4.205e-09;1.434e+00;9.932e-07;5.822e-10;0.000e+00;1.000e+01;6.660e-01;9.000e-05
66.666666667;9.978e-07;-7.063e-09;0.000e+00;3.911e-09;0.000e+00;2.789e-04;-2.981e-09;1.435e+00;9.932e-07;1.406e-09;0.000e+00;1.000e+01;6.660e-01;9.000e-05
77.777777778;9.961e-07;-8.355e-09;0.000e+00;4.771e-09;0.000e+00;2.787e-04;-1.756e-09;1.435e+00;9.931e-07;2.229e-09;0.000e+00;1.000e+01;6.660e-01;9.000e-05
88.888888889;9.944e-07;-9.648e-09;0.000e+00;5.631e-09;0.000e+00;2.786e-04;-5.314e-10;1.436e+00;9.931e-07;3.052e-09;0.000e+00;1.000e+01;6.660e-01;9.000e-05
100.000000000;9.927e-07;-1.094e-08;0.000e+00;6.490e-09;0.000e+00;2.784e-04;6.932e-10;1.437e+00;9.930e-07;3.875e-09;0.000e+00;1.000e+01;6.660e-01;9.000e-05
