time;InternalNode1_BUS_Voltage;InternalNode1_BUS_ActivePower;InternalNode1_BUS_ReactivePower;InternalNode1_BUS_ActiveCurrent;InternalNode1_BUS_ReactiveCurrent;Bess_GEN_UPuInjTerminal;Bess_GEN_IpInjTerminal;Bess_GEN_IqInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;Bess_GEN_ActivePowerSetpointPu;Bess_GEN_ReactivePowerSetpointPu
30.020678000;1.002e-06;2.220e-09;-4.376e-09;3.819e-09;5.941e-09;2.054e-04;6.100e-09;9.736e-01;1.007e-06;-5.917e-10;2.459e-09;-6.660e-01;9.000e-05
30.020934000;1.002e-06;2.380e-09;-4.277e-09;3.888e-09;5.990e-09;2.060e-04;6.203e-09;9.708e-01;1.007e-06;-5.069e-10;2.126e-09;-6.660e-01;9.000e-05
30.021190000;1.002e-06;2.533e-09;-4.183e-09;3.947e-09;6.043e-09;2.066e-04;6.262e-09;9.680e-01;1.006e-06;-4.185e-10;1.780e-09;-6.660e-01;9.000e-05
30.021446000;1.002e-06;2.674e-09;-4.093e-09;3.994e-09;6.106e-09;2.072e-04;6.276e-09;9.652e-01;1.006e-06;-3.261e-10;1.425e-09;-6.660e-01;9.000e-05
30.021702000;1.001e-06;2.804e-09;-4.006e-09;4.030e-09;6.180e-09;2.084e-04;6.247e-09;9.597e-01;1.006e-06;-2.296e-10;1.064e-09;-6.660e-01;9.000e-05
30.021958000;1.001e-06;2.920e-09;-3.922e-09;4.053e-09;6.270e-09;2.090e-04;6.176e-09;9.569e-01;1.005e-06;-1.295e-10;7.011e-10;-6.660e-01;9.000e-05
30.022214000;1.001e-06;3.024e-09;-3.841e-09;4.064e-09;6.376e-09;2.104e-04;6.066e-09;9.505e-01;1.005e-06;-2.640e-11;3.414e-10;-6.660e-01;9.000e-05
30.022470000;1.001e-06;3.114e-09;-3.763e-09;4.061e-09;6.499e-09;2.110e-04;5.921e-09;9.478e-01;1.005e-06;7.884e-11;-8.410e-12;-6.660e-01;9.000e-05
30.022726000;1.001e-06;3.188e-09;-3.690e-09;4.045e-09;6.638e-09;2.116e-04;5.743e-09;9.450e-01;1.004e-06;1.854e-10;-3.416e-10;-6.660e-01;9.000e-05
30.022982000;1.001e-06;3.245e-09;-3.625e-09;4.016e-09;6.791e-09;2.122e-04;5.537e-09;9.423e-01;1.004e-06;2.934e-10;-6.520e-10;-6.660e-01;9.000e-05
30.023238000;1.000e-06;3.283e-09;-3.567e-09;3.975e-09;6.956e-09;2.129e-04;5.307e-09;9.395e-01;1.004e-06;4.035e-10;-9.355e-10;-6.660e-01;9.000e-05
30.023494000;1.000e-06;3.301e-09;-3.515e-09;3.918e-09;7.127e-09;2.135e-04;5.059e-09;9.368e-01;1.003e-06;5.169e-10;-1.191e-09;-6.660e-01;9.000e-05
30.023750000;9.999e-07;3.298e-09;-3.467e-09;3.844e-09;7.303e-09;2.141e-04;4.797e-09;9.341e-01;1.003e-06;6.330e-10;-1.418e-09;-6.660e-01;9.000e-05
30.024006000;9.997e-07;3.275e-09;-3.417e-09;3.753e-09;7.478e-09;2.147e-04;4.525e-09;9.314e-01;1.002e-06;7.502e-10;-1.621e-09;-6.660e-01;9.000e-05
30.024262000;9.995e-07;3.228e-09;-3.360e-09;3.646e-09;7.650e-09;2.161e-04;4.245e-09;9.253e-01;1.002e-06;8.664e-10;-1.802e-09;-6.660e-01;9.000e-05
30.024518000;9.993e-07;3.158e-09;-3.289e-09;3.522e-09;7.816e-09;2.168e-04;3.961e-09;9.226e-01;1.002e-06;9.797e-10;-1.960e-09;-6.660e-01;9.000e-05
30.024774000;9.991e-07;3.065e-09;-3.203e-09;3.384e-09;7.974e-09;2.174e-04;3.676e-09;9.199e-01;1.002e-06;1.089e-09;-2.096e-09;-6.660e-01;9.000e-05
30.025030000;9.989e-07;2.951e-09;-3.098e-09;3.230e-09;8.124e-09;2.180e-04;3.393e-09;9.172e-01;1.001e-06;1.191e-09;-2.209e-09;-6.660e-01;9.000e-05
30.025286000;9.987e-07;2.820e-09;-2.975e-09;3.061e-09;8.267e-09;2.187e-04;3.115e-09;9.145e-01;1.001e-06;1.284e-09;-2.299e-09;-6.660e-01;9.000e-05
30.025542000;9.984e-07;2.675e-09;-2.834e-09;2.878e-09;8.402e-09;2.193e-04;2.846e-09;9.119e-01;1.001e-06;1.364e-09;-2.367e-09;-6.660e-01;9.000e-05
30.025798000;9.982e-07;2.519e-09;-2.675e-09;2.683e-09;8.530e-09;2.200e-04;2.590e-09;9.092e-01;1.001e-06;1.428e-09;-2.415e-09;-6.660e-01;9.000e-05
30.026054000;9.979e-07;2.359e-09;-2.495e-09;2.478e-09;8.650e-09;2.206e-04;2.348e-09;9.065e-01;1.000e-06;1.476e-09;-2.446e-09;-6.660e-01;9.000e-05
30.026310000;9.976e-07;2.199e-09;-2.294e-09;2.269e-09;8.762e-09;2.220e-04;2.122e-09;9.008e-01;1.000e-06;1.508e-09;-2.463e-09;-6.660e-01;9.000e-05
30.026566000;9.974e-07;2.043e-09;-2.072e-09;2.059e-09;8.864e-09;2.227e-04;1.912e-09;8.982e-01;1.000e-06;1.523e-09;-2.468e-09;-6.660e-01;9.000e-05
30.026822000;9.971e-07;1.894e-09;-1.827e-09;1.854e-09;8.959e-09;2.233e-04;1.720e-09;8.955e-01;9.999e-07;1.526e-09;-2.463e-09;-6.660e-01;9.000e-05
30.027078000;9.969e-07;1.754e-09;-1.560e-09;1.657e-09;9.045e-09;2.240e-04;1.544e-09;8.929e-01;9.998e-07;1.520e-09;-2.451e-09;-6.660e-01;9.000e-05
30.027334000;9.966e-07;1.623e-09;-1.273e-09;1.470e-09;9.120e-09;2.246e-04;1.384e-09;8.903e-01;9.998e-07;1.509e-09;-2.431e-09;-6.660e-01;9.000e-05
30.027590000;9.964e-07;1.498e-09;-9.677e-10;1.295e-09;9.180e-09;2.246e-04;1.240e-09;8.903e-01;9.998e-07;1.497e-09;-2.403e-09;-6.660e-01;9.000e-05
30.027846000;9.962e-07;1.378e-09;-6.488e-10;1.132e-09;9.224e-09;2.253e-04;1.111e-09;8.877e-01;9.998e-07;1.490e-09;-2.369e-09;-6.660e-01;9.000e-05
30.028102000;9.960e-07;1.258e-09;-3.199e-10;9.817e-10;9.247e-09;2.260e-04;9.963e-10;8.851e-01;9.998e-07;1.492e-09;-2.329e-09;-6.660e-01;9.000e-05
30.028358000;9.958e-07;1.135e-09;1.456e-11;8.445e-10;9.248e-09;2.266e-04;8.933e-10;8.825e-01;9.998e-07;1.506e-09;-2.284e-09;-6.660e-01;9.000e-05
30.028614000;9.957e-07;1.008e-09;3.507e-10;7.200e-10;9.223e-09;2.280e-04;7.999e-10;8.770e-01;9.999e-07;1.533e-09;-2.234e-09;-6.660e-01;9.000e-05
30.028870000;9.955e-07;8.761e-10;6.855e-10;6.068e-10;9.172e-09;2.280e-04;7.131e-10;8.770e-01;9.999e-07;1.570e-09;-2.180e-09;-6.660e-01;9.000e-05
30.029126000;9.954e-07;7.410e-10;1.017e-09;5.024e-10;9.093e-09;2.287e-04;6.304e-10;8.745e-01;1.000e-06;1.613e-09;-2.121e-09;-6.660e-01;9.000e-05
30.029382000;9.953e-07;6.058e-10;1.343e-09;4.038e-10;8.983e-09;2.294e-04;5.495e-10;8.719e-01;1.000e-06;1.655e-09;-2.058e-09;-6.660e-01;9.000e-05
30.029638000;9.952e-07;4.751e-10;1.662e-09;3.079e-10;8.844e-09;2.301e-04;4.683e-10;8.694e-01;1.000e-06;1.694e-09;-1.988e-09;-6.660e-01;9.000e-05
30.029894000;9.951e-07;3.535e-10;1.973e-09;2.115e-10;8.677e-09;2.307e-04;3.857e-10;8.668e-01;1.000e-06;1.728e-09;-1.912e-09;-6.660e-01;9.000e-05
30.030150000;9.950e-07;2.453e-10;2.276e-09;1.122e-10;8.484e-09;2.307e-04;3.005e-10;8.668e-01;1.000e-06;1.757e-09;-1.829e-09;-6.660e-01;9.000e-05
30.030406000;9.949e-07;1.541e-10;2.569e-09;9.676e-12;8.268e-09;2.314e-04;2.118e-10;8.643e-01;1.000e-06;1.787e-09;-1.738e-09;-6.660e-01;9.000e-05
30.030662000;9.949e-07;8.258e-11;2.851e-09;-9.515e-11;8.033e-09;2.321e-04;1.182e-10;8.617e-01;1.001e-06;1.819e-09;-1.642e-09;-6.660e-01;9.000e-05
30.030918000;9.949e-07;3.201e-11;3.118e-09;-2.015e-10;7.784e-09;2.328e-04;1.809e-11;8.592e-01;1.001e-06;1.858e-09;-1.537e-09;-6.660e-01;9.000e-05
30.031174000;9.948e-07;1.098e-12;3.371e-09;-3.096e-10;7.525e-09;2.328e-04;-8.967e-11;8.592e-01;1.001e-06;1.904e-09;-1.424e-09;-6.660e-01;9.000e-05
30.031430000;9.948e-07;-1.378e-11;3.607e-09;-4.200e-10;7.261e-09;2.342e-04;-2.057e-10;8.540e-01;1.001e-06;1.959e-09;-1.301e-09;-6.660e-01;9.000e-05
30.031686000;9.948e-07;-1.723e-11;3.827e-09;-5.330e-10;6.997e-09;2.349e-04;-3.301e-10;8.515e-01;1.001e-06;2.020e-09;-1.170e-09;-6.660e-01;9.000e-05
30.031942000;9.947e-07;-1.304e-11;4.030e-09;-6.487e-10;6.738e-09;2.349e-04;-4.617e-10;8.515e-01;1.001e-06;2.082e-09;-1.029e-09;-6.660e-01;9.000e-05
30.032198000;9.947e-07;-3.472e-12;4.215e-09;-7.675e-10;6.490e-09;2.356e-04;-5.983e-10;8.491e-01;1.001e-06;2.141e-09;-8.789e-10;-6.660e-01;9.000e-05
30.032454000;9.947e-07;1.013e-11;4.379e-09;-8.905e-10;6.255e-09;2.362e-04;-7.376e-10;8.466e-01;1.001e-06;2.194e-09;-7.201e-10;-6.660e-01;9.000e-05
30.032710000;9.947e-07;2.687e-11;4.522e-09;-1.018e-09;6.035e-09;2.362e-04;-8.775e-10;8.466e-01;1.001e-06;2.237e-09;-5.535e-10;-6.660e-01;9.000e-05
30.032966000;9.948e-07;4.635e-11;4.640e-09;-1.149e-09;5.830e-09;2.369e-04;-1.017e-09;8.441e-01;1.001e-06;2.270e-09;-3.810e-10;-6.660e-01;9.000e-05
30.033222000;9.948e-07;6.870e-11;4.734e-09;-1.281e-09;5.642e-09;2.376e-04;-1.156e-09;8.417e-01;1.002e-06;2.292e-09;-2.045e-10;-6.660e-01;9.000e-05
30.033478000;9.949e-07;9.439e-11;4.803e-09;-1.411e-09;5.469e-09;2.376e-04;-1.294e-09;8.417e-01;1.002e-06;2.302e-09;-2.523e-11;-6.660e-01;9.000e-05
30.033734000;9.949e-07;1.240e-10;4.849e-09;-1.534e-09;5.311e-09;2.383e-04;-1.431e-09;8.392e-01;1.002e-06;2.297e-09;1.562e-10;-6.660e-01;9.000e-05
30.033990000;9.950e-07;1.580e-10;4.873e-09;-1.651e-09;5.170e-09;2.390e-04;-1.565e-09;8.368e-01;1.002e-06;2.274e-09;3.399e-10;-6.660e-01;9.000e-05
30.034246000;9.951e-07;1.968e-10;4.883e-09;-1.759e-09;5.045e-09;2.397e-04;-1.698e-09;8.343e-01;1.002e-06;2.233e-09;5.271e-10;-6.660e-01;9.000e-05
30.034502000;9.951e-07;2.410e-10;4.883e-09;-1.859e-09;4.936e-09;2.404e-04;-1.829e-09;8.318e-01;1.002e-06;2.171e-09;7.190e-10;-6.660e-01;9.000e-05
30.034758000;9.952e-07;2.912e-10;4.882e-09;-1.949e-09;4.840e-09;2.404e-04;-1.961e-09;8.318e-01;1.002e-06;2.090e-09;9.164e-10;-6.660e-01;9.000e-05
30.035014000;9.953e-07;3.489e-10;4.888e-09;-2.028e-09;4.757e-09;2.411e-04;-2.094e-09;8.294e-01;1.002e-06;1.990e-09;1.119e-09;-6.660e-01;9.000e-05
30.035270000;9.953e-07;4.165e-10;4.908e-09;-2.092e-09;4.684e-09;2.411e-04;-2.230e-09;8.294e-01;1.002e-06;1.872e-09;1.325e-09;-6.660e-01;9.000e-05
30.035526000;9.953e-07;4.976e-10;4.951e-09;-2.141e-09;4.619e-09;2.418e-04;-2.366e-09;8.270e-01;1.002e-06;1.736e-09;1.533e-09;-6.660e-01;9.000e-05
30.035782000;9.954e-07;5.954e-10;5.021e-09;-2.172e-09;4.561e-09;2.425e-04;-2.502e-09;8.246e-01;1.002e-06;1.584e-09;1.737e-09;-6.660e-01;9.000e-05
30.036038000;9.954e-07;7.132e-10;5.121e-09;-2.181e-09;4.509e-09;2.425e-04;-2.636e-09;8.246e-01;1.002e-06;1.415e-09;1.935e-09;-6.660e-01;9.000e-05
30.036294000;9.954e-07;8.539e-10;5.251e-09;-2.169e-09;4.460e-09;2.432e-04;-2.768e-09;8.222e-01;1.003e-06;1.230e-09;2.124e-09;-6.660e-01;9.000e-05
30.036550000;9.954e-07;1.020e-09;5.409e-09;-2.138e-09;4.412e-09;2.432e-04;-2.897e-09;8.222e-01;1.003e-06;1.029e-09;2.300e-09;-6.660e-01;9.000e-05
30.036806000;9.953e-07;1.210e-09;5.588e-09;-2.091e-09;4.363e-09;2.440e-04;-3.023e-09;8.198e-01;1.003e-06;8.125e-10;2.463e-09;-6.660e-01;9.000e-05
30.037062000;9.953e-07;1.424e-09;5.786e-09;-2.032e-09;4.313e-09;2.440e-04;-3.141e-09;8.198e-01;1.003e-06;5.829e-10;2.610e-09;-6.660e-01;9.000e-05
30.037318000;9.952e-07;1.656e-09;5.998e-09;-1.965e-09;4.263e-09;2.447e-04;-3.248e-09;8.175e-01;1.003e-06;3.433e-10;2.745e-09;-6.660e-01;9.000e-05
30.037574000;9.952e-07;1.901e-09;6.219e-09;-1.893e-09;4.217e-09;2.454e-04;-3.342e-09;8.151e-01;1.003e-06;9.743e-11;2.868e-09;-6.660e-01;9.000e-05
30.037830000;9.951e-07;2.154e-09;6.447e-09;-1.817e-09;4.175e-09;2.461e-04;-3.423e-09;8.128e-01;1.004e-06;-1.511e-10;2.980e-09;-6.660e-01;9.000e-05
30.038086000;9.950e-07;2.409e-09;6.677e-09;-1.741e-09;4.140e-09;2.461e-04;-3.491e-09;8.128e-01;1.004e-06;-3.994e-10;3.086e-09;-6.660e-01;9.000e-05
30.038342000;9.948e-07;2.660e-09;6.904e-09;-1.667e-09;4.110e-09;2.468e-04;-3.551e-09;8.104e-01;1.004e-06;-6.457e-10;3.188e-09;-6.660e-01;9.000e-05
30.038598000;9.947e-07;2.907e-09;7.125e-09;-1.600e-09;4.088e-09;2.468e-04;-3.605e-09;8.104e-01;1.005e-06;-8.891e-10;3.291e-09;-6.660e-01;9.000e-05
30.038854000;9.945e-07;3.144e-09;7.335e-09;-1.544e-09;4.074e-09;2.475e-04;-3.654e-09;8.081e-01;1.005e-06;-1.130e-09;3.398e-09;-6.660e-01;9.000e-05
30.039110000;9.943e-07;3.370e-09;7.534e-09;-1.505e-09;4.072e-09;2.475e-04;-3.698e-09;8.081e-01;1.005e-06;-1.370e-09;3.511e-09;-6.660e-01;9.000e-05
30.039366000;9.941e-07;3.581e-09;7.719e-09;-1.488e-09;4.082e-09;2.482e-04;-3.736e-09;8.057e-01;1.005e-06;-1.609e-09;3.628e-09;-6.660e-01;9.000e-05
30.039622000;9.939e-07;3.772e-09;7.890e-09;-1.497e-09;4.108e-09;2.482e-04;-3.766e-09;8.057e-01;1.006e-06;-1.847e-09;3.748e-09;-6.660e-01;9.000e-05
30.039878000;9.937e-07;3.943e-09;8.044e-09;-1.532e-09;4.150e-09;2.489e-04;-3.786e-09;8.034e-01;1.006e-06;-2.081e-09;3.869e-09;-6.660e-01;9.000e-05
30.040134000;9.935e-07;4.091e-09;8.180e-09;-1.591e-09;4.205e-09;2.489e-04;-3.793e-09;8.034e-01;1.006e-06;-2.313e-09;3.989e-09;-6.660e-01;9.000e-05
30.040390000;9.934e-07;4.217e-09;8.297e-09;-1.673e-09;4.272e-09;2.497e-04;-3.785e-09;8.011e-01;1.006e-06;-2.544e-09;4.108e-09;-6.660e-01;9.000e-05
30.040646000;9.932e-07;4.319e-09;8.392e-09;-1.775e-09;4.348e-09;2.497e-04;-3.760e-09;8.011e-01;1.007e-06;-2.776e-09;4.224e-09;-6.660e-01;9.000e-05
30.040902000;9.930e-07;4.398e-09;8.464e-09;-1.896e-09;4.429e-09;2.504e-04;-3.717e-09;7.988e-01;1.007e-06;-3.009e-09;4.333e-09;-6.660e-01;9.000e-05
30.041414000;9.927e-07;4.482e-09;8.538e-09;-2.186e-09;4.602e-09;2.504e-04;-3.568e-09;7.988e-01;1.007e-06;-3.484e-09;4.532e-09;-6.660e-01;9.000e-05
30.041670000;9.926e-07;4.488e-09;8.541e-09;-2.350e-09;4.691e-09;2.518e-04;-3.461e-09;7.943e-01;1.007e-06;-3.731e-09;4.621e-09;-6.660e-01;9.000e-05
30.041926000;9.924e-07;4.468e-09;8.522e-09;-2.524e-09;4.779e-09;2.518e-04;-3.335e-09;7.943e-01;1.007e-06;-3.984e-09;4.704e-09;-6.660e-01;9.000e-05
30.042182000;9.923e-07;4.422e-09;8.482e-09;-2.707e-09;4.863e-09;2.525e-04;-3.191e-09;7.920e-01;1.007e-06;-4.245e-09;4.782e-09;-6.660e-01;9.000e-05
30.042694000;9.922e-07;4.251e-09;8.334e-09;-3.086e-09;5.009e-09;2.525e-04;-2.859e-09;7.920e-01;1.007e-06;-4.781e-09;4.937e-09;-6.660e-01;9.000e-05
30.042950000;9.921e-07;4.125e-09;8.225e-09;-3.274e-09;5.067e-09;2.532e-04;-2.676e-09;7.898e-01;1.007e-06;-5.045e-09;5.016e-09;-6.660e-01;9.000e-05
30.043206000;9.921e-07;3.972e-09;8.093e-09;-3.453e-09;5.111e-09;2.532e-04;-2.485e-09;7.898e-01;1.007e-06;-5.296e-09;5.095e-09;-6.660e-01;9.000e-05
30.043462000;9.920e-07;3.788e-09;7.938e-09;-3.619e-09;5.138e-09;2.540e-04;-2.287e-09;7.875e-01;1.008e-06;-5.526e-09;5.175e-09;-6.660e-01;9.000e-05
30.043718000;9.920e-07;3.575e-09;7.760e-09;-3.768e-09;5.148e-09;2.540e-04;-2.083e-09;1.575e+00;1.008e-06;-5.728e-09;5.257e-09;-6.660e-01;9.000e-05
30.043974000;9.920e-07;3.334e-09;7.559e-09;-3.897e-09;5.139e-09;2.540e-04;-1.876e-09;1.575e+00;1.008e-06;-5.898e-09;5.343e-09;-6.660e-01;9.000e-05
30.044230000;9.920e-07;3.066e-09;7.335e-09;-4.003e-09;5.111e-09;2.547e-04;-1.670e-09;1.570e+00;1.008e-06;-6.035e-09;5.433e-09;-6.660e-01;9.000e-05
30.044742000;9.920e-07;2.473e-09;6.828e-09;-4.135e-09;4.998e-09;2.547e-04;-1.272e-09;1.570e+00;1.008e-06;-6.210e-09;5.631e-09;-6.660e-01;9.000e-05
30.044998000;9.920e-07;2.158e-09;6.549e-09;-4.163e-09;4.913e-09;2.554e-04;-1.083e-09;1.566e+00;1.008e-06;-6.249e-09;5.741e-09;-6.660e-01;9.000e-05
30.045510000;9.920e-07;1.837e-09;6.259e-09;-4.165e-09;4.809e-09;2.554e-04;-9.009e-10;1.566e+00;1.008e-06;-6.259e-09;5.856e-09;-6.660e-01;9.000e-05
30.045971000;9.920e-07;1.513e-09;5.958e-09;-4.142e-09;4.687e-09;2.562e-04;-7.267e-10;1.561e+00;1.008e-06;-6.241e-09;5.975e-09;-6.660e-01;9.000e-05
30.046146000;9.925e-07;-1.091e-09;3.538e-09;-3.161e-09;3.568e-09;2.562e-04;3.475e-10;1.561e+00;1.009e-06;-5.399e-09;6.718e-09;-6.660e-01;9.000e-05
30.046210000;9.926e-07;-1.433e-09;3.261e-09;-2.941e-09;3.457e-09;2.568e-04;4.567e-10;1.557e+00;1.009e-06;-5.256e-09;6.756e-09;-6.660e-01;9.000e-05
30.046338000;9.927e-07;-1.779e-09;2.992e-09;-2.702e-09;3.362e-09;2.576e-04;5.647e-10;1.553e+00;1.009e-06;-5.109e-09;6.782e-09;-6.660e-01;9.000e-05
30.046850000;9.929e-07;-2.474e-09;2.472e-09;-2.172e-09;3.223e-09;2.576e-04;7.857e-10;1.553e+00;1.008e-06;-4.803e-09;6.805e-09;-6.660e-01;9.000e-05
30.047362000;9.931e-07;-2.819e-09;2.222e-09;-1.886e-09;3.183e-09;2.583e-04;9.035e-10;1.549e+00;1.008e-06;-4.641e-09;6.802e-09;-6.660e-01;9.000e-05
30.047823000;9.932e-07;-3.159e-09;1.979e-09;-1.590e-09;3.164e-09;2.583e-04;1.027e-09;1.549e+00;1.008e-06;-4.472e-09;6.787e-09;-6.660e-01;9.000e-05
30.048284000;9.934e-07;-3.491e-09;1.745e-09;-1.282e-09;3.163e-09;2.590e-04;1.156e-09;1.544e+00;1.008e-06;-4.298e-09;6.757e-09;-6.660e-01;9.000e-05
30.048745000;9.936e-07;-3.817e-09;1.523e-09;-9.641e-10;3.176e-09;2.590e-04;1.283e-09;1.544e+00;1.007e-06;-4.120e-09;6.708e-09;-6.660e-01;9.000e-05
30.049206000;9.938e-07;-4.133e-09;1.314e-09;-6.351e-10;3.200e-09;2.598e-04;1.402e-09;1.540e+00;1.007e-06;-3.937e-09;6.636e-09;-6.660e-01;9.000e-05
30.049666000;9.940e-07;-4.442e-09;1.118e-09;-2.955e-10;3.229e-09;2.598e-04;1.506e-09;1.540e+00;1.007e-06;-3.750e-09;6.537e-09;-6.660e-01;9.000e-05
30.050127000;9.942e-07;-4.742e-09;9.344e-10;5.412e-11;3.261e-09;2.605e-04;1.591e-09;1.535e+00;1.006e-06;-3.560e-09;6.407e-09;-6.660e-01;9.000e-05
30.050588000;9.944e-07;-5.036e-09;7.620e-10;4.123e-10;3.291e-09;2.605e-04;1.656e-09;1.535e+00;1.006e-06;-3.369e-09;6.244e-09;-6.660e-01;9.000e-05
30.051049000;9.947e-07;-5.323e-09;6.010e-10;7.769e-10;3.318e-09;2.613e-04;1.702e-09;1.531e+00;1.005e-06;-3.181e-09;6.047e-09;-6.660e-01;9.000e-05
30.051510000;9.950e-07;-5.604e-09;4.517e-10;1.146e-09;3.342e-09;2.613e-04;1.732e-09;1.531e+00;1.005e-06;-2.998e-09;5.819e-09;-6.660e-01;9.000e-05
30.051970000;9.953e-07;-5.878e-09;3.142e-10;1.518e-09;3.360e-09;2.627e-04;1.747e-09;1.523e+00;1.004e-06;-2.820e-09;5.566e-09;-6.660e-01;9.000e-05
30.052431000;9.956e-07;-6.143e-09;1.889e-10;1.890e-09;3.369e-09;2.627e-04;1.750e-09;1.523e+00;1.004e-06;-2.643e-09;5.293e-09;-6.660e-01;9.000e-05
30.052892000;9.959e-07;-6.397e-09;7.668e-11;2.259e-09;3.366e-09;2.634e-04;1.744e-09;1.518e+00;1.004e-06;-2.465e-09;5.005e-09;-6.660e-01;9.000e-05
30.053814000;9.965e-07;-6.869e-09;-1.061e-10;2.970e-09;3.315e-09;2.634e-04;1.700e-09;1.518e+00;1.003e-06;-2.099e-09;4.400e-09;-6.660e-01;9.000e-05
30.054274000;9.968e-07;-7.086e-09;-1.771e-10;3.304e-09;3.267e-09;2.642e-04;1.664e-09;1.514e+00;1.002e-06;-1.910e-09;4.092e-09;-6.660e-01;9.000e-05
30.054735000;9.971e-07;-7.289e-09;-2.373e-10;3.622e-09;3.205e-09;2.642e-04;1.621e-09;1.514e+00;1.002e-06;-1.720e-09;3.787e-09;-6.660e-01;9.000e-05
30.055196000;9.974e-07;-7.474e-09;-2.904e-10;3.922e-09;3.132e-09;2.649e-04;1.574e-09;1.510e+00;1.002e-06;-1.531e-09;3.490e-09;-6.660e-01;9.000e-05
30.056118000;9.979e-07;-7.781e-09;-3.863e-10;4.458e-09;2.958e-09;2.649e-04;1.478e-09;1.510e+00;1.001e-06;-1.170e-09;2.940e-09;-6.660e-01;9.000e-05
30.056578000;9.981e-07;-7.896e-09;-4.311e-10;4.689e-09;2.861e-09;2.657e-04;1.431e-09;1.506e+00;1.000e-06;-1.008e-09;2.691e-09;-6.660e-01;9.000e-05
30.057500000;9.985e-07;-8.039e-09;-5.219e-10;5.070e-09;2.648e-09;2.657e-04;1.346e-09;1.506e+00;9.997e-07;-7.510e-10;2.238e-09;-6.660e-01;9.000e-05
30.057961000;9.987e-07;-8.066e-09;-5.734e-10;5.218e-09;2.532e-09;2.664e-04;1.306e-09;1.501e+00;9.994e-07;-6.605e-10;2.027e-09;-6.660e-01;9.000e-05
30.058882000;9.989e-07;-8.029e-09;-7.000e-10;5.428e-09;2.273e-09;2.664e-04;1.224e-09;1.501e+00;9.987e-07;-5.538e-10;1.615e-09;-6.660e-01;9.000e-05
30.059343000;9.990e-07;-7.970e-09;-7.763e-10;5.491e-09;2.131e-09;2.678e-04;1.175e-09;1.494e+00;9.983e-07;-5.310e-10;1.409e-09;-6.660e-01;9.000e-05
30.060505000;9.996e-07;-6.309e-09;-2.158e-09;5.095e-09;1.047e-09;2.678e-04;5.212e-10;1.494e+00;9.943e-07;-8.514e-10;-2.018e-11;-6.660e-01;9.000e-05
30.061017000;9.997e-07;-6.142e-09;-2.294e-09;5.033e-09;1.111e-09;2.686e-04;4.866e-10;1.489e+00;9.940e-07;-9.496e-10;4.201e-11;-6.660e-01;9.000e-05
