time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Bess_GEN_MagnitudeControlledByAVRPu;Bess_GEN_VoltageInjTerminal;Bess_GEN_ActiveCurrentInjTerminal;Bess_GEN_ReactiveCurrentInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;Main_Xfmr_XFMR_Tap;Bess_GEN_ActivePowerSetpointPu;Bess_GEN_ReactivePowerSetpointPu;Bess_GEN_VoltageSetpointPu;Bess_GEN_NetworkFrequencyPu;NetworkFrequencyPu
0.135930;1.043e+00;6.667e-01;-3.288e-03;6.390e-01;-3.152e-03;1.042e+00;1.054e+00;6.543e-01;2.921e-02;1.043e+00;4.000e-01;-1.973e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.140930;1.043e+00;6.667e-01;-3.277e-03;6.390e-01;-3.140e-03;1.042e+00;1.054e+00;6.543e-01;2.922e-02;1.043e+00;4.000e-01;-1.966e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.145930;1.043e+00;6.667e-01;-3.263e-03;6.390e-01;-3.128e-03;1.042e+00;1.054e+00;6.543e-01;2.923e-02;1.043e+00;4.000e-01;-1.958e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.150930;1.043e+00;6.667e-01;-3.250e-03;6.390e-01;-3.115e-03;1.042e+00;1.054e+00;6.543e-01;2.925e-02;1.043e+00;4.000e-01;-1.950e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.155930;1.043e+00;6.667e-01;-3.238e-03;6.390e-01;-3.104e-03;1.042e+00;1.054e+00;6.543e-01;2.926e-02;1.043e+00;4.000e-01;-1.943e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.160930;1.043e+00;6.667e-01;-3.225e-03;6.390e-01;-3.091e-03;1.042e+00;1.054e+00;6.543e-01;2.927e-02;1.043e+00;4.000e-01;-1.935e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.165930;1.043e+00;6.667e-01;-3.212e-03;6.390e-01;-3.078e-03;1.042e+00;1.054e+00;6.543e-01;2.928e-02;1.043e+00;4.000e-01;-1.927e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.170930;1.043e+00;6.667e-01;-3.200e-03;6.390e-01;-3.067e-03;1.042e+00;1.054e+00;6.543e-01;2.929e-02;1.043e+00;4.000e-01;-1.920e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.175930;1.043e+00;6.667e-01;-3.187e-03;6.390e-01;-3.054e-03;1.042e+00;1.054e+00;6.543e-01;2.930e-02;1.043e+00;4.000e-01;-1.912e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.180930;1.043e+00;6.667e-01;-3.173e-03;6.390e-01;-3.041e-03;1.042e+00;1.054e+00;6.543e-01;2.932e-02;1.043e+00;4.000e-01;-1.904e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.185930;1.043e+00;6.667e-01;-3.160e-03;6.390e-01;-3.029e-03;1.042e+00;1.054e+00;6.543e-01;2.933e-02;1.043e+00;4.000e-01;-1.896e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.190930;1.043e+00;6.667e-01;-3.148e-03;6.390e-01;-3.017e-03;1.042e+00;1.054e+00;6.543e-01;2.934e-02;1.043e+00;4.000e-01;-1.889e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.195930;1.043e+00;6.667e-01;-3.135e-03;6.390e-01;-3.005e-03;1.042e+00;1.054e+00;6.543e-01;2.935e-02;1.043e+00;4.000e-01;-1.881e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.200930;1.043e+00;6.667e-01;-3.122e-03;6.390e-01;-2.992e-03;1.042e+00;1.054e+00;6.543e-01;2.937e-02;1.043e+00;4.000e-01;-1.873e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.205930;1.043e+00;6.667e-01;-3.108e-03;6.390e-01;-2.979e-03;1.042e+00;1.054e+00;6.543e-01;2.938e-02;1.043e+00;4.000e-01;-1.865e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.210930;1.043e+00;6.667e-01;-3.095e-03;6.390e-01;-2.966e-03;1.042e+00;1.054e+00;6.543e-01;2.939e-02;1.043e+00;4.000e-01;-1.857e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.211930;1.043e+00;6.667e-01;-3.093e-03;6.390e-01;-2.965e-03;1.043e+00;1.054e+00;6.543e-01;2.939e-02;1.043e+00;4.000e-01;-1.856e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.215930;1.043e+00;6.667e-01;-3.083e-03;6.390e-01;-2.955e-03;1.043e+00;1.054e+00;6.543e-01;2.940e-02;1.043e+00;4.000e-01;-1.850e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.220930;1.043e+00;6.667e-01;-3.070e-03;6.390e-01;-2.942e-03;1.043e+00;1.054e+00;6.543e-01;2.941e-02;1.043e+00;4.000e-01;-1.842e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.225930;1.043e+00;6.667e-01;-3.057e-03;6.390e-01;-2.929e-03;1.043e+00;1.054e+00;6.543e-01;2.943e-02;1.043e+00;4.000e-01;-1.834e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.230930;1.043e+00;6.667e-01;-3.043e-03;6.390e-01;-2.917e-03;1.043e+00;1.054e+00;6.543e-01;2.944e-02;1.043e+00;4.000e-01;-1.826e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.235930;1.043e+00;6.667e-01;-3.030e-03;6.390e-01;-2.904e-03;1.043e+00;1.054e+00;6.543e-01;2.945e-02;1.043e+00;4.000e-01;-1.818e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.240930;1.043e+00;6.667e-01;-3.017e-03;6.390e-01;-2.891e-03;1.043e+00;1.054e+00;6.543e-01;2.946e-02;1.043e+00;4.000e-01;-1.810e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.245930;1.043e+00;6.667e-01;-3.005e-03;6.390e-01;-2.880e-03;1.043e+00;1.054e+00;6.543e-01;2.947e-02;1.043e+00;4.000e-01;-1.803e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.250930;1.043e+00;6.667e-01;-2.992e-03;6.390e-01;-2.867e-03;1.043e+00;1.054e+00;6.543e-01;2.949e-02;1.043e+00;4.000e-01;-1.795e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.255930;1.043e+00;6.667e-01;-2.978e-03;6.390e-01;-2.854e-03;1.043e+00;1.054e+00;6.543e-01;2.950e-02;1.043e+00;4.000e-01;-1.787e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.260930;1.043e+00;6.667e-01;-2.965e-03;6.390e-01;-2.841e-03;1.043e+00;1.054e+00;6.543e-01;2.951e-02;1.043e+00;4.000e-01;-1.779e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.265930;1.043e+00;6.667e-01;-2.952e-03;6.390e-01;-2.829e-03;1.043e+00;1.054e+00;6.543e-01;2.952e-02;1.043e+00;4.000e-01;-1.771e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.270930;1.043e+00;6.667e-01;-2.938e-03;6.389e-01;-2.816e-03;1.043e+00;1.054e+00;6.543e-01;2.953e-02;1.043e+00;4.000e-01;-1.763e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.275930;1.043e+00;6.667e-01;-2.927e-03;6.389e-01;-2.805e-03;1.043e+00;1.054e+00;6.543e-01;2.955e-02;1.043e+00;4.000e-01;-1.756e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.280930;1.043e+00;6.667e-01;-2.913e-03;6.389e-01;-2.792e-03;1.043e+00;1.054e+00;6.543e-01;2.956e-02;1.043e+00;4.000e-01;-1.748e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.286930;1.043e+00;6.667e-01;-2.897e-03;6.389e-01;-2.776e-03;1.043e+00;1.054e+00;6.543e-01;2.957e-02;1.043e+00;4.000e-01;-1.738e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.290930;1.043e+00;6.667e-01;-2.887e-03;6.389e-01;-2.766e-03;1.043e+00;1.054e+00;6.543e-01;2.958e-02;1.043e+00;4.000e-01;-1.732e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.292930;1.043e+00;6.667e-01;-2.882e-03;6.389e-01;-2.762e-03;1.043e+00;1.054e+00;6.543e-01;2.959e-02;1.043e+00;4.000e-01;-1.729e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.293930;1.044e+00;6.667e-01;-2.878e-03;6.389e-01;-2.758e-03;1.043e+00;1.054e+00;6.543e-01;2.959e-02;1.044e+00;4.000e-01;-1.727e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.295930;1.044e+00;6.667e-01;-2.873e-03;6.389e-01;-2.754e-03;1.043e+00;1.054e+00;6.543e-01;2.960e-02;1.044e+00;4.000e-01;-1.724e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.300930;1.044e+00;6.667e-01;-2.862e-03;6.389e-01;-2.742e-03;1.043e+00;1.054e+00;6.543e-01;2.961e-02;1.044e+00;4.000e-01;-1.717e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.305930;1.044e+00;6.667e-01;-2.848e-03;6.389e-01;-2.730e-03;1.043e+00;1.054e+00;6.542e-01;2.962e-02;1.044e+00;4.000e-01;-1.709e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.310930;1.044e+00;6.667e-01;-2.835e-03;6.389e-01;-2.717e-03;1.043e+00;1.054e+00;6.542e-01;2.963e-02;1.044e+00;4.000e-01;-1.701e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.315930;1.044e+00;6.667e-01;-2.822e-03;6.389e-01;-2.704e-03;1.043e+00;1.054e+00;6.542e-01;2.964e-02;1.044e+00;4.000e-01;-1.693e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.320930;1.044e+00;6.667e-01;-2.808e-03;6.389e-01;-2.691e-03;1.043e+00;1.054e+00;6.542e-01;2.965e-02;1.044e+00;4.000e-01;-1.685e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.325930;1.044e+00;6.667e-01;-2.797e-03;6.389e-01;-2.680e-03;1.043e+00;1.054e+00;6.542e-01;2.967e-02;1.044e+00;4.000e-01;-1.678e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.330930;1.044e+00;6.667e-01;-2.783e-03;6.389e-01;-2.667e-03;1.043e+00;1.054e+00;6.542e-01;2.968e-02;1.044e+00;4.000e-01;-1.670e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.335930;1.044e+00;6.667e-01;-2.770e-03;6.389e-01;-2.654e-03;1.043e+00;1.054e+00;6.542e-01;2.969e-02;1.044e+00;4.000e-01;-1.662e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.340930;1.044e+00;6.667e-01;-2.757e-03;6.389e-01;-2.642e-03;1.043e+00;1.054e+00;6.542e-01;2.970e-02;1.044e+00;4.000e-01;-1.654e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.345930;1.044e+00;6.667e-01;-2.743e-03;6.389e-01;-2.629e-03;1.043e+00;1.054e+00;6.542e-01;2.971e-02;1.044e+00;4.000e-01;-1.646e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.350930;1.044e+00;6.667e-01;-2.732e-03;6.389e-01;-2.618e-03;1.043e+00;1.054e+00;6.542e-01;2.973e-02;1.044e+00;4.000e-01;-1.639e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.355930;1.044e+00;6.667e-01;-2.718e-03;6.389e-01;-2.605e-03;1.043e+00;1.054e+00;6.542e-01;2.974e-02;1.044e+00;4.000e-01;-1.631e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.360930;1.044e+00;6.667e-01;-2.705e-03;6.389e-01;-2.592e-03;1.043e+00;1.054e+00;6.542e-01;2.975e-02;1.044e+00;4.000e-01;-1.623e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.365930;1.044e+00;6.667e-01;-2.692e-03;6.389e-01;-2.579e-03;1.043e+00;1.054e+00;6.542e-01;2.976e-02;1.044e+00;4.000e-01;-1.615e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.370930;1.044e+00;6.667e-01;-2.680e-03;6.389e-01;-2.568e-03;1.043e+00;1.054e+00;6.542e-01;2.978e-02;1.044e+00;4.000e-01;-1.608e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.375930;1.044e+00;6.667e-01;-2.667e-03;6.389e-01;-2.555e-03;1.043e+00;1.054e+00;6.542e-01;2.979e-02;1.044e+00;4.000e-01;-1.600e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.380930;1.044e+00;6.667e-01;-2.653e-03;6.389e-01;-2.543e-03;1.043e+00;1.054e+00;6.542e-01;2.980e-02;1.044e+00;4.000e-01;-1.592e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.385930;1.044e+00;6.667e-01;-2.642e-03;6.389e-01;-2.531e-03;1.043e+00;1.054e+00;6.542e-01;2.981e-02;1.044e+00;4.000e-01;-1.585e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.390930;1.044e+00;6.667e-01;-2.628e-03;6.389e-01;-2.519e-03;1.043e+00;1.054e+00;6.542e-01;2.982e-02;1.044e+00;4.000e-01;-1.577e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.395930;1.044e+00;6.667e-01;-2.615e-03;6.389e-01;-2.506e-03;1.043e+00;1.054e+00;6.542e-01;2.983e-02;1.044e+00;4.000e-01;-1.569e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.400930;1.044e+00;6.667e-01;-2.602e-03;6.389e-01;-2.493e-03;1.043e+00;1.054e+00;6.542e-01;2.985e-02;1.044e+00;4.000e-01;-1.561e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.405930;1.044e+00;6.667e-01;-2.590e-03;6.389e-01;-2.482e-03;1.043e+00;1.054e+00;6.542e-01;2.986e-02;1.044e+00;4.000e-01;-1.554e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.410930;1.044e+00;6.667e-01;-2.577e-03;6.389e-01;-2.469e-03;1.043e+00;1.054e+00;6.542e-01;2.987e-02;1.044e+00;4.000e-01;-1.546e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.415930;1.044e+00;6.667e-01;-2.563e-03;6.389e-01;-2.456e-03;1.043e+00;1.054e+00;6.542e-01;2.988e-02;1.044e+00;4.000e-01;-1.538e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.417930;1.044e+00;6.667e-01;-2.558e-03;6.389e-01;-2.451e-03;1.043e+00;1.054e+00;6.542e-01;2.989e-02;1.044e+00;4.000e-01;-1.535e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.418930;1.044e+00;6.667e-01;-2.557e-03;6.389e-01;-2.450e-03;1.043e+00;1.055e+00;6.542e-01;2.989e-02;1.044e+00;4.000e-01;-1.534e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.420930;1.044e+00;6.667e-01;-2.552e-03;6.389e-01;-2.445e-03;1.043e+00;1.055e+00;6.542e-01;2.989e-02;1.044e+00;4.000e-01;-1.531e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
