time;InternalNode1_BUS_Voltage;InternalNode1_BUS_ActivePower;InternalNode1_BUS_ReactivePower;InternalNode1_BUS_ActiveCurrent;InternalNode1_BUS_ReactiveCurrent;Bess_GEN_UPuInjTerminal;Bess_GEN_IpInjTerminal;Bess_GEN_IqInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;Bess_GEN_ActivePowerSetpointPu;Bess_GEN_ReactivePowerSetpointPu
30.001014000;3.708e-01;-2.474e-01;6.000e-04;-6.672e-01;1.618e-03;3.708e-01;-6.672e-01;2.158e-03;3.708e-01;-1.237e-03;3.006e-06;-6.660e-01;9.000e-05
30.001078000;3.708e-01;-2.474e-01;8.000e-04;-6.672e-01;2.157e-03;3.708e-01;-6.672e-01;2.157e-03;3.708e-01;-1.237e-03;4.005e-06;-6.660e-01;9.000e-05
30.001142000;3.709e-01;-2.476e-01;1.000e-03;-6.676e-01;2.696e-03;3.709e-01;-6.671e-01;2.696e-03;3.709e-01;-1.238e-03;5.005e-06;-6.660e-01;9.000e-05
30.001206000;3.709e-01;-2.476e-01;1.000e-03;-6.676e-01;2.696e-03;3.709e-01;-6.676e-01;3.235e-03;3.709e-01;-1.238e-03;5.005e-06;-6.660e-01;9.000e-05
30.001270000;3.709e-01;-2.476e-01;1.200e-03;-6.675e-01;3.235e-03;3.709e-01;-6.675e-01;3.774e-03;3.709e-01;-1.238e-03;6.005e-06;-6.660e-01;9.000e-05
30.001334000;3.710e-01;-2.478e-01;1.400e-03;-6.679e-01;3.774e-03;3.710e-01;-6.680e-01;3.774e-03;3.710e-01;-1.239e-03;7.005e-06;-6.660e-01;9.000e-05
30.001398000;3.710e-01;-2.478e-01;1.600e-03;-6.678e-01;4.312e-03;3.710e-01;-6.679e-01;4.312e-03;3.710e-01;-1.239e-03;8.005e-06;-6.660e-01;9.000e-05
30.001462000;3.711e-01;-2.480e-01;1.800e-03;-6.683e-01;4.850e-03;3.711e-01;-6.683e-01;4.851e-03;3.711e-01;-1.240e-03;9.004e-06;-6.660e-01;9.000e-05
30.001526000;3.712e-01;-2.480e-01;2.000e-03;-6.682e-01;5.389e-03;3.711e-01;-6.682e-01;5.389e-03;3.712e-01;-1.240e-03;1.000e-05;-6.660e-01;9.000e-05
30.001590000;3.712e-01;-2.482e-01;2.200e-03;-6.686e-01;5.927e-03;3.712e-01;-6.686e-01;5.927e-03;3.712e-01;-1.241e-03;1.100e-05;-6.660e-01;9.000e-05
30.001654000;3.713e-01;-2.484e-01;2.400e-03;-6.690e-01;6.464e-03;3.713e-01;-6.691e-01;6.464e-03;3.713e-01;-1.242e-03;1.200e-05;-6.660e-01;9.000e-05
30.001718000;3.713e-01;-2.484e-01;2.600e-03;-6.689e-01;7.002e-03;3.713e-01;-6.689e-01;7.540e-03;3.713e-01;-1.242e-03;1.300e-05;-6.660e-01;9.000e-05
30.001782000;3.714e-01;-2.486e-01;2.800e-03;-6.693e-01;7.539e-03;3.714e-01;-6.693e-01;8.077e-03;3.714e-01;-1.243e-03;1.400e-05;-6.660e-01;9.000e-05
30.001846000;3.715e-01;-2.488e-01;3.200e-03;-6.697e-01;8.614e-03;3.715e-01;-6.697e-01;8.614e-03;3.715e-01;-1.244e-03;1.600e-05;-6.660e-01;9.000e-05
30.001910000;3.716e-01;-2.488e-01;3.400e-03;-6.696e-01;9.150e-03;3.716e-01;-6.696e-01;9.150e-03;3.716e-01;-1.244e-03;1.700e-05;-6.660e-01;9.000e-05
30.001974000;3.717e-01;-2.490e-01;3.600e-03;-6.700e-01;9.686e-03;3.716e-01;-6.700e-01;1.022e-02;3.717e-01;-1.245e-03;1.800e-05;-6.660e-01;9.000e-05
30.002038000;3.717e-01;-2.492e-01;4.000e-03;-6.704e-01;1.076e-02;3.717e-01;-6.704e-01;1.076e-02;3.717e-01;-1.246e-03;2.000e-05;-6.660e-01;9.000e-05
30.002102000;3.718e-01;-2.494e-01;4.200e-03;-6.707e-01;1.130e-02;3.718e-01;-6.708e-01;1.183e-02;3.718e-01;-1.247e-03;2.100e-05;-6.660e-01;9.000e-05
30.002166000;3.719e-01;-2.494e-01;4.600e-03;-6.706e-01;1.237e-02;3.719e-01;-6.706e-01;1.237e-02;3.719e-01;-1.247e-03;2.300e-05;-6.660e-01;9.000e-05
30.002230000;3.720e-01;-2.496e-01;5.000e-03;-6.709e-01;1.344e-02;3.720e-01;-6.710e-01;1.344e-02;3.720e-01;-1.248e-03;2.500e-05;-6.660e-01;9.000e-05
30.002294000;3.721e-01;-2.498e-01;5.200e-03;-6.713e-01;1.397e-02;3.721e-01;-6.713e-01;1.451e-02;3.721e-01;-1.249e-03;2.600e-05;-6.660e-01;9.000e-05
30.002358000;3.722e-01;-2.500e-01;5.600e-03;-6.717e-01;1.505e-02;3.722e-01;-6.717e-01;1.558e-02;3.722e-01;-1.250e-03;2.800e-05;-6.660e-01;9.000e-05
30.002422000;3.723e-01;-2.502e-01;6.000e-03;-6.720e-01;1.612e-02;3.723e-01;-6.720e-01;1.612e-02;3.723e-01;-1.251e-03;3.000e-05;-6.660e-01;9.000e-05
30.002486000;3.724e-01;-2.504e-01;6.400e-03;-6.724e-01;1.718e-02;3.724e-01;-6.724e-01;1.719e-02;3.724e-01;-1.252e-03;3.200e-05;-6.660e-01;9.000e-05
30.002550000;3.725e-01;-2.506e-01;6.800e-03;-6.727e-01;1.825e-02;3.725e-01;-6.727e-01;1.825e-02;3.725e-01;-1.253e-03;3.400e-05;-6.660e-01;9.000e-05
30.002614000;3.726e-01;-2.508e-01;7.200e-03;-6.730e-01;1.932e-02;3.726e-01;-6.730e-01;1.932e-02;3.726e-01;-1.254e-03;3.600e-05;-6.660e-01;9.000e-05
30.002678000;3.728e-01;-2.510e-01;7.600e-03;-6.734e-01;2.039e-02;3.728e-01;-6.734e-01;2.039e-02;3.728e-01;-1.255e-03;3.800e-05;-6.660e-01;9.000e-05
30.002742000;3.729e-01;-2.512e-01;8.000e-03;-6.737e-01;2.146e-02;3.729e-01;-6.737e-01;2.146e-02;3.729e-01;-1.256e-03;4.000e-05;-6.660e-01;9.000e-05
30.002806000;3.730e-01;-2.514e-01;8.400e-03;-6.740e-01;2.252e-02;3.730e-01;-6.740e-01;2.252e-02;3.730e-01;-1.257e-03;4.200e-05;-6.660e-01;9.000e-05
30.002870000;3.731e-01;-2.516e-01;8.800e-03;-6.743e-01;2.359e-02;3.731e-01;-6.743e-01;2.359e-02;3.731e-01;-1.258e-03;4.400e-05;-6.660e-01;9.000e-05
30.002934000;3.732e-01;-2.518e-01;9.200e-03;-6.746e-01;2.465e-02;3.732e-01;-6.746e-01;2.518e-02;3.732e-01;-1.259e-03;4.600e-05;-6.660e-01;9.000e-05
30.002998000;3.734e-01;-2.520e-01;9.600e-03;-6.749e-01;2.571e-02;3.734e-01;-6.749e-01;2.625e-02;3.734e-01;-1.260e-03;4.800e-05;-6.660e-01;9.000e-05
30.003062000;3.735e-01;-2.524e-01;1.020e-02;-6.758e-01;2.731e-02;3.735e-01;-6.758e-01;2.731e-02;3.735e-01;-1.262e-03;5.100e-05;-6.660e-01;9.000e-05
30.003126000;3.736e-01;-2.526e-01;1.060e-02;-6.761e-01;2.837e-02;3.736e-01;-6.761e-01;2.837e-02;3.736e-01;-1.263e-03;5.300e-05;-6.660e-01;9.000e-05
30.003190000;3.738e-01;-2.528e-01;1.100e-02;-6.763e-01;2.943e-02;3.738e-01;-6.764e-01;2.996e-02;3.738e-01;-1.264e-03;5.500e-05;-6.660e-01;9.000e-05
30.003254000;3.739e-01;-2.530e-01;1.160e-02;-6.766e-01;3.102e-02;3.739e-01;-6.766e-01;3.102e-02;3.739e-01;-1.265e-03;5.800e-05;-6.660e-01;9.000e-05
30.003318000;3.741e-01;-2.532e-01;1.200e-02;-6.769e-01;3.208e-02;3.741e-01;-6.769e-01;3.262e-02;3.741e-01;-1.266e-03;6.000e-05;-6.660e-01;9.000e-05
30.003382000;3.742e-01;-2.536e-01;1.260e-02;-6.777e-01;3.367e-02;3.742e-01;-6.777e-01;3.367e-02;3.742e-01;-1.268e-03;6.300e-05;-6.660e-01;9.000e-05
30.003446000;3.743e-01;-2.538e-01;1.300e-02;-6.780e-01;3.473e-02;3.743e-01;-6.780e-01;3.526e-02;3.743e-01;-1.269e-03;6.500e-05;-6.660e-01;9.000e-05
30.003510000;3.745e-01;-2.540e-01;1.360e-02;-6.783e-01;3.632e-02;3.745e-01;-6.783e-01;3.632e-02;3.745e-01;-1.270e-03;6.800e-05;-6.660e-01;9.000e-05
30.003574000;3.746e-01;-2.544e-01;1.420e-02;-6.791e-01;3.790e-02;3.746e-01;-6.791e-01;3.790e-02;3.746e-01;-1.272e-03;7.100e-05;-6.660e-01;9.000e-05
30.003702000;3.749e-01;-2.548e-01;1.520e-02;-6.796e-01;4.054e-02;3.749e-01;-6.796e-01;4.054e-02;3.749e-01;-1.274e-03;7.600e-05;-6.660e-01;9.000e-05
30.003817000;3.752e-01;-2.554e-01;1.620e-02;-6.806e-01;4.317e-02;3.752e-01;-6.806e-01;4.317e-02;3.752e-01;-1.277e-03;8.100e-05;-6.660e-01;9.000e-05
30.003932000;3.755e-01;-2.560e-01;1.720e-02;-6.817e-01;4.580e-02;3.755e-01;-6.817e-01;4.634e-02;3.755e-01;-1.280e-03;8.600e-05;-6.660e-01;9.000e-05
30.004047000;3.758e-01;-2.564e-01;1.820e-02;-6.822e-01;4.843e-02;3.758e-01;-6.822e-01;4.896e-02;3.758e-01;-1.282e-03;9.100e-05;-6.660e-01;9.000e-05
30.004163000;3.761e-01;-2.570e-01;1.940e-02;-6.833e-01;5.158e-02;3.761e-01;-6.833e-01;5.158e-02;3.761e-01;-1.285e-03;9.700e-05;-6.660e-01;9.000e-05
30.004278000;3.764e-01;-2.576e-01;2.040e-02;-6.843e-01;5.419e-02;3.764e-01;-6.843e-01;5.472e-02;3.764e-01;-1.288e-03;1.020e-04;-6.660e-01;9.000e-05
30.004393000;3.768e-01;-2.582e-01;2.160e-02;-6.853e-01;5.733e-02;3.768e-01;-6.853e-01;5.786e-02;3.768e-01;-1.291e-03;1.080e-04;-6.660e-01;9.000e-05
30.004508000;3.771e-01;-2.588e-01;2.280e-02;-6.863e-01;6.046e-02;3.771e-01;-6.863e-01;6.046e-02;3.771e-01;-1.294e-03;1.140e-04;-6.660e-01;9.000e-05
30.004623000;3.774e-01;-2.594e-01;2.400e-02;-6.873e-01;6.359e-02;3.774e-01;-6.873e-01;6.359e-02;3.774e-01;-1.297e-03;1.200e-04;-6.660e-01;9.000e-05
30.004739000;3.777e-01;-2.600e-01;2.520e-02;-6.883e-01;6.671e-02;3.777e-01;-6.883e-01;6.671e-02;3.777e-01;-1.300e-03;1.260e-04;-6.660e-01;9.000e-05
30.004854000;3.781e-01;-2.606e-01;2.640e-02;-6.893e-01;6.983e-02;3.781e-01;-6.893e-01;6.982e-02;3.781e-01;-1.303e-03;1.320e-04;-6.660e-01;9.000e-05
30.004969000;3.784e-01;-2.612e-01;2.760e-02;-6.902e-01;7.293e-02;3.784e-01;-6.902e-01;7.346e-02;3.784e-01;-1.306e-03;1.380e-04;-6.660e-01;9.000e-05
30.005084000;3.788e-01;-2.618e-01;2.880e-02;-6.912e-01;7.603e-02;3.788e-01;-6.912e-01;7.656e-02;3.788e-01;-1.309e-03;1.440e-04;-6.660e-01;9.000e-05
30.005199000;3.791e-01;-2.626e-01;3.020e-02;-6.926e-01;7.966e-02;3.791e-01;-6.926e-01;7.965e-02;3.791e-01;-1.313e-03;1.510e-04;-6.660e-01;9.000e-05
30.005315000;3.795e-01;-2.632e-01;3.140e-02;-6.936e-01;8.274e-02;3.795e-01;-6.935e-01;8.327e-02;3.795e-01;-1.316e-03;1.570e-04;-6.660e-01;9.000e-05
30.005430000;3.799e-01;-2.638e-01;3.280e-02;-6.945e-01;8.635e-02;3.799e-01;-6.945e-01;8.687e-02;3.799e-01;-1.319e-03;1.640e-04;-6.660e-01;9.000e-05
30.005545000;3.802e-01;-2.646e-01;3.420e-02;-6.959e-01;8.995e-02;3.802e-01;-6.959e-01;8.994e-02;3.802e-01;-1.323e-03;1.710e-04;-6.660e-01;9.000e-05
30.005660000;3.806e-01;-2.654e-01;3.560e-02;-6.973e-01;9.354e-02;3.806e-01;-6.973e-01;9.353e-02;3.806e-01;-1.327e-03;1.780e-04;-6.660e-01;9.000e-05
30.005775000;3.810e-01;-2.660e-01;3.700e-02;-6.982e-01;9.712e-02;3.810e-01;-6.982e-01;9.712e-02;3.810e-01;-1.330e-03;1.850e-04;-6.660e-01;9.000e-05
30.005840000;3.812e-01;-2.664e-01;3.760e-02;-6.989e-01;9.864e-02;3.812e-01;-6.988e-01;9.916e-02;3.812e-01;-1.332e-03;1.880e-04;-6.660e-01;9.000e-05
30.005841000;3.812e-01;-2.664e-01;3.780e-02;-6.989e-01;9.916e-02;3.812e-01;-6.988e-01;9.916e-02;3.812e-01;-1.332e-03;1.890e-04;-6.660e-01;9.000e-05
30.005842000;3.812e-01;-2.664e-01;3.780e-02;-6.988e-01;9.916e-02;3.812e-01;-6.988e-01;9.916e-02;3.812e-01;-1.332e-03;1.890e-04;-6.660e-01;9.000e-05
30.005844000;3.812e-01;-2.664e-01;3.780e-02;-6.988e-01;9.916e-02;3.812e-01;-6.988e-01;9.916e-02;3.812e-01;-1.332e-03;1.890e-04;-6.660e-01;9.000e-05
30.005848000;3.812e-01;-2.664e-01;3.780e-02;-6.988e-01;9.916e-02;3.812e-01;-6.988e-01;9.968e-02;3.812e-01;-1.332e-03;1.890e-04;-6.660e-01;9.000e-05
30.005856000;3.812e-01;-2.666e-01;3.780e-02;-6.993e-01;9.915e-02;3.813e-01;-6.993e-01;9.967e-02;3.812e-01;-1.333e-03;1.890e-04;-6.660e-01;9.000e-05
30.005872000;3.813e-01;-2.666e-01;3.800e-02;-6.992e-01;9.966e-02;3.813e-01;-6.992e-01;1.002e-01;3.813e-01;-1.333e-03;1.900e-04;-6.660e-01;9.000e-05
30.005904000;3.814e-01;-2.668e-01;3.840e-02;-6.995e-01;1.007e-01;3.814e-01;-6.995e-01;1.012e-01;3.814e-01;-1.334e-03;1.920e-04;-6.660e-01;9.000e-05
30.005968000;3.816e-01;-2.672e-01;3.920e-02;-7.002e-01;1.027e-01;3.816e-01;-7.002e-01;1.032e-01;3.816e-01;-1.336e-03;1.960e-04;-6.660e-01;9.000e-05
30.006096000;3.821e-01;-2.682e-01;4.080e-02;-7.020e-01;1.068e-01;3.821e-01;-7.015e-01;1.073e-01;3.821e-01;-1.341e-03;2.040e-04;-6.660e-01;9.000e-05
30.006224000;3.825e-01;-2.690e-01;4.240e-02;-7.033e-01;1.109e-01;3.825e-01;-7.033e-01;1.114e-01;3.825e-01;-1.345e-03;2.120e-04;-6.660e-01;9.000e-05
30.006352000;3.829e-01;-2.698e-01;4.420e-02;-7.046e-01;1.154e-01;3.829e-01;-7.045e-01;1.154e-01;3.829e-01;-1.349e-03;2.210e-04;-6.660e-01;9.000e-05
30.006480000;3.834e-01;-2.706e-01;4.580e-02;-7.058e-01;1.195e-01;3.834e-01;-7.058e-01;1.200e-01;3.834e-01;-1.353e-03;2.290e-04;-6.660e-01;9.000e-05
30.006608000;3.838e-01;-2.716e-01;4.740e-02;-7.076e-01;1.235e-01;3.838e-01;-7.076e-01;1.240e-01;3.838e-01;-1.358e-03;2.370e-04;-6.660e-01;9.000e-05
30.006736000;3.843e-01;-2.724e-01;4.920e-02;-7.089e-01;1.280e-01;3.843e-01;-7.088e-01;1.280e-01;3.843e-01;-1.362e-03;2.460e-04;-6.660e-01;9.000e-05
30.006864000;3.847e-01;-2.734e-01;5.080e-02;-7.106e-01;1.320e-01;3.847e-01;-7.106e-01;1.326e-01;3.847e-01;-1.367e-03;2.540e-04;-6.660e-01;9.000e-05
30.006992000;3.852e-01;-2.744e-01;5.260e-02;-7.124e-01;1.366e-01;3.852e-01;-7.124e-01;1.371e-01;3.852e-01;-1.372e-03;2.630e-04;-6.660e-01;9.000e-05
30.007120000;3.856e-01;-2.752e-01;5.440e-02;-7.136e-01;1.411e-01;3.857e-01;-7.136e-01;1.416e-01;3.856e-01;-1.376e-03;2.720e-04;-6.660e-01;9.000e-05
30.007248000;3.861e-01;-2.762e-01;5.620e-02;-7.153e-01;1.456e-01;3.861e-01;-7.153e-01;1.455e-01;3.861e-01;-1.381e-03;2.810e-04;-6.660e-01;9.000e-05
30.007376000;3.866e-01;-2.772e-01;5.800e-02;-7.171e-01;1.500e-01;3.866e-01;-7.170e-01;1.500e-01;3.866e-01;-1.386e-03;2.900e-04;-6.660e-01;9.000e-05
30.007504000;3.870e-01;-2.782e-01;5.980e-02;-7.188e-01;1.545e-01;3.871e-01;-7.187e-01;1.545e-01;3.870e-01;-1.391e-03;2.990e-04;-6.660e-01;9.000e-05
30.007614000;3.875e-01;-2.790e-01;6.140e-02;-7.201e-01;1.585e-01;3.875e-01;-7.200e-01;1.585e-01;3.875e-01;-1.395e-03;3.070e-04;-6.660e-01;9.000e-05
30.007616000;3.875e-01;-2.790e-01;6.140e-02;-7.201e-01;1.585e-01;3.875e-01;-7.200e-01;1.585e-01;3.875e-01;-1.395e-03;3.070e-04;-6.660e-01;9.000e-05
30.007618000;3.875e-01;-2.790e-01;6.140e-02;-7.201e-01;1.585e-01;3.875e-01;-7.200e-01;1.590e-01;3.875e-01;-1.395e-03;3.070e-04;-6.660e-01;9.000e-05
30.007622000;3.875e-01;-2.790e-01;6.140e-02;-7.200e-01;1.585e-01;3.875e-01;-7.200e-01;1.590e-01;3.875e-01;-1.395e-03;3.070e-04;-6.660e-01;9.000e-05
30.007630000;3.875e-01;-2.792e-01;6.160e-02;-7.205e-01;1.590e-01;3.875e-01;-7.204e-01;1.590e-01;3.875e-01;-1.396e-03;3.080e-04;-6.660e-01;9.000e-05
30.007646000;3.876e-01;-2.792e-01;6.180e-02;-7.204e-01;1.595e-01;3.876e-01;-7.203e-01;1.600e-01;3.876e-01;-1.396e-03;3.090e-04;-6.660e-01;9.000e-05
30.007678000;3.877e-01;-2.796e-01;6.220e-02;-7.212e-01;1.604e-01;3.877e-01;-7.211e-01;1.609e-01;3.877e-01;-1.398e-03;3.110e-04;-6.660e-01;9.000e-05
30.007742000;3.879e-01;-2.800e-01;6.320e-02;-7.218e-01;1.629e-01;3.880e-01;-7.217e-01;1.629e-01;3.879e-01;-1.400e-03;3.160e-04;-6.660e-01;9.000e-05
30.007870000;3.884e-01;-2.810e-01;6.500e-02;-7.235e-01;1.674e-01;3.884e-01;-7.234e-01;1.679e-01;3.884e-01;-1.405e-03;3.250e-04;-6.660e-01;9.000e-05
30.007998000;3.889e-01;-2.820e-01;6.680e-02;-7.251e-01;1.718e-01;3.889e-01;-7.251e-01;1.723e-01;3.889e-01;-1.410e-03;3.340e-04;-6.660e-01;9.000e-05
30.008126000;3.894e-01;-2.828e-01;6.880e-02;-7.263e-01;1.767e-01;3.894e-01;-7.262e-01;1.767e-01;3.894e-01;-1.414e-03;3.440e-04;-6.660e-01;9.000e-05
30.008254000;3.899e-01;-2.838e-01;7.060e-02;-7.280e-01;1.811e-01;3.899e-01;-7.279e-01;1.816e-01;3.899e-01;-1.419e-03;3.530e-04;-6.660e-01;9.000e-05
30.008382000;3.903e-01;-2.846e-01;7.240e-02;-7.291e-01;1.855e-01;3.904e-01;-7.290e-01;1.860e-01;3.903e-01;-1.423e-03;3.620e-04;-6.660e-01;9.000e-05
30.008510000;3.908e-01;-2.856e-01;7.440e-02;-7.307e-01;1.904e-01;3.909e-01;-7.307e-01;1.903e-01;3.908e-01;-1.428e-03;3.720e-04;-6.660e-01;9.000e-05
30.008638000;3.913e-01;-2.864e-01;7.620e-02;-7.318e-01;1.947e-01;3.914e-01;-7.318e-01;1.952e-01;3.913e-01;-1.432e-03;3.810e-04;-6.660e-01;9.000e-05
30.008766000;3.918e-01;-2.872e-01;7.820e-02;-7.330e-01;1.996e-01;3.919e-01;-7.329e-01;1.996e-01;3.918e-01;-1.436e-03;3.910e-04;-6.660e-01;9.000e-05
30.008894000;3.923e-01;-2.880e-01;8.000e-02;-7.341e-01;2.039e-01;3.924e-01;-7.340e-01;2.044e-01;3.923e-01;-1.440e-03;4.000e-04;-6.660e-01;9.000e-05
30.009022000;3.928e-01;-2.888e-01;8.200e-02;-7.352e-01;2.087e-01;3.929e-01;-7.351e-01;2.087e-01;3.928e-01;-1.444e-03;4.100e-04;-6.660e-01;9.000e-05
30.009150000;3.933e-01;-2.896e-01;8.380e-02;-7.362e-01;2.130e-01;3.934e-01;-7.362e-01;2.135e-01;3.933e-01;-1.448e-03;4.190e-04;-6.660e-01;9.000e-05
30.009278000;3.939e-01;-2.904e-01;8.580e-02;-7.373e-01;2.178e-01;3.939e-01;-7.372e-01;2.183e-01;3.939e-01;-1.452e-03;4.290e-04;-6.660e-01;9.000e-05
30.009406000;3.944e-01;-2.912e-01;8.780e-02;-7.384e-01;2.226e-01;3.944e-01;-7.383e-01;2.226e-01;3.944e-01;-1.456e-03;4.390e-04;-6.660e-01;9.000e-05
30.009534000;3.949e-01;-2.920e-01;8.960e-02;-7.395e-01;2.269e-01;3.949e-01;-7.394e-01;2.274e-01;3.949e-01;-1.460e-03;4.480e-04;-6.660e-01;9.000e-05
30.009662000;3.954e-01;-2.926e-01;9.160e-02;-7.400e-01;2.317e-01;3.954e-01;-7.399e-01;2.321e-01;3.954e-01;-1.463e-03;4.580e-04;-6.660e-01;9.000e-05
30.009790000;3.959e-01;-2.934e-01;9.360e-02;-7.411e-01;2.364e-01;3.960e-01;-7.410e-01;2.369e-01;3.959e-01;-1.467e-03;4.680e-04;-6.660e-01;9.000e-05
30.009918000;3.964e-01;-2.942e-01;9.560e-02;-7.421e-01;2.411e-01;3.965e-01;-7.415e-01;2.411e-01;3.964e-01;-1.471e-03;4.780e-04;-6.660e-01;9.000e-05
30.010046000;3.970e-01;-2.948e-01;9.740e-02;-7.426e-01;2.454e-01;3.970e-01;-7.426e-01;2.458e-01;3.970e-01;-1.474e-03;4.870e-04;-6.660e-01;9.000e-05
30.010174000;3.975e-01;-2.954e-01;9.940e-02;-7.432e-01;2.501e-01;3.975e-01;-7.431e-01;2.505e-01;3.975e-01;-1.477e-03;4.970e-04;-6.660e-01;9.000e-05
30.010259000;3.978e-01;-2.958e-01;1.008e-01;-7.435e-01;2.534e-01;3.979e-01;-7.434e-01;2.538e-01;3.978e-01;-1.479e-03;5.040e-04;-6.660e-01;9.000e-05
30.010260000;3.978e-01;-2.958e-01;1.008e-01;-7.435e-01;2.534e-01;3.979e-01;-7.434e-01;2.538e-01;3.978e-01;-1.479e-03;5.040e-04;-6.660e-01;9.000e-05
30.010261000;3.979e-01;-2.958e-01;1.008e-01;-7.435e-01;2.534e-01;3.979e-01;-7.434e-01;2.538e-01;3.979e-01;-1.479e-03;5.040e-04;-6.660e-01;9.000e-05
30.010263000;3.979e-01;-2.958e-01;1.008e-01;-7.435e-01;2.534e-01;3.979e-01;-7.434e-01;2.538e-01;3.979e-01;-1.479e-03;5.040e-04;-6.660e-01;9.000e-05
30.010267000;3.979e-01;-2.960e-01;1.010e-01;-7.440e-01;2.538e-01;3.979e-01;-7.439e-01;2.538e-01;3.979e-01;-1.480e-03;5.050e-04;-6.660e-01;9.000e-05
30.010275000;3.979e-01;-2.960e-01;1.010e-01;-7.439e-01;2.538e-01;3.980e-01;-7.438e-01;2.543e-01;3.979e-01;-1.480e-03;5.050e-04;-6.660e-01;9.000e-05
30.010291000;3.980e-01;-2.960e-01;1.012e-01;-7.438e-01;2.543e-01;3.980e-01;-7.437e-01;2.548e-01;3.980e-01;-1.480e-03;5.060e-04;-6.660e-01;9.000e-05
30.010323000;3.981e-01;-2.962e-01;1.018e-01;-7.440e-01;2.557e-01;3.982e-01;-7.439e-01;2.562e-01;3.981e-01;-1.481e-03;5.090e-04;-6.660e-01;9.000e-05
30.010387000;3.984e-01;-2.966e-01;1.028e-01;-7.445e-01;2.580e-01;3.984e-01;-7.444e-01;2.585e-01;3.984e-01;-1.483e-03;5.140e-04;-6.660e-01;9.000e-05
30.010515000;3.989e-01;-2.972e-01;1.048e-01;-7.450e-01;2.627e-01;3.990e-01;-7.449e-01;2.627e-01;3.989e-01;-1.486e-03;5.240e-04;-6.660e-01;9.000e-05
