time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Bess_GEN_MagnitudeControlledByAVRPu;Bess_GEN_UPuInjTerminal;Bess_GEN_IpInjTerminal;Bess_GEN_IqInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Bess_GEN_ActivePowerSetpointPu;Bess_GEN_ReactivePowerSetpointPu;Bess_GEN_VoltageSetpointPu;Bess_GEN_NetworkFrequencyPu;NetworkFrequencyPu
0.000000000;1.044e+00;6.667e-01;6.667e-02;6.383e-01;6.383e-02;1.064e+00;1.062e+00;6.498e-01;1.051e-01;1.044e+00;4.000e-01;4.000e-02;1.000e+01;6.667e-01;6.667e-02;1.064e+00;5.000e+01;5.000e+01
0.000032000;1.044e+00;6.667e-01;6.663e-02;6.383e-01;6.379e-02;1.064e+00;1.062e+00;6.498e-01;1.050e-01;1.044e+00;4.000e-01;3.998e-02;1.000e+01;6.667e-01;6.667e-02;1.064e+00;5.000e+01;5.000e+01
0.000064000;1.044e+00;6.666e-01;6.659e-02;6.383e-01;6.375e-02;1.064e+00;1.062e+00;6.498e-01;1.050e-01;1.044e+00;4.000e-01;3.995e-02;1.000e+01;6.667e-01;6.667e-02;1.064e+00;5.000e+01;5.000e+01
0.000256000;1.044e+00;6.666e-01;6.634e-02;6.383e-01;6.353e-02;1.064e+00;1.062e+00;6.498e-01;1.048e-01;1.044e+00;4.000e-01;3.981e-02;1.000e+01;6.667e-01;6.667e-02;1.064e+00;5.000e+01;5.000e+01
0.000512000;1.044e+00;6.665e-01;6.603e-02;6.383e-01;6.323e-02;1.064e+00;1.062e+00;6.498e-01;1.045e-01;1.044e+00;3.999e-01;3.962e-02;1.000e+01;6.667e-01;6.667e-02;1.064e+00;5.000e+01;5.000e+01
0.001024000;1.044e+00;6.664e-01;6.542e-02;6.382e-01;6.266e-02;1.064e+00;1.061e+00;6.498e-01;1.039e-01;1.044e+00;3.998e-01;3.925e-02;1.000e+01;6.667e-01;6.667e-02;1.064e+00;5.000e+01;5.000e+01
0.001536000;1.044e+00;6.662e-01;6.485e-02;6.382e-01;6.212e-02;1.063e+00;1.061e+00;6.498e-01;1.034e-01;1.044e+00;3.997e-01;3.891e-02;1.000e+01;6.667e-01;6.667e-02;1.064e+00;5.000e+01;5.000e+01
0.002048000;1.044e+00;6.661e-01;6.431e-02;6.382e-01;6.162e-02;1.063e+00;1.061e+00;6.498e-01;1.029e-01;1.044e+00;3.997e-01;3.859e-02;1.000e+01;6.667e-01;6.667e-02;1.064e+00;5.000e+01;5.000e+01
0.002560000;1.044e+00;6.660e-01;6.380e-02;6.382e-01;6.114e-02;1.063e+00;1.061e+00;6.498e-01;1.024e-01;1.044e+00;3.996e-01;3.828e-02;1.000e+01;6.667e-01;6.667e-02;1.064e+00;5.000e+01;5.000e+01
0.002674000;1.044e+00;6.660e-01;6.369e-02;6.382e-01;6.103e-02;1.063e+00;1.061e+00;6.498e-01;1.023e-01;1.044e+00;3.996e-01;3.821e-02;1.000e+01;6.667e-01;6.667e-02;1.064e+00;5.000e+01;5.000e+01
