time;InternalNode1_BUS_Voltage;InternalNode1_BUS_ActivePower;InternalNode1_BUS_ReactivePower;InternalNode1_BUS_ActiveCurrent;InternalNode1_BUS_ReactiveCurrent;Bess_GEN_VoltageInjTerminal;Bess_GEN_ActiveCurrentInjTerminal;Bess_GEN_ReactiveCurrentInjTerminal;Bess_GEN_ActivePowerControlledPu;Bess_GEN_ReactivePowerControlledPu;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;Bess_GEN_ActivePowerSetpointPu;Bess_GEN_ReactivePowerSetpointPu
0.000000;9.500e-01;3.330e-01;-2.160e-01;3.505e-01;-2.274e-01;9.419e-01;3.563e-01;-2.183e-01;3.356e-01;-2.056e-01;9.500e-01;1.665e-03;-1.080e-03;3.356e-01;-2.055e-01
0.005608;9.503e-01;3.332e-01;-2.128e-01;3.506e-01;-2.239e-01;9.425e-01;3.563e-01;-2.147e-01;3.358e-01;-2.024e-01;9.503e-01;1.666e-03;-1.064e-03;3.356e-01;-2.055e-01
0.010108;9.505e-01;3.334e-01;-2.112e-01;3.508e-01;-2.222e-01;9.428e-01;3.562e-01;-2.132e-01;3.358e-01;-2.010e-01;9.505e-01;1.667e-03;-1.056e-03;3.356e-01;-2.055e-01
0.015508;9.506e-01;3.334e-01;-2.102e-01;3.507e-01;-2.211e-01;9.429e-01;3.563e-01;-2.121e-01;3.360e-01;-2.000e-01;9.506e-01;1.667e-03;-1.051e-03;3.356e-01;-2.055e-01
0.020008;9.507e-01;3.334e-01;-2.098e-01;3.507e-01;-2.207e-01;9.430e-01;3.563e-01;-2.117e-01;3.360e-01;-1.996e-01;9.507e-01;1.667e-03;-1.049e-03;3.356e-01;-2.055e-01
0.043308;9.507e-01;3.332e-01;-2.096e-01;3.505e-01;-2.205e-01;9.430e-01;3.561e-01;-2.114e-01;3.358e-01;-1.994e-01;9.507e-01;1.666e-03;-1.048e-03;3.356e-01;-2.055e-01
0.045308;9.507e-01;3.332e-01;-2.098e-01;3.505e-01;-2.207e-01;9.430e-01;3.561e-01;-2.114e-01;3.358e-01;-1.994e-01;9.507e-01;1.666e-03;-1.049e-03;3.356e-01;-2.055e-01
0.050308;9.507e-01;3.332e-01;-2.098e-01;3.505e-01;-2.207e-01;9.430e-01;3.561e-01;-2.115e-01;3.356e-01;-1.994e-01;9.507e-01;1.666e-03;-1.049e-03;3.356e-01;-2.055e-01
0.056308;9.507e-01;3.332e-01;-2.098e-01;3.505e-01;-2.207e-01;9.430e-01;3.559e-01;-2.115e-01;3.356e-01;-1.994e-01;9.507e-01;1.666e-03;-1.049e-03;3.356e-01;-2.055e-01
0.083308;9.507e-01;3.330e-01;-2.098e-01;3.503e-01;-2.207e-01;9.430e-01;3.559e-01;-2.117e-01;3.356e-01;-1.996e-01;9.507e-01;1.665e-03;-1.049e-03;3.356e-01;-2.055e-01
0.099308;9.507e-01;3.330e-01;-2.100e-01;3.503e-01;-2.209e-01;9.430e-01;3.559e-01;-2.117e-01;3.356e-01;-1.996e-01;9.507e-01;1.665e-03;-1.050e-03;3.356e-01;-2.055e-01
0.100308;9.506e-01;3.330e-01;-2.100e-01;3.503e-01;-2.209e-01;9.430e-01;3.559e-01;-2.117e-01;3.356e-01;-1.996e-01;9.506e-01;1.665e-03;-1.050e-03;3.356e-01;-2.055e-01
0.113308;9.506e-01;3.330e-01;-2.100e-01;3.503e-01;-2.209e-01;9.430e-01;3.559e-01;-2.117e-01;3.356e-01;-1.996e-01;9.506e-01;1.665e-03;-1.050e-03;3.356e-01;-2.055e-01
0.115308;9.506e-01;3.330e-01;-2.100e-01;3.503e-01;-2.209e-01;9.430e-01;3.559e-01;-2.119e-01;3.356e-01;-1.998e-01;9.506e-01;1.665e-03;-1.050e-03;3.356e-01;-2.055e-01
0.137308;9.506e-01;3.330e-01;-2.100e-01;3.503e-01;-2.209e-01;9.430e-01;3.559e-01;-2.119e-01;3.356e-01;-1.998e-01;9.506e-01;1.665e-03;-1.050e-03;3.356e-01;-2.055e-01
0.148308;9.506e-01;3.330e-01;-2.100e-01;3.503e-01;-2.209e-01;9.429e-01;3.559e-01;-2.119e-01;3.356e-01;-1.998e-01;9.506e-01;1.665e-03;-1.050e-03;3.356e-01;-2.055e-01
0.180308;9.506e-01;3.330e-01;-2.102e-01;3.503e-01;-2.211e-01;9.429e-01;3.559e-01;-2.119e-01;3.356e-01;-1.998e-01;9.506e-01;1.665e-03;-1.051e-03;3.356e-01;-2.055e-01
0.213308;9.506e-01;3.330e-01;-2.102e-01;3.503e-01;-2.211e-01;9.429e-01;3.559e-01;-2.121e-01;3.356e-01;-2.000e-01;9.506e-01;1.665e-03;-1.051e-03;3.356e-01;-2.055e-01
0.248308;9.506e-01;3.330e-01;-2.104e-01;3.503e-01;-2.213e-01;9.429e-01;3.559e-01;-2.121e-01;3.356e-01;-2.000e-01;9.506e-01;1.665e-03;-1.052e-03;3.356e-01;-2.055e-01
0.280308;9.506e-01;3.330e-01;-2.104e-01;3.503e-01;-2.213e-01;9.429e-01;3.559e-01;-2.123e-01;3.356e-01;-2.002e-01;9.506e-01;1.665e-03;-1.052e-03;3.356e-01;-2.055e-01
0.317308;9.506e-01;3.330e-01;-2.106e-01;3.503e-01;-2.215e-01;9.429e-01;3.559e-01;-2.123e-01;3.356e-01;-2.002e-01;9.506e-01;1.665e-03;-1.053e-03;3.356e-01;-2.055e-01
0.329308;9.506e-01;3.330e-01;-2.106e-01;3.503e-01;-2.215e-01;9.429e-01;3.559e-01;-2.125e-01;3.356e-01;-2.004e-01;9.506e-01;1.665e-03;-1.053e-03;3.356e-01;-2.055e-01
0.330308;9.506e-01;3.330e-01;-2.106e-01;3.503e-01;-2.216e-01;9.429e-01;3.559e-01;-2.125e-01;3.356e-01;-2.004e-01;9.506e-01;1.665e-03;-1.053e-03;3.356e-01;-2.055e-01
0.347308;9.506e-01;3.330e-01;-2.106e-01;3.503e-01;-2.216e-01;9.428e-01;3.559e-01;-2.125e-01;3.356e-01;-2.004e-01;9.506e-01;1.665e-03;-1.053e-03;3.356e-01;-2.055e-01
0.355308;9.506e-01;3.330e-01;-2.108e-01;3.503e-01;-2.218e-01;9.428e-01;3.559e-01;-2.125e-01;3.356e-01;-2.004e-01;9.506e-01;1.665e-03;-1.054e-03;3.356e-01;-2.055e-01
