time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Bess_GEN_MagnitudeControlledByAVRPu;Bess_GEN_UPuInjTerminal;Bess_GEN_IpInjTerminal;Bess_GEN_IqInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;Bess_GEN_ActivePowerSetpointPu;Bess_GEN_ReactivePowerSetpointPu;Bess_GEN_VoltageSetpointPu;Bess_GEN_NetworkFrequencyPu;NetworkFrequencyPu
19.990060000;1.041e+00;-6.648e-01;-3.325e-06;-6.383e-01;-3.184e-06;1.041e+00;1.034e+00;-6.211e-01;3.966e-02;1.041e+00;-3.989e-01;-2.000e-06;-6.667e-01;0.000e+00;1.044e+00;4.998e+01;4.998e+01
19.990124000;1.038e+00;-6.627e-01;-1.166e-05;-6.383e-01;-1.122e-05;1.038e+00;1.031e+00;-6.211e-01;3.975e-02;1.038e+00;-3.976e-01;-7.001e-06;-6.667e-01;0.000e+00;1.044e+00;4.996e+01;4.996e+01
19.990141000;1.037e+00;-6.622e-01;-1.499e-05;-6.383e-01;-1.444e-05;1.037e+00;1.030e+00;-6.211e-01;3.978e-02;1.037e+00;-3.973e-01;-9.001e-06;-6.667e-01;0.000e+00;1.044e+00;4.995e+01;4.995e+01
19.990143000;1.037e+00;-6.621e-01;-1.499e-05;-6.383e-01;-1.444e-05;1.037e+00;1.030e+00;-6.211e-01;3.978e-02;1.037e+00;-3.973e-01;-9.001e-06;-6.667e-01;0.000e+00;1.044e+00;4.995e+01;4.995e+01
19.990145000;1.037e+00;-6.621e-01;-1.499e-05;-6.383e-01;-1.444e-05;1.037e+00;1.030e+00;-6.211e-01;3.978e-02;1.037e+00;-3.972e-01;-9.001e-06;-6.667e-01;0.000e+00;1.044e+00;4.995e+01;4.995e+01
19.990149000;1.037e+00;-6.619e-01;-1.499e-05;-6.383e-01;-1.444e-05;1.037e+00;1.030e+00;-6.211e-01;3.979e-02;1.037e+00;-3.972e-01;-9.001e-06;-6.667e-01;0.000e+00;1.044e+00;4.995e+01;4.995e+01
19.990157000;1.037e+00;-6.617e-01;-1.832e-05;-6.383e-01;-1.767e-05;1.037e+00;1.029e+00;-6.211e-01;3.980e-02;1.037e+00;-3.970e-01;-1.100e-05;-6.667e-01;0.000e+00;1.044e+00;4.994e+01;4.994e+01
19.990173000;1.036e+00;-6.612e-01;-2.166e-05;-6.383e-01;-2.090e-05;1.036e+00;1.028e+00;-6.211e-01;3.982e-02;1.036e+00;-3.967e-01;-1.300e-05;-6.667e-01;0.000e+00;1.044e+00;4.994e+01;4.994e+01
19.990205000;1.034e+00;-6.602e-01;-2.999e-05;-6.383e-01;-2.899e-05;1.034e+00;1.027e+00;-6.211e-01;3.986e-02;1.034e+00;-3.961e-01;-1.800e-05;-6.667e-01;0.000e+00;1.044e+00;4.993e+01;4.993e+01
19.990269000;1.031e+00;-6.581e-01;-4.832e-05;-6.383e-01;-4.686e-05;1.031e+00;1.024e+00;-6.211e-01;3.994e-02;1.031e+00;-3.949e-01;-2.900e-05;-6.667e-01;0.000e+00;1.044e+00;4.991e+01;4.991e+01
19.990333000;1.028e+00;-6.561e-01;-7.332e-05;-6.383e-01;-7.132e-05;1.028e+00;1.020e+00;-6.211e-01;4.002e-02;1.028e+00;-3.937e-01;-4.400e-05;-6.667e-01;0.000e+00;1.044e+00;4.989e+01;4.989e+01
19.990401000;1.025e+00;-6.539e-01;-1.017e-04;-6.383e-01;-9.922e-05;1.024e+00;1.017e+00;-6.211e-01;4.009e-02;1.025e+00;-3.924e-01;-6.100e-05;-6.667e-01;0.000e+00;1.044e+00;4.987e+01;4.987e+01
19.990402000;1.024e+00;-6.539e-01;-1.033e-04;-6.383e-01;-1.009e-04;1.024e+00;1.017e+00;-6.211e-01;4.010e-02;1.024e+00;-3.923e-01;-6.200e-05;-6.667e-01;0.000e+00;1.044e+00;4.987e+01;4.987e+01
19.990405000;1.024e+00;-6.538e-01;-1.050e-04;-6.383e-01;-1.025e-04;1.024e+00;1.017e+00;-6.211e-01;4.010e-02;1.024e+00;-3.923e-01;-6.300e-05;-6.667e-01;0.000e+00;1.044e+00;4.987e+01;4.987e+01
19.990409000;1.024e+00;-6.537e-01;-1.067e-04;-6.383e-01;-1.042e-04;1.024e+00;1.017e+00;-6.211e-01;4.010e-02;1.024e+00;-3.922e-01;-6.400e-05;-6.667e-01;0.000e+00;1.044e+00;4.987e+01;4.987e+01
19.990417000;1.024e+00;-6.534e-01;-1.100e-04;-6.383e-01;-1.075e-04;1.024e+00;1.016e+00;-6.211e-01;4.011e-02;1.024e+00;-3.921e-01;-6.600e-05;-6.667e-01;0.000e+00;1.044e+00;4.987e+01;4.987e+01
19.990433000;1.023e+00;-6.529e-01;-1.183e-04;-6.383e-01;-1.157e-04;1.023e+00;1.015e+00;-6.211e-01;4.013e-02;1.023e+00;-3.918e-01;-7.100e-05;-6.667e-01;0.000e+00;1.044e+00;4.987e+01;4.987e+01
19.990465000;1.021e+00;-6.519e-01;-1.333e-04;-6.383e-01;-1.306e-04;1.021e+00;1.014e+00;-6.211e-01;4.016e-02;1.021e+00;-3.911e-01;-8.000e-05;-6.667e-01;0.000e+00;1.044e+00;4.986e+01;4.986e+01
19.990529000;1.018e+00;-6.499e-01;-1.683e-04;-6.383e-01;-1.653e-04;1.018e+00;1.011e+00;-6.211e-01;4.023e-02;1.018e+00;-3.899e-01;-1.010e-04;-6.667e-01;0.000e+00;1.044e+00;4.984e+01;4.984e+01
19.990593000;1.015e+00;-6.479e-01;-2.067e-04;-6.383e-01;-2.036e-04;1.015e+00;1.007e+00;-6.211e-01;4.030e-02;1.015e+00;-3.887e-01;-1.240e-04;-6.667e-01;0.000e+00;1.044e+00;4.983e+01;4.983e+01
19.990721000;1.009e+00;-6.438e-01;-2.883e-04;-6.383e-01;-2.859e-04;1.009e+00;1.001e+00;-6.211e-01;4.042e-02;1.009e+00;-3.863e-01;-1.730e-04;-6.667e-01;0.000e+00;1.044e+00;4.980e+01;4.980e+01
19.990849000;1.002e+00;-6.397e-01;-3.783e-04;-6.383e-01;-3.775e-04;1.002e+00;9.948e-01;-6.211e-01;4.054e-02;1.002e+00;-3.838e-01;-2.270e-04;-6.667e-01;0.000e+00;1.044e+00;4.978e+01;4.978e+01
19.990977000;9.959e-01;-6.357e-01;-4.750e-04;-6.383e-01;-4.770e-04;9.957e-01;9.884e-01;-6.211e-01;4.065e-02;9.959e-01;-3.814e-01;-2.850e-04;-6.667e-01;0.000e+00;1.044e+00;4.976e+01;4.976e+01
19.991105000;9.895e-01;-6.316e-01;-5.767e-04;-6.383e-01;-5.828e-04;9.893e-01;9.820e-01;-6.211e-01;4.076e-02;9.895e-01;-3.790e-01;-3.460e-04;-6.667e-01;0.000e+00;1.044e+00;4.974e+01;4.974e+01
19.991233000;9.831e-01;-6.276e-01;-6.800e-04;-6.384e-01;-6.917e-04;9.829e-01;9.757e-01;-6.211e-01;4.087e-02;9.831e-01;-3.766e-01;-4.080e-04;-6.667e-01;0.000e+00;1.044e+00;4.972e+01;4.972e+01
19.991361000;9.768e-01;-6.235e-01;-7.867e-04;-6.384e-01;-8.054e-04;9.765e-01;9.693e-01;-6.211e-01;4.098e-02;9.768e-01;-3.741e-01;-4.720e-04;-6.667e-01;0.000e+00;1.044e+00;4.970e+01;4.970e+01
19.991489000;9.704e-01;-6.195e-01;-8.917e-04;-6.384e-01;-9.189e-04;9.701e-01;9.629e-01;-6.211e-01;4.109e-02;9.704e-01;-3.717e-01;-5.350e-04;-6.667e-01;0.000e+00;1.044e+00;4.969e+01;4.969e+01
19.991617000;9.640e-01;-6.155e-01;-9.983e-04;-6.384e-01;-1.036e-03;9.637e-01;9.566e-01;-6.211e-01;4.120e-02;9.640e-01;-3.693e-01;-5.990e-04;-6.667e-01;0.000e+00;1.044e+00;4.967e+01;4.967e+01
19.991745000;9.577e-01;-6.114e-01;-1.102e-03;-6.385e-01;-1.150e-03;9.573e-01;9.502e-01;-6.212e-01;4.132e-02;9.577e-01;-3.669e-01;-6.610e-04;-6.667e-01;0.000e+00;1.044e+00;4.966e+01;4.966e+01
19.991873000;9.513e-01;-6.074e-01;-1.205e-03;-6.385e-01;-1.267e-03;9.509e-01;9.438e-01;-6.212e-01;4.144e-02;9.513e-01;-3.644e-01;-7.230e-04;-6.667e-01;0.000e+00;1.044e+00;4.965e+01;4.965e+01
19.992001000;9.449e-01;-6.034e-01;-1.303e-03;-6.385e-01;-1.379e-03;9.446e-01;9.375e-01;-6.212e-01;4.156e-02;9.449e-01;-3.620e-01;-7.820e-04;-6.667e-01;0.000e+00;1.044e+00;4.964e+01;4.964e+01
19.992129000;9.386e-01;-5.993e-01;-1.400e-03;-6.386e-01;-1.492e-03;9.382e-01;9.311e-01;-6.212e-01;4.170e-02;9.386e-01;-3.596e-01;-8.400e-04;-6.667e-01;0.000e+00;1.044e+00;4.963e+01;4.963e+01
19.992257000;9.322e-01;-5.953e-01;-1.492e-03;-6.386e-01;-1.600e-03;9.318e-01;9.247e-01;-6.213e-01;4.183e-02;9.322e-01;-3.572e-01;-8.950e-04;-6.667e-01;0.000e+00;1.044e+00;4.962e+01;4.962e+01
19.992385000;9.259e-01;-5.913e-01;-1.580e-03;-6.387e-01;-1.707e-03;9.254e-01;9.184e-01;-6.213e-01;4.198e-02;9.259e-01;-3.548e-01;-9.480e-04;-6.667e-01;0.000e+00;1.044e+00;4.961e+01;4.961e+01
19.992513000;9.195e-01;-5.873e-01;-1.662e-03;-6.387e-01;-1.807e-03;9.190e-01;9.120e-01;-6.214e-01;4.213e-02;9.195e-01;-3.524e-01;-9.970e-04;-6.667e-01;0.000e+00;1.044e+00;4.960e+01;4.960e+01
19.992641000;9.131e-01;-5.833e-01;-1.740e-03;-6.388e-01;-1.906e-03;9.126e-01;9.057e-01;-6.214e-01;4.229e-02;9.131e-01;-3.500e-01;-1.044e-03;-6.667e-01;0.000e+00;1.044e+00;4.959e+01;4.959e+01
19.992755000;9.075e-01;-5.797e-01;-1.803e-03;-6.389e-01;-1.987e-03;9.069e-01;9.000e-01;-6.215e-01;4.244e-02;9.075e-01;-3.478e-01;-1.082e-03;-6.667e-01;0.000e+00;1.044e+00;4.958e+01;4.958e+01
19.992756000;9.074e-01;-5.797e-01;-1.805e-03;-6.389e-01;-1.989e-03;9.069e-01;8.999e-01;-6.215e-01;4.245e-02;9.074e-01;-3.478e-01;-1.083e-03;-6.667e-01;0.000e+00;1.044e+00;4.958e+01;4.958e+01
19.992757000;9.074e-01;-5.797e-01;-1.805e-03;-6.389e-01;-1.989e-03;9.068e-01;8.999e-01;-6.215e-01;4.245e-02;9.074e-01;-3.478e-01;-1.083e-03;-6.667e-01;0.000e+00;1.044e+00;4.958e+01;4.958e+01
19.992759000;9.073e-01;-5.796e-01;-1.807e-03;-6.389e-01;-1.991e-03;9.067e-01;8.998e-01;-6.215e-01;4.245e-02;9.073e-01;-3.478e-01;-1.084e-03;-6.667e-01;0.000e+00;1.044e+00;4.958e+01;4.958e+01
19.992763000;9.071e-01;-5.795e-01;-1.808e-03;-6.389e-01;-1.994e-03;9.065e-01;8.996e-01;-6.215e-01;4.246e-02;9.071e-01;-3.477e-01;-1.085e-03;-6.667e-01;0.000e+00;1.044e+00;4.958e+01;4.958e+01
19.992771000;9.067e-01;-5.792e-01;-1.813e-03;-6.389e-01;-2.000e-03;9.061e-01;8.992e-01;-6.215e-01;4.247e-02;9.067e-01;-3.475e-01;-1.088e-03;-6.667e-01;0.000e+00;1.044e+00;4.958e+01;4.958e+01
19.992787000;9.059e-01;-5.787e-01;-1.822e-03;-6.389e-01;-2.011e-03;9.053e-01;8.984e-01;-6.215e-01;4.249e-02;9.059e-01;-3.472e-01;-1.093e-03;-6.667e-01;0.000e+00;1.044e+00;4.958e+01;4.958e+01
19.992819000;9.043e-01;-5.777e-01;-1.838e-03;-6.389e-01;-2.033e-03;9.037e-01;8.968e-01;-6.215e-01;4.253e-02;9.043e-01;-3.466e-01;-1.103e-03;-6.667e-01;0.000e+00;1.044e+00;4.958e+01;4.958e+01
19.992883000;9.011e-01;-5.757e-01;-1.872e-03;-6.389e-01;-2.077e-03;9.005e-01;8.936e-01;-6.215e-01;4.262e-02;9.011e-01;-3.454e-01;-1.123e-03;-6.667e-01;0.000e+00;1.044e+00;4.957e+01;4.957e+01
19.993011000;8.947e-01;-5.717e-01;-1.932e-03;-6.390e-01;-2.159e-03;8.942e-01;8.873e-01;-6.216e-01;4.281e-02;8.947e-01;-3.430e-01;-1.159e-03;-6.667e-01;0.000e+00;1.044e+00;4.956e+01;4.956e+01
19.993139000;8.884e-01;-5.678e-01;-1.987e-03;-6.391e-01;-2.236e-03;8.878e-01;8.809e-01;-6.217e-01;4.301e-02;8.884e-01;-3.407e-01;-1.192e-03;-6.667e-01;0.000e+00;1.044e+00;4.956e+01;4.956e+01
19.993395000;8.756e-01;-5.598e-01;-2.078e-03;-6.393e-01;-2.373e-03;8.750e-01;8.682e-01;-6.218e-01;4.345e-02;8.756e-01;-3.359e-01;-1.247e-03;-6.667e-01;0.000e+00;1.044e+00;4.954e+01;4.954e+01
19.993651000;8.629e-01;-5.519e-01;-2.142e-03;-6.395e-01;-2.482e-03;8.623e-01;8.555e-01;-6.220e-01;4.393e-02;8.629e-01;-3.311e-01;-1.285e-03;-6.667e-01;0.000e+00;1.044e+00;4.952e+01;4.952e+01
19.993907000;8.502e-01;-5.439e-01;-2.180e-03;-6.398e-01;-2.564e-03;8.495e-01;8.428e-01;-6.223e-01;4.446e-02;8.502e-01;-3.264e-01;-1.308e-03;-6.667e-01;0.000e+00;1.044e+00;4.951e+01;4.951e+01
19.994163000;8.375e-01;-5.360e-01;-2.192e-03;-6.401e-01;-2.617e-03;8.368e-01;8.300e-01;-6.225e-01;4.504e-02;8.375e-01;-3.216e-01;-1.315e-03;-6.667e-01;0.000e+00;1.044e+00;4.949e+01;4.949e+01
19.994419000;8.247e-01;-5.282e-01;-2.175e-03;-6.404e-01;-2.637e-03;8.241e-01;8.173e-01;-6.228e-01;4.568e-02;8.247e-01;-3.169e-01;-1.305e-03;-6.667e-01;0.000e+00;1.044e+00;4.947e+01;4.947e+01
19.994675000;8.120e-01;-5.203e-01;-2.133e-03;-6.408e-01;-2.627e-03;8.114e-01;8.046e-01;-6.231e-01;4.637e-02;8.120e-01;-3.122e-01;-1.280e-03;-6.667e-01;0.000e+00;1.044e+00;4.946e+01;4.946e+01
19.994931000;7.993e-01;-5.125e-01;-2.065e-03;-6.412e-01;-2.584e-03;7.986e-01;7.919e-01;-6.235e-01;4.713e-02;7.993e-01;-3.075e-01;-1.239e-03;-6.667e-01;0.000e+00;1.044e+00;4.944e+01;4.944e+01
19.995187000;7.865e-01;-5.047e-01;-1.972e-03;-6.416e-01;-2.507e-03;7.859e-01;7.792e-01;-6.239e-01;4.795e-02;7.865e-01;-3.028e-01;-1.183e-03;-6.667e-01;0.000e+00;1.044e+00;4.942e+01;4.942e+01
19.995443000;7.738e-01;-4.969e-01;-1.855e-03;-6.421e-01;-2.397e-03;7.733e-01;7.665e-01;-6.243e-01;4.883e-02;7.738e-01;-2.981e-01;-1.113e-03;-6.667e-01;0.000e+00;1.044e+00;4.940e+01;4.940e+01
19.995699000;7.611e-01;-4.891e-01;-1.715e-03;-6.427e-01;-2.253e-03;7.606e-01;7.539e-01;-6.248e-01;4.978e-02;7.611e-01;-2.935e-01;-1.029e-03;-6.667e-01;0.000e+00;1.044e+00;4.938e+01;4.938e+01
19.995955000;7.484e-01;-4.814e-01;-1.552e-03;-6.433e-01;-2.073e-03;7.479e-01;7.412e-01;-6.253e-01;5.080e-02;7.484e-01;-2.888e-01;-9.310e-04;-6.667e-01;0.000e+00;1.044e+00;4.936e+01;4.936e+01
19.996211000;7.356e-01;-4.737e-01;-1.367e-03;-6.439e-01;-1.858e-03;7.352e-01;7.285e-01;-6.258e-01;5.189e-02;7.356e-01;-2.842e-01;-8.200e-04;-6.667e-01;0.000e+00;1.044e+00;4.934e+01;4.934e+01
19.996467000;7.229e-01;-4.660e-01;-1.163e-03;-6.446e-01;-1.609e-03;7.225e-01;7.158e-01;-6.264e-01;5.305e-02;7.229e-01;-2.796e-01;-6.980e-04;-6.667e-01;0.000e+00;1.044e+00;4.932e+01;4.932e+01
19.996563000;7.181e-01;-4.631e-01;-1.083e-03;-6.448e-01;-1.509e-03;7.178e-01;7.111e-01;-6.266e-01;5.351e-02;7.181e-01;-2.779e-01;-6.500e-04;-6.667e-01;0.000e+00;1.044e+00;4.931e+01;4.931e+01
19.996564000;7.181e-01;-4.631e-01;-1.083e-03;-6.448e-01;-1.509e-03;7.178e-01;7.110e-01;-6.266e-01;5.351e-02;7.181e-01;-2.778e-01;-6.500e-04;-6.667e-01;0.000e+00;1.044e+00;4.931e+01;4.931e+01
19.996565000;7.180e-01;-4.630e-01;-1.082e-03;-6.448e-01;-1.506e-03;7.177e-01;7.110e-01;-6.266e-01;5.352e-02;7.180e-01;-2.778e-01;-6.490e-04;-6.667e-01;0.000e+00;1.044e+00;4.931e+01;4.931e+01
19.996567000;7.179e-01;-4.630e-01;-1.080e-03;-6.449e-01;-1.504e-03;7.176e-01;7.109e-01;-6.266e-01;5.353e-02;7.179e-01;-2.778e-01;-6.480e-04;-6.667e-01;0.000e+00;1.044e+00;4.931e+01;4.931e+01
19.996571000;7.177e-01;-4.628e-01;-1.077e-03;-6.449e-01;-1.500e-03;7.174e-01;7.107e-01;-6.266e-01;5.355e-02;7.177e-01;-2.777e-01;-6.460e-04;-6.667e-01;0.000e+00;1.044e+00;4.931e+01;4.931e+01
19.996579000;7.173e-01;-4.626e-01;-1.070e-03;-6.449e-01;-1.492e-03;7.170e-01;7.103e-01;-6.267e-01;5.358e-02;7.173e-01;-2.776e-01;-6.420e-04;-6.667e-01;0.000e+00;1.044e+00;4.931e+01;4.931e+01
19.996595000;7.166e-01;-4.621e-01;-1.055e-03;-6.449e-01;-1.472e-03;7.162e-01;7.095e-01;-6.267e-01;5.366e-02;7.166e-01;-2.773e-01;-6.330e-04;-6.667e-01;0.000e+00;1.044e+00;4.931e+01;4.931e+01
19.996627000;7.150e-01;-4.612e-01;-1.025e-03;-6.450e-01;-1.434e-03;7.147e-01;7.079e-01;-6.268e-01;5.382e-02;7.150e-01;-2.767e-01;-6.150e-04;-6.667e-01;0.000e+00;1.044e+00;4.930e+01;4.930e+01
19.996691000;7.118e-01;-4.592e-01;-9.583e-04;-6.452e-01;-1.346e-03;7.115e-01;7.047e-01;-6.269e-01;5.415e-02;7.118e-01;-2.755e-01;-5.750e-04;-6.667e-01;0.000e+00;1.044e+00;4.930e+01;4.930e+01
19.996819000;7.054e-01;-4.554e-01;-8.000e-04;-6.456e-01;-1.134e-03;7.052e-01;6.984e-01;-6.273e-01;5.485e-02;7.054e-01;-2.732e-01;-4.800e-04;-6.667e-01;0.000e+00;1.044e+00;4.929e+01;4.929e+01
19.996947000;6.990e-01;-4.516e-01;-6.133e-04;-6.460e-01;-8.774e-04;6.989e-01;6.921e-01;-6.276e-01;5.562e-02;6.990e-01;-2.710e-01;-3.680e-04;-6.667e-01;0.000e+00;1.044e+00;4.927e+01;4.927e+01
19.997203000;6.863e-01;-4.440e-01;-1.483e-04;-6.469e-01;-2.161e-04;6.863e-01;6.794e-01;-6.283e-01;5.732e-02;6.863e-01;-2.664e-01;-8.902e-05;-6.667e-01;0.000e+00;1.044e+00;4.925e+01;4.925e+01
19.997433000;6.749e-01;-4.371e-01;3.633e-04;-6.477e-01;5.384e-04;6.750e-01;6.681e-01;-6.290e-01;5.906e-02;6.749e-01;-2.623e-01;2.180e-04;-6.667e-01;0.000e+00;1.044e+00;4.922e+01;4.922e+01
19.997663000;6.634e-01;-4.303e-01;9.617e-04;-6.486e-01;1.450e-03;6.637e-01;6.567e-01;-6.298e-01;6.100e-02;6.634e-01;-2.582e-01;5.770e-04;-6.667e-01;0.000e+00;1.044e+00;4.920e+01;4.920e+01
19.997894000;6.520e-01;-4.235e-01;1.638e-03;-6.496e-01;2.513e-03;6.524e-01;6.454e-01;-6.305e-01;6.314e-02;6.520e-01;-2.541e-01;9.830e-04;-6.667e-01;0.000e+00;1.044e+00;4.917e+01;4.917e+01
19.998124000;6.405e-01;-4.167e-01;2.388e-03;-6.506e-01;3.729e-03;6.412e-01;6.341e-01;-6.313e-01;6.548e-02;6.405e-01;-2.500e-01;1.433e-03;-6.667e-01;0.000e+00;1.044e+00;4.914e+01;4.914e+01
19.998355000;6.290e-01;-4.099e-01;3.205e-03;-6.517e-01;5.095e-03;6.300e-01;6.228e-01;-6.322e-01;6.803e-02;6.290e-01;-2.460e-01;1.923e-03;-6.667e-01;0.000e+00;1.044e+00;4.911e+01;4.911e+01
19.998585000;6.176e-01;-4.032e-01;4.085e-03;-6.528e-01;6.614e-03;6.188e-01;6.115e-01;-6.331e-01;7.078e-02;6.176e-01;-2.419e-01;2.451e-03;-6.667e-01;0.000e+00;1.044e+00;4.908e+01;4.908e+01
19.998815000;6.061e-01;-3.964e-01;5.022e-03;-6.540e-01;8.285e-03;6.076e-01;6.002e-01;-6.340e-01;7.375e-02;6.061e-01;-2.379e-01;3.013e-03;-6.667e-01;0.000e+00;1.044e+00;4.905e+01;4.905e+01
19.999046000;5.947e-01;-3.897e-01;6.008e-03;-6.553e-01;1.010e-02;5.965e-01;5.889e-01;-6.350e-01;7.692e-02;5.947e-01;-2.338e-01;3.605e-03;-6.667e-01;0.000e+00;1.044e+00;4.901e+01;4.901e+01
19.999276000;5.832e-01;-3.830e-01;7.040e-03;-6.567e-01;1.207e-02;5.853e-01;5.777e-01;-6.360e-01;8.032e-02;5.832e-01;-2.298e-01;4.224e-03;-6.667e-01;0.000e+00;1.044e+00;4.898e+01;4.898e+01
19.999507000;5.718e-01;-3.763e-01;8.112e-03;-6.582e-01;1.419e-02;5.742e-01;5.665e-01;-6.371e-01;8.393e-02;5.718e-01;-2.258e-01;4.867e-03;-6.667e-01;0.000e+00;1.044e+00;4.894e+01;4.894e+01
19.999737000;5.603e-01;-3.696e-01;9.213e-03;-6.597e-01;1.644e-02;5.631e-01;5.552e-01;-6.382e-01;8.776e-02;5.603e-01;-2.218e-01;5.528e-03;-6.667e-01;0.000e+00;1.044e+00;4.890e+01;4.890e+01
19.999967000;5.488e-01;-3.629e-01;1.035e-02;-6.613e-01;1.885e-02;5.520e-01;5.440e-01;-6.393e-01;9.182e-02;5.488e-01;-2.178e-01;6.207e-03;-6.667e-01;0.000e+00;1.044e+00;4.886e+01;4.886e+01
19.999996000;5.481e-01;-3.625e-01;1.050e-02;-6.615e-01;1.916e-02;5.512e-01;5.433e-01;-6.395e-01;9.227e-02;5.481e-01;-2.175e-01;6.300e-03;-6.667e-01;0.000e+00;1.044e+00;4.887e+01;4.887e+01
19.999996000;5.474e-01;-3.621e-01;1.049e-02;-6.615e-01;1.916e-02;5.506e-01;5.426e-01;-6.395e-01;9.235e-02;5.474e-01;-2.173e-01;6.292e-03;-6.667e-01;0.000e+00;1.044e+00;4.886e+01;4.886e+01
19.999997000;5.474e-01;-3.621e-01;1.049e-02;-6.615e-01;1.917e-02;5.505e-01;5.426e-01;-6.395e-01;9.236e-02;5.474e-01;-2.173e-01;6.295e-03;-6.667e-01;0.000e+00;1.044e+00;4.886e+01;4.886e+01
19.999998000;5.473e-01;-3.621e-01;1.050e-02;-6.615e-01;1.918e-02;5.505e-01;5.425e-01;-6.395e-01;9.238e-02;5.473e-01;-2.172e-01;6.298e-03;-6.667e-01;0.000e+00;1.044e+00;4.886e+01;4.886e+01
20.000000000;5.472e-01;-3.620e-01;1.051e-02;-6.615e-01;1.920e-02;5.504e-01;5.424e-01;-6.395e-01;9.242e-02;5.472e-01;-2.172e-01;6.304e-03;-6.667e-01;0.000e+00;1.044e+00;4.886e+01;4.886e+01
20.000004000;5.470e-01;-3.619e-01;1.053e-02;-6.616e-01;1.924e-02;5.502e-01;5.422e-01;-6.395e-01;9.249e-02;5.470e-01;-2.171e-01;6.316e-03;-6.667e-01;0.000e+00;1.044e+00;4.886e+01;4.886e+01
20.000012000;5.466e-01;-3.617e-01;1.057e-02;-6.616e-01;1.933e-02;5.498e-01;5.419e-01;-6.396e-01;9.264e-02;5.466e-01;-2.170e-01;6.340e-03;-6.667e-01;0.000e+00;1.044e+00;4.885e+01;4.885e+01
