time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Bess_GEN_MagnitudeControlledByAVRPu;InfiniteBus_BUS_NetworkFrequencyPu;StepUp_Xfmr_XFMR_Tap;Bess_GEN_ActivePowerSetpointPu;Bess_GEN_ReactivePowerSetpointPu;Bess_GEN_AVRSetpointPu;Bess_GEN_InjectedActiveCurrent;Bess_GEN_InjectedReactiveCurrent;Bess_GEN_InjectedCurrent;NetworkFrequencyPu
0.024284000;1.053e+00;-1.004e+00;1.236e-02;-9.539e-01;1.174e-02;1.053e+00;1.000e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-9.535e-01;-3.092e-02;9.540e-01;1.000e+00
0.024288000;1.053e+00;-1.004e+00;1.236e-02;-9.539e-01;1.174e-02;1.053e+00;1.000e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-9.535e-01;-3.092e-02;9.540e-01;1.000e+00
0.024296000;1.053e+00;-1.004e+00;1.236e-02;-9.538e-01;1.174e-02;1.053e+00;1.000e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-9.534e-01;-3.092e-02;9.539e-01;1.000e+00
0.024312000;1.053e+00;-1.004e+00;1.237e-02;-9.536e-01;1.175e-02;1.053e+00;1.000e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-9.532e-01;-3.092e-02;9.537e-01;1.000e+00
0.024344000;1.053e+00;-1.004e+00;1.238e-02;-9.533e-01;1.175e-02;1.053e+00;1.000e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-9.529e-01;-3.091e-02;9.534e-01;1.000e+00
0.024408000;1.053e+00;-1.003e+00;1.240e-02;-9.527e-01;1.177e-02;1.053e+00;1.000e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-9.523e-01;-3.090e-02;9.528e-01;1.000e+00
0.024536000;1.053e+00;-1.002e+00;1.244e-02;-9.514e-01;1.181e-02;1.053e+00;1.000e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-9.510e-01;-3.089e-02;9.515e-01;1.000e+00
0.024792000;1.053e+00;-9.992e-01;1.251e-02;-9.488e-01;1.188e-02;1.053e+00;1.000e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-9.484e-01;-3.085e-02;9.489e-01;1.000e+00
0.025304000;1.053e+00;-9.940e-01;1.265e-02;-9.437e-01;1.201e-02;1.054e+00;1.000e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-9.433e-01;-3.077e-02;9.438e-01;1.000e+00
0.026328000;1.054e+00;-9.835e-01;1.291e-02;-9.335e-01;1.225e-02;1.054e+00;1.000e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-9.331e-01;-3.060e-02;9.336e-01;1.000e+00
0.028376000;1.054e+00;-9.625e-01;1.332e-02;-9.130e-01;1.263e-02;1.055e+00;1.000e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-9.126e-01;-3.016e-02;9.131e-01;1.000e+00
0.030424000;1.055e+00;-9.415e-01;1.361e-02;-8.925e-01;1.290e-02;1.055e+00;1.000e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-8.921e-01;-2.962e-02;8.926e-01;1.000e+00
0.032472000;1.056e+00;-9.204e-01;1.380e-02;-8.720e-01;1.307e-02;1.056e+00;1.000e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-8.716e-01;-2.901e-02;8.721e-01;1.000e+00
0.034520000;1.056e+00;-8.994e-01;1.390e-02;-8.515e-01;1.316e-02;1.056e+00;1.000e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-8.511e-01;-2.834e-02;8.516e-01;1.000e+00
0.036568000;1.057e+00;-8.782e-01;1.394e-02;-8.310e-01;1.319e-02;1.057e+00;1.000e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-8.307e-01;-2.762e-02;8.311e-01;1.000e+00
0.038616000;1.057e+00;-8.571e-01;1.391e-02;-8.105e-01;1.315e-02;1.058e+00;1.000e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-8.102e-01;-2.685e-02;8.106e-01;1.000e+00
0.040664000;1.058e+00;-8.359e-01;1.383e-02;-7.900e-01;1.307e-02;1.058e+00;1.000e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-7.897e-01;-2.606e-02;7.901e-01;1.000e+00
0.042712000;1.059e+00;-8.146e-01;1.370e-02;-7.695e-01;1.294e-02;1.059e+00;1.000e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-7.692e-01;-2.525e-02;7.696e-01;1.000e+00
0.044760000;1.059e+00;-7.934e-01;1.354e-02;-7.490e-01;1.279e-02;1.059e+00;1.000e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-7.487e-01;-2.443e-02;7.491e-01;1.000e+00
0.046808000;1.060e+00;-7.720e-01;1.336e-02;-7.285e-01;1.261e-02;1.060e+00;1.000e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-7.283e-01;-2.360e-02;7.286e-01;1.000e+00
0.050904000;1.061e+00;-7.293e-01;1.293e-02;-6.875e-01;1.219e-02;1.061e+00;1.000e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-6.873e-01;-2.194e-02;6.876e-01;1.000e+00
0.054590000;1.062e+00;-6.907e-01;1.250e-02;-6.507e-01;1.178e-02;1.062e+00;1.000e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-6.504e-01;-2.047e-02;6.508e-01;1.000e+00
0.058277000;1.062e+00;-6.520e-01;1.206e-02;-6.138e-01;1.135e-02;1.062e+00;1.000e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-6.136e-01;-1.905e-02;6.139e-01;1.000e+00
0.061963000;1.063e+00;-6.131e-01;1.162e-02;-5.769e-01;1.093e-02;1.063e+00;1.000e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-5.767e-01;-1.770e-02;5.770e-01;1.000e+00
0.065649000;1.063e+00;-5.742e-01;1.121e-02;-5.400e-01;1.054e-02;1.064e+00;1.000e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-5.398e-01;-1.643e-02;5.401e-01;1.000e+00
0.069336000;1.064e+00;-5.352e-01;1.083e-02;-5.031e-01;1.018e-02;1.064e+00;1.000e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-5.030e-01;-1.527e-02;5.032e-01;1.000e+00
0.073022000;1.064e+00;-4.961e-01;1.050e-02;-4.662e-01;9.871e-03;1.064e+00;1.000e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-4.661e-01;-1.421e-02;4.663e-01;1.000e+00
0.076709000;1.064e+00;-4.570e-01;1.024e-02;-4.293e-01;9.623e-03;1.064e+00;1.000e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-4.293e-01;-1.327e-02;4.295e-01;1.000e+00
0.080395000;1.064e+00;-4.177e-01;1.005e-02;-3.925e-01;9.441e-03;1.065e+00;1.000e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-3.924e-01;-1.245e-02;3.926e-01;1.000e+00
0.084081000;1.064e+00;-3.785e-01;9.935e-03;-3.556e-01;9.334e-03;1.065e+00;1.000e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-3.555e-01;-1.178e-02;3.557e-01;1.000e+00
0.087768000;1.064e+00;-3.392e-01;9.907e-03;-3.187e-01;9.309e-03;1.064e+00;1.000e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-3.187e-01;-1.124e-02;3.189e-01;1.000e+00
0.091454000;1.064e+00;-2.999e-01;9.968e-03;-2.818e-01;9.369e-03;1.064e+00;1.000e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-2.818e-01;-1.085e-02;2.820e-01;1.000e+00
0.095141000;1.064e+00;-2.606e-01;1.012e-02;-2.450e-01;9.519e-03;1.064e+00;1.000e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-2.449e-01;-1.060e-02;2.452e-01;1.000e+00
0.097187000;1.063e+00;-2.387e-01;1.025e-02;-2.245e-01;9.641e-03;1.064e+00;1.000e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-2.245e-01;-1.053e-02;2.247e-01;1.000e+00
0.098882000;1.063e+00;-2.207e-01;1.038e-02;-2.076e-01;9.763e-03;1.063e+00;1.000e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-2.075e-01;-1.051e-02;2.078e-01;1.000e+00
0.100072000;1.063e+00;-2.081e-01;1.048e-02;-1.958e-01;9.857e-03;1.063e+00;1.000e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-1.958e-01;-1.052e-02;1.961e-01;1.000e+00
0.101263000;1.063e+00;-1.962e-01;1.057e-02;-1.846e-01;9.950e-03;1.063e+00;1.000e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-1.845e-01;-1.054e-02;1.848e-01;1.000e+00
0.102334000;1.063e+00;-1.859e-01;1.066e-02;-1.750e-01;1.003e-02;1.063e+00;1.000e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-1.749e-01;-1.057e-02;1.753e-01;1.000e+00
0.103406000;1.062e+00;-1.762e-01;1.076e-02;-1.658e-01;1.012e-02;1.063e+00;1.000e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-1.658e-01;-1.062e-02;1.662e-01;1.000e+00
0.104477000;1.062e+00;-1.670e-01;1.086e-02;-1.572e-01;1.022e-02;1.062e+00;1.000e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-1.572e-01;-1.068e-02;1.575e-01;1.000e+00
0.106620000;1.062e+00;-1.499e-01;1.109e-02;-1.412e-01;1.045e-02;1.062e+00;1.000e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-1.411e-01;-1.083e-02;1.416e-01;1.000e+00
0.108763000;1.062e+00;-1.346e-01;1.136e-02;-1.268e-01;1.070e-02;1.062e+00;1.000e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-1.268e-01;-1.103e-02;1.272e-01;1.000e+00
0.110906000;1.061e+00;-1.208e-01;1.166e-02;-1.139e-01;1.099e-02;1.062e+00;1.000e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-1.138e-01;-1.127e-02;1.144e-01;1.000e+00
0.113049000;1.061e+00;-1.085e-01;1.199e-02;-1.022e-01;1.130e-02;1.061e+00;1.000e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-1.022e-01;-1.154e-02;1.029e-01;1.000e+00
0.115192000;1.061e+00;-9.739e-02;1.234e-02;-9.182e-02;1.163e-02;1.061e+00;1.000e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-9.179e-02;-1.184e-02;9.255e-02;1.000e+00
0.117335000;1.060e+00;-8.743e-02;1.271e-02;-8.245e-02;1.199e-02;1.061e+00;1.000e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-8.243e-02;-1.216e-02;8.332e-02;1.000e+00
0.119478000;1.060e+00;-7.850e-02;1.310e-02;-7.404e-02;1.235e-02;1.060e+00;1.000e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-7.402e-02;-1.251e-02;7.507e-02;1.000e+00
0.121621000;1.060e+00;-7.047e-02;1.350e-02;-6.649e-02;1.273e-02;1.060e+00;1.000e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-6.647e-02;-1.286e-02;6.770e-02;1.000e+00
0.123764000;1.060e+00;-6.327e-02;1.390e-02;-5.971e-02;1.312e-02;1.060e+00;1.000e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-5.969e-02;-1.323e-02;6.114e-02;1.000e+00
0.125906000;1.059e+00;-5.680e-02;1.431e-02;-5.362e-02;1.351e-02;1.060e+00;1.000e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-5.360e-02;-1.361e-02;5.530e-02;1.000e+00
0.128049000;1.059e+00;-5.100e-02;1.473e-02;-4.816e-02;1.391e-02;1.059e+00;1.000e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-4.813e-02;-1.399e-02;5.012e-02;1.000e+00
0.130192000;1.059e+00;-4.579e-02;1.514e-02;-4.324e-02;1.430e-02;1.059e+00;1.000e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-4.322e-02;-1.437e-02;4.555e-02;1.000e+00
0.132335000;1.059e+00;-4.112e-02;1.555e-02;-3.884e-02;1.469e-02;1.059e+00;1.000e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-3.881e-02;-1.475e-02;4.152e-02;1.000e+00
0.134478000;1.059e+00;-3.692e-02;1.595e-02;-3.488e-02;1.507e-02;1.059e+00;1.000e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-3.485e-02;-1.513e-02;3.799e-02;1.000e+00
0.136621000;1.058e+00;-3.315e-02;1.635e-02;-3.132e-02;1.545e-02;1.059e+00;1.000e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-3.130e-02;-1.550e-02;3.492e-02;1.000e+00
0.138764000;1.058e+00;-2.976e-02;1.674e-02;-2.813e-02;1.582e-02;1.059e+00;1.000e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-2.811e-02;-1.586e-02;3.227e-02;1.000e+00
0.140907000;1.058e+00;-2.672e-02;1.711e-02;-2.526e-02;1.618e-02;1.058e+00;1.000e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-2.524e-02;-1.621e-02;3.000e-02;1.000e+00
0.143050000;1.058e+00;-2.400e-02;1.748e-02;-2.268e-02;1.652e-02;1.058e+00;1.000e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-2.266e-02;-1.656e-02;2.807e-02;1.000e+00
0.145193000;1.058e+00;-2.155e-02;1.783e-02;-2.037e-02;1.686e-02;1.058e+00;1.000e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-2.035e-02;-1.689e-02;2.645e-02;1.000e+00
0.147336000;1.058e+00;-1.935e-02;1.818e-02;-1.830e-02;1.719e-02;1.058e+00;1.000e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-1.827e-02;-1.721e-02;2.510e-02;1.000e+00
0.149479000;1.057e+00;-1.737e-02;1.850e-02;-1.643e-02;1.750e-02;1.058e+00;1.000e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-1.641e-02;-1.752e-02;2.401e-02;1.000e+00
0.151622000;1.057e+00;-1.560e-02;1.882e-02;-1.476e-02;1.780e-02;1.058e+00;1.000e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-1.474e-02;-1.782e-02;2.312e-02;1.000e+00
0.153765000;1.057e+00;-1.401e-02;1.912e-02;-1.326e-02;1.809e-02;1.058e+00;1.000e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-1.323e-02;-1.810e-02;2.242e-02;1.000e+00
0.155908000;1.057e+00;-1.258e-02;1.941e-02;-1.191e-02;1.836e-02;1.057e+00;1.000e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-1.188e-02;-1.838e-02;2.189e-02;1.000e+00
0.158051000;1.057e+00;-1.130e-02;1.969e-02;-1.069e-02;1.862e-02;1.057e+00;1.000e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-1.067e-02;-1.864e-02;2.148e-02;1.000e+00
0.160194000;1.057e+00;-1.015e-02;1.995e-02;-9.603e-03;1.888e-02;1.057e+00;1.000e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-9.583e-03;-1.889e-02;2.118e-02;1.000e+00
0.162337000;1.057e+00;-9.115e-03;2.020e-02;-8.626e-03;1.911e-02;1.057e+00;1.000e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-8.605e-03;-1.912e-02;2.097e-02;1.000e+00
0.164480000;1.057e+00;-8.186e-03;2.044e-02;-7.747e-03;1.934e-02;1.057e+00;1.000e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-7.727e-03;-1.935e-02;2.083e-02;1.000e+00
0.166622000;1.057e+00;-7.353e-03;2.066e-02;-6.959e-03;1.955e-02;1.057e+00;1.000e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-6.939e-03;-1.956e-02;2.076e-02;1.000e+00
0.168765000;1.057e+00;-6.604e-03;2.087e-02;-6.251e-03;1.976e-02;1.057e+00;1.000e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-6.231e-03;-1.976e-02;2.072e-02;1.000e+00
0.170908000;1.056e+00;-5.932e-03;2.108e-02;-5.615e-03;1.995e-02;1.057e+00;1.000e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-5.596e-03;-1.996e-02;2.073e-02;1.000e+00
0.173051000;1.056e+00;-5.329e-03;2.127e-02;-5.044e-03;2.013e-02;1.057e+00;1.000e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-5.025e-03;-2.014e-02;2.075e-02;1.000e+00
0.175194000;1.056e+00;-4.787e-03;2.145e-02;-4.532e-03;2.030e-02;1.057e+00;1.000e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-4.512e-03;-2.031e-02;2.080e-02;1.000e+00
0.177337000;1.056e+00;-4.301e-03;2.162e-02;-4.071e-03;2.047e-02;1.057e+00;1.000e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-4.052e-03;-2.047e-02;2.087e-02;1.000e+00
0.179480000;1.056e+00;-3.864e-03;2.178e-02;-3.658e-03;2.062e-02;1.057e+00;1.000e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-3.639e-03;-2.062e-02;2.094e-02;1.000e+00
0.181623000;1.056e+00;-3.471e-03;2.193e-02;-3.286e-03;2.077e-02;1.057e+00;1.000e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-3.267e-03;-2.077e-02;2.102e-02;1.000e+00
0.183766000;1.056e+00;-3.119e-03;2.207e-02;-2.953e-03;2.090e-02;1.057e+00;1.000e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-2.934e-03;-2.090e-02;2.111e-02;1.000e+00
0.185909000;1.056e+00;-2.802e-03;2.221e-02;-2.653e-03;2.103e-02;1.057e+00;1.000e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-2.635e-03;-2.103e-02;2.120e-02;1.000e+00
0.188052000;1.056e+00;-2.518e-03;2.234e-02;-2.384e-03;2.115e-02;1.057e+00;1.000e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-2.366e-03;-2.115e-02;2.129e-02;1.000e+00
0.190195000;1.056e+00;-2.263e-03;2.246e-02;-2.143e-03;2.127e-02;1.057e+00;1.000e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-2.125e-03;-2.127e-02;2.137e-02;1.000e+00
0.192338000;1.056e+00;-2.033e-03;2.257e-02;-1.925e-03;2.137e-02;1.057e+00;1.000e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-1.908e-03;-2.138e-02;2.146e-02;1.000e+00
0.194481000;1.056e+00;-1.828e-03;2.268e-02;-1.731e-03;2.148e-02;1.056e+00;1.000e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-1.713e-03;-2.148e-02;2.155e-02;1.000e+00
0.196624000;1.056e+00;-1.642e-03;2.278e-02;-1.555e-03;2.157e-02;1.056e+00;1.000e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-1.538e-03;-2.157e-02;2.163e-02;1.000e+00
0.198767000;1.056e+00;-1.478e-03;2.287e-02;-1.399e-03;2.166e-02;1.056e+00;1.000e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-1.382e-03;-2.166e-02;2.171e-02;1.000e+00
0.203053000;1.056e+00;-1.191e-03;2.305e-02;-1.128e-03;2.183e-02;1.056e+00;1.000e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-1.112e-03;-2.183e-02;2.186e-02;1.000e+00
0.206910000;1.056e+00;-9.825e-04;2.319e-02;-9.306e-04;2.196e-02;1.056e+00;1.000e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-9.150e-04;-2.196e-02;2.198e-02;1.000e+00
0.210767000;1.056e+00;-8.110e-04;2.331e-02;-7.682e-04;2.208e-02;1.056e+00;1.000e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-7.520e-04;-2.208e-02;2.209e-02;1.000e+00
0.214625000;1.056e+00;-6.696e-04;2.343e-02;-6.342e-04;2.219e-02;1.056e+00;1.000e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-6.180e-04;-2.219e-02;2.220e-02;1.000e+00
