time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactivePower;BusPDR_BUS_ReactiveCurrent;Bess_GEN_MagnitudeControlledByAVRPu;StepUp_Xfmr_XFMR_Tap;Bess_GEN_ActivePowerSetpointPu;Bess_GEN_ReactivePowerSetpointPu;Bess_GEN_AVRSetpointPu;Bess_GEN_InjectedActiveCurrent;Bess_GEN_InjectedReactiveCurrent;Bess_GEN_InjectedCurrent
0.0;1.0444424668399435;1.249987899494985;1.1968051315560622;-0.6666654856056893;-0.6382969239547359;1.0295955091028857;10.000162233682111;0.7503160481914541;-0.621690998153763;-0.6216910011423673;1.214571446856356;0.6038265372172741;1.3563928313361877
0.0;1.0444431639311005;1.2499863124641593;1.1968027656320266;-0.6666678794266048;-0.6382987951272291;1.0295955387949125;10.000161002496359;0.7503160704988783;-0.6216909981690163;-0.6216910011234339;1.2145693950151304;0.6038264990545715;1.3563910561388632
1e-06;1.0444426263756437;1.249975162181323;1.1967926543011007;-0.6666688635754208;-0.6383000715484497;1.0295955706775934;10.000159680107616;0.7503160943427603;-0.621690998185373;-0.6216910011029699;1.2145613391585874;0.6038264578665654;1.3563839095988535
2e-06;1.0444427778718184;1.2499645279010163;1.1967822430129083;-0.6666734399755659;-0.638304366583855;1.0295946048150544;10.000158264777928;0.7503161196199267;-0.6216909982027917;-0.6216910010808497;1.214551279029984;0.6038264134362029;1.3563749735307162
4e-06;1.04444238288049;1.2499405420682266;1.196759669332729;-0.6666778018104581;-0.6383087903403892;1.0295946412706487;10.000156756413007;0.7503161461368176;-0.6216909982211903;-0.6216910010569892;1.2145322143633277;0.6038263656316809;1.3563579798052188
8e-06;1.0444415828734612;1.2498913118169812;1.1967133835771597;-0.6666886751834484;-0.6383196960661182;1.0295936801281382;10.000155156840176;0.7503161735836691;-0.6216909982404892;-0.621691001031355;1.2144931449084106;0.6038263144387187;1.3563230786356315
1.6e-05;1.044439972869329;1.249796135130553;1.196624028039024;-0.6667094677661322;-0.6383405938441057;1.0295917214752675;10.000153469889664;0.7503162015154329;-0.6216909982606427;-0.6216910010039668;1.2144150704794359;0.6038262599556047;1.3562532572144077
3.2e-05;1.0444374325551566;1.2496052713798436;1.1964441157996228;-0.6667512866000526;-0.6383821917321294;1.0295877653486831;10.000151701049198;0.7503162293979793;-0.6216909982816403;-0.6216910009749014;1.2142599909637382;0.6038262023625557;1.356114491443534
6.4e-05;1.0444328937933602;1.2492253529097104;1.196085473840379;-0.6668329333317511;-0.6384631447511493;1.029580811703245;10.00014985667674;0.7503162567055993;-0.6216909983035016;-0.6216910009442873;1.2139489062791822;0.603826141889642;1.3558360529763362
0.000128;1.0444267123310753;1.2484738945812417;1.1953729685274008;-0.6669864737594708;-0.6386139383530098;1.0295708604492069;10.000147943273094;0.7503162829757102;-0.6216909983262666;-0.6216910009122952;1.2133278163403152;0.6038250787975085;1.355279645259165
0.000256;1.0444230625159878;1.247003548898571;1.193969244533435;-0.6672583211214956;-0.6388764606027775;1.0295599115457015;10.000145967480371;0.7503163077960217;-0.6216909983499707;-0.6216910008791245;1.212083721070303;0.6038210133532109;1.3541642927356545
0.000384;1.0444322785930522;1.2455733748762572;1.1925892786828862;-0.6674877559677953;-0.6390905041928607;1.0295609650364206;10.00014393645746;0.7503163307512241;-0.6216909983746247;-0.6216910008449927;1.2108406204110491;0.6038149458213019;1.3530491677696805
0.000512;1.0444509258856016;1.2441754410690329;1.1912294459937847;-0.6676820560533185;-0.6392651331705399;1.02957502100929;10.000141857879537;0.7503163513589652;-0.6216909984002259;-0.6216910008101463;1.2095975142869648;0.6038078764935845;1.3519338203319806
0.00064;1.0444780396486524;1.2428075735130129;1.189888801109276;-0.6678424535296286;-0.6394021156999438;1.0295970795538072;10.000139739751758;0.750316369062377;-0.621690998426776;-0.6216910007748719;1.2083544025972126;0.6037988057225591;1.3508178030999565
0.000768;1.04451307401832;1.241464288271754;1.1885627473508948;-0.6679773545265674;-0.6395098340130493;1.0296291406905766;10.00013759069885;0.750316383280189;-0.6216909984542809;-0.6216910007394834;1.2071112853069426;0.6037887339426898;1.3497015618980628
0.000896;1.0445556083079206;1.2401457584114848;1.1872519585656391;-0.6680877171506138;-0.6395894639341329;1.029667204322197;10.000135420387258;0.7503163934384165;-0.6216909984827328;-0.6216910007042897;1.2058671625101722;0.6037766616887795;1.3485837542749666
0.001024;1.0446026300680618;1.2388446167508704;1.1859528297493132;-0.6681760283882359;-0.6396452329667206;1.0297122702509787;10.00013323928558;0.7503163989844195;-0.6216909985121036;-0.6216910006695595;1.2046240343682533;0.6037645895827572;1.3474670632046668
0.001152;1.0446556431715452;1.2375600959688402;1.1846629369184687;-0.6682477390042451;-0.6396814407387102;1.0297633381871654;10.000131058032578;0.7503163994225093;-0.621690998542356;-0.6216910006354999;1.2033809010524177;0.603750518262252;1.3463496978319853
0.00128;1.0447124497075715;1.2362914683785826;1.1833840945071192;-0.6683031557084987;-0.6396997291440164;1.0298184077822234;10.000128886973119;0.750316394332337;-0.6216909985734402;-0.6216910006022718;1.2021377627578473;0.6037364482886439;1.345232553864297
0.001408;1.0447727778483717;1.2350327694580452;1.1821109138438337;-0.6683446649209192;-0.6397025516264656;1.0298774787447706;10.000126735506061;0.7503163833258869;-0.6216909986052662;-0.6216910005700196;1.2008946197110184;0.6037213801071944;1.3441151824209434
