time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Bess_GEN_MagnitudeControlledByAVRPu;Bess_GEN_UPuInjTerminal;Bess_GEN_IpInjTerminal;Bess_GEN_IqInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;Bess_GEN_ActivePowerSetpointPu;Bess_GEN_ReactivePowerSetpointPu;Bess_GEN_VoltageSetpointPu;Bess_GEN_NetworkFrequencyPu;NetworkFrequencyPu
0.003024000;1.044e+00;3.999e-01;-4.733e-04;3.830e-01;-4.533e-04;1.044e+00;1.052e+00;3.985e-01;2.025e-02;1.044e+00;2.400e-01;-2.840e-04;4.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.004024000;1.044e+00;3.999e-01;-5.983e-04;3.830e-01;-5.730e-04;1.044e+00;1.052e+00;3.985e-01;2.013e-02;1.044e+00;2.399e-01;-3.590e-04;4.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.005024000;1.044e+00;3.999e-01;-7.067e-04;3.830e-01;-6.767e-04;1.044e+00;1.051e+00;3.985e-01;2.003e-02;1.044e+00;2.399e-01;-4.240e-04;4.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.006024000;1.044e+00;3.999e-01;-8.017e-04;3.830e-01;-7.677e-04;1.044e+00;1.051e+00;3.985e-01;1.994e-02;1.044e+00;2.399e-01;-4.810e-04;4.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.007024000;1.044e+00;3.999e-01;-8.833e-04;3.830e-01;-8.460e-04;1.044e+00;1.051e+00;3.985e-01;1.986e-02;1.044e+00;2.399e-01;-5.300e-04;4.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.008024000;1.044e+00;3.999e-01;-9.533e-04;3.830e-01;-9.130e-04;1.044e+00;1.051e+00;3.985e-01;1.979e-02;1.044e+00;2.399e-01;-5.720e-04;4.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.009024000;1.044e+00;3.999e-01;-1.013e-03;3.830e-01;-9.705e-04;1.044e+00;1.051e+00;3.985e-01;1.974e-02;1.044e+00;2.399e-01;-6.080e-04;4.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.010024000;1.044e+00;3.999e-01;-1.065e-03;3.830e-01;-1.020e-03;1.044e+00;1.051e+00;3.985e-01;1.969e-02;1.044e+00;2.399e-01;-6.390e-04;4.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.010732000;1.044e+00;3.998e-01;-1.095e-03;3.830e-01;-1.049e-03;1.044e+00;1.051e+00;3.985e-01;1.966e-02;1.044e+00;2.399e-01;-6.570e-04;4.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.010796000;1.044e+00;3.998e-01;-1.098e-03;3.830e-01;-1.052e-03;1.044e+00;1.051e+00;3.985e-01;1.966e-02;1.044e+00;2.399e-01;-6.590e-04;4.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.010860000;1.044e+00;3.998e-01;-1.100e-03;3.830e-01;-1.054e-03;1.044e+00;1.051e+00;3.985e-01;1.965e-02;1.044e+00;2.399e-01;-6.600e-04;4.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.010988000;1.044e+00;3.998e-01;-1.105e-03;3.830e-01;-1.058e-03;1.044e+00;1.051e+00;3.985e-01;1.965e-02;1.044e+00;2.399e-01;-6.630e-04;4.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.011244000;1.044e+00;3.998e-01;-1.115e-03;3.830e-01;-1.068e-03;1.044e+00;1.051e+00;3.985e-01;1.964e-02;1.044e+00;2.399e-01;-6.690e-04;4.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.011756000;1.044e+00;3.998e-01;-1.132e-03;3.830e-01;-1.084e-03;1.044e+00;1.051e+00;3.985e-01;1.962e-02;1.044e+00;2.399e-01;-6.790e-04;4.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.012756000;1.044e+00;3.998e-01;-1.162e-03;3.830e-01;-1.113e-03;1.044e+00;1.051e+00;3.985e-01;1.960e-02;1.044e+00;2.399e-01;-6.970e-04;4.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.013756000;1.044e+00;3.998e-01;-1.185e-03;3.830e-01;-1.135e-03;1.044e+00;1.051e+00;3.985e-01;1.958e-02;1.044e+00;2.399e-01;-7.110e-04;4.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.014756000;1.044e+00;3.998e-01;-1.202e-03;3.830e-01;-1.151e-03;1.044e+00;1.051e+00;3.985e-01;1.956e-02;1.044e+00;2.399e-01;-7.210e-04;4.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.015756000;1.044e+00;3.999e-01;-1.215e-03;3.830e-01;-1.164e-03;1.044e+00;1.051e+00;3.985e-01;1.955e-02;1.044e+00;2.399e-01;-7.290e-04;4.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.016756000;1.044e+00;3.999e-01;-1.225e-03;3.830e-01;-1.173e-03;1.044e+00;1.051e+00;3.985e-01;1.954e-02;1.044e+00;2.399e-01;-7.350e-04;4.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.017756000;1.044e+00;3.999e-01;-1.230e-03;3.830e-01;-1.178e-03;1.044e+00;1.051e+00;3.985e-01;1.953e-02;1.044e+00;2.399e-01;-7.380e-04;4.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.020756000;1.044e+00;3.999e-01;-1.232e-03;3.830e-01;-1.180e-03;1.044e+00;1.051e+00;3.985e-01;1.953e-02;1.044e+00;2.399e-01;-7.390e-04;4.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.021756000;1.044e+00;3.999e-01;-1.228e-03;3.830e-01;-1.176e-03;1.044e+00;1.051e+00;3.985e-01;1.954e-02;1.044e+00;2.399e-01;-7.370e-04;4.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.022756000;1.044e+00;3.999e-01;-1.225e-03;3.830e-01;-1.173e-03;1.044e+00;1.051e+00;3.986e-01;1.954e-02;1.044e+00;2.399e-01;-7.350e-04;4.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.023756000;1.044e+00;3.999e-01;-1.218e-03;3.830e-01;-1.167e-03;1.044e+00;1.051e+00;3.986e-01;1.954e-02;1.044e+00;2.399e-01;-7.310e-04;4.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.024756000;1.044e+00;3.999e-01;-1.213e-03;3.830e-01;-1.162e-03;1.044e+00;1.051e+00;3.986e-01;1.955e-02;1.044e+00;2.399e-01;-7.280e-04;4.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.025756000;1.044e+00;3.999e-01;-1.207e-03;3.830e-01;-1.156e-03;1.044e+00;1.051e+00;3.986e-01;1.956e-02;1.044e+00;2.399e-01;-7.240e-04;4.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.026756000;1.044e+00;3.999e-01;-1.198e-03;3.830e-01;-1.148e-03;1.044e+00;1.051e+00;3.986e-01;1.957e-02;1.044e+00;2.399e-01;-7.190e-04;4.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.027756000;1.044e+00;3.999e-01;-1.192e-03;3.830e-01;-1.141e-03;1.044e+00;1.051e+00;3.986e-01;1.957e-02;1.044e+00;2.399e-01;-7.150e-04;4.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.028756000;1.044e+00;3.999e-01;-1.185e-03;3.830e-01;-1.135e-03;1.044e+00;1.051e+00;3.986e-01;1.958e-02;1.044e+00;2.399e-01;-7.110e-04;4.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.029756000;1.044e+00;3.999e-01;-1.177e-03;3.830e-01;-1.127e-03;1.044e+00;1.051e+00;3.986e-01;1.959e-02;1.044e+00;2.399e-01;-7.060e-04;4.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.030756000;1.044e+00;3.999e-01;-1.170e-03;3.830e-01;-1.121e-03;1.044e+00;1.051e+00;3.986e-01;1.959e-02;1.044e+00;2.400e-01;-7.020e-04;4.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.031756000;1.044e+00;3.999e-01;-1.163e-03;3.830e-01;-1.114e-03;1.044e+00;1.051e+00;3.986e-01;1.960e-02;1.044e+00;2.400e-01;-6.980e-04;4.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.032756000;1.044e+00;3.999e-01;-1.157e-03;3.830e-01;-1.108e-03;1.044e+00;1.051e+00;3.986e-01;1.961e-02;1.044e+00;2.400e-01;-6.940e-04;4.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.033756000;1.044e+00;3.999e-01;-1.150e-03;3.830e-01;-1.101e-03;1.044e+00;1.051e+00;3.986e-01;1.961e-02;1.044e+00;2.400e-01;-6.900e-04;4.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.034756000;1.044e+00;3.999e-01;-1.145e-03;3.831e-01;-1.097e-03;1.044e+00;1.051e+00;3.986e-01;1.962e-02;1.044e+00;2.400e-01;-6.870e-04;4.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.035756000;1.044e+00;3.999e-01;-1.140e-03;3.831e-01;-1.092e-03;1.044e+00;1.051e+00;3.986e-01;1.962e-02;1.044e+00;2.400e-01;-6.840e-04;4.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.036756000;1.044e+00;3.999e-01;-1.133e-03;3.831e-01;-1.085e-03;1.044e+00;1.051e+00;3.986e-01;1.963e-02;1.044e+00;2.400e-01;-6.800e-04;4.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.037756000;1.044e+00;3.999e-01;-1.128e-03;3.831e-01;-1.081e-03;1.044e+00;1.051e+00;3.986e-01;1.963e-02;1.044e+00;2.400e-01;-6.770e-04;4.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.038756000;1.044e+00;4.000e-01;-1.125e-03;3.831e-01;-1.077e-03;1.044e+00;1.051e+00;3.986e-01;1.964e-02;1.044e+00;2.400e-01;-6.750e-04;4.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.039756000;1.044e+00;4.000e-01;-1.120e-03;3.831e-01;-1.073e-03;1.044e+00;1.051e+00;3.986e-01;1.964e-02;1.044e+00;2.400e-01;-6.720e-04;4.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.040756000;1.044e+00;4.000e-01;-1.117e-03;3.831e-01;-1.070e-03;1.044e+00;1.051e+00;3.986e-01;1.965e-02;1.044e+00;2.400e-01;-6.700e-04;4.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.041756000;1.044e+00;4.000e-01;-1.113e-03;3.831e-01;-1.066e-03;1.044e+00;1.051e+00;3.986e-01;1.965e-02;1.044e+00;2.400e-01;-6.680e-04;4.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.043756000;1.044e+00;4.000e-01;-1.107e-03;3.831e-01;-1.060e-03;1.044e+00;1.051e+00;3.986e-01;1.965e-02;1.044e+00;2.400e-01;-6.640e-04;4.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.044756000;1.044e+00;4.000e-01;-1.105e-03;3.831e-01;-1.058e-03;1.044e+00;1.051e+00;3.986e-01;1.966e-02;1.044e+00;2.400e-01;-6.630e-04;4.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.047756000;1.044e+00;4.000e-01;-1.098e-03;3.831e-01;-1.052e-03;1.044e+00;1.051e+00;3.986e-01;1.966e-02;1.044e+00;2.400e-01;-6.590e-04;4.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.048756000;1.044e+00;4.000e-01;-1.097e-03;3.831e-01;-1.050e-03;1.044e+00;1.051e+00;3.986e-01;1.967e-02;1.044e+00;2.400e-01;-6.580e-04;4.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.054756000;1.044e+00;4.000e-01;-1.088e-03;3.831e-01;-1.042e-03;1.044e+00;1.051e+00;3.986e-01;1.967e-02;1.044e+00;2.400e-01;-6.530e-04;4.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.055756000;1.044e+00;4.000e-01;-1.088e-03;3.831e-01;-1.042e-03;1.044e+00;1.051e+00;3.986e-01;1.968e-02;1.044e+00;2.400e-01;-6.530e-04;4.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.071756000;1.044e+00;4.000e-01;-1.077e-03;3.831e-01;-1.031e-03;1.044e+00;1.051e+00;3.986e-01;1.968e-02;1.044e+00;2.400e-01;-6.460e-04;4.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.072756000;1.044e+00;4.000e-01;-1.077e-03;3.831e-01;-1.031e-03;1.044e+00;1.051e+00;3.986e-01;1.969e-02;1.044e+00;2.400e-01;-6.460e-04;4.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.083756000;1.044e+00;4.000e-01;-1.070e-03;3.831e-01;-1.025e-03;1.044e+00;1.051e+00;3.986e-01;1.969e-02;1.044e+00;2.400e-01;-6.420e-04;4.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.084756000;1.044e+00;4.000e-01;-1.070e-03;3.831e-01;-1.025e-03;1.044e+00;1.051e+00;3.987e-01;1.969e-02;1.044e+00;2.400e-01;-6.420e-04;4.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.085756000;1.044e+00;4.000e-01;-1.068e-03;3.831e-01;-1.023e-03;1.044e+00;1.051e+00;3.986e-01;1.969e-02;1.044e+00;2.400e-01;-6.410e-04;4.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.086756000;1.044e+00;4.000e-01;-1.068e-03;3.831e-01;-1.023e-03;1.044e+00;1.051e+00;3.986e-01;1.969e-02;1.044e+00;2.400e-01;-6.410e-04;4.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.087756000;1.044e+00;4.000e-01;-1.067e-03;3.831e-01;-1.022e-03;1.044e+00;1.051e+00;3.986e-01;1.970e-02;1.044e+00;2.400e-01;-6.400e-04;4.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.089756000;1.044e+00;4.000e-01;-1.065e-03;3.831e-01;-1.020e-03;1.044e+00;1.051e+00;3.986e-01;1.970e-02;1.044e+00;2.400e-01;-6.390e-04;4.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.090756000;1.044e+00;4.000e-01;-1.065e-03;3.831e-01;-1.020e-03;1.044e+00;1.051e+00;3.987e-01;1.970e-02;1.044e+00;2.400e-01;-6.390e-04;4.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.099756000;1.044e+00;4.000e-01;-1.058e-03;3.831e-01;-1.014e-03;1.044e+00;1.051e+00;3.987e-01;1.970e-02;1.044e+00;2.400e-01;-6.350e-04;4.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.100756000;1.044e+00;4.000e-01;-1.058e-03;3.831e-01;-1.014e-03;1.044e+00;1.051e+00;3.987e-01;1.971e-02;1.044e+00;2.400e-01;-6.350e-04;4.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.115756000;1.044e+00;4.000e-01;-1.047e-03;3.831e-01;-1.002e-03;1.044e+00;1.051e+00;3.987e-01;1.971e-02;1.044e+00;2.400e-01;-6.280e-04;4.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.116756000;1.044e+00;4.000e-01;-1.047e-03;3.831e-01;-1.002e-03;1.044e+00;1.051e+00;3.987e-01;1.972e-02;1.044e+00;2.400e-01;-6.280e-04;4.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.129756000;1.044e+00;4.000e-01;-1.037e-03;3.831e-01;-9.929e-04;1.044e+00;1.051e+00;3.987e-01;1.972e-02;1.044e+00;2.400e-01;-6.220e-04;4.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.130756000;1.044e+00;4.000e-01;-1.035e-03;3.831e-01;-9.913e-04;1.044e+00;1.051e+00;3.987e-01;1.973e-02;1.044e+00;2.400e-01;-6.210e-04;4.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.141756000;1.044e+00;4.000e-01;-1.027e-03;3.831e-01;-9.833e-04;1.044e+00;1.051e+00;3.987e-01;1.973e-02;1.044e+00;2.400e-01;-6.160e-04;4.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.142756000;1.044e+00;4.000e-01;-1.027e-03;3.831e-01;-9.833e-04;1.044e+00;1.051e+00;3.986e-01;1.973e-02;1.044e+00;2.400e-01;-6.160e-04;4.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.143756000;1.044e+00;4.000e-01;-1.027e-03;3.831e-01;-9.833e-04;1.044e+00;1.051e+00;3.986e-01;1.974e-02;1.044e+00;2.400e-01;-6.160e-04;4.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.144756000;1.044e+00;4.000e-01;-1.025e-03;3.831e-01;-9.817e-04;1.044e+00;1.051e+00;3.986e-01;1.974e-02;1.044e+00;2.400e-01;-6.150e-04;4.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.145756000;1.044e+00;4.000e-01;-1.025e-03;3.831e-01;-9.817e-04;1.044e+00;1.051e+00;3.987e-01;1.974e-02;1.044e+00;2.400e-01;-6.150e-04;4.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.154756000;1.044e+00;4.000e-01;-1.018e-03;3.831e-01;-9.753e-04;1.044e+00;1.051e+00;3.987e-01;1.974e-02;1.044e+00;2.400e-01;-6.110e-04;4.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.155756000;1.044e+00;4.000e-01;-1.017e-03;3.831e-01;-9.737e-04;1.044e+00;1.051e+00;3.986e-01;1.974e-02;1.044e+00;2.400e-01;-6.100e-04;4.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.158756000;1.044e+00;4.000e-01;-1.015e-03;3.831e-01;-9.721e-04;1.044e+00;1.051e+00;3.986e-01;1.974e-02;1.044e+00;2.400e-01;-6.090e-04;4.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.159756000;1.044e+00;4.000e-01;-1.013e-03;3.831e-01;-9.705e-04;1.044e+00;1.051e+00;3.986e-01;1.975e-02;1.044e+00;2.400e-01;-6.080e-04;4.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.171756000;1.044e+00;4.000e-01;-1.005e-03;3.831e-01;-9.625e-04;1.044e+00;1.051e+00;3.986e-01;1.975e-02;1.044e+00;2.400e-01;-6.030e-04;4.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.172756000;1.044e+00;4.000e-01;-1.003e-03;3.831e-01;-9.609e-04;1.044e+00;1.051e+00;3.986e-01;1.976e-02;1.044e+00;2.400e-01;-6.020e-04;4.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.186756000;1.044e+00;4.000e-01;-9.933e-04;3.831e-01;-9.514e-04;1.044e+00;1.051e+00;3.986e-01;1.976e-02;1.044e+00;2.400e-01;-5.960e-04;4.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.187756000;1.044e+00;4.000e-01;-9.933e-04;3.831e-01;-9.514e-04;1.044e+00;1.051e+00;3.986e-01;1.977e-02;1.044e+00;2.400e-01;-5.960e-04;4.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.199756000;1.044e+00;4.000e-01;-9.833e-04;3.831e-01;-9.418e-04;1.044e+00;1.051e+00;3.986e-01;1.977e-02;1.044e+00;2.400e-01;-5.900e-04;4.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.200756000;1.044e+00;4.000e-01;-9.833e-04;3.831e-01;-9.418e-04;1.044e+00;1.051e+00;3.986e-01;1.978e-02;1.044e+00;2.400e-01;-5.900e-04;4.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.212756000;1.044e+00;4.000e-01;-9.733e-04;3.831e-01;-9.322e-04;1.044e+00;1.051e+00;3.986e-01;1.978e-02;1.044e+00;2.400e-01;-5.840e-04;4.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.213756000;1.044e+00;4.000e-01;-9.733e-04;3.831e-01;-9.322e-04;1.044e+00;1.051e+00;3.986e-01;1.979e-02;1.044e+00;2.400e-01;-5.840e-04;4.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.228756000;1.044e+00;4.000e-01;-9.617e-04;3.831e-01;-9.210e-04;1.044e+00;1.051e+00;3.986e-01;1.979e-02;1.044e+00;2.400e-01;-5.770e-04;4.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.229756000;1.044e+00;4.000e-01;-9.600e-04;3.831e-01;-9.194e-04;1.044e+00;1.051e+00;3.986e-01;1.980e-02;1.044e+00;2.400e-01;-5.760e-04;4.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.241756000;1.044e+00;4.000e-01;-9.517e-04;3.831e-01;-9.114e-04;1.044e+00;1.051e+00;3.986e-01;1.980e-02;1.044e+00;2.400e-01;-5.710e-04;4.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.242756000;1.044e+00;4.000e-01;-9.500e-04;3.831e-01;-9.098e-04;1.044e+00;1.051e+00;3.986e-01;1.981e-02;1.044e+00;2.400e-01;-5.700e-04;4.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.254756000;1.044e+00;4.000e-01;-9.417e-04;3.831e-01;-9.019e-04;1.044e+00;1.051e+00;3.986e-01;1.981e-02;1.044e+00;2.400e-01;-5.650e-04;4.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.255756000;1.044e+00;4.000e-01;-9.400e-04;3.831e-01;-9.003e-04;1.044e+00;1.051e+00;3.986e-01;1.982e-02;1.044e+00;2.400e-01;-5.640e-04;4.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.269756000;1.044e+00;4.000e-01;-9.300e-04;3.831e-01;-8.907e-04;1.044e+00;1.051e+00;3.986e-01;1.982e-02;1.044e+00;2.400e-01;-5.580e-04;4.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.270756000;1.044e+00;4.000e-01;-9.300e-04;3.831e-01;-8.907e-04;1.044e+00;1.051e+00;3.986e-01;1.983e-02;1.044e+00;2.400e-01;-5.580e-04;4.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.283756000;1.044e+00;4.000e-01;-9.200e-04;3.831e-01;-8.811e-04;1.044e+00;1.051e+00;3.986e-01;1.983e-02;1.044e+00;2.400e-01;-5.520e-04;4.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.284756000;1.044e+00;4.000e-01;-9.183e-04;3.831e-01;-8.795e-04;1.044e+00;1.051e+00;3.986e-01;1.984e-02;1.044e+00;2.400e-01;-5.510e-04;4.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.296756000;1.044e+00;4.000e-01;-9.100e-04;3.831e-01;-8.715e-04;1.044e+00;1.051e+00;3.986e-01;1.984e-02;1.044e+00;2.400e-01;-5.460e-04;4.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.297756000;1.044e+00;4.000e-01;-9.083e-04;3.831e-01;-8.699e-04;1.044e+00;1.051e+00;3.986e-01;1.985e-02;1.044e+00;2.400e-01;-5.450e-04;4.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.311756000;1.044e+00;4.000e-01;-8.983e-04;3.831e-01;-8.603e-04;1.044e+00;1.051e+00;3.986e-01;1.985e-02;1.044e+00;2.400e-01;-5.390e-04;4.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.312756000;1.044e+00;4.000e-01;-8.967e-04;3.831e-01;-8.587e-04;1.044e+00;1.051e+00;3.986e-01;1.986e-02;1.044e+00;2.400e-01;-5.380e-04;4.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
