time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Bess_GEN_MagnitudeControlledByAVRPu;Bess_GEN_VoltageInjTerminal;Bess_GEN_ActiveCurrentInjTerminal;Bess_GEN_ReactiveCurrentInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;Bess_GEN_ActivePowerSetpointPu;Bess_GEN_ReactivePowerSetpointPu;Bess_GEN_VoltageSetpointPu;Bess_GEN_NetworkFrequencyPu;NetworkFrequencyPu
0.000000000;1.044e+00;-6.667e-01;2.167e-01;-6.383e-01;2.074e-01;1.109e+00;1.055e+00;-6.100e-01;2.481e-01;1.044e+00;-4.000e-01;1.300e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
0.000001000;1.044e+00;-6.667e-01;2.167e-01;-6.383e-01;2.074e-01;1.109e+00;1.055e+00;-6.100e-01;2.481e-01;1.044e+00;-4.000e-01;1.300e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
0.000032000;1.044e+00;-6.667e-01;2.167e-01;-6.383e-01;2.074e-01;1.109e+00;1.055e+00;-6.100e-01;2.481e-01;1.044e+00;-4.000e-01;1.300e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
0.000064000;1.044e+00;-6.667e-01;2.166e-01;-6.383e-01;2.074e-01;1.109e+00;1.055e+00;-6.100e-01;2.480e-01;1.044e+00;-4.000e-01;1.300e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
0.000128000;1.044e+00;-6.667e-01;2.166e-01;-6.383e-01;2.074e-01;1.109e+00;1.055e+00;-6.100e-01;2.480e-01;1.044e+00;-4.000e-01;1.300e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
0.000256000;1.044e+00;-6.667e-01;2.165e-01;-6.383e-01;2.073e-01;1.109e+00;1.055e+00;-6.100e-01;2.480e-01;1.044e+00;-4.000e-01;1.299e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
0.000512000;1.044e+00;-6.667e-01;2.164e-01;-6.383e-01;2.072e-01;1.109e+00;1.055e+00;-6.100e-01;2.478e-01;1.044e+00;-4.000e-01;1.299e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
0.001024000;1.044e+00;-6.666e-01;2.162e-01;-6.383e-01;2.070e-01;1.109e+00;1.055e+00;-6.100e-01;2.476e-01;1.044e+00;-4.000e-01;1.297e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
0.001536000;1.044e+00;-6.666e-01;2.160e-01;-6.383e-01;2.068e-01;1.109e+00;1.055e+00;-6.100e-01;2.474e-01;1.044e+00;-4.000e-01;1.296e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
0.002536000;1.044e+00;-6.666e-01;2.156e-01;-6.382e-01;2.064e-01;1.109e+00;1.055e+00;-6.101e-01;2.470e-01;1.044e+00;-4.000e-01;1.294e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
0.003536000;1.044e+00;-6.666e-01;2.153e-01;-6.382e-01;2.061e-01;1.109e+00;1.054e+00;-6.100e-01;2.467e-01;1.044e+00;-4.000e-01;1.292e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
0.004536000;1.044e+00;-6.666e-01;2.149e-01;-6.382e-01;2.058e-01;1.109e+00;1.054e+00;-6.101e-01;2.464e-01;1.044e+00;-3.999e-01;1.290e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
0.005536000;1.044e+00;-6.666e-01;2.147e-01;-6.382e-01;2.055e-01;1.109e+00;1.054e+00;-6.101e-01;2.461e-01;1.044e+00;-3.999e-01;1.288e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
0.006536000;1.044e+00;-6.665e-01;2.144e-01;-6.382e-01;2.053e-01;1.109e+00;1.054e+00;-6.101e-01;2.459e-01;1.044e+00;-3.999e-01;1.286e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
0.007536000;1.044e+00;-6.665e-01;2.142e-01;-6.382e-01;2.051e-01;1.109e+00;1.054e+00;-6.101e-01;2.457e-01;1.044e+00;-3.999e-01;1.285e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
0.008536000;1.044e+00;-6.665e-01;2.140e-01;-6.382e-01;2.049e-01;1.109e+00;1.054e+00;-6.101e-01;2.455e-01;1.044e+00;-3.999e-01;1.284e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
0.009050000;1.044e+00;-6.665e-01;2.139e-01;-6.382e-01;2.048e-01;1.109e+00;1.054e+00;-6.101e-01;2.454e-01;1.044e+00;-3.999e-01;1.283e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
0.009306000;1.044e+00;-6.665e-01;2.139e-01;-6.382e-01;2.048e-01;1.109e+00;1.054e+00;-6.101e-01;2.454e-01;1.044e+00;-3.999e-01;1.283e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
0.009562000;1.044e+00;-6.665e-01;2.138e-01;-6.382e-01;2.047e-01;1.109e+00;1.054e+00;-6.101e-01;2.453e-01;1.044e+00;-3.999e-01;1.283e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
0.010074000;1.044e+00;-6.665e-01;2.137e-01;-6.381e-01;2.046e-01;1.109e+00;1.054e+00;-6.101e-01;2.452e-01;1.044e+00;-3.999e-01;1.282e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
0.011074000;1.044e+00;-6.665e-01;2.136e-01;-6.381e-01;2.045e-01;1.109e+00;1.054e+00;-6.101e-01;2.451e-01;1.044e+00;-3.999e-01;1.282e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
0.012074000;1.044e+00;-6.665e-01;2.135e-01;-6.381e-01;2.044e-01;1.108e+00;1.054e+00;-6.101e-01;2.450e-01;1.044e+00;-3.999e-01;1.281e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
0.013074000;1.044e+00;-6.665e-01;2.133e-01;-6.381e-01;2.043e-01;1.108e+00;1.054e+00;-6.101e-01;2.449e-01;1.044e+00;-3.999e-01;1.280e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
0.014074000;1.044e+00;-6.665e-01;2.132e-01;-6.381e-01;2.042e-01;1.108e+00;1.054e+00;-6.101e-01;2.448e-01;1.044e+00;-3.999e-01;1.279e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
0.015074000;1.044e+00;-6.665e-01;2.131e-01;-6.381e-01;2.041e-01;1.108e+00;1.054e+00;-6.101e-01;2.447e-01;1.044e+00;-3.999e-01;1.279e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
0.016074000;1.044e+00;-6.665e-01;2.131e-01;-6.381e-01;2.040e-01;1.108e+00;1.054e+00;-6.101e-01;2.446e-01;1.044e+00;-3.999e-01;1.278e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
0.017074000;1.044e+00;-6.665e-01;2.130e-01;-6.381e-01;2.039e-01;1.108e+00;1.054e+00;-6.101e-01;2.445e-01;1.044e+00;-3.999e-01;1.278e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
0.018074000;1.044e+00;-6.665e-01;2.129e-01;-6.381e-01;2.039e-01;1.108e+00;1.054e+00;-6.101e-01;2.445e-01;1.044e+00;-3.999e-01;1.278e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
0.019074000;1.044e+00;-6.665e-01;2.129e-01;-6.381e-01;2.038e-01;1.108e+00;1.054e+00;-6.101e-01;2.444e-01;1.044e+00;-3.999e-01;1.277e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
0.020074000;1.044e+00;-6.665e-01;2.128e-01;-6.381e-01;2.038e-01;1.108e+00;1.054e+00;-6.101e-01;2.444e-01;1.044e+00;-3.999e-01;1.277e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
0.021074000;1.044e+00;-6.665e-01;2.128e-01;-6.381e-01;2.037e-01;1.108e+00;1.054e+00;-6.101e-01;2.443e-01;1.044e+00;-3.999e-01;1.277e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
0.022074000;1.044e+00;-6.665e-01;2.128e-01;-6.381e-01;2.037e-01;1.108e+00;1.054e+00;-6.101e-01;2.443e-01;1.044e+00;-3.999e-01;1.277e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
0.023074000;1.044e+00;-6.665e-01;2.127e-01;-6.381e-01;2.037e-01;1.108e+00;1.054e+00;-6.101e-01;2.443e-01;1.044e+00;-3.999e-01;1.276e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
0.024074000;1.044e+00;-6.665e-01;2.127e-01;-6.381e-01;2.037e-01;1.108e+00;1.054e+00;-6.101e-01;2.442e-01;1.044e+00;-3.999e-01;1.276e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
0.025074000;1.044e+00;-6.665e-01;2.127e-01;-6.381e-01;2.036e-01;1.108e+00;1.054e+00;-6.101e-01;2.442e-01;1.044e+00;-3.999e-01;1.276e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
0.026074000;1.044e+00;-6.665e-01;2.127e-01;-6.382e-01;2.036e-01;1.108e+00;1.054e+00;-6.101e-01;2.442e-01;1.044e+00;-3.999e-01;1.276e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
0.027074000;1.044e+00;-6.665e-01;2.127e-01;-6.382e-01;2.036e-01;1.108e+00;1.054e+00;-6.101e-01;2.442e-01;1.044e+00;-3.999e-01;1.276e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
0.028074000;1.044e+00;-6.665e-01;2.126e-01;-6.382e-01;2.036e-01;1.108e+00;1.054e+00;-6.101e-01;2.442e-01;1.044e+00;-3.999e-01;1.276e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
0.033074000;1.044e+00;-6.665e-01;2.126e-01;-6.382e-01;2.036e-01;1.108e+00;1.054e+00;-6.101e-01;2.442e-01;1.044e+00;-3.999e-01;1.276e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
0.034074000;1.044e+00;-6.665e-01;2.126e-01;-6.382e-01;2.036e-01;1.108e+00;1.054e+00;-6.101e-01;2.441e-01;1.044e+00;-3.999e-01;1.276e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
0.035074000;1.044e+00;-6.665e-01;2.126e-01;-6.382e-01;2.036e-01;1.108e+00;1.054e+00;-6.102e-01;2.441e-01;1.044e+00;-3.999e-01;1.276e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
0.036074000;1.044e+00;-6.666e-01;2.126e-01;-6.382e-01;2.036e-01;1.108e+00;1.054e+00;-6.102e-01;2.441e-01;1.044e+00;-3.999e-01;1.276e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
0.038074000;1.044e+00;-6.666e-01;2.126e-01;-6.382e-01;2.036e-01;1.108e+00;1.054e+00;-6.102e-01;2.441e-01;1.044e+00;-3.999e-01;1.276e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
0.039074000;1.044e+00;-6.666e-01;2.126e-01;-6.382e-01;2.036e-01;1.108e+00;1.054e+00;-6.102e-01;2.442e-01;1.044e+00;-3.999e-01;1.276e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
0.045074000;1.044e+00;-6.666e-01;2.126e-01;-6.382e-01;2.036e-01;1.108e+00;1.054e+00;-6.102e-01;2.442e-01;1.044e+00;-3.999e-01;1.276e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
0.046074000;1.044e+00;-6.666e-01;2.126e-01;-6.382e-01;2.036e-01;1.108e+00;1.054e+00;-6.102e-01;2.442e-01;1.044e+00;-4.000e-01;1.276e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
0.056074000;1.044e+00;-6.666e-01;2.126e-01;-6.382e-01;2.036e-01;1.108e+00;1.054e+00;-6.102e-01;2.442e-01;1.044e+00;-4.000e-01;1.276e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
0.057074000;1.044e+00;-6.666e-01;2.127e-01;-6.382e-01;2.036e-01;1.108e+00;1.054e+00;-6.102e-01;2.442e-01;1.044e+00;-4.000e-01;1.276e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
0.061074000;1.044e+00;-6.666e-01;2.127e-01;-6.382e-01;2.036e-01;1.108e+00;1.054e+00;-6.102e-01;2.442e-01;1.044e+00;-4.000e-01;1.276e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
0.062074000;1.044e+00;-6.666e-01;2.127e-01;-6.383e-01;2.036e-01;1.108e+00;1.054e+00;-6.102e-01;2.442e-01;1.044e+00;-4.000e-01;1.276e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
0.071074000;1.044e+00;-6.666e-01;2.127e-01;-6.383e-01;2.036e-01;1.108e+00;1.054e+00;-6.102e-01;2.442e-01;1.044e+00;-4.000e-01;1.276e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
0.072074000;1.044e+00;-6.666e-01;2.127e-01;-6.383e-01;2.036e-01;1.108e+00;1.054e+00;-6.102e-01;2.443e-01;1.044e+00;-4.000e-01;1.276e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
0.073074000;1.044e+00;-6.666e-01;2.127e-01;-6.383e-01;2.037e-01;1.108e+00;1.054e+00;-6.102e-01;2.443e-01;1.044e+00;-4.000e-01;1.276e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
0.089074000;1.044e+00;-6.666e-01;2.127e-01;-6.383e-01;2.037e-01;1.108e+00;1.054e+00;-6.102e-01;2.443e-01;1.044e+00;-4.000e-01;1.276e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
0.090074000;1.044e+00;-6.666e-01;2.128e-01;-6.383e-01;2.037e-01;1.108e+00;1.054e+00;-6.102e-01;2.443e-01;1.044e+00;-4.000e-01;1.277e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
0.106074000;1.044e+00;-6.666e-01;2.128e-01;-6.383e-01;2.037e-01;1.108e+00;1.054e+00;-6.102e-01;2.443e-01;1.044e+00;-4.000e-01;1.277e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
0.107074000;1.044e+00;-6.666e-01;2.128e-01;-6.383e-01;2.037e-01;1.108e+00;1.054e+00;-6.102e-01;2.444e-01;1.044e+00;-4.000e-01;1.277e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
0.108074000;1.044e+00;-6.666e-01;2.128e-01;-6.383e-01;2.037e-01;1.108e+00;1.054e+00;-6.102e-01;2.444e-01;1.044e+00;-4.000e-01;1.277e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
0.109074000;1.044e+00;-6.666e-01;2.128e-01;-6.383e-01;2.038e-01;1.108e+00;1.054e+00;-6.102e-01;2.444e-01;1.044e+00;-4.000e-01;1.277e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
0.113074000;1.044e+00;-6.666e-01;2.128e-01;-6.383e-01;2.038e-01;1.108e+00;1.054e+00;-6.102e-01;2.444e-01;1.044e+00;-4.000e-01;1.277e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
0.114074000;1.044e+00;-6.667e-01;2.128e-01;-6.383e-01;2.038e-01;1.108e+00;1.054e+00;-6.102e-01;2.444e-01;1.044e+00;-4.000e-01;1.277e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
0.124074000;1.044e+00;-6.667e-01;2.128e-01;-6.383e-01;2.038e-01;1.108e+00;1.054e+00;-6.102e-01;2.444e-01;1.044e+00;-4.000e-01;1.277e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
0.125074000;1.044e+00;-6.667e-01;2.129e-01;-6.383e-01;2.038e-01;1.108e+00;1.054e+00;-6.102e-01;2.444e-01;1.044e+00;-4.000e-01;1.277e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
0.142074000;1.044e+00;-6.667e-01;2.129e-01;-6.383e-01;2.038e-01;1.108e+00;1.054e+00;-6.102e-01;2.444e-01;1.044e+00;-4.000e-01;1.277e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
0.143074000;1.044e+00;-6.667e-01;2.129e-01;-6.383e-01;2.038e-01;1.108e+00;1.054e+00;-6.102e-01;2.445e-01;1.044e+00;-4.000e-01;1.277e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
0.144074000;1.044e+00;-6.667e-01;2.129e-01;-6.383e-01;2.038e-01;1.108e+00;1.054e+00;-6.102e-01;2.445e-01;1.044e+00;-4.000e-01;1.277e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
0.145074000;1.044e+00;-6.667e-01;2.129e-01;-6.383e-01;2.039e-01;1.108e+00;1.054e+00;-6.102e-01;2.445e-01;1.044e+00;-4.000e-01;1.277e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
0.146074000;1.044e+00;-6.667e-01;2.129e-01;-6.383e-01;2.039e-01;1.108e+00;1.054e+00;-6.102e-01;2.445e-01;1.044e+00;-4.000e-01;1.277e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
0.147074000;1.044e+00;-6.667e-01;2.129e-01;-6.383e-01;2.039e-01;1.108e+00;1.054e+00;-6.102e-01;2.445e-01;1.044e+00;-4.000e-01;1.278e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
0.158074000;1.044e+00;-6.667e-01;2.129e-01;-6.383e-01;2.039e-01;1.108e+00;1.054e+00;-6.102e-01;2.445e-01;1.044e+00;-4.000e-01;1.278e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
0.159074000;1.044e+00;-6.667e-01;2.130e-01;-6.383e-01;2.039e-01;1.108e+00;1.054e+00;-6.102e-01;2.445e-01;1.044e+00;-4.000e-01;1.278e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
0.177074000;1.044e+00;-6.667e-01;2.130e-01;-6.383e-01;2.039e-01;1.108e+00;1.054e+00;-6.102e-01;2.445e-01;1.044e+00;-4.000e-01;1.278e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
0.178074000;1.044e+00;-6.667e-01;2.130e-01;-6.383e-01;2.039e-01;1.108e+00;1.054e+00;-6.102e-01;2.446e-01;1.044e+00;-4.000e-01;1.278e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
0.180074000;1.044e+00;-6.667e-01;2.130e-01;-6.383e-01;2.039e-01;1.108e+00;1.054e+00;-6.102e-01;2.446e-01;1.044e+00;-4.000e-01;1.278e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
0.181074000;1.044e+00;-6.667e-01;2.130e-01;-6.383e-01;2.040e-01;1.108e+00;1.054e+00;-6.102e-01;2.446e-01;1.044e+00;-4.000e-01;1.278e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
0.192074000;1.044e+00;-6.667e-01;2.130e-01;-6.383e-01;2.040e-01;1.108e+00;1.054e+00;-6.102e-01;2.446e-01;1.044e+00;-4.000e-01;1.278e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
0.193074000;1.044e+00;-6.667e-01;2.131e-01;-6.383e-01;2.040e-01;1.108e+00;1.054e+00;-6.102e-01;2.446e-01;1.044e+00;-4.000e-01;1.278e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
0.204074000;1.044e+00;-6.667e-01;2.131e-01;-6.383e-01;2.040e-01;1.108e+00;1.054e+00;-6.102e-01;2.446e-01;1.044e+00;-4.000e-01;1.278e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
0.205074000;1.044e+00;-6.667e-01;2.131e-01;-6.383e-01;2.040e-01;1.108e+00;1.054e+00;-6.102e-01;2.446e-01;1.044e+00;-4.000e-01;1.279e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
0.213074000;1.044e+00;-6.667e-01;2.131e-01;-6.383e-01;2.040e-01;1.108e+00;1.054e+00;-6.102e-01;2.446e-01;1.044e+00;-4.000e-01;1.279e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
0.214074000;1.044e+00;-6.667e-01;2.131e-01;-6.383e-01;2.040e-01;1.108e+00;1.054e+00;-6.102e-01;2.447e-01;1.044e+00;-4.000e-01;1.279e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
0.216074000;1.044e+00;-6.667e-01;2.131e-01;-6.383e-01;2.040e-01;1.108e+00;1.054e+00;-6.102e-01;2.447e-01;1.044e+00;-4.000e-01;1.279e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
0.217074000;1.044e+00;-6.667e-01;2.131e-01;-6.383e-01;2.041e-01;1.108e+00;1.054e+00;-6.102e-01;2.447e-01;1.044e+00;-4.000e-01;1.279e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
0.226074000;1.044e+00;-6.667e-01;2.131e-01;-6.383e-01;2.041e-01;1.108e+00;1.054e+00;-6.102e-01;2.447e-01;1.044e+00;-4.000e-01;1.279e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
0.227074000;1.044e+00;-6.667e-01;2.132e-01;-6.383e-01;2.041e-01;1.108e+00;1.054e+00;-6.102e-01;2.447e-01;1.044e+00;-4.000e-01;1.279e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
0.248074000;1.044e+00;-6.667e-01;2.132e-01;-6.383e-01;2.041e-01;1.108e+00;1.054e+00;-6.102e-01;2.447e-01;1.044e+00;-4.000e-01;1.279e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
0.249074000;1.044e+00;-6.667e-01;2.132e-01;-6.383e-01;2.041e-01;1.108e+00;1.054e+00;-6.102e-01;2.448e-01;1.044e+00;-4.000e-01;1.279e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
0.251074000;1.044e+00;-6.667e-01;2.132e-01;-6.383e-01;2.041e-01;1.108e+00;1.054e+00;-6.102e-01;2.448e-01;1.044e+00;-4.000e-01;1.279e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
0.252074000;1.044e+00;-6.667e-01;2.132e-01;-6.383e-01;2.042e-01;1.108e+00;1.054e+00;-6.102e-01;2.448e-01;1.044e+00;-4.000e-01;1.279e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
0.260074000;1.044e+00;-6.667e-01;2.132e-01;-6.383e-01;2.042e-01;1.108e+00;1.054e+00;-6.102e-01;2.448e-01;1.044e+00;-4.000e-01;1.279e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
0.261074000;1.044e+00;-6.667e-01;2.133e-01;-6.383e-01;2.042e-01;1.108e+00;1.054e+00;-6.102e-01;2.448e-01;1.044e+00;-4.000e-01;1.280e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
0.284074000;1.044e+00;-6.667e-01;2.133e-01;-6.383e-01;2.042e-01;1.108e+00;1.054e+00;-6.102e-01;2.448e-01;1.044e+00;-4.000e-01;1.280e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
0.285074000;1.044e+00;-6.667e-01;2.133e-01;-6.383e-01;2.042e-01;1.108e+00;1.054e+00;-6.102e-01;2.449e-01;1.044e+00;-4.000e-01;1.280e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
0.287074000;1.044e+00;-6.667e-01;2.133e-01;-6.383e-01;2.042e-01;1.108e+00;1.054e+00;-6.102e-01;2.449e-01;1.044e+00;-4.000e-01;1.280e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
0.288074000;1.044e+00;-6.667e-01;2.133e-01;-6.383e-01;2.043e-01;1.108e+00;1.054e+00;-6.102e-01;2.449e-01;1.044e+00;-4.000e-01;1.280e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
0.295074000;1.044e+00;-6.667e-01;2.133e-01;-6.383e-01;2.043e-01;1.108e+00;1.054e+00;-6.102e-01;2.449e-01;1.044e+00;-4.000e-01;1.280e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
0.296074000;1.044e+00;-6.667e-01;2.134e-01;-6.383e-01;2.043e-01;1.108e+00;1.054e+00;-6.102e-01;2.449e-01;1.044e+00;-4.000e-01;1.280e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
0.318074000;1.044e+00;-6.667e-01;2.134e-01;-6.383e-01;2.043e-01;1.108e+00;1.054e+00;-6.102e-01;2.449e-01;1.044e+00;-4.000e-01;1.280e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
0.319074000;1.044e+00;-6.667e-01;2.134e-01;-6.383e-01;2.043e-01;1.108e+00;1.054e+00;-6.102e-01;2.449e-01;1.044e+00;-4.000e-01;1.281e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
0.320074000;1.044e+00;-6.667e-01;2.134e-01;-6.383e-01;2.043e-01;1.108e+00;1.054e+00;-6.102e-01;2.450e-01;1.044e+00;-4.000e-01;1.281e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
0.323074000;1.044e+00;-6.667e-01;2.134e-01;-6.383e-01;2.043e-01;1.108e+00;1.054e+00;-6.102e-01;2.450e-01;1.044e+00;-4.000e-01;1.281e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
0.324074000;1.044e+00;-6.667e-01;2.134e-01;-6.383e-01;2.044e-01;1.108e+00;1.054e+00;-6.102e-01;2.450e-01;1.044e+00;-4.000e-01;1.281e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
0.329074000;1.044e+00;-6.667e-01;2.134e-01;-6.383e-01;2.044e-01;1.108e+00;1.054e+00;-6.102e-01;2.450e-01;1.044e+00;-4.000e-01;1.281e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
0.330074000;1.044e+00;-6.667e-01;2.135e-01;-6.383e-01;2.044e-01;1.108e+00;1.054e+00;-6.102e-01;2.450e-01;1.044e+00;-4.000e-01;1.281e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
0.353074000;1.044e+00;-6.667e-01;2.135e-01;-6.383e-01;2.044e-01;1.108e+00;1.054e+00;-6.102e-01;2.450e-01;1.044e+00;-4.000e-01;1.281e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
