time;InternalNode1_BUS_Voltage;InternalNode1_BUS_ActivePower;InternalNode1_BUS_ReactivePower;InternalNode1_BUS_ActiveCurrent;InternalNode1_BUS_ReactiveCurrent;Wind_Turbine_GEN_VoltageInjTerminal;Wind_Turbine_GEN_ActiveCurrentInjTerminal;Wind_Turbine_GEN_ReactiveCurrentInjTerminal;Wind_Turbine_GEN_ActivePowerControlledPu;Wind_Turbine_GEN_ReactivePowerControlledPu;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu
0.000000;1.000e+00;8.332e-01;0.000e+00;8.332e-01;0.000e+00;1.015e+00;8.312e-01;5.775e-02;8.438e-01;5.862e-02;1.000e+00;3.333e-02;0.000e+00;8.439e-01;5.863e-02
29.999994;1.000e+00;8.332e-01;1.141e-07;8.332e-01;-1.907e-07;1.015e+00;8.312e-01;5.783e-02;8.438e-01;5.862e-02;1.000e+00;3.333e-02;-2.331e-07;8.439e-01;5.863e-02
29.999995;3.974e-01;3.311e-01;1.141e-07;8.333e-01;-1.907e-07;4.161e-01;8.212e-01;1.410e-01;3.417e-01;5.862e-02;3.974e-01;1.325e-02;-2.331e-07;8.439e-01;5.863e-02
30.000002;3.974e-01;3.310e-01;-4.989e-05;8.330e-01;-1.260e-04;4.161e-01;8.210e-01;1.408e-01;3.416e-01;5.855e-02;3.974e-01;1.324e-02;-2.233e-06;8.439e-01;5.863e-02
30.001025;3.972e-01;3.165e-01;-3.275e-03;7.968e-01;-8.246e-03;4.142e-01;7.875e-01;1.217e-01;3.261e-01;5.035e-02;3.972e-01;1.266e-02;-1.312e-04;8.439e-01;5.863e-02
30.002041;3.987e-01;3.051e-01;-8.249e-04;7.653e-01;-2.069e-03;4.153e-01;7.563e-01;1.171e-01;3.140e-01;4.862e-02;3.987e-01;1.221e-02;-3.317e-05;8.439e-01;5.863e-02
30.003032;4.023e-01;2.985e-01;8.675e-03;7.420e-01;2.156e-02;4.201e-01;7.306e-01;1.314e-01;3.070e-01;5.520e-02;4.023e-01;1.194e-02;3.469e-04;8.439e-01;5.863e-02
30.004069;4.083e-01;2.964e-01;2.597e-02;7.260e-01;6.361e-02;4.291e-01;7.098e-01;1.651e-01;3.045e-01;7.082e-02;4.083e-01;1.186e-02;1.039e-03;8.439e-01;5.863e-02
30.005072;4.156e-01;2.983e-01;4.845e-02;7.176e-01;1.166e-01;4.404e-01;6.956e-01;2.113e-01;3.063e-01;9.308e-02;4.156e-01;1.193e-02;1.938e-03;8.439e-01;5.863e-02
30.006025;4.235e-01;3.024e-01;7.393e-02;7.140e-01;1.745e-01;4.529e-01;6.860e-01;2.640e-01;3.106e-01;1.195e-01;4.235e-01;1.210e-02;2.957e-03;8.439e-01;5.863e-02
30.006217;4.252e-01;3.034e-01;7.943e-02;7.134e-01;1.868e-01;4.555e-01;6.842e-01;2.752e-01;3.116e-01;1.254e-01;4.252e-01;1.213e-02;3.177e-03;8.439e-01;5.863e-02
30.006281;4.258e-01;3.037e-01;8.130e-02;7.132e-01;1.910e-01;4.564e-01;6.836e-01;2.790e-01;3.120e-01;1.273e-01;4.258e-01;1.215e-02;3.252e-03;8.439e-01;5.863e-02
30.006473;4.274e-01;3.046e-01;8.695e-02;7.126e-01;2.034e-01;4.591e-01;6.818e-01;2.905e-01;3.130e-01;1.333e-01;4.274e-01;1.218e-02;3.478e-03;8.439e-01;5.863e-02
