time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Wind_Turbine_GEN_UPuInjTerminal;Wind_Turbine_GEN_IpInjTerminal;Wind_Turbine_GEN_IqInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_VoltageSetpointPu;Wind_Turbine_GEN_NetworkFrequencyPu;NetworkFrequencyPu
0.000000000;1.044e+00;8.295e-01;5.338e-02;7.942e-01;5.111e-02;1.060e+00;1.064e+00;7.996e-01;1.071e-01;1.044e+00;7.465e-01;4.804e-02;8.333e-01;1.178e+00;1.178e+00;5.000e+01;5.000e+01
0.000000000;1.044e+00;8.295e-01;5.339e-02;7.942e-01;5.111e-02;1.060e+00;1.064e+00;7.996e-01;1.071e-01;1.044e+00;7.465e-01;4.805e-02;8.333e-01;1.178e+00;1.178e+00;5.000e+01;5.000e+01
0.000001000;1.044e+00;8.295e-01;5.345e-02;7.942e-01;5.118e-02;1.060e+00;1.064e+00;7.996e-01;1.072e-01;1.044e+00;7.465e-01;4.811e-02;8.333e-01;1.178e+00;1.178e+00;5.000e+01;5.000e+01
0.000002000;1.044e+00;8.295e-01;5.352e-02;7.942e-01;5.124e-02;1.060e+00;1.064e+00;7.996e-01;1.072e-01;1.044e+00;7.465e-01;4.816e-02;8.333e-01;1.178e+00;1.178e+00;5.000e+01;5.000e+01
0.000004000;1.044e+00;8.295e-01;5.365e-02;7.942e-01;5.136e-02;1.061e+00;1.064e+00;7.996e-01;1.073e-01;1.044e+00;7.465e-01;4.828e-02;8.333e-01;1.178e+00;1.178e+00;5.000e+01;5.000e+01
0.000008000;1.044e+00;8.295e-01;5.390e-02;7.942e-01;5.161e-02;1.061e+00;1.064e+00;7.996e-01;1.076e-01;1.044e+00;7.465e-01;4.851e-02;8.333e-01;1.178e+00;1.178e+00;5.000e+01;5.000e+01
0.000016000;1.044e+00;8.295e-01;5.442e-02;7.942e-01;5.210e-02;1.061e+00;1.064e+00;7.996e-01;1.081e-01;1.044e+00;7.466e-01;4.898e-02;8.333e-01;1.178e+00;1.178e+00;5.000e+01;5.000e+01
0.000032000;1.044e+00;8.296e-01;5.545e-02;7.943e-01;5.309e-02;1.061e+00;1.064e+00;7.996e-01;1.090e-01;1.044e+00;7.466e-01;4.990e-02;8.333e-01;1.178e+00;1.178e+00;5.000e+01;5.000e+01
0.000064000;1.044e+00;8.297e-01;5.749e-02;7.944e-01;5.505e-02;1.062e+00;1.064e+00;7.996e-01;1.110e-01;1.044e+00;7.467e-01;5.174e-02;8.333e-01;1.178e+00;1.178e+00;5.000e+01;5.000e+01
0.000096000;1.044e+00;8.298e-01;5.952e-02;7.945e-01;5.699e-02;1.062e+00;1.064e+00;7.996e-01;1.129e-01;1.044e+00;7.468e-01;5.357e-02;8.333e-01;1.178e+00;1.178e+00;5.000e+01;5.000e+01
0.000128000;1.044e+00;8.299e-01;6.153e-02;7.946e-01;5.891e-02;1.063e+00;1.064e+00;7.996e-01;1.148e-01;1.044e+00;7.469e-01;5.538e-02;8.333e-01;1.178e+00;1.178e+00;5.000e+01;5.000e+01
0.000160000;1.044e+00;8.301e-01;6.352e-02;7.947e-01;6.082e-02;1.063e+00;1.064e+00;7.996e-01;1.167e-01;1.044e+00;7.470e-01;5.717e-02;8.333e-01;1.178e+00;1.178e+00;5.000e+01;5.000e+01
0.000192000;1.044e+00;8.302e-01;6.550e-02;7.948e-01;6.271e-02;1.064e+00;1.065e+00;7.996e-01;1.186e-01;1.044e+00;7.472e-01;5.895e-02;8.333e-01;1.178e+00;1.178e+00;5.000e+01;5.000e+01
0.000224000;1.044e+00;8.303e-01;6.745e-02;7.950e-01;6.458e-02;1.065e+00;1.065e+00;7.996e-01;1.204e-01;1.044e+00;7.473e-01;6.071e-02;8.333e-01;1.178e+00;1.178e+00;5.000e+01;5.000e+01
0.000256000;1.044e+00;8.304e-01;6.940e-02;7.951e-01;6.644e-02;1.065e+00;1.065e+00;7.996e-01;1.223e-01;1.044e+00;7.474e-01;6.246e-02;8.333e-01;1.178e+00;1.178e+00;5.000e+01;5.000e+01
0.000288000;1.044e+00;8.305e-01;7.132e-02;7.952e-01;6.829e-02;1.066e+00;1.065e+00;7.996e-01;1.241e-01;1.044e+00;7.475e-01;6.419e-02;8.333e-01;1.178e+00;1.178e+00;5.000e+01;5.000e+01
0.000320000;1.044e+00;8.306e-01;7.323e-02;7.953e-01;7.011e-02;1.066e+00;1.065e+00;7.996e-01;1.259e-01;1.044e+00;7.476e-01;6.591e-02;8.333e-01;1.178e+00;1.178e+00;5.000e+01;5.000e+01
0.000352000;1.044e+00;8.307e-01;7.512e-02;7.954e-01;7.192e-02;1.067e+00;1.065e+00;7.996e-01;1.277e-01;1.044e+00;7.477e-01;6.761e-02;8.333e-01;1.178e+00;1.178e+00;5.000e+01;5.000e+01
0.000384000;1.044e+00;8.308e-01;7.700e-02;7.955e-01;7.372e-02;1.068e+00;1.066e+00;7.996e-01;1.295e-01;1.044e+00;7.478e-01;6.930e-02;8.333e-01;1.178e+00;1.178e+00;5.000e+01;5.000e+01
0.000416000;1.044e+00;8.310e-01;7.886e-02;7.956e-01;7.550e-02;1.068e+00;1.066e+00;7.996e-01;1.312e-01;1.044e+00;7.479e-01;7.097e-02;8.333e-01;1.178e+00;1.178e+00;5.000e+01;5.000e+01
0.000448000;1.044e+00;8.311e-01;8.070e-02;7.957e-01;7.727e-02;1.069e+00;1.066e+00;7.996e-01;1.330e-01;1.044e+00;7.480e-01;7.263e-02;8.333e-01;1.178e+00;1.178e+00;5.000e+01;5.000e+01
0.000480000;1.044e+00;8.312e-01;8.253e-02;7.958e-01;7.902e-02;1.069e+00;1.066e+00;7.996e-01;1.347e-01;1.044e+00;7.481e-01;7.428e-02;8.333e-01;1.178e+00;1.178e+00;5.000e+01;5.000e+01
0.000512000;1.044e+00;8.313e-01;8.434e-02;7.959e-01;8.075e-02;1.070e+00;1.066e+00;7.996e-01;1.364e-01;1.044e+00;7.482e-01;7.591e-02;8.333e-01;1.178e+00;1.178e+00;5.000e+01;5.000e+01
0.000544000;1.044e+00;8.314e-01;8.614e-02;7.960e-01;8.247e-02;1.070e+00;1.066e+00;7.996e-01;1.381e-01;1.044e+00;7.483e-01;7.753e-02;8.333e-01;1.178e+00;1.178e+00;5.000e+01;5.000e+01
0.000576000;1.044e+00;8.315e-01;8.792e-02;7.961e-01;8.418e-02;1.071e+00;1.066e+00;7.996e-01;1.398e-01;1.044e+00;7.484e-01;7.913e-02;8.333e-01;1.178e+00;1.178e+00;5.000e+01;5.000e+01
0.000608000;1.044e+00;8.316e-01;8.969e-02;7.962e-01;8.587e-02;1.071e+00;1.067e+00;7.996e-01;1.415e-01;1.044e+00;7.484e-01;8.072e-02;8.333e-01;1.178e+00;1.178e+00;5.000e+01;5.000e+01
0.000640000;1.044e+00;8.317e-01;9.144e-02;7.963e-01;8.755e-02;1.072e+00;1.067e+00;7.996e-01;1.432e-01;1.044e+00;7.485e-01;8.230e-02;8.333e-01;1.178e+00;1.178e+00;5.000e+01;5.000e+01
0.000672000;1.044e+00;8.318e-01;9.318e-02;7.964e-01;8.921e-02;1.072e+00;1.067e+00;7.996e-01;1.448e-01;1.044e+00;7.486e-01;8.386e-02;8.333e-01;1.178e+00;1.178e+00;5.000e+01;5.000e+01
