time;InternalNode1_BUS_Voltage;InternalNode1_BUS_ActivePower;InternalNode1_BUS_ReactivePower;InternalNode1_BUS_ActiveCurrent;InternalNode1_BUS_ReactiveCurrent;Wind_Turbine_GEN_VoltageInjTerminal;Wind_Turbine_GEN_ActiveCurrentInjTerminal;Wind_Turbine_GEN_ReactiveCurrentInjTerminal;Wind_Turbine_GEN_ActivePowerControlledPu;Wind_Turbine_GEN_ReactivePowerControlledPu;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu
0.000000;1.000e+00;8.332e-01;0.000e+00;8.332e-01;0.000e+00;1.015e+00;8.312e-01;5.775e-02;8.438e-01;5.862e-02;1.000e+00;3.333e-02;0.000e+00;8.439e-01;5.863e-02
19.999996;1.000e+00;8.332e-01;-7.663e-07;8.332e-01;2.037e-07;1.015e+00;8.312e-01;5.775e-02;8.438e-01;5.862e-02;1.000e+00;3.333e-02;-3.856e-07;8.439e-01;5.863e-02
19.999997;1.000e+00;8.332e-01;-7.663e-07;8.332e-01;2.037e-07;1.015e+00;8.312e-01;5.775e-02;8.438e-01;5.862e-02;1.000e+00;3.333e-02;-3.856e-07;8.439e-01;3.641e-02
19.999998;1.000e+00;8.332e-01;-7.663e-07;8.333e-01;2.037e-07;1.015e+00;8.312e-01;5.775e-02;8.438e-01;5.862e-02;1.000e+00;3.333e-02;-3.856e-07;8.439e-01;3.641e-02
20.000000;1.000e+00;8.332e-01;-2.577e-05;8.333e-01;-2.480e-05;1.015e+00;8.312e-01;5.772e-02;8.438e-01;5.860e-02;1.000e+00;3.333e-02;-1.386e-06;8.439e-01;3.641e-02
20.000004;1.000e+00;8.332e-01;-5.077e-05;8.332e-01;-4.980e-05;1.015e+00;8.313e-01;5.773e-02;8.438e-01;5.860e-02;1.000e+00;3.333e-02;-2.386e-06;8.439e-01;3.641e-02
20.000012;1.000e+00;8.332e-01;-7.577e-05;8.332e-01;-7.480e-05;1.015e+00;8.312e-01;5.768e-02;8.438e-01;5.855e-02;1.000e+00;3.333e-02;-3.386e-06;8.439e-01;3.641e-02
20.000028;9.999e-01;8.332e-01;-1.508e-04;8.332e-01;-1.498e-04;1.015e+00;8.312e-01;5.761e-02;8.438e-01;5.847e-02;9.999e-01;3.333e-02;-6.386e-06;8.439e-01;3.641e-02
20.000060;9.999e-01;8.332e-01;-3.008e-04;8.332e-01;-2.998e-04;1.015e+00;8.313e-01;5.746e-02;8.438e-01;5.833e-02;9.999e-01;3.333e-02;-1.239e-05;8.439e-01;3.641e-02
20.000124;9.998e-01;8.330e-01;-6.258e-04;8.332e-01;-6.249e-04;1.015e+00;8.312e-01;5.715e-02;8.436e-01;5.800e-02;9.998e-01;3.332e-02;-2.539e-05;8.439e-01;3.641e-02
