time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Wind_Turbine_GEN_UPuInjTerminal;Wind_Turbine_GEN_IpInjTerminal;Wind_Turbine_GEN_IqInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_VoltageSetpointPu;Wind_Turbine_GEN_NetworkFrequencyPu;NetworkFrequencyPu
0.024477000;1.042e+00;8.328e-01;-4.375e-02;7.991e-01;-4.198e-02;1.029e+00;1.054e+00;8.104e-01;1.640e-02;1.042e+00;7.495e-01;-3.937e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.024989000;1.042e+00;8.328e-01;-4.345e-02;7.991e-01;-4.170e-02;1.029e+00;1.054e+00;8.104e-01;1.668e-02;1.042e+00;7.495e-01;-3.911e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.025501000;1.042e+00;8.328e-01;-4.317e-02;7.991e-01;-4.142e-02;1.029e+00;1.054e+00;8.104e-01;1.695e-02;1.042e+00;7.496e-01;-3.885e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.026013000;1.042e+00;8.329e-01;-4.288e-02;7.991e-01;-4.115e-02;1.029e+00;1.054e+00;8.104e-01;1.722e-02;1.042e+00;7.496e-01;-3.859e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.026525000;1.042e+00;8.329e-01;-4.260e-02;7.992e-01;-4.088e-02;1.029e+00;1.054e+00;8.104e-01;1.748e-02;1.042e+00;7.496e-01;-3.834e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.027037000;1.042e+00;8.329e-01;-4.233e-02;7.992e-01;-4.061e-02;1.030e+00;1.054e+00;8.104e-01;1.774e-02;1.042e+00;7.496e-01;-3.810e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.027549000;1.042e+00;8.329e-01;-4.206e-02;7.992e-01;-4.036e-02;1.030e+00;1.054e+00;8.104e-01;1.799e-02;1.042e+00;7.496e-01;-3.786e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.028061000;1.042e+00;8.329e-01;-4.180e-02;7.992e-01;-4.011e-02;1.030e+00;1.054e+00;8.104e-01;1.824e-02;1.042e+00;7.497e-01;-3.762e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.028573000;1.042e+00;8.330e-01;-4.155e-02;7.992e-01;-3.986e-02;1.030e+00;1.054e+00;8.103e-01;1.848e-02;1.042e+00;7.497e-01;-3.739e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.032669000;1.042e+00;8.330e-01;-3.971e-02;7.992e-01;-3.810e-02;1.030e+00;1.054e+00;8.102e-01;2.021e-02;1.042e+00;7.497e-01;-3.574e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.033181000;1.042e+00;8.330e-01;-3.951e-02;7.992e-01;-3.790e-02;1.031e+00;1.054e+00;8.102e-01;2.040e-02;1.042e+00;7.497e-01;-3.556e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.033300000;1.042e+00;8.330e-01;-3.946e-02;7.992e-01;-3.785e-02;1.031e+00;1.054e+00;8.102e-01;2.044e-02;1.042e+00;7.497e-01;-3.551e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.033301000;1.042e+00;8.330e-01;-3.946e-02;7.992e-01;-3.785e-02;1.031e+00;1.054e+00;8.102e-01;2.045e-02;1.042e+00;7.497e-01;-3.551e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.033364000;1.042e+00;8.330e-01;-3.943e-02;7.992e-01;-3.783e-02;1.031e+00;1.054e+00;8.102e-01;2.047e-02;1.042e+00;7.497e-01;-3.549e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.034324000;1.042e+00;8.330e-01;-3.907e-02;7.992e-01;-3.748e-02;1.031e+00;1.054e+00;8.102e-01;2.081e-02;1.042e+00;7.497e-01;-3.516e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.034836000;1.042e+00;8.330e-01;-3.888e-02;7.991e-01;-3.730e-02;1.031e+00;1.054e+00;8.101e-01;2.099e-02;1.042e+00;7.497e-01;-3.499e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.038420000;1.042e+00;8.330e-01;-3.770e-02;7.991e-01;-3.616e-02;1.031e+00;1.054e+00;8.100e-01;2.209e-02;1.042e+00;7.497e-01;-3.393e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.038932000;1.042e+00;8.330e-01;-3.755e-02;7.991e-01;-3.602e-02;1.031e+00;1.055e+00;8.100e-01;2.223e-02;1.042e+00;7.497e-01;-3.379e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.039444000;1.042e+00;8.330e-01;-3.740e-02;7.991e-01;-3.588e-02;1.031e+00;1.055e+00;8.100e-01;2.237e-02;1.042e+00;7.497e-01;-3.366e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.039956000;1.042e+00;8.330e-01;-3.725e-02;7.990e-01;-3.574e-02;1.031e+00;1.055e+00;8.099e-01;2.250e-02;1.042e+00;7.497e-01;-3.353e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.040468000;1.042e+00;8.330e-01;-3.711e-02;7.990e-01;-3.560e-02;1.031e+00;1.055e+00;8.099e-01;2.263e-02;1.042e+00;7.497e-01;-3.340e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.040980000;1.043e+00;8.330e-01;-3.698e-02;7.990e-01;-3.547e-02;1.031e+00;1.055e+00;8.099e-01;2.276e-02;1.043e+00;7.497e-01;-3.328e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.041980000;1.043e+00;8.330e-01;-3.671e-02;7.990e-01;-3.522e-02;1.032e+00;1.055e+00;8.099e-01;2.300e-02;1.043e+00;7.497e-01;-3.304e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.042880000;1.043e+00;8.330e-01;-3.649e-02;7.990e-01;-3.500e-02;1.032e+00;1.055e+00;8.098e-01;2.321e-02;1.043e+00;7.497e-01;-3.284e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.043780000;1.043e+00;8.329e-01;-3.627e-02;7.990e-01;-3.479e-02;1.032e+00;1.055e+00;8.098e-01;2.342e-02;1.043e+00;7.497e-01;-3.264e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.044680000;1.043e+00;8.329e-01;-3.606e-02;7.989e-01;-3.459e-02;1.032e+00;1.055e+00;8.098e-01;2.361e-02;1.043e+00;7.496e-01;-3.245e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.048280000;1.043e+00;8.329e-01;-3.528e-02;7.989e-01;-3.384e-02;1.032e+00;1.055e+00;8.096e-01;2.434e-02;1.043e+00;7.496e-01;-3.175e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.049180000;1.043e+00;8.329e-01;-3.510e-02;7.988e-01;-3.366e-02;1.032e+00;1.055e+00;8.096e-01;2.451e-02;1.043e+00;7.496e-01;-3.159e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.050980000;1.043e+00;8.329e-01;-3.474e-02;7.988e-01;-3.332e-02;1.032e+00;1.055e+00;8.096e-01;2.484e-02;1.043e+00;7.496e-01;-3.127e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.051880000;1.043e+00;8.329e-01;-3.457e-02;7.988e-01;-3.316e-02;1.032e+00;1.055e+00;8.095e-01;2.500e-02;1.043e+00;7.496e-01;-3.111e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.055480000;1.043e+00;8.329e-01;-3.390e-02;7.988e-01;-3.252e-02;1.032e+00;1.055e+00;8.095e-01;2.562e-02;1.043e+00;7.496e-01;-3.051e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.056380000;1.043e+00;8.329e-01;-3.374e-02;7.988e-01;-3.236e-02;1.033e+00;1.055e+00;8.094e-01;2.577e-02;1.043e+00;7.496e-01;-3.037e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.066080000;1.043e+00;8.329e-01;-3.203e-02;7.988e-01;-3.072e-02;1.033e+00;1.055e+00;8.094e-01;2.738e-02;1.043e+00;7.496e-01;-2.883e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.067080000;1.043e+00;8.330e-01;-3.186e-02;7.988e-01;-3.055e-02;1.033e+00;1.055e+00;8.093e-01;2.754e-02;1.043e+00;7.497e-01;-2.867e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.071080000;1.043e+00;8.330e-01;-3.116e-02;7.988e-01;-2.989e-02;1.033e+00;1.055e+00;8.093e-01;2.820e-02;1.043e+00;7.497e-01;-2.805e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.072080000;1.043e+00;8.330e-01;-3.099e-02;7.988e-01;-2.972e-02;1.034e+00;1.055e+00;8.093e-01;2.837e-02;1.043e+00;7.497e-01;-2.789e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.073080000;1.043e+00;8.331e-01;-3.082e-02;7.988e-01;-2.955e-02;1.034e+00;1.055e+00;8.093e-01;2.853e-02;1.043e+00;7.498e-01;-2.774e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.074080000;1.043e+00;8.331e-01;-3.064e-02;7.989e-01;-2.939e-02;1.034e+00;1.055e+00;8.093e-01;2.870e-02;1.043e+00;7.498e-01;-2.758e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.077080000;1.043e+00;8.331e-01;-3.012e-02;7.989e-01;-2.889e-02;1.034e+00;1.055e+00;8.094e-01;2.919e-02;1.043e+00;7.498e-01;-2.711e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.078080000;1.043e+00;8.332e-01;-2.995e-02;7.989e-01;-2.872e-02;1.034e+00;1.056e+00;8.094e-01;2.936e-02;1.043e+00;7.498e-01;-2.696e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.079080000;1.043e+00;8.332e-01;-2.978e-02;7.989e-01;-2.855e-02;1.034e+00;1.056e+00;8.094e-01;2.952e-02;1.043e+00;7.499e-01;-2.680e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.080080000;1.043e+00;8.332e-01;-2.961e-02;7.989e-01;-2.839e-02;1.034e+00;1.056e+00;8.094e-01;2.968e-02;1.043e+00;7.499e-01;-2.664e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.081080000;1.043e+00;8.332e-01;-2.943e-02;7.990e-01;-2.822e-02;1.034e+00;1.056e+00;8.094e-01;2.985e-02;1.043e+00;7.499e-01;-2.649e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.082080000;1.043e+00;8.333e-01;-2.926e-02;7.990e-01;-2.806e-02;1.034e+00;1.056e+00;8.094e-01;3.001e-02;1.043e+00;7.499e-01;-2.634e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.083080000;1.043e+00;8.333e-01;-2.909e-02;7.990e-01;-2.789e-02;1.034e+00;1.056e+00;8.094e-01;3.018e-02;1.043e+00;7.500e-01;-2.618e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.086080000;1.043e+00;8.333e-01;-2.857e-02;7.990e-01;-2.740e-02;1.034e+00;1.056e+00;8.094e-01;3.067e-02;1.043e+00;7.500e-01;-2.572e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.087080000;1.043e+00;8.334e-01;-2.840e-02;7.990e-01;-2.723e-02;1.034e+00;1.056e+00;8.094e-01;3.083e-02;1.043e+00;7.500e-01;-2.556e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.088080000;1.043e+00;8.334e-01;-2.823e-02;7.991e-01;-2.707e-02;1.034e+00;1.056e+00;8.094e-01;3.099e-02;1.043e+00;7.501e-01;-2.541e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.089080000;1.043e+00;8.334e-01;-2.806e-02;7.991e-01;-2.691e-02;1.035e+00;1.056e+00;8.094e-01;3.115e-02;1.043e+00;7.501e-01;-2.526e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.090080000;1.043e+00;8.334e-01;-2.789e-02;7.991e-01;-2.674e-02;1.035e+00;1.056e+00;8.094e-01;3.131e-02;1.043e+00;7.501e-01;-2.510e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.091080000;1.043e+00;8.335e-01;-2.772e-02;7.991e-01;-2.658e-02;1.035e+00;1.056e+00;8.094e-01;3.147e-02;1.043e+00;7.501e-01;-2.495e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.093194000;1.043e+00;8.335e-01;-2.737e-02;7.991e-01;-2.624e-02;1.035e+00;1.056e+00;8.094e-01;3.181e-02;1.043e+00;7.501e-01;-2.463e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.093450000;1.043e+00;8.335e-01;-2.732e-02;7.991e-01;-2.620e-02;1.035e+00;1.056e+00;8.094e-01;3.186e-02;1.043e+00;7.502e-01;-2.459e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.093962000;1.043e+00;8.335e-01;-2.724e-02;7.991e-01;-2.611e-02;1.035e+00;1.056e+00;8.094e-01;3.194e-02;1.043e+00;7.502e-01;-2.451e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.094962000;1.043e+00;8.335e-01;-2.707e-02;7.992e-01;-2.595e-02;1.035e+00;1.056e+00;8.094e-01;3.210e-02;1.043e+00;7.502e-01;-2.436e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.095962000;1.043e+00;8.336e-01;-2.690e-02;7.992e-01;-2.579e-02;1.035e+00;1.056e+00;8.094e-01;3.226e-02;1.043e+00;7.502e-01;-2.421e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.097962000;1.043e+00;8.336e-01;-2.657e-02;7.992e-01;-2.547e-02;1.035e+00;1.056e+00;8.094e-01;3.257e-02;1.043e+00;7.502e-01;-2.391e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.098962000;1.043e+00;8.336e-01;-2.640e-02;7.992e-01;-2.531e-02;1.035e+00;1.056e+00;8.094e-01;3.273e-02;1.043e+00;7.503e-01;-2.376e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.099962000;1.043e+00;8.336e-01;-2.624e-02;7.992e-01;-2.515e-02;1.035e+00;1.056e+00;8.094e-01;3.289e-02;1.043e+00;7.503e-01;-2.361e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.100962000;1.043e+00;8.337e-01;-2.607e-02;7.992e-01;-2.499e-02;1.035e+00;1.056e+00;8.094e-01;3.305e-02;1.043e+00;7.503e-01;-2.346e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.103962000;1.043e+00;8.337e-01;-2.558e-02;7.992e-01;-2.452e-02;1.035e+00;1.056e+00;8.094e-01;3.351e-02;1.043e+00;7.503e-01;-2.302e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.104962000;1.043e+00;8.337e-01;-2.541e-02;7.993e-01;-2.436e-02;1.035e+00;1.056e+00;8.094e-01;3.367e-02;1.043e+00;7.503e-01;-2.287e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.105962000;1.043e+00;8.337e-01;-2.525e-02;7.993e-01;-2.421e-02;1.036e+00;1.056e+00;8.094e-01;3.382e-02;1.043e+00;7.504e-01;-2.272e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.106962000;1.043e+00;8.337e-01;-2.509e-02;7.993e-01;-2.405e-02;1.036e+00;1.056e+00;8.094e-01;3.398e-02;1.043e+00;7.504e-01;-2.258e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.107962000;1.043e+00;8.338e-01;-2.492e-02;7.993e-01;-2.389e-02;1.036e+00;1.056e+00;8.094e-01;3.413e-02;1.043e+00;7.504e-01;-2.243e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.112962000;1.043e+00;8.338e-01;-2.412e-02;7.993e-01;-2.312e-02;1.036e+00;1.056e+00;8.094e-01;3.489e-02;1.043e+00;7.504e-01;-2.171e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.113962000;1.043e+00;8.338e-01;-2.396e-02;7.993e-01;-2.297e-02;1.036e+00;1.056e+00;8.094e-01;3.504e-02;1.043e+00;7.505e-01;-2.156e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.114962000;1.043e+00;8.338e-01;-2.380e-02;7.993e-01;-2.281e-02;1.036e+00;1.056e+00;8.094e-01;3.519e-02;1.043e+00;7.505e-01;-2.142e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.115962000;1.043e+00;8.339e-01;-2.364e-02;7.993e-01;-2.266e-02;1.036e+00;1.056e+00;8.094e-01;3.534e-02;1.043e+00;7.505e-01;-2.127e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.121962000;1.043e+00;8.339e-01;-2.269e-02;7.993e-01;-2.175e-02;1.036e+00;1.056e+00;8.093e-01;3.623e-02;1.043e+00;7.505e-01;-2.042e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.122962000;1.043e+00;8.339e-01;-2.254e-02;7.993e-01;-2.160e-02;1.037e+00;1.056e+00;8.093e-01;3.638e-02;1.043e+00;7.505e-01;-2.029e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.123962000;1.043e+00;8.339e-01;-2.238e-02;7.993e-01;-2.145e-02;1.037e+00;1.057e+00;8.093e-01;3.653e-02;1.043e+00;7.505e-01;-2.014e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.125962000;1.043e+00;8.339e-01;-2.207e-02;7.993e-01;-2.116e-02;1.037e+00;1.057e+00;8.093e-01;3.682e-02;1.043e+00;7.505e-01;-1.987e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.126962000;1.043e+00;8.339e-01;-2.192e-02;7.993e-01;-2.101e-02;1.037e+00;1.057e+00;8.093e-01;3.696e-02;1.043e+00;7.506e-01;-1.973e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.127962000;1.043e+00;8.340e-01;-2.177e-02;7.993e-01;-2.086e-02;1.037e+00;1.057e+00;8.093e-01;3.711e-02;1.043e+00;7.506e-01;-1.959e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.129962000;1.043e+00;8.340e-01;-2.146e-02;7.993e-01;-2.057e-02;1.037e+00;1.057e+00;8.093e-01;3.739e-02;1.043e+00;7.506e-01;-1.931e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.140962000;1.043e+00;8.340e-01;-1.981e-02;7.993e-01;-1.899e-02;1.037e+00;1.057e+00;8.091e-01;3.894e-02;1.043e+00;7.506e-01;-1.783e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.141962000;1.043e+00;8.340e-01;-1.966e-02;7.993e-01;-1.885e-02;1.038e+00;1.057e+00;8.091e-01;3.907e-02;1.043e+00;7.506e-01;-1.770e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.143962000;1.043e+00;8.340e-01;-1.937e-02;7.993e-01;-1.856e-02;1.038e+00;1.057e+00;8.091e-01;3.935e-02;1.043e+00;7.506e-01;-1.743e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.147962000;1.043e+00;8.340e-01;-1.879e-02;7.993e-01;-1.801e-02;1.038e+00;1.057e+00;8.090e-01;3.989e-02;1.043e+00;7.506e-01;-1.691e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.148962000;1.043e+00;8.340e-01;-1.865e-02;7.992e-01;-1.787e-02;1.038e+00;1.057e+00;8.090e-01;4.002e-02;1.043e+00;7.506e-01;-1.678e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.152962000;1.043e+00;8.340e-01;-1.808e-02;7.992e-01;-1.732e-02;1.038e+00;1.057e+00;8.089e-01;4.056e-02;1.043e+00;7.506e-01;-1.627e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.153962000;1.044e+00;8.340e-01;-1.794e-02;7.992e-01;-1.719e-02;1.038e+00;1.057e+00;8.089e-01;4.069e-02;1.044e+00;7.506e-01;-1.614e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.160962000;1.044e+00;8.340e-01;-1.696e-02;7.992e-01;-1.625e-02;1.038e+00;1.057e+00;8.088e-01;4.160e-02;1.044e+00;7.506e-01;-1.527e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.161962000;1.044e+00;8.340e-01;-1.682e-02;7.991e-01;-1.612e-02;1.039e+00;1.057e+00;8.088e-01;4.172e-02;1.044e+00;7.506e-01;-1.514e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.164962000;1.044e+00;8.340e-01;-1.641e-02;7.991e-01;-1.573e-02;1.039e+00;1.057e+00;8.087e-01;4.211e-02;1.044e+00;7.506e-01;-1.477e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.165962000;1.044e+00;8.339e-01;-1.628e-02;7.991e-01;-1.560e-02;1.039e+00;1.057e+00;8.087e-01;4.223e-02;1.044e+00;7.506e-01;-1.465e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.167962000;1.044e+00;8.339e-01;-1.601e-02;7.991e-01;-1.534e-02;1.039e+00;1.057e+00;8.087e-01;4.248e-02;1.044e+00;7.506e-01;-1.441e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.168962000;1.044e+00;8.339e-01;-1.588e-02;7.991e-01;-1.521e-02;1.039e+00;1.057e+00;8.087e-01;4.261e-02;1.044e+00;7.505e-01;-1.429e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.172962000;1.044e+00;8.339e-01;-1.535e-02;7.991e-01;-1.470e-02;1.039e+00;1.057e+00;8.086e-01;4.310e-02;1.044e+00;7.505e-01;-1.381e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.173962000;1.044e+00;8.339e-01;-1.522e-02;7.990e-01;-1.458e-02;1.039e+00;1.057e+00;8.086e-01;4.322e-02;1.044e+00;7.505e-01;-1.369e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.175962000;1.044e+00;8.339e-01;-1.495e-02;7.990e-01;-1.433e-02;1.039e+00;1.057e+00;8.086e-01;4.347e-02;1.044e+00;7.505e-01;-1.346e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.176962000;1.044e+00;8.339e-01;-1.482e-02;7.990e-01;-1.420e-02;1.039e+00;1.058e+00;8.085e-01;4.359e-02;1.044e+00;7.505e-01;-1.334e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.182962000;1.044e+00;8.339e-01;-1.406e-02;7.990e-01;-1.347e-02;1.039e+00;1.058e+00;8.084e-01;4.430e-02;1.044e+00;7.505e-01;-1.265e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.183962000;1.044e+00;8.339e-01;-1.393e-02;7.990e-01;-1.335e-02;1.040e+00;1.058e+00;8.084e-01;4.442e-02;1.044e+00;7.505e-01;-1.254e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.185962000;1.044e+00;8.339e-01;-1.368e-02;7.990e-01;-1.311e-02;1.040e+00;1.058e+00;8.084e-01;4.465e-02;1.044e+00;7.505e-01;-1.231e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.186962000;1.044e+00;8.339e-01;-1.356e-02;7.989e-01;-1.299e-02;1.040e+00;1.058e+00;8.084e-01;4.477e-02;1.044e+00;7.505e-01;-1.220e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.197962000;1.044e+00;8.339e-01;-1.222e-02;7.989e-01;-1.171e-02;1.040e+00;1.058e+00;8.082e-01;4.601e-02;1.044e+00;7.505e-01;-1.100e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.198962000;1.044e+00;8.338e-01;-1.210e-02;7.989e-01;-1.159e-02;1.040e+00;1.058e+00;8.082e-01;4.612e-02;1.044e+00;7.505e-01;-1.089e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.199962000;1.044e+00;8.338e-01;-1.198e-02;7.988e-01;-1.148e-02;1.040e+00;1.058e+00;8.082e-01;4.623e-02;1.044e+00;7.505e-01;-1.078e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.203962000;1.044e+00;8.338e-01;-1.151e-02;7.988e-01;-1.103e-02;1.040e+00;1.058e+00;8.081e-01;4.667e-02;1.044e+00;7.505e-01;-1.036e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.204962000;1.044e+00;8.338e-01;-1.140e-02;7.988e-01;-1.092e-02;1.040e+00;1.058e+00;8.081e-01;4.677e-02;1.044e+00;7.504e-01;-1.026e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.205962000;1.044e+00;8.338e-01;-1.128e-02;7.988e-01;-1.081e-02;1.040e+00;1.058e+00;8.081e-01;4.688e-02;1.044e+00;7.504e-01;-1.016e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.206962000;1.044e+00;8.338e-01;-1.117e-02;7.988e-01;-1.070e-02;1.041e+00;1.058e+00;8.081e-01;4.699e-02;1.044e+00;7.504e-01;-1.005e-02;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.209962000;1.044e+00;8.338e-01;-1.083e-02;7.988e-01;-1.037e-02;1.041e+00;1.058e+00;8.080e-01;4.731e-02;1.044e+00;7.504e-01;-9.747e-03;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
0.212962000;1.044e+00;8.338e-01;-1.049e-02;7.988e-01;-1.005e-02;1.041e+00;1.058e+00;8.080e-01;4.762e-02;1.044e+00;7.504e-01;-9.444e-03;1.000e+01;8.333e-01;1.044e+00;5.000e+01;5.000e+01
