time;InternalNode1_BUS_Voltage;InternalNode1_BUS_ActivePower;InternalNode1_BUS_ReactivePower;InternalNode1_BUS_ActiveCurrent;InternalNode1_BUS_ReactiveCurrent;Wind_Turbine_GEN_VoltageInjTerminal;Wind_Turbine_GEN_ActiveCurrentInjTerminal;Wind_Turbine_GEN_ReactiveCurrentInjTerminal;Wind_Turbine_GEN_ActivePowerControlledPu;Wind_Turbine_GEN_ReactivePowerControlledPu;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu
0.000000;9.500e-01;4.166e-01;-4.445e-01;4.386e-01;-4.679e-01;9.182e-01;4.606e-01;-4.463e-01;4.229e-01;-4.098e-01;9.500e-01;1.666e-02;-1.778e-02;4.229e-01;-4.098e-01
29.989994;9.500e-01;4.166e-01;-4.445e-01;4.386e-01;-4.679e-01;9.182e-01;4.606e-01;-4.463e-01;4.229e-01;-4.098e-01;9.500e-01;1.666e-02;-1.778e-02;4.229e-01;-4.098e-01
29.990002;9.500e-01;4.166e-01;-4.445e-01;4.385e-01;-4.679e-01;9.183e-01;4.605e-01;-4.463e-01;4.229e-01;-4.098e-01;9.500e-01;1.666e-02;-1.778e-02;4.229e-01;-4.098e-01
29.991052;9.553e-01;4.188e-01;-4.471e-01;4.384e-01;-4.680e-01;9.235e-01;4.603e-01;-4.465e-01;4.251e-01;-4.123e-01;9.553e-01;1.675e-02;-1.788e-02;4.229e-01;-4.098e-01
29.991512;9.576e-01;4.198e-01;-4.482e-01;4.384e-01;-4.681e-01;9.258e-01;4.602e-01;-4.466e-01;4.261e-01;-4.135e-01;9.576e-01;1.679e-02;-1.793e-02;4.229e-01;-4.098e-01
29.991743;9.587e-01;4.202e-01;-4.488e-01;4.384e-01;-4.681e-01;9.269e-01;4.602e-01;-4.467e-01;4.266e-01;-4.140e-01;9.587e-01;1.681e-02;-1.795e-02;4.229e-01;-4.098e-01
29.991973;9.599e-01;4.207e-01;-4.493e-01;4.383e-01;-4.681e-01;9.281e-01;4.601e-01;-4.467e-01;4.270e-01;-4.146e-01;9.599e-01;1.683e-02;-1.797e-02;4.229e-01;-4.098e-01
29.992204;9.610e-01;4.212e-01;-4.499e-01;4.383e-01;-4.682e-01;9.292e-01;4.601e-01;-4.468e-01;4.275e-01;-4.152e-01;9.610e-01;1.685e-02;-1.800e-02;4.229e-01;-4.098e-01
29.992411;9.620e-01;4.216e-01;-4.504e-01;4.383e-01;-4.682e-01;9.302e-01;4.600e-01;-4.468e-01;4.279e-01;-4.157e-01;9.620e-01;1.687e-02;-1.802e-02;4.229e-01;-4.098e-01
29.992618;9.631e-01;4.221e-01;-4.509e-01;4.383e-01;-4.682e-01;9.313e-01;4.600e-01;-4.469e-01;4.284e-01;-4.162e-01;9.631e-01;1.688e-02;-1.804e-02;4.229e-01;-4.098e-01
29.992805;9.640e-01;4.224e-01;-4.514e-01;4.382e-01;-4.683e-01;9.322e-01;4.599e-01;-4.470e-01;4.287e-01;-4.167e-01;9.640e-01;1.690e-02;-1.806e-02;4.229e-01;-4.098e-01
29.992992;9.649e-01;4.228e-01;-4.519e-01;4.382e-01;-4.683e-01;9.331e-01;4.599e-01;-4.470e-01;4.291e-01;-4.171e-01;9.649e-01;1.691e-02;-1.808e-02;4.229e-01;-4.098e-01
29.993178;9.659e-01;4.232e-01;-4.523e-01;4.382e-01;-4.683e-01;9.340e-01;4.598e-01;-4.471e-01;4.295e-01;-4.176e-01;9.659e-01;1.693e-02;-1.809e-02;4.229e-01;-4.098e-01
29.993312;9.666e-01;4.236e-01;-4.516e-01;4.382e-01;-4.672e-01;9.349e-01;4.598e-01;-4.460e-01;4.299e-01;-4.169e-01;9.666e-01;1.694e-02;-1.806e-02;4.229e-01;-4.098e-01
29.993344;9.669e-01;4.238e-01;-4.505e-01;4.382e-01;-4.659e-01;9.353e-01;4.597e-01;-4.447e-01;4.300e-01;-4.160e-01;9.669e-01;1.695e-02;-1.802e-02;4.229e-01;-4.098e-01
29.993376;9.672e-01;4.239e-01;-4.495e-01;4.383e-01;-4.647e-01;9.357e-01;4.597e-01;-4.435e-01;4.302e-01;-4.150e-01;9.672e-01;1.696e-02;-1.798e-02;4.229e-01;-4.098e-01
29.993408;9.675e-01;4.241e-01;-4.483e-01;4.384e-01;-4.634e-01;9.361e-01;4.597e-01;-4.422e-01;4.303e-01;-4.140e-01;9.675e-01;1.697e-02;-1.793e-02;4.229e-01;-4.098e-01
