time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactivePower;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;InfiniteBus_BUS_NetworkFrequencyPu;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_AVRSetpointPu;Wind_Turbine_GEN_InjectedActiveCurrent;Wind_Turbine_GEN_InjectedReactiveCurrent;Wind_Turbine_GEN_InjectedCurrent;NetworkFrequencyPu
0.0;0.9921304812262386;0.4166667926640447;0.41993311812937634;-0.44443968461376687;-0.4479053377891873;0.9815012098674538;0.999909567084495;10.000244182041634;-0.4167699847868758;0.4352095934067961;0.4352585712947101;0.42465000413428505;0.44345801777951677;0.6140206387608711;0.9999903802196163
0.0;0.9921318710697379;0.4166670700268328;0.4199329749079986;-0.4444378654049635;-0.4479031684188074;0.9815014104932736;0.9999094373032965;10.000243627110471;-0.41676998484558425;0.43520969159126754;0.4352584336891493;0.42465000403427683;0.44345601784299205;0.6140191594447173;0.9999904206081351
1e-06;0.9921332908618113;0.41666699351211645;0.4199324750265724;-0.444429434778371;-0.44789434263259376;0.9815015522920792;0.9999092941956831;10.000243036690721;-0.41676998490903105;0.435209796958501;0.43525828591147525;0.4246500039278375;0.4434470179110381;0.6140126212396296;0.9999904674016311
2e-06;0.9921347414194303;0.4166678999279321;0.4199329657704836;-0.444418737935275;-0.4478832378528827;0.9815026329930291;0.9999091330524047;10.000242413602743;-0.4167699849780923;0.43520990937589343;0.43525812755885984;0.4246500038158013;0.44343701798402185;0.6140053572925108;0.9999905226722925
4e-06;0.9921382193587255;0.41666906627187006;0.41993287323713774;-0.4443990681558761;-0.44786219090399876;0.9815046491746965;0.99990894849994;10.000241760017957;-0.41676998505410207;0.43521002837332917;0.43525795799975203;0.4246500036991553;0.44341501806278005;0.6139894230798161;0.9999905871368255
8e-06;0.9921437233190652;0.4166719866066944;0.41993370319278706;-0.4443570980506261;-0.447817767611544;0.9815095966931386;0.9999087354588732;10.000241073713402;-0.41676998513866337;0.43521015311130584;0.4352577764529427;0.4246500035787584;0.44337101814838953;0.6139575977091223;0.9999906601804476
1.6e-05;0.9921541945104381;0.4166763749050664;0.41993392216063286;-0.4442759175242261;-0.44773159579568117;0.9815214713962991;0.9999084895649774;10.000240342223693;-0.4167699852334139;0.4352102823606859;0.4352575823080649;0.42465000345514964;0.4432840182416971;0.6138947192324566;0.9999907405405506
3.2e-05;0.9921757313373012;0.41668642764759095;0.41993517846752215;-0.44411223651253223;-0.44755729662049965;0.9815452692870672;0.999908207715529;10.000239543337912;-0.41676998533998727;0.4352104147550576;0.4352573753335615;0.4246500033283397;0.44310901834304245;0.6137683065241732;0.9999908266819125
6.4e-05;0.9922191581900299;0.4167060508929121;0.41993682780085667;-0.4437873215639877;-0.44721065578857183;0.9815939868887472;0.999907888242654;10.000238652431811;-0.41676998546014254;0.43521054911098134;0.4352571557167932;0.4246500031978153;0.44276001845225127;0.6135163254614995;0.9999909168185154
0.000128;0.9923025036226754;0.4167434882920432;0.41993954825673685;-0.4431357674489418;-0.4465169272520279;0.98169362221497;0.9999075303702767;10.000237644191484;-0.4167699855956917;0.43521068436026816;0.435256924059444;0.4246490030629491;0.4420640185687315;0.6130134516518568;0.9999910087294729
0.000192;0.9923868782447068;0.4167792481404953;0.4199401554439927;-0.4424868915364366;-0.4458255513723608;0.9817921753405342;0.9999071341218382;10.00023648588744;-0.4167699857481275;0.4352108190982436;0.4352566810848053;0.4246450029233581;0.44137001869153625;0.6125103141690811;0.9999910993684985
0.000256;0.9924712318281949;0.41681246746845746;0.4199382255581136;-0.4418406214656629;-0.4451369271509625;0.981890647854592;0.9999067007552258;10.000235136476125;-0.41676998591845676;0.4352109511054638;0.43525642711394136;0.42463900277888306;0.4406780188194116;0.6120075984624682;0.9999911850130438
0.00032;0.9925546207822024;0.4168409568043644;0.4199319533511268;-0.441195112531754;-0.44444961820492024;0.9819890422024493;0.9999062329372204;10.000233557337664;-0.416769986107354;0.4352110772014972;0.4352561619286551;0.4246280026294741;0.4399890189509822;0.6115039337875099;0.9999912623312489
0.000384;0.9926379903831386;0.4168658053315436;0.4199220372721399;-0.44055226963248456;-0.44376511930803064;0.9820863619440189;0.9999057343630003;10.000231721689248;-0.4167699863152772;0.4352111935802972;0.43525588505135754;0.42461300247526307;0.4393020190851115;0.6109992825073448;0.9999913290031617
0.000448;0.9927203937625184;0.4168837789157614;0.4199056203871451;-0.43991140747111956;-0.4430831631096065;0.982183612241555;0.9999052089534536;10.000229614616392;-0.4167699865426246;0.4352112965818525;0.4352555959418004;0.42459300231665154;0.4386160192210685;0.6104922202348252;0.9999913832495765
0.000512;0.9928037714999978;0.4168961866173043;0.41988320071134233;-0.43927158740023575;-0.4424019381446275;0.9822797996925731;0.9999046602898347;10.00022723000577;-0.4167699867899859;0.43521138341069304;0.4352552940452946;0.42456700215421134;0.43793301935821866;0.609983476558498;0.9999914233323346
0.000576;0.9928861767984178;0.4169028781967288;0.4198554503521425;-0.43863478620686314;-0.441724304682475;0.982376931954406;0.9999040915193277;10.000224565196353;-0.4167699870582074;0.43521145223380275;0.4352549788062971;0.4245340019885875;0.43725301949566886;0.6094723402881418;0.9999914474778179
