time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactivePower;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_AVRSetpointPu;Wind_Turbine_GEN_InjectedActiveCurrent;Wind_Turbine_GEN_InjectedReactiveCurrent;Wind_Turbine_GEN_InjectedCurrent
0.0;1.0444712601457506;0.8333380473669637;0.7978731313501424;-4.1545729944085475e-07;-3.9767361325311855e-07;1.0451647228306582;9.999994842899104;0.8337461927694201;0.016421759521384156;0.016421844173567377;0.797723438919715;-0.01571199442093532;0.7978771936690588
0.0;1.0444712328556431;0.8333380969842631;0.7978730726618862;-4.1545326870583915e-07;-3.976916735717251e-07;1.0451647125385166;9.999995084818375;0.8337462345952077;0.016421759729494344;0.016421844286918865;0.7977234705922212;-0.015711994420705627;0.7978771332904342
1e-06;1.0444712033821792;0.8333381505032276;0.7978730095222193;-4.1544884607237603e-07;-3.977110971144986e-07;1.0451647013806613;9.999995344245542;0.8337462795637194;0.016421759953519716;0.01642184440932508;0.7977235047281546;-0.01571199442057966;0.797877068436998
2e-06;1.0444711715264552;0.8333382081274721;0.7978729418101687;-4.154439839605016e-07;-3.977319105034486e-07;1.0451646892445543;9.999995621503869;0.8337463276558619;0.016421760194931093;0.01642184454076607;0.7977235414859357;-0.015711994420683672;0.7978769991305162
4e-06;1.0444711371221547;0.8333382700443451;0.7978728694743474;-4.154386641141034e-07;-3.9775409794075805e-07;1.0451646760693394;9.999995917819646;0.8337463786911969;0.016421760455185088;0.016421844681720584;0.7977235809003098;-0.01571199442117889;0.7978769255685401
8e-06;1.044471100059641;0.8333383364588309;0.7978727924475376;-4.1543286666736114e-07;-3.977776051447066e-07;1.0451646618991794;9.99999623566907;0.8337464323847439;0.016421760734617406;0.016421844833132235;0.7977236228514867;-0.015711994422231045;0.7978768480200824
1.6e-05;1.0444710602756841;0.8333384075105874;0.7978727106382485;-4.154265330817308e-07;-3.978023497312981e-07;1.0451646468761386;9.999996578487293;0.8337464884503578;0.016421761032239048;0.016421844994824283;0.7977236671537107;-0.015711994423964495;0.7978767666916932
3.2e-05;1.0444710177097951;0.8333384832152345;0.7978726240602386;-4.1541956776202135e-07;-3.9782822835433743e-07;1.0451646311815128;9.9999969502892;0.8337465467179116;0.01642176134685255;0.016421845165781882;0.7977237136080686;-0.01571199442644613;0.797876681706057
6.4e-05;1.0444709722388577;0.8333385635088519;0.7978725329371681;-4.154118695630256e-07;-3.9785513320492974e-07;1.045164614986178;9.999997355029915;0.8337466071682176;0.016421761677581585;0.01642184534615707;0.7977237619792571;-0.015711994429710163;0.797876593173825
0.000128;1.0444709236683765;0.8333386483114729;0.7978724376150256;-4.1540335414371896e-07;-3.97882979086866e-07;1.0451645984460303;9.999997795622564;0.8337466698788499;0.01642176202286217;0.01642184553686086;0.797723811971395;-0.015711994433777708;0.797876501210689
0.000256;1.044470871803091;0.8333387375219641;0.7978723383954058;-4.153939646865113e-07;-3.979116964837976e-07;1.045164581689198;9.99999827295987;0.8337467349876718;0.01642176237981031;0.01642184573698066;0.797723863208235;-0.015711994438651674;0.7978764058869997
0.000512;1.0444708165179675;0.8333388309236619;0.797872235496245;-4.153836892940083e-07;-3.979411976457592e-07;1.0451645647558878;9.99999878541192;0.8337468026662188;0.01642176274516498;0.016421845943133628;0.7977239152189922;-0.015711994444311442;0.7978763072041916
0.001024;1.0444707577776755;0.8333389280834974;0.7978721291409322;-4.153725768280449e-07;-3.9797137139806743e-07;1.0451645475526543;9.999999329328963;0.8337468730438037;0.01642176311618789;0.016421846151618905;0.7977239674619833;-0.015711994450717148;0.7978762051124959
0.002048;1.0444706956315846;0.8333390283626897;0.7978720196667886;-4.1536074186293935e-07;-3.9800209566382916e-07;1.0451645298722692;9.999999900479889;0.8337469461397732;0.016421763490362923;0.016421846360522897;0.7977240193869046;-0.015711994457819206;0.7978760995391778
0.004096;1.044470630203133;0.8333391310454406;0.7978719075739065;-4.153483725293431e-07;-3.9803322847952963e-07;1.0451645114468207;10.000000495382844;0.8337470218721238;0.01642176386521521;0.016421846569941938;0.797724070510157;-0.015711994465570846;0.7978759904234508
0.008192;1.0444705616570902;0.8333392354507269;0.7978717934967902;-4.153357264643883e-07;-3.9806459939603826e-07;1.0451644919755867;10.000001111521177;0.8337471001088602;0.016421764238928886;0.016421846780542555;0.7977241204620992;-0.015711994473929247;0.7978758777448245
0.016384;1.0444704901681099;0.8333393409352452;0.7978716781780563;-4.153230929603838e-07;-3.9809603317622505e-07;1.0451644711249044;10.000001746542798;0.8337471807102027;0.016421764610632442;0.016421846991602228;0.7977241689504291;-0.015711994482847078;0.7978757615358325
0.026384;1.044470415916857;0.8333394468557915;0.7978715624547636;-4.1531075597522965e-07;-3.9812737948932103e-07;1.04516444852638;10.000002397365057;0.8337472635602594;0.01642176498031799;0.01642184720045957;0.7977242156333406;-0.01571199449228342;0.7978756419057167
0.036384;1.0444703390950902;0.8333395525441623;0.7978714471648503;-4.1529899140112543e-07;-3.981585122884892e-07;1.0451644237788287;10.000003059898798;0.8337473485794362;0.016421765348887403;0.01642184740350304;0.7977242600071037;-0.015711994502224897;0.7978755190733343
