time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_UPuInjTerminal;Wind_Turbine_GEN_IpInjTerminal;Wind_Turbine_GEN_IqInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;InfiniteBus_BUS_NetworkFrequencyPu;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;NetworkFrequencyPu
0.005608000;1.041e+00;4.131e-01;3.435e-01;3.969e-01;3.300e-01;1.041e+00;3.968e-01;3.302e-01;1.041e+00;1.652e-02;1.374e-02;5.000e+01;4.166e-01;4.449e-01;5.000e+01
0.005847000;1.041e+00;4.131e-01;3.435e-01;3.970e-01;3.300e-01;1.041e+00;3.969e-01;3.302e-01;1.041e+00;1.653e-02;1.374e-02;5.000e+01;4.166e-01;4.449e-01;5.000e+01
0.005975000;1.041e+00;4.131e-01;3.435e-01;3.970e-01;3.300e-01;1.041e+00;3.969e-01;3.302e-01;1.041e+00;1.653e-02;1.374e-02;5.000e+01;4.166e-01;4.449e-01;5.000e+01
0.006103000;1.041e+00;4.132e-01;3.435e-01;3.970e-01;3.300e-01;1.041e+00;3.969e-01;3.302e-01;1.041e+00;1.653e-02;1.374e-02;5.000e+01;4.166e-01;4.449e-01;5.000e+01
0.006359000;1.041e+00;4.132e-01;3.435e-01;3.970e-01;3.300e-01;1.041e+00;3.969e-01;3.302e-01;1.041e+00;1.653e-02;1.374e-02;5.000e+01;4.166e-01;4.449e-01;5.000e+01
0.006615000;1.041e+00;4.133e-01;3.435e-01;3.971e-01;3.300e-01;1.041e+00;3.970e-01;3.302e-01;1.041e+00;1.653e-02;1.374e-02;5.000e+01;4.166e-01;4.449e-01;5.000e+01
0.007127000;1.041e+00;4.133e-01;3.435e-01;3.972e-01;3.300e-01;1.041e+00;3.970e-01;3.302e-01;1.041e+00;1.653e-02;1.374e-02;5.000e+01;4.166e-01;4.449e-01;5.000e+01
0.007588000;1.041e+00;4.134e-01;3.435e-01;3.972e-01;3.300e-01;1.041e+00;3.971e-01;3.302e-01;1.041e+00;1.654e-02;1.374e-02;5.000e+01;4.166e-01;4.449e-01;5.000e+01
0.008049000;1.041e+00;4.135e-01;3.435e-01;3.973e-01;3.300e-01;1.041e+00;3.971e-01;3.302e-01;1.041e+00;1.654e-02;1.374e-02;5.000e+01;4.166e-01;4.449e-01;5.000e+01
0.008510000;1.041e+00;4.135e-01;3.435e-01;3.974e-01;3.300e-01;1.041e+00;3.972e-01;3.302e-01;1.041e+00;1.654e-02;1.374e-02;5.000e+01;4.166e-01;4.449e-01;5.000e+01
0.008971000;1.041e+00;4.136e-01;3.434e-01;3.974e-01;3.300e-01;1.041e+00;3.973e-01;3.302e-01;1.041e+00;1.654e-02;1.374e-02;5.000e+01;4.166e-01;4.449e-01;5.000e+01
0.009431000;1.041e+00;4.137e-01;3.434e-01;3.975e-01;3.300e-01;1.041e+00;3.973e-01;3.302e-01;1.041e+00;1.655e-02;1.374e-02;5.000e+01;4.166e-01;4.449e-01;5.000e+01
0.009892000;1.041e+00;4.137e-01;3.434e-01;3.976e-01;3.300e-01;1.041e+00;3.974e-01;3.302e-01;1.041e+00;1.655e-02;1.374e-02;5.000e+01;4.166e-01;4.449e-01;5.000e+01
0.010353000;1.041e+00;4.138e-01;3.434e-01;3.976e-01;3.300e-01;1.041e+00;3.975e-01;3.301e-01;1.041e+00;1.655e-02;1.374e-02;5.000e+01;4.166e-01;4.449e-01;5.000e+01
0.010814000;1.041e+00;4.138e-01;3.434e-01;3.977e-01;3.300e-01;1.041e+00;3.975e-01;3.301e-01;1.041e+00;1.655e-02;1.374e-02;5.000e+01;4.166e-01;4.449e-01;5.000e+01
0.011275000;1.041e+00;4.139e-01;3.434e-01;3.977e-01;3.300e-01;1.041e+00;3.976e-01;3.301e-01;1.041e+00;1.656e-02;1.374e-02;5.000e+01;4.166e-01;4.449e-01;5.000e+01
0.011735000;1.041e+00;4.140e-01;3.434e-01;3.978e-01;3.300e-01;1.041e+00;3.977e-01;3.301e-01;1.041e+00;1.656e-02;1.374e-02;5.000e+01;4.166e-01;4.449e-01;5.000e+01
0.012196000;1.041e+00;4.141e-01;3.434e-01;3.979e-01;3.300e-01;1.041e+00;3.977e-01;3.301e-01;1.041e+00;1.656e-02;1.374e-02;5.000e+01;4.166e-01;4.449e-01;5.000e+01
0.012657000;1.041e+00;4.141e-01;3.434e-01;3.979e-01;3.300e-01;1.041e+00;3.978e-01;3.301e-01;1.041e+00;1.656e-02;1.374e-02;5.000e+01;4.166e-01;4.449e-01;5.000e+01
0.013118000;1.041e+00;4.142e-01;3.434e-01;3.980e-01;3.300e-01;1.041e+00;3.978e-01;3.301e-01;1.041e+00;1.657e-02;1.374e-02;5.000e+01;4.166e-01;4.449e-01;5.000e+01
0.013579000;1.041e+00;4.143e-01;3.434e-01;3.981e-01;3.300e-01;1.041e+00;3.979e-01;3.301e-01;1.041e+00;1.657e-02;1.374e-02;5.000e+01;4.166e-01;4.449e-01;5.000e+01
0.014039000;1.041e+00;4.143e-01;3.434e-01;3.981e-01;3.300e-01;1.041e+00;3.980e-01;3.301e-01;1.041e+00;1.657e-02;1.374e-02;5.000e+01;4.166e-01;4.449e-01;5.000e+01
0.014500000;1.041e+00;4.144e-01;3.434e-01;3.982e-01;3.300e-01;1.041e+00;3.980e-01;3.301e-01;1.041e+00;1.657e-02;1.374e-02;5.000e+01;4.166e-01;4.449e-01;5.000e+01
0.014961000;1.041e+00;4.144e-01;3.434e-01;3.982e-01;3.300e-01;1.041e+00;3.981e-01;3.301e-01;1.041e+00;1.658e-02;1.374e-02;5.000e+01;4.166e-01;4.449e-01;5.000e+01
0.015422000;1.041e+00;4.145e-01;3.434e-01;3.983e-01;3.300e-01;1.041e+00;3.982e-01;3.301e-01;1.041e+00;1.658e-02;1.374e-02;5.000e+01;4.166e-01;4.449e-01;5.000e+01
0.015883000;1.041e+00;4.145e-01;3.434e-01;3.983e-01;3.300e-01;1.041e+00;3.982e-01;3.301e-01;1.041e+00;1.658e-02;1.374e-02;5.000e+01;4.166e-01;4.449e-01;5.000e+01
0.016343000;1.041e+00;4.146e-01;3.434e-01;3.984e-01;3.300e-01;1.041e+00;3.983e-01;3.301e-01;1.041e+00;1.658e-02;1.374e-02;5.000e+01;4.166e-01;4.449e-01;5.000e+01
0.016804000;1.041e+00;4.147e-01;3.434e-01;3.985e-01;3.300e-01;1.041e+00;3.983e-01;3.301e-01;1.041e+00;1.659e-02;1.374e-02;5.000e+01;4.166e-01;4.449e-01;5.000e+01
0.017265000;1.041e+00;4.147e-01;3.434e-01;3.985e-01;3.300e-01;1.041e+00;3.984e-01;3.301e-01;1.041e+00;1.659e-02;1.374e-02;5.000e+01;4.166e-01;4.449e-01;5.000e+01
0.017726000;1.041e+00;4.148e-01;3.433e-01;3.986e-01;3.299e-01;1.041e+00;3.984e-01;3.301e-01;1.041e+00;1.659e-02;1.373e-02;5.000e+01;4.166e-01;4.449e-01;5.000e+01
0.018187000;1.041e+00;4.148e-01;3.433e-01;3.986e-01;3.299e-01;1.041e+00;3.985e-01;3.301e-01;1.041e+00;1.659e-02;1.373e-02;5.000e+01;4.166e-01;4.449e-01;5.000e+01
0.018647000;1.041e+00;4.149e-01;3.433e-01;3.987e-01;3.299e-01;1.041e+00;3.985e-01;3.301e-01;1.041e+00;1.659e-02;1.373e-02;5.000e+01;4.166e-01;4.449e-01;5.000e+01
0.019108000;1.041e+00;4.149e-01;3.433e-01;3.987e-01;3.299e-01;1.041e+00;3.986e-01;3.301e-01;1.041e+00;1.660e-02;1.373e-02;5.000e+01;4.166e-01;4.449e-01;5.000e+01
0.019569000;1.041e+00;4.150e-01;3.433e-01;3.988e-01;3.299e-01;1.041e+00;3.986e-01;3.301e-01;1.041e+00;1.660e-02;1.373e-02;5.000e+01;4.166e-01;4.449e-01;5.000e+01
0.020030000;1.041e+00;4.150e-01;3.433e-01;3.988e-01;3.299e-01;1.041e+00;3.987e-01;3.301e-01;1.041e+00;1.660e-02;1.373e-02;5.000e+01;4.166e-01;4.449e-01;5.000e+01
0.020491000;1.041e+00;4.151e-01;3.433e-01;3.988e-01;3.299e-01;1.041e+00;3.987e-01;3.301e-01;1.041e+00;1.660e-02;1.373e-02;5.000e+01;4.166e-01;4.449e-01;5.000e+01
0.020951000;1.041e+00;4.151e-01;3.433e-01;3.989e-01;3.299e-01;1.041e+00;3.988e-01;3.301e-01;1.041e+00;1.661e-02;1.373e-02;5.000e+01;4.166e-01;4.449e-01;5.000e+01
0.021412000;1.041e+00;4.152e-01;3.433e-01;3.989e-01;3.299e-01;1.041e+00;3.988e-01;3.301e-01;1.041e+00;1.661e-02;1.373e-02;5.000e+01;4.166e-01;4.449e-01;5.000e+01
0.021873000;1.041e+00;4.152e-01;3.433e-01;3.990e-01;3.299e-01;1.041e+00;3.989e-01;3.301e-01;1.041e+00;1.661e-02;1.373e-02;5.000e+01;4.166e-01;4.449e-01;5.000e+01
0.022334000;1.041e+00;4.153e-01;3.433e-01;3.990e-01;3.299e-01;1.041e+00;3.989e-01;3.301e-01;1.041e+00;1.661e-02;1.373e-02;5.000e+01;4.166e-01;4.449e-01;5.000e+01
0.022795000;1.041e+00;4.153e-01;3.433e-01;3.991e-01;3.299e-01;1.041e+00;3.989e-01;3.301e-01;1.041e+00;1.661e-02;1.373e-02;5.000e+01;4.166e-01;4.449e-01;5.000e+01
0.023255000;1.041e+00;4.153e-01;3.433e-01;3.991e-01;3.299e-01;1.041e+00;3.990e-01;3.301e-01;1.041e+00;1.661e-02;1.373e-02;5.000e+01;4.166e-01;4.449e-01;5.000e+01
0.023716000;1.041e+00;4.154e-01;3.433e-01;3.991e-01;3.299e-01;1.041e+00;3.990e-01;3.301e-01;1.041e+00;1.662e-02;1.373e-02;5.000e+01;4.166e-01;4.449e-01;5.000e+01
0.024177000;1.041e+00;4.154e-01;3.433e-01;3.992e-01;3.299e-01;1.041e+00;3.990e-01;3.301e-01;1.041e+00;1.662e-02;1.373e-02;5.000e+01;4.166e-01;4.449e-01;5.000e+01
0.024638000;1.041e+00;4.155e-01;3.433e-01;3.992e-01;3.299e-01;1.041e+00;3.991e-01;3.301e-01;1.041e+00;1.662e-02;1.373e-02;5.000e+01;4.166e-01;4.449e-01;5.000e+01
0.025099000;1.041e+00;4.155e-01;3.433e-01;3.993e-01;3.299e-01;1.041e+00;3.991e-01;3.301e-01;1.041e+00;1.662e-02;1.373e-02;5.000e+01;4.166e-01;4.449e-01;5.000e+01
0.025559000;1.041e+00;4.155e-01;3.433e-01;3.993e-01;3.299e-01;1.041e+00;3.992e-01;3.301e-01;1.041e+00;1.662e-02;1.373e-02;5.000e+01;4.166e-01;4.449e-01;5.000e+01
0.026020000;1.041e+00;4.156e-01;3.433e-01;3.993e-01;3.299e-01;1.041e+00;3.992e-01;3.301e-01;1.041e+00;1.662e-02;1.373e-02;5.000e+01;4.166e-01;4.449e-01;5.000e+01
0.026942000;1.041e+00;4.156e-01;3.433e-01;3.994e-01;3.299e-01;1.041e+00;3.993e-01;3.301e-01;1.041e+00;1.663e-02;1.373e-02;5.000e+01;4.166e-01;4.449e-01;5.000e+01
0.027771000;1.041e+00;4.157e-01;3.433e-01;3.994e-01;3.299e-01;1.041e+00;3.993e-01;3.301e-01;1.041e+00;1.663e-02;1.373e-02;5.000e+01;4.166e-01;4.449e-01;5.000e+01
0.028601000;1.041e+00;4.157e-01;3.433e-01;3.995e-01;3.299e-01;1.041e+00;3.994e-01;3.301e-01;1.041e+00;1.663e-02;1.373e-02;5.000e+01;4.166e-01;4.449e-01;5.000e+01
0.029430000;1.041e+00;4.158e-01;3.433e-01;3.995e-01;3.299e-01;1.041e+00;3.994e-01;3.301e-01;1.041e+00;1.663e-02;1.373e-02;5.000e+01;4.166e-01;4.449e-01;5.000e+01
0.030260000;1.041e+00;4.158e-01;3.433e-01;3.996e-01;3.299e-01;1.041e+00;3.995e-01;3.301e-01;1.041e+00;1.663e-02;1.373e-02;5.000e+01;4.166e-01;4.449e-01;5.000e+01
0.031089000;1.041e+00;4.159e-01;3.433e-01;3.996e-01;3.299e-01;1.041e+00;3.995e-01;3.301e-01;1.041e+00;1.664e-02;1.373e-02;5.000e+01;4.166e-01;4.449e-01;5.000e+01
0.031919000;1.041e+00;4.159e-01;3.433e-01;3.997e-01;3.299e-01;1.041e+00;3.995e-01;3.301e-01;1.041e+00;1.664e-02;1.373e-02;5.000e+01;4.166e-01;4.449e-01;5.000e+01
0.032748000;1.041e+00;4.160e-01;3.433e-01;3.997e-01;3.299e-01;1.041e+00;3.996e-01;3.301e-01;1.041e+00;1.664e-02;1.373e-02;5.000e+01;4.166e-01;4.449e-01;5.000e+01
0.033577000;1.041e+00;4.160e-01;3.433e-01;3.998e-01;3.299e-01;1.041e+00;3.996e-01;3.301e-01;1.041e+00;1.664e-02;1.373e-02;5.000e+01;4.166e-01;4.449e-01;5.000e+01
0.034407000;1.041e+00;4.161e-01;3.433e-01;3.998e-01;3.299e-01;1.041e+00;3.997e-01;3.301e-01;1.041e+00;1.664e-02;1.373e-02;5.000e+01;4.166e-01;4.449e-01;5.000e+01
0.035236000;1.041e+00;4.161e-01;3.433e-01;3.998e-01;3.299e-01;1.041e+00;3.997e-01;3.300e-01;1.041e+00;1.664e-02;1.373e-02;5.000e+01;4.166e-01;4.449e-01;5.000e+01
0.036066000;1.041e+00;4.161e-01;3.433e-01;3.999e-01;3.299e-01;1.041e+00;3.997e-01;3.300e-01;1.041e+00;1.665e-02;1.373e-02;5.000e+01;4.166e-01;4.449e-01;5.000e+01
0.036895000;1.041e+00;4.162e-01;3.433e-01;3.999e-01;3.299e-01;1.041e+00;3.998e-01;3.300e-01;1.041e+00;1.665e-02;1.373e-02;5.000e+01;4.166e-01;4.449e-01;5.000e+01
0.037725000;1.041e+00;4.162e-01;3.433e-01;3.999e-01;3.299e-01;1.041e+00;3.998e-01;3.300e-01;1.041e+00;1.665e-02;1.373e-02;5.000e+01;4.166e-01;4.449e-01;5.000e+01
0.038554000;1.041e+00;4.162e-01;3.433e-01;4.000e-01;3.299e-01;1.041e+00;3.998e-01;3.300e-01;1.041e+00;1.665e-02;1.373e-02;5.000e+01;4.166e-01;4.449e-01;5.000e+01
0.039383000;1.041e+00;4.163e-01;3.433e-01;4.000e-01;3.299e-01;1.041e+00;3.998e-01;3.300e-01;1.041e+00;1.665e-02;1.373e-02;5.000e+01;4.166e-01;4.449e-01;5.000e+01
0.040213000;1.041e+00;4.163e-01;3.433e-01;4.000e-01;3.299e-01;1.041e+00;3.999e-01;3.300e-01;1.041e+00;1.665e-02;1.373e-02;5.000e+01;4.166e-01;4.449e-01;5.000e+01
0.042701000;1.041e+00;4.163e-01;3.433e-01;4.000e-01;3.299e-01;1.041e+00;3.999e-01;3.300e-01;1.041e+00;1.665e-02;1.373e-02;5.000e+01;4.166e-01;4.449e-01;5.000e+01
0.043531000;1.041e+00;4.163e-01;3.433e-01;4.001e-01;3.299e-01;1.041e+00;3.999e-01;3.300e-01;1.041e+00;1.665e-02;1.373e-02;5.000e+01;4.166e-01;4.449e-01;5.000e+01
0.044360000;1.041e+00;4.164e-01;3.433e-01;4.001e-01;3.299e-01;1.041e+00;4.000e-01;3.300e-01;1.041e+00;1.665e-02;1.373e-02;5.000e+01;4.166e-01;4.449e-01;5.000e+01
0.045360000;1.041e+00;4.164e-01;3.433e-01;4.001e-01;3.299e-01;1.041e+00;4.000e-01;3.300e-01;1.041e+00;1.666e-02;1.373e-02;5.000e+01;4.166e-01;4.449e-01;5.000e+01
0.047360000;1.041e+00;4.164e-01;3.433e-01;4.001e-01;3.299e-01;1.041e+00;4.000e-01;3.300e-01;1.041e+00;1.666e-02;1.373e-02;5.000e+01;4.166e-01;4.449e-01;5.000e+01
0.048360000;1.041e+00;4.164e-01;3.433e-01;4.002e-01;3.299e-01;1.041e+00;4.000e-01;3.300e-01;1.041e+00;1.666e-02;1.373e-02;5.000e+01;4.166e-01;4.449e-01;5.000e+01
0.049360000;1.041e+00;4.164e-01;3.433e-01;4.002e-01;3.299e-01;1.041e+00;4.000e-01;3.300e-01;1.041e+00;1.666e-02;1.373e-02;5.000e+01;4.166e-01;4.449e-01;5.000e+01
0.050360000;1.041e+00;4.165e-01;3.433e-01;4.002e-01;3.299e-01;1.041e+00;4.001e-01;3.300e-01;1.041e+00;1.666e-02;1.373e-02;5.000e+01;4.166e-01;4.449e-01;5.000e+01
0.056360000;1.041e+00;4.165e-01;3.433e-01;4.002e-01;3.299e-01;1.041e+00;4.001e-01;3.300e-01;1.041e+00;1.666e-02;1.373e-02;5.000e+01;4.166e-01;4.449e-01;5.000e+01
0.057360000;1.041e+00;4.165e-01;3.433e-01;4.003e-01;3.299e-01;1.041e+00;4.001e-01;3.300e-01;1.041e+00;1.666e-02;1.373e-02;5.000e+01;4.166e-01;4.449e-01;5.000e+01
0.059360000;1.041e+00;4.165e-01;3.433e-01;4.003e-01;3.299e-01;1.041e+00;4.001e-01;3.300e-01;1.041e+00;1.666e-02;1.373e-02;5.000e+01;4.166e-01;4.449e-01;5.000e+01
0.060360000;1.041e+00;4.166e-01;3.432e-01;4.003e-01;3.298e-01;1.041e+00;4.001e-01;3.300e-01;1.041e+00;1.666e-02;1.373e-02;5.000e+01;4.166e-01;4.449e-01;5.000e+01
0.064360000;1.041e+00;4.166e-01;3.432e-01;4.003e-01;3.298e-01;1.041e+00;4.001e-01;3.300e-01;1.041e+00;1.666e-02;1.373e-02;5.000e+01;4.166e-01;4.449e-01;5.000e+01
0.065360000;1.041e+00;4.166e-01;3.432e-01;4.003e-01;3.298e-01;1.041e+00;4.002e-01;3.300e-01;1.041e+00;1.666e-02;1.373e-02;5.000e+01;4.166e-01;4.449e-01;5.000e+01
29.989994000;1.041e+00;4.166e-01;3.432e-01;4.003e-01;3.298e-01;1.041e+00;4.002e-01;3.300e-01;1.041e+00;1.666e-02;1.373e-02;5.000e+01;4.166e-01;4.449e-01;5.000e+01
29.989994000;1.041e+00;4.167e-01;3.433e-01;4.003e-01;3.298e-01;1.041e+00;4.002e-01;3.300e-01;1.041e+00;1.667e-02;1.373e-02;5.000e+01;4.166e-01;4.449e-01;5.000e+01
29.989995000;1.041e+00;4.166e-01;3.432e-01;4.003e-01;3.298e-01;1.041e+00;4.002e-01;3.300e-01;1.041e+00;1.666e-02;1.373e-02;5.000e+01;4.166e-01;4.449e-01;5.000e+01
29.990026000;1.041e+00;4.166e-01;3.432e-01;4.003e-01;3.298e-01;1.041e+00;4.002e-01;3.300e-01;1.041e+00;1.666e-02;1.373e-02;5.000e+01;4.166e-01;4.449e-01;5.000e+01
29.990058000;1.040e+00;4.165e-01;3.432e-01;4.003e-01;3.299e-01;1.041e+00;4.002e-01;3.300e-01;1.040e+00;1.666e-02;1.373e-02;5.000e+01;4.166e-01;4.449e-01;5.000e+01
29.990122000;1.040e+00;4.164e-01;3.431e-01;4.003e-01;3.298e-01;1.040e+00;4.002e-01;3.300e-01;1.040e+00;1.665e-02;1.372e-02;5.000e+01;4.166e-01;4.449e-01;5.000e+01
29.990186000;1.040e+00;4.163e-01;3.429e-01;4.003e-01;3.298e-01;1.040e+00;4.002e-01;3.300e-01;1.040e+00;1.665e-02;1.372e-02;5.000e+01;4.166e-01;4.449e-01;5.000e+01
29.990250000;1.039e+00;4.161e-01;3.428e-01;4.003e-01;3.298e-01;1.040e+00;4.002e-01;3.300e-01;1.039e+00;1.664e-02;1.371e-02;5.000e+01;4.166e-01;4.449e-01;5.000e+01
29.990314000;1.039e+00;4.160e-01;3.427e-01;4.003e-01;3.298e-01;1.039e+00;4.002e-01;3.300e-01;1.039e+00;1.664e-02;1.371e-02;5.000e+01;4.166e-01;4.449e-01;5.000e+01
29.990378000;1.039e+00;4.158e-01;3.427e-01;4.003e-01;3.299e-01;1.039e+00;4.002e-01;3.300e-01;1.039e+00;1.663e-02;1.371e-02;5.000e+01;4.166e-01;4.449e-01;5.000e+01
29.990442000;1.038e+00;4.157e-01;3.426e-01;4.003e-01;3.299e-01;1.039e+00;4.002e-01;3.300e-01;1.038e+00;1.663e-02;1.370e-02;5.000e+01;4.166e-01;4.449e-01;5.000e+01
29.990506000;1.038e+00;4.156e-01;3.424e-01;4.003e-01;3.299e-01;1.039e+00;4.002e-01;3.300e-01;1.038e+00;1.662e-02;1.370e-02;5.000e+01;4.166e-01;4.449e-01;5.000e+01
29.990570000;1.038e+00;4.155e-01;3.423e-01;4.003e-01;3.299e-01;1.038e+00;4.002e-01;3.300e-01;1.038e+00;1.662e-02;1.369e-02;5.000e+01;4.166e-01;4.449e-01;5.000e+01
29.990634000;1.038e+00;4.153e-01;3.422e-01;4.003e-01;3.299e-01;1.038e+00;4.002e-01;3.300e-01;1.038e+00;1.661e-02;1.369e-02;5.000e+01;4.166e-01;4.449e-01;5.000e+01
29.990698000;1.037e+00;4.152e-01;3.422e-01;4.003e-01;3.299e-01;1.038e+00;4.002e-01;3.301e-01;1.037e+00;1.661e-02;1.369e-02;5.000e+01;4.166e-01;4.449e-01;5.000e+01
