time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactivePower;BusPDR_BUS_ReactiveCurrent;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_AVRSetpointPu;Wind_Turbine_GEN_InjectedActivePower;Wind_Turbine_GEN_InjectedReactivePower;Wind_Turbine_GEN_InjectedActiveCurrent;Wind_Turbine_GEN_InjectedReactiveCurrent;Wind_Turbine_GEN_ActivePowerPu;Wind_Turbine_GEN_ReactivePowerPu;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Wind_Turbine_GEN_InjectedCurrent
0.0;1.0442271017916227;0.7500327952220677;0.7180807404617285;-4.880894095683133e-09;-3.4098023345236616e-08;9.998793548419838;0.7504466298635242;0.012599795617797395;0.012601351101769477;0.7501216286285638;0.012605795202757614;0.7179660716490464;0.012053221768804063;0.7501466514367473;0.012600942415503202;1.0449032480357223;0.7178256180743388
0.001;1.0442121198579184;0.7500337957960054;0.7180818435488585;-5.7540573776329054e-09;-3.289735973950091e-08;9.998808342452051;0.7504471470349636;0.01259972861634241;0.012601166763119915;0.7501208351465892;0.012605727162442055;0.7179645925910089;0.012052982963805609;0.7501473809229252;0.012600786197995024;1.0449102664002998;0.717823845141841
0.001;1.0441968352034852;0.7500348209104643;0.7180829434040217;-6.610529238820017e-09;-3.165825201271704e-08;9.998823570768604;0.7504477296356835;0.012599659619228838;0.012600978512245908;0.7501200214650345;0.012605657836138465;0.7179630758931344;0.012052734859279423;0.7501481304075085;0.01260062502425957;1.0449174388534774;0.717821920081943
0.100999;1.0441812495226028;0.7500358706842013;0.7180840385293052;-7.4482067922114606e-09;-3.037930218991268e-08;9.998839249085854;0.7504483795385697;0.01259958860681455;0.012600786355341266;0.7501191874565825;0.012605587241082052;0.7179615210057965;0.012052477113783542;0.7501489001952053;0.012600458793941496;1.044924764060947;0.7178198379905278
0.200998;1.0441653644913356;0.7500369452029229;0.718085127417961;-8.265055676438304e-09;-2.9059180853371632e-08;9.998855396235538;0.7504490982235593;0.012599515565799956;0.012600590303180177;0.7501183329968036;0.012605515389513263;0.717959927359508;0.012052209364893054;0.7501496906046059;0.012600287408562744;1.0449322408434678;0.7178175941623653
0.400996;1.0441491818079651;0.7500380445115897;0.7180862085242499;-9.059121814028392e-09;-2.7696627010415855e-08;9.998872034254605;0.7504498866778078;0.012599440490052525;0.012600390370875146;0.7501174579650796;0.01260544228827783;0.7179582943798563;0.012051931247336873;0.7501505019682728;0.012600110772115947;1.0449398681783884;0.7178151841238944
0.800992;1.0441327031471799;0.7500391686055523;0.7180872802631681;-9.828549667047439e-09;-2.62904390884493e-08;9.998889188356564;0.7504507453365105;0.012599363381773344;0.012600186578499248;0.7501165622504029;0.012605367939720474;0.7179566214776552;0.012051642414262582;0.7501513346305899;0.012599928792366807;1.0449476452036162;0.7178126037087909
1.600984;1.0441159301096494;0.7500403174250546;0.7180883410314889;-1.0571590288671123e-08;-2.4839480299792584e-08;9.998906886818313;0.7504516741109943;0.012599284252009811;0.012599978950665216;0.7501156457598388;0.012605292343116189;0.7179549080229892;0.012051342546843074;0.7501521889475916;0.01259974138198382;1.044955571160506;0.7178098491067972
2.600984;1.0440988643389046;0.7500414908520161;0.7180893892123528;-1.1286581042906245e-08;-2.3342682869588803e-08;9.998925161254148;0.7504526724450731;0.012599203120062885;0.012599767515292007;0.7501147084259836;0.012605215495828662;0.7179531533433304;0.012051031360693373;0.7501530652855273;0.012599548458366921;1.0449636452258688;0.717806916892484
3.600984;1.0440815077580412;0.750042688705639;0.7180904231644285;-1.1971929977371072e-08;-2.1799027401929264e-08;9.998944047110308;0.7504537392891404;0.012599120013103577;0.0125995523037084;0.7501137502114682;0.012605137393571556;0.7179513567426326;0.012050708614765138;0.7501539640193896;0.012599349942956074;1.0449718663478256;0.7178038040445416
4.600984;1.0440638626958996;0.7500439107401763;0.7180914412240569;-1.2626121102597976e-08;-2.0207510229233308e-08;9.998963583690438;0.7504548730106545;0.012599034966450168;0.012599333352164739;0.7501127711116059;0.012605058030089005;0.7179495175106394;0.012050374108913594;0.7501548855343547;0.012599145761163985;1.0449802331927347;0.7178005079415745
5.600984;1.044045931821863;0.7500451566495228;0.7180924417243085;-1.3247714332388337e-08;-1.856714445706749e-08;9.998983813776826;0.7504560713740527;0.012598948023960607;0.012599110702585124;0.7501117711535794;0.012604977396954556;0.7179476349210007;0.012050027663413962;0.7501558302282472;0.012598935842315254;1.0449887441702062;0.7177970263103357
6.600984;1.0440277180637516;0.7500464260763496;0.7180934230095365;-1.3835346588157711e-08;-1.6876996081858586e-08;9.99900478339758;0.7504573315803215;0.012598859238567914;0.012598884401716323;0.7501107503932777;0.012604895482901337;0.7179457082344026;0.012049669100563223;0.7501567985112859;0.012598720119642392;1.044997397477565;0.7177933571477636
7.600984;1.0440092246538957;0.7500477186188302;0.7180943834331583;-1.4387749380464369e-08;-1.5136197636963493e-08;9.99902654185117;0.7504586502260372;0.012598768673468885;0.012598654500181524;0.7501097089161722;0.01260481227264629;0.7179437367036998;0.012049298245863588;0.7501577908005874;0.012598498531116914;1.0450061911353616;0.7177894987228949
