time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_AVRSetpointPu;Wind_Turbine_GEN_InjectedActiveCurrent;Wind_Turbine_GEN_InjectedReactiveCurrent
0.000000000;1.044e+00;8.333e-01;9.935e-09;7.979e-01;-9.988e-08;1.045e+00;1.044e+00;7.500e-01;-5.283e-08;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.977e-01;1.489e-02
29.999994000;1.044e+00;8.333e-01;-2.865e-08;7.979e-01;-3.331e-08;1.045e+00;1.044e+00;7.500e-01;6.316e-08;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.977e-01;1.489e-02
29.999994000;2.300e-05;1.223e-05;-6.114e-05;1.205e-08;-3.406e-08;1.951e-02;2.299e-05;1.095e-05;-5.494e-05;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.977e-01;1.489e-02
29.999994000;2.300e-05;1.223e-05;-6.114e-05;1.167e-08;-3.466e-08;1.951e-02;2.299e-05;1.096e-05;-5.494e-05;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.977e-01;1.489e-02
29.999995000;2.300e-05;1.223e-05;-6.114e-05;1.124e-08;-3.512e-08;1.950e-02;2.299e-05;1.096e-05;-5.493e-05;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.977e-01;1.489e-02
29.999998000;2.300e-05;1.223e-05;-6.114e-05;1.023e-08;-3.558e-08;1.950e-02;2.298e-05;1.096e-05;-5.493e-05;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.974e-01;1.489e-02
30.001434000;2.295e-05;1.003e-05;-5.895e-05;-7.224e-09;4.113e-08;1.697e-02;2.306e-05;8.897e-06;-5.303e-05;1.000e+01;8.335e-01;1.556e-02;1.556e-02;6.933e-01;3.488e-02
30.002418000;2.299e-05;8.952e-06;-6.003e-05;-3.130e-08;6.356e-08;1.551e-02;2.298e-05;8.024e-06;-5.404e-05;1.000e+01;8.335e-01;1.556e-02;1.556e-02;6.301e-01;7.478e-02
30.002674000;2.301e-05;8.946e-06;-6.111e-05;-4.193e-08;5.908e-08;1.518e-02;2.297e-05;8.025e-06;-5.503e-05;1.000e+01;8.335e-01;1.556e-02;1.556e-02;6.146e-01;8.971e-02
30.003977000;2.396e-05;7.819e-06;-6.327e-05;3.158e-08;4.999e-08;1.403e-02;2.400e-05;7.014e-06;-5.704e-05;1.000e+01;8.335e-01;1.556e-02;1.556e-02;5.416e-01;1.895e-01
30.005641000;2.600e-05;6.658e-06;-6.665e-05;1.470e-08;2.341e-08;1.375e-02;2.600e-05;6.024e-06;-6.006e-05;1.000e+01;8.335e-01;1.556e-02;1.556e-02;4.613e-01;3.214e-01
30.008475000;2.701e-05;5.525e-06;-7.219e-05;3.075e-08;2.368e-09;1.501e-02;2.696e-05;4.983e-06;-6.505e-05;1.000e+01;8.335e-01;1.556e-02;1.556e-02;3.531e-01;5.012e-01
30.011171000;2.900e-05;4.474e-06;-7.552e-05;-1.243e-08;-3.266e-08;1.687e-02;2.896e-05;3.960e-06;-6.802e-05;1.000e+01;8.335e-01;1.556e-02;1.556e-02;2.776e-01;6.309e-01
30.014841000;2.999e-05;3.348e-06;-7.884e-05;1.689e-09;-1.412e-08;1.928e-02;2.995e-05;2.968e-06;-7.103e-05;1.000e+01;8.335e-01;1.556e-02;1.556e-02;2.083e-01;7.597e-01
