time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_AVRSetpointPu;Wind_Turbine_GEN_InjectedActiveCurrent;Wind_Turbine_GEN_InjectedReactiveCurrent
0.000000000;1.044e+00;8.333e-01;-4.519e-09;7.979e-01;3.580e-09;1.045e+00;1.044e+00;7.500e-01;1.262e-09;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.977e-01;1.489e-02
29.999994000;1.044e+00;8.333e-01;-5.387e-09;7.979e-01;4.757e-08;1.045e+00;1.044e+00;7.500e-01;2.008e-08;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.977e-01;1.489e-02
29.999994000;7.804e-05;-4.411e-06;-6.744e-04;-8.573e-09;4.795e-08;1.951e-02;7.803e-05;-3.989e-06;-6.070e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.977e-01;1.489e-02
29.999994000;7.804e-05;-4.410e-06;-6.744e-04;-8.830e-09;4.848e-08;1.951e-02;7.803e-05;-3.989e-06;-6.070e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.977e-01;1.489e-02
29.999995000;7.803e-05;-5.521e-06;-6.744e-04;-8.996e-09;4.914e-08;1.951e-02;7.802e-05;-4.988e-06;-6.070e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.977e-01;1.489e-02
29.999998000;7.803e-05;-5.519e-06;-6.744e-04;-9.061e-09;5.088e-08;1.950e-02;7.802e-05;-4.987e-06;-6.070e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.974e-01;1.489e-02
30.000833000;7.698e-05;-9.965e-06;-6.678e-04;7.134e-08;-1.899e-09;1.797e-02;7.702e-05;-8.967e-06;-6.010e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.351e-01;2.194e-02
30.002417000;7.797e-05;-1.778e-05;-6.711e-04;3.961e-08;3.399e-08;1.551e-02;7.800e-05;-1.602e-05;-6.040e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02;6.301e-01;7.473e-02
30.004073000;7.903e-05;-2.442e-05;-6.812e-04;2.305e-08;-4.996e-08;1.399e-02;7.896e-05;-2.197e-05;-6.130e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02;5.366e-01;1.977e-01
30.005526000;8.004e-05;-2.884e-05;-6.900e-04;8.286e-09;-4.080e-08;1.376e-02;7.993e-05;-2.598e-05;-6.210e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02;4.665e-01;3.130e-01
