time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_InjectedActiveCurrent;Wind_Turbine_GEN_InjectedReactiveCurrent
20.000380000;1.044e+00;8.328e-01;-1.620e-03;7.978e-01;-1.552e-03;1.044e+00;1.044e+00;7.495e-01;-1.458e-03;1.000e+01;8.335e-01;-4.438e-03;7.977e-01;1.330e-02
20.000444000;1.044e+00;8.327e-01;-1.871e-03;7.978e-01;-1.793e-03;1.044e+00;1.044e+00;7.494e-01;-1.684e-03;1.000e+01;8.335e-01;-4.438e-03;7.977e-01;1.306e-02
20.000508000;1.044e+00;8.326e-01;-2.117e-03;7.978e-01;-2.028e-03;1.044e+00;1.044e+00;7.494e-01;-1.905e-03;1.000e+01;8.335e-01;-4.438e-03;7.977e-01;1.282e-02
20.000572000;1.044e+00;8.325e-01;-2.358e-03;7.978e-01;-2.259e-03;1.044e+00;1.044e+00;7.493e-01;-2.122e-03;1.000e+01;8.335e-01;-4.438e-03;7.977e-01;1.258e-02
20.000700000;1.043e+00;8.324e-01;-2.826e-03;7.978e-01;-2.708e-03;1.044e+00;1.043e+00;7.492e-01;-2.543e-03;1.000e+01;8.335e-01;-4.438e-03;7.977e-01;1.212e-02
20.000828000;1.043e+00;8.322e-01;-3.274e-03;7.978e-01;-3.139e-03;1.043e+00;1.043e+00;7.490e-01;-2.947e-03;1.000e+01;8.335e-01;-4.438e-03;7.977e-01;1.168e-02
20.001084000;1.043e+00;8.320e-01;-4.118e-03;7.978e-01;-3.949e-03;1.043e+00;1.043e+00;7.488e-01;-3.706e-03;1.000e+01;8.335e-01;-4.438e-03;7.977e-01;1.085e-02
20.001212000;1.043e+00;8.318e-01;-4.513e-03;7.978e-01;-4.329e-03;1.043e+00;1.043e+00;7.486e-01;-4.062e-03;1.000e+01;8.335e-01;-4.438e-03;7.977e-01;1.046e-02
20.001340000;1.043e+00;8.317e-01;-4.893e-03;7.978e-01;-4.694e-03;1.043e+00;1.043e+00;7.485e-01;-4.404e-03;1.000e+01;8.335e-01;-4.438e-03;7.977e-01;1.009e-02
20.001468000;1.042e+00;8.316e-01;-5.257e-03;7.978e-01;-5.043e-03;1.043e+00;1.042e+00;7.484e-01;-4.731e-03;1.000e+01;8.335e-01;-4.438e-03;7.977e-01;9.731e-03
20.001596000;1.042e+00;8.315e-01;-5.606e-03;7.978e-01;-5.378e-03;1.043e+00;1.042e+00;7.483e-01;-5.045e-03;1.000e+01;8.335e-01;-4.438e-03;7.977e-01;9.389e-03
20.001724000;1.042e+00;8.314e-01;-5.940e-03;7.978e-01;-5.700e-03;1.042e+00;1.042e+00;7.482e-01;-5.346e-03;1.000e+01;8.335e-01;-4.438e-03;7.977e-01;9.060e-03
20.001980000;1.042e+00;8.312e-01;-6.568e-03;7.978e-01;-6.304e-03;1.042e+00;1.042e+00;7.480e-01;-5.911e-03;1.000e+01;8.335e-01;-4.438e-03;7.977e-01;8.444e-03
20.002108000;1.042e+00;8.311e-01;-6.862e-03;7.978e-01;-6.587e-03;1.042e+00;1.042e+00;7.480e-01;-6.176e-03;1.000e+01;8.335e-01;-4.438e-03;7.977e-01;8.156e-03
20.002236000;1.042e+00;8.310e-01;-7.143e-03;7.978e-01;-6.858e-03;1.042e+00;1.042e+00;7.479e-01;-6.429e-03;1.000e+01;8.335e-01;-4.438e-03;7.978e-01;7.879e-03
20.002364000;1.042e+00;8.309e-01;-7.413e-03;7.978e-01;-7.118e-03;1.042e+00;1.042e+00;7.478e-01;-6.672e-03;1.000e+01;8.335e-01;-4.438e-03;7.978e-01;7.614e-03
20.002492000;1.041e+00;8.308e-01;-7.671e-03;7.978e-01;-7.366e-03;1.042e+00;1.041e+00;7.477e-01;-6.904e-03;1.000e+01;8.335e-01;-4.438e-03;7.978e-01;7.361e-03
20.002620000;1.041e+00;8.307e-01;-7.919e-03;7.978e-01;-7.605e-03;1.042e+00;1.041e+00;7.476e-01;-7.127e-03;1.000e+01;8.335e-01;-4.438e-03;7.978e-01;7.119e-03
20.002748000;1.041e+00;8.306e-01;-8.154e-03;7.978e-01;-7.832e-03;1.041e+00;1.041e+00;7.476e-01;-7.339e-03;1.000e+01;8.335e-01;-4.438e-03;7.978e-01;6.886e-03
20.002876000;1.041e+00;8.306e-01;-8.381e-03;7.978e-01;-8.050e-03;1.041e+00;1.041e+00;7.475e-01;-7.543e-03;1.000e+01;8.335e-01;-4.438e-03;7.978e-01;6.665e-03
20.003004000;1.041e+00;8.305e-01;-8.598e-03;7.978e-01;-8.259e-03;1.041e+00;1.041e+00;7.475e-01;-7.738e-03;1.000e+01;8.335e-01;-4.438e-03;7.978e-01;6.452e-03
20.003132000;1.041e+00;8.304e-01;-8.804e-03;7.978e-01;-8.458e-03;1.041e+00;1.041e+00;7.474e-01;-7.924e-03;1.000e+01;8.335e-01;-4.438e-03;7.978e-01;6.249e-03
20.003260000;1.041e+00;8.304e-01;-9.002e-03;7.978e-01;-8.649e-03;1.041e+00;1.041e+00;7.473e-01;-8.102e-03;1.000e+01;8.335e-01;-4.438e-03;7.978e-01;6.055e-03
20.003388000;1.041e+00;8.303e-01;-9.190e-03;7.978e-01;-8.830e-03;1.041e+00;1.041e+00;7.473e-01;-8.271e-03;1.000e+01;8.335e-01;-4.438e-03;7.978e-01;5.870e-03
20.003516000;1.041e+00;8.303e-01;-9.371e-03;7.978e-01;-9.004e-03;1.041e+00;1.041e+00;7.472e-01;-8.434e-03;1.000e+01;8.335e-01;-4.438e-03;7.978e-01;5.693e-03
20.003644000;1.041e+00;8.302e-01;-9.543e-03;7.978e-01;-9.170e-03;1.041e+00;1.041e+00;7.472e-01;-8.589e-03;1.000e+01;8.335e-01;-4.438e-03;7.978e-01;5.524e-03
20.003772000;1.041e+00;8.302e-01;-9.708e-03;7.978e-01;-9.329e-03;1.041e+00;1.041e+00;7.472e-01;-8.737e-03;1.000e+01;8.335e-01;-4.438e-03;7.978e-01;5.363e-03
20.004028000;1.040e+00;8.301e-01;-1.001e-02;7.978e-01;-9.625e-03;1.041e+00;1.040e+00;7.471e-01;-9.013e-03;1.000e+01;8.335e-01;-4.438e-03;7.978e-01;5.061e-03
20.004258000;1.040e+00;8.300e-01;-1.027e-02;7.978e-01;-9.869e-03;1.041e+00;1.040e+00;7.470e-01;-9.241e-03;1.000e+01;8.335e-01;-4.438e-03;7.978e-01;4.813e-03
20.004489000;1.040e+00;8.299e-01;-1.050e-02;7.978e-01;-1.009e-02;1.040e+00;1.040e+00;7.470e-01;-9.449e-03;1.000e+01;8.335e-01;-4.438e-03;7.979e-01;4.586e-03
20.004719000;1.040e+00;8.299e-01;-1.071e-02;7.978e-01;-1.030e-02;1.040e+00;1.040e+00;7.469e-01;-9.640e-03;1.000e+01;8.335e-01;-4.438e-03;7.979e-01;4.377e-03
20.004950000;1.040e+00;8.298e-01;-1.091e-02;7.978e-01;-1.048e-02;1.040e+00;1.040e+00;7.469e-01;-9.815e-03;1.000e+01;8.335e-01;-4.438e-03;7.979e-01;4.187e-03
20.005180000;1.040e+00;8.298e-01;-1.108e-02;7.978e-01;-1.066e-02;1.040e+00;1.040e+00;7.468e-01;-9.974e-03;1.000e+01;8.335e-01;-4.438e-03;7.979e-01;4.013e-03
20.005410000;1.040e+00;8.298e-01;-1.124e-02;7.979e-01;-1.081e-02;1.040e+00;1.040e+00;7.468e-01;-1.012e-02;1.000e+01;8.335e-01;-4.438e-03;7.979e-01;3.854e-03
20.005641000;1.040e+00;8.297e-01;-1.139e-02;7.979e-01;-1.095e-02;1.040e+00;1.040e+00;7.468e-01;-1.025e-02;1.000e+01;8.335e-01;-4.438e-03;7.979e-01;3.709e-03
20.005871000;1.040e+00;8.297e-01;-1.152e-02;7.979e-01;-1.108e-02;1.040e+00;1.040e+00;7.467e-01;-1.037e-02;1.000e+01;8.335e-01;-4.438e-03;7.980e-01;3.578e-03
20.006102000;1.040e+00;8.297e-01;-1.165e-02;7.979e-01;-1.120e-02;1.040e+00;1.040e+00;7.467e-01;-1.048e-02;1.000e+01;8.335e-01;-4.438e-03;7.980e-01;3.459e-03
20.006332000;1.040e+00;8.297e-01;-1.175e-02;7.979e-01;-1.130e-02;1.040e+00;1.040e+00;7.467e-01;-1.058e-02;1.000e+01;8.335e-01;-4.438e-03;7.980e-01;3.351e-03
20.006562000;1.040e+00;8.297e-01;-1.185e-02;7.980e-01;-1.140e-02;1.040e+00;1.040e+00;7.467e-01;-1.067e-02;1.000e+01;8.335e-01;-4.438e-03;7.980e-01;3.254e-03
20.006793000;1.040e+00;8.297e-01;-1.194e-02;7.980e-01;-1.149e-02;1.040e+00;1.040e+00;7.467e-01;-1.075e-02;1.000e+01;8.335e-01;-4.438e-03;7.981e-01;3.166e-03
20.007023000;1.040e+00;8.297e-01;-1.202e-02;7.980e-01;-1.156e-02;1.040e+00;1.040e+00;7.467e-01;-1.082e-02;1.000e+01;8.335e-01;-4.438e-03;7.981e-01;3.087e-03
20.007254000;1.040e+00;8.297e-01;-1.209e-02;7.980e-01;-1.163e-02;1.040e+00;1.040e+00;7.467e-01;-1.088e-02;1.000e+01;8.335e-01;-4.438e-03;7.981e-01;3.017e-03
20.007484000;1.040e+00;8.297e-01;-1.216e-02;7.981e-01;-1.169e-02;1.040e+00;1.040e+00;7.467e-01;-1.094e-02;1.000e+01;8.335e-01;-4.438e-03;7.981e-01;2.954e-03
20.007714000;1.040e+00;8.297e-01;-1.221e-02;7.981e-01;-1.175e-02;1.040e+00;1.040e+00;7.467e-01;-1.099e-02;1.000e+01;8.335e-01;-4.438e-03;7.982e-01;2.898e-03
20.007945000;1.040e+00;8.297e-01;-1.226e-02;7.981e-01;-1.179e-02;1.040e+00;1.040e+00;7.467e-01;-1.103e-02;1.000e+01;8.335e-01;-4.438e-03;7.982e-01;2.849e-03
20.008175000;1.040e+00;8.297e-01;-1.230e-02;7.981e-01;-1.184e-02;1.040e+00;1.040e+00;7.467e-01;-1.107e-02;1.000e+01;8.335e-01;-4.438e-03;7.982e-01;2.806e-03
20.008406000;1.040e+00;8.297e-01;-1.234e-02;7.982e-01;-1.187e-02;1.040e+00;1.040e+00;7.467e-01;-1.111e-02;1.000e+01;8.335e-01;-4.438e-03;7.982e-01;2.769e-03
20.008636000;1.040e+00;8.297e-01;-1.237e-02;7.982e-01;-1.190e-02;1.040e+00;1.040e+00;7.468e-01;-1.114e-02;1.000e+01;8.335e-01;-4.438e-03;7.983e-01;2.736e-03
20.008866000;1.039e+00;8.297e-01;-1.240e-02;7.982e-01;-1.193e-02;1.040e+00;1.039e+00;7.468e-01;-1.116e-02;1.000e+01;8.335e-01;-4.438e-03;7.983e-01;2.708e-03
20.009097000;1.039e+00;8.298e-01;-1.242e-02;7.982e-01;-1.195e-02;1.040e+00;1.039e+00;7.468e-01;-1.118e-02;1.000e+01;8.335e-01;-4.438e-03;7.983e-01;2.685e-03
20.009327000;1.039e+00;8.298e-01;-1.244e-02;7.983e-01;-1.197e-02;1.040e+00;1.039e+00;7.468e-01;-1.120e-02;1.000e+01;8.335e-01;-4.438e-03;7.984e-01;2.665e-03
20.009558000;1.039e+00;8.298e-01;-1.246e-02;7.983e-01;-1.198e-02;1.040e+00;1.039e+00;7.468e-01;-1.121e-02;1.000e+01;8.335e-01;-4.438e-03;7.984e-01;2.649e-03
20.009788000;1.039e+00;8.298e-01;-1.247e-02;7.983e-01;-1.200e-02;1.040e+00;1.039e+00;7.469e-01;-1.122e-02;1.000e+01;8.335e-01;-4.438e-03;7.984e-01;2.636e-03
20.010249000;1.039e+00;8.299e-01;-1.248e-02;7.984e-01;-1.201e-02;1.040e+00;1.039e+00;7.469e-01;-1.124e-02;1.000e+01;8.335e-01;-4.438e-03;7.985e-01;2.619e-03
20.010664000;1.039e+00;8.300e-01;-1.249e-02;7.985e-01;-1.202e-02;1.040e+00;1.039e+00;7.470e-01;-1.124e-02;1.000e+01;8.335e-01;-4.438e-03;7.985e-01;2.612e-03
20.011078000;1.039e+00;8.300e-01;-1.249e-02;7.985e-01;-1.201e-02;1.040e+00;1.039e+00;7.470e-01;-1.124e-02;1.000e+01;8.335e-01;-4.438e-03;7.986e-01;2.612e-03
20.011493000;1.039e+00;8.301e-01;-1.248e-02;7.986e-01;-1.201e-02;1.040e+00;1.039e+00;7.471e-01;-1.123e-02;1.000e+01;8.335e-01;-4.438e-03;7.987e-01;2.617e-03
20.011908000;1.039e+00;8.301e-01;-1.247e-02;7.986e-01;-1.199e-02;1.040e+00;1.039e+00;7.471e-01;-1.122e-02;1.000e+01;8.335e-01;-4.438e-03;7.987e-01;2.628e-03
20.012322000;1.039e+00;8.302e-01;-1.245e-02;7.987e-01;-1.198e-02;1.040e+00;1.039e+00;7.472e-01;-1.121e-02;1.000e+01;8.335e-01;-4.438e-03;7.988e-01;2.642e-03
20.012737000;1.039e+00;8.303e-01;-1.243e-02;7.988e-01;-1.196e-02;1.040e+00;1.039e+00;7.472e-01;-1.119e-02;1.000e+01;8.335e-01;-4.438e-03;7.988e-01;2.659e-03
20.013152000;1.039e+00;8.303e-01;-1.241e-02;7.988e-01;-1.194e-02;1.040e+00;1.039e+00;7.473e-01;-1.117e-02;1.000e+01;8.335e-01;-4.438e-03;7.989e-01;2.678e-03
20.013567000;1.039e+00;8.304e-01;-1.239e-02;7.989e-01;-1.192e-02;1.040e+00;1.039e+00;7.474e-01;-1.115e-02;1.000e+01;8.335e-01;-4.438e-03;7.990e-01;2.699e-03
20.013981000;1.039e+00;8.305e-01;-1.236e-02;7.989e-01;-1.189e-02;1.040e+00;1.039e+00;7.474e-01;-1.113e-02;1.000e+01;8.335e-01;-4.438e-03;7.990e-01;2.722e-03
20.014396000;1.039e+00;8.305e-01;-1.234e-02;7.990e-01;-1.187e-02;1.040e+00;1.039e+00;7.475e-01;-1.110e-02;1.000e+01;8.335e-01;-4.438e-03;7.991e-01;2.746e-03
20.014811000;1.039e+00;8.306e-01;-1.231e-02;7.991e-01;-1.184e-02;1.040e+00;1.039e+00;7.475e-01;-1.108e-02;1.000e+01;8.335e-01;-4.438e-03;7.991e-01;2.770e-03
20.015225000;1.039e+00;8.307e-01;-1.229e-02;7.991e-01;-1.182e-02;1.040e+00;1.039e+00;7.476e-01;-1.106e-02;1.000e+01;8.335e-01;-4.438e-03;7.992e-01;2.795e-03
20.016055000;1.039e+00;8.308e-01;-1.224e-02;7.992e-01;-1.177e-02;1.040e+00;1.039e+00;7.477e-01;-1.101e-02;1.000e+01;8.335e-01;-4.438e-03;7.993e-01;2.844e-03
20.016884000;1.039e+00;8.309e-01;-1.219e-02;7.994e-01;-1.172e-02;1.040e+00;1.039e+00;7.478e-01;-1.097e-02;1.000e+01;8.335e-01;-4.438e-03;7.994e-01;2.892e-03
20.017714000;1.039e+00;8.310e-01;-1.214e-02;7.995e-01;-1.168e-02;1.040e+00;1.039e+00;7.479e-01;-1.093e-02;1.000e+01;8.335e-01;-4.438e-03;7.996e-01;2.938e-03
20.018543000;1.039e+00;8.312e-01;-1.210e-02;7.996e-01;-1.164e-02;1.040e+00;1.039e+00;7.480e-01;-1.089e-02;1.000e+01;8.335e-01;-4.438e-03;7.997e-01;2.981e-03
20.019373000;1.040e+00;8.313e-01;-1.206e-02;7.997e-01;-1.160e-02;1.040e+00;1.040e+00;7.481e-01;-1.086e-02;1.000e+01;8.335e-01;-4.438e-03;7.998e-01;3.022e-03
20.020202000;1.040e+00;8.314e-01;-1.203e-02;7.998e-01;-1.157e-02;1.040e+00;1.040e+00;7.482e-01;-1.083e-02;1.000e+01;8.335e-01;-4.438e-03;7.999e-01;3.059e-03
20.021032000;1.040e+00;8.315e-01;-1.200e-02;7.999e-01;-1.154e-02;1.040e+00;1.040e+00;7.483e-01;-1.080e-02;1.000e+01;8.335e-01;-4.438e-03;8.000e-01;3.093e-03
20.022032000;1.040e+00;8.316e-01;-1.197e-02;8.000e-01;-1.151e-02;1.040e+00;1.040e+00;7.484e-01;-1.077e-02;1.000e+01;8.335e-01;-4.438e-03;8.001e-01;3.130e-03
20.023032000;1.040e+00;8.317e-01;-1.195e-02;8.001e-01;-1.149e-02;1.040e+00;1.040e+00;7.486e-01;-1.075e-02;1.000e+01;8.335e-01;-4.438e-03;8.002e-01;3.162e-03
20.024032000;1.040e+00;8.318e-01;-1.193e-02;8.002e-01;-1.147e-02;1.040e+00;1.040e+00;7.486e-01;-1.073e-02;1.000e+01;8.335e-01;-4.438e-03;8.003e-01;3.190e-03
20.026032000;1.040e+00;8.320e-01;-1.190e-02;8.004e-01;-1.145e-02;1.040e+00;1.040e+00;7.488e-01;-1.071e-02;1.000e+01;8.335e-01;-4.438e-03;8.005e-01;3.235e-03
20.027032000;1.039e+00;8.321e-01;-1.190e-02;8.005e-01;-1.144e-02;1.040e+00;1.039e+00;7.489e-01;-1.071e-02;1.000e+01;8.335e-01;-4.438e-03;8.006e-01;3.253e-03
20.028032000;1.039e+00;8.322e-01;-1.189e-02;8.006e-01;-1.144e-02;1.040e+00;1.039e+00;7.490e-01;-1.070e-02;1.000e+01;8.335e-01;-4.438e-03;8.006e-01;3.268e-03
20.029032000;1.039e+00;8.323e-01;-1.189e-02;8.006e-01;-1.144e-02;1.040e+00;1.039e+00;7.490e-01;-1.070e-02;1.000e+01;8.335e-01;-4.438e-03;8.007e-01;3.280e-03
20.030032000;1.039e+00;8.323e-01;-1.190e-02;8.007e-01;-1.145e-02;1.040e+00;1.039e+00;7.491e-01;-1.071e-02;1.000e+01;8.335e-01;-4.438e-03;8.008e-01;3.290e-03
20.031032000;1.039e+00;8.324e-01;-1.190e-02;8.008e-01;-1.145e-02;1.040e+00;1.039e+00;7.492e-01;-1.071e-02;1.000e+01;8.335e-01;-4.438e-03;8.009e-01;3.298e-03
20.032032000;1.039e+00;8.325e-01;-1.191e-02;8.009e-01;-1.146e-02;1.040e+00;1.039e+00;7.492e-01;-1.072e-02;1.000e+01;8.335e-01;-4.438e-03;8.009e-01;3.304e-03
20.033032000;1.039e+00;8.325e-01;-1.192e-02;8.009e-01;-1.147e-02;1.040e+00;1.039e+00;7.493e-01;-1.073e-02;1.000e+01;8.335e-01;-4.438e-03;8.010e-01;3.309e-03
20.034032000;1.039e+00;8.326e-01;-1.193e-02;8.010e-01;-1.148e-02;1.040e+00;1.039e+00;7.493e-01;-1.074e-02;1.000e+01;8.335e-01;-4.438e-03;8.010e-01;3.312e-03
20.035032000;1.039e+00;8.326e-01;-1.194e-02;8.010e-01;-1.149e-02;1.040e+00;1.039e+00;7.493e-01;-1.075e-02;1.000e+01;8.335e-01;-4.438e-03;8.011e-01;3.314e-03
20.036032000;1.039e+00;8.327e-01;-1.196e-02;8.011e-01;-1.150e-02;1.040e+00;1.039e+00;7.494e-01;-1.076e-02;1.000e+01;8.335e-01;-4.438e-03;8.012e-01;3.314e-03
20.037032000;1.039e+00;8.327e-01;-1.197e-02;8.011e-01;-1.152e-02;1.040e+00;1.039e+00;7.494e-01;-1.077e-02;1.000e+01;8.335e-01;-4.438e-03;8.012e-01;3.314e-03
20.038032000;1.039e+00;8.327e-01;-1.198e-02;8.012e-01;-1.153e-02;1.040e+00;1.039e+00;7.495e-01;-1.079e-02;1.000e+01;8.335e-01;-4.438e-03;8.012e-01;3.312e-03
20.039032000;1.039e+00;8.328e-01;-1.200e-02;8.012e-01;-1.155e-02;1.040e+00;1.039e+00;7.495e-01;-1.080e-02;1.000e+01;8.335e-01;-4.438e-03;8.013e-01;3.309e-03
20.040032000;1.039e+00;8.328e-01;-1.202e-02;8.012e-01;-1.156e-02;1.040e+00;1.039e+00;7.495e-01;-1.081e-02;1.000e+01;8.335e-01;-4.438e-03;8.013e-01;3.306e-03
20.041032000;1.039e+00;8.328e-01;-1.203e-02;8.013e-01;-1.158e-02;1.039e+00;1.039e+00;7.495e-01;-1.083e-02;1.000e+01;8.335e-01;-4.438e-03;8.014e-01;3.302e-03
20.042032000;1.039e+00;8.329e-01;-1.205e-02;8.013e-01;-1.159e-02;1.039e+00;1.039e+00;7.496e-01;-1.085e-02;1.000e+01;8.335e-01;-4.438e-03;8.014e-01;3.297e-03
20.043032000;1.039e+00;8.329e-01;-1.207e-02;8.013e-01;-1.161e-02;1.039e+00;1.039e+00;7.496e-01;-1.086e-02;1.000e+01;8.335e-01;-4.438e-03;8.014e-01;3.291e-03
20.044032000;1.039e+00;8.329e-01;-1.208e-02;8.014e-01;-1.163e-02;1.039e+00;1.039e+00;7.496e-01;-1.088e-02;1.000e+01;8.335e-01;-4.438e-03;8.015e-01;3.284e-03
20.045032000;1.039e+00;8.329e-01;-1.210e-02;8.014e-01;-1.164e-02;1.039e+00;1.039e+00;7.496e-01;-1.089e-02;1.000e+01;8.335e-01;-4.438e-03;8.015e-01;3.277e-03
20.046032000;1.039e+00;8.329e-01;-1.212e-02;8.014e-01;-1.166e-02;1.039e+00;1.039e+00;7.497e-01;-1.091e-02;1.000e+01;8.335e-01;-4.438e-03;8.015e-01;3.270e-03
20.047032000;1.039e+00;8.330e-01;-1.214e-02;8.015e-01;-1.168e-02;1.039e+00;1.039e+00;7.497e-01;-1.092e-02;1.000e+01;8.335e-01;-4.438e-03;8.015e-01;3.261e-03
20.048032000;1.039e+00;8.330e-01;-1.216e-02;8.015e-01;-1.170e-02;1.039e+00;1.039e+00;7.497e-01;-1.094e-02;1.000e+01;8.335e-01;-4.438e-03;8.016e-01;3.253e-03
20.049032000;1.039e+00;8.330e-01;-1.217e-02;8.015e-01;-1.171e-02;1.039e+00;1.039e+00;7.497e-01;-1.096e-02;1.000e+01;8.335e-01;-4.438e-03;8.016e-01;3.243e-03
20.051032000;1.039e+00;8.330e-01;-1.221e-02;8.015e-01;-1.175e-02;1.039e+00;1.039e+00;7.497e-01;-1.099e-02;1.000e+01;8.335e-01;-4.438e-03;8.016e-01;3.223e-03
20.052032000;1.039e+00;8.330e-01;-1.223e-02;8.016e-01;-1.177e-02;1.039e+00;1.039e+00;7.497e-01;-1.101e-02;1.000e+01;8.335e-01;-4.438e-03;8.016e-01;3.213e-03
20.053032000;1.039e+00;8.331e-01;-1.225e-02;8.016e-01;-1.179e-02;1.039e+00;1.039e+00;7.498e-01;-1.102e-02;1.000e+01;8.335e-01;-4.438e-03;8.017e-01;3.202e-03
20.056032000;1.039e+00;8.331e-01;-1.231e-02;8.016e-01;-1.184e-02;1.039e+00;1.039e+00;7.498e-01;-1.107e-02;1.000e+01;8.335e-01;-4.438e-03;8.017e-01;3.167e-03
20.057032000;1.039e+00;8.331e-01;-1.232e-02;8.017e-01;-1.186e-02;1.039e+00;1.039e+00;7.498e-01;-1.109e-02;1.000e+01;8.335e-01;-4.438e-03;8.017e-01;3.154e-03
20.058032000;1.039e+00;8.331e-01;-1.234e-02;8.017e-01;-1.188e-02;1.039e+00;1.039e+00;7.498e-01;-1.111e-02;1.000e+01;8.335e-01;-4.438e-03;8.017e-01;3.141e-03
20.059032000;1.039e+00;8.331e-01;-1.236e-02;8.017e-01;-1.190e-02;1.039e+00;1.039e+00;7.498e-01;-1.113e-02;1.000e+01;8.335e-01;-4.438e-03;8.018e-01;3.128e-03
20.064032000;1.039e+00;8.331e-01;-1.246e-02;8.017e-01;-1.199e-02;1.039e+00;1.039e+00;7.498e-01;-1.121e-02;1.000e+01;8.335e-01;-4.438e-03;8.018e-01;3.060e-03
20.065032000;1.039e+00;8.331e-01;-1.247e-02;8.018e-01;-1.200e-02;1.039e+00;1.039e+00;7.498e-01;-1.123e-02;1.000e+01;8.335e-01;-4.438e-03;8.018e-01;3.045e-03
20.066032000;1.039e+00;8.332e-01;-1.249e-02;8.018e-01;-1.202e-02;1.039e+00;1.039e+00;7.498e-01;-1.124e-02;1.000e+01;8.335e-01;-4.438e-03;8.018e-01;3.031e-03
20.067032000;1.039e+00;8.332e-01;-1.251e-02;8.018e-01;-1.204e-02;1.039e+00;1.039e+00;7.498e-01;-1.126e-02;1.000e+01;8.335e-01;-4.438e-03;8.019e-01;3.016e-03
20.069032000;1.039e+00;8.332e-01;-1.255e-02;8.018e-01;-1.208e-02;1.039e+00;1.039e+00;7.498e-01;-1.129e-02;1.000e+01;8.335e-01;-4.438e-03;8.019e-01;2.986e-03
20.070032000;1.039e+00;8.332e-01;-1.257e-02;8.018e-01;-1.209e-02;1.039e+00;1.039e+00;7.499e-01;-1.131e-02;1.000e+01;8.335e-01;-4.438e-03;8.019e-01;2.971e-03
20.074032000;1.039e+00;8.332e-01;-1.264e-02;8.018e-01;-1.217e-02;1.039e+00;1.039e+00;7.499e-01;-1.138e-02;1.000e+01;8.335e-01;-4.438e-03;8.019e-01;2.909e-03
