time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_AVRSetpointPu
30.005974000;8.102e-05;-3.002e-05;-6.933e-04;-6.421e-09;0.000e+00;1.402e-02;8.097e-05;-2.698e-05;-6.240e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.006204000;8.102e-05;-3.113e-05;-6.956e-04;-9.106e-09;0.000e+00;1.408e-02;8.098e-05;-2.798e-05;-6.260e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.007264000;8.102e-05;-3.335e-05;-7.011e-04;-1.802e-08;0.000e+00;1.452e-02;8.099e-05;-2.999e-05;-6.310e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.007471000;8.202e-05;-3.446e-05;-7.011e-04;-1.963e-08;0.000e+00;1.463e-02;8.199e-05;-3.099e-05;-6.310e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.007990000;8.202e-05;-3.557e-05;-7.044e-04;-2.373e-08;0.000e+00;1.493e-02;8.199e-05;-3.199e-05;-6.340e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.008197000;8.201e-05;-3.668e-05;-7.044e-04;-2.536e-08;0.000e+00;1.505e-02;8.200e-05;-3.299e-05;-6.340e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.008508000;8.201e-05;-3.668e-05;-7.067e-04;-2.777e-08;0.000e+00;1.525e-02;8.200e-05;-3.299e-05;-6.360e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.009026000;8.201e-05;-3.779e-05;-7.089e-04;-3.150e-08;0.000e+00;1.559e-02;8.200e-05;-3.399e-05;-6.380e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.009234000;8.201e-05;-3.889e-05;-7.089e-04;-3.281e-08;0.000e+00;1.573e-02;8.201e-05;-3.499e-05;-6.380e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.009545000;8.300e-05;-3.889e-05;-7.111e-04;-3.429e-08;0.000e+00;1.594e-02;8.301e-05;-3.499e-05;-6.400e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.010685000;8.300e-05;-4.111e-05;-7.144e-04;-3.341e-08;0.000e+00;1.674e-02;8.300e-05;-3.698e-05;-6.430e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.011411000;8.300e-05;-4.222e-05;-7.178e-04;-2.836e-08;0.000e+00;1.724e-02;8.300e-05;-3.798e-05;-6.460e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.011722000;8.400e-05;-4.333e-05;-7.178e-04;-2.529e-08;0.000e+00;1.746e-02;8.399e-05;-3.898e-05;-6.460e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.012137000;8.400e-05;-4.333e-05;-7.200e-04;-2.075e-08;0.000e+00;1.774e-02;8.399e-05;-3.898e-05;-6.480e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.012448000;8.400e-05;-4.444e-05;-7.200e-04;-1.733e-08;0.000e+00;1.795e-02;8.399e-05;-3.998e-05;-6.480e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.012862000;8.400e-05;-4.444e-05;-7.211e-04;-1.310e-08;0.000e+00;1.822e-02;8.398e-05;-3.999e-05;-6.490e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.013277000;8.400e-05;-4.557e-05;-7.233e-04;-9.361e-09;0.000e+00;1.849e-02;8.398e-05;-4.099e-05;-6.510e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.013692000;8.399e-05;-4.557e-05;-7.233e-04;-6.310e-09;0.000e+00;1.875e-02;8.398e-05;-4.099e-05;-6.510e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.013796000;8.399e-05;-4.557e-05;-7.244e-04;-5.660e-09;0.000e+00;1.882e-02;8.398e-05;-4.099e-05;-6.520e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.014107000;8.399e-05;-4.557e-05;-7.244e-04;-3.853e-09;0.000e+00;1.901e-02;8.398e-05;-4.099e-05;-6.520e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.014210000;8.399e-05;-4.557e-05;-7.256e-04;-3.262e-09;0.000e+00;1.907e-02;8.398e-05;-4.099e-05;-6.530e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.014521000;8.399e-05;-4.668e-05;-7.256e-04;-1.272e-09;0.000e+00;1.926e-02;8.398e-05;-4.200e-05;-6.530e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.014625000;8.399e-05;-4.668e-05;-7.267e-04;-4.738e-10;0.000e+00;1.932e-02;8.398e-05;-4.200e-05;-6.540e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.015040000;8.499e-05;-4.668e-05;-7.267e-04;3.521e-09;0.000e+00;1.956e-02;8.498e-05;-4.200e-05;-6.540e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.015143000;8.499e-05;-4.668e-05;-7.278e-04;4.702e-09;0.000e+00;1.962e-02;8.498e-05;-4.200e-05;-6.550e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.015537000;8.499e-05;-4.780e-05;-7.278e-04;7.245e-09;0.000e+00;1.984e-02;8.499e-05;-4.300e-05;-6.550e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.017964000;8.500e-05;-4.891e-05;-7.333e-04;2.794e-08;0.000e+00;2.107e-02;8.502e-05;-4.400e-05;-6.600e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.020016000;8.601e-05;-5.003e-05;-7.356e-04;4.000e-08;0.000e+00;2.194e-02;8.603e-05;-4.502e-05;-6.621e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.020203000;8.601e-05;-5.003e-05;-7.367e-04;4.040e-08;0.000e+00;2.202e-02;8.603e-05;-4.502e-05;-6.631e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.020670000;8.600e-05;-5.003e-05;-7.367e-04;4.011e-08;0.000e+00;2.219e-02;8.603e-05;-4.502e-05;-6.631e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.020979000;8.600e-05;-5.002e-05;-7.367e-04;2.962e-08;0.000e+00;2.231e-02;8.600e-05;-4.502e-05;-6.630e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.021032000;8.601e-05;-4.999e-05;-7.367e-04;-8.377e-10;0.000e+00;2.199e-02;8.598e-05;-4.501e-05;-6.630e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.021040000;8.601e-05;-4.999e-05;-7.356e-04;-2.118e-09;0.000e+00;2.195e-02;8.598e-05;-4.501e-05;-6.620e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.021088000;8.600e-05;-4.999e-05;-7.356e-04;-4.680e-09;0.000e+00;2.167e-02;8.598e-05;-4.501e-05;-6.620e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.021152000;8.500e-05;-4.999e-05;-7.333e-04;-7.100e-09;0.000e+00;2.129e-02;8.498e-05;-4.501e-05;-6.600e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.021504000;8.499e-05;-5.110e-05;-7.278e-04;-1.107e-08;0.000e+00;1.925e-02;8.500e-05;-4.600e-05;-6.550e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.021568000;8.399e-05;-5.110e-05;-7.256e-04;-1.056e-08;0.000e+00;1.888e-02;8.400e-05;-4.600e-05;-6.530e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.022368000;8.298e-05;-5.220e-05;-7.111e-04;-7.320e-09;0.000e+00;1.442e-02;8.301e-05;-4.701e-05;-6.400e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.022425000;8.298e-05;-5.220e-05;-7.111e-04;-7.356e-09;0.000e+00;1.410e-02;8.301e-05;-4.701e-05;-6.400e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.022944000;8.198e-05;-5.331e-05;-7.011e-04;-8.590e-09;0.000e+00;1.134e-02;8.200e-05;-4.801e-05;-6.310e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.023198000;8.097e-05;-5.331e-05;-6.978e-04;-8.692e-09;0.000e+00;1.003e-02;8.100e-05;-4.802e-05;-6.280e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.023338000;8.097e-05;-5.442e-05;-6.944e-04;-8.296e-09;0.000e+00;9.321e-03;8.099e-05;-4.902e-05;-6.250e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.023464000;8.097e-05;-5.442e-05;-6.933e-04;-7.909e-09;0.000e+00;8.692e-03;8.099e-05;-4.902e-05;-6.240e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.023869000;7.998e-05;-5.554e-05;-6.867e-04;-7.359e-09;0.000e+00;6.742e-03;7.999e-05;-5.001e-05;-6.180e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.024083000;7.899e-05;-5.555e-05;-6.822e-04;-5.325e-09;0.000e+00;5.770e-03;7.900e-05;-5.001e-05;-6.140e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.024139000;7.899e-05;-5.555e-05;-6.822e-04;-4.142e-09;0.000e+00;5.530e-03;7.900e-05;-5.001e-05;-6.140e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.024221000;7.899e-05;-5.556e-05;-6.800e-04;-1.865e-09;0.000e+00;5.178e-03;7.900e-05;-5.001e-05;-6.120e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.024424000;7.900e-05;-5.668e-05;-6.778e-04;8.425e-09;0.000e+00;4.306e-03;7.900e-05;-5.101e-05;-6.100e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.024504000;7.900e-05;-5.779e-05;-6.756e-04;9.198e-09;0.000e+00;3.743e-03;7.900e-05;-5.201e-05;-6.080e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.024568000;7.900e-05;-5.890e-05;-6.756e-04;8.666e-09;0.000e+00;3.294e-03;7.901e-05;-5.300e-05;-6.080e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.024584000;7.900e-05;-5.890e-05;-6.744e-04;8.420e-09;0.000e+00;3.182e-03;7.901e-05;-5.300e-05;-6.070e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.024648000;7.900e-05;-6.001e-05;-6.744e-04;6.909e-09;0.000e+00;2.734e-03;7.901e-05;-5.400e-05;-6.070e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.024664000;7.800e-05;-6.112e-05;-6.733e-04;6.349e-09;0.000e+00;2.622e-03;7.801e-05;-5.500e-05;-6.060e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.024798000;7.801e-05;-6.335e-05;-6.722e-04;-4.437e-09;0.000e+00;1.687e-03;7.801e-05;-5.700e-05;-6.050e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.024806000;7.801e-05;-6.335e-05;-6.711e-04;-5.837e-09;0.000e+00;1.631e-03;7.801e-05;-5.700e-05;-6.040e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.024870000;7.800e-05;-6.446e-05;-6.711e-04;-1.164e-08;0.000e+00;1.186e-03;7.801e-05;-5.800e-05;-6.040e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.024886000;7.800e-05;-6.446e-05;-6.700e-04;-1.312e-08;0.000e+00;1.075e-03;7.801e-05;-5.800e-05;-6.030e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.024955000;7.800e-05;-6.558e-05;-6.700e-04;-2.893e-08;0.000e+00;5.990e-04;7.801e-05;-5.900e-05;-6.030e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.024959000;7.800e-05;-6.558e-05;-6.689e-04;-3.010e-08;0.000e+00;5.710e-04;7.801e-05;-5.900e-05;-6.020e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.025031000;7.800e-05;-6.668e-05;-6.689e-04;-1.862e-08;0.000e+00;9.503e-05;7.800e-05;-6.000e-05;-6.020e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.025033000;7.800e-05;-6.668e-05;-6.678e-04;-1.775e-08;0.000e+00;8.903e-05;7.800e-05;-6.000e-05;-6.010e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.025036000;7.800e-05;-6.668e-05;-6.678e-04;-1.499e-08;0.000e+00;7.803e-05;7.800e-05;-6.001e-05;-6.010e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.025496000;7.797e-05;-6.665e-05;-6.678e-04;6.897e-09;0.000e+00;7.797e-05;7.799e-05;-6.002e-05;-6.010e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.025616000;7.797e-05;-6.664e-05;-6.678e-04;-4.429e-09;0.000e+00;7.796e-05;7.800e-05;-6.001e-05;-6.010e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02
100.000000000;7.798e-05;-6.665e-05;-6.678e-04;6.877e-09;0.000e+00;7.801e-05;7.800e-05;-5.997e-05;-6.010e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02
