time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactivePower;BusPDR_BUS_ReactiveCurrent;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_AVRSetpointPu;Wind_Turbine_GEN_InjectedActiveCurrent;Wind_Turbine_GEN_InjectedReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Wind_Turbine_GEN_InjectedCurrent
0.0;1.0444256501656497;0.7499672719539751;0.7181417132734351;-1.1016049981427137e-05;4.710498067450104e-06;10.000523165429763;0.7501801995905063;1.0448560872564625;0.7130283997773483;-0.08549603190229255;1.0523978628767836;0.7180090455614183
0.0;1.044426036408628;0.7499683681905621;0.7181403832307695;-1.0755867268479957e-05;4.5858150913692886e-06;10.000510238977407;0.7501790130651327;1.0448546558712017;0.7130273437186485;-0.08549603128518521;1.0523918266387737;0.7180111526851313
0.0;1.0444264264636114;0.7499694523039233;0.7181390435014163;-1.04972820907366e-05;4.462015323934941e-06;10.000497578530059;0.7501778344581541;1.044853216778548;0.7130262796090014;-0.08549603066893859;1.0523858094228014;0.7180132422891234
0.0;1.044426819818951;0.7499705235552961;0.7181376963862566;-1.0240605435075299e-05;4.339244146939786e-06;10.000485191156669;0.7501766653682711;1.0448517719585466;0.7130252090867539;-0.08549603005439696;1.052379817653861;0.7180153121686671
0.0;1.0444272158732029;0.7499715812810229;0.7181363441003638;-9.986133646856733e-06;4.217638123765636e-06;10.000473082712668;0.7501755072395626;1.044850323297173;0.713024133670331;-0.08549702944236555;1.0523738572983594;0.7180174793585581
1e-06;1.044427613895411;0.7499726248330948;0.7181349887646477;-9.734142775857096e-06;4.097319436788712e-06;10.00046125787927;0.7501743613378135;1.0448488726078566;0.7130230547787656;-0.08549702883361048;1.0523679339678251;0.7180195039066511
1e-06;1.0444280131014112;0.7499736536011513;0.7181336323482335;-9.484885149511842e-06;3.97839657832254e-06;10.000449720909282;0.750173228703333;1.0448474216806694;0.7130219737715896;-0.08549802822882913;1.0523620530385358;0.7180216222513355
2e-06;1.0444284127413248;0.7499746670522445;0.7181322765899137;-9.238589955329806e-06;3.8609651636155786e-06;10.000438476450517;0.7501721101849804;1.044845972293406;0.7130208919912585;-0.0855010276286191;1.0523562196773721;0.7180239519045354
4e-06;1.0444288121464573;0.7499756647049168;0.7181309229576768;-8.995465247939566e-06;3.745107766050313e-06;10.000427529390247;0.7501710065467423;1.044844526146324;0.7130198107685536;-0.08550602703348191;1.0523504387768323;0.718026491492724
8e-06;1.0444292107814364;0.7499766460643966;0.7181295726777422;-8.755701213698734e-06;3.630896949637695e-06;10.000416883973628;0.7501699185208951;1.044843084808438;0.7130187314012274;-0.0855160264438509;1.0523447148863063;0.7180295970718406
1.7e-05;1.044429608217381;0.7499776106314515;0.7181282268329348;-8.51947143232104e-06;3.5183978558087106e-06;10.000406542945894;0.7501688467818681;1.0448416497534203;0.7130176551604736;-0.08553602586011798;1.0523390521552187;0.718033863303605
3.3e-05;1.0444300039714092;0.7499785579790075;0.7181268864396166;-8.2869284990153e-06;3.4076668061676283e-06;10.000396507190882;0.7501677919196085;1.0448402224206745;0.7130165833127315;-0.08557502528265752;1.052333454332228;0.718040362557486
6.6e-05;1.0444303973792384;0.7499801699380371;0.7181262055516339;-6.74808428556917e-06;4.553114012397431e-06;10.000386776244817;0.7501667544243069;1.0448388041963004;0.7130155171231559;-0.08565502471183815;1.0523279248411697;0.7180517209815978
0.000133;1.0444307876255732;0.7499810819589093;0.7181248787486609;-6.523264280685959e-06;4.446049076558328e-06;10.00037734919844;0.7501657346762203;1.0448373963165671;0.7130144578557767;-0.08581302414801831;1.0523234668138381;0.7180723719060196
0.000266;1.044432127588135;0.7499830290289223;0.7181239124592601;-4.212050161971453e-06;6.342289988822705e-06;10.000368224978985;0.7501647330043717;1.0448359997979868;0.7130134067747065;-0.08612802359154365;1.0523190830606932;0.7181118355359185
0.000398;1.0444347170462154;0.7499862268607359;0.7181233075121375;8.703801272006653e-07;1.0897586643005106e-05;10.000359401532833;0.7501637497823463;1.0448346154603831;0.7130123651126522;-0.08644102304274448;1.052316776084134;0.7181511604723347
0.000664;1.0444404627393356;0.749993463642184;0.7181244229086635;1.421494235997054e-05;2.3369166170958076e-05;10.00035087446157;0.750162785425985;1.044833244020455;0.713011334013265;-0.08706002250193094;1.0523195481450587;0.7182276102107737
0.000903;1.0444484103194023;0.7500020080912618;0.7181253002068615;3.210726243282597e-05;4.0200627820842746e-05;10.000342636521061;0.7501618402931975;1.044831886204383;0.713010314491972;-0.08761102196939832;1.052324401327593;0.7182962533697872
0.001142;1.04445825872701;0.7500133228055023;0.7181275473024401;5.548675179181792e-05;6.229123487245133e-05;10.000334678603465;0.7501609146161503;1.04483054281063;0.7130093074175672;-0.08815502144543154;1.0523333375598027;0.7183644178796524
0.001381;1.0444703083162283;0.7500269415757966;0.7181305119837887;8.372841730190818e-05;8.904233186504234e-05;10.000326991632534;0.7501600085109066;1.044829214679865;0.7130083135224836;-0.08869302093029491;1.0523443585575565;0.7184322110624992
0.00162;1.044484558919452;0.7500428644067022;0.7181341950928191;0.00011683257979428758;0.00012045389160439748;10.000319568323624;0.7501591220003152;1.0448279026534832;0.7130073334759613;-0.08922402042422833;1.052359465728925;0.7184994951309038
0.001859;1.0445019640467237;0.7500617761812506;0.718138597511806;0.00015458388901059452;0.0001563191969989582;10.00031240326761;0.7501582550341936;1.0448266075917163;0.7130063679875255;-0.08974901992746888;1.052376660165208;0.7185663794790242
0.002099;1.044519361490179;0.7500800961338845;0.7181424657915619;0.00019762723856742541;0.0001972556689904699;10.00030549140256;0.7501574075529682;1.0448253303416397;0.7130054178453408;-0.09026801944026396;1.05239694275547;0.7186328510465877
0.002338;1.0445399127892574;0.750102715377861;0.7181483095574175;0.0002446364582423936;0.00024199269868700412;10.000298826995067;0.7501565795620943;1.044824071641815;0.7130044838561799;-0.09078101896285377;1.0524203142560484;0.7186988969944798
0.002577;1.0445623634999661;0.7501261131764896;0.71815362109248;0.0002965072700775005;0.0002913874803965904;10.000292403892718;0.7501557711399113;1.0448228320872972;0.7130035667828998;-0.09128801849545748;1.0524467752295406;0.7187645046832004
0.002816;1.044587315044279;0.7501523454894139;0.7181599555935047;0.0003529318010478298;0.0003451444916714362;10.000286216100317;0.7501549823908804;1.0448216121131981;0.7130026673168808;-0.09178901803827796;1.0524753260383966;0.7188296616978714
0.003055;1.044612912081961;0.7501797670875504;0.7181670137948744;0.0004130674305927013;0.00040245708652376287;10.000280257841721;0.7501542134210712;1.044820411980245;0.713001786012973;-0.09228401759151723;1.052506966943867;0.7188943559040001
0.003294;1.044640709872323;0.7502084984247515;0.7181738419438156;0.00047775523081909686;0.00046412929709706475;10.000274523056424;0.7501534643663813;1.0448192318163636;0.7129999232415355;-0.09277301715540369;1.052540698111599;0.7189575838128226
0.003533;1.0446707086443863;0.750239536293475;0.7181813941715598;0.0005473100425879019;0.000530461723344484;10.000269005146572;0.7501527353938294;1.0448180716766242;0.7129990792272495;-0.09325701673020496;1.0525775195589566;0.7190214468502264
0.003772;1.044701954903649;0.7502725100729243;0.7181899712645925;0.000620951687115513;0.0006007072626903308;10.000263697364222;0.7501520266069166;1.044816931615253;0.7129982540996104;-0.09373401631619964;1.0526164312191497;0.719084683065847
0.004011;1.044734801413946;0.7503066782781314;0.718198621103744;0.0006967811408767164;0.0006730473413546082;10.000258593187816;0.7501513379342534;1.0448158117407513;0.7129974479215612;-0.09420601591362346;1.0526574329979357;0.7191475411223881
0.00425;1.044770150351899;0.7503420589712267;0.7182067410541348;0.0007788475304771647;0.000751356306763626;10.00025368621866;0.7501506691138858;1.0448147121999067;0.7129956607443412;-0.09467301552261537;1.052701524716585;0.7192090203643065
0.004489;1.0448064469810954;0.750379475395709;0.718216188125011;0.0008633213935886488;0.0008319689562635618;10.000248969718541;0.7501500197788825;1.044813633104297;0.7129948926955947;-0.09513401514318648;1.0527477060923822;0.7192709618958062
0.004728;1.0448436915415416;0.7504173032474708;0.7182254078287232;0.0009518821987356185;0.0009164921342771059;10.000244435873597;0.7501493895467094;1.0448125744399892;0.7129931440227321;-0.09558901477522647;1.052796976801899;0.7193313720709927
0.004967;1.0448837916358253;0.7504582241099653;0.7182356556887983;0.0010434183458580006;0.0010038594410307863;10.00024007531129;0.7501487780185765;1.0448115360480486;0.7129914150388076;-0.09603901441853342;1.0528473365445075;0.7193913646388741
0.005206;1.0449244872266157;0.7504996158886157;0.7182459757813556;0.0011396322176291905;0.001095701291468155;10.000235877671152;0.750148184737604;1.0448105177018225;0.7129907060266018;-0.09648301407284016;1.0529007850705654;0.7194517873475305
0.005445;1.0449667836662977;0.7505422047553948;0.7182563719816881;0.001238038780478035;0.0011896376956370784;10.000231832566108;0.7501476092087543;1.044809519190072;0.7129890171739167;-0.09692201373783002;1.0529553221287464;0.7195107821228981
0.005685;1.0450112820591158;0.7505864209435764;0.718266842685634;0.0013400097296338235;0.0012869797538397807;10.000227929941444;0.7501470509476066;1.0448085403754;0.7129873485981868;-0.09735601341316354;1.053012947347898;0.7195693312522081
0.005924;1.0450560749347932;0.7506318904965509;0.7182783409552705;0.0014462896317204467;0.001388441327314484;10.000224160223427;0.7501465094868776;1.0448075812321442;0.712985700423936;-0.09778501309852845;1.0530716601994352;0.7196274260653232
0.006163;1.0451024686504562;0.7506785586380537;0.7182899164742822;0.0015547649213233648;0.0014919975100173583;10.000220514412483;0.7501459843688089;1.0448066417999617;0.7129830727896198;-0.0982080127936774;1.0531334601244242;0.7196839308135629
0.006402;1.045151365353317;0.7507273835278003;0.7183018659610171;0.0016664963864459013;0.0015986610352378104;10.000216983849642;0.750145475149933;1.044805722076992;0.7129814657909235;-0.09862601249842597;1.053196346702181;0.7197409536126828
0.006641;1.045199955983778;0.7507757223869842;0.7183135912630303;0.0017818508710810434;0.0017087861752455055;10.000213560053911;0.7501449813845008;1.0448048220023098;0.7129798794443472;-0.09903901221263282;1.0532613196850678;0.7197974953463135
0.00688;1.0452507498233892;0.7508260038062379;0.7183256914764257;0.0018997779499369555;0.001821363133866012;10.00021023506332;0.7501445025733856;1.0448039415267154;0.7129773136799071;-0.09944701193617127;1.053328378923566;0.719852557385418
0.007119;1.0453024931663055;0.7508773281540946;0.718338167528622;0.00201980722984017;0.0019359430623495327;10.000207002318952;0.7501440381313922;1.0448030806528472;0.7129747683322992;-0.09985001166889804;1.053396524311605;0.7199071222419859
0.007358;1.045355487294073;0.7509295954755378;0.7183507169218243;0.002143622179180417;0.0020541350819397127;10.00020385747537;0.7501435874139097;1.0448022394636964;0.7129722431281681;-0.10024901141064305;1.0534667557298711;0.7199613212885009
0.007597;1.0454103857921344;0.7509832775419001;0.7183633420097031;0.002270324176248323;0.0021750771854274977;10.000200798142357;0.7501431497629684;1.0448014181546903;0.7129697377196107;-0.10064201116121882;1.0535390729555911;0.7200148689334671
0.007836;1.0454652814990728;0.7510383144818361;0.7183772960205447;0.0023996592587427782;0.0022985294767886837;10.000197822451016;0.7501427245309538;1.0448006169879027;0.7129672517590827;-0.10103001092044162;1.05361347558973;0.7200678964522708
0.008075;1.0455223827055053;0.751094297774553;0.7183906705693693;0.002531257788150038;0.0024241328454952635;10.000194927471624;0.7501423110927372;1.04479983619868;0.7129637849335888;-0.10141301068815661;1.053688963007119;0.7201194066165382
0.008314;1.0455794814411565;0.7511493277355312;0.7184031655985275;0.002665859362785511;0.002552598853059013;10.000192108717247;0.7501419088746925;1.04479907597549;0.7129613369391058;-0.10179201046423786;1.0537655343636312;0.7201715139308856
0.008553;1.045638485388541;0.7512070852906179;0.7184169905949119;0.002802669117050329;0.002683161950025894;10.000189360681613;0.7501415173883926;1.044798336466008;0.7129579074495325;-0.10216601024856549;1.053844188653047;0.7202220912993067
0.008792;1.0456974873776002;0.7512652017405491;0.7184311902234723;0.002941800479780485;0.002815934660505205;10.000186677486253;0.7501411362126155;1.044797617703025;0.7129544961168197;-0.10253501004101388;1.0539239247468593;0.7202721221364892
