time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactivePower;BusPDR_BUS_ReactiveCurrent;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_InjectedActiveCurrent;Wind_Turbine_GEN_InjectedReactiveCurrent;Wind_Turbine_GEN_AVRSetpointPu;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Wind_Turbine_GEN_NetworkFrequencyPu;Wind_Turbine_GEN_InjectedCurrent;NetworkFrequencyPu
0.0;1.0453832097492932;0.7486526261836015;0.7196636105936595;0.07499944790923986;0.07180806513198087;9.970720056139513;0.7119498072976191;-0.16271869337425623;1.0433937433051839;1.0487427601084514;1.0014306877748556;0.7292644851536899;1.0000029367617957
0.0;1.0453894517419147;0.7486057642362282;0.7197055899500062;0.07499943257713872;0.07180807282157813;9.970025524283232;0.7119074831264914;-0.16271869268738365;1.043318053115662;1.0487224631462404;1.001453010023403;0.7292189383035547;0.999993222179733
0.1;1.0453953670755067;0.7485584894054569;0.7197481654578248;0.07499941698663941;0.0718080806288323;9.96932328141316;0.7118642797507904;-0.16271869212824266;1.0432416256808392;1.0487011915022248;1.0014757017031675;0.7291726646799029;0.9999828860752793
0.2;1.0454009217871822;0.7485108411118623;0.7197913168499488;0.07499940114207101;0.07180808854981433;9.968613867373605;0.7118202176479335;-0.16271869170357237;1.043164521332919;1.048678898099435;1.001498747544006;0.729125691735498;0.9999719034838288
0.4;1.0454060796377111;0.748462861718278;0.7198350210110355;0.07499938504760756;0.07180809658099979;9.967897876452675;0.7117753189270619;-0.16271869141886042;1.0430868062408685;1.0486555301003688;1.0015221302171622;0.7290780508726519;0.9999602487929392
0.8;1.0454108024603115;0.7484145966109037;0.7198792516682787;0.0749993687072769;0.07180810471925979;9.96717596081376;0.7117296070720919;-0.16271869127825844;1.0430085522413775;1.0486310296682027;1.0015458303199725;0.7290297775835582;0.9999478956689589
1.6;1.0454150499601116;0.7483660942140486;0.7199239793246659;0.07499935212511882;0.07180811296171229;9.96644882924059;0.711683106943635;-0.16271869128462274;1.0429298368732327;1.0486053343849178;1.0015698266497355;0.7289809117344938;0.9999348167552173
2.6;1.0454187790927567;0.7483174059858924;0.7199691713898105;0.07499933530523893;0.07180812130559446;9.965717246869515;0.7116358449663264;-0.1627186914395801;1.0428507440126245;1.0485783767089807;1.001594096327238;0.7289314975983346;0.9999209832944322
3.6;1.0454219439625294;0.748268586461303;0.7200147922315037;0.07499931825177579;0.07180812974826294;9.964982038829717;0.7115878494211602;-0.16271869174359957;1.0427713647029775;1.0485500832495216;1.001618614905094;0.7288815835516064;0.999906365068128
4.6;1.0454244962386254;0.7482196933061934;0.7200608030397208;0.07499930096897156;0.07180813828719851;9.964244095842929;0.7115391508664318;-0.16271869219600033;1.0426917976623757;1.0485203743544644;1.0016433564800846;0.7288312220616183;0.9998909304675336
