time;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_Voltage;NetworkFrequencyPu;Synch_Gen_GEN_RotorSpeedPu;Synch_Gen_GEN_RotorAngle;Synch_Gen_GEN_InternalAngle;Synch_Gen_GEN_AVRSetpointPu;Synch_Gen_GEN_MagnitudeControlledByAVRPu;Synch_Gen_GEN_NetworkFrequencyPu
9.8e-05;4.567;-0.0;1.044443958332375;1.0;1.0;1.412982;0.880969;1.053892;1.053892;1.0
0.000103;4.567;-0.0;1.044443958332375;1.0;1.0;1.412982;0.880969;1.053892;1.053892;1.0
0.000108;4.567;-0.0;1.044443958332375;1.0;1.0;1.412982;0.880969;1.053892;1.053892;1.0
0.000112;4.567;-0.0;1.044443958332375;1.0;1.0;1.412982;0.880969;1.053892;1.053892;1.0
0.000122;4.567;-1e-06;1.044443958332375;1.0;1.0;1.412982;0.880969;1.053892;1.053892;1.0
0.000131;4.567;-1e-06;1.044443958332375;1.0;1.0;1.412982;0.880969;1.053892;1.053892;1.0
0.00015;4.567;-1e-06;1.044443958332375;1.0;1.0;1.412982;0.880969;1.053892;1.053892;1.0
0.000188;4.567;-1e-06;1.044443958332375;1.0;1.0;1.412982;0.880969;1.053892;1.053892;1.0
0.000264;4.566999;-1e-06;1.044443958332375;1.0;1.0;1.412982;0.880969;1.053892;1.053892;1.0
0.000416;4.566999;-2e-06;1.044443958332375;1.0;1.0;1.412982;0.88097;1.053892;1.053892;1.0
0.00072;4.566997;-4e-06;1.044443958332375;1.0;1.0;1.412982;0.88097;1.053892;1.053892;1.0
0.001025;4.566994;-6e-06;1.044443958332375;1.0;0.999999;1.412982;0.88097;1.053892;1.053892;1.0
0.001329;4.566992;-9e-06;1.0444435522612028;1.0;0.999999;1.412982;0.88097;1.053892;1.053891;1.0
0.001937;4.566985;-1.5e-05;1.0444435522612028;1.0;0.999999;1.412982;0.88097;1.053892;1.053891;1.0
0.002545;4.566976;-2.3e-05;1.0444431461908301;1.0;0.999998;1.412982;0.880971;1.053892;1.05389;1.0
0.003153;4.566965;-3.2e-05;1.044442740121257;1.0;0.999998;1.412981;0.880971;1.053892;1.053889;1.0
0.004369;4.566936;-5.5e-05;1.0444406080740063;1.0;0.999997;1.41298;0.880973;1.053892;1.053887;1.0
0.005362;4.566905;-7.9e-05;1.044439389876215;1.0;0.999996;1.412979;0.880975;1.053892;1.053885;1.0
0.006355;4.566869;-0.000107;1.0444381716856197;1.0;0.999996;1.412978;0.880977;1.053892;1.053883;1.0
0.007348;4.566826;-0.000139;1.0444365474426869;1.0;0.999995;1.412977;0.880979;1.053892;1.05388;1.0
0.00834;4.566777;-0.000175;1.0444349232125476;1.0;0.999995;1.412975;0.880983;1.053892;1.053878;1.0
0.008877;4.566747;-0.000198;1.0444337050483385;1.0;0.999994;1.412974;0.880984;1.053892;1.053876;1.0
0.009414;4.566715;-0.000222;1.0444324868913262;1.0;0.999994;1.412973;0.880986;1.053892;1.053874;1.0
0.009951;4.566681;-0.000247;1.0444312687415098;1.0;0.999993;1.412972;0.880989;1.053892;1.053872;1.0
0.011025;4.566609;-0.0003;1.0444284264199246;1.0;0.999993;1.41297;0.880993;1.053892;1.053868;1.0
0.01207;4.566531;-0.000357;1.04442558413752;1.0;0.999992;1.412967;0.880998;1.053892;1.053863;1.0
0.013115;4.566446;-0.000419;1.0444223358627487;1.0;0.999991;1.412964;0.881004;1.053892;1.053858;1.0
0.014159;4.566354;-0.000487;1.0444186816148016;1.0;0.999991;1.412961;0.881009;1.053892;1.053853;1.0
0.015204;4.566254;-0.00056;1.0444159412973357;1.0;0.99999;1.412958;0.881016;1.053892;1.053847;1.0
0.016249;4.566146;-0.000638;1.0444118811733232;1.0;0.999989;1.412955;0.881023;1.053892;1.053841;1.0
0.017294;4.566031;-0.000721;1.0444074151292684;1.0;0.999989;1.412951;0.88103;1.053892;1.053835;1.0
0.018338;4.565909;-0.000809;1.0444029491819715;1.0;0.999988;1.412948;0.881038;1.053892;1.053828;1.0
0.019383;4.565779;-0.000903;1.0443989912313205;1.0;0.999987;1.412943;0.881047;1.053892;1.053821;1.0
0.020428;4.565641;-0.001003;1.0443937135477215;1.0;0.999987;1.412939;0.881056;1.053892;1.053813;1.0
0.021473;4.565496;-0.001107;1.0443893498901644;1.0;0.999986;1.412935;0.881066;1.053892;1.053805;1.0
0.022518;4.565343;-0.001217;1.0443832605844465;1.0;0.999985;1.41293;0.881076;1.053892;1.053796;1.0
0.023562;4.565183;-0.001332;1.0443780853603737;1.0;0.999985;1.412925;0.881086;1.053892;1.053787;1.0
0.025652;4.564841;-0.001578;1.0443664156611894;1.0;0.999983;1.412915;0.881109;1.053892;1.053769;1.0
0.027741;4.564469;-0.001844;1.044353123218866;1.0;0.999982;1.412903;0.881134;1.053892;1.053748;1.0
0.029831;4.564068;-0.00213;1.0443399340147823;1.0;0.999981;1.412891;0.881161;1.053892;1.053726;1.0
0.03192;4.563639;-0.002435;1.0443255284986572;1.0;0.99998;1.412878;0.88119;1.053892;1.053703;1.0
0.03401;4.563182;-0.00276;1.0443093987803616;1.0;0.999978;1.412865;0.881221;1.053892;1.053678;1.0
0.036853;4.562518;-0.003231;1.0442869836256699;1.0;0.999977;1.412845;0.881266;1.053892;1.053642;1.0
0.039696;4.561804;-0.003735;1.0442638629666354;1.0;0.999975;1.412823;0.881314;1.053892;1.053604;1.0
0.042539;4.561044;-0.004271;1.0442387178634012;1.0;0.999974;1.4128;0.881366;1.053892;1.053563;1.0
0.045098;4.560322;-0.004779;1.0442151992582756;1.0;0.999972;1.412778;0.881415;1.053892;1.053524;1.0
0.047657;4.559565;-0.00531;1.0441904679061191;1.0;0.999971;1.412755;0.881467;1.053892;1.053484;1.0
0.050216;4.558775;-0.005863;1.0441641188749975;1.0;0.99997;1.412732;0.881521;1.053892;1.053443;1.0
0.052519;4.558036;-0.006378;1.0441411209242744;1.0;0.999968;1.412709;0.881571;1.053892;1.053404;1.0
0.054822;4.557273;-0.006909;1.0441159967455722;1.0;0.999967;1.412686;0.881623;1.053892;1.053364;1.0
0.057125;4.556487;-0.007455;1.0440909804504586;1.0;0.999966;1.412662;0.881677;1.053892;1.053323;1.0
0.059428;4.555678;-0.008015;1.0440660724805686;1.0;0.999965;1.412637;0.881732;1.053892;1.053281;1.0
0.06173;4.554849;-0.008589;1.044039444789803;1.0;0.999964;1.412611;0.881789;1.053892;1.053239;1.0
0.064033;4.553999;-0.009175;1.0440129262341535;1.0;0.999963;1.412585;0.881848;1.053892;1.053195;1.0
0.066336;4.55313;-0.009772;1.0439865172932072;1.0;0.999962;1.412558;0.881907;1.053892;1.053151;1.0
0.068639;4.552244;-0.01038;1.0439587947280295;1.0;0.999961;1.412531;0.881968;1.053892;1.053106;1.0
0.070942;4.551342;-0.010998;1.0439311825139626;1.0;0.999961;1.412503;0.88203;1.053892;1.05306;1.0
0.073245;4.550424;-0.011626;1.0439031715676508;1.0;0.99996;1.412474;0.882093;1.053892;1.053014;1.0
0.075548;4.549491;-0.012261;1.04387527179927;1.0;0.999959;1.412445;0.882157;1.053892;1.052967;1.0
0.077851;4.548545;-0.012904;1.0438460594690195;1.0;0.999958;1.412415;0.882222;1.053892;1.05292;1.0
0.080154;4.547587;-0.013555;1.043817363697309;1.0;0.999958;1.412384;0.882287;1.053892;1.052872;1.0
0.082457;4.546617;-0.014211;1.0437891848055334;1.0;0.999957;1.412354;0.882354;1.053892;1.052824;1.0
0.08476;4.545638;-0.014872;1.0437596939880367;1.0;0.999957;1.412322;0.882421;1.053892;1.052776;1.0
0.087063;4.544649;-0.015539;1.0437307205716424;1.0;0.999956;1.412291;0.882489;1.053892;1.052727;1.0
0.089366;4.543651;-0.016209;1.043701754538144;1.0;0.999955;1.412259;0.882558;1.053892;1.052678;1.0
0.091669;4.542646;-0.016883;1.043673306350699;1.0;0.999955;1.412226;0.882627;1.053892;1.05263;1.0
0.093972;4.541635;-0.01756;1.043643546941196;1.0;0.999955;1.412194;0.882696;1.053892;1.052581;1.0
0.096275;4.540618;-0.01824;1.0436143059181395;1.0;0.999954;1.412161;0.882766;1.053892;1.052531;1.0
0.098578;4.539596;-0.018921;1.043585072819653;1.0;0.999954;1.412127;0.882837;1.053892;1.052482;1.0
0.10088;4.53857;-0.019603;1.0435567624552102;1.0;0.999954;1.412094;0.882907;1.053892;1.052433;1.0
0.103183;4.537542;-0.020286;1.0435271414361966;1.0;0.999954;1.41206;0.882978;1.053892;1.052384;1.0
0.105486;4.536511;-0.020969;1.0434988471100484;1.0;0.999953;1.412027;0.883049;1.053892;1.052335;1.0
0.107789;4.535478;-0.021651;1.0434701571357945;1.0;0.999953;1.411993;0.88312;1.053892;1.052286;1.0
0.110092;4.534444;-0.022333;1.0434414753209689;1.0;0.999953;1.411959;0.883192;1.053892;1.052238;1.0
0.112395;4.533411;-0.023014;1.0434128016662436;1.0;0.999953;1.411925;0.883263;1.053892;1.052189;1.0
0.114698;4.532378;-0.023693;1.043384136172292;1.0;0.999953;1.411891;0.883335;1.053892;1.052141;1.0
0.117001;4.531346;-0.02437;1.0433563938980774;1.0;0.999953;1.411857;0.883406;1.053892;1.052093;1.0
0.119304;4.530316;-0.025044;1.0433286598574776;1.0;0.999953;1.411824;0.883478;1.053892;1.052045;1.0
0.121607;4.529288;-0.025716;1.0433004220808118;1.0;0.999953;1.41179;0.883549;1.053892;1.051997;1.0
0.12391;4.528264;-0.026385;1.043273107471385;1.0;0.999954;1.411756;0.883621;1.053892;1.05195;1.0
0.126213;4.527243;-0.02705;1.0432458009357144;1.0;0.999954;1.411723;0.883692;1.053892;1.051903;1.0
0.128516;4.526227;-0.027712;1.0432189053933023;1.0;0.999954;1.41169;0.883763;1.053892;1.051857;1.0
0.130819;4.525215;-0.028369;1.043192017765665;1.0;0.999955;1.411657;0.883834;1.053892;1.05181;1.0
0.133122;4.524208;-0.029022;1.0431651380534148;1.0;0.999955;1.411624;0.883904;1.053892;1.051764;1.0
0.135425;4.523208;-0.029671;1.043138668937644;1.0;0.999955;1.411592;0.883975;1.053892;1.051719;1.0
0.137727;4.522213;-0.030315;1.0431126101821413;1.0;0.999956;1.41156;0.884045;1.053892;1.051674;1.0
0.14003;4.521225;-0.030953;1.0430865590280607;1.0;0.999956;1.411528;0.884115;1.053892;1.051629;1.0
0.142333;4.520245;-0.031587;1.0430609179228219;1.0;0.999957;1.411497;0.884184;1.053892;1.051584;1.0
0.144636;4.519272;-0.032215;1.0430356866349302;1.0;0.999958;1.411466;0.884254;1.053892;1.05154;1.0
0.146939;4.518306;-0.032837;1.0430104626407157;1.0;0.999958;1.411436;0.884323;1.053892;1.051497;1.0
