time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;InfiniteBus_BUS_NetworkFrequencyPu;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;NetworkFrequencyPu
31.289720000;1.091e+00;4.160e-01;-5.008e-01;3.814e-01;-4.591e-01;1.091e+00;1.040e-03;-1.252e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
31.297720000;1.091e+00;4.160e-01;-5.008e-01;3.814e-01;-4.591e-01;1.091e+00;1.040e-03;-1.252e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
31.298720000;1.091e+00;4.160e-01;-5.004e-01;3.814e-01;-4.588e-01;1.091e+00;1.040e-03;-1.251e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
31.327720000;1.091e+00;4.160e-01;-5.004e-01;3.814e-01;-4.588e-01;1.091e+00;1.040e-03;-1.251e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
31.328720000;1.091e+00;4.160e-01;-5.000e-01;3.814e-01;-4.584e-01;1.091e+00;1.040e-03;-1.250e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
31.356720000;1.091e+00;4.160e-01;-5.000e-01;3.814e-01;-4.584e-01;1.091e+00;1.040e-03;-1.250e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
31.357720000;1.091e+00;4.160e-01;-4.996e-01;3.814e-01;-4.580e-01;1.091e+00;1.040e-03;-1.249e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
31.383720000;1.091e+00;4.160e-01;-4.996e-01;3.814e-01;-4.580e-01;1.091e+00;1.040e-03;-1.249e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
31.384720000;1.091e+00;4.160e-01;-4.996e-01;3.813e-01;-4.580e-01;1.091e+00;1.040e-03;-1.249e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
31.386720000;1.091e+00;4.160e-01;-4.996e-01;3.813e-01;-4.580e-01;1.091e+00;1.040e-03;-1.249e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
31.387720000;1.091e+00;4.160e-01;-4.992e-01;3.813e-01;-4.576e-01;1.091e+00;1.040e-03;-1.248e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
31.415720000;1.091e+00;4.160e-01;-4.992e-01;3.813e-01;-4.576e-01;1.091e+00;1.040e-03;-1.248e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
31.416720000;1.091e+00;4.160e-01;-4.988e-01;3.813e-01;-4.572e-01;1.091e+00;1.040e-03;-1.247e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
31.445720000;1.091e+00;4.160e-01;-4.988e-01;3.813e-01;-4.572e-01;1.091e+00;1.040e-03;-1.247e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
31.446720000;1.091e+00;4.160e-01;-4.984e-01;3.813e-01;-4.568e-01;1.091e+00;1.040e-03;-1.246e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
31.474720000;1.091e+00;4.160e-01;-4.984e-01;3.813e-01;-4.568e-01;1.091e+00;1.040e-03;-1.246e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
31.475720000;1.091e+00;4.160e-01;-4.980e-01;3.813e-01;-4.565e-01;1.091e+00;1.040e-03;-1.245e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
31.504720000;1.091e+00;4.160e-01;-4.980e-01;3.813e-01;-4.564e-01;1.091e+00;1.040e-03;-1.245e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
31.505720000;1.091e+00;4.160e-01;-4.976e-01;3.813e-01;-4.561e-01;1.091e+00;1.040e-03;-1.244e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
31.533720000;1.091e+00;4.160e-01;-4.976e-01;3.813e-01;-4.561e-01;1.091e+00;1.040e-03;-1.244e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
31.534720000;1.091e+00;4.160e-01;-4.972e-01;3.813e-01;-4.557e-01;1.091e+00;1.040e-03;-1.243e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
31.562720000;1.091e+00;4.160e-01;-4.972e-01;3.813e-01;-4.557e-01;1.091e+00;1.040e-03;-1.243e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
31.563720000;1.091e+00;4.160e-01;-4.968e-01;3.813e-01;-4.553e-01;1.091e+00;1.040e-03;-1.242e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
31.564720000;1.091e+00;4.160e-01;-4.968e-01;3.813e-01;-4.553e-01;1.091e+00;1.040e-03;-1.242e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
31.565720000;1.091e+00;4.160e-01;-4.968e-01;3.812e-01;-4.553e-01;1.091e+00;1.040e-03;-1.242e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
31.592720000;1.091e+00;4.160e-01;-4.968e-01;3.812e-01;-4.553e-01;1.091e+00;1.040e-03;-1.242e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
31.593720000;1.091e+00;4.160e-01;-4.964e-01;3.812e-01;-4.549e-01;1.091e+00;1.040e-03;-1.241e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
31.621720000;1.091e+00;4.160e-01;-4.964e-01;3.812e-01;-4.549e-01;1.091e+00;1.040e-03;-1.241e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
31.622720000;1.091e+00;4.160e-01;-4.960e-01;3.812e-01;-4.545e-01;1.091e+00;1.040e-03;-1.240e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
31.650720000;1.091e+00;4.160e-01;-4.960e-01;3.812e-01;-4.545e-01;1.091e+00;1.040e-03;-1.240e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
31.651720000;1.091e+00;4.160e-01;-4.956e-01;3.812e-01;-4.541e-01;1.091e+00;1.040e-03;-1.239e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
31.679720000;1.091e+00;4.160e-01;-4.956e-01;3.812e-01;-4.541e-01;1.091e+00;1.040e-03;-1.239e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
31.680720000;1.091e+00;4.160e-01;-4.952e-01;3.812e-01;-4.538e-01;1.091e+00;1.040e-03;-1.238e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
31.708720000;1.091e+00;4.160e-01;-4.952e-01;3.812e-01;-4.537e-01;1.091e+00;1.040e-03;-1.238e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
31.709720000;1.091e+00;4.160e-01;-4.948e-01;3.812e-01;-4.534e-01;1.091e+00;1.040e-03;-1.237e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
31.738720000;1.091e+00;4.160e-01;-4.948e-01;3.812e-01;-4.534e-01;1.091e+00;1.040e-03;-1.237e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
31.739720000;1.091e+00;4.160e-01;-4.944e-01;3.812e-01;-4.530e-01;1.091e+00;1.040e-03;-1.236e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
31.744720000;1.091e+00;4.160e-01;-4.944e-01;3.812e-01;-4.530e-01;1.091e+00;1.040e-03;-1.236e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
31.745720000;1.091e+00;4.160e-01;-4.944e-01;3.811e-01;-4.530e-01;1.091e+00;1.040e-03;-1.236e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
31.767720000;1.091e+00;4.160e-01;-4.944e-01;3.811e-01;-4.530e-01;1.091e+00;1.040e-03;-1.236e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
31.768720000;1.091e+00;4.160e-01;-4.940e-01;3.811e-01;-4.526e-01;1.091e+00;1.040e-03;-1.235e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
31.786720000;1.091e+00;4.160e-01;-4.940e-01;3.811e-01;-4.526e-01;1.091e+00;1.040e-03;-1.235e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
31.787720000;1.092e+00;4.160e-01;-4.940e-01;3.811e-01;-4.526e-01;1.092e+00;1.040e-03;-1.235e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
31.796720000;1.092e+00;4.160e-01;-4.940e-01;3.811e-01;-4.526e-01;1.092e+00;1.040e-03;-1.235e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
31.797720000;1.092e+00;4.160e-01;-4.936e-01;3.811e-01;-4.522e-01;1.092e+00;1.040e-03;-1.234e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
31.825720000;1.092e+00;4.160e-01;-4.936e-01;3.811e-01;-4.522e-01;1.092e+00;1.040e-03;-1.234e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
31.826720000;1.092e+00;4.160e-01;-4.932e-01;3.811e-01;-4.518e-01;1.092e+00;1.040e-03;-1.233e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
31.854720000;1.092e+00;4.160e-01;-4.932e-01;3.811e-01;-4.518e-01;1.092e+00;1.040e-03;-1.233e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
31.855720000;1.092e+00;4.160e-01;-4.928e-01;3.811e-01;-4.514e-01;1.092e+00;1.040e-03;-1.232e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
31.883720000;1.092e+00;4.160e-01;-4.928e-01;3.811e-01;-4.514e-01;1.092e+00;1.040e-03;-1.232e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
31.884720000;1.092e+00;4.160e-01;-4.924e-01;3.811e-01;-4.511e-01;1.092e+00;1.040e-03;-1.231e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
31.913720000;1.092e+00;4.160e-01;-4.924e-01;3.811e-01;-4.510e-01;1.092e+00;1.040e-03;-1.231e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
31.914720000;1.092e+00;4.160e-01;-4.920e-01;3.811e-01;-4.507e-01;1.092e+00;1.040e-03;-1.230e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
31.924720000;1.092e+00;4.160e-01;-4.920e-01;3.811e-01;-4.507e-01;1.092e+00;1.040e-03;-1.230e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
31.925720000;1.092e+00;4.160e-01;-4.920e-01;3.810e-01;-4.507e-01;1.092e+00;1.040e-03;-1.230e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
31.942720000;1.092e+00;4.160e-01;-4.920e-01;3.810e-01;-4.507e-01;1.092e+00;1.040e-03;-1.230e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
31.943720000;1.092e+00;4.160e-01;-4.916e-01;3.810e-01;-4.503e-01;1.092e+00;1.040e-03;-1.229e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
31.971720000;1.092e+00;4.160e-01;-4.916e-01;3.810e-01;-4.503e-01;1.092e+00;1.040e-03;-1.229e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
31.972720000;1.092e+00;4.160e-01;-4.912e-01;3.810e-01;-4.499e-01;1.092e+00;1.040e-03;-1.228e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
32.000720000;1.092e+00;4.160e-01;-4.912e-01;3.810e-01;-4.499e-01;1.092e+00;1.040e-03;-1.228e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
32.001720000;1.092e+00;4.160e-01;-4.908e-01;3.810e-01;-4.495e-01;1.092e+00;1.040e-03;-1.227e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
32.029720000;1.092e+00;4.160e-01;-4.908e-01;3.810e-01;-4.495e-01;1.092e+00;1.040e-03;-1.227e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
32.030720000;1.092e+00;4.160e-01;-4.904e-01;3.810e-01;-4.491e-01;1.092e+00;1.040e-03;-1.226e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
32.059720000;1.092e+00;4.160e-01;-4.904e-01;3.810e-01;-4.491e-01;1.092e+00;1.040e-03;-1.226e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
32.060720000;1.092e+00;4.160e-01;-4.900e-01;3.810e-01;-4.487e-01;1.092e+00;1.040e-03;-1.225e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
32.088720000;1.092e+00;4.160e-01;-4.900e-01;3.810e-01;-4.487e-01;1.092e+00;1.040e-03;-1.225e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
32.089720000;1.092e+00;4.160e-01;-4.896e-01;3.810e-01;-4.484e-01;1.092e+00;1.040e-03;-1.224e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
32.104720000;1.092e+00;4.160e-01;-4.896e-01;3.810e-01;-4.483e-01;1.092e+00;1.040e-03;-1.224e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
32.105720000;1.092e+00;4.160e-01;-4.896e-01;3.809e-01;-4.483e-01;1.092e+00;1.040e-03;-1.224e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
32.117720000;1.092e+00;4.160e-01;-4.896e-01;3.809e-01;-4.483e-01;1.092e+00;1.040e-03;-1.224e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
32.118720000;1.092e+00;4.160e-01;-4.892e-01;3.809e-01;-4.480e-01;1.092e+00;1.040e-03;-1.223e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
32.147720000;1.092e+00;4.160e-01;-4.892e-01;3.809e-01;-4.480e-01;1.092e+00;1.040e-03;-1.223e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
32.148720000;1.092e+00;4.160e-01;-4.888e-01;3.809e-01;-4.476e-01;1.092e+00;1.040e-03;-1.222e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
32.176720000;1.092e+00;4.160e-01;-4.888e-01;3.809e-01;-4.476e-01;1.092e+00;1.040e-03;-1.222e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
32.177720000;1.092e+00;4.160e-01;-4.884e-01;3.809e-01;-4.472e-01;1.092e+00;1.040e-03;-1.221e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
32.206720000;1.092e+00;4.160e-01;-4.884e-01;3.809e-01;-4.472e-01;1.092e+00;1.040e-03;-1.221e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
32.207720000;1.092e+00;4.160e-01;-4.880e-01;3.809e-01;-4.468e-01;1.092e+00;1.040e-03;-1.220e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
32.235720000;1.092e+00;4.160e-01;-4.880e-01;3.809e-01;-4.468e-01;1.092e+00;1.040e-03;-1.220e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
32.236720000;1.092e+00;4.160e-01;-4.876e-01;3.809e-01;-4.464e-01;1.092e+00;1.040e-03;-1.219e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
32.265720000;1.092e+00;4.160e-01;-4.876e-01;3.809e-01;-4.464e-01;1.092e+00;1.040e-03;-1.219e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
32.266720000;1.092e+00;4.160e-01;-4.872e-01;3.809e-01;-4.460e-01;1.092e+00;1.040e-03;-1.218e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
32.287720000;1.092e+00;4.160e-01;-4.872e-01;3.809e-01;-4.460e-01;1.092e+00;1.040e-03;-1.218e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
32.288720000;1.092e+00;4.160e-01;-4.872e-01;3.808e-01;-4.460e-01;1.092e+00;1.040e-03;-1.218e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
32.295720000;1.092e+00;4.160e-01;-4.872e-01;3.808e-01;-4.460e-01;1.092e+00;1.040e-03;-1.218e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
32.296720000;1.092e+00;4.160e-01;-4.868e-01;3.808e-01;-4.457e-01;1.092e+00;1.040e-03;-1.217e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
32.315720000;1.092e+00;4.160e-01;-4.868e-01;3.808e-01;-4.457e-01;1.092e+00;1.040e-03;-1.217e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
32.316720000;1.092e+00;4.160e-01;-4.868e-01;3.808e-01;-4.456e-01;1.092e+00;1.040e-03;-1.217e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
32.324720000;1.092e+00;4.160e-01;-4.868e-01;3.808e-01;-4.456e-01;1.092e+00;1.040e-03;-1.217e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
32.325720000;1.092e+00;4.160e-01;-4.864e-01;3.808e-01;-4.453e-01;1.092e+00;1.040e-03;-1.216e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
32.354720000;1.092e+00;4.160e-01;-4.864e-01;3.808e-01;-4.453e-01;1.092e+00;1.040e-03;-1.216e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
32.355720000;1.092e+00;4.160e-01;-4.860e-01;3.808e-01;-4.449e-01;1.092e+00;1.040e-03;-1.215e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
32.384720000;1.092e+00;4.160e-01;-4.860e-01;3.808e-01;-4.449e-01;1.092e+00;1.040e-03;-1.215e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
32.385720000;1.092e+00;4.160e-01;-4.856e-01;3.808e-01;-4.445e-01;1.092e+00;1.040e-03;-1.214e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
32.414720000;1.092e+00;4.160e-01;-4.856e-01;3.808e-01;-4.445e-01;1.092e+00;1.040e-03;-1.214e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
32.415720000;1.092e+00;4.160e-01;-4.852e-01;3.808e-01;-4.441e-01;1.092e+00;1.040e-03;-1.213e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
32.420720000;1.092e+00;4.160e-01;-4.852e-01;3.808e-01;-4.441e-01;1.092e+00;1.040e-03;-1.213e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
32.421720000;1.093e+00;4.160e-01;-4.852e-01;3.808e-01;-4.441e-01;1.093e+00;1.040e-03;-1.213e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
32.444720000;1.093e+00;4.160e-01;-4.852e-01;3.808e-01;-4.441e-01;1.093e+00;1.040e-03;-1.213e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
32.445720000;1.093e+00;4.160e-01;-4.848e-01;3.808e-01;-4.437e-01;1.093e+00;1.040e-03;-1.212e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
32.472720000;1.093e+00;4.160e-01;-4.848e-01;3.808e-01;-4.437e-01;1.093e+00;1.040e-03;-1.212e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
32.473720000;1.093e+00;4.160e-01;-4.848e-01;3.807e-01;-4.437e-01;1.093e+00;1.040e-03;-1.212e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
32.474720000;1.093e+00;4.160e-01;-4.848e-01;3.807e-01;-4.437e-01;1.093e+00;1.040e-03;-1.212e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
32.475720000;1.093e+00;4.160e-01;-4.844e-01;3.807e-01;-4.434e-01;1.093e+00;1.040e-03;-1.211e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
32.479720000;1.093e+00;4.160e-01;-4.844e-01;3.807e-01;-4.434e-01;1.093e+00;1.040e-03;-1.211e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
32.480720000;1.093e+00;4.160e-01;-4.844e-01;3.807e-01;-4.433e-01;1.093e+00;1.040e-03;-1.211e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
32.504720000;1.093e+00;4.160e-01;-4.844e-01;3.807e-01;-4.433e-01;1.093e+00;1.040e-03;-1.211e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
32.505720000;1.093e+00;4.160e-01;-4.840e-01;3.807e-01;-4.430e-01;1.093e+00;1.040e-03;-1.210e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
32.533720000;1.093e+00;4.160e-01;-4.840e-01;3.807e-01;-4.430e-01;1.093e+00;1.040e-03;-1.210e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
32.535720000;1.093e+00;4.160e-01;-4.840e-01;3.807e-01;-4.429e-01;1.093e+00;1.040e-03;-1.210e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
32.536720000;1.093e+00;4.160e-01;-4.836e-01;3.807e-01;-4.426e-01;1.093e+00;1.040e-03;-1.209e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
32.565720000;1.093e+00;4.160e-01;-4.836e-01;3.807e-01;-4.426e-01;1.093e+00;1.040e-03;-1.209e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
32.566720000;1.093e+00;4.160e-01;-4.832e-01;3.807e-01;-4.422e-01;1.093e+00;1.040e-03;-1.208e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
32.596720000;1.093e+00;4.160e-01;-4.832e-01;3.807e-01;-4.422e-01;1.093e+00;1.040e-03;-1.208e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
32.597720000;1.093e+00;4.160e-01;-4.828e-01;3.807e-01;-4.418e-01;1.093e+00;1.040e-03;-1.207e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
32.626720000;1.093e+00;4.160e-01;-4.828e-01;3.807e-01;-4.418e-01;1.093e+00;1.040e-03;-1.207e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
32.627720000;1.093e+00;4.160e-01;-4.824e-01;3.807e-01;-4.414e-01;1.093e+00;1.040e-03;-1.206e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
32.657720000;1.093e+00;4.160e-01;-4.824e-01;3.807e-01;-4.414e-01;1.093e+00;1.040e-03;-1.206e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
32.658720000;1.093e+00;4.160e-01;-4.820e-01;3.807e-01;-4.410e-01;1.093e+00;1.040e-03;-1.205e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
32.661720000;1.093e+00;4.160e-01;-4.820e-01;3.807e-01;-4.410e-01;1.093e+00;1.040e-03;-1.205e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
32.662720000;1.093e+00;4.160e-01;-4.820e-01;3.806e-01;-4.410e-01;1.093e+00;1.040e-03;-1.205e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
32.688720000;1.093e+00;4.160e-01;-4.820e-01;3.806e-01;-4.410e-01;1.093e+00;1.040e-03;-1.205e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
32.689720000;1.093e+00;4.160e-01;-4.816e-01;3.806e-01;-4.407e-01;1.093e+00;1.040e-03;-1.204e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
32.719720000;1.093e+00;4.160e-01;-4.816e-01;3.806e-01;-4.406e-01;1.093e+00;1.040e-03;-1.204e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
32.720720000;1.093e+00;4.160e-01;-4.812e-01;3.806e-01;-4.403e-01;1.093e+00;1.040e-03;-1.203e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
32.750720000;1.093e+00;4.160e-01;-4.812e-01;3.806e-01;-4.403e-01;1.093e+00;1.040e-03;-1.203e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
32.751720000;1.093e+00;4.160e-01;-4.808e-01;3.806e-01;-4.399e-01;1.093e+00;1.040e-03;-1.202e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
32.781720000;1.093e+00;4.160e-01;-4.808e-01;3.806e-01;-4.399e-01;1.093e+00;1.040e-03;-1.202e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
32.782720000;1.093e+00;4.160e-01;-4.804e-01;3.806e-01;-4.395e-01;1.093e+00;1.040e-03;-1.201e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
32.812720000;1.093e+00;4.160e-01;-4.804e-01;3.806e-01;-4.395e-01;1.093e+00;1.040e-03;-1.201e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
32.813720000;1.093e+00;4.160e-01;-4.800e-01;3.806e-01;-4.391e-01;1.093e+00;1.040e-03;-1.200e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
32.844720000;1.093e+00;4.160e-01;-4.800e-01;3.806e-01;-4.391e-01;1.093e+00;1.040e-03;-1.200e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
32.845720000;1.093e+00;4.160e-01;-4.796e-01;3.806e-01;-4.387e-01;1.093e+00;1.040e-03;-1.199e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
32.854720000;1.093e+00;4.160e-01;-4.796e-01;3.806e-01;-4.387e-01;1.093e+00;1.040e-03;-1.199e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
32.855720000;1.093e+00;4.160e-01;-4.796e-01;3.805e-01;-4.387e-01;1.093e+00;1.040e-03;-1.199e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
32.875720000;1.093e+00;4.160e-01;-4.796e-01;3.805e-01;-4.387e-01;1.093e+00;1.040e-03;-1.199e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
32.876720000;1.093e+00;4.160e-01;-4.792e-01;3.805e-01;-4.384e-01;1.093e+00;1.040e-03;-1.198e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
