time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;PV_Array_GEN_MagnitudeControlledByAVRPu;PV_Array_GEN_VoltageInjTerminal;PV_Array_GEN_ActiveCurrentInjTerminal;PV_Array_GEN_ReactiveCurrentInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;Main_Xfmr_XFMR_Tap;PV_Array_GEN_ActivePowerSetpointPu;PV_Array_GEN_ReactivePowerSetpointPu;PV_Array_GEN_VoltageSetpointPu;PV_Array_GEN_NetworkFrequencyPu;NetworkFrequencyPu
0.000000;1.044e+00;8.333e-01;7.778e-06;7.978e-01;7.447e-06;1.044e+00;1.058e+00;8.070e-01;4.853e-02;1.044e+00;7.499e-01;7.000e-06;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.000258;1.044e+00;8.333e-01;1.000e-05;7.978e-01;9.574e-06;1.044e+00;1.058e+00;8.070e-01;4.853e-02;1.044e+00;7.499e-01;9.000e-06;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.000514;1.044e+00;8.332e-01;1.111e-05;7.978e-01;1.064e-05;1.044e+00;1.058e+00;8.070e-01;4.853e-02;1.044e+00;7.499e-01;1.000e-05;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.001026;1.044e+00;8.332e-01;1.333e-05;7.978e-01;1.277e-05;1.044e+00;1.058e+00;8.070e-01;4.853e-02;1.044e+00;7.499e-01;1.200e-05;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.002026;1.044e+00;8.332e-01;1.667e-05;7.977e-01;1.596e-05;1.044e+00;1.058e+00;8.069e-01;4.853e-02;1.044e+00;7.499e-01;1.500e-05;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.005026;1.044e+00;8.332e-01;1.778e-05;7.977e-01;1.702e-05;1.044e+00;1.058e+00;8.069e-01;4.853e-02;1.044e+00;7.499e-01;1.600e-05;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.006026;1.044e+00;8.332e-01;1.667e-05;7.977e-01;1.596e-05;1.044e+00;1.058e+00;8.069e-01;4.853e-02;1.044e+00;7.499e-01;1.500e-05;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.007026;1.044e+00;8.332e-01;1.444e-05;7.977e-01;1.383e-05;1.044e+00;1.058e+00;8.070e-01;4.853e-02;1.044e+00;7.499e-01;1.300e-05;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.008026;1.044e+00;8.332e-01;1.111e-05;7.978e-01;1.064e-05;1.044e+00;1.058e+00;8.070e-01;4.853e-02;1.044e+00;7.499e-01;1.000e-05;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.009026;1.044e+00;8.332e-01;7.778e-06;7.978e-01;7.447e-06;1.044e+00;1.058e+00;8.070e-01;4.853e-02;1.044e+00;7.499e-01;7.000e-06;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.010026;1.044e+00;8.333e-01;4.444e-06;7.978e-01;4.255e-06;1.044e+00;1.058e+00;8.070e-01;4.853e-02;1.044e+00;7.499e-01;4.000e-06;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.011026;1.044e+00;8.333e-01;1.111e-06;7.978e-01;1.064e-06;1.044e+00;1.058e+00;8.071e-01;4.853e-02;1.044e+00;7.500e-01;1.000e-06;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.012026;1.044e+00;8.333e-01;-2.222e-06;7.979e-01;-2.128e-06;1.044e+00;1.058e+00;8.071e-01;4.853e-02;1.044e+00;7.500e-01;-2.000e-06;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.013026;1.044e+00;8.334e-01;-5.556e-06;7.979e-01;-5.319e-06;1.044e+00;1.058e+00;8.071e-01;4.853e-02;1.044e+00;7.500e-01;-5.000e-06;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.014026;1.044e+00;8.334e-01;-7.778e-06;7.979e-01;-7.447e-06;1.044e+00;1.058e+00;8.071e-01;4.853e-02;1.044e+00;7.500e-01;-7.000e-06;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.015026;1.044e+00;8.334e-01;-8.889e-06;7.979e-01;-8.511e-06;1.044e+00;1.058e+00;8.071e-01;4.853e-02;1.044e+00;7.501e-01;-8.000e-06;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
