time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_AVRSetpointPu
0.000000000;1.044e+00;8.333e-01;-4.823e-09;7.979e-01;3.520e-09;1.044e+00;7.500e-01;-6.883e-09;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.001814000;1.044e+00;7.756e-01;5.556e-04;7.426e-01;5.319e-04;1.044e+00;6.981e-01;5.000e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.001906000;1.044e+00;7.739e-01;6.478e-04;7.410e-01;6.202e-04;1.044e+00;6.965e-01;5.830e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.002461000;1.044e+00;7.659e-01;1.186e-03;7.333e-01;1.135e-03;1.044e+00;6.894e-01;1.067e-03;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.002553000;1.045e+00;7.650e-01;1.270e-03;7.324e-01;1.216e-03;1.045e+00;6.885e-01;1.143e-03;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.002831000;1.045e+00;7.625e-01;1.508e-03;7.300e-01;1.444e-03;1.045e+00;6.863e-01;1.357e-03;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.004033000;1.045e+00;7.583e-01;2.253e-03;7.260e-01;2.157e-03;1.045e+00;6.825e-01;2.028e-03;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.004126000;1.045e+00;7.583e-01;2.291e-03;7.259e-01;2.193e-03;1.045e+00;6.825e-01;2.062e-03;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.006345000;1.045e+00;7.612e-01;2.636e-03;7.287e-01;2.523e-03;1.045e+00;6.851e-01;2.372e-03;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.007344000;1.045e+00;7.624e-01;2.611e-03;7.298e-01;2.500e-03;1.045e+00;6.862e-01;2.350e-03;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.007511000;1.045e+00;7.626e-01;2.604e-03;7.300e-01;2.493e-03;1.045e+00;6.863e-01;2.344e-03;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.010174000;1.045e+00;7.632e-01;2.516e-03;7.306e-01;2.408e-03;1.045e+00;6.869e-01;2.264e-03;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.105167000;1.045e+00;7.579e-01;2.608e-03;7.256e-01;2.496e-03;1.045e+00;6.822e-01;2.347e-03;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.108167000;1.045e+00;7.578e-01;2.611e-03;7.254e-01;2.500e-03;1.045e+00;6.820e-01;2.350e-03;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.113167000;1.045e+00;7.576e-01;2.618e-03;7.252e-01;2.506e-03;1.045e+00;6.819e-01;2.356e-03;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.236167000;1.045e+00;7.540e-01;2.724e-03;7.218e-01;2.608e-03;1.045e+00;6.786e-01;2.452e-03;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.241167000;1.045e+00;7.539e-01;2.727e-03;7.217e-01;2.610e-03;1.045e+00;6.785e-01;2.454e-03;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.250167000;1.045e+00;7.538e-01;2.732e-03;7.215e-01;2.615e-03;1.045e+00;6.784e-01;2.459e-03;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.395167000;1.045e+00;7.517e-01;2.793e-03;7.196e-01;2.674e-03;1.045e+00;6.766e-01;2.514e-03;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.410167000;1.045e+00;7.516e-01;2.797e-03;7.195e-01;2.677e-03;1.045e+00;6.764e-01;2.517e-03;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.414167000;1.045e+00;7.516e-01;2.798e-03;7.194e-01;2.678e-03;1.045e+00;6.764e-01;2.518e-03;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.620167000;1.045e+00;7.505e-01;2.832e-03;7.184e-01;2.711e-03;1.045e+00;6.754e-01;2.549e-03;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.627167000;1.045e+00;7.504e-01;2.832e-03;7.184e-01;2.711e-03;1.045e+00;6.754e-01;2.549e-03;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.634167000;1.045e+00;7.504e-01;2.833e-03;7.183e-01;2.712e-03;1.045e+00;6.754e-01;2.550e-03;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.649167000;1.045e+00;7.504e-01;2.834e-03;7.183e-01;2.713e-03;1.045e+00;6.753e-01;2.551e-03;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.658167000;1.045e+00;7.504e-01;2.836e-03;7.183e-01;2.714e-03;1.045e+00;6.753e-01;2.552e-03;1.000e+01;8.335e-01;1.556e-02;1.556e-02
29.999994000;1.045e+00;7.499e-01;2.967e-03;7.178e-01;2.840e-03;1.045e+00;6.749e-01;2.670e-03;1.000e+01;8.335e-01;1.556e-02;1.556e-02
29.999994000;6.052e-01;1.270e-01;-2.190e+00;2.099e-01;-3.619e+00;6.052e-01;1.143e-01;-1.971e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
29.999995000;6.052e-01;1.270e-01;-2.191e+00;2.099e-01;-3.619e+00;6.052e-01;1.143e-01;-1.971e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
29.999998000;6.051e-01;1.269e-01;-2.191e+00;2.098e-01;-3.620e+00;6.051e-01;1.143e-01;-1.972e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.001137000;5.778e-01;1.126e-01;-2.222e+00;1.949e-01;-3.845e+00;5.778e-01;1.014e-01;-2.000e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.001512000;5.697e-01;1.116e-01;-2.229e+00;1.959e-01;-3.913e+00;5.697e-01;1.004e-01;-2.006e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.001620000;5.675e-01;1.115e-01;-2.231e+00;1.965e-01;-3.931e+00;5.675e-01;1.004e-01;-2.008e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.003670000;5.299e-01;1.201e-01;-2.248e+00;2.266e-01;-4.243e+00;5.299e-01;1.081e-01;-2.024e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.003749000;5.287e-01;1.206e-01;-2.249e+00;2.281e-01;-4.253e+00;5.287e-01;1.085e-01;-2.024e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.003906000;5.262e-01;1.216e-01;-2.249e+00;2.310e-01;-4.273e+00;5.262e-01;1.094e-01;-2.024e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.006080000;4.971e-01;1.343e-01;-2.244e+00;2.701e-01;-4.515e+00;4.971e-01;1.208e-01;-2.020e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.007281000;4.920e-01;1.413e-01;-2.242e+00;2.871e-01;-4.557e+00;4.920e-01;1.271e-01;-2.018e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.007346000;4.920e-01;1.416e-01;-2.242e+00;2.879e-01;-4.558e+00;4.920e-01;1.275e-01;-2.018e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.007938000;4.923e-01;1.448e-01;-2.242e+00;2.942e-01;-4.555e+00;4.923e-01;1.303e-01;-2.018e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.008055000;4.924e-01;1.454e-01;-2.243e+00;2.954e-01;-4.554e+00;4.924e-01;1.309e-01;-2.018e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.008348000;4.928e-01;1.469e-01;-2.243e+00;2.981e-01;-4.551e+00;4.928e-01;1.322e-01;-2.018e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.008524000;4.931e-01;1.477e-01;-2.243e+00;2.996e-01;-4.549e+00;4.931e-01;1.330e-01;-2.019e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.008875000;4.937e-01;1.494e-01;-2.243e+00;3.025e-01;-4.543e+00;4.937e-01;1.344e-01;-2.019e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.008934000;4.938e-01;1.496e-01;-2.243e+00;3.030e-01;-4.542e+00;4.938e-01;1.347e-01;-2.019e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.016343000;5.098e-01;1.816e-01;-2.249e+00;3.562e-01;-4.412e+00;5.098e-01;1.634e-01;-2.024e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.018647000;5.129e-01;1.919e-01;-2.249e+00;3.742e-01;-4.385e+00;5.129e-01;1.727e-01;-2.025e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.018877000;5.132e-01;1.930e-01;-2.250e+00;3.760e-01;-4.383e+00;5.132e-01;1.737e-01;-2.025e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.020902000;5.153e-01;2.012e-01;-2.250e+00;3.904e-01;-4.366e+00;5.153e-01;1.811e-01;-2.025e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.020966000;5.154e-01;2.012e-01;-2.250e+00;3.905e-01;-4.366e+00;5.154e-01;1.811e-01;-2.025e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.021030000;5.154e-01;2.013e-01;-2.250e+00;3.905e-01;-4.365e+00;5.154e-01;1.811e-01;-2.025e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.021414000;5.157e-01;2.009e-01;-2.250e+00;3.896e-01;-4.362e+00;5.157e-01;1.808e-01;-2.025e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.022234000;5.164e-01;1.983e-01;-2.250e+00;3.840e-01;-4.357e+00;5.164e-01;1.785e-01;-2.025e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.022464000;5.166e-01;1.972e-01;-2.250e+00;3.818e-01;-4.356e+00;5.166e-01;1.775e-01;-2.025e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.027809000;5.197e-01;1.667e-01;-2.250e+00;3.209e-01;-4.329e+00;5.197e-01;1.501e-01;-2.025e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.029261000;5.202e-01;1.603e-01;-2.250e+00;3.082e-01;-4.324e+00;5.202e-01;1.443e-01;-2.025e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.029883000;5.205e-01;1.579e-01;-2.250e+00;3.034e-01;-4.322e+00;5.205e-01;1.421e-01;-2.025e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
