time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Wind_Turbine_GEN_UPuInjTerminal;Wind_Turbine_GEN_IpInjTerminal;Wind_Turbine_GEN_IqInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_VoltageSetpointPu;Wind_Turbine_GEN_NetworkFrequencyPu;NetworkFrequencyPu
0.000000000;1.044e+00;8.333e-01;-2.217e-06;7.979e-01;-2.123e-06;1.044e+00;1.060e+00;8.060e-01;6.347e-02;1.044e+00;7.500e-01;-1.999e-06;1.000e+01;8.333e-01;-1.473e-09;1.044e+00;5.000e+01;5.000e+01
0.000001000;1.044e+00;8.333e-01;-2.217e-06;7.979e-01;-2.123e-06;1.044e+00;1.060e+00;8.060e-01;6.347e-02;1.044e+00;7.500e-01;-1.999e-06;1.000e+01;8.333e-01;-1.541e-09;1.044e+00;5.000e+01;5.000e+01
0.000260000;1.044e+00;8.333e-01;-3.329e-06;7.979e-01;-3.187e-06;1.044e+00;1.060e+00;8.060e-01;6.347e-02;1.044e+00;7.500e-01;-2.998e-06;1.000e+01;8.333e-01;-2.668e-09;1.044e+00;5.000e+01;5.000e+01
0.000516000;1.044e+00;8.333e-01;-4.441e-06;7.978e-01;-4.251e-06;1.044e+00;1.060e+00;8.060e-01;6.347e-02;1.044e+00;7.500e-01;-3.998e-06;1.000e+01;8.333e-01;-2.788e-09;1.044e+00;5.000e+01;5.000e+01
0.002028000;1.044e+00;8.333e-01;-6.664e-06;7.978e-01;-6.379e-06;1.044e+00;1.060e+00;8.060e-01;6.347e-02;1.044e+00;7.500e-01;-5.998e-06;1.000e+01;8.333e-01;-3.023e-09;1.044e+00;5.000e+01;5.000e+01
0.003028000;1.044e+00;8.333e-01;-7.775e-06;7.978e-01;-7.443e-06;1.044e+00;1.060e+00;8.060e-01;6.346e-02;1.044e+00;7.499e-01;-6.998e-06;1.000e+01;8.333e-01;-3.139e-09;1.044e+00;5.000e+01;5.000e+01
0.005028000;1.044e+00;8.333e-01;-9.998e-06;7.978e-01;-9.570e-06;1.044e+00;1.060e+00;8.060e-01;6.346e-02;1.044e+00;7.499e-01;-8.998e-06;1.000e+01;8.333e-01;-3.360e-09;1.044e+00;5.000e+01;5.000e+01
0.006028000;1.044e+00;8.332e-01;-9.998e-06;7.978e-01;-9.570e-06;1.044e+00;1.060e+00;8.060e-01;6.346e-02;1.044e+00;7.499e-01;-8.998e-06;1.000e+01;8.333e-01;-3.463e-09;1.044e+00;5.000e+01;5.000e+01
0.007028000;1.044e+00;8.332e-01;-1.111e-05;7.978e-01;-1.064e-05;1.044e+00;1.060e+00;8.059e-01;6.346e-02;1.044e+00;7.499e-01;-9.998e-06;1.000e+01;8.333e-01;-3.558e-09;1.044e+00;5.000e+01;5.000e+01
0.012028000;1.044e+00;8.332e-01;-6.666e-06;7.978e-01;-6.379e-06;1.044e+00;1.060e+00;8.059e-01;6.346e-02;1.044e+00;7.499e-01;-5.998e-06;1.000e+01;8.333e-01;-3.890e-09;1.044e+00;5.000e+01;5.000e+01
0.013028000;1.044e+00;8.332e-01;-5.555e-06;7.978e-01;-5.315e-06;1.044e+00;1.060e+00;8.060e-01;6.346e-02;1.044e+00;7.499e-01;-4.998e-06;1.000e+01;8.333e-01;-3.912e-09;1.044e+00;5.000e+01;5.000e+01
0.014028000;1.044e+00;8.332e-01;-3.332e-06;7.978e-01;-3.187e-06;1.044e+00;1.060e+00;8.060e-01;6.346e-02;1.044e+00;7.499e-01;-2.998e-06;1.000e+01;8.333e-01;-3.915e-09;1.044e+00;5.000e+01;5.000e+01
0.015028000;1.044e+00;8.333e-01;-2.221e-06;7.978e-01;-2.124e-06;1.044e+00;1.060e+00;8.060e-01;6.347e-02;1.044e+00;7.499e-01;-1.998e-06;1.000e+01;8.333e-01;-3.898e-09;1.044e+00;5.000e+01;5.000e+01
0.016028000;1.044e+00;8.333e-01;5.905e-10;7.978e-01;4.244e-09;1.044e+00;1.060e+00;8.060e-01;6.347e-02;1.044e+00;7.499e-01;1.263e-09;1.000e+01;8.333e-01;-3.861e-09;1.044e+00;5.000e+01;5.000e+01
0.017028000;1.044e+00;8.333e-01;2.222e-06;7.978e-01;2.132e-06;1.044e+00;1.060e+00;8.060e-01;6.347e-02;1.044e+00;7.500e-01;2.001e-06;1.000e+01;8.333e-01;-3.801e-09;1.044e+00;5.000e+01;5.000e+01
0.018028000;1.044e+00;8.333e-01;4.444e-06;7.978e-01;4.259e-06;1.044e+00;1.060e+00;8.060e-01;6.348e-02;1.044e+00;7.500e-01;4.001e-06;1.000e+01;8.333e-01;-3.716e-09;1.044e+00;5.000e+01;5.000e+01
0.019028000;1.044e+00;8.333e-01;5.556e-06;7.978e-01;5.323e-06;1.044e+00;1.060e+00;8.060e-01;6.348e-02;1.044e+00;7.500e-01;5.000e-06;1.000e+01;8.333e-01;-3.603e-09;1.044e+00;5.000e+01;5.000e+01
0.020028000;1.044e+00;8.333e-01;7.778e-06;7.979e-01;7.452e-06;1.044e+00;1.060e+00;8.060e-01;6.348e-02;1.044e+00;7.500e-01;7.000e-06;1.000e+01;8.333e-01;-3.462e-09;1.044e+00;5.000e+01;5.000e+01
0.021028000;1.044e+00;8.333e-01;1.000e-05;7.979e-01;9.579e-06;1.044e+00;1.060e+00;8.060e-01;6.349e-02;1.044e+00;7.500e-01;9.000e-06;1.000e+01;8.333e-01;-3.294e-09;1.044e+00;5.000e+01;5.000e+01
0.022028000;1.044e+00;8.333e-01;1.111e-05;7.979e-01;1.064e-05;1.044e+00;1.060e+00;8.060e-01;6.349e-02;1.044e+00;7.500e-01;9.999e-06;1.000e+01;8.333e-01;-3.100e-09;1.044e+00;5.000e+01;5.000e+01
0.023028000;1.044e+00;8.334e-01;1.222e-05;7.979e-01;1.170e-05;1.044e+00;1.060e+00;8.061e-01;6.349e-02;1.044e+00;7.500e-01;1.100e-05;1.000e+01;8.333e-01;-2.885e-09;1.044e+00;5.000e+01;5.000e+01
0.024028000;1.044e+00;8.334e-01;1.333e-05;7.979e-01;1.277e-05;1.044e+00;1.060e+00;8.061e-01;6.350e-02;1.044e+00;7.500e-01;1.200e-05;1.000e+01;8.333e-01;-2.652e-09;1.044e+00;5.000e+01;5.000e+01
0.026028000;1.044e+00;8.334e-01;1.556e-05;7.979e-01;1.489e-05;1.044e+00;1.060e+00;8.061e-01;6.350e-02;1.044e+00;7.500e-01;1.400e-05;1.000e+01;8.333e-01;-2.163e-09;1.044e+00;5.000e+01;5.000e+01
0.027028000;1.044e+00;8.334e-01;1.667e-05;7.979e-01;1.596e-05;1.044e+00;1.060e+00;8.061e-01;6.350e-02;1.044e+00;7.501e-01;1.500e-05;1.000e+01;8.333e-01;-1.921e-09;1.044e+00;5.000e+01;5.000e+01
0.028028000;1.044e+00;8.334e-01;1.667e-05;7.979e-01;1.596e-05;1.044e+00;1.060e+00;8.061e-01;6.351e-02;1.044e+00;7.501e-01;1.500e-05;1.000e+01;8.333e-01;-1.691e-09;1.044e+00;5.000e+01;5.000e+01
0.030028000;1.044e+00;8.334e-01;1.667e-05;7.979e-01;1.596e-05;1.044e+00;1.060e+00;8.061e-01;6.351e-02;1.044e+00;7.501e-01;1.500e-05;1.000e+01;8.333e-01;-1.294e-09;1.044e+00;5.000e+01;5.000e+01
0.031028000;1.044e+00;8.334e-01;1.667e-05;7.980e-01;1.596e-05;1.044e+00;1.060e+00;8.061e-01;6.351e-02;1.044e+00;7.501e-01;1.500e-05;1.000e+01;8.333e-01;-1.134e-09;1.044e+00;5.000e+01;5.000e+01
0.033028000;1.044e+00;8.334e-01;1.444e-05;7.980e-01;1.383e-05;1.044e+00;1.060e+00;8.061e-01;6.351e-02;1.044e+00;7.501e-01;1.300e-05;1.000e+01;8.333e-01;-8.980e-10;1.044e+00;5.000e+01;5.000e+01
0.034028000;1.044e+00;8.334e-01;1.333e-05;7.980e-01;1.277e-05;1.044e+00;1.060e+00;8.061e-01;6.350e-02;1.044e+00;7.501e-01;1.200e-05;1.000e+01;8.333e-01;-8.180e-10;1.044e+00;5.000e+01;5.000e+01
