time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;PV_Array_GEN_MagnitudeControlledByAVRPu;PV_Array_GEN_VoltageInjTerminal;PV_Array_GEN_ActiveCurrentInjTerminal;PV_Array_GEN_ReactiveCurrentInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;Main_Xfmr_XFMR_Tap;PV_Array_GEN_ActivePowerSetpointPu;PV_Array_GEN_ReactivePowerSetpointPu;PV_Array_GEN_VoltageSetpointPu;PV_Array_GEN_NetworkFrequencyPu;NetworkFrequencyPu
0.000000;1.044e+00;8.333e-01;-2.222e-06;7.978e-01;-2.128e-06;1.044e+00;1.058e+00;8.071e-01;4.853e-02;1.044e+00;7.500e-01;-2.000e-06;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.013028;1.044e+00;8.332e-01;0.000e+00;7.978e-01;0.000e+00;1.044e+00;1.058e+00;8.070e-01;4.852e-02;1.044e+00;7.499e-01;0.000e+00;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.015028;1.044e+00;8.333e-01;3.333e-06;7.978e-01;3.191e-06;1.044e+00;1.058e+00;8.070e-01;4.853e-02;1.044e+00;7.499e-01;3.000e-06;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.020028;1.044e+00;8.334e-01;1.000e-05;7.979e-01;9.574e-06;1.044e+00;1.058e+00;8.071e-01;4.854e-02;1.044e+00;7.500e-01;9.000e-06;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.025028;1.044e+00;8.334e-01;1.222e-05;7.979e-01;1.170e-05;1.044e+00;1.058e+00;8.072e-01;4.855e-02;1.044e+00;7.501e-01;1.100e-05;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.031028;1.044e+00;8.334e-01;7.778e-06;7.980e-01;7.447e-06;1.044e+00;1.058e+00;8.072e-01;4.855e-02;1.044e+00;7.501e-01;7.000e-06;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.035028;1.044e+00;8.334e-01;2.222e-06;7.979e-01;2.128e-06;1.044e+00;1.058e+00;8.071e-01;4.854e-02;1.044e+00;7.500e-01;2.000e-06;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.042028;1.044e+00;8.333e-01;-4.444e-06;7.979e-01;-4.255e-06;1.044e+00;1.058e+00;8.071e-01;4.852e-02;1.044e+00;7.500e-01;-4.000e-06;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.054028;1.044e+00;8.333e-01;-2.222e-06;7.978e-01;-2.128e-06;1.044e+00;1.058e+00;8.070e-01;4.853e-02;1.044e+00;7.500e-01;-2.000e-06;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.055028;1.044e+00;8.333e-01;-1.111e-06;7.978e-01;-1.064e-06;1.044e+00;1.058e+00;8.071e-01;4.853e-02;1.044e+00;7.500e-01;-1.000e-06;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.061028;1.044e+00;8.333e-01;2.222e-06;7.979e-01;2.128e-06;1.044e+00;1.058e+00;8.071e-01;4.853e-02;1.044e+00;7.500e-01;2.000e-06;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.077028;1.044e+00;8.334e-01;-1.111e-06;7.979e-01;-1.064e-06;1.044e+00;1.058e+00;8.071e-01;4.853e-02;1.044e+00;7.500e-01;-1.000e-06;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.106028;1.044e+00;8.333e-01;1.111e-06;7.979e-01;1.064e-06;1.044e+00;1.058e+00;8.071e-01;4.853e-02;1.044e+00;7.500e-01;1.000e-06;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.113028;1.044e+00;8.334e-01;0.000e+00;7.979e-01;0.000e+00;1.044e+00;1.058e+00;8.071e-01;4.853e-02;1.044e+00;7.500e-01;0.000e+00;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
29.999994;1.044e+00;8.333e-01;3.650e-07;7.979e-01;-3.931e-07;1.044e+00;1.058e+00;8.071e-01;4.853e-02;1.044e+00;7.500e-01;-3.488e-07;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
29.999995;1.496e-01;1.643e-01;1.890e+00;1.098e+00;1.264e+01;7.167e-01;1.058e+00;2.442e+00;1.245e+01;1.496e-01;1.478e-01;1.701e+00;1.000e+01;8.333e-01;0.000e+00;1.044e+00;4.742e+01;4.742e+01
29.999998;1.496e-01;1.642e-01;1.890e+00;1.098e+00;1.264e+01;7.166e-01;1.058e+00;2.442e+00;1.245e+01;1.496e-01;1.478e-01;1.701e+00;1.000e+01;8.333e-01;0.000e+00;1.044e+00;4.742e+01;4.742e+01
30.000000;1.496e-01;3.979e-01;1.890e+00;-8.063e-02;1.264e+01;7.165e-01;1.058e+00;8.299e-01;2.566e+00;1.496e-01;3.581e-01;1.701e+00;1.000e+01;8.333e-01;0.000e+00;1.044e+00;4.862e+01;4.862e+01
30.000093;1.493e-01;3.972e-01;1.882e+00;-8.206e-02;1.260e+01;7.138e-01;1.056e+00;8.297e-01;2.568e+00;1.493e-01;3.575e-01;1.694e+00;1.000e+01;8.333e-01;0.000e+00;1.044e+00;4.862e+01;4.862e+01
30.000623;1.477e-01;3.936e-01;1.836e+00;-9.024e-02;1.243e+01;6.987e-01;1.042e+00;8.287e-01;2.582e+00;1.477e-01;3.543e-01;1.653e+00;1.000e+01;8.333e-01;0.000e+00;1.044e+00;4.861e+01;4.861e+01
30.001007;1.466e-01;3.910e-01;1.804e+00;-9.617e-02;1.231e+01;6.879e-01;1.031e+00;8.279e-01;2.591e+00;1.466e-01;3.519e-01;1.624e+00;1.000e+01;8.333e-01;0.000e+00;1.044e+00;4.861e+01;4.861e+01
30.001135;1.463e-01;3.901e-01;1.794e+00;-9.816e-02;1.226e+01;6.844e-01;1.028e+00;8.277e-01;2.594e+00;1.463e-01;3.511e-01;1.614e+00;1.000e+01;8.333e-01;0.000e+00;1.044e+00;4.861e+01;4.861e+01
30.001647;1.448e-01;3.867e-01;1.752e+00;-1.061e-01;1.210e+01;6.704e-01;1.015e+00;8.266e-01;2.607e+00;1.448e-01;3.480e-01;1.577e+00;1.000e+01;8.333e-01;0.000e+00;1.044e+00;4.860e+01;4.860e+01
30.002031;1.437e-01;3.840e-01;1.722e+00;-1.121e-01;1.198e+01;6.602e-01;1.005e+00;8.258e-01;2.616e+00;1.437e-01;3.457e-01;1.549e+00;1.000e+01;8.333e-01;0.000e+00;1.044e+00;4.860e+01;4.860e+01
30.002543;1.423e-01;3.806e-01;1.682e+00;-1.201e-01;1.182e+01;6.469e-01;9.915e-01;8.246e-01;2.628e+00;1.423e-01;3.425e-01;1.514e+00;1.000e+01;8.333e-01;0.000e+00;1.044e+00;4.860e+01;4.860e+01
30.002927;1.413e-01;3.780e-01;1.653e+00;-1.260e-01;1.170e+01;6.371e-01;9.817e-01;8.237e-01;2.637e+00;1.413e-01;3.402e-01;1.487e+00;1.000e+01;8.333e-01;0.000e+00;1.044e+00;4.859e+01;4.859e+01
30.003157;1.406e-01;3.764e-01;1.635e+00;-1.296e-01;1.163e+01;6.313e-01;9.759e-01;8.232e-01;2.642e+00;1.406e-01;3.388e-01;1.472e+00;1.000e+01;8.333e-01;0.000e+00;1.044e+00;4.859e+01;4.859e+01
30.003618;1.394e-01;3.733e-01;1.602e+00;-1.369e-01;1.149e+01;6.199e-01;9.644e-01;8.220e-01;2.652e+00;1.394e-01;3.360e-01;1.441e+00;1.000e+01;8.333e-01;0.000e+00;1.044e+00;4.859e+01;4.859e+01
30.004079;1.382e-01;3.702e-01;1.568e+00;-1.441e-01;1.135e+01;6.087e-01;9.531e-01;8.209e-01;2.662e+00;1.382e-01;3.332e-01;1.412e+00;1.000e+01;8.333e-01;0.000e+00;1.044e+00;4.859e+01;4.859e+01
30.004309;1.376e-01;3.686e-01;1.552e+00;-1.477e-01;1.128e+01;6.032e-01;9.474e-01;8.203e-01;2.667e+00;1.376e-01;3.318e-01;1.397e+00;1.000e+01;8.333e-01;0.000e+00;1.044e+00;4.858e+01;4.858e+01
30.005000;1.358e-01;3.639e-01;1.504e+00;-1.586e-01;1.108e+01;5.871e-01;9.307e-01;8.185e-01;2.681e+00;1.358e-01;3.276e-01;1.354e+00;1.000e+01;8.333e-01;0.000e+00;1.044e+00;4.858e+01;4.858e+01
30.005461;1.346e-01;3.609e-01;1.473e+00;-1.659e-01;1.094e+01;5.765e-01;9.197e-01;8.172e-01;2.690e+00;1.346e-01;3.248e-01;1.326e+00;1.000e+01;8.333e-01;0.000e+00;1.044e+00;4.858e+01;4.858e+01
30.005922;1.334e-01;3.578e-01;1.443e+00;-1.731e-01;1.081e+01;5.662e-01;9.088e-01;8.160e-01;2.699e+00;1.334e-01;3.220e-01;1.298e+00;1.000e+01;8.333e-01;0.000e+00;1.044e+00;4.858e+01;4.858e+01
30.006043;1.331e-01;3.569e-01;1.435e+00;-1.750e-01;1.078e+01;5.636e-01;9.059e-01;8.156e-01;2.702e+00;1.331e-01;3.213e-01;1.291e+00;1.000e+01;8.333e-01;0.000e+00;1.044e+00;4.857e+01;4.857e+01
30.007010;1.307e-01;3.505e-01;1.373e+00;-1.903e-01;1.050e+01;5.427e-01;8.836e-01;8.128e-01;2.720e+00;1.307e-01;3.155e-01;1.236e+00;1.000e+01;8.333e-01;0.000e+00;1.044e+00;4.857e+01;4.857e+01
30.007210;1.302e-01;3.492e-01;1.361e+00;-1.935e-01;1.045e+01;5.384e-01;8.790e-01;8.122e-01;2.723e+00;1.302e-01;3.143e-01;1.225e+00;1.000e+01;8.333e-01;0.000e+00;1.044e+00;4.857e+01;4.857e+01
30.007963;1.284e-01;3.442e-01;1.315e+00;-2.054e-01;1.024e+01;5.228e-01;8.620e-01;8.099e-01;2.736e+00;1.284e-01;3.098e-01;1.183e+00;1.000e+01;8.333e-01;0.000e+00;1.044e+00;4.857e+01;4.857e+01
30.008130;1.280e-01;3.431e-01;1.305e+00;-2.080e-01;1.020e+01;5.194e-01;8.583e-01;8.094e-01;2.739e+00;1.280e-01;3.088e-01;1.174e+00;1.000e+01;8.333e-01;0.000e+00;1.044e+00;4.857e+01;4.857e+01
30.009301;1.251e-01;3.354e-01;1.237e+00;-2.265e-01;9.886e+00;4.961e-01;8.326e-01;8.055e-01;2.758e+00;1.251e-01;3.018e-01;1.113e+00;1.000e+01;8.333e-01;0.000e+00;1.044e+00;4.857e+01;4.857e+01
30.009970;1.235e-01;3.310e-01;1.199e+00;-2.371e-01;9.712e+00;4.833e-01;8.182e-01;8.033e-01;2.767e+00;1.235e-01;2.979e-01;1.079e+00;1.000e+01;8.333e-01;0.000e+00;1.044e+00;4.857e+01;4.857e+01
30.010639;1.219e-01;3.267e-01;1.163e+00;-2.477e-01;9.540e+00;4.707e-01;8.040e-01;8.009e-01;2.777e+00;1.219e-01;2.940e-01;1.046e+00;1.000e+01;8.333e-01;0.000e+00;1.044e+00;4.857e+01;4.857e+01
30.011066;1.208e-01;3.239e-01;1.140e+00;-2.544e-01;9.432e+00;4.628e-01;7.951e-01;7.994e-01;2.782e+00;1.208e-01;2.915e-01;1.026e+00;1.000e+01;8.333e-01;0.000e+00;1.044e+00;4.857e+01;4.857e+01
30.011194;1.205e-01;3.231e-01;1.133e+00;-2.564e-01;9.399e+00;4.604e-01;7.925e-01;7.989e-01;2.784e+00;1.205e-01;2.908e-01;1.020e+00;1.000e+01;8.333e-01;0.000e+00;1.044e+00;4.857e+01;4.857e+01
30.011706;1.193e-01;3.198e-01;1.106e+00;-2.644e-01;9.271e+00;4.511e-01;7.820e-01;7.970e-01;2.790e+00;1.193e-01;2.878e-01;9.955e-01;1.000e+01;8.333e-01;0.000e+00;1.044e+00;4.857e+01;4.857e+01
30.011962;1.187e-01;3.181e-01;1.093e+00;-2.685e-01;9.207e+00;4.466e-01;7.767e-01;7.961e-01;2.793e+00;1.187e-01;2.863e-01;9.836e-01;1.000e+01;8.333e-01;0.000e+00;1.044e+00;4.857e+01;4.857e+01
30.012602;1.172e-01;3.141e-01;1.060e+00;-2.785e-01;9.049e+00;4.352e-01;7.638e-01;7.936e-01;2.800e+00;1.172e-01;2.827e-01;9.542e-01;1.000e+01;8.333e-01;0.000e+00;1.044e+00;4.857e+01;4.857e+01
30.013242;1.156e-01;3.100e-01;1.028e+00;-2.885e-01;8.893e+00;4.241e-01;7.510e-01;7.912e-01;2.807e+00;1.156e-01;2.790e-01;9.254e-01;1.000e+01;8.333e-01;0.000e+00;1.044e+00;4.857e+01;4.857e+01
30.014010;1.138e-01;3.052e-01;9.908e-01;-3.004e-01;8.709e+00;4.110e-01;7.360e-01;7.881e-01;2.814e+00;1.138e-01;2.747e-01;8.917e-01;1.000e+01;8.333e-01;0.000e+00;1.044e+00;4.857e+01;4.857e+01
30.015187;1.109e-01;2.979e-01;9.352e-01;-3.186e-01;8.430e+00;3.915e-01;7.133e-01;7.833e-01;2.824e+00;1.109e-01;2.681e-01;8.416e-01;1.000e+01;8.333e-01;0.000e+00;1.044e+00;4.858e+01;4.858e+01
30.016025;1.089e-01;2.927e-01;8.970e-01;-3.315e-01;8.236e+00;3.780e-01;6.976e-01;7.797e-01;2.829e+00;1.089e-01;2.635e-01;8.073e-01;1.000e+01;8.333e-01;0.000e+00;1.044e+00;4.859e+01;4.859e+01
30.017082;1.064e-01;2.863e-01;8.504e-01;-3.475e-01;7.995e+00;3.615e-01;6.782e-01;7.751e-01;2.835e+00;1.064e-01;2.577e-01;7.654e-01;1.000e+01;8.333e-01;0.000e+00;1.044e+00;4.860e+01;4.860e+01
30.018106;1.039e-01;2.802e-01;8.070e-01;-3.629e-01;7.765e+00;3.460e-01;6.598e-01;7.705e-01;2.839e+00;1.039e-01;2.522e-01;7.263e-01;1.000e+01;8.333e-01;0.000e+00;1.044e+00;4.861e+01;4.861e+01
30.019130;1.015e-01;2.742e-01;7.653e-01;-3.782e-01;7.540e+00;3.311e-01;6.418e-01;7.658e-01;2.842e+00;1.015e-01;2.468e-01;6.888e-01;1.000e+01;8.333e-01;0.000e+00;1.044e+00;4.862e+01;4.862e+01
30.019898;9.967e-02;2.697e-01;7.350e-01;-3.895e-01;7.374e+00;3.202e-01;6.286e-01;7.622e-01;2.843e+00;9.967e-02;2.428e-01;6.615e-01;1.000e+01;8.333e-01;0.000e+00;1.044e+00;4.863e+01;4.863e+01
30.020154;9.907e-02;2.683e-01;7.251e-01;-3.932e-01;7.319e+00;3.166e-01;6.243e-01;7.610e-01;2.844e+00;9.907e-02;2.415e-01;6.526e-01;1.000e+01;8.333e-01;0.000e+00;1.044e+00;4.863e+01;4.863e+01
30.020922;9.727e-02;2.639e-01;6.961e-01;-4.043e-01;7.156e+00;3.061e-01;6.114e-01;7.573e-01;2.844e+00;9.727e-02;2.375e-01;6.265e-01;1.000e+01;8.333e-01;0.000e+00;1.044e+00;4.864e+01;4.864e+01
30.021178;9.667e-02;2.624e-01;6.866e-01;-4.080e-01;7.102e+00;3.026e-01;6.071e-01;7.560e-01;2.844e+00;9.667e-02;2.362e-01;6.179e-01;1.000e+01;8.333e-01;0.000e+00;1.044e+00;4.865e+01;4.865e+01
30.021946;9.488e-02;2.581e-01;6.587e-01;-4.190e-01;6.942e+00;2.925e-01;5.945e-01;7.523e-01;2.843e+00;9.488e-02;2.323e-01;5.928e-01;1.000e+01;8.333e-01;0.000e+00;1.044e+00;4.866e+01;4.866e+01
30.022202;9.429e-02;2.567e-01;6.496e-01;-4.226e-01;6.889e+00;2.892e-01;5.904e-01;7.510e-01;2.842e+00;9.429e-02;2.310e-01;5.846e-01;1.000e+01;8.333e-01;0.000e+00;1.044e+00;4.866e+01;4.866e+01
30.022928;9.262e-02;2.527e-01;6.243e-01;-4.327e-01;6.740e+00;2.799e-01;5.787e-01;7.474e-01;2.841e+00;9.262e-02;2.274e-01;5.618e-01;1.000e+01;8.333e-01;0.000e+00;1.044e+00;4.868e+01;4.868e+01
30.023184;9.204e-02;2.513e-01;6.155e-01;-4.363e-01;6.688e+00;2.767e-01;5.747e-01;7.461e-01;2.840e+00;9.204e-02;2.262e-01;5.540e-01;1.000e+01;8.333e-01;0.000e+00;1.044e+00;4.868e+01;4.868e+01
30.024157;8.982e-02;2.460e-01;5.831e-01;-4.497e-01;6.492e+00;2.648e-01;5.595e-01;7.412e-01;2.836e+00;8.982e-02;2.214e-01;5.248e-01;1.000e+01;8.333e-01;0.000e+00;1.044e+00;4.870e+01;4.870e+01
30.024984;8.797e-02;2.416e-01;5.567e-01;-4.608e-01;6.328e+00;2.550e-01;5.468e-01;7.370e-01;2.832e+00;8.797e-02;2.175e-01;5.010e-01;1.000e+01;8.333e-01;0.000e+00;1.044e+00;4.872e+01;4.872e+01
30.025578;8.664e-02;2.385e-01;5.382e-01;-4.687e-01;6.212e+00;2.481e-01;5.378e-01;7.339e-01;2.829e+00;8.664e-02;2.147e-01;4.844e-01;1.000e+01;8.333e-01;0.000e+00;1.044e+00;4.873e+01;4.873e+01
30.025974;8.577e-02;2.365e-01;5.262e-01;-4.739e-01;6.135e+00;2.436e-01;5.319e-01;7.319e-01;2.826e+00;8.577e-02;2.128e-01;4.736e-01;1.000e+01;8.333e-01;0.000e+00;1.044e+00;4.874e+01;4.874e+01
30.027161;8.317e-02;2.304e-01;4.914e-01;-4.892e-01;5.908e+00;2.306e-01;5.146e-01;7.257e-01;2.818e+00;8.317e-02;2.074e-01;4.422e-01;1.000e+01;8.333e-01;0.000e+00;1.044e+00;4.876e+01;4.876e+01
30.027873;8.164e-02;2.268e-01;4.713e-01;-4.982e-01;5.774e+00;2.230e-01;5.044e-01;7.219e-01;2.812e+00;8.164e-02;2.041e-01;4.242e-01;1.000e+01;8.333e-01;0.000e+00;1.044e+00;4.878e+01;4.878e+01
30.028230;8.088e-02;2.250e-01;4.616e-01;-5.026e-01;5.707e+00;2.193e-01;4.993e-01;7.200e-01;2.808e+00;8.088e-02;2.025e-01;4.154e-01;1.000e+01;8.333e-01;0.000e+00;1.044e+00;4.879e+01;4.879e+01
30.029159;7.891e-02;2.205e-01;4.368e-01;-5.139e-01;5.535e+00;2.099e-01;4.863e-01;7.151e-01;2.799e+00;7.891e-02;1.985e-01;3.931e-01;1.000e+01;8.333e-01;0.000e+00;1.044e+00;4.881e+01;4.881e+01
30.029996;7.716e-02;2.165e-01;4.154e-01;-5.239e-01;5.383e+00;2.018e-01;4.749e-01;7.106e-01;2.790e+00;7.716e-02;1.948e-01;3.738e-01;1.000e+01;8.333e-01;0.000e+00;1.044e+00;4.884e+01;4.884e+01
30.030256;7.663e-02;2.153e-01;4.089e-01;-5.269e-01;5.336e+00;1.993e-01;4.714e-01;7.092e-01;2.787e+00;7.663e-02;1.937e-01;3.680e-01;1.000e+01;8.333e-01;0.000e+00;1.044e+00;4.884e+01;4.884e+01
30.031193;7.471e-02;2.109e-01;3.861e-01;-5.377e-01;5.169e+00;1.905e-01;4.589e-01;7.042e-01;2.776e+00;7.471e-02;1.898e-01;3.475e-01;1.000e+01;8.333e-01;0.000e+00;1.044e+00;4.887e+01;4.887e+01
30.032086;7.290e-02;2.068e-01;3.654e-01;-5.476e-01;5.011e+00;1.825e-01;4.473e-01;6.994e-01;2.764e+00;7.290e-02;1.861e-01;3.288e-01;1.000e+01;8.333e-01;0.000e+00;1.044e+00;4.890e+01;4.890e+01
30.033269;7.057e-02;2.015e-01;3.392e-01;-5.603e-01;4.807e+00;1.723e-01;4.322e-01;6.930e-01;2.747e+00;7.057e-02;1.814e-01;3.053e-01;1.000e+01;8.333e-01;0.000e+00;1.044e+00;4.893e+01;4.893e+01
30.033712;6.971e-02;1.996e-01;3.298e-01;-5.649e-01;4.731e+00;1.686e-01;4.267e-01;6.906e-01;2.741e+00;6.971e-02;1.796e-01;2.968e-01;1.000e+01;8.333e-01;0.000e+00;1.044e+00;4.895e+01;4.895e+01
30.034599;6.801e-02;1.958e-01;3.115e-01;-5.738e-01;4.581e+00;1.615e-01;4.157e-01;6.858e-01;2.727e+00;6.801e-02;1.762e-01;2.804e-01;1.000e+01;8.333e-01;0.000e+00;1.044e+00;4.898e+01;4.898e+01
30.035043;6.717e-02;1.939e-01;3.027e-01;-5.783e-01;4.507e+00;1.580e-01;4.103e-01;6.835e-01;2.720e+00;6.717e-02;1.745e-01;2.724e-01;1.000e+01;8.333e-01;0.000e+00;1.044e+00;4.899e+01;4.899e+01
30.036373;6.471e-02;1.884e-01;2.774e-01;-5.908e-01;4.287e+00;1.479e-01;3.945e-01;6.763e-01;2.697e+00;6.471e-02;1.696e-01;2.497e-01;1.000e+01;8.333e-01;0.000e+00;1.044e+00;4.904e+01;4.904e+01
30.037260;6.312e-02;1.849e-01;2.615e-01;-5.988e-01;4.143e+00;1.416e-01;3.842e-01;6.716e-01;2.680e+00;6.312e-02;1.664e-01;2.354e-01;1.000e+01;8.333e-01;0.000e+00;1.044e+00;4.907e+01;4.907e+01
30.038147;6.156e-02;1.814e-01;2.463e-01;-6.065e-01;4.002e+00;1.355e-01;3.741e-01;6.669e-01;2.663e+00;6.156e-02;1.633e-01;2.217e-01;1.000e+01;8.333e-01;0.000e+00;1.044e+00;4.911e+01;4.911e+01
30.039034;6.004e-02;1.780e-01;2.319e-01;-6.138e-01;3.862e+00;1.296e-01;3.641e-01;6.622e-01;2.646e+00;6.004e-02;1.602e-01;2.087e-01;1.000e+01;8.333e-01;0.000e+00;1.044e+00;4.914e+01;4.914e+01
30.040364;5.783e-02;1.732e-01;2.115e-01;-6.239e-01;3.656e+00;1.213e-01;3.496e-01;6.553e-01;2.618e+00;5.783e-02;1.559e-01;1.903e-01;1.000e+01;8.333e-01;0.000e+00;1.044e+00;4.920e+01;4.920e+01
30.041251;5.641e-02;1.700e-01;1.987e-01;-6.303e-01;3.522e+00;1.160e-01;3.402e-01;6.507e-01;2.598e+00;5.641e-02;1.530e-01;1.788e-01;1.000e+01;8.333e-01;0.000e+00;1.044e+00;4.923e+01;4.923e+01
30.042682;5.423e-02;1.651e-01;1.796e-01;-6.398e-01;3.312e+00;1.081e-01;3.256e-01;6.434e-01;2.565e+00;5.423e-02;1.486e-01;1.617e-01;1.000e+01;8.333e-01;0.000e+00;1.044e+00;4.929e+01;4.929e+01
30.043187;5.352e-02;1.634e-01;1.735e-01;-6.429e-01;3.242e+00;1.056e-01;3.208e-01;6.409e-01;2.553e+00;5.352e-02;1.471e-01;1.562e-01;1.000e+01;8.333e-01;0.000e+00;1.044e+00;4.931e+01;4.931e+01
30.044211;5.213e-02;1.601e-01;1.620e-01;-6.488e-01;3.107e+00;1.007e-01;3.116e-01;6.358e-01;2.528e+00;5.213e-02;1.441e-01;1.458e-01;1.000e+01;8.333e-01;0.000e+00;1.044e+00;4.936e+01;4.936e+01
30.045491;5.054e-02;1.562e-01;1.491e-01;-6.555e-01;2.951e+00;9.528e-02;3.009e-01;6.296e-01;2.496e+00;5.054e-02;1.406e-01;1.342e-01;1.000e+01;8.333e-01;0.000e+00;1.044e+00;4.942e+01;4.942e+01
30.046003;4.995e-02;1.546e-01;1.444e-01;-6.580e-01;2.891e+00;9.327e-02;2.969e-01;6.271e-01;2.483e+00;4.995e-02;1.392e-01;1.300e-01;1.000e+01;8.333e-01;0.000e+00;1.044e+00;4.944e+01;4.944e+01
30.047283;4.855e-02;1.509e-01;1.336e-01;-6.635e-01;2.751e+00;8.862e-02;2.875e-01;6.211e-01;2.449e+00;4.855e-02;1.358e-01;1.202e-01;1.000e+01;8.333e-01;0.000e+00;1.044e+00;4.950e+01;4.950e+01
30.048205;4.762e-02;1.484e-01;1.265e-01;-6.669e-01;2.657e+00;8.558e-02;2.812e-01;6.168e-01;2.424e+00;4.762e-02;1.335e-01;1.139e-01;1.000e+01;8.333e-01;0.000e+00;1.044e+00;4.955e+01;4.955e+01
30.049127;4.676e-02;1.459e-01;1.201e-01;-6.700e-01;2.568e+00;8.279e-02;2.754e-01;6.126e-01;2.398e+00;4.676e-02;1.313e-01;1.081e-01;1.000e+01;8.333e-01;0.000e+00;1.044e+00;4.959e+01;4.959e+01
30.050048;4.595e-02;1.435e-01;1.142e-01;-6.726e-01;2.485e+00;8.020e-02;2.698e-01;6.086e-01;2.372e+00;4.595e-02;1.292e-01;1.028e-01;1.000e+01;8.333e-01;0.000e+00;1.044e+00;4.964e+01;4.964e+01
