time;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_Voltage;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Wind_Turbine_GEN_InjectedCurrent;NetworkFrequencyPu;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_InjectedActiveCurrent;Wind_Turbine_GEN_InjectedReactiveCurrent;Wind_Turbine_GEN_AVRSetpointPu;Wind_Turbine_GEN_NetworkFrequencyPu
0.083226;0.749466;0.021113;1.0003155908432098;1.0013333560752882;0.7596749912120315;1.0;10.0;0.758607;-0.040268;1.044912;1.0
0.086585;0.74964;0.021174;1.0003189970369453;1.0013381803052352;0.7598493044735909;1.0;10.0;0.758778;-0.040335;1.044912;1.0
0.089944;0.749794;0.021234;1.0003213223964587;1.0013418876947073;0.7600016532435966;1.0;10.0;0.758927;-0.040402;1.044912;1.0
0.093303;0.749929;0.021295;1.0003246469821685;1.0013465340495267;0.7601369774619573;1.0;10.0;0.759059;-0.040468;1.044912;1.0
0.096662;0.750048;0.021357;1.0003278898346282;1.00135106168616;0.7602563289976612;1.0;10.0;0.759175;-0.040534;1.044912;1.0
0.100021;0.750155;0.021419;1.0003311327215603;1.0013565876319983;0.7603627037697207;1.0;10.0;0.759278;-0.0406;1.044912;1.0
0.10338;0.750251;0.021483;1.0003343347351423;1.0013609965566863;0.7604581525560759;1.0;10.0;0.75937;-0.040667;1.044912;1.0
0.106739;0.750337;0.021547;1.0003375367724636;1.0013664037588839;0.7605436743073997;1.0;10.0;0.759452;-0.040735;1.044912;1.0
0.113458;0.750489;0.021679;1.0003448582388976;1.0013761011657907;0.7606938177801894;1.0;10.0;0.759595;-0.040872;1.044912;1.0
0.119504;0.750604;0.021802;1.000351098749334;1.0013856203261557;0.7608094397547918;1.0;10.0;0.759704;-0.040998;1.044912;1.0
0.12555;0.750705;0.021927;1.000357339292815;1.0013950800922682;0.7609092661664726;1.0;10.0;0.759797;-0.041127;1.044912;1.0
0.131597;0.750794;0.022055;1.000364538094489;1.0014054786718514;0.7609982373205604;1.0;10.0;0.759879;-0.041258;1.044912;1.0
0.137643;0.750875;0.022186;1.00037169597805;1.0014158178149575;0.7610774074067631;1.0;10.0;0.759951;-0.041392;1.044912;1.0
0.143689;0.750948;0.02232;1.0003788538753706;1.0014261569871241;0.7611506631528347;1.0;10.0;0.760017;-0.041527;1.044912;1.0
0.149736;0.751015;0.022456;1.0003860117864503;1.0014364367013016;0.7612171162033864;1.0;10.0;0.760076;-0.041665;1.044912;1.0
0.155782;0.751077;0.022593;1.0003931287608887;1.0014477146636263;0.7612787104109768;1.0;10.0;0.76013;-0.041805;1.044912;1.0
0.161828;0.751135;0.022733;1.0004002457426728;1.0014589926447313;0.7613353918983408;1.0;10.0;0.760179;-0.041946;1.044912;1.0
0.167875;0.75119;0.022875;1.0004083618927824;1.001469212917202;0.7613892135734522;1.0;10.0;0.760225;-0.042089;1.044912;1.0
0.173921;0.75124;0.023019;1.0004154788891464;1.0014804314293915;0.7614391781652688;1.0;10.0;0.760267;-0.042234;1.044912;1.0
0.179968;0.751288;0.023164;1.0004235950536153;1.0014926481807043;0.761486229708719;1.0;10.0;0.760306;-0.04238;1.044912;1.0
0.186014;0.751332;0.02331;1.0004316702623923;1.0015038072069422;0.7615294262633585;1.0;10.0;0.760341;-0.042528;1.044912;1.0
0.198107;0.751413;0.023608;1.0004478206883156;1.0015271235034027;0.7616090828929235;1.0;10.0;0.760404;-0.042827;1.044912;1.0
0.210199;0.751484;0.02391;1.0004639711253973;1.0015504398211803;0.7616790963056556;1.0;10.0;0.760457;-0.04313;1.044912;1.0
0.222292;0.751544;0.024218;1.0004801215736372;1.0015746948665387;0.7617385304978344;1.0;10.0;0.760499;-0.043438;1.044912;1.0
0.234385;0.751596;0.024529;1.0004971892439278;1.0015998886281887;0.7617893314585076;1.0;10.0;0.760532;-0.04375;1.044912;1.0
0.246477;0.751638;0.024844;1.0005142978913395;1.001624024644477;0.761831504659659;1.0;10.0;0.760556;-0.044066;1.044912;1.0
0.25857;0.751673;0.025163;1.000532364726399;1.0016490993646427;0.7618649391440716;1.0;10.0;0.760571;-0.044384;1.044912;1.0
0.270663;0.7517;0.025486;1.000549391425031;1.0016752318376452;0.7618917519418359;1.0;10.0;0.760579;-0.044706;1.044912;1.0
0.282756;0.75172;0.025811;1.000567417283813;1.0017002470325143;0.7619108321457309;1.0;10.0;0.760579;-0.04503;1.044912;1.0
0.294848;0.751733;0.026139;1.0005844439826155;1.0017262604544217;0.7619232406437015;1.0;10.0;0.760572;-0.045357;1.044912;1.0
0.319034;0.751742;0.026802;1.0006214129055004;1.0017781682528324;0.7619328697811901;1.0;10.0;0.760542;-0.046017;1.044912;1.0
0.343219;0.75173;0.027474;1.0006573826705123;1.00183201299669;0.7619216031357819;1.0;10.0;0.76049;-0.046685;1.044912;1.0
0.367405;0.751701;0.028155;1.0006952688131387;1.001884800017447;0.7618934575916766;1.0;10.0;0.76042;-0.047361;1.044912;1.0
0.39159;0.751658;0.028842;1.0007321558079365;1.0019394645072128;0.7618513254395505;1.0;10.0;0.760335;-0.048043;1.044912;1.0
0.415776;0.751604;0.029537;1.000770001011721;1.0019941290496668;0.7617992173020395;1.0;10.0;0.760239;-0.048731;1.044912;1.0
0.439961;0.75154;0.030237;1.0008088044386898;1.002049732383079;0.761739147333915;1.0;10.0;0.760134;-0.049425;1.044912;1.0
0.464146;0.75147;0.030943;1.0008476488497138;1.0021052763043412;0.7616730636303216;1.0;10.0;0.760022;-0.050124;1.044912;1.0
0.488332;0.751396;0.031654;1.00088645233363;1.0021618185422951;0.7616019792516299;1.0;10.0;0.759904;-0.050828;1.044912;1.0
0.512517;0.751318;0.03237;1.0009252149071879;1.0022183014064352;0.7615299002829764;1.0;10.0;0.759784;-0.051537;1.044912;1.0
0.536703;0.751239;0.033091;1.0009650176209957;1.0022748438292761;0.7614557750920272;1.0;10.0;0.759661;-0.05225;1.044912;1.0
0.585074;0.751081;0.034545;1.0010445822199927;1.002389865970322;0.7613125481620541;1.0;10.0;0.759417;-0.05369;1.044912;1.0
0.633445;0.750927;0.036016;1.0011251870435585;1.0025058867388261;0.7611751780306555;1.0;10.0;0.759175;-0.055145;1.044912;1.0
0.681816;0.750783;0.037502;1.0012057919948325;1.0026230249246224;0.7610518042190033;1.0;10.0;0.758943;-0.056616;1.044912;1.0
0.730186;0.750652;0.039003;1.0012884362909622;1.002742159904529;0.7609435142591071;1.0;10.0;0.758722;-0.058103;1.044912;1.0
0.778557;0.750534;0.040518;1.001371121575313;1.0028613545700122;0.7608511607259333;1.0;10.0;0.758513;-0.059603;1.044912;1.0
0.826928;0.75043;0.042047;1.001454806112088;1.0029816071075282;0.7607779674024479;1.0;10.0;0.758319;-0.061118;1.044912;1.0
0.92367;0.750264;0.045144;1.0016232971796335;1.00322534493353;0.7606808342662512;1.0;10.0;0.757968;-0.064186;1.044912;1.0
1.010738;0.750156;0.047975;1.0017779227054266;1.0034484169592377;0.7606477246038406;1.0;10.0;0.757692;-0.066991;1.044912;1.0
1.097805;0.75008;0.050844;1.0019336292130332;1.003674602747325;0.7606575150815247;1.0;10.0;0.757445;-0.069835;1.044912;1.0
1.184873;0.75003;0.05375;1.002092374150208;1.0039029039434042;0.7607064403467345;1.0;10.0;0.757223;-0.072716;1.044912;1.0
1.27194;0.749999;0.056691;1.0022521591585623;1.004134318686997;0.7607856376470314;1.0;10.0;0.757017;-0.075631;1.044912;1.0
1.359008;0.749982;0.059666;1.0024139833806192;1.0043677894202898;0.760892284794635;1.0;10.0;0.756824;-0.078578;1.044912;1.0
1.446076;0.749974;0.062671;1.0025768476281505;1.004604255141297;0.7610196652551102;1.0;10.0;0.756637;-0.081556;1.044912;1.0
1.533143;0.749972;0.065706;1.002741710254939;1.0048427768014256;0.7611669120462344;1.0;10.0;0.756455;-0.084563;1.044912;1.0
1.620211;0.749972;0.068768;1.002907572094757;1.0050833543607216;0.7613299200090589;1.0;10.0;0.756274;-0.087595;1.044912;1.0
1.707278;0.749975;0.071856;1.0030754323165332;1.0053258694577594;0.7615089769267334;1.0;10.0;0.756094;-0.090652;1.044912;1.0
1.794346;0.749977;0.074967;1.0032442917535092;1.005569383039281;0.7617020178061759;1.0;10.0;0.755913;-0.093731;1.044912;1.0
1.881414;0.74998;0.0781;1.0034141504065008;1.0058149524887765;0.7619090452678718;1.0;10.0;0.755731;-0.09683;1.044912;1.0
1.968481;0.749982;0.081253;1.0035850082763293;1.0060624595346952;0.7621291700971693;1.0;10.0;0.755547;-0.099948;1.044912;1.0
2.055549;0.749984;0.084423;1.0037569061172134;1.0063109650764022;0.7623632006911141;1.0;10.0;0.755362;-0.103082;1.044912;1.0
2.142616;0.749986;0.087609;1.0039297624161763;1.0065604691164858;0.7626111829346589;1.0;10.0;0.755176;-0.106231;1.044912;1.0
2.229684;0.749986;0.090809;1.004102618764636;1.0068109716575402;0.7628718698497147;1.0;10.0;0.754988;-0.109392;1.044912;1.0
2.316752;0.749987;0.094021;1.0042764743326413;1.0070625317556006;0.7631473771330148;1.0;10.0;0.7548;-0.112565;1.044912;1.0
2.403819;0.749987;0.097244;1.0044513291210282;1.0073150312906085;0.7634354066383089;1.0;10.0;0.75461;-0.115747;1.044912;1.0
2.490887;0.749987;0.100476;1.0046261839599842;1.0075685293343573;0.7637387101208108;1.0;10.0;0.754421;-0.118936;1.044912;1.0
2.577954;0.749987;0.103715;1.0048010388494828;1.0078210293742633;0.7640553820142882;1.0;10.0;0.754231;-0.122132;1.044912;1.0
2.665022;0.749986;0.106959;1.004975893789498;1.0080755261829344;0.7643848383903229;1.0;10.0;0.75404;-0.125331;1.044912;1.0
2.75209;0.749986;0.110208;1.005151747951522;1.0083290249873798;0.7647292407486457;1.0;10.0;0.75385;-0.128534;1.044912;1.0
2.839157;0.749986;0.113458;1.0053276021645878;1.0085825240450086;0.7650861317034834;1.0;10.0;0.753659;-0.131738;1.044912;1.0
2.926225;0.749985;0.11671;1.005503456428669;1.0088370216169706;0.765457123189797;1.0;10.0;0.753469;-0.134941;1.044912;1.0
3.10036;0.749985;0.123208;1.0058541659370908;1.0093440209982916;0.7662375855575083;1.0;10.0;0.753089;-0.14134;1.044912;1.0
3.257082;0.749984;0.129045;1.0061689054120089;1.009800109875217;0.7669832166090729;1.0;10.0;0.752748;-0.147084;1.044912;1.0
3.413804;0.749983;0.134862;1.0064826052331952;1.0102532636349164;0.767768631363642;1.0;10.0;0.752409;-0.152805;1.044912;1.0
3.570525;0.749983;0.140654;1.0067943475233658;1.0107043627911179;0.7685919542858876;1.0;10.0;0.752072;-0.158497;1.044912;1.0
3.727247;0.749982;0.146412;1.0071040916236016;1.0111534662161823;0.7694521144034892;1.0;10.0;0.751738;-0.164154;1.044912;1.0
3.883969;0.749982;0.152131;1.007411837530709;1.0115986361279852;0.7703454748747474;1.0;10.0;0.751406;-0.169768;1.044912;1.0
4.04069;0.749981;0.157805;1.0077165860657449;1.012039754934558;0.7712720170659636;1.0;10.0;0.751078;-0.175335;1.044912;1.0
4.197412;0.74998;0.163428;1.008019336400349;1.012476881415077;0.7722279884289354;1.0;10.0;0.750753;-0.180848;1.044912;1.0
4.354134;0.74998;0.168995;1.008318090177896;1.0129090759638795;0.7732113981163237;1.0;10.0;0.750431;-0.186304;1.044912;1.0
4.510855;0.749979;0.174502;1.0086138465696375;1.013336221147749;0.7742211372805576;1.0;10.0;0.750114;-0.191696;1.044912;1.0
4.667577;0.749979;0.179943;1.008905606393383;1.013759432578065;0.7752542860797353;1.0;10.0;0.749801;-0.197022;1.044912;1.0
4.824299;0.749978;0.185315;1.0091933696433009;1.0141755980894038;0.776308345535458;1.0;10.0;0.749492;-0.202278;1.044912;1.0
4.98102;0.749977;0.190615;1.0094781354922948;1.0145867728784956;0.7773814353488253;1.0;10.0;0.749188;-0.207459;1.044912;1.0
5.137742;0.749977;0.195839;1.0097579055778667;1.0149910189169165;0.7784707384609906;1.0;10.0;0.748888;-0.212564;1.044912;1.0
