time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactivePower;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;InfiniteBus_BUS_NetworkFrequencyPu;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_AVRSetpointPu;Wind_Turbine_GEN_InjectedActiveCurrent;Wind_Turbine_GEN_InjectedReactiveCurrent;Wind_Turbine_GEN_InjectedCurrent;NetworkFrequencyPu
0.0;1.044838812409243;0.8557979509881962;0.8192700247372501;0.005399220735643646;0.005168131583959531;1.04543698806223;1.0000541691680058;10.001580165937499;0.833367600158625;0.015558318327828403;0.015559300185734311;0.7976159037766019;-0.015712074765220282;0.7979444456527777;1.0000534845372362
0.0;1.0448391678065907;0.8558096101559634;0.8192808227474273;0.005400292520097225;0.005169156174021719;1.045435629584911;1.0000532260499018;10.001577992573157;0.8333677278368706;0.015558330073932558;0.01555929491302146;0.7976161767459967;-0.015712074691443152;0.7979443261158103;1.0000535084840851
1e-06;1.0448378299237164;0.8558546109707186;0.8193248539978597;0.005407208879728774;0.005175783608456655;1.0454342473364353;1.0000522112475545;10.001575631460717;0.8333678642267167;0.015558342721098696;0.015559289256134532;0.7976164672929934;-0.01571207461221391;0.7979441954655714;1.0000535348051136
2e-06;1.0448358271409577;0.8559111075812553;0.8193803988705335;0.005414343159900288;0.005182622975868899;1.0454318433187944;1.0000511223372672;10.001573052599447;0.8333680091745088;0.015558356325396528;0.015559283219840203;0.797616773593845;-0.015712074527399512;0.7979440516263143;1.000053563291943
4e-06;1.0448317440408068;0.856022938051555;0.8194905267116485;0.0054293656234426935;0.005197023348134345;1.0454274188748212;1.0000499583424762;10.001570231440665;0.8333681628396863;0.015558370942169587;0.015559276815404142;0.797617093780908;-0.015711074436915298;0.797943872937465;1.0000535933826367
8e-06;1.0448231927237053;0.8562477764259302;0.8197123147830121;0.005459018442035267;0.005225450535329494;1.0454199740062198;1.00004871922988;10.001567159736256;0.8333683254454971;0.015558386625437338;0.015559270056395959;0.7976174260537399;-0.015709074340925267;0.7979436577114036;1.000053624595414
1.6e-05;1.0448072889872548;0.8566955192655918;0.8201532244861028;0.005517904955257017;0.005281898543523805;1.0454055079025646;1.000047404891954;10.00156384433562;0.8333684971647225;0.015558403429100757;0.01555926295525084;0.7976177685364384;-0.015707074239869594;0.7979434247208251;1.000053656441006
3.2e-05;1.0447755147285092;0.8575855976461072;0.8210300158610673;0.005636551030462702;0.005395634771426834;1.045377020310611;1.0000460146377483;10.001560294274892;0.8333686783913503;0.015558421408242984;0.015559255511188082;0.7976181193338965;-0.015701074133963083;0.7979430953285328;1.0000536882249378
6.4e-05;1.044711697426163;0.8593373141562919;0.8227569014071258;0.005868059055014376;0.005617591682226932;1.0453205128660503;1.000044547503293;10.001556507565256;0.8333688698824052;0.015558440615185371;0.015559247701472614;0.7976184766717495;-0.015688074022695415;0.7979426112601491;1.000053719134166
0.000128;1.0445868994391583;0.8627348172932746;0.826107824470202;0.006319657325419412;0.006050638170151578;1.0452099886355402;1.000043002416363;10.001552468264086;0.8333690727033082;0.015558461084029711;0.015559239491400718;0.7976188392938635;-0.01566307390484027;0.7979418756546979;1.0000537481030825
0.000256;1.0443462664768919;0.86912643578189;0.8324188309605561;0.00716933997635422;0.006865734102424855;1.0449974504170414;1.000041377866332;10.001548153570491;0.8333692881048151;0.015558482820292248;0.01555923085191228;0.7976192064999875;-0.015606073778806073;0.7979404998518119;1.0000537735520596
0.000384;1.0441184691654959;0.8750056488288118;0.8382315874256461;0.00795088718395798;0.007615847079571353;1.044795899952236;1.000039671707944;10.001543541732682;0.8333695175934874;0.015558505810694078;0.01555922177022339;0.7976195770241711;-0.01554307364316301;0.7979389989953048;1.0000537936250369
0.00064;1.0436974217050554;0.8854112002688427;0.848540468950625;0.009326593573618466;0.008937188896509464;1.0444193383792728;1.0000378811742126;10.001538613989597;0.833369763354112;0.015558530034726995;0.015559212256240774;0.797619948074465;-0.015401073497188911;0.7979359639585181;1.0000538066849132
0.000896;1.0433189466524073;0.8941817891426438;0.8572553240150079;0.010469348445555665;0.010035872334246283;1.04407876702067;1.0000360031658182;10.001533349448776;0.833370028664854;0.015558555463592392;0.01555920234728032;0.797620316019381;-0.015239073340991038;0.7979325627409675;1.0000538115306599
0.001152;1.0429797355931527;0.9015428520691751;0.864592267680757;0.0114043493990625;0.010935717153397858;1.0437711880842526;1.000034035347048;10.001527720072568;0.8333703178643355;0.015558582054649179;0.015559192110737988;0.7976206778135605;-0.015062073175059289;0.7979289026846234;1.00005380755792
0.001408;1.0426758644622147;0.9076912803323914;0.8707412625780425;0.012154774717719904;0.011658703688160982;1.043491605259343;1.0000319772083457;10.00152169275811;0.8333706355973183;0.01555860974879132;0.015559181643905833;0.7976210314385679;-0.01487307299976099;0.7979250503851523;1.0000537948658368
0.001664;1.0424019137960143;0.9128021175267196;0.8758731449997458;0.012742920269288426;0.012226058694826349;1.0432380239485826;1.000029829871591;10.001515236114342;0.8333709855899802;0.015558638472983666;0.01555917106822878;0.7976223755402593;-0.014675072815270144;0.7979220697276052;1.0000537739111313
