time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine1_GEN_MagnitudeControlledByAVRPu;Wind_Turbine2_GEN_MagnitudeControlledByAVRPu;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr1_XFMR_Tap;StepUp_Xfmr2_XFMR_Tap;Wind_Turbine1_GEN_InjectedActiveCurrent;Wind_Turbine1_GEN_InjectedReactiveCurrent;Wind_Turbine1_GEN_AVRSetpointPu;Wind_Turbine1_GEN_NetworkFrequencyPu;Wind_Turbine2_GEN_InjectedActiveCurrent;Wind_Turbine2_GEN_InjectedReactiveCurrent;Wind_Turbine2_GEN_AVRSetpointPu;Wind_Turbine2_GEN_NetworkFrequencyPu;NetworkFrequencyPu
19.999475000;5.501e-01;2.261e-01;1.765e-02;4.109e-01;3.208e-02;5.582e-01;5.582e-01;5.501e-01;4.069e-01;3.177e-02;1.000e+01;1.000e+01;4.157e-01;-4.147e-02;1.047e+00;5.021e+01;4.156e-01;-4.147e-02;1.047e+00;5.021e+01;5.021e+01
19.999663000;5.403e-01;2.224e-01;1.875e-02;4.117e-01;3.470e-02;5.488e-01;5.488e-01;5.403e-01;4.003e-01;3.375e-02;1.000e+01;1.000e+01;4.163e-01;-4.420e-02;1.047e+00;5.021e+01;4.163e-01;-4.420e-02;1.047e+00;5.021e+01;5.021e+01
20.001532000;4.428e-01;1.862e-01;3.004e-02;4.206e-01;6.782e-02;4.555e-01;4.555e-01;4.428e-01;3.352e-01;5.407e-02;1.000e+01;1.000e+01;4.245e-01;-7.871e-02;1.047e+00;5.029e+01;4.245e-01;-7.871e-02;1.047e+00;5.029e+01;5.029e+01
20.002044000;4.161e-01;1.763e-01;3.295e-02;4.237e-01;7.919e-02;4.300e-01;4.300e-01;4.161e-01;3.173e-01;5.931e-02;1.000e+01;1.000e+01;4.272e-01;-9.055e-02;1.047e+00;5.032e+01;4.272e-01;-9.055e-02;1.047e+00;5.032e+01;5.032e+01
20.004651000;2.801e-01;1.245e-01;4.269e-02;4.447e-01;1.524e-01;2.989e-01;2.989e-01;2.801e-01;2.242e-01;7.684e-02;1.000e+01;1.000e+01;4.456e-01;-1.672e-01;1.047e+00;5.052e+01;4.456e-01;-1.672e-01;1.047e+00;5.052e+01;5.052e+01
20.009996000;1.000e-03;5.150e-04;3.428e-04;5.150e-01;3.428e-01;1.896e-02;1.896e-02;9.999e-04;9.270e-04;6.169e-04;1.000e+01;1.000e+01;4.984e-01;-3.767e-01;1.047e+00;5.187e+01;4.983e-01;-3.767e-01;1.047e+00;5.187e+01;5.187e+01
20.010004000;1.000e-03;5.156e-04;3.428e-04;5.156e-01;3.428e-01;1.896e-02;1.896e-02;9.999e-04;9.280e-04;6.169e-04;1.000e+01;1.000e+01;4.984e-01;-3.770e-01;1.047e+00;5.187e+01;4.984e-01;-3.770e-01;1.047e+00;5.187e+01;5.187e+01
20.012388000;1.000e-03;5.539e-04;4.066e-04;5.539e-01;4.067e-01;2.137e-02;2.137e-02;1.000e-03;9.970e-04;7.320e-04;1.000e+01;1.000e+01;5.203e-01;-4.583e-01;1.047e+00;5.197e+01;5.203e-01;-4.583e-01;1.047e+00;5.197e+01;5.197e+01
20.013924000;1.000e-03;5.800e-04;4.416e-04;5.800e-01;4.417e-01;2.285e-02;2.285e-02;1.000e-03;1.044e-03;7.951e-04;1.000e+01;1.000e+01;5.330e-01;-5.057e-01;1.047e+00;5.203e+01;5.330e-01;-5.057e-01;1.047e+00;5.203e+01;5.203e+01
20.017508000;1.000e-03;6.411e-04;5.055e-04;6.411e-01;5.056e-01;2.605e-02;2.605e-02;1.000e-03;1.154e-03;9.101e-04;1.000e+01;1.000e+01;5.593e-01;-6.032e-01;1.047e+00;5.217e+01;5.593e-01;-6.032e-01;1.047e+00;5.217e+01;5.217e+01
20.020068000;1.000e-03;6.861e-04;5.377e-04;6.861e-01;5.378e-01;2.811e-02;2.811e-02;1.000e-03;1.235e-03;9.681e-04;1.000e+01;1.000e+01;5.753e-01;-6.629e-01;1.047e+00;5.225e+01;5.753e-01;-6.629e-01;1.047e+00;5.225e+01;5.225e+01
20.022116000;1.000e-03;7.222e-04;5.566e-04;7.222e-01;5.567e-01;2.962e-02;2.962e-02;1.000e-03;1.300e-03;1.002e-03;1.000e+01;1.000e+01;5.867e-01;-7.055e-01;1.047e+00;5.232e+01;5.867e-01;-7.055e-01;1.047e+00;5.232e+01;5.232e+01
20.023652000;1.000e-03;7.494e-04;5.660e-04;7.494e-01;5.661e-01;3.067e-02;3.067e-02;1.000e-03;1.349e-03;1.019e-03;1.000e+01;1.000e+01;5.946e-01;-7.347e-01;1.047e+00;5.236e+01;5.946e-01;-7.347e-01;1.047e+00;5.236e+01;5.236e+01
20.024164000;1.000e-03;7.583e-04;5.688e-04;7.583e-01;5.689e-01;3.101e-02;3.101e-02;1.000e-03;1.365e-03;1.024e-03;1.000e+01;1.000e+01;5.971e-01;-7.439e-01;1.047e+00;5.238e+01;5.971e-01;-7.439e-01;1.047e+00;5.238e+01;5.238e+01
20.030383000;1.000e-03;8.661e-04;5.733e-04;8.661e-01;5.733e-01;3.455e-02;3.455e-02;1.000e-03;1.559e-03;1.032e-03;1.000e+01;1.000e+01;6.227e-01;-8.391e-01;1.047e+00;5.254e+01;6.227e-01;-8.391e-01;1.047e+00;5.254e+01;5.254e+01
20.031407000;1.000e-03;8.833e-04;5.700e-04;8.833e-01;5.700e-01;3.504e-02;3.504e-02;1.000e-03;1.590e-03;1.026e-03;1.000e+01;1.000e+01;6.262e-01;-8.521e-01;1.047e+00;5.257e+01;6.262e-01;-8.521e-01;1.047e+00;5.257e+01;5.257e+01
20.031919000;1.000e-03;8.922e-04;5.678e-04;8.922e-01;5.678e-01;3.528e-02;3.528e-02;1.000e-03;1.606e-03;1.022e-03;1.000e+01;1.000e+01;6.279e-01;-8.584e-01;1.047e+00;5.258e+01;6.279e-01;-8.584e-01;1.047e+00;5.258e+01;5.258e+01
20.032943000;1.000e-03;9.089e-04;5.628e-04;9.089e-01;5.628e-01;3.574e-02;3.574e-02;1.000e-03;1.636e-03;1.013e-03;1.000e+01;1.000e+01;6.311e-01;-8.704e-01;1.047e+00;5.261e+01;6.311e-01;-8.704e-01;1.047e+00;5.261e+01;5.261e+01
20.039599000;1.000e-03;1.013e-03;5.057e-04;1.013e+00;5.056e-01;3.823e-02;3.823e-02;1.000e-03;1.824e-03;9.099e-04;1.000e+01;1.000e+01;6.486e-01;-9.354e-01;1.047e+00;5.275e+01;6.486e-01;-9.354e-01;1.047e+00;5.275e+01;5.275e+01
20.042399000;1.000e-03;1.053e-03;4.707e-04;1.053e+00;4.706e-01;3.905e-02;3.905e-02;1.000e-03;1.896e-03;8.468e-04;1.000e+01;1.000e+01;6.544e-01;-9.569e-01;1.047e+00;5.281e+01;6.544e-01;-9.569e-01;1.047e+00;5.281e+01;5.281e+01
20.043299000;1.000e-03;1.066e-03;4.579e-04;1.066e+00;4.578e-01;3.929e-02;3.929e-02;1.000e-03;1.918e-03;8.238e-04;1.000e+01;1.000e+01;6.561e-01;-9.632e-01;1.047e+00;5.283e+01;6.561e-01;-9.632e-01;1.047e+00;5.283e+01;5.283e+01
20.044199000;1.000e-03;1.077e-03;4.445e-04;1.077e+00;4.444e-01;3.952e-02;3.952e-02;1.000e-03;1.939e-03;7.998e-04;1.000e+01;1.000e+01;6.577e-01;-9.693e-01;1.047e+00;5.285e+01;6.577e-01;-9.693e-01;1.047e+00;5.285e+01;5.285e+01
20.048699000;1.000e-03;1.132e-03;3.712e-04;1.132e+00;3.711e-01;4.052e-02;4.052e-02;1.000e-03;2.037e-03;6.676e-04;1.000e+01;1.000e+01;6.648e-01;-9.956e-01;1.047e+00;5.293e+01;6.648e-01;-9.956e-01;1.047e+00;5.293e+01;5.293e+01
20.050499000;1.000e-03;1.151e-03;3.384e-04;1.151e+00;3.383e-01;4.086e-02;4.086e-02;1.000e-03;2.072e-03;6.086e-04;1.000e+01;1.000e+01;6.672e-01;-1.005e+00;1.047e+00;5.296e+01;6.672e-01;-1.005e+00;1.047e+00;5.296e+01;5.296e+01
20.054453000;1.000e-03;1.189e-03;2.606e-04;1.189e+00;2.606e-01;4.148e-02;4.148e-02;1.000e-03;2.140e-03;4.684e-04;1.000e+01;1.000e+01;6.718e-01;-1.022e+00;1.047e+00;5.303e+01;6.718e-01;-1.022e+00;1.047e+00;5.303e+01;5.303e+01
20.056453000;1.000e-03;1.205e-03;2.182e-04;1.205e+00;2.183e-01;4.175e-02;4.175e-02;1.000e-03;2.169e-03;3.924e-04;1.000e+01;1.000e+01;6.738e-01;-1.029e+00;1.047e+00;5.307e+01;6.738e-01;-1.029e+00;1.047e+00;5.307e+01;5.307e+01
20.057453000;1.000e-03;1.212e-03;1.966e-04;1.212e+00;1.967e-01;4.187e-02;4.187e-02;1.000e-03;2.182e-03;3.534e-04;1.000e+01;1.000e+01;6.747e-01;-1.033e+00;1.047e+00;5.308e+01;6.747e-01;-1.033e+00;1.047e+00;5.308e+01;5.308e+01
20.061453000;1.000e-03;1.236e-03;1.054e-04;1.236e+00;1.056e-01;4.228e-02;4.228e-02;1.000e-03;2.224e-03;1.894e-04;1.000e+01;1.000e+01;6.780e-01;-1.045e+00;1.047e+00;5.315e+01;6.780e-01;-1.045e+00;1.047e+00;5.315e+01;5.315e+01
20.064453000;1.000e-03;1.247e-03;3.370e-05;1.247e+00;3.391e-02;4.253e-02;4.253e-02;1.000e-03;2.245e-03;6.043e-05;1.000e+01;1.000e+01;6.801e-01;-1.053e+00;1.047e+00;5.320e+01;6.801e-01;-1.053e+00;1.047e+00;5.320e+01;5.320e+01
20.068453000;1.000e-03;1.255e-03;-6.576e-05;1.255e+00;-6.554e-02;4.279e-02;4.279e-02;1.000e-03;2.259e-03;-1.186e-04;1.000e+01;1.000e+01;6.824e-01;-1.061e+00;1.047e+00;5.326e+01;6.824e-01;-1.061e+00;1.047e+00;5.326e+01;5.326e+01
20.070453000;1.000e-03;1.255e-03;-1.169e-04;1.255e+00;-1.167e-01;4.289e-02;4.289e-02;1.000e-03;2.259e-03;-2.106e-04;1.000e+01;1.000e+01;6.834e-01;-1.065e+00;1.047e+00;5.329e+01;6.834e-01;-1.065e+00;1.047e+00;5.329e+01;5.329e+01
20.071453000;1.000e-03;1.254e-03;-1.424e-04;1.254e+00;-1.422e-01;4.294e-02;4.294e-02;1.000e-03;2.257e-03;-2.566e-04;1.000e+01;1.000e+01;6.838e-01;-1.067e+00;1.047e+00;5.331e+01;6.838e-01;-1.067e+00;1.047e+00;5.331e+01;5.331e+01
20.075453000;1.000e-03;1.244e-03;-2.469e-04;1.244e+00;-2.467e-01;4.308e-02;4.308e-02;1.000e-03;2.239e-03;-4.447e-04;1.000e+01;1.000e+01;6.855e-01;-1.073e+00;1.047e+00;5.337e+01;6.855e-01;-1.073e+00;1.047e+00;5.337e+01;5.337e+01
20.077453000;1.000e-03;1.235e-03;-2.995e-04;1.235e+00;-2.994e-01;4.314e-02;4.314e-02;1.000e-03;2.223e-03;-5.397e-04;1.000e+01;1.000e+01;6.862e-01;-1.075e+00;1.047e+00;5.340e+01;6.862e-01;-1.075e+00;1.047e+00;5.340e+01;5.340e+01
20.079454000;1.000e-03;1.224e-03;-3.521e-04;1.224e+00;-3.521e-01;4.318e-02;4.318e-02;1.000e-03;2.203e-03;-6.349e-04;1.000e+01;1.000e+01;6.868e-01;-1.078e+00;1.047e+00;5.344e+01;6.868e-01;-1.078e+00;1.047e+00;5.344e+01;5.344e+01
20.091222000;1.000e-03;1.102e-03;-6.597e-04;1.102e+00;-6.599e-01;4.328e-02;4.328e-02;1.000e-03;1.983e-03;-1.189e-03;1.000e+01;1.000e+01;6.895e-01;-1.088e+00;1.047e+00;5.362e+01;6.895e-01;-1.088e+00;1.047e+00;5.362e+01;5.362e+01
20.104222000;1.000e-03;8.590e-04;-9.647e-04;8.589e-01;-9.649e-01;4.320e-02;4.320e-02;1.000e-03;1.546e-03;-1.738e-03;1.000e+01;1.000e+01;6.911e-01;-1.094e+00;1.047e+00;5.384e+01;6.911e-01;-1.094e+00;1.047e+00;5.384e+01;5.384e+01
20.105222000;1.000e-03;8.357e-04;-9.858e-04;8.356e-01;-9.860e-01;4.319e-02;4.319e-02;1.000e-03;1.504e-03;-1.775e-03;1.000e+01;1.000e+01;6.912e-01;-1.094e+00;1.047e+00;5.386e+01;6.912e-01;-1.094e+00;1.047e+00;5.386e+01;5.386e+01
20.124222000;1.000e-03;2.883e-04;-1.267e-03;2.882e-01;-1.267e+00;4.305e-02;4.305e-02;1.000e-03;5.192e-04;-2.280e-03;1.000e+01;1.000e+01;6.922e-01;-1.098e+00;1.047e+00;5.420e+01;6.922e-01;-1.098e+00;1.047e+00;5.420e+01;5.420e+01
20.133222000;1.000e-03;-2.333e-05;-1.301e-03;-2.340e-02;-1.301e+00;4.305e-02;4.305e-02;1.000e-03;-4.170e-05;-2.342e-03;1.000e+01;1.000e+01;6.924e-01;-1.098e+00;1.047e+00;5.437e+01;6.924e-01;-1.098e+00;1.047e+00;5.437e+01;5.437e+01
20.149996000;9.970e-04;-6.178e-04;-1.144e-03;-6.196e-01;-1.147e+00;4.324e-02;4.324e-02;9.970e-04;-1.112e-03;-2.059e-03;1.000e+01;1.000e+01;6.926e-01;-1.099e+00;1.047e+00;5.472e+01;6.926e-01;-1.099e+00;1.047e+00;5.472e+01;5.472e+01
20.149997000;9.970e-04;-6.183e-04;-1.144e-03;-6.202e-01;-1.148e+00;4.325e-02;4.325e-02;9.970e-04;-1.113e-03;-2.060e-03;1.000e+01;1.000e+01;6.926e-01;-1.099e+00;1.047e+00;5.472e+01;6.926e-01;-1.099e+00;1.047e+00;5.472e+01;5.472e+01
20.150000000;1.000e-03;-6.201e-04;-1.148e-03;-6.200e-01;-1.148e+00;4.325e-02;4.325e-02;1.000e-03;-1.116e-03;-2.066e-03;1.000e+01;1.000e+01;6.926e-01;-1.099e+00;1.047e+00;5.472e+01;6.926e-01;-1.099e+00;1.047e+00;5.472e+01;5.472e+01
20.151020000;1.866e-03;-1.221e-03;-2.106e-03;-6.541e-01;-1.128e+00;4.223e-02;4.223e-02;1.866e-03;-2.197e-03;-3.790e-03;1.000e+01;1.000e+01;6.927e-01;-1.099e+00;1.047e+00;5.473e+01;6.927e-01;-1.099e+00;1.047e+00;5.473e+01;5.473e+01
20.155640000;5.789e-03;-4.666e-03;-5.929e-03;-8.060e-01;-1.024e+00;3.832e-02;3.832e-02;5.789e-03;-8.399e-03;-1.067e-02;1.000e+01;1.000e+01;6.927e-01;-1.100e+00;1.047e+00;5.491e+01;6.927e-01;-1.100e+00;1.047e+00;5.491e+01;5.491e+01
20.155896000;6.006e-03;-4.881e-03;-6.132e-03;-8.126e-01;-1.021e+00;3.814e-02;3.814e-02;6.006e-03;-8.785e-03;-1.104e-02;1.000e+01;1.000e+01;6.927e-01;-1.100e+00;1.047e+00;5.492e+01;6.927e-01;-1.100e+00;1.047e+00;5.492e+01;5.492e+01
20.156152000;6.223e-03;-5.107e-03;-6.314e-03;-8.207e-01;-1.015e+00;3.797e-02;3.797e-02;6.223e-03;-9.193e-03;-1.137e-02;1.000e+01;1.000e+01;6.927e-01;-1.100e+00;1.047e+00;5.494e+01;6.927e-01;-1.100e+00;1.047e+00;5.494e+01;5.494e+01
20.160664000;1.005e-02;-9.634e-03;-8.912e-03;-9.582e-01;-8.864e-01;3.593e-02;3.593e-02;1.005e-02;-1.734e-02;-1.604e-02;1.000e+01;1.000e+01;6.927e-01;-1.100e+00;1.047e+00;5.530e+01;6.927e-01;-1.100e+00;1.047e+00;5.530e+01;5.530e+01
20.168664000;1.685e-02;-1.975e-02;-9.680e-03;-1.172e+00;-5.746e-01;3.827e-02;3.827e-02;1.685e-02;-3.555e-02;-1.742e-02;1.000e+01;1.000e+01;6.928e-01;-1.100e+00;1.047e+00;5.642e+01;6.928e-01;-1.100e+00;1.047e+00;5.642e+01;5.642e+01
20.177664000;2.449e-02;-3.193e-02;-1.332e-03;-1.304e+00;-5.438e-02;5.139e-02;5.139e-02;2.449e-02;-5.748e-02;-2.397e-03;1.000e+01;1.000e+01;6.928e-01;-1.100e+00;1.047e+00;5.840e+01;6.928e-01;-1.100e+00;1.047e+00;5.840e+01;5.840e+01
20.178664000;2.534e-02;-3.306e-02;3.863e-04;-1.305e+00;1.524e-02;5.348e-02;5.348e-02;2.534e-02;-5.952e-02;6.949e-04;1.000e+01;1.000e+01;6.928e-01;-1.100e+00;1.047e+00;5.865e+01;6.928e-01;-1.100e+00;1.047e+00;5.865e+01;5.865e+01
20.193664000;3.807e-02;-2.758e-02;4.113e-02;-7.244e-01;1.080e+00;9.185e-02;9.185e-02;3.807e-02;-4.964e-02;7.403e-02;1.000e+01;1.000e+01;6.928e-01;-1.100e+00;1.047e+00;6.132e+01;6.928e-01;-1.100e+00;1.047e+00;6.132e+01;6.132e+01
20.194664000;3.892e-02;-2.513e-02;4.392e-02;-6.457e-01;1.129e+00;9.420e-02;9.420e-02;3.892e-02;-4.523e-02;7.906e-02;1.000e+01;1.000e+01;6.928e-01;-1.100e+00;1.047e+00;6.131e+01;6.928e-01;-1.100e+00;1.047e+00;6.131e+01;6.131e+01
20.202710000;4.575e-02;1.624e-03;5.932e-02;3.546e-02;1.297e+00;1.081e-01;1.081e-01;4.575e-02;2.924e-03;1.068e-01;1.000e+01;1.000e+01;6.928e-01;-1.100e+00;1.047e+00;6.001e+01;6.928e-01;-1.100e+00;1.047e+00;6.001e+01;6.001e+01
20.209710000;5.169e-02;2.744e-02;6.108e-02;5.308e-01;1.182e+00;1.129e-01;1.129e-01;5.169e-02;4.940e-02;1.099e-01;1.000e+01;1.000e+01;6.928e-01;-1.100e+00;1.047e+00;5.782e+01;6.928e-01;-1.100e+00;1.047e+00;5.782e+01;5.782e+01
20.232801000;7.130e-02;8.059e-02;4.492e-02;1.130e+00;6.301e-01;1.175e-01;1.175e-01;7.130e-02;1.451e-01;8.086e-02;1.000e+01;1.000e+01;6.928e-01;-1.100e+00;1.047e+00;5.164e+01;6.928e-01;-1.100e+00;1.047e+00;5.164e+01;5.164e+01
20.234081000;7.239e-02;8.237e-02;4.459e-02;1.138e+00;6.161e-01;1.182e-01;1.182e-01;7.239e-02;1.483e-01;8.027e-02;1.000e+01;1.000e+01;6.928e-01;-1.100e+00;1.047e+00;5.142e+01;6.928e-01;-1.100e+00;1.047e+00;5.142e+01;5.142e+01
20.251180000;8.690e-02;1.007e-01;4.997e-02;1.159e+00;5.750e-01;1.329e-01;1.329e-01;8.690e-02;1.813e-01;8.995e-02;1.000e+01;1.000e+01;6.928e-01;-1.100e+00;1.047e+00;4.953e+01;6.928e-01;-1.100e+00;1.047e+00;4.953e+01;4.953e+01
20.267781000;1.010e-01;1.119e-01;6.759e-02;1.108e+00;6.692e-01;1.538e-01;1.538e-01;1.010e-01;2.014e-01;1.217e-01;1.000e+01;1.000e+01;6.928e-01;-1.100e+00;1.047e+00;4.904e+01;6.928e-01;-1.100e+00;1.047e+00;4.904e+01;4.904e+01
20.314781000;1.409e-01;1.320e-01;1.258e-01;9.372e-01;8.927e-01;2.152e-01;2.152e-01;1.409e-01;2.377e-01;2.264e-01;1.000e+01;1.000e+01;6.928e-01;-1.100e+00;1.047e+00;4.955e+01;6.928e-01;-1.100e+00;1.047e+00;4.955e+01;4.955e+01
20.324781000;1.494e-01;1.365e-01;1.370e-01;9.137e-01;9.168e-01;2.274e-01;2.274e-01;1.494e-01;2.457e-01;2.465e-01;1.000e+01;1.000e+01;6.928e-01;-1.100e+00;1.047e+00;4.963e+01;6.928e-01;-1.100e+00;1.047e+00;4.963e+01;4.963e+01
20.388781000;2.037e-01;1.677e-01;2.035e-01;8.232e-01;9.991e-01;3.032e-01;3.032e-01;2.037e-01;3.019e-01;3.664e-01;1.000e+01;1.000e+01;6.928e-01;-1.100e+00;1.047e+00;4.986e+01;6.928e-01;-1.100e+00;1.047e+00;4.986e+01;4.986e+01
20.390781000;2.054e-01;1.687e-01;2.055e-01;8.214e-01;1.001e+00;3.056e-01;3.056e-01;2.054e-01;3.037e-01;3.700e-01;1.000e+01;1.000e+01;6.928e-01;-1.100e+00;1.047e+00;4.986e+01;6.928e-01;-1.100e+00;1.047e+00;4.986e+01;4.986e+01
20.437781000;2.453e-01;1.934e-01;2.519e-01;7.885e-01;1.027e+00;3.598e-01;3.598e-01;2.453e-01;3.482e-01;4.534e-01;1.000e+01;1.000e+01;6.928e-01;-1.100e+00;1.047e+00;4.992e+01;6.928e-01;-1.100e+00;1.047e+00;4.992e+01;4.992e+01
20.507781000;3.048e-01;2.317e-01;3.194e-01;7.603e-01;1.048e+00;4.399e-01;4.399e-01;3.048e-01;4.171e-01;5.749e-01;1.000e+01;1.000e+01;6.928e-01;-1.100e+00;1.047e+00;4.996e+01;6.928e-01;-1.100e+00;1.047e+00;4.996e+01;4.996e+01
20.526781000;3.209e-01;3.862e-01;1.760e+00;1.204e+00;5.485e+00;4.616e-01;4.616e-01;3.209e-01;6.952e-01;3.168e+00;1.000e+01;1.000e+01;6.928e-01;-1.100e+00;1.047e+00;4.996e+01;6.928e-01;-1.100e+00;1.047e+00;4.996e+01;4.996e+01
20.527781000;3.217e-01;-6.738e-02;-2.730e+00;-2.094e-01;-8.484e+00;4.627e-01;4.627e-01;3.217e-01;-1.213e-01;-4.913e+00;1.000e+01;1.000e+01;6.928e-01;-1.100e+00;1.047e+00;4.996e+01;6.928e-01;-1.100e+00;1.047e+00;4.996e+01;4.996e+01
20.528781000;3.226e-01;8.252e-01;6.086e+00;2.558e+00;1.887e+01;4.638e-01;4.638e-01;3.226e-01;1.485e+00;1.095e+01;1.000e+01;1.000e+01;6.928e-01;-1.100e+00;1.047e+00;4.996e+01;6.928e-01;-1.100e+00;1.047e+00;4.996e+01;4.996e+01
20.529781000;3.234e-01;-1.207e+00;-1.402e+01;-3.732e+00;-4.335e+01;4.650e-01;4.650e-01;3.234e-01;-2.172e+00;-2.524e+01;1.000e+01;1.000e+01;6.928e-01;-1.100e+00;1.047e+00;4.996e+01;6.928e-01;-1.100e+00;1.047e+00;4.996e+01;4.996e+01
20.530781000;3.243e-01;2.107e+00;1.865e+01;6.496e+00;5.753e+01;4.661e-01;4.661e-01;3.243e-01;3.792e+00;3.358e+01;1.000e+01;1.000e+01;6.928e-01;-1.100e+00;1.047e+00;4.996e+01;6.928e-01;-1.100e+00;1.047e+00;4.996e+01;4.996e+01
20.532781000;3.260e-01;-7.612e+00;-7.961e+01;-2.335e+01;-2.442e+02;4.684e-01;4.684e-01;3.260e-01;-1.370e+01;-1.433e+02;1.000e+01;1.000e+01;6.928e-01;-1.100e+00;1.047e+00;4.996e+01;6.928e-01;-1.100e+00;1.047e+00;4.996e+01;4.996e+01
20.819060000;5.690e-01;4.099e-01;6.122e-01;7.204e-01;1.076e+00;7.927e-01;7.927e-01;5.690e-01;7.378e-01;1.102e+00;1.000e+01;1.000e+01;6.928e-01;-1.100e+00;1.047e+00;4.999e+01;6.928e-01;-1.100e+00;1.047e+00;4.999e+01;4.999e+01
20.820828000;5.705e-01;4.112e-01;6.137e-01;7.207e-01;1.076e+00;7.946e-01;7.946e-01;5.705e-01;7.401e-01;1.105e+00;1.000e+01;1.000e+01;6.933e-01;-1.100e+00;1.047e+00;4.999e+01;6.933e-01;-1.100e+00;1.047e+00;4.999e+01;4.999e+01
