time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine1_GEN_MagnitudeControlledByAVRPu;Wind_Turbine2_GEN_MagnitudeControlledByAVRPu;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr1_XFMR_Tap;StepUp_Xfmr2_XFMR_Tap;Wind_Turbine1_GEN_InjectedActiveCurrent;Wind_Turbine1_GEN_InjectedReactiveCurrent;Wind_Turbine1_GEN_AVRSetpointPu;Wind_Turbine1_GEN_NetworkFrequencyPu;Wind_Turbine2_GEN_InjectedActiveCurrent;Wind_Turbine2_GEN_InjectedReactiveCurrent;Wind_Turbine2_GEN_AVRSetpointPu;Wind_Turbine2_GEN_NetworkFrequencyPu;NetworkFrequencyPu
0.711024000;1.044e+00;4.167e-01;-1.749e-03;3.992e-01;-1.675e-03;1.046e+00;1.046e+00;1.044e+00;7.500e-01;-3.148e-03;1.000e+01;1.000e+01;4.044e-01;-4.843e-03;1.043e+00;5.000e+01;4.044e-01;-4.843e-03;1.043e+00;5.000e+01;5.000e+01
0.736024000;1.044e+00;4.167e-01;-1.813e-03;3.992e-01;-1.737e-03;1.046e+00;1.046e+00;1.044e+00;7.500e-01;-3.264e-03;1.000e+01;1.000e+01;4.044e-01;-4.781e-03;1.043e+00;5.000e+01;4.044e-01;-4.781e-03;1.043e+00;5.000e+01;5.000e+01
0.737024000;1.044e+00;4.167e-01;-1.816e-03;3.992e-01;-1.740e-03;1.046e+00;1.046e+00;1.044e+00;7.500e-01;-3.269e-03;1.000e+01;1.000e+01;4.045e-01;-4.779e-03;1.043e+00;5.000e+01;4.044e-01;-4.779e-03;1.043e+00;5.000e+01;5.000e+01
0.738024000;1.044e+00;4.167e-01;-1.818e-03;3.992e-01;-1.742e-03;1.046e+00;1.046e+00;1.044e+00;7.500e-01;-3.273e-03;1.000e+01;1.000e+01;4.045e-01;-4.776e-03;1.043e+00;5.000e+01;4.045e-01;-4.776e-03;1.043e+00;5.000e+01;5.000e+01
0.767024000;1.044e+00;4.167e-01;-1.893e-03;3.992e-01;-1.814e-03;1.046e+00;1.046e+00;1.044e+00;7.500e-01;-3.408e-03;1.000e+01;1.000e+01;4.045e-01;-4.705e-03;1.043e+00;5.000e+01;4.045e-01;-4.705e-03;1.043e+00;5.000e+01;5.000e+01
0.768024000;1.044e+00;4.167e-01;-1.896e-03;3.992e-01;-1.816e-03;1.045e+00;1.045e+00;1.044e+00;7.500e-01;-3.412e-03;1.000e+01;1.000e+01;4.045e-01;-4.703e-03;1.043e+00;5.000e+01;4.045e-01;-4.703e-03;1.043e+00;5.000e+01;5.000e+01
0.921024000;1.044e+00;4.167e-01;-2.285e-03;3.992e-01;-2.189e-03;1.045e+00;1.045e+00;1.044e+00;7.500e-01;-4.113e-03;1.000e+01;1.000e+01;4.045e-01;-4.331e-03;1.043e+00;5.000e+01;4.045e-01;-4.331e-03;1.043e+00;5.000e+01;5.000e+01
0.927024000;1.044e+00;4.167e-01;-2.300e-03;3.992e-01;-2.204e-03;1.045e+00;1.045e+00;1.044e+00;7.500e-01;-4.140e-03;1.000e+01;1.000e+01;4.045e-01;-4.317e-03;1.043e+00;5.000e+01;4.045e-01;-4.317e-03;1.043e+00;5.000e+01;5.000e+01
0.943024000;1.044e+00;4.167e-01;-2.340e-03;3.992e-01;-2.242e-03;1.045e+00;1.045e+00;1.044e+00;7.500e-01;-4.212e-03;1.000e+01;1.000e+01;4.045e-01;-4.278e-03;1.043e+00;5.000e+01;4.045e-01;-4.278e-03;1.043e+00;5.000e+01;5.000e+01
1.024024000;1.044e+00;4.167e-01;-2.541e-03;3.992e-01;-2.435e-03;1.045e+00;1.045e+00;1.044e+00;7.500e-01;-4.574e-03;1.000e+01;1.000e+01;4.045e-01;-4.086e-03;1.043e+00;5.000e+01;4.045e-01;-4.086e-03;1.043e+00;5.000e+01;5.000e+01
1.025024000;1.044e+00;4.167e-01;-2.543e-03;3.993e-01;-2.437e-03;1.045e+00;1.045e+00;1.044e+00;7.500e-01;-4.578e-03;1.000e+01;1.000e+01;4.045e-01;-4.084e-03;1.043e+00;5.000e+01;4.045e-01;-4.084e-03;1.043e+00;5.000e+01;5.000e+01
1.027024000;1.044e+00;4.167e-01;-2.548e-03;3.993e-01;-2.442e-03;1.045e+00;1.045e+00;1.044e+00;7.500e-01;-4.587e-03;1.000e+01;1.000e+01;4.045e-01;-4.079e-03;1.043e+00;5.000e+01;4.045e-01;-4.079e-03;1.043e+00;5.000e+01;5.000e+01
1.028024000;1.044e+00;4.167e-01;-2.551e-03;3.993e-01;-2.444e-03;1.045e+00;1.045e+00;1.044e+00;7.500e-01;-4.592e-03;1.000e+01;1.000e+01;4.046e-01;-4.077e-03;1.043e+00;5.000e+01;4.046e-01;-4.077e-03;1.043e+00;5.000e+01;5.000e+01
1.199024000;1.044e+00;4.167e-01;-2.964e-03;3.993e-01;-2.840e-03;1.045e+00;1.045e+00;1.044e+00;7.500e-01;-5.335e-03;1.000e+01;1.000e+01;4.046e-01;-3.682e-03;1.043e+00;5.000e+01;4.046e-01;-3.682e-03;1.043e+00;5.000e+01;5.000e+01
1.200024000;1.043e+00;4.167e-01;-2.966e-03;3.993e-01;-2.842e-03;1.045e+00;1.045e+00;1.043e+00;7.500e-01;-5.339e-03;1.000e+01;1.000e+01;4.046e-01;-3.680e-03;1.043e+00;5.000e+01;4.046e-01;-3.680e-03;1.043e+00;5.000e+01;5.000e+01
1.342024000;1.043e+00;4.167e-01;-3.296e-03;3.993e-01;-3.159e-03;1.045e+00;1.045e+00;1.043e+00;7.500e-01;-5.933e-03;1.000e+01;1.000e+01;4.046e-01;-3.365e-03;1.043e+00;5.000e+01;4.046e-01;-3.365e-03;1.043e+00;5.000e+01;5.000e+01
1.343024000;1.043e+00;4.167e-01;-3.298e-03;3.993e-01;-3.161e-03;1.045e+00;1.045e+00;1.043e+00;7.500e-01;-5.937e-03;1.000e+01;1.000e+01;4.047e-01;-3.363e-03;1.043e+00;5.000e+01;4.047e-01;-3.363e-03;1.043e+00;5.000e+01;5.000e+01
1.363024000;1.043e+00;4.167e-01;-3.343e-03;3.993e-01;-3.204e-03;1.045e+00;1.045e+00;1.043e+00;7.500e-01;-6.018e-03;1.000e+01;1.000e+01;4.047e-01;-3.320e-03;1.043e+00;5.000e+01;4.047e-01;-3.320e-03;1.043e+00;5.000e+01;5.000e+01
1.364024000;1.043e+00;4.167e-01;-3.346e-03;3.994e-01;-3.206e-03;1.045e+00;1.045e+00;1.043e+00;7.500e-01;-6.022e-03;1.000e+01;1.000e+01;4.047e-01;-3.317e-03;1.043e+00;5.000e+01;4.047e-01;-3.317e-03;1.043e+00;5.000e+01;5.000e+01
1.365024000;1.043e+00;4.167e-01;-3.348e-03;3.994e-01;-3.209e-03;1.045e+00;1.045e+00;1.043e+00;7.500e-01;-6.027e-03;1.000e+01;1.000e+01;4.047e-01;-3.315e-03;1.043e+00;5.000e+01;4.047e-01;-3.315e-03;1.043e+00;5.000e+01;5.000e+01
1.366024000;1.043e+00;4.167e-01;-3.351e-03;3.994e-01;-3.211e-03;1.045e+00;1.045e+00;1.043e+00;7.500e-01;-6.031e-03;1.000e+01;1.000e+01;4.047e-01;-3.313e-03;1.043e+00;5.000e+01;4.047e-01;-3.313e-03;1.043e+00;5.000e+01;5.000e+01
1.368024000;1.043e+00;4.167e-01;-3.355e-03;3.994e-01;-3.216e-03;1.045e+00;1.045e+00;1.043e+00;7.500e-01;-6.039e-03;1.000e+01;1.000e+01;4.047e-01;-3.309e-03;1.043e+00;5.000e+01;4.047e-01;-3.309e-03;1.043e+00;5.000e+01;5.000e+01
1.411024000;1.043e+00;4.167e-01;-3.451e-03;3.994e-01;-3.308e-03;1.045e+00;1.045e+00;1.043e+00;7.500e-01;-6.212e-03;1.000e+01;1.000e+01;4.047e-01;-3.217e-03;1.043e+00;5.000e+01;4.047e-01;-3.217e-03;1.043e+00;5.000e+01;5.000e+01
1.412024000;1.043e+00;4.167e-01;-3.453e-03;3.994e-01;-3.310e-03;1.044e+00;1.044e+00;1.043e+00;7.500e-01;-6.216e-03;1.000e+01;1.000e+01;4.047e-01;-3.215e-03;1.043e+00;5.000e+01;4.047e-01;-3.215e-03;1.043e+00;5.000e+01;5.000e+01
1.694024000;1.043e+00;4.167e-01;-4.053e-03;3.994e-01;-3.885e-03;1.044e+00;1.044e+00;1.043e+00;7.500e-01;-7.295e-03;1.000e+01;1.000e+01;4.047e-01;-2.642e-03;1.043e+00;5.000e+01;4.047e-01;-2.642e-03;1.043e+00;5.000e+01;5.000e+01
1.695024000;1.043e+00;4.167e-01;-4.055e-03;3.994e-01;-3.887e-03;1.044e+00;1.044e+00;1.043e+00;7.500e-01;-7.299e-03;1.000e+01;1.000e+01;4.047e-01;-2.640e-03;1.043e+00;5.000e+01;4.048e-01;-2.640e-03;1.043e+00;5.000e+01;5.000e+01
1.696024000;1.043e+00;4.167e-01;-4.057e-03;3.994e-01;-3.889e-03;1.044e+00;1.044e+00;1.043e+00;7.500e-01;-7.302e-03;1.000e+01;1.000e+01;4.048e-01;-2.638e-03;1.043e+00;5.000e+01;4.048e-01;-2.638e-03;1.043e+00;5.000e+01;5.000e+01
1.742024000;1.043e+00;4.167e-01;-4.149e-03;3.994e-01;-3.977e-03;1.044e+00;1.044e+00;1.043e+00;7.500e-01;-7.468e-03;1.000e+01;1.000e+01;4.048e-01;-2.550e-03;1.043e+00;5.000e+01;4.048e-01;-2.550e-03;1.043e+00;5.000e+01;5.000e+01
1.743024000;1.043e+00;4.167e-01;-4.151e-03;3.995e-01;-3.979e-03;1.044e+00;1.044e+00;1.043e+00;7.500e-01;-7.471e-03;1.000e+01;1.000e+01;4.048e-01;-2.548e-03;1.043e+00;5.000e+01;4.048e-01;-2.548e-03;1.043e+00;5.000e+01;5.000e+01
1.778024000;1.043e+00;4.167e-01;-4.219e-03;3.995e-01;-4.045e-03;1.044e+00;1.044e+00;1.043e+00;7.500e-01;-7.595e-03;1.000e+01;1.000e+01;4.048e-01;-2.482e-03;1.043e+00;5.000e+01;4.048e-01;-2.482e-03;1.043e+00;5.000e+01;5.000e+01
1.781024000;1.043e+00;4.167e-01;-4.226e-03;3.995e-01;-4.051e-03;1.044e+00;1.044e+00;1.043e+00;7.500e-01;-7.606e-03;1.000e+01;1.000e+01;4.048e-01;-2.477e-03;1.043e+00;5.000e+01;4.048e-01;-2.477e-03;1.043e+00;5.000e+01;5.000e+01
1.791024000;1.043e+00;4.167e-01;-4.245e-03;3.995e-01;-4.070e-03;1.044e+00;1.044e+00;1.043e+00;7.500e-01;-7.641e-03;1.000e+01;1.000e+01;4.048e-01;-2.458e-03;1.043e+00;5.000e+01;4.048e-01;-2.458e-03;1.043e+00;5.000e+01;5.000e+01
1.793024000;1.043e+00;4.167e-01;-4.249e-03;3.995e-01;-4.073e-03;1.044e+00;1.044e+00;1.043e+00;7.500e-01;-7.648e-03;1.000e+01;1.000e+01;4.048e-01;-2.455e-03;1.043e+00;5.000e+01;4.048e-01;-2.455e-03;1.043e+00;5.000e+01;5.000e+01
2.100024000;1.043e+00;4.167e-01;-4.805e-03;3.995e-01;-4.607e-03;1.044e+00;1.044e+00;1.043e+00;7.500e-01;-8.649e-03;1.000e+01;1.000e+01;4.048e-01;-1.923e-03;1.043e+00;5.000e+01;4.048e-01;-1.923e-03;1.043e+00;5.000e+01;5.000e+01
2.101024000;1.043e+00;4.167e-01;-4.807e-03;3.995e-01;-4.609e-03;1.044e+00;1.044e+00;1.043e+00;7.500e-01;-8.652e-03;1.000e+01;1.000e+01;4.049e-01;-1.921e-03;1.043e+00;5.000e+01;4.049e-01;-1.921e-03;1.043e+00;5.000e+01;5.000e+01
2.173024000;1.043e+00;4.167e-01;-4.926e-03;3.995e-01;-4.723e-03;1.044e+00;1.044e+00;1.043e+00;7.500e-01;-8.866e-03;1.000e+01;1.000e+01;4.049e-01;-1.807e-03;1.043e+00;5.000e+01;4.049e-01;-1.807e-03;1.043e+00;5.000e+01;5.000e+01
2.193024000;1.043e+00;4.167e-01;-4.958e-03;3.995e-01;-4.754e-03;1.044e+00;1.044e+00;1.043e+00;7.500e-01;-8.924e-03;1.000e+01;1.000e+01;4.049e-01;-1.776e-03;1.043e+00;5.000e+01;4.049e-01;-1.776e-03;1.043e+00;5.000e+01;5.000e+01
2.194024000;1.043e+00;4.167e-01;-4.959e-03;3.996e-01;-4.756e-03;1.044e+00;1.044e+00;1.043e+00;7.500e-01;-8.927e-03;1.000e+01;1.000e+01;4.049e-01;-1.775e-03;1.043e+00;5.000e+01;4.049e-01;-1.775e-03;1.043e+00;5.000e+01;5.000e+01
2.195024000;1.043e+00;4.167e-01;-4.961e-03;3.996e-01;-4.757e-03;1.044e+00;1.044e+00;1.043e+00;7.500e-01;-8.930e-03;1.000e+01;1.000e+01;4.049e-01;-1.773e-03;1.043e+00;5.000e+01;4.049e-01;-1.773e-03;1.043e+00;5.000e+01;5.000e+01
2.225024000;1.043e+00;4.167e-01;-5.008e-03;3.996e-01;-4.803e-03;1.044e+00;1.044e+00;1.043e+00;7.500e-01;-9.015e-03;1.000e+01;1.000e+01;4.049e-01;-1.728e-03;1.043e+00;5.000e+01;4.049e-01;-1.728e-03;1.043e+00;5.000e+01;5.000e+01
2.226024000;1.043e+00;4.167e-01;-5.010e-03;3.996e-01;-4.804e-03;1.043e+00;1.043e+00;1.043e+00;7.500e-01;-9.018e-03;1.000e+01;1.000e+01;4.049e-01;-1.726e-03;1.043e+00;5.000e+01;4.049e-01;-1.726e-03;1.043e+00;5.000e+01;5.000e+01
2.612024000;1.043e+00;4.167e-01;-5.554e-03;3.996e-01;-5.327e-03;1.043e+00;1.043e+00;1.043e+00;7.500e-01;-9.998e-03;1.000e+01;1.000e+01;4.049e-01;-1.206e-03;1.043e+00;5.000e+01;4.049e-01;-1.206e-03;1.043e+00;5.000e+01;5.000e+01
2.613024000;1.043e+00;4.167e-01;-5.556e-03;3.996e-01;-5.328e-03;1.043e+00;1.043e+00;1.043e+00;7.500e-01;-1.000e-02;1.000e+01;1.000e+01;4.050e-01;-1.204e-03;1.043e+00;5.000e+01;4.050e-01;-1.204e-03;1.043e+00;5.000e+01;5.000e+01
2.633024000;1.043e+00;4.167e-01;-5.581e-03;3.996e-01;-5.352e-03;1.043e+00;1.043e+00;1.043e+00;7.500e-01;-1.005e-02;1.000e+01;1.000e+01;4.050e-01;-1.181e-03;1.043e+00;5.000e+01;4.050e-01;-1.181e-03;1.043e+00;5.000e+01;5.000e+01
2.659024000;1.043e+00;4.167e-01;-5.612e-03;3.996e-01;-5.383e-03;1.043e+00;1.043e+00;1.043e+00;7.500e-01;-1.010e-02;1.000e+01;1.000e+01;4.050e-01;-1.150e-03;1.043e+00;5.000e+01;4.050e-01;-1.150e-03;1.043e+00;5.000e+01;5.000e+01
2.665024000;1.043e+00;4.167e-01;-5.619e-03;3.996e-01;-5.390e-03;1.043e+00;1.043e+00;1.043e+00;7.500e-01;-1.012e-02;1.000e+01;1.000e+01;4.050e-01;-1.144e-03;1.043e+00;5.000e+01;4.050e-01;-1.144e-03;1.043e+00;5.000e+01;5.000e+01
2.789024000;1.043e+00;4.167e-01;-5.762e-03;3.996e-01;-5.526e-03;1.043e+00;1.043e+00;1.043e+00;7.500e-01;-1.037e-02;1.000e+01;1.000e+01;4.050e-01;-1.007e-03;1.043e+00;5.000e+01;4.050e-01;-1.007e-03;1.043e+00;5.000e+01;5.000e+01
2.790024000;1.043e+00;4.167e-01;-5.763e-03;3.997e-01;-5.527e-03;1.043e+00;1.043e+00;1.043e+00;7.500e-01;-1.037e-02;1.000e+01;1.000e+01;4.050e-01;-1.006e-03;1.043e+00;5.000e+01;4.050e-01;-1.006e-03;1.043e+00;5.000e+01;5.000e+01
3.113855000;1.043e+00;4.167e-01;-6.081e-03;3.997e-01;-5.833e-03;1.043e+00;1.043e+00;1.043e+00;7.500e-01;-1.094e-02;1.000e+01;1.000e+01;4.050e-01;-7.020e-04;1.043e+00;5.000e+01;4.050e-01;-7.020e-04;1.043e+00;5.000e+01;5.000e+01
3.121855000;1.043e+00;4.167e-01;-6.088e-03;3.997e-01;-5.840e-03;1.043e+00;1.043e+00;1.043e+00;7.500e-01;-1.096e-02;1.000e+01;1.000e+01;4.050e-01;-6.950e-04;1.043e+00;5.000e+01;4.050e-01;-6.950e-04;1.043e+00;5.000e+01;5.000e+01
3.128855000;1.043e+00;4.167e-01;-6.094e-03;3.997e-01;-5.845e-03;1.043e+00;1.043e+00;1.043e+00;7.500e-01;-1.097e-02;1.000e+01;1.000e+01;4.050e-01;-6.890e-04;1.043e+00;5.000e+01;4.050e-01;-6.890e-04;1.043e+00;5.000e+01;5.000e+01
3.129855000;1.042e+00;4.167e-01;-6.094e-03;3.997e-01;-5.846e-03;1.043e+00;1.043e+00;1.042e+00;7.500e-01;-1.097e-02;1.000e+01;1.000e+01;4.050e-01;-6.880e-04;1.043e+00;5.000e+01;4.050e-01;-6.880e-04;1.043e+00;5.000e+01;5.000e+01
3.136855000;1.042e+00;4.167e-01;-6.101e-03;3.997e-01;-5.852e-03;1.043e+00;1.043e+00;1.042e+00;7.500e-01;-1.098e-02;1.000e+01;1.000e+01;4.050e-01;-6.820e-04;1.043e+00;5.000e+01;4.050e-01;-6.820e-04;1.043e+00;5.000e+01;5.000e+01
3.163855000;1.042e+00;4.167e-01;-6.125e-03;3.997e-01;-5.875e-03;1.043e+00;1.043e+00;1.042e+00;7.500e-01;-1.103e-02;1.000e+01;1.000e+01;4.050e-01;-6.600e-04;1.043e+00;5.000e+01;4.050e-01;-6.600e-04;1.043e+00;5.000e+01;5.000e+01
3.376483000;1.042e+00;4.167e-01;-6.302e-03;3.997e-01;-6.046e-03;1.043e+00;1.043e+00;1.042e+00;7.500e-01;-1.134e-02;1.000e+01;1.000e+01;4.050e-01;-4.900e-04;1.043e+00;5.000e+01;4.050e-01;-4.900e-04;1.043e+00;5.000e+01;5.000e+01
3.377483000;1.042e+00;4.167e-01;-6.303e-03;3.997e-01;-6.047e-03;1.043e+00;1.043e+00;1.042e+00;7.500e-01;-1.135e-02;1.000e+01;1.000e+01;4.051e-01;-4.890e-04;1.043e+00;5.000e+01;4.051e-01;-4.890e-04;1.043e+00;5.000e+01;5.000e+01
3.643483000;1.042e+00;4.167e-01;-6.487e-03;3.997e-01;-6.224e-03;1.043e+00;1.043e+00;1.042e+00;7.500e-01;-1.168e-02;1.000e+01;1.000e+01;4.051e-01;-3.120e-04;1.043e+00;5.000e+01;4.051e-01;-3.120e-04;1.043e+00;5.000e+01;5.000e+01
3.648483000;1.042e+00;4.167e-01;-6.491e-03;3.997e-01;-6.227e-03;1.043e+00;1.043e+00;1.042e+00;7.500e-01;-1.168e-02;1.000e+01;1.000e+01;4.051e-01;-3.100e-04;1.043e+00;5.000e+01;4.051e-01;-3.100e-04;1.043e+00;5.000e+01;5.000e+01
3.650483000;1.042e+00;4.167e-01;-6.492e-03;3.997e-01;-6.228e-03;1.043e+00;1.043e+00;1.042e+00;7.500e-01;-1.168e-02;1.000e+01;1.000e+01;4.051e-01;-3.080e-04;1.043e+00;5.000e+01;4.051e-01;-3.080e-04;1.043e+00;5.000e+01;5.000e+01
3.658483000;1.042e+00;4.167e-01;-6.497e-03;3.997e-01;-6.233e-03;1.043e+00;1.043e+00;1.042e+00;7.500e-01;-1.169e-02;1.000e+01;1.000e+01;4.051e-01;-3.040e-04;1.043e+00;5.000e+01;4.051e-01;-3.040e-04;1.043e+00;5.000e+01;5.000e+01
3.659483000;1.042e+00;4.167e-01;-6.497e-03;3.997e-01;-6.233e-03;1.043e+00;1.043e+00;1.042e+00;7.500e-01;-1.170e-02;1.000e+01;1.000e+01;4.051e-01;-3.030e-04;1.043e+00;5.000e+01;4.051e-01;-3.030e-04;1.043e+00;5.000e+01;5.000e+01
3.780483000;1.042e+00;4.167e-01;-6.564e-03;3.997e-01;-6.298e-03;1.043e+00;1.043e+00;1.042e+00;7.500e-01;-1.182e-02;1.000e+01;1.000e+01;4.051e-01;-2.391e-04;1.043e+00;5.000e+01;4.051e-01;-2.390e-04;1.043e+00;5.000e+01;5.000e+01
3.781483000;1.042e+00;4.167e-01;-6.565e-03;3.997e-01;-6.298e-03;1.042e+00;1.042e+00;1.042e+00;7.500e-01;-1.182e-02;1.000e+01;1.000e+01;4.051e-01;-2.381e-04;1.043e+00;5.000e+01;4.051e-01;-2.380e-04;1.043e+00;5.000e+01;5.000e+01
3.789483000;1.042e+00;4.167e-01;-6.569e-03;3.997e-01;-6.303e-03;1.042e+00;1.042e+00;1.042e+00;7.500e-01;-1.183e-02;1.000e+01;1.000e+01;4.051e-01;-2.341e-04;1.043e+00;5.000e+01;4.051e-01;-2.340e-04;1.043e+00;5.000e+01;5.000e+01
3.790483000;1.042e+00;4.167e-01;-6.569e-03;3.998e-01;-6.303e-03;1.042e+00;1.042e+00;1.042e+00;7.500e-01;-1.183e-02;1.000e+01;1.000e+01;4.051e-01;-2.341e-04;1.043e+00;5.000e+01;4.051e-01;-2.340e-04;1.043e+00;5.000e+01;5.000e+01
4.176483000;1.042e+00;4.167e-01;-6.726e-03;3.998e-01;-6.453e-03;1.042e+00;1.042e+00;1.042e+00;7.500e-01;-1.211e-02;1.000e+01;1.000e+01;4.051e-01;-8.499e-05;1.043e+00;5.000e+01;4.051e-01;-8.499e-05;1.043e+00;5.000e+01;5.000e+01
