time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine1_GEN_MagnitudeControlledByAVRPu;Wind_Turbine2_GEN_MagnitudeControlledByAVRPu;Wind_Turbine1_GEN_UPuInjTerminal;Wind_Turbine1_GEN_IpInjTerminal;Wind_Turbine1_GEN_IqInjTerminal;Wind_Turbine2_GEN_UPuInjTerminal;Wind_Turbine2_GEN_IpInjTerminal;Wind_Turbine2_GEN_IqInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr1_XFMR_Tap;StepUp_Xfmr2_XFMR_Tap;Wind_Turbine1_GEN_AVRSetpointPu;Wind_Turbine1_GEN_NetworkFrequencyPu;Wind_Turbine2_GEN_AVRSetpointPu;Wind_Turbine2_GEN_NetworkFrequencyPu;NetworkFrequencyPu
22.125132000;1.250e+00;4.156e-01;-6.914e-01;3.325e-01;-5.532e-01;1.033e+00;1.033e+00;1.237e+00;1.708e-01;-2.741e-01;1.237e+00;1.708e-01;-2.741e-01;1.250e+00;7.481e-01;-1.245e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
22.144132000;1.250e+00;4.156e-01;-6.937e-01;3.325e-01;-5.549e-01;1.033e+00;1.033e+00;1.237e+00;1.708e-01;-2.750e-01;1.237e+00;1.708e-01;-2.750e-01;1.250e+00;7.480e-01;-1.249e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
22.145132000;1.250e+00;4.156e-01;-6.938e-01;3.324e-01;-5.550e-01;1.032e+00;1.032e+00;1.237e+00;1.708e-01;-2.750e-01;1.237e+00;1.708e-01;-2.750e-01;1.250e+00;7.480e-01;-1.249e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
22.155132000;1.250e+00;4.156e-01;-6.949e-01;3.324e-01;-5.560e-01;1.032e+00;1.032e+00;1.237e+00;1.708e-01;-2.755e-01;1.237e+00;1.708e-01;-2.755e-01;1.250e+00;7.480e-01;-1.251e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
22.156132000;1.250e+00;4.155e-01;-6.951e-01;3.324e-01;-5.561e-01;1.032e+00;1.032e+00;1.236e+00;1.708e-01;-2.755e-01;1.236e+00;1.708e-01;-2.755e-01;1.250e+00;7.480e-01;-1.251e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
22.171132000;1.250e+00;4.155e-01;-6.968e-01;3.324e-01;-5.574e-01;1.032e+00;1.032e+00;1.236e+00;1.708e-01;-2.762e-01;1.236e+00;1.708e-01;-2.762e-01;1.250e+00;7.480e-01;-1.254e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
22.172132000;1.250e+00;4.155e-01;-6.969e-01;3.324e-01;-5.575e-01;1.031e+00;1.031e+00;1.236e+00;1.708e-01;-2.763e-01;1.236e+00;1.708e-01;-2.763e-01;1.250e+00;7.480e-01;-1.254e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
22.199132000;1.250e+00;4.155e-01;-7.001e-01;3.324e-01;-5.601e-01;1.031e+00;1.031e+00;1.236e+00;1.708e-01;-2.775e-01;1.236e+00;1.708e-01;-2.775e-01;1.250e+00;7.479e-01;-1.260e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
22.200132000;1.250e+00;4.155e-01;-7.002e-01;3.324e-01;-5.602e-01;1.030e+00;1.030e+00;1.236e+00;1.708e-01;-2.776e-01;1.236e+00;1.708e-01;-2.776e-01;1.250e+00;7.479e-01;-1.260e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
22.214132000;1.250e+00;4.155e-01;-7.018e-01;3.324e-01;-5.615e-01;1.030e+00;1.030e+00;1.236e+00;1.708e-01;-2.782e-01;1.236e+00;1.708e-01;-2.782e-01;1.250e+00;7.479e-01;-1.263e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
22.215132000;1.250e+00;4.155e-01;-7.019e-01;3.324e-01;-5.616e-01;1.030e+00;1.030e+00;1.236e+00;1.707e-01;-2.783e-01;1.236e+00;1.708e-01;-2.783e-01;1.250e+00;7.479e-01;-1.263e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
22.226132000;1.250e+00;4.155e-01;-7.032e-01;3.324e-01;-5.626e-01;1.030e+00;1.030e+00;1.236e+00;1.707e-01;-2.788e-01;1.236e+00;1.708e-01;-2.788e-01;1.250e+00;7.478e-01;-1.266e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
22.227132000;1.250e+00;4.155e-01;-7.033e-01;3.324e-01;-5.627e-01;1.029e+00;1.029e+00;1.236e+00;1.707e-01;-2.788e-01;1.236e+00;1.708e-01;-2.788e-01;1.250e+00;7.478e-01;-1.266e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
22.244132000;1.250e+00;4.154e-01;-7.053e-01;3.324e-01;-5.643e-01;1.029e+00;1.029e+00;1.236e+00;1.707e-01;-2.796e-01;1.236e+00;1.708e-01;-2.796e-01;1.250e+00;7.478e-01;-1.270e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
22.254132000;1.250e+00;4.154e-01;-7.065e-01;3.324e-01;-5.652e-01;1.029e+00;1.029e+00;1.236e+00;1.707e-01;-2.801e-01;1.236e+00;1.708e-01;-2.801e-01;1.250e+00;7.478e-01;-1.272e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
22.255132000;1.250e+00;4.154e-01;-7.066e-01;3.324e-01;-5.653e-01;1.028e+00;1.028e+00;1.236e+00;1.707e-01;-2.801e-01;1.236e+00;1.708e-01;-2.801e-01;1.250e+00;7.478e-01;-1.272e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
22.258132000;1.250e+00;4.154e-01;-7.069e-01;3.324e-01;-5.656e-01;1.028e+00;1.028e+00;1.236e+00;1.707e-01;-2.803e-01;1.236e+00;1.708e-01;-2.803e-01;1.250e+00;7.478e-01;-1.273e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
22.259132000;1.250e+00;4.154e-01;-7.071e-01;3.323e-01;-5.657e-01;1.028e+00;1.028e+00;1.236e+00;1.707e-01;-2.803e-01;1.236e+00;1.708e-01;-2.803e-01;1.250e+00;7.478e-01;-1.273e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
22.281132000;1.250e+00;4.154e-01;-7.096e-01;3.323e-01;-5.677e-01;1.028e+00;1.028e+00;1.236e+00;1.707e-01;-2.814e-01;1.236e+00;1.708e-01;-2.814e-01;1.250e+00;7.478e-01;-1.277e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
22.282132000;1.250e+00;4.154e-01;-7.097e-01;3.323e-01;-5.678e-01;1.027e+00;1.027e+00;1.236e+00;1.707e-01;-2.814e-01;1.236e+00;1.708e-01;-2.814e-01;1.250e+00;7.478e-01;-1.278e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
22.309132000;1.250e+00;4.154e-01;-7.129e-01;3.323e-01;-5.703e-01;1.027e+00;1.027e+00;1.236e+00;1.707e-01;-2.827e-01;1.236e+00;1.708e-01;-2.827e-01;1.250e+00;7.477e-01;-1.283e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
22.310132000;1.250e+00;4.154e-01;-7.130e-01;3.323e-01;-5.704e-01;1.026e+00;1.026e+00;1.236e+00;1.707e-01;-2.827e-01;1.236e+00;1.708e-01;-2.827e-01;1.250e+00;7.477e-01;-1.283e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
22.336132000;1.250e+00;4.154e-01;-7.160e-01;3.323e-01;-5.728e-01;1.026e+00;1.026e+00;1.236e+00;1.707e-01;-2.839e-01;1.236e+00;1.708e-01;-2.839e-01;1.250e+00;7.477e-01;-1.289e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
22.337132000;1.250e+00;4.154e-01;-7.161e-01;3.323e-01;-5.729e-01;1.025e+00;1.025e+00;1.236e+00;1.707e-01;-2.840e-01;1.236e+00;1.708e-01;-2.840e-01;1.250e+00;7.477e-01;-1.289e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
22.360132000;1.250e+00;4.154e-01;-7.188e-01;3.323e-01;-5.751e-01;1.025e+00;1.025e+00;1.236e+00;1.707e-01;-2.850e-01;1.236e+00;1.708e-01;-2.850e-01;1.250e+00;7.477e-01;-1.294e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
22.361132000;1.250e+00;4.154e-01;-7.189e-01;3.323e-01;-5.751e-01;1.025e+00;1.025e+00;1.236e+00;1.708e-01;-2.851e-01;1.236e+00;1.708e-01;-2.851e-01;1.250e+00;7.478e-01;-1.294e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
22.364132000;1.250e+00;4.154e-01;-7.193e-01;3.323e-01;-5.754e-01;1.025e+00;1.025e+00;1.236e+00;1.708e-01;-2.852e-01;1.236e+00;1.708e-01;-2.852e-01;1.250e+00;7.478e-01;-1.295e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
22.365132000;1.250e+00;4.154e-01;-7.194e-01;3.323e-01;-5.755e-01;1.024e+00;1.024e+00;1.236e+00;1.708e-01;-2.853e-01;1.236e+00;1.708e-01;-2.853e-01;1.250e+00;7.478e-01;-1.295e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
22.391132000;1.250e+00;4.154e-01;-7.224e-01;3.323e-01;-5.779e-01;1.024e+00;1.024e+00;1.236e+00;1.708e-01;-2.865e-01;1.236e+00;1.708e-01;-2.865e-01;1.250e+00;7.478e-01;-1.300e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
22.392132000;1.250e+00;4.154e-01;-7.225e-01;3.323e-01;-5.780e-01;1.023e+00;1.023e+00;1.236e+00;1.708e-01;-2.865e-01;1.236e+00;1.708e-01;-2.865e-01;1.250e+00;7.478e-01;-1.301e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
22.419132000;1.250e+00;4.155e-01;-7.257e-01;3.324e-01;-5.805e-01;1.023e+00;1.023e+00;1.236e+00;1.708e-01;-2.878e-01;1.236e+00;1.708e-01;-2.878e-01;1.250e+00;7.478e-01;-1.306e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
22.420132000;1.250e+00;4.155e-01;-7.258e-01;3.324e-01;-5.806e-01;1.022e+00;1.022e+00;1.236e+00;1.708e-01;-2.878e-01;1.236e+00;1.708e-01;-2.878e-01;1.250e+00;7.478e-01;-1.306e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
22.446132000;1.250e+00;4.155e-01;-7.288e-01;3.324e-01;-5.830e-01;1.022e+00;1.022e+00;1.236e+00;1.708e-01;-2.890e-01;1.236e+00;1.708e-01;-2.890e-01;1.250e+00;7.479e-01;-1.312e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
22.447132000;1.250e+00;4.155e-01;-7.289e-01;3.324e-01;-5.831e-01;1.021e+00;1.021e+00;1.236e+00;1.708e-01;-2.891e-01;1.236e+00;1.708e-01;-2.891e-01;1.250e+00;7.479e-01;-1.312e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
22.448132000;1.250e+00;4.155e-01;-7.290e-01;3.324e-01;-5.832e-01;1.021e+00;1.021e+00;1.236e+00;1.708e-01;-2.891e-01;1.236e+00;1.709e-01;-2.891e-01;1.250e+00;7.479e-01;-1.312e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
22.464132000;1.250e+00;4.155e-01;-7.309e-01;3.324e-01;-5.847e-01;1.021e+00;1.021e+00;1.236e+00;1.708e-01;-2.899e-01;1.236e+00;1.709e-01;-2.899e-01;1.250e+00;7.479e-01;-1.316e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
22.465132000;1.250e+00;4.155e-01;-7.310e-01;3.324e-01;-5.848e-01;1.021e+00;1.021e+00;1.236e+00;1.709e-01;-2.899e-01;1.236e+00;1.709e-01;-2.899e-01;1.250e+00;7.479e-01;-1.316e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
22.474132000;1.250e+00;4.155e-01;-7.321e-01;3.324e-01;-5.856e-01;1.021e+00;1.021e+00;1.236e+00;1.709e-01;-2.903e-01;1.236e+00;1.709e-01;-2.903e-01;1.250e+00;7.479e-01;-1.318e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
22.475132000;1.250e+00;4.155e-01;-7.322e-01;3.324e-01;-5.857e-01;1.020e+00;1.020e+00;1.236e+00;1.709e-01;-2.904e-01;1.236e+00;1.709e-01;-2.904e-01;1.250e+00;7.479e-01;-1.318e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
22.488132000;1.250e+00;4.155e-01;-7.337e-01;3.324e-01;-5.869e-01;1.020e+00;1.020e+00;1.236e+00;1.709e-01;-2.910e-01;1.236e+00;1.709e-01;-2.910e-01;1.250e+00;7.479e-01;-1.321e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
22.489996000;1.250e+00;4.155e-01;-7.339e-01;3.324e-01;-5.871e-01;1.020e+00;1.020e+00;1.236e+00;1.709e-01;-2.911e-01;1.236e+00;1.709e-01;-2.911e-01;1.250e+00;7.479e-01;-1.321e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
22.489996000;1.250e+00;4.155e-01;-7.339e-01;3.324e-01;-5.871e-01;1.020e+00;1.020e+00;1.236e+00;1.709e-01;-2.911e-01;1.236e+00;1.709e-01;-2.911e-01;1.250e+00;7.480e-01;-1.321e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
22.489996000;1.250e+00;4.155e-01;-7.339e-01;3.324e-01;-5.871e-01;1.020e+00;1.020e+00;1.236e+00;1.709e-01;-2.911e-01;1.236e+00;1.709e-01;-2.911e-01;1.250e+00;7.479e-01;-1.321e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
22.490028000;1.250e+00;4.155e-01;-7.338e-01;3.324e-01;-5.871e-01;1.020e+00;1.020e+00;1.236e+00;1.709e-01;-2.911e-01;1.236e+00;1.709e-01;-2.911e-01;1.250e+00;7.479e-01;-1.321e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
22.490060000;1.250e+00;4.154e-01;-7.337e-01;3.324e-01;-5.871e-01;1.020e+00;1.020e+00;1.235e+00;1.709e-01;-2.911e-01;1.235e+00;1.709e-01;-2.911e-01;1.250e+00;7.478e-01;-1.321e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
22.491788000;1.241e+00;4.125e-01;-7.288e-01;3.324e-01;-5.873e-01;1.012e+00;1.012e+00;1.227e+00;1.709e-01;-2.911e-01;1.227e+00;1.709e-01;-2.911e-01;1.241e+00;7.426e-01;-1.312e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
22.494348000;1.228e+00;4.083e-01;-7.213e-01;3.324e-01;-5.873e-01;1.002e+00;1.002e+00;1.214e+00;1.709e-01;-2.911e-01;1.214e+00;1.709e-01;-2.911e-01;1.228e+00;7.350e-01;-1.298e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
22.494860000;1.226e+00;4.075e-01;-7.197e-01;3.325e-01;-5.872e-01;9.999e-01;9.999e-01;1.211e+00;1.709e-01;-2.911e-01;1.211e+00;1.709e-01;-2.911e-01;1.226e+00;7.335e-01;-1.296e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
22.495372000;1.223e+00;4.067e-01;-7.181e-01;3.325e-01;-5.871e-01;9.978e-01;9.978e-01;1.209e+00;1.710e-01;-2.910e-01;1.209e+00;1.709e-01;-2.910e-01;1.223e+00;7.320e-01;-1.293e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
22.495884000;1.221e+00;4.059e-01;-7.165e-01;3.325e-01;-5.870e-01;9.957e-01;9.957e-01;1.206e+00;1.710e-01;-2.910e-01;1.206e+00;1.710e-01;-2.910e-01;1.221e+00;7.306e-01;-1.290e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
22.496908000;1.215e+00;4.043e-01;-7.132e-01;3.326e-01;-5.867e-01;9.916e-01;9.916e-01;1.201e+00;1.710e-01;-2.908e-01;1.201e+00;1.710e-01;-2.908e-01;1.215e+00;7.277e-01;-1.284e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
22.497420000;1.213e+00;4.035e-01;-7.114e-01;3.327e-01;-5.866e-01;9.895e-01;9.895e-01;1.199e+00;1.711e-01;-2.907e-01;1.199e+00;1.711e-01;-2.907e-01;1.213e+00;7.263e-01;-1.281e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
22.497932000;1.210e+00;4.027e-01;-7.097e-01;3.327e-01;-5.864e-01;9.875e-01;9.875e-01;1.196e+00;1.711e-01;-2.906e-01;1.196e+00;1.711e-01;-2.906e-01;1.210e+00;7.249e-01;-1.277e+00;1.000e+01;1.000e+01;9.751e-01;5.001e+01;9.751e-01;5.001e+01;5.001e+01
22.498444000;1.208e+00;4.020e-01;-7.079e-01;3.328e-01;-5.861e-01;9.855e-01;9.855e-01;1.194e+00;1.712e-01;-2.905e-01;1.194e+00;1.711e-01;-2.905e-01;1.208e+00;7.236e-01;-1.274e+00;1.000e+01;1.000e+01;9.751e-01;5.001e+01;9.751e-01;5.001e+01;5.001e+01
22.498956000;1.205e+00;4.012e-01;-7.061e-01;3.329e-01;-5.859e-01;9.835e-01;9.835e-01;1.191e+00;1.712e-01;-2.904e-01;1.191e+00;1.712e-01;-2.904e-01;1.205e+00;7.222e-01;-1.271e+00;1.000e+01;1.000e+01;9.751e-01;5.001e+01;9.751e-01;5.001e+01;5.001e+01
22.499468000;1.203e+00;4.005e-01;-7.042e-01;3.330e-01;-5.856e-01;9.815e-01;9.815e-01;1.188e+00;1.712e-01;-2.902e-01;1.188e+00;1.712e-01;-2.902e-01;1.203e+00;7.209e-01;-1.268e+00;1.000e+01;1.000e+01;9.751e-01;5.001e+01;9.751e-01;5.001e+01;5.001e+01
22.499980000;1.200e+00;3.997e-01;-7.023e-01;3.331e-01;-5.852e-01;9.795e-01;9.795e-01;1.186e+00;1.713e-01;-2.901e-01;1.186e+00;1.713e-01;-2.901e-01;1.200e+00;7.195e-01;-1.264e+00;1.000e+01;1.000e+01;9.751e-01;5.001e+01;9.751e-01;5.001e+01;5.001e+01
22.500252000;1.199e+00;3.994e-01;-7.013e-01;3.332e-01;-5.851e-01;9.784e-01;9.784e-01;1.185e+00;1.713e-01;-2.900e-01;1.185e+00;1.713e-01;-2.900e-01;1.199e+00;7.189e-01;-1.262e+00;1.000e+01;1.000e+01;9.751e-01;5.001e+01;9.751e-01;5.001e+01;5.001e+01
22.500508000;1.197e+00;3.990e-01;-7.004e-01;3.332e-01;-5.849e-01;9.775e-01;9.775e-01;1.183e+00;1.714e-01;-2.899e-01;1.183e+00;1.713e-01;-2.899e-01;1.197e+00;7.182e-01;-1.261e+00;1.000e+01;1.000e+01;9.751e-01;5.001e+01;9.751e-01;5.001e+01;5.001e+01
22.501020000;1.195e+00;3.983e-01;-6.984e-01;3.333e-01;-5.845e-01;9.755e-01;9.755e-01;1.181e+00;1.714e-01;-2.897e-01;1.181e+00;1.714e-01;-2.897e-01;1.195e+00;7.169e-01;-1.257e+00;1.000e+01;1.000e+01;9.751e-01;5.001e+01;9.751e-01;5.001e+01;5.001e+01
22.501532000;1.192e+00;3.976e-01;-6.964e-01;3.335e-01;-5.841e-01;9.735e-01;9.735e-01;1.178e+00;1.715e-01;-2.895e-01;1.178e+00;1.715e-01;-2.895e-01;1.192e+00;7.157e-01;-1.254e+00;1.000e+01;1.000e+01;9.751e-01;5.001e+01;9.751e-01;5.001e+01;5.001e+01
22.502532000;1.187e+00;3.962e-01;-6.924e-01;3.337e-01;-5.831e-01;9.697e-01;9.697e-01;1.173e+00;1.716e-01;-2.890e-01;1.173e+00;1.716e-01;-2.890e-01;1.187e+00;7.132e-01;-1.246e+00;1.000e+01;1.000e+01;9.751e-01;5.001e+01;9.751e-01;5.001e+01;5.001e+01
22.503532000;1.182e+00;3.950e-01;-6.882e-01;3.340e-01;-5.821e-01;9.660e-01;9.660e-01;1.168e+00;1.718e-01;-2.885e-01;1.168e+00;1.718e-01;-2.885e-01;1.182e+00;7.109e-01;-1.239e+00;1.000e+01;1.000e+01;9.751e-01;5.001e+01;9.751e-01;5.001e+01;5.001e+01
22.504532000;1.177e+00;3.937e-01;-6.840e-01;3.344e-01;-5.809e-01;9.623e-01;9.623e-01;1.163e+00;1.720e-01;-2.879e-01;1.163e+00;1.720e-01;-2.879e-01;1.177e+00;7.086e-01;-1.231e+00;1.000e+01;1.000e+01;9.751e-01;5.001e+01;9.751e-01;5.001e+01;5.001e+01
22.506532000;1.167e+00;3.913e-01;-6.750e-01;3.352e-01;-5.782e-01;9.550e-01;9.550e-01;1.153e+00;1.724e-01;-2.865e-01;1.153e+00;1.724e-01;-2.865e-01;1.167e+00;7.043e-01;-1.215e+00;1.000e+01;1.000e+01;9.751e-01;5.001e+01;9.751e-01;5.001e+01;5.001e+01
22.507532000;1.162e+00;3.902e-01;-6.703e-01;3.357e-01;-5.767e-01;9.515e-01;9.515e-01;1.148e+00;1.726e-01;-2.857e-01;1.148e+00;1.726e-01;-2.857e-01;1.162e+00;7.023e-01;-1.207e+00;1.000e+01;1.000e+01;9.751e-01;5.001e+01;9.751e-01;5.001e+01;5.001e+01
22.508532000;1.157e+00;3.891e-01;-6.655e-01;3.362e-01;-5.750e-01;9.479e-01;9.479e-01;1.143e+00;1.729e-01;-2.849e-01;1.143e+00;1.729e-01;-2.849e-01;1.157e+00;7.003e-01;-1.198e+00;1.000e+01;1.000e+01;9.751e-01;5.001e+01;9.751e-01;5.001e+01;5.001e+01
22.509532000;1.152e+00;3.880e-01;-6.606e-01;3.367e-01;-5.733e-01;9.444e-01;9.444e-01;1.138e+00;1.732e-01;-2.840e-01;1.138e+00;1.731e-01;-2.840e-01;1.152e+00;6.984e-01;-1.189e+00;1.000e+01;1.000e+01;9.751e-01;5.001e+01;9.751e-01;5.001e+01;5.001e+01
22.509965000;1.150e+00;3.875e-01;-6.584e-01;3.369e-01;-5.725e-01;9.429e-01;9.429e-01;1.136e+00;1.733e-01;-2.836e-01;1.136e+00;1.733e-01;-2.836e-01;1.150e+00;6.976e-01;-1.185e+00;1.000e+01;1.000e+01;9.751e-01;5.001e+01;9.751e-01;5.001e+01;5.001e+01
22.509995000;1.150e+00;3.875e-01;-6.583e-01;3.370e-01;-5.724e-01;9.428e-01;9.428e-01;1.136e+00;1.733e-01;-2.836e-01;1.136e+00;1.733e-01;-2.836e-01;1.150e+00;6.975e-01;-1.185e+00;1.000e+01;1.000e+01;9.751e-01;5.001e+01;9.751e-01;5.001e+01;5.001e+01
22.510003000;1.150e+00;3.875e-01;-6.582e-01;3.370e-01;-5.724e-01;9.428e-01;9.428e-01;1.136e+00;1.733e-01;-2.836e-01;1.136e+00;1.733e-01;-2.836e-01;1.150e+00;6.975e-01;-1.185e+00;1.000e+01;1.000e+01;9.751e-01;5.001e+01;9.751e-01;5.001e+01;5.001e+01
22.510123000;1.150e+00;3.876e-01;-6.580e-01;3.370e-01;-5.722e-01;9.429e-01;9.429e-01;1.136e+00;1.733e-01;-2.834e-01;1.136e+00;1.733e-01;-2.834e-01;1.150e+00;6.977e-01;-1.184e+00;1.000e+01;1.000e+01;9.751e-01;5.001e+01;9.751e-01;5.001e+01;5.001e+01
22.510251000;1.150e+00;3.877e-01;-6.577e-01;3.371e-01;-5.719e-01;9.430e-01;9.430e-01;1.136e+00;1.734e-01;-2.833e-01;1.136e+00;1.733e-01;-2.833e-01;1.150e+00;6.978e-01;-1.184e+00;1.000e+01;1.000e+01;9.751e-01;5.001e+01;9.751e-01;5.001e+01;5.001e+01
22.510507000;1.150e+00;3.878e-01;-6.571e-01;3.373e-01;-5.714e-01;9.432e-01;9.432e-01;1.136e+00;1.735e-01;-2.831e-01;1.136e+00;1.734e-01;-2.831e-01;1.150e+00;6.981e-01;-1.183e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
22.510763000;1.150e+00;3.880e-01;-6.566e-01;3.374e-01;-5.709e-01;9.433e-01;9.433e-01;1.136e+00;1.735e-01;-2.828e-01;1.136e+00;1.735e-01;-2.828e-01;1.150e+00;6.984e-01;-1.182e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
22.511275000;1.150e+00;3.884e-01;-6.554e-01;3.377e-01;-5.699e-01;9.437e-01;9.437e-01;1.136e+00;1.737e-01;-2.823e-01;1.136e+00;1.737e-01;-2.823e-01;1.150e+00;6.991e-01;-1.180e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
22.511531000;1.150e+00;3.886e-01;-6.548e-01;3.379e-01;-5.694e-01;9.439e-01;9.439e-01;1.136e+00;1.738e-01;-2.820e-01;1.136e+00;1.737e-01;-2.820e-01;1.150e+00;6.994e-01;-1.179e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
22.512043000;1.150e+00;3.890e-01;-6.536e-01;3.382e-01;-5.683e-01;9.443e-01;9.443e-01;1.136e+00;1.739e-01;-2.815e-01;1.136e+00;1.739e-01;-2.815e-01;1.150e+00;7.001e-01;-1.176e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
