time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine1_GEN_MagnitudeControlledByAVRPu;Wind_Turbine2_GEN_MagnitudeControlledByAVRPu;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr1_XFMR_Tap;StepUp_Xfmr2_XFMR_Tap;Wind_Turbine1_GEN_InjectedActiveCurrent;Wind_Turbine1_GEN_InjectedReactiveCurrent;Wind_Turbine1_GEN_AVRSetpointPu;Wind_Turbine1_GEN_NetworkFrequencyPu;Wind_Turbine2_GEN_InjectedActiveCurrent;Wind_Turbine2_GEN_InjectedReactiveCurrent;Wind_Turbine2_GEN_AVRSetpointPu;Wind_Turbine2_GEN_NetworkFrequencyPu;NetworkFrequencyPu
0.109024000;1.044e+00;4.166e-01;4.035e-02;3.990e-01;3.865e-02;1.059e+00;1.059e+00;1.044e+00;7.499e-01;7.263e-02;1.000e+01;1.000e+01;4.040e-01;-4.516e-02;1.060e+00;5.000e+01;4.039e-01;-4.516e-02;1.060e+00;5.000e+01;5.000e+01
0.110024000;1.044e+00;4.166e-01;4.034e-02;3.990e-01;3.864e-02;1.059e+00;1.059e+00;1.044e+00;7.499e-01;7.261e-02;1.000e+01;1.000e+01;4.040e-01;-4.514e-02;1.060e+00;5.000e+01;4.040e-01;-4.514e-02;1.060e+00;5.000e+01;5.000e+01
0.113024000;1.044e+00;4.166e-01;4.029e-02;3.990e-01;3.859e-02;1.059e+00;1.059e+00;1.044e+00;7.499e-01;7.253e-02;1.000e+01;1.000e+01;4.040e-01;-4.510e-02;1.060e+00;5.000e+01;4.040e-01;-4.510e-02;1.060e+00;5.000e+01;5.000e+01
0.114024000;1.044e+00;4.166e-01;4.028e-02;3.991e-01;3.858e-02;1.059e+00;1.059e+00;1.044e+00;7.499e-01;7.250e-02;1.000e+01;1.000e+01;4.040e-01;-4.509e-02;1.060e+00;5.000e+01;4.040e-01;-4.509e-02;1.060e+00;5.000e+01;5.000e+01
0.117024000;1.044e+00;4.166e-01;4.024e-02;3.991e-01;3.854e-02;1.059e+00;1.059e+00;1.044e+00;7.499e-01;7.242e-02;1.000e+01;1.000e+01;4.040e-01;-4.505e-02;1.060e+00;5.000e+01;4.040e-01;-4.505e-02;1.060e+00;5.000e+01;5.000e+01
0.120024000;1.044e+00;4.166e-01;4.019e-02;3.991e-01;3.850e-02;1.059e+00;1.059e+00;1.044e+00;7.499e-01;7.235e-02;1.000e+01;1.000e+01;4.040e-01;-4.500e-02;1.060e+00;5.000e+01;4.040e-01;-4.500e-02;1.060e+00;5.000e+01;5.000e+01
0.126024000;1.044e+00;4.166e-01;4.010e-02;3.991e-01;3.842e-02;1.059e+00;1.059e+00;1.044e+00;7.499e-01;7.219e-02;1.000e+01;1.000e+01;4.040e-01;-4.492e-02;1.060e+00;5.000e+01;4.040e-01;-4.492e-02;1.060e+00;5.000e+01;5.000e+01
0.160024000;1.044e+00;4.166e-01;3.960e-02;3.991e-01;3.793e-02;1.059e+00;1.059e+00;1.044e+00;7.499e-01;7.127e-02;1.000e+01;1.000e+01;4.040e-01;-4.444e-02;1.060e+00;5.000e+01;4.040e-01;-4.444e-02;1.060e+00;5.000e+01;5.000e+01
0.161024000;1.044e+00;4.166e-01;3.958e-02;3.991e-01;3.792e-02;1.059e+00;1.059e+00;1.044e+00;7.499e-01;7.124e-02;1.000e+01;1.000e+01;4.041e-01;-4.443e-02;1.060e+00;5.000e+01;4.040e-01;-4.443e-02;1.060e+00;5.000e+01;5.000e+01
0.162024000;1.044e+00;4.166e-01;3.956e-02;3.991e-01;3.790e-02;1.059e+00;1.059e+00;1.044e+00;7.499e-01;7.122e-02;1.000e+01;1.000e+01;4.041e-01;-4.441e-02;1.060e+00;5.000e+01;4.041e-01;-4.441e-02;1.060e+00;5.000e+01;5.000e+01
0.169024000;1.044e+00;4.166e-01;3.946e-02;3.991e-01;3.780e-02;1.059e+00;1.059e+00;1.044e+00;7.499e-01;7.102e-02;1.000e+01;1.000e+01;4.041e-01;-4.431e-02;1.060e+00;5.000e+01;4.041e-01;-4.431e-02;1.060e+00;5.000e+01;5.000e+01
0.170024000;1.044e+00;4.166e-01;3.944e-02;3.992e-01;3.779e-02;1.059e+00;1.059e+00;1.044e+00;7.499e-01;7.100e-02;1.000e+01;1.000e+01;4.041e-01;-4.430e-02;1.060e+00;5.000e+01;4.041e-01;-4.430e-02;1.060e+00;5.000e+01;5.000e+01
0.199024000;1.044e+00;4.166e-01;3.900e-02;3.992e-01;3.737e-02;1.059e+00;1.059e+00;1.044e+00;7.499e-01;7.019e-02;1.000e+01;1.000e+01;4.041e-01;-4.388e-02;1.060e+00;5.000e+01;4.041e-01;-4.388e-02;1.060e+00;5.000e+01;5.000e+01
0.200024000;1.044e+00;4.166e-01;3.898e-02;3.992e-01;3.735e-02;1.058e+00;1.058e+00;1.044e+00;7.499e-01;7.016e-02;1.000e+01;1.000e+01;4.041e-01;-4.386e-02;1.060e+00;5.000e+01;4.041e-01;-4.386e-02;1.060e+00;5.000e+01;5.000e+01
0.209024000;1.044e+00;4.166e-01;3.884e-02;3.992e-01;3.722e-02;1.058e+00;1.058e+00;1.044e+00;7.499e-01;6.991e-02;1.000e+01;1.000e+01;4.041e-01;-4.373e-02;1.060e+00;5.000e+01;4.041e-01;-4.373e-02;1.060e+00;5.000e+01;5.000e+01
0.210024000;1.044e+00;4.166e-01;3.882e-02;3.992e-01;3.720e-02;1.058e+00;1.058e+00;1.044e+00;7.499e-01;6.988e-02;1.000e+01;1.000e+01;4.042e-01;-4.371e-02;1.060e+00;5.000e+01;4.041e-01;-4.371e-02;1.060e+00;5.000e+01;5.000e+01
0.211024000;1.044e+00;4.166e-01;3.881e-02;3.992e-01;3.719e-02;1.058e+00;1.058e+00;1.044e+00;7.499e-01;6.986e-02;1.000e+01;1.000e+01;4.042e-01;-4.370e-02;1.060e+00;5.000e+01;4.042e-01;-4.370e-02;1.060e+00;5.000e+01;5.000e+01
0.220024000;1.044e+00;4.166e-01;3.867e-02;3.992e-01;3.706e-02;1.058e+00;1.058e+00;1.044e+00;7.499e-01;6.960e-02;1.000e+01;1.000e+01;4.042e-01;-4.357e-02;1.060e+00;5.000e+01;4.042e-01;-4.357e-02;1.060e+00;5.000e+01;5.000e+01
0.221024000;1.043e+00;4.166e-01;3.865e-02;3.993e-01;3.704e-02;1.058e+00;1.058e+00;1.043e+00;7.499e-01;6.957e-02;1.000e+01;1.000e+01;4.042e-01;-4.355e-02;1.060e+00;5.000e+01;4.042e-01;-4.355e-02;1.060e+00;5.000e+01;5.000e+01
0.257024000;1.043e+00;4.166e-01;3.809e-02;3.993e-01;3.651e-02;1.058e+00;1.058e+00;1.043e+00;7.499e-01;6.856e-02;1.000e+01;1.000e+01;4.042e-01;-4.302e-02;1.060e+00;5.000e+01;4.042e-01;-4.302e-02;1.060e+00;5.000e+01;5.000e+01
0.258024000;1.043e+00;4.166e-01;3.807e-02;3.993e-01;3.649e-02;1.058e+00;1.058e+00;1.043e+00;7.499e-01;6.853e-02;1.000e+01;1.000e+01;4.043e-01;-4.301e-02;1.060e+00;5.000e+01;4.043e-01;-4.301e-02;1.060e+00;5.000e+01;5.000e+01
0.271024000;1.043e+00;4.166e-01;3.787e-02;3.993e-01;3.630e-02;1.058e+00;1.058e+00;1.043e+00;7.499e-01;6.816e-02;1.000e+01;1.000e+01;4.043e-01;-4.281e-02;1.060e+00;5.000e+01;4.043e-01;-4.281e-02;1.060e+00;5.000e+01;5.000e+01
0.272024000;1.043e+00;4.166e-01;3.785e-02;3.994e-01;3.628e-02;1.058e+00;1.058e+00;1.043e+00;7.499e-01;6.813e-02;1.000e+01;1.000e+01;4.043e-01;-4.280e-02;1.060e+00;5.000e+01;4.043e-01;-4.280e-02;1.060e+00;5.000e+01;5.000e+01
0.299024000;1.043e+00;4.166e-01;3.742e-02;3.994e-01;3.588e-02;1.058e+00;1.058e+00;1.043e+00;7.499e-01;6.736e-02;1.000e+01;1.000e+01;4.043e-01;-4.240e-02;1.060e+00;5.000e+01;4.043e-01;-4.240e-02;1.060e+00;5.000e+01;5.000e+01
0.300024000;1.043e+00;4.166e-01;3.741e-02;3.994e-01;3.586e-02;1.057e+00;1.057e+00;1.043e+00;7.499e-01;6.734e-02;1.000e+01;1.000e+01;4.043e-01;-4.238e-02;1.060e+00;5.000e+01;4.043e-01;-4.238e-02;1.060e+00;5.000e+01;5.000e+01
0.303024000;1.043e+00;4.166e-01;3.736e-02;3.994e-01;3.582e-02;1.057e+00;1.057e+00;1.043e+00;7.499e-01;6.725e-02;1.000e+01;1.000e+01;4.043e-01;-4.233e-02;1.060e+00;5.000e+01;4.043e-01;-4.233e-02;1.060e+00;5.000e+01;5.000e+01
0.304024000;1.043e+00;4.166e-01;3.735e-02;3.994e-01;3.580e-02;1.057e+00;1.057e+00;1.043e+00;7.499e-01;6.722e-02;1.000e+01;1.000e+01;4.044e-01;-4.232e-02;1.060e+00;5.000e+01;4.043e-01;-4.232e-02;1.060e+00;5.000e+01;5.000e+01
0.305024000;1.043e+00;4.166e-01;3.733e-02;3.994e-01;3.579e-02;1.057e+00;1.057e+00;1.043e+00;7.499e-01;6.719e-02;1.000e+01;1.000e+01;4.044e-01;-4.231e-02;1.060e+00;5.000e+01;4.044e-01;-4.231e-02;1.060e+00;5.000e+01;5.000e+01
0.320024000;1.043e+00;4.166e-01;3.709e-02;3.994e-01;3.556e-02;1.057e+00;1.057e+00;1.043e+00;7.499e-01;6.677e-02;1.000e+01;1.000e+01;4.044e-01;-4.208e-02;1.060e+00;5.000e+01;4.044e-01;-4.208e-02;1.060e+00;5.000e+01;5.000e+01
0.321024000;1.043e+00;4.166e-01;3.708e-02;3.995e-01;3.555e-02;1.057e+00;1.057e+00;1.043e+00;7.499e-01;6.674e-02;1.000e+01;1.000e+01;4.044e-01;-4.207e-02;1.060e+00;5.000e+01;4.044e-01;-4.207e-02;1.060e+00;5.000e+01;5.000e+01
0.349024000;1.043e+00;4.166e-01;3.664e-02;3.995e-01;3.513e-02;1.057e+00;1.057e+00;1.043e+00;7.499e-01;6.595e-02;1.000e+01;1.000e+01;4.044e-01;-4.165e-02;1.060e+00;5.000e+01;4.044e-01;-4.165e-02;1.060e+00;5.000e+01;5.000e+01
0.350024000;1.043e+00;4.166e-01;3.662e-02;3.995e-01;3.512e-02;1.057e+00;1.057e+00;1.043e+00;7.499e-01;6.592e-02;1.000e+01;1.000e+01;4.045e-01;-4.163e-02;1.060e+00;5.000e+01;4.044e-01;-4.163e-02;1.060e+00;5.000e+01;5.000e+01
0.351024000;1.043e+00;4.166e-01;3.660e-02;3.995e-01;3.510e-02;1.057e+00;1.057e+00;1.043e+00;7.499e-01;6.589e-02;1.000e+01;1.000e+01;4.045e-01;-4.162e-02;1.060e+00;5.000e+01;4.045e-01;-4.162e-02;1.060e+00;5.000e+01;5.000e+01
0.369024000;1.043e+00;4.166e-01;3.632e-02;3.995e-01;3.483e-02;1.057e+00;1.057e+00;1.043e+00;7.499e-01;6.538e-02;1.000e+01;1.000e+01;4.045e-01;-4.135e-02;1.060e+00;5.000e+01;4.045e-01;-4.135e-02;1.060e+00;5.000e+01;5.000e+01
0.370024000;1.043e+00;4.166e-01;3.631e-02;3.996e-01;3.482e-02;1.057e+00;1.057e+00;1.043e+00;7.499e-01;6.535e-02;1.000e+01;1.000e+01;4.045e-01;-4.134e-02;1.060e+00;5.000e+01;4.045e-01;-4.134e-02;1.060e+00;5.000e+01;5.000e+01
0.395024000;1.043e+00;4.166e-01;3.591e-02;3.996e-01;3.445e-02;1.057e+00;1.057e+00;1.043e+00;7.499e-01;6.464e-02;1.000e+01;1.000e+01;4.045e-01;-4.097e-02;1.060e+00;5.000e+01;4.045e-01;-4.097e-02;1.060e+00;5.000e+01;5.000e+01
0.396024000;1.043e+00;4.166e-01;3.590e-02;3.996e-01;3.443e-02;1.057e+00;1.057e+00;1.043e+00;7.499e-01;6.462e-02;1.000e+01;1.000e+01;4.046e-01;-4.095e-02;1.060e+00;5.000e+01;4.046e-01;-4.095e-02;1.060e+00;5.000e+01;5.000e+01
0.397024000;1.043e+00;4.166e-01;3.588e-02;3.996e-01;3.442e-02;1.057e+00;1.057e+00;1.043e+00;7.499e-01;6.459e-02;1.000e+01;1.000e+01;4.046e-01;-4.094e-02;1.060e+00;5.000e+01;4.046e-01;-4.094e-02;1.060e+00;5.000e+01;5.000e+01
0.398024000;1.043e+00;4.166e-01;3.587e-02;3.996e-01;3.440e-02;1.057e+00;1.057e+00;1.043e+00;7.500e-01;6.456e-02;1.000e+01;1.000e+01;4.046e-01;-4.092e-02;1.060e+00;5.000e+01;4.046e-01;-4.092e-02;1.060e+00;5.000e+01;5.000e+01
0.399024000;1.043e+00;4.166e-01;3.585e-02;3.996e-01;3.439e-02;1.056e+00;1.056e+00;1.043e+00;7.500e-01;6.453e-02;1.000e+01;1.000e+01;4.046e-01;-4.091e-02;1.060e+00;5.000e+01;4.046e-01;-4.091e-02;1.060e+00;5.000e+01;5.000e+01
0.418024000;1.043e+00;4.166e-01;3.555e-02;3.996e-01;3.410e-02;1.056e+00;1.056e+00;1.043e+00;7.500e-01;6.400e-02;1.000e+01;1.000e+01;4.046e-01;-4.063e-02;1.060e+00;5.000e+01;4.046e-01;-4.063e-02;1.060e+00;5.000e+01;5.000e+01
0.419024000;1.043e+00;4.166e-01;3.554e-02;3.997e-01;3.409e-02;1.056e+00;1.056e+00;1.043e+00;7.500e-01;6.397e-02;1.000e+01;1.000e+01;4.046e-01;-4.061e-02;1.060e+00;5.000e+01;4.046e-01;-4.061e-02;1.060e+00;5.000e+01;5.000e+01
0.422024000;1.043e+00;4.166e-01;3.549e-02;3.997e-01;3.405e-02;1.056e+00;1.056e+00;1.043e+00;7.500e-01;6.389e-02;1.000e+01;1.000e+01;4.046e-01;-4.057e-02;1.060e+00;5.000e+01;4.046e-01;-4.057e-02;1.060e+00;5.000e+01;5.000e+01
0.423024000;1.042e+00;4.166e-01;3.548e-02;3.997e-01;3.403e-02;1.056e+00;1.056e+00;1.042e+00;7.500e-01;6.386e-02;1.000e+01;1.000e+01;4.046e-01;-4.056e-02;1.060e+00;5.000e+01;4.046e-01;-4.056e-02;1.060e+00;5.000e+01;5.000e+01
0.441024000;1.042e+00;4.166e-01;3.520e-02;3.997e-01;3.377e-02;1.056e+00;1.056e+00;1.042e+00;7.500e-01;6.335e-02;1.000e+01;1.000e+01;4.046e-01;-4.029e-02;1.060e+00;5.000e+01;4.046e-01;-4.029e-02;1.060e+00;5.000e+01;5.000e+01
0.442024000;1.042e+00;4.166e-01;3.518e-02;3.997e-01;3.375e-02;1.056e+00;1.056e+00;1.042e+00;7.500e-01;6.333e-02;1.000e+01;1.000e+01;4.047e-01;-4.028e-02;1.060e+00;5.000e+01;4.047e-01;-4.028e-02;1.060e+00;5.000e+01;5.000e+01
0.468024000;1.042e+00;4.166e-01;3.478e-02;3.997e-01;3.337e-02;1.056e+00;1.056e+00;1.042e+00;7.500e-01;6.260e-02;1.000e+01;1.000e+01;4.047e-01;-3.990e-02;1.060e+00;5.000e+01;4.047e-01;-3.990e-02;1.060e+00;5.000e+01;5.000e+01
0.469024000;1.042e+00;4.166e-01;3.476e-02;3.998e-01;3.335e-02;1.056e+00;1.056e+00;1.042e+00;7.500e-01;6.258e-02;1.000e+01;1.000e+01;4.047e-01;-3.988e-02;1.060e+00;5.000e+01;4.047e-01;-3.988e-02;1.060e+00;5.000e+01;5.000e+01
0.475024000;1.042e+00;4.166e-01;3.467e-02;3.998e-01;3.327e-02;1.056e+00;1.056e+00;1.042e+00;7.500e-01;6.241e-02;1.000e+01;1.000e+01;4.047e-01;-3.979e-02;1.060e+00;5.000e+01;4.047e-01;-3.979e-02;1.060e+00;5.000e+01;5.000e+01
0.476024000;1.042e+00;4.167e-01;3.466e-02;3.998e-01;3.325e-02;1.056e+00;1.056e+00;1.042e+00;7.500e-01;6.238e-02;1.000e+01;1.000e+01;4.047e-01;-3.978e-02;1.060e+00;5.000e+01;4.047e-01;-3.978e-02;1.060e+00;5.000e+01;5.000e+01
0.488024000;1.042e+00;4.167e-01;3.447e-02;3.998e-01;3.308e-02;1.056e+00;1.056e+00;1.042e+00;7.500e-01;6.205e-02;1.000e+01;1.000e+01;4.047e-01;-3.961e-02;1.060e+00;5.000e+01;4.047e-01;-3.961e-02;1.060e+00;5.000e+01;5.000e+01
0.489024000;1.042e+00;4.167e-01;3.446e-02;3.998e-01;3.306e-02;1.056e+00;1.056e+00;1.042e+00;7.500e-01;6.202e-02;1.000e+01;1.000e+01;4.047e-01;-3.959e-02;1.060e+00;5.000e+01;4.048e-01;-3.959e-02;1.060e+00;5.000e+01;5.000e+01
0.490024000;1.042e+00;4.167e-01;3.444e-02;3.998e-01;3.305e-02;1.056e+00;1.056e+00;1.042e+00;7.500e-01;6.200e-02;1.000e+01;1.000e+01;4.048e-01;-3.958e-02;1.060e+00;5.000e+01;4.048e-01;-3.958e-02;1.060e+00;5.000e+01;5.000e+01
0.500024000;1.042e+00;4.167e-01;3.429e-02;3.998e-01;3.290e-02;1.056e+00;1.056e+00;1.042e+00;7.500e-01;6.172e-02;1.000e+01;1.000e+01;4.048e-01;-3.943e-02;1.060e+00;5.000e+01;4.048e-01;-3.943e-02;1.060e+00;5.000e+01;5.000e+01
0.501024000;1.042e+00;4.167e-01;3.427e-02;3.998e-01;3.289e-02;1.055e+00;1.055e+00;1.042e+00;7.500e-01;6.169e-02;1.000e+01;1.000e+01;4.048e-01;-3.942e-02;1.060e+00;5.000e+01;4.048e-01;-3.942e-02;1.060e+00;5.000e+01;5.000e+01
0.518024000;1.042e+00;4.167e-01;3.401e-02;3.998e-01;3.264e-02;1.055e+00;1.055e+00;1.042e+00;7.500e-01;6.123e-02;1.000e+01;1.000e+01;4.048e-01;-3.917e-02;1.060e+00;5.000e+01;4.048e-01;-3.917e-02;1.060e+00;5.000e+01;5.000e+01
0.519024000;1.042e+00;4.167e-01;3.400e-02;3.999e-01;3.263e-02;1.055e+00;1.055e+00;1.042e+00;7.500e-01;6.120e-02;1.000e+01;1.000e+01;4.048e-01;-3.916e-02;1.060e+00;5.000e+01;4.048e-01;-3.916e-02;1.060e+00;5.000e+01;5.000e+01
0.536024000;1.042e+00;4.167e-01;3.374e-02;3.999e-01;3.238e-02;1.055e+00;1.055e+00;1.042e+00;7.500e-01;6.073e-02;1.000e+01;1.000e+01;4.048e-01;-3.891e-02;1.060e+00;5.000e+01;4.048e-01;-3.891e-02;1.060e+00;5.000e+01;5.000e+01
0.537024000;1.042e+00;4.167e-01;3.373e-02;3.999e-01;3.237e-02;1.055e+00;1.055e+00;1.042e+00;7.500e-01;6.071e-02;1.000e+01;1.000e+01;4.049e-01;-3.890e-02;1.060e+00;5.000e+01;4.049e-01;-3.890e-02;1.060e+00;5.000e+01;5.000e+01
0.569024000;1.042e+00;4.167e-01;3.325e-02;3.999e-01;3.191e-02;1.055e+00;1.055e+00;1.042e+00;7.500e-01;5.984e-02;1.000e+01;1.000e+01;4.049e-01;-3.844e-02;1.060e+00;5.000e+01;4.049e-01;-3.844e-02;1.060e+00;5.000e+01;5.000e+01
0.570024000;1.042e+00;4.167e-01;3.323e-02;4.000e-01;3.190e-02;1.055e+00;1.055e+00;1.042e+00;7.500e-01;5.981e-02;1.000e+01;1.000e+01;4.049e-01;-3.843e-02;1.060e+00;5.000e+01;4.049e-01;-3.843e-02;1.060e+00;5.000e+01;5.000e+01
0.573024000;1.042e+00;4.167e-01;3.318e-02;4.000e-01;3.185e-02;1.055e+00;1.055e+00;1.042e+00;7.500e-01;5.973e-02;1.000e+01;1.000e+01;4.049e-01;-3.839e-02;1.060e+00;5.000e+01;4.049e-01;-3.839e-02;1.060e+00;5.000e+01;5.000e+01
0.577024000;1.042e+00;4.167e-01;3.313e-02;4.000e-01;3.180e-02;1.055e+00;1.055e+00;1.042e+00;7.500e-01;5.962e-02;1.000e+01;1.000e+01;4.049e-01;-3.833e-02;1.060e+00;5.000e+01;4.049e-01;-3.833e-02;1.060e+00;5.000e+01;5.000e+01
0.584024000;1.042e+00;4.167e-01;3.302e-02;4.000e-01;3.170e-02;1.055e+00;1.055e+00;1.042e+00;7.500e-01;5.944e-02;1.000e+01;1.000e+01;4.049e-01;-3.823e-02;1.060e+00;5.000e+01;4.049e-01;-3.823e-02;1.060e+00;5.000e+01;5.000e+01
0.585024000;1.042e+00;4.167e-01;3.301e-02;4.000e-01;3.168e-02;1.055e+00;1.055e+00;1.042e+00;7.500e-01;5.941e-02;1.000e+01;1.000e+01;4.050e-01;-3.822e-02;1.060e+00;5.000e+01;4.050e-01;-3.822e-02;1.060e+00;5.000e+01;5.000e+01
0.593024000;1.042e+00;4.167e-01;3.289e-02;4.000e-01;3.157e-02;1.055e+00;1.055e+00;1.042e+00;7.500e-01;5.920e-02;1.000e+01;1.000e+01;4.050e-01;-3.810e-02;1.060e+00;5.000e+01;4.050e-01;-3.810e-02;1.060e+00;5.000e+01;5.000e+01
0.597024000;1.042e+00;4.167e-01;3.283e-02;4.000e-01;3.151e-02;1.055e+00;1.055e+00;1.042e+00;7.500e-01;5.909e-02;1.000e+01;1.000e+01;4.050e-01;-3.805e-02;1.060e+00;5.000e+01;4.050e-01;-3.805e-02;1.060e+00;5.000e+01;5.000e+01
0.604024000;1.042e+00;4.167e-01;3.272e-02;4.000e-01;3.142e-02;1.055e+00;1.055e+00;1.042e+00;7.500e-01;5.890e-02;1.000e+01;1.000e+01;4.050e-01;-3.795e-02;1.060e+00;5.000e+01;4.050e-01;-3.795e-02;1.060e+00;5.000e+01;5.000e+01
0.605024000;1.042e+00;4.167e-01;3.271e-02;4.000e-01;3.140e-02;1.054e+00;1.054e+00;1.042e+00;7.500e-01;5.888e-02;1.000e+01;1.000e+01;4.050e-01;-3.794e-02;1.060e+00;5.000e+01;4.050e-01;-3.794e-02;1.060e+00;5.000e+01;5.000e+01
0.621024000;1.042e+00;4.167e-01;3.247e-02;4.000e-01;3.118e-02;1.054e+00;1.054e+00;1.042e+00;7.500e-01;5.845e-02;1.000e+01;1.000e+01;4.050e-01;-3.771e-02;1.060e+00;5.000e+01;4.050e-01;-3.771e-02;1.060e+00;5.000e+01;5.000e+01
0.622024000;1.042e+00;4.167e-01;3.246e-02;4.001e-01;3.116e-02;1.054e+00;1.054e+00;1.042e+00;7.500e-01;5.842e-02;1.000e+01;1.000e+01;4.050e-01;-3.770e-02;1.060e+00;5.000e+01;4.050e-01;-3.770e-02;1.060e+00;5.000e+01;5.000e+01
0.630024000;1.042e+00;4.167e-01;3.234e-02;4.001e-01;3.105e-02;1.054e+00;1.054e+00;1.042e+00;7.500e-01;5.821e-02;1.000e+01;1.000e+01;4.050e-01;-3.759e-02;1.060e+00;5.000e+01;4.050e-01;-3.759e-02;1.060e+00;5.000e+01;5.000e+01
0.631024000;1.041e+00;4.167e-01;3.233e-02;4.001e-01;3.104e-02;1.054e+00;1.054e+00;1.041e+00;7.500e-01;5.819e-02;1.000e+01;1.000e+01;4.050e-01;-3.757e-02;1.060e+00;5.000e+01;4.050e-01;-3.757e-02;1.060e+00;5.000e+01;5.000e+01
0.632024000;1.041e+00;4.167e-01;3.231e-02;4.001e-01;3.102e-02;1.054e+00;1.054e+00;1.041e+00;7.500e-01;5.816e-02;1.000e+01;1.000e+01;4.050e-01;-3.756e-02;1.060e+00;5.000e+01;4.050e-01;-3.756e-02;1.060e+00;5.000e+01;5.000e+01
