time;InternalNode1_BUS_Voltage;InternalNode1_BUS_ActivePower;InternalNode1_BUS_ReactivePower;InternalNode1_BUS_ActiveCurrent;InternalNode1_BUS_ReactiveCurrent;PV_Array_GEN_VoltageInjTerminal;PV_Array_GEN_ActiveCurrentInjTerminal;PV_Array_GEN_ReactiveCurrentInjTerminal;PV_Array_GEN_ActivePowerControlledPu;PV_Array_GEN_ReactivePowerControlledPu;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;PV_Array_GEN_ActivePowerSetpointPu;PV_Array_GEN_ReactivePowerSetpointPu
0.000000;1.000e+00;8.320e-01;0.000e+00;8.320e-01;0.000e+00;1.014e+00;8.310e-01;4.104e-02;8.424e-01;4.160e-02;1.000e+00;2.080e-03;0.000e+00;8.424e-01;4.153e-02
0.005024;1.000e+00;8.316e-01;0.000e+00;8.316e-01;0.000e+00;1.014e+00;8.306e-01;4.104e-02;8.420e-01;4.160e-02;1.000e+00;2.079e-03;0.000e+00;8.424e-01;4.153e-02
0.019024;1.000e+00;8.316e-01;0.000e+00;8.316e-01;0.000e+00;1.014e+00;8.306e-01;4.104e-02;8.420e-01;4.160e-02;1.000e+00;2.079e-03;0.000e+00;8.424e-01;4.153e-02
0.020024;1.000e+00;8.320e-01;0.000e+00;8.320e-01;0.000e+00;1.014e+00;8.306e-01;4.104e-02;8.420e-01;4.160e-02;1.000e+00;2.080e-03;0.000e+00;8.424e-01;4.153e-02
29.999994;1.000e+00;8.320e-01;3.954e-07;8.320e-01;-4.796e-07;1.014e+00;8.310e-01;4.104e-02;8.424e-01;4.160e-02;1.000e+00;2.080e-03;2.413e-07;8.424e-01;4.153e-02
29.999995;6.666e-01;1.007e+00;3.087e+00;1.511e+00;4.631e+00;9.674e-01;1.410e+00;4.663e+00;1.363e+00;4.512e+00;6.666e-01;2.518e-03;7.718e-03;8.424e-01;4.153e-02
30.000002;6.665e-01;1.007e+00;3.087e+00;1.510e+00;4.631e+00;9.674e-01;1.409e+00;4.663e+00;1.363e+00;4.510e+00;6.665e-01;2.517e-03;7.717e-03;8.424e-01;4.153e-02
30.000250;6.657e-01;9.976e-01;3.071e+00;1.499e+00;4.613e+00;9.653e-01;1.399e+00;4.644e+00;1.350e+00;4.482e+00;6.657e-01;2.494e-03;7.677e-03;8.424e-01;4.153e-02
30.000506;6.649e-01;9.876e-01;3.055e+00;1.485e+00;4.595e+00;9.631e-01;1.389e+00;4.625e+00;1.338e+00;4.454e+00;6.649e-01;2.469e-03;7.637e-03;8.424e-01;4.153e-02
30.000762;6.640e-01;9.780e-01;3.038e+00;1.473e+00;4.576e+00;9.609e-01;1.379e+00;4.605e+00;1.324e+00;4.425e+00;6.640e-01;2.445e-03;7.596e-03;8.424e-01;4.153e-02
30.001018;6.632e-01;9.680e-01;3.022e+00;1.460e+00;4.557e+00;9.588e-01;1.368e+00;4.586e+00;1.311e+00;4.397e+00;6.632e-01;2.420e-03;7.556e-03;8.424e-01;4.153e-02
30.001274;6.624e-01;9.576e-01;3.007e+00;1.446e+00;4.540e+00;9.566e-01;1.357e+00;4.567e+00;1.298e+00;4.368e+00;6.624e-01;2.394e-03;7.517e-03;8.424e-01;4.153e-02
30.001530;6.615e-01;9.476e-01;2.991e+00;1.432e+00;4.521e+00;9.545e-01;1.346e+00;4.548e+00;1.285e+00;4.340e+00;6.615e-01;2.369e-03;7.477e-03;8.424e-01;4.153e-02
30.001786;6.607e-01;9.372e-01;2.975e+00;1.419e+00;4.503e+00;9.524e-01;1.336e+00;4.528e+00;1.272e+00;4.313e+00;6.607e-01;2.343e-03;7.438e-03;8.424e-01;4.153e-02
30.002042;6.599e-01;9.272e-01;2.960e+00;1.405e+00;4.485e+00;9.503e-01;1.325e+00;4.509e+00;1.258e+00;4.285e+00;6.599e-01;2.318e-03;7.399e-03;8.424e-01;4.153e-02
30.002298;6.591e-01;9.168e-01;2.944e+00;1.391e+00;4.467e+00;9.482e-01;1.313e+00;4.491e+00;1.245e+00;4.258e+00;6.591e-01;2.292e-03;7.360e-03;8.424e-01;4.153e-02
30.002554;6.582e-01;9.064e-01;2.929e+00;1.377e+00;4.449e+00;9.461e-01;1.302e+00;4.472e+00;1.232e+00;4.230e+00;6.582e-01;2.266e-03;7.322e-03;8.424e-01;4.153e-02
30.003066;6.566e-01;8.856e-01;2.898e+00;1.349e+00;4.414e+00;9.419e-01;1.280e+00;4.435e+00;1.205e+00;4.177e+00;6.566e-01;2.214e-03;7.246e-03;8.424e-01;4.153e-02
30.003322;6.558e-01;8.748e-01;2.884e+00;1.334e+00;4.397e+00;9.398e-01;1.268e+00;4.416e+00;1.192e+00;4.150e+00;6.558e-01;2.187e-03;7.209e-03;8.424e-01;4.153e-02
30.003578;6.550e-01;8.644e-01;2.868e+00;1.320e+00;4.379e+00;9.377e-01;1.257e+00;4.398e+00;1.178e+00;4.124e+00;6.550e-01;2.161e-03;7.171e-03;8.424e-01;4.153e-02
30.003834;6.542e-01;8.540e-01;2.854e+00;1.305e+00;4.362e+00;9.357e-01;1.245e+00;4.379e+00;1.165e+00;4.098e+00;6.542e-01;2.135e-03;7.134e-03;8.424e-01;4.153e-02
30.004090;6.534e-01;8.432e-01;2.839e+00;1.290e+00;4.345e+00;9.336e-01;1.234e+00;4.361e+00;1.152e+00;4.072e+00;6.534e-01;2.108e-03;7.097e-03;8.424e-01;4.153e-02
30.004346;6.526e-01;8.328e-01;2.824e+00;1.276e+00;4.328e+00;9.315e-01;1.222e+00;4.343e+00;1.138e+00;4.046e+00;6.526e-01;2.082e-03;7.061e-03;8.424e-01;4.153e-02
30.004602;6.518e-01;8.224e-01;2.810e+00;1.262e+00;4.310e+00;9.295e-01;1.211e+00;4.325e+00;1.125e+00;4.020e+00;6.518e-01;2.056e-03;7.024e-03;8.424e-01;4.153e-02
30.004858;6.510e-01;8.116e-01;2.795e+00;1.247e+00;4.293e+00;9.275e-01;1.199e+00;4.307e+00;1.112e+00;3.994e+00;6.510e-01;2.029e-03;6.988e-03;8.424e-01;4.153e-02
30.005114;6.503e-01;8.012e-01;2.781e+00;1.232e+00;4.276e+00;9.254e-01;1.187e+00;4.289e+00;1.098e+00;3.969e+00;6.503e-01;2.003e-03;6.952e-03;8.424e-01;4.153e-02
30.005370;6.495e-01;7.908e-01;2.766e+00;1.218e+00;4.259e+00;9.234e-01;1.175e+00;4.272e+00;1.085e+00;3.944e+00;6.495e-01;1.977e-03;6.916e-03;8.424e-01;4.153e-02
30.005626;6.487e-01;7.800e-01;2.752e+00;1.202e+00;4.243e+00;9.214e-01;1.163e+00;4.254e+00;1.072e+00;3.919e+00;6.487e-01;1.950e-03;6.881e-03;8.424e-01;4.153e-02
30.005882;6.479e-01;7.696e-01;2.738e+00;1.188e+00;4.226e+00;9.194e-01;1.152e+00;4.236e+00;1.059e+00;3.894e+00;6.479e-01;1.924e-03;6.846e-03;8.424e-01;4.153e-02
30.006138;6.471e-01;7.592e-01;2.724e+00;1.173e+00;4.210e+00;9.174e-01;1.140e+00;4.219e+00;1.046e+00;3.870e+00;6.471e-01;1.898e-03;6.811e-03;8.424e-01;4.153e-02
30.006394;6.464e-01;7.488e-01;2.710e+00;1.158e+00;4.193e+00;9.154e-01;1.128e+00;4.201e+00;1.033e+00;3.846e+00;6.464e-01;1.872e-03;6.776e-03;8.424e-01;4.153e-02
30.006906;6.448e-01;7.280e-01;2.682e+00;1.129e+00;4.160e+00;9.114e-01;1.105e+00;4.167e+00;1.007e+00;3.798e+00;6.448e-01;1.820e-03;6.706e-03;8.424e-01;4.153e-02
30.007162;6.441e-01;7.180e-01;2.669e+00;1.115e+00;4.144e+00;9.095e-01;1.093e+00;4.150e+00;9.940e-01;3.774e+00;6.441e-01;1.795e-03;6.672e-03;8.424e-01;4.153e-02
30.007418;6.433e-01;7.076e-01;2.655e+00;1.100e+00;4.127e+00;9.075e-01;1.082e+00;4.132e+00;9.812e-01;3.750e+00;6.433e-01;1.769e-03;6.638e-03;8.424e-01;4.153e-02
30.007674;6.425e-01;6.976e-01;2.642e+00;1.086e+00;4.111e+00;9.056e-01;1.070e+00;4.115e+00;9.688e-01;3.726e+00;6.425e-01;1.744e-03;6.604e-03;8.424e-01;4.153e-02
30.007930;6.418e-01;6.876e-01;2.628e+00;1.071e+00;4.095e+00;9.036e-01;1.058e+00;4.098e+00;9.560e-01;3.703e+00;6.418e-01;1.719e-03;6.570e-03;8.424e-01;4.153e-02
30.008186;6.410e-01;6.772e-01;2.615e+00;1.056e+00;4.079e+00;9.017e-01;1.047e+00;4.081e+00;9.436e-01;3.680e+00;6.410e-01;1.693e-03;6.537e-03;8.424e-01;4.153e-02
30.008442;6.403e-01;6.676e-01;2.601e+00;1.043e+00;4.063e+00;8.997e-01;1.035e+00;4.065e+00;9.312e-01;3.657e+00;6.403e-01;1.669e-03;6.503e-03;8.424e-01;4.153e-02
30.008698;6.395e-01;6.576e-01;2.588e+00;1.028e+00;4.047e+00;8.978e-01;1.024e+00;4.048e+00;9.192e-01;3.634e+00;6.395e-01;1.644e-03;6.470e-03;8.424e-01;4.153e-02
30.008954;6.388e-01;6.476e-01;2.575e+00;1.014e+00;4.031e+00;8.959e-01;1.013e+00;4.031e+00;9.068e-01;3.612e+00;6.388e-01;1.619e-03;6.437e-03;8.424e-01;4.153e-02
30.009210;6.380e-01;6.380e-01;2.562e+00;1.000e+00;4.015e+00;8.940e-01;1.001e+00;4.015e+00;8.948e-01;3.589e+00;6.380e-01;1.595e-03;6.404e-03;8.424e-01;4.153e-02
30.009466;6.373e-01;6.284e-01;2.549e+00;9.861e-01;3.999e+00;8.921e-01;9.900e-01;3.998e+00;8.828e-01;3.567e+00;6.373e-01;1.571e-03;6.372e-03;8.424e-01;4.153e-02
30.009722;6.365e-01;6.188e-01;2.536e+00;9.721e-01;3.983e+00;8.902e-01;9.787e-01;3.982e+00;8.712e-01;3.544e+00;6.365e-01;1.547e-03;6.339e-03;8.424e-01;4.153e-02
30.009978;6.358e-01;6.096e-01;2.523e+00;9.588e-01;3.968e+00;8.883e-01;9.677e-01;3.965e+00;8.596e-01;3.522e+00;6.358e-01;1.524e-03;6.307e-03;8.424e-01;4.153e-02
30.010234;6.351e-01;6.004e-01;2.510e+00;9.454e-01;3.952e+00;8.864e-01;9.567e-01;3.949e+00;8.480e-01;3.500e+00;6.351e-01;1.501e-03;6.274e-03;8.424e-01;4.153e-02
30.010490;6.343e-01;5.912e-01;2.497e+00;9.320e-01;3.936e+00;8.845e-01;9.460e-01;3.933e+00;8.364e-01;3.479e+00;6.343e-01;1.478e-03;6.242e-03;8.424e-01;4.153e-02
30.010695;6.337e-01;5.836e-01;2.487e+00;9.209e-01;3.924e+00;8.830e-01;9.372e-01;3.920e+00;8.276e-01;3.462e+00;6.337e-01;1.459e-03;6.217e-03;8.424e-01;4.153e-02
30.010951;6.330e-01;5.748e-01;2.474e+00;9.081e-01;3.908e+00;8.812e-01;9.265e-01;3.904e+00;8.164e-01;3.440e+00;6.330e-01;1.437e-03;6.185e-03;8.424e-01;4.153e-02
