time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_UPuInjTerminal;Wind_Turbine_GEN_IpInjTerminal;Wind_Turbine_GEN_IqInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu
0.000000000;1.000e+00;8.320e-01;-4.440e-01;8.320e-01;-4.440e-01;9.787e-01;8.501e-01;-4.079e-01;1.000e+00;2.080e-03;-1.110e-03;1.000e+01;8.320e-01;-4.439e-01
0.000128000;1.000e+00;8.320e-01;-4.440e-01;8.320e-01;-4.440e-01;9.787e-01;8.501e-01;-4.079e-01;1.000e+00;2.080e-03;-1.110e-03;1.000e+01;8.320e-01;-4.439e-01
0.000256000;1.000e+00;8.320e-01;-4.440e-01;8.320e-01;-4.440e-01;9.787e-01;8.501e-01;-4.083e-01;1.000e+00;2.080e-03;-1.110e-03;1.000e+01;8.320e-01;-4.439e-01
0.013024000;1.000e+00;8.320e-01;-4.440e-01;8.320e-01;-4.440e-01;9.787e-01;8.501e-01;-4.083e-01;1.000e+00;2.080e-03;-1.110e-03;1.000e+01;8.320e-01;-4.439e-01
0.014024000;1.000e+00;8.320e-01;-4.440e-01;8.320e-01;-4.440e-01;9.787e-01;8.501e-01;-4.079e-01;1.000e+00;2.080e-03;-1.110e-03;1.000e+01;8.320e-01;-4.439e-01
19.999996000;1.000e+00;8.320e-01;-4.440e-01;8.320e-01;-4.440e-01;9.787e-01;8.501e-01;-4.079e-01;1.000e+00;2.080e-03;-1.110e-03;1.000e+01;8.320e-01;-4.439e-01
19.999996000;1.000e+00;8.320e-01;-4.440e-01;8.320e-01;-4.440e-01;9.787e-01;8.501e-01;-4.079e-01;1.000e+00;2.080e-03;-1.110e-03;1.000e+01;7.904e-01;-4.439e-01
20.003708000;1.000e+00;8.320e-01;-4.440e-01;8.320e-01;-4.440e-01;9.787e-01;8.501e-01;-4.079e-01;1.000e+00;2.080e-03;-1.110e-03;1.000e+01;7.904e-01;-4.439e-01
20.003938000;1.000e+00;8.320e-01;-4.440e-01;8.320e-01;-4.440e-01;9.787e-01;8.501e-01;-4.083e-01;1.000e+00;2.080e-03;-1.110e-03;1.000e+01;7.904e-01;-4.439e-01
20.005805000;1.000e+00;8.320e-01;-4.440e-01;8.320e-01;-4.440e-01;9.787e-01;8.501e-01;-4.083e-01;1.000e+00;2.080e-03;-1.110e-03;1.000e+01;7.904e-01;-4.439e-01
20.009122000;1.000e+00;8.312e-01;-4.440e-01;8.312e-01;-4.440e-01;9.787e-01;8.493e-01;-4.083e-01;1.000e+00;2.078e-03;-1.110e-03;1.000e+01;7.904e-01;-4.439e-01
20.009952000;1.000e+00;8.308e-01;-4.440e-01;8.308e-01;-4.440e-01;9.787e-01;8.489e-01;-4.083e-01;1.000e+00;2.077e-03;-1.110e-03;1.000e+01;7.904e-01;-4.439e-01
