time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;PV_Array_GEN_MagnitudeControlledByAVRPu;PV_Array_GEN_VoltageInjTerminal;PV_Array_GEN_ActiveCurrentInjTerminal;PV_Array_GEN_ReactiveCurrentInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;Main_Xfmr_XFMR_Tap;PV_Array_GEN_ActivePowerSetpointPu;PV_Array_GEN_ReactivePowerSetpointPu;PV_Array_GEN_VoltageSetpointPu;PV_Array_GEN_NetworkFrequencyPu;NetworkFrequencyPu
0.000000;1.044e+00;8.333e-01;7.778e-06;7.978e-01;7.447e-06;1.044e+00;1.058e+00;8.070e-01;4.853e-02;1.044e+00;7.499e-01;7.000e-06;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.000256;1.044e+00;8.333e-01;1.000e-05;7.978e-01;9.574e-06;1.044e+00;1.058e+00;8.070e-01;4.853e-02;1.044e+00;7.499e-01;9.000e-06;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.000512;1.044e+00;8.332e-01;1.111e-05;7.978e-01;1.064e-05;1.044e+00;1.058e+00;8.070e-01;4.853e-02;1.044e+00;7.499e-01;1.000e-05;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.001024;1.044e+00;8.332e-01;1.556e-05;7.978e-01;1.489e-05;1.044e+00;1.058e+00;8.070e-01;4.853e-02;1.044e+00;7.499e-01;1.400e-05;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.002024;1.044e+00;8.332e-01;2.111e-05;7.977e-01;2.021e-05;1.044e+00;1.058e+00;8.069e-01;4.853e-02;1.044e+00;7.499e-01;1.900e-05;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.003024;1.044e+00;8.331e-01;2.667e-05;7.977e-01;2.553e-05;1.044e+00;1.058e+00;8.069e-01;4.854e-02;1.044e+00;7.498e-01;2.400e-05;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.004024;1.044e+00;8.331e-01;3.111e-05;7.976e-01;2.979e-05;1.044e+00;1.058e+00;8.069e-01;4.854e-02;1.044e+00;7.498e-01;2.800e-05;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.005024;1.044e+00;8.331e-01;3.444e-05;7.976e-01;3.298e-05;1.044e+00;1.058e+00;8.068e-01;4.854e-02;1.044e+00;7.498e-01;3.100e-05;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.006024;1.044e+00;8.330e-01;3.667e-05;7.976e-01;3.511e-05;1.044e+00;1.058e+00;8.068e-01;4.854e-02;1.044e+00;7.497e-01;3.300e-05;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.010024;1.044e+00;8.330e-01;4.000e-05;7.976e-01;3.830e-05;1.044e+00;1.058e+00;8.068e-01;4.854e-02;1.044e+00;7.497e-01;3.600e-05;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.013024;1.044e+00;8.330e-01;3.556e-05;7.976e-01;3.404e-05;1.044e+00;1.058e+00;8.068e-01;4.854e-02;1.044e+00;7.497e-01;3.200e-05;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.014024;1.044e+00;8.331e-01;3.333e-05;7.976e-01;3.191e-05;1.044e+00;1.058e+00;8.068e-01;4.853e-02;1.044e+00;7.498e-01;3.000e-05;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.015024;1.044e+00;8.331e-01;3.111e-05;7.976e-01;2.979e-05;1.044e+00;1.058e+00;8.068e-01;4.853e-02;1.044e+00;7.498e-01;2.800e-05;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
