time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;PV_Array_GEN_MagnitudeControlledByAVRPu;PV_Array_GEN_VoltageInjTerminal;PV_Array_GEN_ActiveCurrentInjTerminal;PV_Array_GEN_ReactiveCurrentInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;Main_Xfmr_XFMR_Tap;PV_Array_GEN_ActivePowerSetpointPu;PV_Array_GEN_ReactivePowerSetpointPu;PV_Array_GEN_VoltageSetpointPu;PV_Array_GEN_NetworkFrequencyPu;NetworkFrequencyPu
0.000000;1.044e+00;8.333e-01;-2.222e-06;7.978e-01;-2.128e-06;1.044e+00;1.058e+00;8.071e-01;4.853e-02;1.044e+00;7.500e-01;-2.000e-06;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.005024;1.044e+00;8.332e-01;-1.111e-05;7.977e-01;-1.064e-05;1.044e+00;1.058e+00;8.070e-01;4.851e-02;1.044e+00;7.499e-01;-1.000e-05;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.013024;1.044e+00;8.331e-01;-1.778e-05;7.977e-01;-1.702e-05;1.044e+00;1.058e+00;8.069e-01;4.849e-02;1.044e+00;7.498e-01;-1.600e-05;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.020024;1.044e+00;8.331e-01;-1.556e-05;7.976e-01;-1.489e-05;1.044e+00;1.058e+00;8.069e-01;4.849e-02;1.044e+00;7.498e-01;-1.400e-05;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.025024;1.044e+00;8.331e-01;-1.000e-05;7.977e-01;-9.574e-06;1.044e+00;1.058e+00;8.069e-01;4.850e-02;1.044e+00;7.498e-01;-9.000e-06;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.030024;1.044e+00;8.332e-01;-3.333e-06;7.977e-01;-3.191e-06;1.044e+00;1.058e+00;8.070e-01;4.851e-02;1.044e+00;7.499e-01;-3.000e-06;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.035024;1.044e+00;8.333e-01;3.333e-06;7.978e-01;3.191e-06;1.044e+00;1.058e+00;8.070e-01;4.853e-02;1.044e+00;7.499e-01;3.000e-06;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.040024;1.044e+00;8.333e-01;1.000e-05;7.979e-01;9.574e-06;1.044e+00;1.058e+00;8.071e-01;4.854e-02;1.044e+00;7.500e-01;9.000e-06;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.045024;1.044e+00;8.334e-01;1.556e-05;7.979e-01;1.489e-05;1.044e+00;1.058e+00;8.071e-01;4.855e-02;1.044e+00;7.501e-01;1.400e-05;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.052024;1.044e+00;8.334e-01;1.889e-05;7.980e-01;1.809e-05;1.044e+00;1.058e+00;8.072e-01;4.856e-02;1.044e+00;7.501e-01;1.700e-05;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.062024;1.044e+00;8.335e-01;1.667e-05;7.980e-01;1.596e-05;1.044e+00;1.058e+00;8.072e-01;4.856e-02;1.044e+00;7.501e-01;1.500e-05;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.069024;1.044e+00;8.334e-01;1.111e-05;7.980e-01;1.064e-05;1.044e+00;1.058e+00;8.072e-01;4.855e-02;1.044e+00;7.501e-01;1.000e-05;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.070024;1.044e+00;8.334e-01;1.111e-05;7.979e-01;1.064e-05;1.044e+00;1.058e+00;8.072e-01;4.855e-02;1.044e+00;7.501e-01;1.000e-05;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.078024;1.044e+00;8.334e-01;4.444e-06;7.979e-01;4.255e-06;1.044e+00;1.058e+00;8.071e-01;4.854e-02;1.044e+00;7.500e-01;4.000e-06;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.083024;1.044e+00;8.333e-01;0.000e+00;7.979e-01;0.000e+00;1.044e+00;1.058e+00;8.071e-01;4.853e-02;1.044e+00;7.500e-01;0.000e+00;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.085024;1.044e+00;8.333e-01;-1.111e-06;7.978e-01;-1.064e-06;1.044e+00;1.058e+00;8.071e-01;4.853e-02;1.044e+00;7.500e-01;-1.000e-06;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.091024;1.044e+00;8.333e-01;-3.333e-06;7.978e-01;-3.191e-06;1.044e+00;1.058e+00;8.070e-01;4.852e-02;1.044e+00;7.500e-01;-3.000e-06;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.104024;1.044e+00;8.333e-01;-3.333e-06;7.978e-01;-3.191e-06;1.044e+00;1.058e+00;8.070e-01;4.852e-02;1.044e+00;7.499e-01;-3.000e-06;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.105024;1.044e+00;8.333e-01;-2.222e-06;7.978e-01;-2.128e-06;1.044e+00;1.058e+00;8.070e-01;4.852e-02;1.044e+00;7.500e-01;-2.000e-06;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.112024;1.044e+00;8.333e-01;-0.000e+00;7.978e-01;0.000e+00;1.044e+00;1.058e+00;8.070e-01;4.853e-02;1.044e+00;7.500e-01;-0.000e+00;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.115024;1.044e+00;8.333e-01;1.111e-06;7.979e-01;1.064e-06;1.044e+00;1.058e+00;8.071e-01;4.853e-02;1.044e+00;7.500e-01;1.000e-06;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.124024;1.044e+00;8.333e-01;4.444e-06;7.979e-01;4.255e-06;1.044e+00;1.058e+00;8.071e-01;4.854e-02;1.044e+00;7.500e-01;4.000e-06;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.125024;1.044e+00;8.334e-01;4.444e-06;7.979e-01;4.255e-06;1.044e+00;1.058e+00;8.071e-01;4.854e-02;1.044e+00;7.500e-01;4.000e-06;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.155024;1.044e+00;8.334e-01;2.222e-06;7.979e-01;2.128e-06;1.044e+00;1.058e+00;8.071e-01;4.853e-02;1.044e+00;7.500e-01;2.000e-06;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.215024;1.044e+00;8.333e-01;1.111e-06;7.979e-01;1.064e-06;1.044e+00;1.058e+00;8.071e-01;4.853e-02;1.044e+00;7.500e-01;1.000e-06;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.224024;1.044e+00;8.334e-01;1.111e-06;7.979e-01;1.064e-06;1.044e+00;1.058e+00;8.071e-01;4.853e-02;1.044e+00;7.500e-01;1.000e-06;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.225024;1.044e+00;8.333e-01;1.111e-06;7.979e-01;1.064e-06;1.044e+00;1.058e+00;8.071e-01;4.853e-02;1.044e+00;7.500e-01;1.000e-06;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
29.999994;1.044e+00;8.333e-01;-2.317e-07;7.979e-01;-1.763e-08;1.044e+00;1.058e+00;8.071e-01;4.853e-02;1.044e+00;7.500e-01;3.487e-07;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
29.999998;1.496e-01;1.642e-01;1.890e+00;1.098e+00;1.264e+01;7.166e-01;1.058e+00;2.442e+00;1.245e+01;1.496e-01;1.478e-01;1.701e+00;1.000e+01;8.333e-01;0.000e+00;1.044e+00;4.742e+01;4.742e+01
30.000002;1.496e-01;4.129e-01;1.890e+00;5.866e-02;1.264e+01;7.165e-01;1.058e+00;9.041e-01;2.762e+00;1.496e-01;3.716e-01;1.701e+00;1.000e+01;8.333e-01;0.000e+00;1.044e+00;4.890e+01;4.890e+01
30.001010;1.469e-01;4.063e-01;1.811e+00;4.542e-02;1.233e+01;6.902e-01;1.034e+00;9.035e-01;2.790e+00;1.469e-01;3.657e-01;1.630e+00;1.000e+01;8.333e-01;0.000e+00;1.044e+00;4.889e+01;4.889e+01
30.001727;1.450e-01;4.017e-01;1.758e+00;3.594e-02;1.212e+01;6.722e-01;1.016e+00;9.030e-01;2.810e+00;1.450e-01;3.615e-01;1.582e+00;1.000e+01;8.333e-01;0.000e+00;1.044e+00;4.889e+01;4.889e+01
30.002187;1.438e-01;3.987e-01;1.724e+00;2.985e-02;1.199e+01;6.610e-01;1.005e+00;9.026e-01;2.822e+00;1.438e-01;3.588e-01;1.552e+00;1.000e+01;8.333e-01;0.000e+00;1.044e+00;4.889e+01;4.889e+01
30.002648;1.426e-01;3.957e-01;1.691e+00;2.372e-02;1.186e+01;6.500e-01;9.946e-01;9.022e-01;2.835e+00;1.426e-01;3.561e-01;1.522e+00;1.000e+01;8.333e-01;0.000e+00;1.044e+00;4.888e+01;4.888e+01
30.003109;1.415e-01;3.927e-01;1.659e+00;1.759e-02;1.172e+01;6.391e-01;9.839e-01;9.018e-01;2.847e+00;1.415e-01;3.535e-01;1.493e+00;1.000e+01;8.333e-01;0.000e+00;1.044e+00;4.888e+01;4.888e+01
30.003570;1.403e-01;3.898e-01;1.627e+00;1.143e-02;1.160e+01;6.285e-01;9.733e-01;9.013e-01;2.858e+00;1.403e-01;3.508e-01;1.465e+00;1.000e+01;8.333e-01;0.000e+00;1.044e+00;4.888e+01;4.888e+01
30.004031;1.392e-01;3.868e-01;1.596e+00;5.271e-03;1.147e+01;6.181e-01;9.629e-01;9.008e-01;2.870e+00;1.392e-01;3.481e-01;1.437e+00;1.000e+01;8.333e-01;0.000e+00;1.044e+00;4.888e+01;4.888e+01
30.004491;1.381e-01;3.838e-01;1.566e+00;-9.001e-04;1.134e+01;6.079e-01;9.525e-01;9.003e-01;2.881e+00;1.381e-01;3.455e-01;1.410e+00;1.000e+01;8.333e-01;0.000e+00;1.044e+00;4.888e+01;4.888e+01
30.004952;1.370e-01;3.809e-01;1.537e+00;-7.085e-03;1.122e+01;5.979e-01;9.423e-01;8.998e-01;2.892e+00;1.370e-01;3.428e-01;1.383e+00;1.000e+01;8.333e-01;0.000e+00;1.044e+00;4.887e+01;4.887e+01
30.005183;1.364e-01;3.794e-01;1.522e+00;-1.019e-02;1.115e+01;5.930e-01;9.372e-01;8.995e-01;2.898e+00;1.364e-01;3.415e-01;1.370e+00;1.000e+01;8.333e-01;0.000e+00;1.044e+00;4.887e+01;4.887e+01
30.005643;1.353e-01;3.764e-01;1.493e+00;-1.638e-02;1.103e+01;5.833e-01;9.271e-01;8.989e-01;2.908e+00;1.353e-01;3.388e-01;1.344e+00;1.000e+01;8.333e-01;0.000e+00;1.044e+00;4.887e+01;4.887e+01
30.006104;1.343e-01;3.735e-01;1.465e+00;-2.259e-02;1.091e+01;5.737e-01;9.171e-01;8.982e-01;2.919e+00;1.343e-01;3.362e-01;1.318e+00;1.000e+01;8.333e-01;0.000e+00;1.044e+00;4.887e+01;4.887e+01
30.007138;1.319e-01;3.669e-01;1.404e+00;-3.655e-02;1.064e+01;5.529e-01;8.951e-01;8.967e-01;2.941e+00;1.319e-01;3.303e-01;1.263e+00;1.000e+01;8.333e-01;0.000e+00;1.044e+00;4.887e+01;4.887e+01
30.008179;1.295e-01;3.604e-01;1.344e+00;-5.063e-02;1.038e+01;5.329e-01;8.735e-01;8.950e-01;2.962e+00;1.295e-01;3.244e-01;1.210e+00;1.000e+01;8.333e-01;0.000e+00;1.044e+00;4.886e+01;4.886e+01
30.008870;1.280e-01;3.561e-01;1.307e+00;-5.998e-02;1.021e+01;5.199e-01;8.595e-01;8.938e-01;2.976e+00;1.280e-01;3.205e-01;1.176e+00;1.000e+01;8.333e-01;0.000e+00;1.044e+00;4.886e+01;4.886e+01
30.009101;1.275e-01;3.546e-01;1.294e+00;-6.311e-02;1.015e+01;5.157e-01;8.548e-01;8.934e-01;2.980e+00;1.275e-01;3.192e-01;1.165e+00;1.000e+01;8.333e-01;0.000e+00;1.044e+00;4.886e+01;4.886e+01
30.009562;1.265e-01;3.518e-01;1.270e+00;-6.934e-02;1.004e+01;5.074e-01;8.456e-01;8.925e-01;2.988e+00;1.265e-01;3.166e-01;1.143e+00;1.000e+01;8.333e-01;0.000e+00;1.044e+00;4.886e+01;4.886e+01
30.010022;1.254e-01;3.489e-01;1.246e+00;-7.557e-02;9.931e+00;4.992e-01;8.365e-01;8.916e-01;2.997e+00;1.254e-01;3.141e-01;1.121e+00;1.000e+01;8.333e-01;0.000e+00;1.044e+00;4.886e+01;4.886e+01
30.011174;1.229e-01;3.419e-01;1.188e+00;-9.113e-02;9.660e+00;4.792e-01;8.142e-01;8.892e-01;3.016e+00;1.229e-01;3.077e-01;1.069e+00;1.000e+01;8.333e-01;0.000e+00;1.044e+00;4.887e+01;4.887e+01
30.012096;1.210e-01;3.363e-01;1.143e+00;-1.036e-01;9.448e+00;4.639e-01;7.968e-01;8.872e-01;3.030e+00;1.210e-01;3.027e-01;1.029e+00;1.000e+01;8.333e-01;0.000e+00;1.044e+00;4.887e+01;4.887e+01
30.013018;1.190e-01;3.308e-01;1.100e+00;-1.159e-01;9.241e+00;4.490e-01;7.798e-01;8.850e-01;3.043e+00;1.190e-01;2.977e-01;9.899e-01;1.000e+01;8.333e-01;0.000e+00;1.044e+00;4.887e+01;4.887e+01
30.014170;1.166e-01;3.239e-01;1.048e+00;-1.313e-01;8.988e+00;4.311e-01;7.591e-01;8.821e-01;3.057e+00;1.166e-01;2.916e-01;9.434e-01;1.000e+01;8.333e-01;0.000e+00;1.044e+00;4.888e+01;4.888e+01
30.015091;1.147e-01;3.185e-01;1.008e+00;-1.436e-01;8.791e+00;4.173e-01;7.429e-01;8.797e-01;3.067e+00;1.147e-01;2.867e-01;9.076e-01;1.000e+01;8.333e-01;0.000e+00;1.044e+00;4.888e+01;4.888e+01
30.016013;1.128e-01;3.132e-01;9.701e-01;-1.558e-01;8.598e+00;4.039e-01;7.271e-01;8.772e-01;3.076e+00;1.128e-01;2.819e-01;8.731e-01;1.000e+01;8.333e-01;0.000e+00;1.044e+00;4.889e+01;4.889e+01
30.017395;1.100e-01;3.054e-01;9.149e-01;-1.739e-01;8.315e+00;3.845e-01;7.041e-01;8.732e-01;3.088e+00;1.100e-01;2.749e-01;8.235e-01;1.000e+01;8.333e-01;0.000e+00;1.044e+00;4.890e+01;4.890e+01
30.018223;1.084e-01;3.008e-01;8.833e-01;-1.846e-01;8.151e+00;3.734e-01;6.907e-01;8.707e-01;3.093e+00;1.084e-01;2.707e-01;7.950e-01;1.000e+01;8.333e-01;0.000e+00;1.044e+00;4.890e+01;4.890e+01
30.019503;1.058e-01;2.938e-01;8.362e-01;-2.010e-01;7.902e+00;3.567e-01;6.705e-01;8.667e-01;3.100e+00;1.058e-01;2.644e-01;7.526e-01;1.000e+01;8.333e-01;0.000e+00;1.044e+00;4.892e+01;4.892e+01
