time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_AVRSetpointPu;Wind_Turbine_GEN_InjectedActiveCurrent;Wind_Turbine_GEN_InjectedReactiveCurrent
20.017916000;1.050e+00;8.360e-01;1.280e-02;7.966e-01;1.220e-02;1.050e+00;1.050e+00;2.090e-03;3.200e-05;1.000e+01;8.320e-01;1.097e+00;7.962e-01;-3.066e-02
20.018428000;1.050e+00;8.360e-01;1.360e-02;7.964e-01;1.296e-02;1.050e+00;1.050e+00;2.090e-03;3.400e-05;1.000e+01;8.320e-01;1.097e+00;7.962e-01;-3.116e-02
20.018940000;1.050e+00;8.364e-01;1.400e-02;7.966e-01;1.333e-02;1.050e+00;1.050e+00;2.091e-03;3.500e-05;1.000e+01;8.320e-01;1.097e+00;7.961e-01;-3.165e-02
20.019452000;1.050e+00;8.364e-01;1.440e-02;7.965e-01;1.371e-02;1.050e+00;1.050e+00;2.091e-03;3.600e-05;1.000e+01;8.320e-01;1.097e+00;7.961e-01;-3.212e-02
20.019964000;1.050e+00;8.364e-01;1.480e-02;7.963e-01;1.409e-02;1.050e+00;1.050e+00;2.091e-03;3.700e-05;1.000e+01;8.320e-01;1.097e+00;7.961e-01;-3.258e-02
20.020476000;1.051e+00;8.368e-01;1.560e-02;7.965e-01;1.485e-02;1.051e+00;1.051e+00;2.092e-03;3.900e-05;1.000e+01;8.320e-01;1.097e+00;7.960e-01;-3.302e-02
20.020988000;1.051e+00;8.368e-01;1.600e-02;7.964e-01;1.523e-02;1.051e+00;1.051e+00;2.092e-03;4.000e-05;1.000e+01;8.320e-01;1.097e+00;7.960e-01;-3.345e-02
20.021500000;1.051e+00;8.368e-01;1.640e-02;7.962e-01;1.560e-02;1.051e+00;1.051e+00;2.092e-03;4.100e-05;1.000e+01;8.320e-01;1.097e+00;7.959e-01;-3.386e-02
20.022012000;1.051e+00;8.372e-01;1.720e-02;7.964e-01;1.636e-02;1.051e+00;1.051e+00;2.093e-03;4.300e-05;1.000e+01;8.320e-01;1.097e+00;7.959e-01;-3.425e-02
20.022524000;1.051e+00;8.372e-01;1.760e-02;7.963e-01;1.674e-02;1.051e+00;1.051e+00;2.093e-03;4.400e-05;1.000e+01;8.320e-01;1.097e+00;7.958e-01;-3.464e-02
20.023036000;1.052e+00;8.372e-01;1.800e-02;7.961e-01;1.712e-02;1.052e+00;1.052e+00;2.093e-03;4.500e-05;1.000e+01;8.320e-01;1.097e+00;7.958e-01;-3.501e-02
20.023548000;1.052e+00;8.372e-01;1.840e-02;7.960e-01;1.749e-02;1.052e+00;1.052e+00;2.093e-03;4.600e-05;1.000e+01;8.320e-01;1.097e+00;7.957e-01;-3.537e-02
20.024060000;1.052e+00;8.376e-01;1.920e-02;7.962e-01;1.825e-02;1.052e+00;1.052e+00;2.094e-03;4.800e-05;1.000e+01;8.320e-01;1.097e+00;7.957e-01;-3.571e-02
20.024572000;1.052e+00;8.376e-01;1.960e-02;7.961e-01;1.863e-02;1.052e+00;1.052e+00;2.094e-03;4.900e-05;1.000e+01;8.320e-01;1.097e+00;7.956e-01;-3.604e-02
20.025084000;1.052e+00;8.376e-01;2.000e-02;7.959e-01;1.900e-02;1.052e+00;1.052e+00;2.094e-03;5.000e-05;1.000e+01;8.320e-01;1.097e+00;7.955e-01;-3.636e-02
20.025596000;1.053e+00;8.380e-01;2.040e-02;7.962e-01;1.938e-02;1.053e+00;1.053e+00;2.095e-03;5.100e-05;1.000e+01;8.320e-01;1.097e+00;7.955e-01;-3.667e-02
20.026108000;1.053e+00;8.380e-01;2.120e-02;7.960e-01;2.014e-02;1.053e+00;1.053e+00;2.095e-03;5.300e-05;1.000e+01;8.320e-01;1.097e+00;7.954e-01;-3.697e-02
20.026620000;1.053e+00;8.380e-01;2.160e-02;7.959e-01;2.051e-02;1.053e+00;1.053e+00;2.095e-03;5.400e-05;1.000e+01;8.320e-01;1.097e+00;7.953e-01;-3.725e-02
20.027620000;1.053e+00;8.384e-01;2.240e-02;7.960e-01;2.127e-02;1.053e+00;1.053e+00;2.096e-03;5.600e-05;1.000e+01;8.320e-01;1.097e+00;7.952e-01;-3.778e-02
20.028048000;1.053e+00;8.384e-01;2.280e-02;7.959e-01;2.164e-02;1.053e+00;1.053e+00;2.096e-03;5.699e-05;1.000e+01;8.320e-01;1.097e+00;7.952e-01;-3.799e-02
20.028056000;1.053e+00;8.384e-01;2.280e-02;7.958e-01;2.164e-02;1.053e+00;1.053e+00;2.096e-03;5.699e-05;1.000e+01;8.320e-01;1.097e+00;7.952e-01;-3.799e-02
20.028072000;1.053e+00;8.384e-01;2.280e-02;7.958e-01;2.164e-02;1.053e+00;1.053e+00;2.096e-03;5.699e-05;1.000e+01;8.320e-01;1.097e+00;7.951e-01;-3.800e-02
20.028104000;1.053e+00;8.384e-01;2.280e-02;7.958e-01;2.164e-02;1.053e+00;1.053e+00;2.096e-03;5.699e-05;1.000e+01;8.320e-01;1.097e+00;7.951e-01;-3.801e-02
20.028168000;1.054e+00;8.384e-01;2.280e-02;7.958e-01;2.164e-02;1.054e+00;1.054e+00;2.096e-03;5.699e-05;1.000e+01;8.320e-01;1.097e+00;7.951e-01;-3.805e-02
20.028296000;1.054e+00;8.384e-01;2.320e-02;7.958e-01;2.202e-02;1.054e+00;1.054e+00;2.096e-03;5.799e-05;1.000e+01;8.320e-01;1.097e+00;7.951e-01;-3.811e-02
20.028552000;1.054e+00;8.384e-01;2.320e-02;7.957e-01;2.202e-02;1.054e+00;1.054e+00;2.096e-03;5.799e-05;1.000e+01;8.320e-01;1.097e+00;7.951e-01;-3.823e-02
20.029064000;1.054e+00;8.384e-01;2.360e-02;7.956e-01;2.239e-02;1.054e+00;1.054e+00;2.096e-03;5.899e-05;1.000e+01;8.320e-01;1.097e+00;7.950e-01;-3.846e-02
20.029576000;1.054e+00;8.384e-01;2.400e-02;7.954e-01;2.277e-02;1.054e+00;1.054e+00;2.096e-03;5.999e-05;1.000e+01;8.320e-01;1.097e+00;7.949e-01;-3.868e-02
20.030576000;1.054e+00;8.388e-01;2.520e-02;7.956e-01;2.390e-02;1.054e+00;1.054e+00;2.097e-03;6.299e-05;1.000e+01;8.320e-01;1.097e+00;7.948e-01;-3.909e-02
20.031476000;1.055e+00;8.388e-01;2.560e-02;7.953e-01;2.427e-02;1.055e+00;1.055e+00;2.097e-03;6.399e-05;1.000e+01;8.320e-01;1.097e+00;7.946e-01;-3.943e-02
20.032376000;1.055e+00;8.388e-01;2.640e-02;7.951e-01;2.503e-02;1.055e+00;1.055e+00;2.097e-03;6.599e-05;1.000e+01;8.320e-01;1.097e+00;7.945e-01;-3.974e-02
20.033276000;1.055e+00;8.392e-01;2.720e-02;7.953e-01;2.578e-02;1.055e+00;1.055e+00;2.098e-03;6.799e-05;1.000e+01;8.320e-01;1.097e+00;7.944e-01;-4.002e-02
20.034176000;1.056e+00;8.392e-01;2.800e-02;7.951e-01;2.653e-02;1.056e+00;1.056e+00;2.098e-03;6.999e-05;1.000e+01;8.320e-01;1.097e+00;7.942e-01;-4.028e-02
20.035076000;1.056e+00;8.392e-01;2.840e-02;7.949e-01;2.690e-02;1.056e+00;1.056e+00;2.098e-03;7.099e-05;1.000e+01;8.320e-01;1.097e+00;7.940e-01;-4.052e-02
20.036876000;1.056e+00;8.392e-01;3.000e-02;7.945e-01;2.840e-02;1.056e+00;1.056e+00;2.098e-03;7.500e-05;1.000e+01;8.320e-01;1.097e+00;7.937e-01;-4.093e-02
20.037776000;1.057e+00;8.392e-01;3.040e-02;7.943e-01;2.877e-02;1.057e+00;1.057e+00;2.098e-03;7.600e-05;1.000e+01;8.320e-01;1.097e+00;7.936e-01;-4.110e-02
20.038676000;1.057e+00;8.392e-01;3.120e-02;7.941e-01;2.952e-02;1.057e+00;1.057e+00;2.098e-03;7.800e-05;1.000e+01;8.320e-01;1.097e+00;7.934e-01;-4.125e-02
20.039576000;1.057e+00;8.392e-01;3.160e-02;7.939e-01;2.990e-02;1.057e+00;1.057e+00;2.098e-03;7.900e-05;1.000e+01;8.320e-01;1.097e+00;7.932e-01;-4.138e-02
20.040476000;1.057e+00;8.392e-01;3.200e-02;7.938e-01;3.027e-02;1.057e+00;1.057e+00;2.098e-03;8.000e-05;1.000e+01;8.320e-01;1.097e+00;7.931e-01;-4.150e-02
20.041376000;1.057e+00;8.392e-01;3.280e-02;7.936e-01;3.102e-02;1.057e+00;1.057e+00;2.098e-03;8.200e-05;1.000e+01;8.320e-01;1.097e+00;7.929e-01;-4.160e-02
20.042276000;1.058e+00;8.392e-01;3.320e-02;7.934e-01;3.139e-02;1.058e+00;1.058e+00;2.098e-03;8.300e-05;1.000e+01;8.320e-01;1.097e+00;7.927e-01;-4.169e-02
20.043176000;1.058e+00;8.392e-01;3.360e-02;7.933e-01;3.176e-02;1.058e+00;1.058e+00;2.098e-03;8.400e-05;1.000e+01;8.320e-01;1.097e+00;7.925e-01;-4.176e-02
20.044076000;1.058e+00;8.392e-01;3.400e-02;7.931e-01;3.213e-02;1.058e+00;1.058e+00;2.098e-03;8.500e-05;1.000e+01;8.320e-01;1.097e+00;7.924e-01;-4.182e-02
20.044976000;1.058e+00;8.392e-01;3.480e-02;7.930e-01;3.288e-02;1.058e+00;1.058e+00;2.098e-03;8.700e-05;1.000e+01;8.320e-01;1.097e+00;7.922e-01;-4.186e-02
20.045876000;1.058e+00;8.392e-01;3.520e-02;7.929e-01;3.326e-02;1.058e+00;1.058e+00;2.098e-03;8.800e-05;1.000e+01;8.320e-01;1.097e+00;7.920e-01;-4.190e-02
20.046776000;1.059e+00;8.392e-01;3.560e-02;7.927e-01;3.363e-02;1.059e+00;1.059e+00;2.098e-03;8.900e-05;1.000e+01;8.320e-01;1.097e+00;7.918e-01;-4.192e-02
20.047676000;1.059e+00;8.392e-01;3.600e-02;7.926e-01;3.400e-02;1.059e+00;1.059e+00;2.098e-03;9.000e-05;1.000e+01;8.320e-01;1.097e+00;7.917e-01;-4.193e-02
20.048576000;1.059e+00;8.392e-01;3.640e-02;7.925e-01;3.437e-02;1.059e+00;1.059e+00;2.098e-03;9.100e-05;1.000e+01;8.320e-01;1.097e+00;7.915e-01;-4.194e-02
20.049476000;1.059e+00;8.392e-01;3.640e-02;7.924e-01;3.437e-02;1.059e+00;1.059e+00;2.098e-03;9.100e-05;1.000e+01;8.320e-01;1.097e+00;7.913e-01;-4.193e-02
20.050376000;1.059e+00;8.388e-01;3.680e-02;7.919e-01;3.474e-02;1.059e+00;1.059e+00;2.097e-03;9.200e-05;1.000e+01;8.320e-01;1.097e+00;7.911e-01;-4.192e-02
20.051276000;1.059e+00;8.388e-01;3.720e-02;7.918e-01;3.512e-02;1.059e+00;1.059e+00;2.097e-03;9.300e-05;1.000e+01;8.320e-01;1.097e+00;7.910e-01;-4.189e-02
20.052176000;1.060e+00;8.388e-01;3.760e-02;7.917e-01;3.549e-02;1.060e+00;1.060e+00;2.097e-03;9.400e-05;1.000e+01;8.320e-01;1.097e+00;7.908e-01;-4.186e-02
20.053076000;1.060e+00;8.388e-01;3.800e-02;7.916e-01;3.586e-02;1.060e+00;1.060e+00;2.097e-03;9.500e-05;1.000e+01;8.320e-01;1.097e+00;7.906e-01;-4.183e-02
20.053976000;1.060e+00;8.388e-01;3.800e-02;7.915e-01;3.586e-02;1.060e+00;1.060e+00;2.097e-03;9.500e-05;1.000e+01;8.320e-01;1.097e+00;7.904e-01;-4.179e-02
20.054876000;1.060e+00;8.384e-01;3.840e-02;7.910e-01;3.623e-02;1.060e+00;1.060e+00;2.096e-03;9.600e-05;1.000e+01;8.320e-01;1.097e+00;7.903e-01;-4.174e-02
20.055776000;1.060e+00;8.384e-01;3.880e-02;7.910e-01;3.660e-02;1.060e+00;1.060e+00;2.096e-03;9.700e-05;1.000e+01;8.320e-01;1.097e+00;7.901e-01;-4.169e-02
20.056676000;1.060e+00;8.384e-01;3.880e-02;7.909e-01;3.660e-02;1.060e+00;1.060e+00;2.096e-03;9.700e-05;1.000e+01;8.320e-01;1.097e+00;7.899e-01;-4.163e-02
20.057576000;1.060e+00;8.384e-01;3.920e-02;7.908e-01;3.698e-02;1.060e+00;1.060e+00;2.096e-03;9.800e-05;1.000e+01;8.320e-01;1.097e+00;7.898e-01;-4.157e-02
20.058476000;1.060e+00;8.380e-01;3.920e-02;7.904e-01;3.697e-02;1.060e+00;1.060e+00;2.095e-03;9.800e-05;1.000e+01;8.320e-01;1.097e+00;7.896e-01;-4.151e-02
20.059376000;1.060e+00;8.380e-01;3.960e-02;7.903e-01;3.735e-02;1.060e+00;1.060e+00;2.095e-03;9.900e-05;1.000e+01;8.320e-01;1.097e+00;7.894e-01;-4.144e-02
20.060276000;1.060e+00;8.380e-01;3.960e-02;7.902e-01;3.734e-02;1.060e+00;1.060e+00;2.095e-03;9.900e-05;1.000e+01;8.320e-01;1.097e+00;7.893e-01;-4.137e-02
20.061176000;1.061e+00;8.380e-01;4.000e-02;7.902e-01;3.772e-02;1.061e+00;1.061e+00;2.095e-03;1.000e-04;1.000e+01;8.320e-01;1.097e+00;7.891e-01;-4.130e-02
20.062076000;1.061e+00;8.376e-01;4.000e-02;7.897e-01;3.771e-02;1.061e+00;1.061e+00;2.094e-03;1.000e-04;1.000e+01;8.320e-01;1.097e+00;7.890e-01;-4.123e-02
20.062976000;1.061e+00;8.376e-01;4.000e-02;7.897e-01;3.771e-02;1.061e+00;1.061e+00;2.094e-03;1.000e-04;1.000e+01;8.320e-01;1.097e+00;7.888e-01;-4.115e-02
20.063876000;1.061e+00;8.376e-01;4.040e-02;7.896e-01;3.809e-02;1.061e+00;1.061e+00;2.094e-03;1.010e-04;1.000e+01;8.320e-01;1.097e+00;7.887e-01;-4.108e-02
20.064776000;1.061e+00;8.372e-01;4.040e-02;7.892e-01;3.808e-02;1.061e+00;1.061e+00;2.093e-03;1.010e-04;1.000e+01;8.320e-01;1.097e+00;7.885e-01;-4.100e-02
20.065776000;1.061e+00;8.372e-01;4.040e-02;7.892e-01;3.808e-02;1.061e+00;1.061e+00;2.093e-03;1.010e-04;1.000e+01;8.320e-01;1.097e+00;7.884e-01;-4.091e-02
20.066776000;1.061e+00;8.372e-01;4.080e-02;7.891e-01;3.846e-02;1.061e+00;1.061e+00;2.093e-03;1.020e-04;1.000e+01;8.320e-01;1.097e+00;7.882e-01;-4.083e-02
20.067776000;1.061e+00;8.368e-01;4.080e-02;7.887e-01;3.846e-02;1.061e+00;1.061e+00;2.092e-03;1.020e-04;1.000e+01;8.320e-01;1.097e+00;7.881e-01;-4.074e-02
20.068776000;1.061e+00;8.368e-01;4.080e-02;7.887e-01;3.845e-02;1.061e+00;1.061e+00;2.092e-03;1.020e-04;1.000e+01;8.320e-01;1.097e+00;7.879e-01;-4.065e-02
20.069776000;1.061e+00;8.368e-01;4.080e-02;7.886e-01;3.845e-02;1.061e+00;1.061e+00;2.092e-03;1.020e-04;1.000e+01;8.320e-01;1.097e+00;7.878e-01;-4.056e-02
20.070776000;1.061e+00;8.364e-01;4.120e-02;7.882e-01;3.883e-02;1.061e+00;1.061e+00;2.091e-03;1.030e-04;1.000e+01;8.320e-01;1.097e+00;7.876e-01;-4.048e-02
20.071776000;1.061e+00;8.364e-01;4.120e-02;7.882e-01;3.883e-02;1.061e+00;1.061e+00;2.091e-03;1.030e-04;1.000e+01;8.320e-01;1.097e+00;7.875e-01;-4.039e-02
20.072776000;1.061e+00;8.364e-01;4.120e-02;7.882e-01;3.882e-02;1.061e+00;1.061e+00;2.091e-03;1.030e-04;1.000e+01;8.320e-01;1.097e+00;7.873e-01;-4.031e-02
20.073776000;1.061e+00;8.360e-01;4.120e-02;7.878e-01;3.882e-02;1.061e+00;1.061e+00;2.090e-03;1.030e-04;1.000e+01;8.320e-01;1.097e+00;7.872e-01;-4.022e-02
20.074776000;1.061e+00;8.360e-01;4.120e-02;7.877e-01;3.882e-02;1.061e+00;1.061e+00;2.090e-03;1.030e-04;1.000e+01;8.320e-01;1.097e+00;7.871e-01;-4.014e-02
20.075776000;1.061e+00;8.360e-01;4.120e-02;7.877e-01;3.882e-02;1.061e+00;1.061e+00;2.090e-03;1.030e-04;1.000e+01;8.320e-01;1.097e+00;7.869e-01;-4.006e-02
20.076776000;1.061e+00;8.356e-01;4.120e-02;7.873e-01;3.882e-02;1.061e+00;1.061e+00;2.089e-03;1.030e-04;1.000e+01;8.320e-01;1.097e+00;7.868e-01;-3.998e-02
20.078776000;1.061e+00;8.356e-01;4.120e-02;7.873e-01;3.882e-02;1.061e+00;1.061e+00;2.089e-03;1.030e-04;1.000e+01;8.320e-01;1.097e+00;7.866e-01;-3.983e-02
20.079776000;1.061e+00;8.352e-01;4.160e-02;7.869e-01;3.919e-02;1.061e+00;1.061e+00;2.088e-03;1.040e-04;1.000e+01;8.320e-01;1.097e+00;7.865e-01;-3.975e-02
20.081776000;1.061e+00;8.352e-01;4.160e-02;7.869e-01;3.919e-02;1.061e+00;1.061e+00;2.088e-03;1.040e-04;1.000e+01;8.320e-01;1.097e+00;7.863e-01;-3.961e-02
20.082776000;1.061e+00;8.352e-01;4.160e-02;7.869e-01;3.919e-02;1.061e+00;1.061e+00;2.088e-03;1.040e-04;1.000e+01;8.320e-01;1.097e+00;7.862e-01;-3.955e-02
20.083776000;1.061e+00;8.348e-01;4.160e-02;7.865e-01;3.919e-02;1.061e+00;1.061e+00;2.087e-03;1.040e-04;1.000e+01;8.320e-01;1.097e+00;7.861e-01;-3.948e-02
20.085776000;1.061e+00;8.348e-01;4.160e-02;7.865e-01;3.919e-02;1.061e+00;1.061e+00;2.087e-03;1.040e-04;1.000e+01;8.320e-01;1.097e+00;7.859e-01;-3.936e-02
20.086776000;1.061e+00;8.344e-01;4.160e-02;7.861e-01;3.919e-02;1.061e+00;1.061e+00;2.086e-03;1.040e-04;1.000e+01;8.320e-01;1.097e+00;7.858e-01;-3.930e-02
20.088776000;1.061e+00;8.344e-01;4.160e-02;7.861e-01;3.919e-02;1.061e+00;1.061e+00;2.086e-03;1.040e-04;1.000e+01;8.320e-01;1.097e+00;7.856e-01;-3.920e-02
20.089776000;1.061e+00;8.344e-01;4.160e-02;7.861e-01;3.919e-02;1.061e+00;1.061e+00;2.086e-03;1.040e-04;1.000e+01;8.320e-01;1.097e+00;7.856e-01;-3.915e-02
20.090776000;1.061e+00;8.340e-01;4.160e-02;7.857e-01;3.919e-02;1.061e+00;1.061e+00;2.085e-03;1.040e-04;1.000e+01;8.320e-01;1.097e+00;7.855e-01;-3.910e-02
20.091776000;1.061e+00;8.340e-01;4.160e-02;7.857e-01;3.919e-02;1.061e+00;1.061e+00;2.085e-03;1.040e-04;1.000e+01;8.320e-01;1.097e+00;7.854e-01;-3.905e-02
20.092776000;1.061e+00;8.340e-01;4.120e-02;7.857e-01;3.881e-02;1.061e+00;1.061e+00;2.085e-03;1.030e-04;1.000e+01;8.320e-01;1.097e+00;7.853e-01;-3.901e-02
20.093776000;1.061e+00;8.340e-01;4.120e-02;7.857e-01;3.881e-02;1.061e+00;1.061e+00;2.085e-03;1.030e-04;1.000e+01;8.320e-01;1.097e+00;7.853e-01;-3.897e-02
20.094776000;1.061e+00;8.340e-01;4.120e-02;7.857e-01;3.881e-02;1.061e+00;1.061e+00;2.085e-03;1.030e-04;1.000e+01;8.320e-01;1.097e+00;7.852e-01;-3.893e-02
20.095776000;1.061e+00;8.336e-01;4.120e-02;7.853e-01;3.881e-02;1.061e+00;1.061e+00;2.084e-03;1.030e-04;1.000e+01;8.320e-01;1.097e+00;7.851e-01;-3.889e-02
