time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_UPuInjTerminal;Wind_Turbine_GEN_IpInjTerminal;Wind_Turbine_GEN_IqInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu
0.000000000;1.000e+00;8.320e-01;-5.733e-11;8.320e-01;-6.122e-09;1.001e+00;8.312e-01;3.477e-02;1.000e+00;2.080e-03;8.155e-09;1.000e+01;8.320e-01;1.040e-04
0.000001000;1.000e+00;8.320e-01;-5.292e-11;8.320e-01;-6.107e-09;1.001e+00;8.312e-01;3.477e-02;1.000e+00;2.080e-03;8.132e-09;1.000e+01;8.320e-01;1.040e-04
29.999994000;1.000e+00;8.320e-01;-6.631e-07;8.320e-01;-5.560e-07;1.001e+00;8.312e-01;3.477e-02;1.000e+00;2.080e-03;1.599e-09;1.000e+01;8.320e-01;1.040e-04
29.999994000;8.140e-01;9.396e-01;3.005e+00;1.154e+00;3.691e+00;1.001e+00;9.395e-01;3.751e+00;8.140e-01;2.349e-03;7.512e-03;1.000e+01;8.320e-01;1.040e-04
29.999995000;8.140e-01;9.396e-01;3.004e+00;1.154e+00;3.691e+00;1.001e+00;9.392e-01;3.751e+00;8.140e-01;2.349e-03;7.511e-03;1.000e+01;8.320e-01;1.040e-04
29.999996000;8.140e-01;9.392e-01;3.004e+00;1.154e+00;3.690e+00;1.001e+00;9.392e-01;3.751e+00;8.140e-01;2.348e-03;7.510e-03;1.000e+01;8.320e-01;1.040e-04
29.999998000;8.139e-01;9.392e-01;3.004e+00;1.154e+00;3.690e+00;1.001e+00;9.393e-01;3.751e+00;8.139e-01;2.348e-03;7.509e-03;1.000e+01;8.320e-01;1.040e-04
30.000002000;8.138e-01;9.388e-01;3.002e+00;1.154e+00;3.689e+00;1.001e+00;9.390e-01;3.750e+00;8.138e-01;2.347e-03;7.506e-03;1.000e+01;8.320e-01;1.040e-04
30.000010000;8.136e-01;9.384e-01;3.000e+00;1.153e+00;3.688e+00;1.000e+00;9.385e-01;3.748e+00;8.136e-01;2.346e-03;7.501e-03;1.000e+01;8.320e-01;1.040e-04
30.000026000;8.132e-01;9.372e-01;2.996e+00;1.152e+00;3.684e+00;9.997e-01;9.379e-01;3.744e+00;8.132e-01;2.343e-03;7.490e-03;1.000e+01;8.320e-01;1.040e-04
30.000058000;8.124e-01;9.344e-01;2.987e+00;1.150e+00;3.677e+00;9.985e-01;9.366e-01;3.737e+00;8.124e-01;2.336e-03;7.468e-03;1.000e+01;8.320e-01;1.040e-04
30.000122000;8.107e-01;9.296e-01;2.970e+00;1.147e+00;3.663e+00;9.962e-01;9.340e-01;3.723e+00;8.107e-01;2.324e-03;7.424e-03;1.000e+01;8.320e-01;1.040e-04
30.000250000;8.074e-01;9.196e-01;2.935e+00;1.139e+00;3.635e+00;9.915e-01;9.283e-01;3.695e+00;8.074e-01;2.299e-03;7.338e-03;1.000e+01;8.320e-01;1.040e-04
30.000378000;8.042e-01;9.100e-01;2.901e+00;1.132e+00;3.608e+00;9.868e-01;9.230e-01;3.666e+00;8.042e-01;2.275e-03;7.253e-03;1.000e+01;8.320e-01;1.040e-04
30.000565000;7.994e-01;8.960e-01;2.852e+00;1.121e+00;3.568e+00;9.800e-01;9.151e-01;3.626e+00;7.994e-01;2.240e-03;7.130e-03;1.000e+01;8.320e-01;1.040e-04
30.000566000;7.994e-01;8.960e-01;2.852e+00;1.121e+00;3.567e+00;9.800e-01;9.151e-01;3.626e+00;7.994e-01;2.240e-03;7.129e-03;1.000e+01;8.320e-01;1.040e-04
30.000567000;7.994e-01;8.960e-01;2.852e+00;1.121e+00;3.567e+00;9.800e-01;9.147e-01;3.625e+00;7.994e-01;2.240e-03;7.129e-03;1.000e+01;8.320e-01;1.040e-04
30.000569000;7.993e-01;8.956e-01;2.851e+00;1.120e+00;3.567e+00;9.799e-01;9.148e-01;3.625e+00;7.993e-01;2.239e-03;7.127e-03;1.000e+01;8.320e-01;1.040e-04
30.000573000;7.992e-01;8.956e-01;2.850e+00;1.121e+00;3.566e+00;9.797e-01;9.145e-01;3.624e+00;7.992e-01;2.239e-03;7.125e-03;1.000e+01;8.320e-01;1.040e-04
30.000581000;7.990e-01;8.948e-01;2.848e+00;1.120e+00;3.564e+00;9.795e-01;9.144e-01;3.622e+00;7.990e-01;2.237e-03;7.120e-03;1.000e+01;8.320e-01;1.040e-04
30.000597000;7.986e-01;8.936e-01;2.844e+00;1.119e+00;3.561e+00;9.789e-01;9.137e-01;3.619e+00;7.986e-01;2.234e-03;7.109e-03;1.000e+01;8.320e-01;1.040e-04
30.000629000;7.978e-01;8.912e-01;2.836e+00;1.117e+00;3.554e+00;9.777e-01;9.123e-01;3.612e+00;7.978e-01;2.228e-03;7.089e-03;1.000e+01;8.320e-01;1.040e-04
30.000693000;7.962e-01;8.868e-01;2.819e+00;1.114e+00;3.540e+00;9.754e-01;9.095e-01;3.598e+00;7.962e-01;2.217e-03;7.047e-03;1.000e+01;8.320e-01;1.040e-04
