time;BusPDR_bus_terminal_V_re;BusPDR_bus_terminal_V_im;AuxLoad_Xfmr_transformer_terminal1_V_re;AuxLoad_Xfmr_transformer_terminal1_V_im;AuxLoad_Xfmr_transformer_terminal1_i_re;AuxLoad_Xfmr_transformer_terminal1_i_im;StepUp_Xfmr_transformer_terminal1_V_re;StepUp_Xfmr_transformer_terminal1_V_im;StepUp_Xfmr_transformer_terminal1_i_re;StepUp_Xfmr_transformer_terminal1_i_im;StepUp_Xfmr_transformer_tap_value;Wind_Turbine_WPP_wT4BCurrentSource_wT4Injector_genSystem_iECFrameRotation_ipCmdPu;Wind_Turbine_WPP_wT4BCurrentSource_wT4Injector_genSystem_iECFrameRotation_iqCmdPu;Wind_Turbine_WPP_UWPRefPu;Wind_Turbine_WPP_wPPControl2015_qControl_UWPPu;Wind_Turbine_WPP_wPPControl2015_qControl_QWPPu;Wind_Turbine_WPP_omegaRefPu;
0.000643;1.000000;0.000000;1.000000;0.000000;0.009574;-0.004787;1.000000;0.000000;-0.728993;-0.311103;10.000000;0.816502;0.330000;1.034583;0.991970;-0.326711;1.000000;
0.000645;1.000000;0.000000;1.000000;0.000000;0.009574;-0.004787;1.000000;0.000000;-0.728994;-0.311103;10.000000;0.816503;0.330000;1.034583;0.991970;-0.326711;1.000000;
0.000649;1.000000;0.000000;1.000000;0.000000;0.009574;-0.004787;1.000000;0.000000;-0.728994;-0.311104;10.000000;0.816503;0.330000;1.034583;0.991970;-0.326711;1.000000;
0.000657;1.000000;0.000000;1.000000;0.000000;0.009574;-0.004787;1.000000;0.000000;-0.728995;-0.311104;10.000000;0.816505;0.330000;1.034583;0.991970;-0.326712;1.000000;
0.000673;1.000000;0.000000;1.000000;0.000000;0.009574;-0.004787;1.000000;0.000000;-0.728998;-0.311105;10.000000;0.816508;0.330000;1.034583;0.991970;-0.326713;1.000000;
0.000705;1.000000;0.000000;1.000000;0.000000;0.009574;-0.004787;1.000000;0.000000;-0.729004;-0.311107;10.000000;0.816515;0.330000;1.034583;0.991970;-0.326715;1.000000;
0.000769;1.000000;0.000000;1.000000;0.000000;0.009574;-0.004787;1.000000;0.000000;-0.729015;-0.311111;10.000000;0.816530;0.330000;1.034583;0.991970;-0.326718;1.000000;
0.000897;1.000000;0.000000;1.000000;0.000000;0.009574;-0.004787;1.000000;0.000000;-0.729042;-0.311119;10.000000;0.816563;0.330000;1.034583;0.991970;-0.326726;1.000000;
0.001000;1.000000;0.000000;1.000000;0.000000;0.009574;-0.004787;1.000000;0.000000;-0.729067;-0.311125;10.000000;0.816593;0.330000;1.034583;0.991970;-0.326731;1.000000;
0.001000;1.000000;0.000000;1.000000;0.000000;0.009574;-0.004787;1.000000;0.000000;-0.729067;-0.311125;10.000000;0.816593;0.330000;1.034583;0.991970;-0.326731;1.000000;
0.001001;1.000000;0.000000;1.000000;0.000000;0.009574;-0.004787;1.000000;0.000000;-0.729067;-0.311125;10.000000;0.816594;0.330000;1.034583;0.991970;-0.326731;1.000000;
0.001002;1.000000;0.000000;1.000000;0.000000;0.009574;-0.004787;1.000000;0.000000;-0.729067;-0.311125;10.000000;0.816594;0.330000;1.034583;0.991970;-0.326732;1.000000;
0.001004;1.000000;0.000000;1.000000;0.000000;0.009574;-0.004787;1.000000;0.000000;-0.729068;-0.311125;10.000000;0.816594;0.330000;1.034583;0.991970;-0.326732;1.000000;
0.001008;1.000000;0.000000;1.000000;0.000000;0.009574;-0.004787;1.000000;0.000000;-0.729069;-0.311126;10.000000;0.816596;0.330000;1.034583;0.991970;-0.326732;1.000000;
0.001016;1.000000;0.000000;1.000000;0.000000;0.009574;-0.004787;1.000000;0.000000;-0.729071;-0.311126;10.000000;0.816598;0.330000;1.034583;0.991970;-0.326732;1.000000;
0.001032;1.000000;0.000000;1.000000;0.000000;0.009574;-0.004787;1.000000;0.000000;-0.729075;-0.311127;10.000000;0.816603;0.330000;1.034583;0.991970;-0.326733;1.000000;
0.001064;1.000000;0.000000;1.000000;0.000000;0.009574;-0.004787;1.000000;0.000000;-0.729083;-0.311129;10.000000;0.816613;0.330000;1.034583;0.991970;-0.326735;1.000000;
0.001128;1.000000;0.000000;1.000000;0.000000;0.009574;-0.004787;1.000000;0.000000;-0.729101;-0.311133;10.000000;0.816635;0.330000;1.034583;0.991970;-0.326738;1.000000;
0.001256;1.000000;0.000000;1.000000;0.000000;0.009574;-0.004787;1.000000;0.000000;-0.729139;-0.311141;10.000000;0.816680;0.330000;1.034583;0.991969;-0.326745;1.000000;
0.001384;1.000000;0.000000;1.000000;0.000000;0.009574;-0.004787;1.000000;0.000000;-0.729181;-0.311149;10.000000;0.816730;0.330000;1.034583;0.991969;-0.326752;1.000000;
0.001640;1.000000;0.000000;1.000000;0.000000;0.009574;-0.004787;1.000000;0.000000;-0.729276;-0.311164;10.000000;0.816843;0.330000;1.034583;0.991969;-0.326765;1.000000;
0.001871;1.000000;0.000000;1.000000;0.000000;0.009574;-0.004787;1.000000;0.000000;-0.729375;-0.311178;10.000000;0.816958;0.330000;1.034583;0.991969;-0.326776;1.000000;
0.002101;1.000000;0.000000;1.000000;0.000000;0.009574;-0.004787;1.000000;0.000000;-0.729484;-0.311192;10.000000;0.817085;0.330000;1.034583;0.991968;-0.326786;1.000000;
0.002331;1.000000;0.000000;1.000000;0.000000;0.009574;-0.004787;1.000000;0.000000;-0.729604;-0.311206;10.000000;0.817224;0.330000;1.034583;0.991968;-0.326796;1.000000;
0.002562;1.000000;0.000000;1.000000;0.000000;0.009574;-0.004787;1.000000;0.000000;-0.729734;-0.311220;10.000000;0.817374;0.330000;1.034583;0.991968;-0.326806;1.000000;
0.003023;1.000000;0.000000;1.000000;0.000000;0.009574;-0.004787;1.000000;0.000000;-0.730023;-0.311248;10.000000;0.817705;0.330000;1.034583;0.991967;-0.326824;1.000000;
0.003483;1.000000;0.000000;1.000000;0.000000;0.009574;-0.004787;1.000000;0.000000;-0.730346;-0.311276;10.000000;0.818074;0.330000;1.034583;0.991967;-0.326840;1.000000;
0.003944;1.000000;0.000000;1.000000;0.000000;0.009574;-0.004787;1.000000;0.000000;-0.730700;-0.311304;10.000000;0.818478;0.330000;1.034583;0.991966;-0.326855;1.000000;
0.004405;1.000000;0.000000;1.000000;0.000000;0.009574;-0.004787;1.000000;0.000000;-0.731082;-0.311332;10.000000;0.818912;0.330000;1.034583;0.991966;-0.326868;1.000000;
0.004589;1.000000;0.000000;1.000000;0.000000;0.009574;-0.004787;1.000000;0.000000;-0.731242;-0.311343;10.000000;0.819094;0.330000;1.034583;0.991966;-0.326873;1.000000;
0.004589;1.000000;0.000000;1.000000;0.000000;0.009574;-0.004787;1.000000;0.000000;-0.731242;-0.311343;10.000000;0.819094;0.330000;1.034583;0.991966;-0.326873;1.000000;
0.004590;1.000000;0.000000;1.000000;0.000000;0.009574;-0.004787;1.000000;0.000000;-0.731243;-0.311343;10.000000;0.819095;0.330000;1.034583;0.991966;-0.326873;1.000000;
0.004591;1.000000;0.000000;1.000000;0.000000;0.009574;-0.004787;1.000000;0.000000;-0.731244;-0.311343;10.000000;0.819096;0.330000;1.034583;0.991966;-0.326873;1.000000;
0.004593;1.000000;0.000000;1.000000;0.000000;0.009574;-0.004787;1.000000;0.000000;-0.731246;-0.311343;10.000000;0.819098;0.330000;1.034583;0.991966;-0.326873;1.000000;
0.004597;1.000000;0.000000;1.000000;0.000000;0.009574;-0.004787;1.000000;0.000000;-0.731249;-0.311343;10.000000;0.819102;0.330000;1.034583;0.991966;-0.326874;1.000000;
0.004605;1.000000;0.000000;1.000000;0.000000;0.009574;-0.004787;1.000000;0.000000;-0.731256;-0.311344;10.000000;0.819110;0.330000;1.034583;0.991966;-0.326874;1.000000;
0.004621;1.000000;0.000000;1.000000;0.000000;0.009574;-0.004787;1.000000;0.000000;-0.731270;-0.311345;10.000000;0.819126;0.330000;1.034583;0.991966;-0.326874;1.000000;
0.004653;1.000000;0.000000;1.000000;0.000000;0.009574;-0.004787;1.000000;0.000000;-0.731299;-0.311347;10.000000;0.819158;0.330000;1.034583;0.991966;-0.326875;1.000000;
0.004717;1.000000;0.000000;1.000000;0.000000;0.009574;-0.004787;1.000000;0.000000;-0.731355;-0.311351;10.000000;0.819222;0.330000;1.034583;0.991966;-0.326877;1.000000;
0.004845;1.000000;0.000000;1.000000;0.000000;0.009574;-0.004787;1.000000;0.000000;-0.731468;-0.311358;10.000000;0.819350;0.330000;1.034583;0.991965;-0.326880;1.000000;
0.005101;1.000000;0.000000;1.000000;0.000000;0.009574;-0.004787;1.000000;0.000000;-0.731694;-0.311373;10.000000;0.819606;0.330000;1.034583;0.991965;-0.326887;1.000000;
0.005613;1.000000;0.000000;1.000000;0.000000;0.009574;-0.004787;1.000000;0.000000;-0.732146;-0.311403;10.000000;0.820118;0.330000;1.034583;0.991965;-0.326900;1.000000;
0.006125;1.000000;0.000000;1.000000;0.000000;0.009574;-0.004787;1.000000;0.000000;-0.732598;-0.311433;10.000000;0.820630;0.330000;1.034583;0.991964;-0.326912;1.000000;
0.007149;1.000000;0.000000;1.000000;0.000000;0.009574;-0.004787;1.000000;0.000000;-0.733502;-0.311490;10.000000;0.821654;0.330000;1.034583;0.991964;-0.326934;1.000000;
0.008071;1.000000;0.000000;1.000000;0.000000;0.009574;-0.004787;1.000000;0.000000;-0.734317;-0.311540;10.000000;0.822575;0.330000;1.034583;0.991963;-0.326953;1.000000;
0.008992;1.000000;0.000000;1.000000;0.000000;0.009574;-0.004787;1.000000;0.000000;-0.735133;-0.311589;10.000000;0.823497;0.330000;1.034583;0.991962;-0.326970;1.000000;
0.009914;1.000000;0.000000;1.000000;0.000000;0.009574;-0.004787;1.000000;0.000000;-0.735949;-0.311636;10.000000;0.824418;0.330000;1.034583;0.991962;-0.326985;1.000000;
0.010836;1.000000;0.000000;1.000000;0.000000;0.009574;-0.004787;1.000000;0.000000;-0.736766;-0.311682;10.000000;0.825340;0.330000;1.034583;0.991961;-0.326999;1.000000;
0.011665;1.000000;0.000000;1.000000;0.000000;0.009574;-0.004787;1.000000;0.000000;-0.737502;-0.311722;10.000000;0.826169;0.330000;1.034583;0.991961;-0.327010;1.000000;
0.012364;1.000000;0.000000;1.000000;0.000000;0.009574;-0.004787;1.000000;0.000000;-0.738122;-0.311756;10.000000;0.826868;0.330000;1.034583;0.991960;-0.327019;1.000000;
0.013063;1.000000;0.000000;1.000000;0.000000;0.009574;-0.004787;1.000000;0.000000;-0.738742;-0.311788;10.000000;0.827567;0.330000;1.034583;0.991960;-0.327027;1.000000;
0.013762;1.000000;0.000000;1.000000;0.000000;0.009574;-0.004787;1.000000;0.000000;-0.739362;-0.311821;10.000000;0.828266;0.330000;1.034583;0.991960;-0.327035;1.000000;
0.014460;1.000000;0.000000;1.000000;0.000000;0.009574;-0.004787;1.000000;0.000000;-0.739983;-0.311853;10.000000;0.828965;0.330000;1.034583;0.991959;-0.327042;1.000000;
0.015159;1.000000;0.000000;1.000000;0.000000;0.009574;-0.004787;1.000000;0.000000;-0.740604;-0.311884;10.000000;0.829664;0.330000;1.034583;0.991959;-0.327049;1.000000;
0.016557;1.000000;0.000000;1.000000;0.000000;0.009574;-0.004787;1.000000;0.000000;-0.741846;-0.311946;10.000000;0.831062;0.330000;1.034583;0.991958;-0.327061;1.000000;
0.017955;1.000000;0.000000;1.000000;0.000000;0.009574;-0.004787;1.000000;0.000000;-0.743089;-0.312007;10.000000;0.832459;0.330000;1.034583;0.991958;-0.327071;1.000000;
0.020750;1.000000;0.000000;1.000000;0.000000;0.009574;-0.004787;1.000000;0.000000;-0.745576;-0.312125;10.000000;0.835255;0.330000;1.034583;0.991957;-0.327088;1.000000;
0.023546;1.000000;0.000000;1.000000;0.000000;0.009574;-0.004787;1.000000;0.000000;-0.748065;-0.312239;10.000000;0.838050;0.330000;1.034583;0.991956;-0.327101;1.000000;
0.026341;1.000000;0.000000;1.000000;0.000000;0.009574;-0.004787;1.000000;0.000000;-0.750555;-0.312351;10.000000;0.840846;0.330000;1.034583;0.991955;-0.327110;1.000000;
0.028758;1.000000;0.000000;1.000000;0.000000;0.009574;-0.004787;1.000000;0.000000;-0.752709;-0.312445;10.000000;0.843262;0.330000;1.034583;0.991954;-0.327116;1.000000;
0.028758;1.000000;0.000000;1.000000;0.000000;0.009574;-0.004787;1.000000;0.000000;-0.752709;-0.312445;10.000000;0.843262;0.330000;1.034583;0.991954;-0.327116;1.000000;
0.028759;1.000000;0.000000;1.000000;0.000000;0.009574;-0.004787;1.000000;0.000000;-0.752710;-0.312446;10.000000;0.843263;0.330000;1.034583;0.991954;-0.327116;1.000000;
0.028759;1.000000;0.000000;1.000000;0.000000;0.009574;-0.004787;1.000000;0.000000;-0.752710;-0.312446;10.000000;0.843263;0.330000;1.034583;0.991954;-0.327116;1.000000;
0.028759;1.000000;0.000000;1.000000;0.000000;0.009574;-0.004787;1.000000;0.000000;-0.752710;-0.312446;10.000000;0.843263;0.330000;1.034583;0.991954;-0.327116;1.000000;
0.028760;1.000000;0.000000;1.000000;0.000000;0.009574;-0.004787;1.000000;0.000000;-0.752711;-0.312446;10.000000;0.843264;0.330000;1.034583;0.991954;-0.327116;1.000000;
0.028761;1.000000;0.000000;1.000000;0.000000;0.009574;-0.004787;1.000000;0.000000;-0.752712;-0.312446;10.000000;0.843265;0.330000;1.034583;0.991954;-0.327116;1.000000;
0.028763;1.000000;0.000000;1.000000;0.000000;0.009574;-0.004787;1.000000;0.000000;-0.752714;-0.312446;10.000000;0.843267;0.330000;1.034583;0.991954;-0.327116;1.000000;
0.028767;1.000000;0.000000;1.000000;0.000000;0.009574;-0.004787;1.000000;0.000000;-0.752717;-0.312446;10.000000;0.843271;0.330000;1.034583;0.991954;-0.327116;1.000000;
0.028775;1.000000;0.000000;1.000000;0.000000;0.009574;-0.004787;1.000000;0.000000;-0.752724;-0.312446;10.000000;0.843279;0.330000;1.034583;0.991954;-0.327116;1.000000;
0.028791;1.000000;0.000000;1.000000;0.000000;0.009574;-0.004787;1.000000;0.000000;-0.752739;-0.312447;10.000000;0.843295;0.330000;1.034583;0.991954;-0.327116;1.000000;
0.028823;1.000000;0.000000;1.000000;0.000000;0.009574;-0.004787;1.000000;0.000000;-0.752767;-0.312448;10.000000;0.843327;0.330000;1.034583;0.991954;-0.327116;1.000000;
0.028887;1.000000;0.000000;1.000000;0.000000;0.009574;-0.004787;1.000000;0.000000;-0.752824;-0.312451;10.000000;0.843391;0.330000;1.034583;0.991954;-0.327117;1.000000;
0.029015;1.000000;0.000000;1.000000;0.000000;0.009574;-0.004787;1.000000;0.000000;-0.752937;-0.312455;10.000000;0.843518;0.330000;1.034583;0.991954;-0.327117;1.000000;
0.029271;1.000000;0.000000;1.000000;0.000000;0.009574;-0.004787;1.000000;0.000000;-0.753160;-0.312465;10.000000;0.843768;0.330000;1.034583;0.991954;-0.327117;1.000000;
0.029783;1.000000;0.000000;1.000000;0.000000;0.009574;-0.004787;1.000000;0.000000;-0.753598;-0.312485;10.000000;0.844260;0.330000;1.034583;0.991954;-0.327119;1.000000;
0.030807;1.000000;0.000000;1.000000;0.000000;0.009574;-0.004787;1.000000;0.000000;-0.754438;-0.312523;10.000000;0.845203;0.330000;1.034583;0.991953;-0.327122;1.000000;
0.032347;1.000000;0.000000;1.000000;0.000000;0.009574;-0.004787;1.000000;0.000000;-0.755624;-0.312578;10.000000;0.846535;0.330000;1.034583;0.991953;-0.327128;1.000000;
0.032347;1.000000;0.000000;1.000000;0.000000;0.009574;-0.004787;1.000000;0.000000;-0.755624;-0.312578;10.000000;0.846535;0.330000;1.034583;0.991953;-0.327128;1.000000;
0.032348;1.000000;0.000000;1.000000;0.000000;0.009574;-0.004787;1.000000;0.000000;-0.755625;-0.312578;10.000000;0.846536;0.330000;1.034583;0.991953;-0.327128;1.000000;
0.032349;1.000000;0.000000;1.000000;0.000000;0.009574;-0.004787;1.000000;0.000000;-0.755626;-0.312578;10.000000;0.846537;0.330000;1.034583;0.991953;-0.327128;1.000000;
0.032351;1.000000;0.000000;1.000000;0.000000;0.009574;-0.004787;1.000000;0.000000;-0.755627;-0.312578;10.000000;0.846539;0.330000;1.034583;0.991953;-0.327128;1.000000;
0.032355;1.000000;0.000000;1.000000;0.000000;0.009574;-0.004787;1.000000;0.000000;-0.755630;-0.312578;10.000000;0.846542;0.330000;1.034583;0.991953;-0.327128;1.000000;
0.032363;1.000000;0.000000;1.000000;0.000000;0.009574;-0.004787;1.000000;0.000000;-0.755636;-0.312578;10.000000;0.846549;0.330000;1.034583;0.991953;-0.327128;1.000000;
0.032379;1.000000;0.000000;1.000000;0.000000;0.009574;-0.004787;1.000000;0.000000;-0.755648;-0.312579;10.000000;0.846562;0.330000;1.034583;0.991953;-0.327128;1.000000;
0.032411;1.000000;0.000000;1.000000;0.000000;0.009574;-0.004787;1.000000;0.000000;-0.755671;-0.312580;10.000000;0.846588;0.330000;1.034583;0.991953;-0.327128;1.000000;
0.032475;1.000000;0.000000;1.000000;0.000000;0.009574;-0.004787;1.000000;0.000000;-0.755718;-0.312582;10.000000;0.846641;0.330000;1.034583;0.991953;-0.327129;1.000000;
0.032603;1.000000;0.000000;1.000000;0.000000;0.009574;-0.004787;1.000000;0.000000;-0.755812;-0.312587;10.000000;0.846746;0.330000;1.034583;0.991953;-0.327129;1.000000;
0.032859;1.000000;0.000000;1.000000;0.000000;0.009574;-0.004787;1.000000;0.000000;-0.755997;-0.312595;10.000000;0.846954;0.330000;1.034583;0.991953;-0.327130;1.000000;
0.033371;1.000000;0.000000;1.000000;0.000000;0.009574;-0.004787;1.000000;0.000000;-0.756360;-0.312613;10.000000;0.847362;0.330000;1.034583;0.991953;-0.327133;1.000000;
0.033605;1.000000;0.000000;1.000000;0.000000;0.009574;-0.004787;1.000000;0.000000;-0.756523;-0.312621;10.000000;0.847545;0.330000;1.034583;0.991953;-0.327134;1.000000;
0.033605;1.000000;0.000000;1.000000;0.000000;0.009574;-0.004787;1.000000;0.000000;-0.756523;-0.312621;10.000000;0.847545;0.330000;1.034583;0.991953;-0.327134;1.000000;
0.033605;1.000000;0.000000;1.000000;0.000000;0.009574;-0.004787;1.000000;0.000000;-0.756523;-0.312621;10.000000;0.847545;0.330000;1.034583;0.991953;-0.327134;1.000000;
0.033605;1.000000;0.000000;1.000000;0.000000;0.009574;-0.004787;1.000000;0.000000;-0.756523;-0.312621;10.000000;0.847545;0.330000;1.034583;0.991953;-0.327134;1.000000;
0.033606;1.000000;0.000000;1.000000;0.000000;0.009574;-0.004787;1.000000;0.000000;-0.756523;-0.312621;10.000000;0.847546;0.330000;1.034583;0.991953;-0.327134;1.000000;
0.033607;1.000000;0.000000;1.000000;0.000000;0.009574;-0.004787;1.000000;0.000000;-0.756524;-0.312621;10.000000;0.847546;0.330000;1.034583;0.991953;-0.327134;1.000000;
0.033609;1.000000;0.000000;1.000000;0.000000;0.009574;-0.004787;1.000000;0.000000;-0.756525;-0.312621;10.000000;0.847548;0.330000;1.034583;0.991953;-0.327134;1.000000;
0.033613;1.000000;0.000000;1.000000;0.000000;0.009574;-0.004787;1.000000;0.000000;-0.756528;-0.312621;10.000000;0.847551;0.330000;1.034583;0.991953;-0.327134;1.000000;
0.033621;1.000000;0.000000;1.000000;0.000000;0.009574;-0.004787;1.000000;0.000000;-0.756534;-0.312621;10.000000;0.847557;0.330000;1.034583;0.991953;-0.327134;1.000000;
0.033637;1.000000;0.000000;1.000000;0.000000;0.009574;-0.004787;1.000000;0.000000;-0.756545;-0.312622;10.000000;0.847570;0.330000;1.034583;0.991953;-0.327134;1.000000;
0.033669;1.000000;0.000000;1.000000;0.000000;0.009574;-0.004787;1.000000;0.000000;-0.756567;-0.312623;10.000000;0.847594;0.330000;1.034583;0.991953;-0.327134;1.000000;
0.033733;1.000000;0.000000;1.000000;0.000000;0.009574;-0.004787;1.000000;0.000000;-0.756611;-0.312625;10.000000;0.847644;0.330000;1.034583;0.991953;-0.327134;1.000000;
0.033861;1.000000;0.000000;1.000000;0.000000;0.009574;-0.004787;1.000000;0.000000;-0.756699;-0.312629;10.000000;0.847743;0.330000;1.034583;0.991953;-0.327135;1.000000;
0.034117;1.000000;0.000000;1.000000;0.000000;0.009574;-0.004787;1.000000;0.000000;-0.756873;-0.312638;10.000000;0.847938;0.330000;1.034583;0.991952;-0.327136;1.000000;
0.034629;1.000000;0.000000;1.000000;0.000000;0.009574;-0.004787;1.000000;0.000000;-0.757214;-0.312654;10.000000;0.848322;0.330000;1.034583;0.991952;-0.327139;1.000000;
0.035653;1.000000;0.000000;1.000000;0.000000;0.009574;-0.004787;1.000000;0.000000;-0.757871;-0.312687;10.000000;0.849060;0.330000;1.034583;0.991952;-0.327144;1.000000;
0.037701;1.000000;0.000000;1.000000;0.000000;0.009574;-0.004787;1.000000;0.000000;-0.759087;-0.312748;10.000000;0.850429;0.330000;1.034583;0.991951;-0.327155;1.000000;
0.039749;1.000000;0.000000;1.000000;0.000000;0.009574;-0.004787;1.000000;0.000000;-0.760181;-0.312804;10.000000;0.851660;0.330000;1.034583;0.991951;-0.327167;1.000000;
0.041797;1.000000;0.000000;1.000000;0.000000;0.009574;-0.004787;1.000000;0.000000;-0.761160;-0.312856;10.000000;0.852763;0.330000;1.034583;0.991950;-0.327179;1.000000;
0.043845;1.000000;0.000000;1.000000;0.000000;0.009574;-0.004787;1.000000;0.000000;-0.762034;-0.312904;10.000000;0.853747;0.330000;1.034583;0.991950;-0.327191;1.000000;
0.045893;1.000000;0.000000;1.000000;0.000000;0.009574;-0.004787;1.000000;0.000000;-0.762810;-0.312947;10.000000;0.854622;0.330000;1.034583;0.991949;-0.327203;1.000000;
0.047941;1.000000;0.000000;1.000000;0.000000;0.009574;-0.004787;1.000000;0.000000;-0.763496;-0.312987;10.000000;0.855396;0.330000;1.034583;0.991949;-0.327214;1.000000;
0.049989;1.000000;0.000000;1.000000;0.000000;0.009574;-0.004787;1.000000;0.000000;-0.764099;-0.313022;10.000000;0.856075;0.330000;1.034583;0.991948;-0.327225;1.000000;
0.054085;1.000000;0.000000;1.000000;0.000000;0.009574;-0.004787;1.000000;0.000000;-0.765082;-0.313083;10.000000;0.857187;0.330000;1.034583;0.991948;-0.327246;1.000000;
0.058181;1.000000;0.000000;1.000000;0.000000;0.009574;-0.004787;1.000000;0.000000;-0.765796;-0.313131;10.000000;0.857994;0.330000;1.034583;0.991947;-0.327266;1.000000;
0.062277;1.000000;0.000000;1.000000;0.000000;0.009574;-0.004787;1.000000;0.000000;-0.766270;-0.313166;10.000000;0.858533;0.330000;1.034583;0.991946;-0.327283;1.000000;
