time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_UPuInjTerminal;Wind_Turbine_GEN_IpInjTerminal;Wind_Turbine_GEN_IqInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;InfiniteBus_BUS_NetworkFrequencyPu;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;NetworkFrequencyPu
29.990058000;9.500e-01;4.160e-01;-4.464e-01;4.379e-01;-4.699e-01;9.453e-01;4.401e-01;-4.680e-01;9.500e-01;1.040e-03;-1.116e-03;5.000e+01;4.160e-01;-4.440e-01;5.000e+01
29.990122000;9.501e-01;4.160e-01;-4.492e-01;4.379e-01;-4.728e-01;9.453e-01;4.401e-01;-4.710e-01;9.501e-01;1.040e-03;-1.123e-03;5.000e+01;4.160e-01;-4.440e-01;5.000e+01
29.990250000;9.501e-01;4.156e-01;-4.548e-01;4.374e-01;-4.787e-01;9.453e-01;4.396e-01;-4.765e-01;9.501e-01;1.039e-03;-1.137e-03;5.000e+01;4.160e-01;-4.440e-01;5.000e+01
29.990378000;9.502e-01;4.156e-01;-4.604e-01;4.374e-01;-4.845e-01;9.453e-01;4.396e-01;-4.824e-01;9.502e-01;1.039e-03;-1.151e-03;5.000e+01;4.160e-01;-4.440e-01;5.000e+01
29.990634000;9.503e-01;4.152e-01;-4.712e-01;4.369e-01;-4.958e-01;9.453e-01;4.392e-01;-4.938e-01;9.503e-01;1.038e-03;-1.178e-03;5.000e+01;4.160e-01;-4.440e-01;5.000e+01
29.990864000;9.504e-01;4.148e-01;-4.812e-01;4.364e-01;-5.063e-01;9.453e-01;4.388e-01;-5.044e-01;9.504e-01;1.037e-03;-1.203e-03;5.000e+01;4.160e-01;-4.440e-01;5.000e+01
29.991095000;9.506e-01;4.144e-01;-4.912e-01;4.360e-01;-5.168e-01;9.454e-01;4.384e-01;-5.145e-01;9.506e-01;1.036e-03;-1.228e-03;5.000e+01;4.160e-01;-4.440e-01;5.000e+01
29.991151000;9.506e-01;4.144e-01;-4.936e-01;4.359e-01;-5.193e-01;9.454e-01;4.383e-01;-5.170e-01;9.506e-01;1.036e-03;-1.234e-03;5.000e+01;4.160e-01;-4.440e-01;5.000e+01
29.991155000;9.506e-01;4.144e-01;-4.936e-01;4.359e-01;-5.193e-01;9.454e-01;4.383e-01;-5.170e-01;9.506e-01;1.036e-03;-1.234e-03;5.000e+01;4.160e-01;-4.440e-01;5.000e+01
29.991159000;9.506e-01;4.144e-01;-4.936e-01;4.359e-01;-5.193e-01;9.454e-01;4.383e-01;-5.175e-01;9.506e-01;1.036e-03;-1.234e-03;5.000e+01;4.160e-01;-4.440e-01;5.000e+01
29.991167000;9.506e-01;4.144e-01;-4.940e-01;4.359e-01;-5.197e-01;9.454e-01;4.383e-01;-5.179e-01;9.506e-01;1.036e-03;-1.235e-03;5.000e+01;4.160e-01;-4.440e-01;5.000e+01
29.991183000;9.506e-01;4.144e-01;-4.948e-01;4.359e-01;-5.205e-01;9.454e-01;4.383e-01;-5.183e-01;9.506e-01;1.036e-03;-1.237e-03;5.000e+01;4.160e-01;-4.440e-01;5.000e+01
29.991215000;9.506e-01;4.144e-01;-4.960e-01;4.359e-01;-5.218e-01;9.454e-01;4.383e-01;-5.200e-01;9.506e-01;1.036e-03;-1.240e-03;5.000e+01;4.160e-01;-4.440e-01;5.000e+01
29.991279000;9.507e-01;4.140e-01;-4.988e-01;4.355e-01;-5.247e-01;9.454e-01;4.379e-01;-5.225e-01;9.507e-01;1.035e-03;-1.247e-03;5.000e+01;4.160e-01;-4.440e-01;5.000e+01
29.991407000;9.507e-01;4.140e-01;-5.044e-01;4.355e-01;-5.305e-01;9.454e-01;4.379e-01;-5.285e-01;9.507e-01;1.035e-03;-1.261e-03;5.000e+01;4.160e-01;-4.440e-01;5.000e+01
29.991663000;9.509e-01;4.136e-01;-5.152e-01;4.350e-01;-5.418e-01;9.454e-01;4.375e-01;-5.399e-01;9.509e-01;1.034e-03;-1.288e-03;5.000e+01;4.160e-01;-4.440e-01;5.000e+01
29.991919000;9.510e-01;4.136e-01;-5.260e-01;4.349e-01;-5.531e-01;9.455e-01;4.375e-01;-5.508e-01;9.510e-01;1.034e-03;-1.315e-03;5.000e+01;4.160e-01;-4.440e-01;5.000e+01
29.992175000;9.512e-01;4.132e-01;-5.368e-01;4.344e-01;-5.643e-01;9.455e-01;4.370e-01;-5.622e-01;9.512e-01;1.033e-03;-1.342e-03;5.000e+01;4.160e-01;-4.440e-01;5.000e+01
29.992431000;9.514e-01;4.128e-01;-5.472e-01;4.339e-01;-5.752e-01;9.456e-01;4.366e-01;-5.732e-01;9.514e-01;1.032e-03;-1.368e-03;5.000e+01;4.160e-01;-4.440e-01;5.000e+01
29.992687000;9.515e-01;4.128e-01;-5.580e-01;4.338e-01;-5.864e-01;9.456e-01;4.365e-01;-5.842e-01;9.515e-01;1.032e-03;-1.395e-03;5.000e+01;4.160e-01;-4.440e-01;5.000e+01
29.992943000;9.517e-01;4.124e-01;-5.684e-01;4.333e-01;-5.972e-01;9.457e-01;4.361e-01;-5.955e-01;9.517e-01;1.031e-03;-1.421e-03;5.000e+01;4.160e-01;-4.440e-01;5.000e+01
29.993199000;9.519e-01;4.124e-01;-5.792e-01;4.332e-01;-6.085e-01;9.458e-01;4.360e-01;-6.065e-01;9.519e-01;1.031e-03;-1.448e-03;5.000e+01;4.160e-01;-4.440e-01;5.000e+01
29.993455000;9.521e-01;4.124e-01;-5.896e-01;4.332e-01;-6.193e-01;9.459e-01;4.360e-01;-6.170e-01;9.521e-01;1.031e-03;-1.474e-03;5.000e+01;4.160e-01;-4.440e-01;5.000e+01
29.993711000;9.523e-01;4.120e-01;-6.000e-01;4.326e-01;-6.301e-01;9.460e-01;4.355e-01;-6.279e-01;9.523e-01;1.030e-03;-1.500e-03;5.000e+01;4.160e-01;-4.440e-01;5.000e+01
29.993967000;9.525e-01;4.120e-01;-6.104e-01;4.326e-01;-6.408e-01;9.460e-01;4.355e-01;-6.389e-01;9.525e-01;1.030e-03;-1.526e-03;5.000e+01;4.160e-01;-4.440e-01;5.000e+01
29.994223000;9.527e-01;4.120e-01;-6.208e-01;4.325e-01;-6.516e-01;9.461e-01;4.355e-01;-6.494e-01;9.527e-01;1.030e-03;-1.552e-03;5.000e+01;4.160e-01;-4.440e-01;5.000e+01
29.994479000;9.529e-01;4.116e-01;-6.312e-01;4.319e-01;-6.624e-01;9.463e-01;4.354e-01;-6.603e-01;9.529e-01;1.029e-03;-1.578e-03;5.000e+01;4.160e-01;-4.440e-01;5.000e+01
29.994735000;9.531e-01;4.116e-01;-6.412e-01;4.318e-01;-6.727e-01;9.464e-01;4.349e-01;-6.708e-01;9.531e-01;1.029e-03;-1.603e-03;5.000e+01;4.160e-01;-4.440e-01;5.000e+01
29.994991000;9.534e-01;4.116e-01;-6.516e-01;4.317e-01;-6.835e-01;9.465e-01;4.349e-01;-6.813e-01;9.534e-01;1.029e-03;-1.629e-03;5.000e+01;4.160e-01;-4.440e-01;5.000e+01
29.995247000;9.536e-01;4.116e-01;-6.616e-01;4.316e-01;-6.938e-01;9.466e-01;4.348e-01;-6.917e-01;9.536e-01;1.029e-03;-1.654e-03;5.000e+01;4.160e-01;-4.440e-01;5.000e+01
29.995503000;9.538e-01;4.116e-01;-6.716e-01;4.315e-01;-7.041e-01;9.467e-01;4.348e-01;-7.022e-01;9.538e-01;1.029e-03;-1.679e-03;5.000e+01;4.160e-01;-4.440e-01;5.000e+01
29.995759000;9.541e-01;4.116e-01;-6.820e-01;4.314e-01;-7.148e-01;9.469e-01;4.347e-01;-7.127e-01;9.541e-01;1.029e-03;-1.705e-03;5.000e+01;4.160e-01;-4.440e-01;5.000e+01
29.996015000;9.543e-01;4.116e-01;-6.920e-01;4.313e-01;-7.251e-01;9.470e-01;4.346e-01;-7.231e-01;9.543e-01;1.029e-03;-1.730e-03;5.000e+01;4.160e-01;-4.440e-01;5.000e+01
29.996044000;9.543e-01;4.116e-01;-6.928e-01;4.313e-01;-7.259e-01;9.470e-01;4.346e-01;-7.239e-01;9.543e-01;1.029e-03;-1.732e-03;5.000e+01;4.160e-01;-4.440e-01;5.000e+01
29.996072000;9.544e-01;4.116e-01;-6.940e-01;4.313e-01;-7.272e-01;9.471e-01;4.346e-01;-7.252e-01;9.544e-01;1.029e-03;-1.735e-03;5.000e+01;4.160e-01;-4.440e-01;5.000e+01
29.996130000;9.544e-01;4.116e-01;-6.964e-01;4.312e-01;-7.296e-01;9.471e-01;4.346e-01;-7.277e-01;9.544e-01;1.029e-03;-1.741e-03;5.000e+01;4.160e-01;-4.440e-01;5.000e+01
29.996177000;9.545e-01;4.116e-01;-6.980e-01;4.312e-01;-7.313e-01;9.471e-01;4.346e-01;-7.294e-01;9.545e-01;1.029e-03;-1.745e-03;5.000e+01;4.160e-01;-4.440e-01;5.000e+01
29.996224000;9.545e-01;4.116e-01;-7.000e-01;4.312e-01;-7.333e-01;9.472e-01;4.346e-01;-7.315e-01;9.545e-01;1.029e-03;-1.750e-03;5.000e+01;4.160e-01;-4.440e-01;5.000e+01
29.996271000;9.546e-01;4.116e-01;-7.020e-01;4.312e-01;-7.354e-01;9.472e-01;4.346e-01;-7.331e-01;9.546e-01;1.029e-03;-1.755e-03;5.000e+01;4.160e-01;-4.440e-01;5.000e+01
29.996365000;9.547e-01;4.116e-01;-7.056e-01;4.311e-01;-7.391e-01;9.472e-01;4.345e-01;-7.369e-01;9.547e-01;1.029e-03;-1.764e-03;5.000e+01;4.160e-01;-4.440e-01;5.000e+01
29.996450000;9.548e-01;4.120e-01;-7.088e-01;4.315e-01;-7.424e-01;9.473e-01;4.349e-01;-7.402e-01;9.548e-01;1.030e-03;-1.772e-03;5.000e+01;4.160e-01;-4.440e-01;5.000e+01
29.996535000;9.548e-01;4.120e-01;-7.120e-01;4.315e-01;-7.457e-01;9.473e-01;4.349e-01;-7.436e-01;9.548e-01;1.030e-03;-1.780e-03;5.000e+01;4.160e-01;-4.440e-01;5.000e+01
29.996704000;9.550e-01;4.120e-01;-7.184e-01;4.314e-01;-7.522e-01;9.475e-01;4.348e-01;-7.506e-01;9.550e-01;1.030e-03;-1.796e-03;5.000e+01;4.160e-01;-4.440e-01;5.000e+01
29.997043000;9.554e-01;4.120e-01;-7.316e-01;4.312e-01;-7.658e-01;9.477e-01;4.347e-01;-7.640e-01;9.554e-01;1.030e-03;-1.829e-03;5.000e+01;4.160e-01;-4.440e-01;5.000e+01
29.997382000;9.558e-01;4.120e-01;-7.444e-01;4.311e-01;-7.789e-01;9.479e-01;4.346e-01;-7.769e-01;9.558e-01;1.030e-03;-1.861e-03;5.000e+01;4.160e-01;-4.440e-01;5.000e+01
29.997721000;9.561e-01;4.124e-01;-7.576e-01;4.313e-01;-7.924e-01;9.482e-01;4.349e-01;-7.902e-01;9.561e-01;1.031e-03;-1.894e-03;5.000e+01;4.160e-01;-4.440e-01;5.000e+01
29.998060000;9.565e-01;4.124e-01;-7.704e-01;4.311e-01;-8.054e-01;9.484e-01;4.348e-01;-8.034e-01;9.565e-01;1.031e-03;-1.926e-03;5.000e+01;4.160e-01;-4.440e-01;5.000e+01
29.998399000;9.569e-01;4.128e-01;-7.828e-01;4.314e-01;-8.180e-01;9.487e-01;4.351e-01;-8.163e-01;9.569e-01;1.032e-03;-1.957e-03;5.000e+01;4.160e-01;-4.440e-01;5.000e+01
29.998738000;9.573e-01;4.132e-01;-7.956e-01;4.316e-01;-8.310e-01;9.490e-01;4.354e-01;-8.291e-01;9.573e-01;1.033e-03;-1.989e-03;5.000e+01;4.160e-01;-4.440e-01;5.000e+01
29.999077000;9.578e-01;4.132e-01;-8.080e-01;4.314e-01;-8.436e-01;9.493e-01;4.353e-01;-8.419e-01;9.578e-01;1.033e-03;-2.020e-03;5.000e+01;4.160e-01;-4.440e-01;5.000e+01
29.999416000;9.582e-01;4.136e-01;-8.208e-01;4.316e-01;-8.566e-01;9.496e-01;4.356e-01;-8.543e-01;9.582e-01;1.034e-03;-2.052e-03;5.000e+01;4.160e-01;-4.440e-01;5.000e+01
29.999755000;9.586e-01;4.140e-01;-8.332e-01;4.319e-01;-8.691e-01;9.499e-01;4.358e-01;-8.670e-01;9.586e-01;1.035e-03;-2.083e-03;5.000e+01;4.160e-01;-4.440e-01;5.000e+01
29.999994000;9.589e-01;4.144e-01;-8.392e-01;4.321e-01;-8.751e-01;9.501e-01;4.362e-01;-8.731e-01;9.589e-01;1.036e-03;-2.098e-03;5.000e+01;4.160e-01;-4.440e-01;5.000e+01
29.999994000;9.590e-01;4.144e-01;-8.416e-01;4.321e-01;-8.776e-01;9.501e-01;4.362e-01;-8.757e-01;9.590e-01;1.036e-03;-2.104e-03;5.000e+01;4.160e-01;-4.440e-01;5.000e+01
29.999995000;9.590e-01;4.144e-01;-8.420e-01;4.321e-01;-8.780e-01;9.501e-01;4.362e-01;-8.757e-01;9.590e-01;1.036e-03;-2.105e-03;5.000e+01;4.160e-01;-4.440e-01;5.000e+01
29.999996000;9.590e-01;4.144e-01;-8.420e-01;4.321e-01;-8.780e-01;9.501e-01;4.362e-01;-8.757e-01;9.590e-01;1.036e-03;-2.105e-03;5.000e+01;4.160e-01;-4.440e-01;5.000e+01
29.999998000;9.590e-01;4.144e-01;-8.420e-01;4.321e-01;-8.780e-01;9.501e-01;4.361e-01;-8.761e-01;9.590e-01;1.036e-03;-2.105e-03;5.000e+01;4.160e-01;-4.440e-01;5.000e+01
30.000002000;9.590e-01;4.144e-01;-8.420e-01;4.321e-01;-8.780e-01;9.501e-01;4.361e-01;-8.761e-01;9.590e-01;1.036e-03;-2.105e-03;5.000e+01;4.160e-01;-4.440e-01;5.000e+01
30.000010000;9.590e-01;4.144e-01;-8.424e-01;4.321e-01;-8.784e-01;9.501e-01;4.361e-01;-8.765e-01;9.590e-01;1.036e-03;-2.106e-03;5.000e+01;4.160e-01;-4.440e-01;5.000e+01
30.000026000;9.590e-01;4.144e-01;-8.428e-01;4.321e-01;-8.788e-01;9.502e-01;4.361e-01;-8.769e-01;9.590e-01;1.036e-03;-2.107e-03;5.000e+01;4.160e-01;-4.440e-01;5.000e+01
30.000058000;9.590e-01;4.144e-01;-8.440e-01;4.321e-01;-8.800e-01;9.502e-01;4.361e-01;-8.781e-01;9.590e-01;1.036e-03;-2.110e-03;5.000e+01;4.160e-01;-4.440e-01;5.000e+01
30.000122000;9.591e-01;4.144e-01;-8.464e-01;4.321e-01;-8.825e-01;9.503e-01;4.361e-01;-8.806e-01;9.591e-01;1.036e-03;-2.116e-03;5.000e+01;4.160e-01;-4.440e-01;5.000e+01
30.000250000;9.593e-01;4.144e-01;-8.512e-01;4.320e-01;-8.873e-01;9.504e-01;4.360e-01;-8.851e-01;9.593e-01;1.036e-03;-2.128e-03;5.000e+01;4.160e-01;-4.440e-01;5.000e+01
30.000506000;9.597e-01;4.148e-01;-8.604e-01;4.322e-01;-8.966e-01;9.506e-01;4.363e-01;-8.946e-01;9.597e-01;1.037e-03;-2.151e-03;5.000e+01;4.160e-01;-4.440e-01;5.000e+01
30.000762000;9.600e-01;4.152e-01;-8.696e-01;4.325e-01;-9.058e-01;9.509e-01;4.366e-01;-9.036e-01;9.600e-01;1.038e-03;-2.174e-03;5.000e+01;4.160e-01;-4.440e-01;5.000e+01
30.001018000;9.604e-01;4.156e-01;-8.788e-01;4.327e-01;-9.151e-01;9.512e-01;4.369e-01;-9.130e-01;9.604e-01;1.039e-03;-2.197e-03;5.000e+01;4.160e-01;-4.440e-01;5.000e+01
30.001274000;9.607e-01;4.156e-01;-8.880e-01;4.326e-01;-9.243e-01;9.514e-01;4.368e-01;-9.220e-01;9.607e-01;1.039e-03;-2.220e-03;5.000e+01;4.160e-01;-4.440e-01;5.000e+01
30.001530000;9.611e-01;4.160e-01;-8.968e-01;4.328e-01;-9.331e-01;9.517e-01;4.371e-01;-9.314e-01;9.611e-01;1.040e-03;-2.242e-03;5.000e+01;4.160e-01;-4.440e-01;5.000e+01
30.001786000;9.615e-01;4.164e-01;-9.060e-01;4.331e-01;-9.423e-01;9.520e-01;4.374e-01;-9.403e-01;9.615e-01;1.041e-03;-2.265e-03;5.000e+01;4.160e-01;-4.440e-01;5.000e+01
30.002042000;9.619e-01;4.168e-01;-9.152e-01;4.333e-01;-9.515e-01;9.523e-01;4.377e-01;-9.493e-01;9.619e-01;1.042e-03;-2.288e-03;5.000e+01;4.160e-01;-4.440e-01;5.000e+01
30.002298000;9.623e-01;4.172e-01;-9.240e-01;4.336e-01;-9.602e-01;9.526e-01;4.380e-01;-9.582e-01;9.623e-01;1.043e-03;-2.310e-03;5.000e+01;4.160e-01;-4.440e-01;5.000e+01
30.002554000;9.626e-01;4.176e-01;-9.328e-01;4.338e-01;-9.690e-01;9.529e-01;4.382e-01;-9.672e-01;9.626e-01;1.044e-03;-2.332e-03;5.000e+01;4.160e-01;-4.440e-01;5.000e+01
30.002810000;9.630e-01;4.180e-01;-9.420e-01;4.340e-01;-9.781e-01;9.532e-01;4.385e-01;-9.761e-01;9.630e-01;1.045e-03;-2.355e-03;5.000e+01;4.160e-01;-4.440e-01;5.000e+01
30.003066000;9.634e-01;4.180e-01;-9.508e-01;4.339e-01;-9.869e-01;9.535e-01;4.384e-01;-9.850e-01;9.634e-01;1.045e-03;-2.377e-03;5.000e+01;4.160e-01;-4.440e-01;5.000e+01
30.003322000;9.639e-01;4.184e-01;-9.596e-01;4.341e-01;-9.956e-01;9.538e-01;4.387e-01;-9.935e-01;9.639e-01;1.046e-03;-2.399e-03;5.000e+01;4.160e-01;-4.440e-01;5.000e+01
30.003578000;9.643e-01;4.188e-01;-9.684e-01;4.343e-01;-1.004e+00;9.542e-01;4.389e-01;-1.002e+00;9.643e-01;1.047e-03;-2.421e-03;5.000e+01;4.160e-01;-4.440e-01;5.000e+01
30.003834000;9.647e-01;4.192e-01;-9.772e-01;4.345e-01;-1.013e+00;9.545e-01;4.392e-01;-1.011e+00;9.647e-01;1.048e-03;-2.443e-03;5.000e+01;4.160e-01;-4.440e-01;5.000e+01
30.004090000;9.651e-01;4.196e-01;-9.860e-01;4.348e-01;-1.022e+00;9.548e-01;4.395e-01;-1.020e+00;9.651e-01;1.049e-03;-2.465e-03;5.000e+01;4.160e-01;-4.440e-01;5.000e+01
30.004346000;9.655e-01;4.200e-01;-9.948e-01;4.350e-01;-1.030e+00;9.552e-01;4.397e-01;-1.028e+00;9.655e-01;1.050e-03;-2.487e-03;5.000e+01;4.160e-01;-4.440e-01;5.000e+01
30.004602000;9.660e-01;4.204e-01;-1.003e+00;4.352e-01;-1.039e+00;9.555e-01;4.400e-01;-1.037e+00;9.660e-01;1.051e-03;-2.508e-03;5.000e+01;4.160e-01;-4.440e-01;5.000e+01
30.004858000;9.664e-01;4.208e-01;-1.012e+00;4.354e-01;-1.047e+00;9.559e-01;4.402e-01;-1.045e+00;9.664e-01;1.052e-03;-2.530e-03;5.000e+01;4.160e-01;-4.440e-01;5.000e+01
30.005114000;9.668e-01;4.212e-01;-1.020e+00;4.356e-01;-1.055e+00;9.562e-01;4.405e-01;-1.053e+00;9.668e-01;1.053e-03;-2.551e-03;5.000e+01;4.160e-01;-4.440e-01;5.000e+01
30.005370000;9.673e-01;4.216e-01;-1.029e+00;4.359e-01;-1.064e+00;9.566e-01;4.407e-01;-1.062e+00;9.673e-01;1.054e-03;-2.573e-03;5.000e+01;4.160e-01;-4.440e-01;5.000e+01
30.005626000;9.677e-01;4.220e-01;-1.038e+00;4.361e-01;-1.072e+00;9.569e-01;4.410e-01;-1.070e+00;9.677e-01;1.055e-03;-2.594e-03;5.000e+01;4.160e-01;-4.440e-01;5.000e+01
30.005882000;9.682e-01;4.228e-01;-1.046e+00;4.367e-01;-1.080e+00;9.573e-01;4.417e-01;-1.078e+00;9.682e-01;1.057e-03;-2.615e-03;5.000e+01;4.160e-01;-4.440e-01;5.000e+01
30.006138000;9.687e-01;4.232e-01;-1.054e+00;4.369e-01;-1.089e+00;9.577e-01;4.419e-01;-1.087e+00;9.687e-01;1.058e-03;-2.636e-03;5.000e+01;4.160e-01;-4.440e-01;5.000e+01
30.006394000;9.691e-01;4.236e-01;-1.063e+00;4.371e-01;-1.097e+00;9.581e-01;4.421e-01;-1.095e+00;9.691e-01;1.059e-03;-2.658e-03;5.000e+01;4.160e-01;-4.440e-01;5.000e+01
30.006650000;9.696e-01;4.240e-01;-1.072e+00;4.373e-01;-1.105e+00;9.585e-01;4.424e-01;-1.103e+00;9.696e-01;1.060e-03;-2.679e-03;5.000e+01;4.160e-01;-4.440e-01;5.000e+01
30.006906000;9.701e-01;4.244e-01;-1.080e+00;4.375e-01;-1.113e+00;9.589e-01;4.426e-01;-1.111e+00;9.701e-01;1.061e-03;-2.700e-03;5.000e+01;4.160e-01;-4.440e-01;5.000e+01
30.007162000;9.705e-01;4.248e-01;-1.088e+00;4.377e-01;-1.121e+00;9.592e-01;4.428e-01;-1.119e+00;9.705e-01;1.062e-03;-2.720e-03;5.000e+01;4.160e-01;-4.440e-01;5.000e+01
30.007418000;9.710e-01;4.252e-01;-1.096e+00;4.379e-01;-1.129e+00;9.596e-01;4.431e-01;-1.127e+00;9.710e-01;1.063e-03;-2.741e-03;5.000e+01;4.160e-01;-4.440e-01;5.000e+01
30.007674000;9.715e-01;4.256e-01;-1.105e+00;4.381e-01;-1.137e+00;9.601e-01;4.433e-01;-1.135e+00;9.715e-01;1.064e-03;-2.762e-03;5.000e+01;4.160e-01;-4.440e-01;5.000e+01
30.007930000;9.720e-01;4.260e-01;-1.113e+00;4.383e-01;-1.145e+00;9.605e-01;4.435e-01;-1.143e+00;9.720e-01;1.065e-03;-2.783e-03;5.000e+01;4.160e-01;-4.440e-01;5.000e+01
30.008186000;9.725e-01;4.264e-01;-1.121e+00;4.385e-01;-1.153e+00;9.609e-01;4.438e-01;-1.151e+00;9.725e-01;1.066e-03;-2.803e-03;5.000e+01;4.160e-01;-4.440e-01;5.000e+01
30.008442000;9.730e-01;4.268e-01;-1.130e+00;4.386e-01;-1.161e+00;9.613e-01;4.440e-01;-1.159e+00;9.730e-01;1.067e-03;-2.824e-03;5.000e+01;4.160e-01;-4.440e-01;5.000e+01
30.008698000;9.735e-01;4.272e-01;-1.138e+00;4.388e-01;-1.169e+00;9.617e-01;4.442e-01;-1.167e+00;9.735e-01;1.068e-03;-2.844e-03;5.000e+01;4.160e-01;-4.440e-01;5.000e+01
30.008954000;9.740e-01;4.276e-01;-1.146e+00;4.390e-01;-1.176e+00;9.622e-01;4.444e-01;-1.174e+00;9.740e-01;1.069e-03;-2.864e-03;5.000e+01;4.160e-01;-4.440e-01;5.000e+01
30.009210000;9.745e-01;4.280e-01;-1.154e+00;4.392e-01;-1.184e+00;9.626e-01;4.446e-01;-1.182e+00;9.745e-01;1.070e-03;-2.885e-03;5.000e+01;4.160e-01;-4.440e-01;5.000e+01
30.009466000;9.750e-01;4.284e-01;-1.162e+00;4.394e-01;-1.192e+00;9.630e-01;4.448e-01;-1.190e+00;9.750e-01;1.071e-03;-2.905e-03;5.000e+01;4.160e-01;-4.440e-01;5.000e+01
30.009722000;9.755e-01;4.288e-01;-1.170e+00;4.395e-01;-1.199e+00;9.635e-01;4.451e-01;-1.197e+00;9.755e-01;1.072e-03;-2.925e-03;5.000e+01;4.160e-01;-4.440e-01;5.000e+01
30.009978000;9.761e-01;4.292e-01;-1.178e+00;4.397e-01;-1.207e+00;9.639e-01;4.453e-01;-1.205e+00;9.761e-01;1.073e-03;-2.945e-03;5.000e+01;4.160e-01;-4.440e-01;5.000e+01
