time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;PV_Array_GEN_MagnitudeControlledByAVRPu;PV_Array_GEN_VoltageInjTerminal;PV_Array_GEN_ActiveCurrentInjTerminal;PV_Array_GEN_ReactiveCurrentInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;Main_Xfmr_XFMR_Tap;PV_Array_GEN_ActivePowerSetpointPu;PV_Array_GEN_ReactivePowerSetpointPu;PV_Array_GEN_VoltageSetpointPu;PV_Array_GEN_NetworkFrequencyPu;NetworkFrequencyPu
0.000000;1.044e+00;8.333e-01;4.445e-01;7.978e-01;4.255e-01;1.178e+00;1.088e+00;7.877e-01;4.677e-01;1.044e+00;7.500e-01;4.000e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;5.000e+01;5.000e+01
0.005120;1.044e+00;8.330e-01;4.434e-01;7.975e-01;4.245e-01;1.177e+00;1.088e+00;7.875e-01;4.667e-01;1.044e+00;7.497e-01;3.991e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;5.000e+01;5.000e+01
0.010240;1.044e+00;8.327e-01;4.406e-01;7.973e-01;4.219e-01;1.177e+00;1.088e+00;7.873e-01;4.640e-01;1.044e+00;7.494e-01;3.966e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;5.000e+01;5.000e+01
0.015498;1.044e+00;8.326e-01;4.367e-01;7.972e-01;4.181e-01;1.175e+00;1.087e+00;7.874e-01;4.603e-01;1.044e+00;7.493e-01;3.930e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;5.000e+01;5.000e+01
0.020106;1.044e+00;8.327e-01;4.329e-01;7.973e-01;4.145e-01;1.174e+00;1.087e+00;7.876e-01;4.568e-01;1.044e+00;7.494e-01;3.896e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;5.000e+01;5.000e+01
0.025078;1.044e+00;8.328e-01;4.289e-01;7.974e-01;4.106e-01;1.173e+00;1.087e+00;7.879e-01;4.529e-01;1.044e+00;7.495e-01;3.860e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;5.000e+01;5.000e+01
0.030478;1.044e+00;8.329e-01;4.248e-01;7.975e-01;4.067e-01;1.172e+00;1.087e+00;7.881e-01;4.491e-01;1.044e+00;7.496e-01;3.823e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;5.000e+01;5.000e+01
0.035878;1.044e+00;8.330e-01;4.212e-01;7.976e-01;4.033e-01;1.171e+00;1.086e+00;7.883e-01;4.457e-01;1.044e+00;7.497e-01;3.791e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;5.000e+01;5.000e+01
0.040378;1.044e+00;8.330e-01;4.187e-01;7.976e-01;4.009e-01;1.170e+00;1.086e+00;7.885e-01;4.434e-01;1.044e+00;7.497e-01;3.768e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;5.000e+01;5.000e+01
0.045778;1.044e+00;8.331e-01;4.163e-01;7.976e-01;3.986e-01;1.169e+00;1.086e+00;7.886e-01;4.411e-01;1.044e+00;7.498e-01;3.747e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;5.000e+01;5.000e+01
0.050478;1.044e+00;8.331e-01;4.147e-01;7.976e-01;3.971e-01;1.169e+00;1.086e+00;7.886e-01;4.396e-01;1.044e+00;7.498e-01;3.733e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;5.000e+01;5.000e+01
0.055478;1.044e+00;8.331e-01;4.135e-01;7.977e-01;3.959e-01;1.169e+00;1.086e+00;7.887e-01;4.385e-01;1.044e+00;7.498e-01;3.722e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;5.000e+01;5.000e+01
0.060478;1.044e+00;8.332e-01;4.127e-01;7.977e-01;3.952e-01;1.168e+00;1.086e+00;7.888e-01;4.378e-01;1.044e+00;7.499e-01;3.715e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;5.000e+01;5.000e+01
0.065478;1.044e+00;8.333e-01;4.123e-01;7.978e-01;3.947e-01;1.168e+00;1.086e+00;7.889e-01;4.373e-01;1.044e+00;7.499e-01;3.711e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;5.000e+01;5.000e+01
0.070478;1.044e+00;8.333e-01;4.121e-01;7.979e-01;3.946e-01;1.168e+00;1.086e+00;7.890e-01;4.372e-01;1.044e+00;7.500e-01;3.709e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;5.000e+01;5.000e+01
0.075478;1.044e+00;8.334e-01;4.122e-01;7.979e-01;3.946e-01;1.168e+00;1.086e+00;7.890e-01;4.372e-01;1.044e+00;7.501e-01;3.709e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;5.000e+01;5.000e+01
0.082478;1.044e+00;8.335e-01;4.125e-01;7.980e-01;3.949e-01;1.168e+00;1.086e+00;7.891e-01;4.375e-01;1.044e+00;7.501e-01;3.712e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;5.000e+01;5.000e+01
0.085478;1.044e+00;8.335e-01;4.126e-01;7.981e-01;3.951e-01;1.168e+00;1.086e+00;7.891e-01;4.377e-01;1.044e+00;7.502e-01;3.714e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;5.000e+01;5.000e+01
0.094478;1.044e+00;8.336e-01;4.133e-01;7.981e-01;3.957e-01;1.168e+00;1.086e+00;7.892e-01;4.383e-01;1.044e+00;7.502e-01;3.719e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;5.000e+01;5.000e+01
0.095478;1.044e+00;8.336e-01;4.134e-01;7.981e-01;3.958e-01;1.168e+00;1.086e+00;7.892e-01;4.384e-01;1.044e+00;7.503e-01;3.720e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;5.000e+01;5.000e+01
0.100478;1.044e+00;8.336e-01;4.137e-01;7.982e-01;3.961e-01;1.169e+00;1.086e+00;7.892e-01;4.387e-01;1.044e+00;7.503e-01;3.724e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;5.000e+01;5.000e+01
0.108478;1.044e+00;8.337e-01;4.143e-01;7.982e-01;3.967e-01;1.169e+00;1.086e+00;7.892e-01;4.393e-01;1.044e+00;7.503e-01;3.729e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;5.000e+01;5.000e+01
0.113478;1.044e+00;8.337e-01;4.146e-01;7.982e-01;3.970e-01;1.169e+00;1.086e+00;7.892e-01;4.396e-01;1.044e+00;7.503e-01;3.731e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;5.000e+01;5.000e+01
0.117478;1.044e+00;8.337e-01;4.148e-01;7.982e-01;3.972e-01;1.169e+00;1.086e+00;7.892e-01;4.398e-01;1.044e+00;7.503e-01;3.733e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;5.000e+01;5.000e+01
