time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;PV_Array_GEN_MagnitudeControlledByAVRPu;PV_Array_GEN_VoltageInjTerminal;PV_Array_GEN_ActiveCurrentInjTerminal;PV_Array_GEN_ReactiveCurrentInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;Main_Xfmr_XFMR_Tap;PV_Array_GEN_ActivePowerSetpointPu;PV_Array_GEN_ReactivePowerSetpointPu;PV_Array_GEN_VoltageSetpointPu;PV_Array_GEN_NetworkFrequencyPu;NetworkFrequencyPu
0.000000;1.044e+00;5.000e-01;-1.111e-06;4.787e-01;-1.064e-06;1.044e+00;1.053e+00;4.889e-01;2.121e-02;1.044e+00;4.500e-01;-1.000e-06;1.000e+01;5.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.005632;1.044e+00;4.999e-01;-2.444e-05;4.787e-01;-2.340e-05;1.044e+00;1.053e+00;4.889e-01;2.119e-02;1.044e+00;4.499e-01;-2.200e-05;1.000e+01;5.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.010092;1.044e+00;4.999e-01;-6.444e-05;4.786e-01;-6.170e-05;1.044e+00;1.053e+00;4.888e-01;2.115e-02;1.044e+00;4.499e-01;-5.800e-05;1.000e+01;5.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.015492;1.044e+00;4.998e-01;-1.311e-04;4.786e-01;-1.255e-04;1.044e+00;1.053e+00;4.888e-01;2.108e-02;1.044e+00;4.499e-01;-1.180e-04;1.000e+01;5.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.020892;1.044e+00;4.998e-01;-2.100e-04;4.786e-01;-2.011e-04;1.044e+00;1.053e+00;4.888e-01;2.101e-02;1.044e+00;4.498e-01;-1.890e-04;1.000e+01;5.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.026292;1.044e+00;4.998e-01;-2.967e-04;4.786e-01;-2.841e-04;1.044e+00;1.053e+00;4.888e-01;2.093e-02;1.044e+00;4.498e-01;-2.670e-04;1.000e+01;5.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.030092;1.044e+00;4.998e-01;-3.611e-04;4.786e-01;-3.458e-04;1.044e+00;1.053e+00;4.888e-01;2.087e-02;1.044e+00;4.499e-01;-3.250e-04;1.000e+01;5.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.035092;1.044e+00;4.999e-01;-4.478e-04;4.786e-01;-4.288e-04;1.044e+00;1.053e+00;4.889e-01;2.079e-02;1.044e+00;4.499e-01;-4.030e-04;1.000e+01;5.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.040088;1.044e+00;4.999e-01;-5.333e-04;4.787e-01;-5.107e-04;1.044e+00;1.053e+00;4.889e-01;2.071e-02;1.044e+00;4.499e-01;-4.800e-04;1.000e+01;5.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.043112;1.044e+00;4.999e-01;-5.856e-04;4.787e-01;-5.607e-04;1.044e+00;1.053e+00;4.889e-01;2.066e-02;1.044e+00;4.499e-01;-5.270e-04;1.000e+01;5.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.044112;1.044e+00;4.999e-01;-6.022e-04;4.787e-01;-5.767e-04;1.044e+00;1.052e+00;4.890e-01;2.065e-02;1.044e+00;4.499e-01;-5.420e-04;1.000e+01;5.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.046112;1.044e+00;4.999e-01;-6.356e-04;4.787e-01;-6.086e-04;1.044e+00;1.052e+00;4.890e-01;2.061e-02;1.044e+00;4.499e-01;-5.720e-04;1.000e+01;5.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.050112;1.044e+00;4.999e-01;-7.022e-04;4.788e-01;-6.725e-04;1.044e+00;1.052e+00;4.890e-01;2.055e-02;1.044e+00;4.499e-01;-6.320e-04;1.000e+01;5.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.055112;1.044e+00;5.000e-01;-7.833e-04;4.788e-01;-7.502e-04;1.044e+00;1.052e+00;4.890e-01;2.048e-02;1.044e+00;4.500e-01;-7.050e-04;1.000e+01;5.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.060112;1.044e+00;5.000e-01;-8.600e-04;4.788e-01;-8.236e-04;1.044e+00;1.052e+00;4.891e-01;2.041e-02;1.044e+00;4.500e-01;-7.740e-04;1.000e+01;5.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.065112;1.044e+00;5.000e-01;-9.344e-04;4.788e-01;-8.949e-04;1.044e+00;1.052e+00;4.891e-01;2.034e-02;1.044e+00;4.500e-01;-8.410e-04;1.000e+01;5.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.070112;1.044e+00;5.000e-01;-1.003e-03;4.789e-01;-9.609e-04;1.044e+00;1.052e+00;4.891e-01;2.027e-02;1.044e+00;4.500e-01;-9.030e-04;1.000e+01;5.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.075112;1.044e+00;5.000e-01;-1.069e-03;4.789e-01;-1.024e-03;1.044e+00;1.052e+00;4.891e-01;2.021e-02;1.044e+00;4.500e-01;-9.620e-04;1.000e+01;5.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.080112;1.044e+00;5.000e-01;-1.130e-03;4.788e-01;-1.082e-03;1.044e+00;1.052e+00;4.891e-01;2.015e-02;1.044e+00;4.500e-01;-1.017e-03;1.000e+01;5.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.085112;1.044e+00;4.999e-01;-1.186e-03;4.788e-01;-1.136e-03;1.044e+00;1.052e+00;4.891e-01;2.010e-02;1.044e+00;4.500e-01;-1.067e-03;1.000e+01;5.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.090112;1.044e+00;4.999e-01;-1.237e-03;4.788e-01;-1.184e-03;1.044e+00;1.052e+00;4.891e-01;2.005e-02;1.044e+00;4.499e-01;-1.113e-03;1.000e+01;5.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.095112;1.044e+00;4.999e-01;-1.283e-03;4.788e-01;-1.229e-03;1.044e+00;1.052e+00;4.891e-01;2.001e-02;1.044e+00;4.499e-01;-1.155e-03;1.000e+01;5.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.100112;1.044e+00;4.999e-01;-1.324e-03;4.788e-01;-1.269e-03;1.044e+00;1.052e+00;4.891e-01;1.997e-02;1.044e+00;4.499e-01;-1.192e-03;1.000e+01;5.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.105112;1.044e+00;4.999e-01;-1.361e-03;4.788e-01;-1.304e-03;1.044e+00;1.052e+00;4.891e-01;1.993e-02;1.044e+00;4.499e-01;-1.225e-03;1.000e+01;5.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.110112;1.044e+00;4.999e-01;-1.393e-03;4.788e-01;-1.335e-03;1.044e+00;1.052e+00;4.891e-01;1.991e-02;1.044e+00;4.499e-01;-1.254e-03;1.000e+01;5.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.115112;1.044e+00;4.999e-01;-1.422e-03;4.789e-01;-1.362e-03;1.044e+00;1.052e+00;4.891e-01;1.988e-02;1.044e+00;4.499e-01;-1.280e-03;1.000e+01;5.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
