time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_UPuInjTerminal;Wind_Turbine_GEN_IpInjTerminal;Wind_Turbine_GEN_IqInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;InfiniteBus_BUS_NetworkFrequencyPu;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;NetworkFrequencyPu
29.995430000;1.046e+00;4.236e-01;6.872e-01;4.049e-01;6.568e-01;1.053e+00;4.023e-01;6.584e-01;1.046e+00;1.059e-03;1.718e-03;5.000e+01;1.000e+01;4.160e-01;4.440e-01;5.000e+01
29.995539000;1.046e+00;4.240e-01;6.916e-01;4.053e-01;6.611e-01;1.053e+00;4.027e-01;6.626e-01;1.046e+00;1.060e-03;1.729e-03;5.000e+01;1.000e+01;4.160e-01;4.440e-01;5.000e+01
29.995625000;1.046e+00;4.240e-01;6.952e-01;4.053e-01;6.646e-01;1.053e+00;4.028e-01;6.661e-01;1.046e+00;1.060e-03;1.738e-03;5.000e+01;1.000e+01;4.160e-01;4.440e-01;5.000e+01
29.995667000;1.046e+00;4.240e-01;6.968e-01;4.054e-01;6.662e-01;1.053e+00;4.028e-01;6.680e-01;1.046e+00;1.060e-03;1.742e-03;5.000e+01;1.000e+01;4.160e-01;4.440e-01;5.000e+01
29.995967000;1.046e+00;4.240e-01;7.092e-01;4.055e-01;6.782e-01;1.053e+00;4.028e-01;6.799e-01;1.046e+00;1.060e-03;1.773e-03;5.000e+01;1.000e+01;4.160e-01;4.440e-01;5.000e+01
29.996137000;1.046e+00;4.240e-01;7.164e-01;4.055e-01;6.852e-01;1.052e+00;4.029e-01;6.868e-01;1.046e+00;1.060e-03;1.791e-03;5.000e+01;1.000e+01;4.160e-01;4.440e-01;5.000e+01
29.996479000;1.045e+00;4.240e-01;7.304e-01;4.057e-01;6.988e-01;1.052e+00;4.029e-01;7.002e-01;1.045e+00;1.060e-03;1.826e-03;5.000e+01;1.000e+01;4.160e-01;4.440e-01;5.000e+01
29.997095000;1.045e+00;4.240e-01;7.552e-01;4.059e-01;7.230e-01;1.052e+00;4.031e-01;7.248e-01;1.045e+00;1.060e-03;1.888e-03;5.000e+01;1.000e+01;4.160e-01;4.440e-01;5.000e+01
29.997402000;1.044e+00;4.240e-01;7.676e-01;4.061e-01;7.351e-01;1.052e+00;4.032e-01;7.368e-01;1.044e+00;1.060e-03;1.919e-03;5.000e+01;1.000e+01;4.160e-01;4.440e-01;5.000e+01
29.997710000;1.044e+00;4.240e-01;7.796e-01;4.062e-01;7.468e-01;1.051e+00;4.033e-01;7.487e-01;1.044e+00;1.060e-03;1.949e-03;5.000e+01;1.000e+01;4.160e-01;4.440e-01;5.000e+01
29.998018000;1.043e+00;4.236e-01;7.920e-01;4.059e-01;7.590e-01;1.051e+00;4.030e-01;7.603e-01;1.043e+00;1.059e-03;1.980e-03;5.000e+01;1.000e+01;4.160e-01;4.440e-01;5.000e+01
29.998633000;1.043e+00;4.236e-01;8.156e-01;4.062e-01;7.822e-01;1.051e+00;4.032e-01;7.839e-01;1.043e+00;1.059e-03;2.039e-03;5.000e+01;1.000e+01;4.160e-01;4.440e-01;5.000e+01
29.998941000;1.042e+00;4.232e-01;8.276e-01;4.060e-01;7.940e-01;1.050e+00;4.029e-01;7.955e-01;1.042e+00;1.058e-03;2.069e-03;5.000e+01;1.000e+01;4.160e-01;4.440e-01;5.000e+01
29.999249000;1.042e+00;4.232e-01;8.392e-01;4.061e-01;8.054e-01;1.050e+00;4.030e-01;8.071e-01;1.042e+00;1.058e-03;2.098e-03;5.000e+01;1.000e+01;4.160e-01;4.440e-01;5.000e+01
29.999556000;1.042e+00;4.228e-01;8.508e-01;4.059e-01;8.168e-01;1.050e+00;4.027e-01;8.184e-01;1.042e+00;1.057e-03;2.127e-03;5.000e+01;1.000e+01;4.160e-01;4.440e-01;5.000e+01
29.999864000;1.041e+00;4.224e-01;8.624e-01;4.057e-01;8.283e-01;1.050e+00;4.025e-01;8.297e-01;1.041e+00;1.056e-03;2.156e-03;5.000e+01;1.000e+01;4.160e-01;4.440e-01;5.000e+01
29.999994000;1.041e+00;4.224e-01;8.648e-01;4.057e-01;8.307e-01;1.049e+00;4.025e-01;8.321e-01;1.041e+00;1.056e-03;2.162e-03;5.000e+01;1.000e+01;4.160e-01;4.440e-01;5.000e+01
29.999994000;1.041e+00;4.224e-01;8.672e-01;4.058e-01;8.330e-01;1.049e+00;4.025e-01;8.347e-01;1.041e+00;1.056e-03;2.168e-03;5.000e+01;1.000e+01;4.160e-01;4.440e-01;5.000e+01
30.000002000;1.041e+00;4.224e-01;8.676e-01;4.058e-01;8.334e-01;1.049e+00;4.025e-01;8.348e-01;1.041e+00;1.056e-03;2.169e-03;5.000e+01;1.000e+01;4.160e-01;4.440e-01;5.000e+01
30.000058000;1.041e+00;4.224e-01;8.696e-01;4.058e-01;8.354e-01;1.049e+00;4.025e-01;8.371e-01;1.041e+00;1.056e-03;2.174e-03;5.000e+01;1.000e+01;4.160e-01;4.440e-01;5.000e+01
30.000250000;1.041e+00;4.224e-01;8.768e-01;4.059e-01;8.425e-01;1.049e+00;4.026e-01;8.441e-01;1.041e+00;1.056e-03;2.192e-03;5.000e+01;1.000e+01;4.160e-01;4.440e-01;5.000e+01
30.000506000;1.040e+00;4.220e-01;8.860e-01;4.056e-01;8.517e-01;1.049e+00;4.023e-01;8.531e-01;1.040e+00;1.055e-03;2.215e-03;5.000e+01;1.000e+01;4.160e-01;4.440e-01;5.000e+01
30.000762000;1.040e+00;4.216e-01;8.952e-01;4.054e-01;8.608e-01;1.049e+00;4.020e-01;8.624e-01;1.040e+00;1.054e-03;2.238e-03;5.000e+01;1.000e+01;4.160e-01;4.440e-01;5.000e+01
30.001018000;1.040e+00;4.216e-01;9.048e-01;4.055e-01;8.703e-01;1.048e+00;4.021e-01;8.718e-01;1.040e+00;1.054e-03;2.262e-03;5.000e+01;1.000e+01;4.160e-01;4.440e-01;5.000e+01
30.001274000;1.039e+00;4.212e-01;9.140e-01;4.053e-01;8.795e-01;1.048e+00;4.019e-01;8.808e-01;1.039e+00;1.053e-03;2.285e-03;5.000e+01;1.000e+01;4.160e-01;4.440e-01;5.000e+01
30.001530000;1.039e+00;4.208e-01;9.228e-01;4.051e-01;8.883e-01;1.048e+00;4.016e-01;8.898e-01;1.039e+00;1.052e-03;2.307e-03;5.000e+01;1.000e+01;4.160e-01;4.440e-01;5.000e+01
30.001786000;1.038e+00;4.204e-01;9.320e-01;4.048e-01;8.975e-01;1.048e+00;4.013e-01;8.989e-01;1.038e+00;1.051e-03;2.330e-03;5.000e+01;1.000e+01;4.160e-01;4.440e-01;5.000e+01
30.002042000;1.038e+00;4.204e-01;9.412e-01;4.050e-01;9.067e-01;1.047e+00;4.014e-01;9.079e-01;1.038e+00;1.051e-03;2.353e-03;5.000e+01;1.000e+01;4.160e-01;4.440e-01;5.000e+01
30.002298000;1.038e+00;4.200e-01;9.500e-01;4.047e-01;9.155e-01;1.047e+00;4.012e-01;9.170e-01;1.038e+00;1.050e-03;2.375e-03;5.000e+01;1.000e+01;4.160e-01;4.440e-01;5.000e+01
30.002554000;1.037e+00;4.196e-01;9.588e-01;4.045e-01;9.243e-01;1.047e+00;4.009e-01;9.260e-01;1.037e+00;1.049e-03;2.397e-03;5.000e+01;1.000e+01;4.160e-01;4.440e-01;5.000e+01
30.002810000;1.037e+00;4.192e-01;9.676e-01;4.043e-01;9.331e-01;1.046e+00;4.006e-01;9.347e-01;1.037e+00;1.048e-03;2.419e-03;5.000e+01;1.000e+01;4.160e-01;4.440e-01;5.000e+01
30.003066000;1.037e+00;4.188e-01;9.764e-01;4.040e-01;9.420e-01;1.046e+00;4.004e-01;9.434e-01;1.037e+00;1.047e-03;2.441e-03;5.000e+01;1.000e+01;4.160e-01;4.440e-01;5.000e+01
30.003322000;1.036e+00;4.184e-01;9.852e-01;4.038e-01;9.509e-01;1.046e+00;4.001e-01;9.525e-01;1.036e+00;1.046e-03;2.463e-03;5.000e+01;1.000e+01;4.160e-01;4.440e-01;5.000e+01
30.003578000;1.036e+00;4.180e-01;9.936e-01;4.036e-01;9.594e-01;1.045e+00;3.999e-01;9.612e-01;1.036e+00;1.045e-03;2.484e-03;5.000e+01;1.000e+01;4.160e-01;4.440e-01;5.000e+01
30.003834000;1.035e+00;4.176e-01;1.002e+00;4.034e-01;9.682e-01;1.045e+00;3.996e-01;9.695e-01;1.035e+00;1.044e-03;2.506e-03;5.000e+01;1.000e+01;4.160e-01;4.440e-01;5.000e+01
30.004090000;1.035e+00;4.172e-01;1.011e+00;4.031e-01;9.768e-01;1.045e+00;3.993e-01;9.783e-01;1.035e+00;1.043e-03;2.527e-03;5.000e+01;1.000e+01;4.160e-01;4.440e-01;5.000e+01
30.004346000;1.034e+00;4.168e-01;1.019e+00;4.029e-01;9.853e-01;1.044e+00;3.991e-01;9.870e-01;1.034e+00;1.042e-03;2.548e-03;5.000e+01;1.000e+01;4.160e-01;4.440e-01;5.000e+01
30.004858000;1.034e+00;4.160e-01;1.036e+00;4.025e-01;1.002e+00;1.044e+00;3.986e-01;1.004e+00;1.034e+00;1.040e-03;2.590e-03;5.000e+01;1.000e+01;4.160e-01;4.440e-01;5.000e+01
30.005114000;1.033e+00;4.156e-01;1.044e+00;4.023e-01;1.011e+00;1.043e+00;3.983e-01;1.012e+00;1.033e+00;1.039e-03;2.610e-03;5.000e+01;1.000e+01;4.160e-01;4.440e-01;5.000e+01
30.005370000;1.033e+00;4.152e-01;1.052e+00;4.021e-01;1.019e+00;1.043e+00;3.981e-01;1.021e+00;1.033e+00;1.038e-03;2.631e-03;5.000e+01;1.000e+01;4.160e-01;4.440e-01;5.000e+01
30.005626000;1.032e+00;4.148e-01;1.060e+00;4.019e-01;1.027e+00;1.043e+00;3.979e-01;1.029e+00;1.032e+00;1.037e-03;2.651e-03;5.000e+01;1.000e+01;4.160e-01;4.440e-01;5.000e+01
30.005882000;1.032e+00;4.144e-01;1.068e+00;4.016e-01;1.036e+00;1.042e+00;3.976e-01;1.037e+00;1.032e+00;1.036e-03;2.671e-03;5.000e+01;1.000e+01;4.160e-01;4.440e-01;5.000e+01
30.006138000;1.031e+00;4.140e-01;1.076e+00;4.014e-01;1.044e+00;1.042e+00;3.974e-01;1.045e+00;1.031e+00;1.035e-03;2.691e-03;5.000e+01;1.000e+01;4.160e-01;4.440e-01;5.000e+01
30.006394000;1.031e+00;4.136e-01;1.084e+00;4.012e-01;1.052e+00;1.041e+00;3.971e-01;1.054e+00;1.031e+00;1.034e-03;2.711e-03;5.000e+01;1.000e+01;4.160e-01;4.440e-01;5.000e+01
30.006650000;1.030e+00;4.132e-01;1.092e+00;4.010e-01;1.060e+00;1.041e+00;3.969e-01;1.062e+00;1.030e+00;1.033e-03;2.731e-03;5.000e+01;1.000e+01;4.160e-01;4.440e-01;5.000e+01
30.006906000;1.030e+00;4.128e-01;1.100e+00;4.008e-01;1.068e+00;1.041e+00;3.967e-01;1.070e+00;1.030e+00;1.032e-03;2.751e-03;5.000e+01;1.000e+01;4.160e-01;4.440e-01;5.000e+01
30.007162000;1.029e+00;4.124e-01;1.108e+00;4.006e-01;1.076e+00;1.040e+00;3.964e-01;1.078e+00;1.029e+00;1.031e-03;2.770e-03;5.000e+01;1.000e+01;4.160e-01;4.440e-01;5.000e+01
30.007418000;1.029e+00;4.116e-01;1.116e+00;4.000e-01;1.084e+00;1.040e+00;3.958e-01;1.086e+00;1.029e+00;1.029e-03;2.789e-03;5.000e+01;1.000e+01;4.160e-01;4.440e-01;5.000e+01
30.007674000;1.028e+00;4.112e-01;1.124e+00;3.998e-01;1.093e+00;1.039e+00;3.956e-01;1.094e+00;1.028e+00;1.028e-03;2.809e-03;5.000e+01;1.000e+01;4.160e-01;4.440e-01;5.000e+01
30.007930000;1.028e+00;4.108e-01;1.131e+00;3.996e-01;1.100e+00;1.039e+00;3.954e-01;1.102e+00;1.028e+00;1.027e-03;2.828e-03;5.000e+01;1.000e+01;4.160e-01;4.440e-01;5.000e+01
30.008186000;1.027e+00;4.104e-01;1.139e+00;3.994e-01;1.108e+00;1.039e+00;3.951e-01;1.110e+00;1.027e+00;1.026e-03;2.847e-03;5.000e+01;1.000e+01;4.160e-01;4.440e-01;5.000e+01
30.008442000;1.027e+00;4.100e-01;1.146e+00;3.992e-01;1.116e+00;1.038e+00;3.949e-01;1.118e+00;1.027e+00;1.025e-03;2.865e-03;5.000e+01;1.000e+01;4.160e-01;4.440e-01;5.000e+01
30.008698000;1.026e+00;4.096e-01;1.154e+00;3.990e-01;1.124e+00;1.038e+00;3.947e-01;1.125e+00;1.026e+00;1.024e-03;2.884e-03;5.000e+01;1.000e+01;4.160e-01;4.440e-01;5.000e+01
30.008954000;1.026e+00;4.092e-01;1.161e+00;3.989e-01;1.131e+00;1.037e+00;3.945e-01;1.133e+00;1.026e+00;1.023e-03;2.902e-03;5.000e+01;1.000e+01;4.160e-01;4.440e-01;5.000e+01
30.009210000;1.025e+00;4.088e-01;1.168e+00;3.987e-01;1.139e+00;1.037e+00;3.942e-01;1.141e+00;1.025e+00;1.022e-03;2.921e-03;5.000e+01;1.000e+01;4.160e-01;4.440e-01;5.000e+01
30.009466000;1.025e+00;4.080e-01;1.176e+00;3.981e-01;1.147e+00;1.036e+00;3.936e-01;1.148e+00;1.025e+00;1.020e-03;2.939e-03;5.000e+01;1.000e+01;4.160e-01;4.440e-01;5.000e+01
30.009722000;1.024e+00;4.076e-01;1.183e+00;3.979e-01;1.155e+00;1.036e+00;3.934e-01;1.156e+00;1.024e+00;1.019e-03;2.957e-03;5.000e+01;1.000e+01;4.160e-01;4.440e-01;5.000e+01
30.009978000;1.024e+00;4.072e-01;1.190e+00;3.977e-01;1.162e+00;1.036e+00;3.932e-01;1.164e+00;1.024e+00;1.018e-03;2.975e-03;5.000e+01;1.000e+01;4.160e-01;4.440e-01;5.000e+01
30.009994000;1.024e+00;4.072e-01;1.190e+00;3.977e-01;1.163e+00;1.036e+00;3.932e-01;1.165e+00;1.024e+00;1.018e-03;2.976e-03;5.000e+01;1.000e+01;4.160e-01;4.440e-01;5.000e+01
30.010010000;1.024e+00;4.072e-01;1.190e+00;3.977e-01;1.163e+00;1.036e+00;3.932e-01;1.164e+00;1.024e+00;1.018e-03;2.976e-03;5.000e+01;1.000e+01;4.160e-01;4.440e-01;5.000e+01
30.010026000;1.024e+00;4.072e-01;1.190e+00;3.977e-01;1.162e+00;1.036e+00;3.932e-01;1.164e+00;1.024e+00;1.018e-03;2.975e-03;5.000e+01;1.000e+01;4.160e-01;4.440e-01;5.000e+01
30.010058000;1.024e+00;4.068e-01;1.190e+00;3.974e-01;1.162e+00;1.035e+00;3.929e-01;1.164e+00;1.024e+00;1.017e-03;2.974e-03;5.000e+01;1.000e+01;4.160e-01;4.440e-01;5.000e+01
30.010122000;1.024e+00;4.068e-01;1.188e+00;3.974e-01;1.161e+00;1.035e+00;3.929e-01;1.163e+00;1.024e+00;1.017e-03;2.971e-03;5.000e+01;1.000e+01;4.160e-01;4.440e-01;5.000e+01
30.010250000;1.023e+00;4.060e-01;1.186e+00;3.967e-01;1.159e+00;1.035e+00;3.922e-01;1.160e+00;1.023e+00;1.015e-03;2.965e-03;5.000e+01;1.000e+01;4.160e-01;4.440e-01;5.000e+01
30.010506000;1.023e+00;4.052e-01;1.181e+00;3.961e-01;1.155e+00;1.035e+00;3.916e-01;1.156e+00;1.023e+00;1.013e-03;2.953e-03;5.000e+01;1.000e+01;4.160e-01;4.440e-01;5.000e+01
30.010762000;1.023e+00;4.040e-01;1.177e+00;3.951e-01;1.151e+00;1.034e+00;3.906e-01;1.152e+00;1.023e+00;1.010e-03;2.942e-03;5.000e+01;1.000e+01;4.160e-01;4.440e-01;5.000e+01
30.011274000;1.022e+00;4.020e-01;1.168e+00;3.934e-01;1.143e+00;1.033e+00;3.890e-01;1.144e+00;1.022e+00;1.005e-03;2.919e-03;5.000e+01;1.000e+01;4.160e-01;4.440e-01;5.000e+01
30.011721000;1.021e+00;4.004e-01;1.160e+00;3.921e-01;1.136e+00;1.033e+00;3.878e-01;1.137e+00;1.021e+00;1.001e-03;2.899e-03;5.000e+01;1.000e+01;4.160e-01;4.440e-01;5.000e+01
30.012169000;1.020e+00;3.988e-01;1.152e+00;3.908e-01;1.129e+00;1.032e+00;3.865e-01;1.130e+00;1.020e+00;9.970e-04;2.880e-03;5.000e+01;1.000e+01;4.160e-01;4.440e-01;5.000e+01
30.012616000;1.020e+00;3.972e-01;1.144e+00;3.895e-01;1.122e+00;1.031e+00;3.853e-01;1.124e+00;1.020e+00;9.930e-04;2.860e-03;5.000e+01;1.000e+01;4.160e-01;4.440e-01;5.000e+01
30.013063000;1.019e+00;3.956e-01;1.136e+00;3.882e-01;1.115e+00;1.030e+00;3.840e-01;1.117e+00;1.019e+00;9.890e-04;2.841e-03;5.000e+01;1.000e+01;4.160e-01;4.440e-01;5.000e+01
30.013510000;1.018e+00;3.944e-01;1.129e+00;3.873e-01;1.108e+00;1.029e+00;3.831e-01;1.110e+00;1.018e+00;9.860e-04;2.822e-03;5.000e+01;1.000e+01;4.160e-01;4.440e-01;5.000e+01
30.013958000;1.018e+00;3.932e-01;1.121e+00;3.864e-01;1.101e+00;1.029e+00;3.822e-01;1.103e+00;1.018e+00;9.830e-04;2.802e-03;5.000e+01;1.000e+01;4.160e-01;4.440e-01;5.000e+01
30.014852000;1.016e+00;3.908e-01;1.106e+00;3.845e-01;1.088e+00;1.027e+00;3.804e-01;1.090e+00;1.016e+00;9.770e-04;2.765e-03;5.000e+01;1.000e+01;4.160e-01;4.440e-01;5.000e+01
30.015300000;1.016e+00;3.896e-01;1.098e+00;3.836e-01;1.082e+00;1.027e+00;3.795e-01;1.083e+00;1.016e+00;9.740e-04;2.746e-03;5.000e+01;1.000e+01;4.160e-01;4.440e-01;5.000e+01
30.015747000;1.015e+00;3.888e-01;1.091e+00;3.831e-01;1.075e+00;1.026e+00;3.790e-01;1.076e+00;1.015e+00;9.720e-04;2.727e-03;5.000e+01;1.000e+01;4.160e-01;4.440e-01;5.000e+01
30.016194000;1.014e+00;3.880e-01;1.084e+00;3.825e-01;1.068e+00;1.025e+00;3.785e-01;1.070e+00;1.014e+00;9.700e-04;2.709e-03;5.000e+01;1.000e+01;4.160e-01;4.440e-01;5.000e+01
30.016641000;1.014e+00;3.872e-01;1.076e+00;3.820e-01;1.062e+00;1.024e+00;3.780e-01;1.063e+00;1.014e+00;9.680e-04;2.690e-03;5.000e+01;1.000e+01;4.160e-01;4.440e-01;5.000e+01
30.017089000;1.013e+00;3.864e-01;1.069e+00;3.815e-01;1.055e+00;1.024e+00;3.775e-01;1.057e+00;1.013e+00;9.660e-04;2.672e-03;5.000e+01;1.000e+01;4.160e-01;4.440e-01;5.000e+01
30.017536000;1.012e+00;3.860e-01;1.062e+00;3.813e-01;1.049e+00;1.023e+00;3.774e-01;1.050e+00;1.012e+00;9.650e-04;2.654e-03;5.000e+01;1.000e+01;4.160e-01;4.440e-01;5.000e+01
30.017983000;1.012e+00;3.852e-01;1.054e+00;3.808e-01;1.042e+00;1.022e+00;3.768e-01;1.044e+00;1.012e+00;9.630e-04;2.636e-03;5.000e+01;1.000e+01;4.160e-01;4.440e-01;5.000e+01
30.018431000;1.011e+00;3.848e-01;1.047e+00;3.806e-01;1.036e+00;1.021e+00;3.767e-01;1.037e+00;1.011e+00;9.620e-04;2.618e-03;5.000e+01;1.000e+01;4.160e-01;4.440e-01;5.000e+01
