time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;PV_Array_GEN_MagnitudeControlledByAVRPu;PV_Array_GEN_VoltageInjTerminal;PV_Array_GEN_ActiveCurrentInjTerminal;PV_Array_GEN_ReactiveCurrentInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;Main_Xfmr_XFMR_Tap;PV_Array_GEN_ActivePowerSetpointPu;PV_Array_GEN_ReactivePowerSetpointPu;PV_Array_GEN_VoltageSetpointPu;PV_Array_GEN_NetworkFrequencyPu;NetworkFrequencyPu
0.000000;1.044e+00;8.332e-01;-4.444e-01;7.977e-01;-4.255e-01;9.111e-01;1.029e+00;8.326e-01;-3.699e-01;1.044e+00;7.498e-01;-4.000e-01;1.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
0.005024;1.044e+00;8.328e-01;-4.443e-01;7.973e-01;-4.254e-01;9.112e-01;1.029e+00;8.322e-01;-3.699e-01;1.044e+00;7.495e-01;-3.999e-01;1.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
0.010024;1.044e+00;8.328e-01;-4.443e-01;7.974e-01;-4.254e-01;9.111e-01;1.029e+00;8.322e-01;-3.699e-01;1.044e+00;7.496e-01;-3.999e-01;1.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
0.015024;1.044e+00;8.331e-01;-4.444e-01;7.976e-01;-4.255e-01;9.111e-01;1.029e+00;8.325e-01;-3.699e-01;1.044e+00;7.498e-01;-4.000e-01;1.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
0.020024;1.044e+00;8.333e-01;-4.445e-01;7.979e-01;-4.256e-01;9.111e-01;1.029e+00;8.327e-01;-3.700e-01;1.044e+00;7.500e-01;-4.000e-01;1.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
0.025024;1.044e+00;8.334e-01;-4.445e-01;7.980e-01;-4.256e-01;9.111e-01;1.029e+00;8.328e-01;-3.700e-01;1.044e+00;7.501e-01;-4.001e-01;1.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
0.033024;1.044e+00;8.334e-01;-4.445e-01;7.980e-01;-4.256e-01;9.111e-01;1.029e+00;8.328e-01;-3.700e-01;1.044e+00;7.501e-01;-4.000e-01;1.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
0.035024;1.044e+00;8.334e-01;-4.445e-01;7.979e-01;-4.256e-01;9.111e-01;1.029e+00;8.328e-01;-3.700e-01;1.044e+00;7.501e-01;-4.000e-01;1.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
0.040024;1.044e+00;8.334e-01;-4.445e-01;7.979e-01;-4.255e-01;9.111e-01;1.029e+00;8.327e-01;-3.700e-01;1.044e+00;7.500e-01;-4.000e-01;1.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
0.045024;1.044e+00;8.333e-01;-4.445e-01;7.979e-01;-4.255e-01;9.111e-01;1.029e+00;8.327e-01;-3.700e-01;1.044e+00;7.500e-01;-4.000e-01;1.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
0.064024;1.044e+00;8.333e-01;-4.444e-01;7.979e-01;-4.255e-01;9.111e-01;1.029e+00;8.327e-01;-3.700e-01;1.044e+00;7.500e-01;-4.000e-01;1.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
0.065024;1.044e+00;8.333e-01;-4.444e-01;7.979e-01;-4.255e-01;9.111e-01;1.029e+00;8.327e-01;-3.699e-01;1.044e+00;7.500e-01;-4.000e-01;1.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
19.989996;1.044e+00;8.333e-01;-4.444e-01;7.979e-01;-4.255e-01;9.111e-01;1.029e+00;8.327e-01;-3.699e-01;1.044e+00;7.500e-01;-4.000e-01;1.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
19.990004;1.044e+00;8.332e-01;-4.452e-01;7.977e-01;-4.262e-01;9.109e-01;1.029e+00;8.326e-01;-3.707e-01;1.044e+00;7.499e-01;-4.007e-01;1.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
19.990060;1.045e+00;8.316e-01;-4.557e-01;7.956e-01;-4.360e-01;9.085e-01;1.029e+00;8.311e-01;-3.805e-01;1.045e+00;7.485e-01;-4.101e-01;1.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
19.990124;1.046e+00;8.298e-01;-4.677e-01;7.933e-01;-4.471e-01;9.057e-01;1.029e+00;8.295e-01;-3.918e-01;1.046e+00;7.468e-01;-4.209e-01;1.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.001e+01;5.001e+01
19.990252;1.048e+00;8.262e-01;-4.917e-01;7.886e-01;-4.693e-01;9.002e-01;1.029e+00;8.262e-01;-4.142e-01;1.048e+00;7.436e-01;-4.425e-01;1.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.001e+01;5.001e+01
19.990380;1.049e+00;8.227e-01;-5.157e-01;7.841e-01;-4.915e-01;8.946e-01;1.029e+00;8.230e-01;-4.366e-01;1.049e+00;7.405e-01;-4.642e-01;1.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.002e+01;5.002e+01
19.990493;1.051e+00;8.197e-01;-5.370e-01;7.801e-01;-5.111e-01;8.897e-01;1.029e+00;8.203e-01;-4.564e-01;1.051e+00;7.378e-01;-4.833e-01;1.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.002e+01;5.002e+01
19.990557;1.052e+00;8.181e-01;-5.490e-01;7.779e-01;-5.221e-01;8.869e-01;1.029e+00;8.188e-01;-4.675e-01;1.052e+00;7.363e-01;-4.941e-01;1.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.002e+01;5.002e+01
19.990685;1.053e+00;8.148e-01;-5.731e-01;7.736e-01;-5.441e-01;8.813e-01;1.029e+00;8.158e-01;-4.897e-01;1.053e+00;7.333e-01;-5.157e-01;1.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.003e+01;5.003e+01
