;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactivePower;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;time;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_InjectedActiveCurrent;Wind_Turbine_GEN_InjectedReactiveCurrent;Wind_Turbine_GEN_AVRSetpointPu;Wind_Turbine_GEN_NetworkFrequencyPu;Wind_Turbine_GEN_InjectedCurrent;NetworkFrequencyPu
17;1.0;0.7993477777777779;0.7993477777777779;-0.35098666666666667;-0.35098666666666667;0.99197;0.000603;10.0;0.816494;-0.33;1.034583;1.0;0.8806602364340064;1.0
18;1.0;0.79935;0.79935;-0.3509877777777778;-0.3509877777777778;0.99197;0.000619;10.0;0.816497;-0.33;1.034583;1.0;0.8806630178501877;1.0
19;1.0;0.7993544444444445;0.7993544444444445;-0.35098888888888885;-0.35098888888888885;0.99197;0.000641;10.0;0.816502;-0.33;1.034583;1.0;0.8806676535470119;1.0
20;1.0;0.7993544444444445;0.7993544444444445;-0.35098888888888885;-0.35098888888888885;0.99197;0.000641;10.0;0.816502;-0.33;1.034583;1.0;0.8806676535470119;1.0
21;1.0;0.7993544444444445;0.7993544444444445;-0.35098888888888885;-0.35098888888888885;0.99197;0.000642;10.0;0.816502;-0.33;1.034583;1.0;0.8806676535470119;1.0
22;1.0;0.7993544444444445;0.7993544444444445;-0.35098888888888885;-0.35098888888888885;0.99197;0.000643;10.0;0.816502;-0.33;1.034583;1.0;0.8806676535470119;1.0
23;1.0;0.7993555555555556;0.7993555555555556;-0.35098888888888885;-0.35098888888888885;0.99197;0.000645;10.0;0.816503;-0.33;1.034583;1.0;0.8806685806868553;1.0
24;1.0;0.7993555555555556;0.7993555555555556;-0.35098999999999997;-0.35098999999999997;0.99197;0.000649;10.0;0.816503;-0.33;1.034583;1.0;0.8806685806868553;1.0
25;1.0;0.7993566666666666;0.7993566666666666;-0.35098999999999997;-0.35098999999999997;0.99197;0.000657;10.0;0.816505;-0.33;1.034583;1.0;0.8806704349670199;1.0
26;1.0;0.7993600000000001;0.7993600000000001;-0.35099111111111114;-0.35099111111111114;0.99197;0.000673;10.0;0.816508;-0.33;1.034583;1.0;0.8806732163884626;1.0
27;1.0;0.7993666666666667;0.7993666666666667;-0.3509933333333333;-0.3509933333333333;0.99197;0.000705;10.0;0.816515;-0.33;1.034583;1.0;0.8806797063774093;1.0
28;1.0;0.799378888888889;0.799378888888889;-0.3509977777777778;-0.3509977777777778;0.99197;0.000769;10.0;0.81653;-0.33;1.034583;1.0;0.8806936135228869;1.0
29;1.0;0.7994088888888888;0.7994088888888888;-0.35100666666666663;-0.35100666666666663;0.99197;0.000897;10.0;0.816563;-0.33;1.034583;1.0;0.8807242093691987;1.0
30;1.0;0.7994366666666668;0.7994366666666668;-0.3510133333333333;-0.3510133333333333;0.99197;0.001;10.0;0.816593;-0.33;1.034583;1.0;0.8807520239255769;1.0
31;1.0;0.7994366666666668;0.7994366666666668;-0.3510133333333333;-0.3510133333333333;0.99197;0.001;10.0;0.816593;-0.33;1.034583;1.0;0.8807520239255769;1.0
32;1.0;0.7994366666666668;0.7994366666666668;-0.3510133333333333;-0.3510133333333333;0.99197;0.001001;10.0;0.816594;-0.33;1.034583;1.0;0.8807529510799269;1.0
33;1.0;0.7994366666666668;0.7994366666666668;-0.3510133333333333;-0.3510133333333333;0.99197;0.001002;10.0;0.816594;-0.33;1.034583;1.0;0.8807529510799269;1.0
34;1.0;0.7994377777777779;0.7994377777777779;-0.3510133333333333;-0.3510133333333333;0.99197;0.001004;10.0;0.816594;-0.33;1.034583;1.0;0.8807529510799269;1.0
35;1.0;0.7994388888888889;0.7994388888888889;-0.35101444444444446;-0.35101444444444446;0.99197;0.001008;10.0;0.816596;-0.33;1.034583;1.0;0.8807548053891048;1.0
36;1.0;0.7994411111111112;0.7994411111111112;-0.35101444444444446;-0.35101444444444446;0.99197;0.001016;10.0;0.816598;-0.33;1.034583;1.0;0.8807566596989205;1.0
37;1.0;0.7994455555555556;0.7994455555555556;-0.3510155555555555;-0.3510155555555555;0.99197;0.001032;10.0;0.816603;-0.33;1.034583;1.0;0.8807612954762488;1.0
38;1.0;0.7994544444444445;0.7994544444444445;-0.35101777777777776;-0.35101777777777776;0.99197;0.001064;10.0;0.816613;-0.33;1.034583;1.0;0.8807705670428594;1.0
39;1.0;0.7994744444444445;0.7994744444444445;-0.35102222222222224;-0.35102222222222224;0.99197;0.001128;10.0;0.816635;-0.33;1.034583;1.0;0.8807909645455044;1.0
40;1.0;0.7995166666666668;0.7995166666666668;-0.35103111111111107;-0.35103111111111107;0.991969;0.001256;10.0;0.81668;-0.33;1.034583;1.0;0.8808326869502516;1.0
41;1.0;0.7995633333333334;0.7995633333333334;-0.35103999999999996;-0.35103999999999996;0.991969;0.001384;10.0;0.81673;-0.33;1.034583;1.0;0.8808790455561988;1.0
42;1.0;0.799668888888889;0.799668888888889;-0.35105666666666663;-0.35105666666666663;0.991969;0.00164;10.0;0.816843;-0.33;1.034583;1.0;0.8809838174728297;1.0
43;1.0;0.7997788888888889;0.7997788888888889;-0.35107222222222223;-0.35107222222222223;0.991969;0.001871;10.0;0.816958;-0.33;1.034583;1.0;0.8810904458476441;1.0
44;1.0;0.7998999999999999;0.7998999999999999;-0.35108777777777783;-0.35108777777777783;0.991968;0.002101;10.0;0.817085;-0.33;1.034583;1.0;0.8812082031080962;1.0
45;1.0;0.8000333333333334;0.8000333333333334;-0.35110333333333327;-0.35110333333333327;0.991968;0.002331;10.0;0.817224;-0.33;1.034583;1.0;0.8813370899808994;1.0
46;1.0;0.8001777777777779;0.8001777777777779;-0.35111888888888887;-0.35111888888888887;0.991968;0.002562;10.0;0.817374;-0.33;1.034583;1.0;0.8814761799821933;1.0
47;1.0;0.8004988888888889;0.8004988888888889;-0.35115;-0.35115;0.991967;0.003023;10.0;0.817705;-0.33;1.034583;1.0;0.8817831179065518;1.0
48;1.0;0.8008577777777778;0.8008577777777778;-0.35118111111111106;-0.35118111111111106;0.991967;0.003483;10.0;0.818074;-0.33;1.034583;1.0;0.8821253139299428;1.0
49;1.0;0.8012511111111111;0.8012511111111111;-0.35121222222222226;-0.35121222222222226;0.991966;0.003944;10.0;0.818478;-0.33;1.034583;1.0;0.8824999923422098;1.0
50;1.0;0.8016755555555556;0.8016755555555556;-0.3512433333333333;-0.3512433333333333;0.991966;0.004405;10.0;0.818912;-0.33;1.034583;1.0;0.8829025222208848;1.0
51;1.0;0.8018533333333333;0.8018533333333333;-0.3512555555555555;-0.3512555555555555;0.991966;0.004589;10.0;0.819094;-0.33;1.034583;1.0;0.8830713339453387;1.0
52;1.0;0.8018533333333333;0.8018533333333333;-0.3512555555555555;-0.3512555555555555;0.991966;0.004589;10.0;0.819094;-0.33;1.034583;1.0;0.8830713339453387;1.0
53;1.0;0.8018544444444444;0.8018544444444444;-0.3512555555555555;-0.3512555555555555;0.991966;0.00459;10.0;0.819095;-0.33;1.034583;1.0;0.8830722614967589;1.0
54;1.0;0.8018555555555555;0.8018555555555555;-0.3512555555555555;-0.3512555555555555;0.991966;0.004591;10.0;0.819096;-0.33;1.034583;1.0;0.883073189048337;1.0
55;1.0;0.8018577777777777;0.8018577777777777;-0.3512555555555555;-0.3512555555555555;0.991966;0.004593;10.0;0.819098;-0.33;1.034583;1.0;0.8830750441519678;1.0
56;1.0;0.8018611111111111;0.8018611111111111;-0.3512555555555555;-0.3512555555555555;0.991966;0.004597;10.0;0.819102;-0.33;1.034583;1.0;0.8830787543611271;1.0
57;1.0;0.8018688888888889;0.8018688888888889;-0.35125666666666666;-0.35125666666666666;0.991966;0.004605;10.0;0.81911;-0.33;1.034583;1.0;0.8830861747870362;1.0
58;1.0;0.8018844444444445;0.8018844444444445;-0.3512577777777777;-0.3512577777777777;0.991966;0.004621;10.0;0.819126;-0.33;1.034583;1.0;0.8831010156692156;1.0
59;1.0;0.8019166666666666;0.8019166666666666;-0.35125999999999996;-0.35125999999999996;0.991966;0.004653;10.0;0.819158;-0.33;1.034583;1.0;0.8831306975550108;1.0
60;1.0;0.8019788888888889;0.8019788888888889;-0.35126444444444443;-0.35126444444444443;0.991966;0.004717;10.0;0.819222;-0.33;1.034583;1.0;0.8831900618122919;1.0
61;1.0;0.8021044444444445;0.8021044444444445;-0.3512722222222222;-0.3512722222222222;0.991965;0.004845;10.0;0.81935;-0.33;1.034583;1.0;0.8833087922691589;1.0
62;1.0;0.8023555555555556;0.8023555555555556;-0.3512888888888889;-0.3512888888888889;0.991965;0.005101;10.0;0.819606;-0.33;1.034583;1.0;0.8835462609484576;1.0
63;1.0;0.8028577777777778;0.8028577777777778;-0.3513222222222222;-0.3513222222222222;0.991965;0.005613;10.0;0.820118;-0.33;1.034583;1.0;0.8840212293401104;1.0
64;1.0;0.8033600000000001;0.8033600000000001;-0.35135555555555553;-0.35135555555555553;0.991964;0.006125;10.0;0.82063;-0.33;1.034583;1.0;0.8844962390536208;1.0
65;1.0;0.8043644444444445;0.8043644444444445;-0.35141888888888884;-0.35141888888888884;0.991964;0.007149;10.0;0.821654;-0.33;1.034583;1.0;0.8854463821801973;1.0
66;1.0;0.80527;0.80527;-0.3514744444444444;-0.3514744444444444;0.991963;0.008071;10.0;0.822575;-0.33;1.034583;1.0;0.8863010947894625;1.0
67;1.0;0.8061766666666668;0.8061766666666668;-0.3515288888888889;-0.3515288888888889;0.991962;0.008992;10.0;0.823497;-0.33;1.034583;1.0;0.88715686832093;1.0
68;1.0;0.8070833333333334;0.8070833333333334;-0.3515811111111111;-0.3515811111111111;0.991962;0.009914;10.0;0.824418;-0.33;1.034583;1.0;0.8880118460493645;1.0
69;1.0;0.8079911111111111;0.8079911111111111;-0.35163222222222223;-0.35163222222222223;0.991961;0.010836;10.0;0.82534;-0.33;1.034583;1.0;0.8888678842212716;1.0
70;1.0;0.8088088888888889;0.8088088888888889;-0.3516766666666667;-0.3516766666666667;0.991961;0.011665;10.0;0.826169;-0.33;1.034583;1.0;0.8896376883658874;1.0
71;1.0;0.8094977777777778;0.8094977777777778;-0.3517144444444444;-0.3517144444444444;0.99196;0.012364;10.0;0.826868;-0.33;1.034583;1.0;0.8902868579418659;1.0
72;1.0;0.8101866666666667;0.8101866666666667;-0.35175;-0.35175;0.99196;0.013063;10.0;0.827567;-0.33;1.034583;1.0;0.8909361029215284;1.0
73;1.0;0.8108755555555555;0.8108755555555555;-0.3517866666666667;-0.3517866666666667;0.99196;0.013762;10.0;0.828266;-0.33;1.034583;1.0;0.8915854231401497;1.0
74;1.0;0.8115655555555554;0.8115655555555554;-0.3518222222222222;-0.3518222222222222;0.991959;0.01446;10.0;0.828965;-0.33;1.034583;1.0;0.8922348184334659;1.0
75;1.0;0.8122555555555556;0.8122555555555556;-0.35185666666666665;-0.35185666666666665;0.991959;0.015159;10.0;0.829664;-0.33;1.034583;1.0;0.8928842886376712;1.0
76;1.0;0.8136355555555557;0.8136355555555557;-0.35192555555555555;-0.35192555555555555;0.991958;0.016557;10.0;0.831062;-0.33;1.034583;1.0;0.8941834531258112;1.0
77;1.0;0.8150166666666667;0.8150166666666667;-0.3519933333333333;-0.3519933333333333;0.991958;0.017955;10.0;0.832459;-0.33;1.034583;1.0;0.8954819856820125;1.0
78;1.0;0.8177800000000001;0.8177800000000001;-0.3521244444444444;-0.3521244444444444;0.991957;0.02075;10.0;0.835255;-0.33;1.034583;1.0;0.8980817975134558;1.0
79;1.0;0.8205455555555556;0.8205455555555556;-0.35225111111111107;-0.35225111111111107;0.991956;0.023546;10.0;0.83805;-0.33;1.034583;1.0;0.9006818542082436;1.0
80;1.0;0.8233122222222222;0.8233122222222222;-0.35237555555555555;-0.35237555555555555;0.991955;0.026341;10.0;0.840846;-0.33;1.034583;1.0;0.9032840061221056;1.0
81;1.0;0.8257055555555556;0.8257055555555556;-0.35247999999999996;-0.35247999999999996;0.991954;0.028758;10.0;0.843262;-0.33;1.034583;1.0;0.9055334343048853;1.0
82;1.0;0.8257055555555556;0.8257055555555556;-0.35247999999999996;-0.35247999999999996;0.991954;0.028758;10.0;0.843262;-0.33;1.034583;1.0;0.9055334343048853;1.0
83;1.0;0.8257066666666668;0.8257066666666668;-0.3524811111111111;-0.3524811111111111;0.991954;0.028759;10.0;0.843263;-0.33;1.034583;1.0;0.9055343655372776;1.0
84;1.0;0.8257066666666668;0.8257066666666668;-0.3524811111111111;-0.3524811111111111;0.991954;0.028759;10.0;0.843263;-0.33;1.034583;1.0;0.9055343655372776;1.0
85;1.0;0.8257066666666668;0.8257066666666668;-0.3524811111111111;-0.3524811111111111;0.991954;0.028759;10.0;0.843263;-0.33;1.034583;1.0;0.9055343655372776;1.0
86;1.0;0.8257077777777779;0.8257077777777779;-0.3524811111111111;-0.3524811111111111;0.991954;0.02876;10.0;0.843264;-0.33;1.034583;1.0;0.9055352967698168;1.0
87;1.0;0.825708888888889;0.825708888888889;-0.3524811111111111;-0.3524811111111111;0.991954;0.028761;10.0;0.843265;-0.33;1.034583;1.0;0.9055362280025024;1.0
88;1.0;0.8257111111111112;0.8257111111111112;-0.3524811111111111;-0.3524811111111111;0.991954;0.028763;10.0;0.843267;-0.33;1.034583;1.0;0.9055380904683137;1.0
89;1.0;0.8257144444444445;0.8257144444444445;-0.3524811111111111;-0.3524811111111111;0.991954;0.028767;10.0;0.843271;-0.33;1.034583;1.0;0.9055418154016964;1.0
90;1.0;0.8257222222222222;0.8257222222222222;-0.3524811111111111;-0.3524811111111111;0.991954;0.028775;10.0;0.843279;-0.33;1.034583;1.0;0.9055492652755011;1.0
91;1.0;0.8257388888888889;0.8257388888888889;-0.35248222222222214;-0.35248222222222214;0.991954;0.028791;10.0;0.843295;-0.33;1.034583;1.0;0.905564165051268;1.0
92;1.0;0.82577;0.82577;-0.3524833333333333;-0.3524833333333333;0.991954;0.028823;10.0;0.843327;-0.33;1.034583;1.0;0.9055939647154237;1.0
93;1.0;0.8258333333333334;0.8258333333333334;-0.3524866666666666;-0.3524866666666666;0.991954;0.028887;10.0;0.843391;-0.33;1.034583;1.0;0.9056535644941722;1.0
94;1.0;0.8259588888888888;0.8259588888888888;-0.3524911111111111;-0.3524911111111111;0.991954;0.029015;10.0;0.843518;-0.33;1.034583;1.0;0.9057718345830807;1.0
95;1.0;0.8262066666666668;0.8262066666666668;-0.3525022222222222;-0.3525022222222222;0.991954;0.029271;10.0;0.843768;-0.33;1.034583;1.0;0.9060046566237946;1.0
96;1.0;0.8266933333333333;0.8266933333333333;-0.3525244444444444;-0.3525244444444444;0.991954;0.029783;10.0;0.84426;-0.33;1.034583;1.0;0.9064628771218378;1.0
97;1.0;0.8276266666666667;0.8276266666666667;-0.35256666666666664;-0.35256666666666664;0.991953;0.030807;10.0;0.845203;-0.33;1.034583;1.0;0.9073412319568643;1.0
98;1.0;0.8289444444444445;0.8289444444444445;-0.35262777777777776;-0.35262777777777776;0.991953;0.032347;10.0;0.846535;-0.33;1.034583;1.0;0.9085821406042495;1.0
99;1.0;0.8289444444444445;0.8289444444444445;-0.35262777777777776;-0.35262777777777776;0.991953;0.032347;10.0;0.846535;-0.33;1.034583;1.0;0.9085821406042495;1.0
100;1.0;0.8289455555555556;0.8289455555555556;-0.35262777777777776;-0.35262777777777776;0.991953;0.032348;10.0;0.846536;-0.33;1.034583;1.0;0.9085830723142491;1.0
101;1.0;0.8289466666666668;0.8289466666666668;-0.35262777777777776;-0.35262777777777776;0.991953;0.032349;10.0;0.846537;-0.33;1.034583;1.0;0.908584004024394;1.0
102;1.0;0.828947777777778;0.828947777777778;-0.35262777777777776;-0.35262777777777776;0.991953;0.032351;10.0;0.846539;-0.33;1.034583;1.0;0.9085858674451195;1.0
103;1.0;0.8289511111111112;0.8289511111111112;-0.35262777777777776;-0.35262777777777776;0.991953;0.032355;10.0;0.846542;-0.33;1.034583;1.0;0.9085886625772963;1.0
104;1.0;0.8289577777777778;0.8289577777777778;-0.35262777777777776;-0.35262777777777776;0.991953;0.032363;10.0;0.846549;-0.33;1.034583;1.0;0.9085951845574572;1.0
105;1.0;0.8289711111111111;0.8289711111111111;-0.3526288888888889;-0.3526288888888889;0.991953;0.032379;10.0;0.846562;-0.33;1.034583;1.0;0.9086072968252016;1.0
106;1.0;0.8289966666666667;0.8289966666666667;-0.35263000000000005;-0.35263000000000005;0.991953;0.032411;10.0;0.846588;-0.33;1.034583;1.0;0.908631521434294;1.0
107;1.0;0.829048888888889;0.829048888888889;-0.35263222222222224;-0.35263222222222224;0.991953;0.032475;10.0;0.846641;-0.33;1.034583;1.0;0.9086809026721097;1.0
108;1.0;0.8291533333333334;0.8291533333333334;-0.35263777777777777;-0.35263777777777777;0.991953;0.032603;10.0;0.846746;-0.33;1.034583;1.0;0.908778734630163;1.0
109;1.0;0.829358888888889;0.829358888888889;-0.35264666666666666;-0.35264666666666666;0.991953;0.032859;10.0;0.846954;-0.33;1.034583;1.0;0.908972539803046;1.0
110;1.0;0.8297622222222223;0.8297622222222223;-0.35266666666666663;-0.35266666666666663;0.991953;0.033371;10.0;0.847362;-0.33;1.034583;1.0;0.9093527143215662;1.0
111;1.0;0.8299433333333334;0.8299433333333334;-0.3526755555555555;-0.3526755555555555;0.991953;0.033605;10.0;0.847545;-0.33;1.034583;1.0;0.9095232416079315;1.0
112;1.0;0.8299433333333334;0.8299433333333334;-0.3526755555555555;-0.3526755555555555;0.991953;0.033605;10.0;0.847545;-0.33;1.034583;1.0;0.9095232416079315;1.0
113;1.0;0.8299433333333334;0.8299433333333334;-0.3526755555555555;-0.3526755555555555;0.991953;0.033605;10.0;0.847545;-0.33;1.034583;1.0;0.9095232416079315;1.0
114;1.0;0.8299433333333334;0.8299433333333334;-0.3526755555555555;-0.3526755555555555;0.991953;0.033605;10.0;0.847545;-0.33;1.034583;1.0;0.9095232416079315;1.0
115;1.0;0.8299433333333334;0.8299433333333334;-0.3526755555555555;-0.3526755555555555;0.991953;0.033606;10.0;0.847546;-0.33;1.034583;1.0;0.9095241734643451;1.0
116;1.0;0.8299444444444444;0.8299444444444444;-0.3526755555555555;-0.3526755555555555;0.991953;0.033607;10.0;0.847546;-0.33;1.034583;1.0;0.9095241734643451;1.0
117;1.0;0.8299455555555555;0.8299455555555555;-0.3526755555555555;-0.3526755555555555;0.991953;0.033609;10.0;0.847548;-0.33;1.034583;1.0;0.9095260371776059;1.0
118;1.0;0.829948888888889;0.829948888888889;-0.3526755555555555;-0.3526755555555555;0.991953;0.033613;10.0;0.847551;-0.33;1.034583;1.0;0.9095288327485831;1.0
119;1.0;0.8299555555555557;0.8299555555555557;-0.3526755555555555;-0.3526755555555555;0.991953;0.033621;10.0;0.847557;-0.33;1.034583;1.0;0.909534423894445;1.0
120;1.0;0.8299677777777779;0.8299677777777779;-0.35267666666666664;-0.35267666666666664;0.991953;0.033637;10.0;0.84757;-0.33;1.034583;1.0;0.9095465380616872;1.0
121;1.0;0.8299922222222224;0.8299922222222224;-0.35267777777777776;-0.35267777777777776;0.991953;0.033669;10.0;0.847594;-0.33;1.034583;1.0;0.9095689027423927;1.0
122;1.0;0.8300411111111112;0.8300411111111112;-0.35267999999999994;-0.35267999999999994;0.991953;0.033733;10.0;0.847644;-0.33;1.034583;1.0;0.909615496094916;1.0
123;1.0;0.830138888888889;0.830138888888889;-0.3526844444444444;-0.3526844444444444;0.991953;0.033861;10.0;0.847743;-0.33;1.034583;1.0;0.9097077520000586;1.0
124;1.0;0.8303322222222222;0.8303322222222222;-0.3526944444444444;-0.3526944444444444;0.991952;0.034117;10.0;0.847938;-0.33;1.034583;1.0;0.909889472322875;1.0
125;1.0;0.8307111111111112;0.8307111111111112;-0.3527122222222222;-0.3527122222222222;0.991952;0.034629;10.0;0.848322;-0.33;1.034583;1.0;0.9102473376418082;1.0
126;1.0;0.8314411111111112;0.8314411111111112;-0.3527488888888889;-0.3527488888888889;0.991952;0.035653;10.0;0.84906;-0.33;1.034583;1.0;0.9109351698117709;1.0
127;1.0;0.8327922222222223;0.8327922222222223;-0.35281666666666667;-0.35281666666666667;0.991951;0.037701;10.0;0.850429;-0.33;1.034583;1.0;0.9122113154532782;1.0
128;1.0;0.8340077777777778;0.8340077777777778;-0.3528788888888889;-0.3528788888888889;0.991951;0.039749;10.0;0.85166;-0.33;1.034583;1.0;0.9133590507571488;1.0
129;1.0;0.8350955555555555;0.8350955555555555;-0.3529366666666667;-0.3529366666666667;0.99195;0.041797;10.0;0.852763;-0.33;1.034583;1.0;0.914387627961468;1.0
130;1.0;0.8360666666666666;0.8360666666666666;-0.35299;-0.35299;0.99195;0.043845;10.0;0.853747;-0.33;1.034583;1.0;0.9153053807385818;1.0
131;1.0;0.8369288888888888;0.8369288888888888;-0.35303777777777773;-0.35303777777777773;0.991949;0.045893;10.0;0.854622;-0.33;1.034583;1.0;0.916121587391106;1.0
132;1.0;0.8376911111111112;0.8376911111111112;-0.35308222222222224;-0.35308222222222224;0.991949;0.047941;10.0;0.855396;-0.33;1.034583;1.0;0.9168436708708853;1.0
133;1.0;0.8383611111111111;0.8383611111111111;-0.35312111111111116;-0.35312111111111116;0.991948;0.049989;10.0;0.856075;-0.33;1.034583;1.0;0.9174771962425007;1.0
134;1.0;0.8394533333333334;0.8394533333333334;-0.3531888888888889;-0.3531888888888889;0.991948;0.054085;10.0;0.857187;-0.33;1.034583;1.0;0.9185148626826894;1.0
135;1.0;0.8402466666666667;0.8402466666666667;-0.3532422222222222;-0.3532422222222222;0.991947;0.058181;10.0;0.857994;-0.33;1.034583;1.0;0.9192680262230379;1.0
136;1.0;0.8407733333333334;0.8407733333333334;-0.3532811111111111;-0.3532811111111111;0.991946;0.062277;10.0;0.858533;-0.33;1.034583;1.0;0.9197711194036264;1.0
137;1.0;0.8410644444444445;0.8410644444444445;-0.35331;-0.35331;0.991946;0.066373;10.0;0.858833;-0.33;1.034583;1.0;0.9200511517785301;1.0
138;1.0;0.8411422222222222;0.8411422222222222;-0.3533266666666667;-0.3533266666666667;0.991946;0.070469;10.0;0.858917;-0.33;1.034583;1.0;0.9201295630991322;1.0
139;1.0;0.8410255555555556;0.8410255555555556;-0.3533344444444444;-0.3533344444444444;0.991945;0.074565;10.0;0.858804;-0.33;1.034583;1.0;0.9200240814326547;1.0
140;1.0;0.8409322222222223;0.8409322222222223;-0.35333555555555557;-0.35333555555555557;0.991945;0.076157;10.0;0.858712;-0.33;1.034583;1.0;0.9199382038724124;1.0
141;1.0;0.8409322222222223;0.8409322222222223;-0.35333555555555557;-0.35333555555555557;0.991945;0.076157;10.0;0.858712;-0.33;1.034583;1.0;0.9199382038724124;1.0
142;1.0;0.8409311111111112;0.8409311111111112;-0.35333555555555557;-0.35333555555555557;0.991945;0.076158;10.0;0.858712;-0.33;1.034583;1.0;0.9199382038724124;1.0
143;1.0;0.8409311111111112;0.8409311111111112;-0.35333555555555557;-0.35333555555555557;0.991945;0.076159;10.0;0.858712;-0.33;1.034583;1.0;0.9199382038724124;1.0
144;1.0;0.8409311111111112;0.8409311111111112;-0.35333555555555557;-0.35333555555555557;0.991945;0.076161;10.0;0.858712;-0.33;1.034583;1.0;0.9199382038724124;1.0
145;1.0;0.8409311111111112;0.8409311111111112;-0.35333555555555557;-0.35333555555555557;0.991945;0.076165;10.0;0.858711;-0.33;1.034583;1.0;0.9199372704271743;1.0
146;1.0;0.8409311111111112;0.8409311111111112;-0.35333555555555557;-0.35333555555555557;0.991945;0.076173;10.0;0.858711;-0.33;1.034583;1.0;0.9199372704271743;1.0
147;1.0;0.8409300000000001;0.8409300000000001;-0.35333555555555557;-0.35333555555555557;0.991945;0.076189;10.0;0.85871;-0.33;1.034583;1.0;0.9199363369820762;1.0
148;1.0;0.8409277777777778;0.8409277777777778;-0.35333555555555557;-0.35333555555555557;0.991945;0.076221;10.0;0.858707;-0.33;1.034583;1.0;0.9199335366476211;1.0
149;1.0;0.8409233333333332;0.8409233333333332;-0.35333555555555557;-0.35333555555555557;0.991945;0.076285;10.0;0.858703;-0.33;1.034583;1.0;0.9199298028703059;1.0
