time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Wind_Turbine_GEN_UPuInjTerminal;Wind_Turbine_GEN_IpInjTerminal;Wind_Turbine_GEN_IqInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_VoltageSetpointPu;Wind_Turbine_GEN_NetworkFrequencyPu;NetworkFrequencyPu
0.000000000;1.044e+00;8.142e-01;-4.115e-01;7.796e-01;-3.940e-01;9.210e-01;1.026e+00;8.157e-01;-3.317e-01;1.044e+00;7.328e-01;-3.704e-01;8.333e-01;9.111e-01;9.111e-01;5.000e+01;5.000e+01
0.000001000;1.044e+00;8.142e-01;-4.115e-01;7.796e-01;-3.940e-01;9.210e-01;1.026e+00;8.157e-01;-3.317e-01;1.044e+00;7.328e-01;-3.704e-01;8.333e-01;9.111e-01;9.111e-01;5.000e+01;5.000e+01
0.000333000;1.044e+00;8.142e-01;-4.114e-01;7.796e-01;-3.939e-01;9.210e-01;1.026e+00;8.157e-01;-3.317e-01;1.044e+00;7.328e-01;-3.703e-01;8.333e-01;9.111e-01;9.111e-01;5.000e+01;5.000e+01
0.000390000;1.044e+00;8.142e-01;-4.114e-01;7.796e-01;-3.939e-01;9.210e-01;1.026e+00;8.158e-01;-3.317e-01;1.044e+00;7.328e-01;-3.703e-01;8.333e-01;9.111e-01;9.111e-01;5.000e+01;5.000e+01
0.000621000;1.044e+00;8.142e-01;-4.114e-01;7.796e-01;-3.939e-01;9.210e-01;1.026e+00;8.158e-01;-3.316e-01;1.044e+00;7.328e-01;-3.703e-01;8.333e-01;9.111e-01;9.111e-01;5.000e+01;5.000e+01
0.000678000;1.044e+00;8.143e-01;-4.114e-01;7.796e-01;-3.939e-01;9.210e-01;1.026e+00;8.158e-01;-3.316e-01;1.044e+00;7.328e-01;-3.702e-01;8.333e-01;9.111e-01;9.111e-01;5.000e+01;5.000e+01
0.001064000;1.044e+00;8.143e-01;-4.113e-01;7.796e-01;-3.938e-01;9.210e-01;1.026e+00;8.158e-01;-3.316e-01;1.044e+00;7.328e-01;-3.702e-01;8.333e-01;9.111e-01;9.111e-01;5.000e+01;5.000e+01
0.001096000;1.044e+00;8.143e-01;-4.113e-01;7.796e-01;-3.938e-01;9.210e-01;1.026e+00;8.158e-01;-3.316e-01;1.044e+00;7.329e-01;-3.702e-01;8.333e-01;9.111e-01;9.111e-01;5.000e+01;5.000e+01
0.001160000;1.044e+00;8.143e-01;-4.113e-01;7.796e-01;-3.938e-01;9.211e-01;1.026e+00;8.158e-01;-3.316e-01;1.044e+00;7.329e-01;-3.702e-01;8.333e-01;9.111e-01;9.111e-01;5.000e+01;5.000e+01
0.001447000;1.044e+00;8.143e-01;-4.113e-01;7.796e-01;-3.938e-01;9.211e-01;1.026e+00;8.158e-01;-3.315e-01;1.044e+00;7.329e-01;-3.701e-01;8.333e-01;9.111e-01;9.111e-01;5.000e+01;5.000e+01
0.001505000;1.044e+00;8.143e-01;-4.113e-01;7.797e-01;-3.938e-01;9.211e-01;1.026e+00;8.158e-01;-3.315e-01;1.044e+00;7.329e-01;-3.701e-01;8.333e-01;9.111e-01;9.111e-01;5.000e+01;5.000e+01
0.002654000;1.044e+00;8.143e-01;-4.111e-01;7.797e-01;-3.936e-01;9.211e-01;1.026e+00;8.158e-01;-3.313e-01;1.044e+00;7.329e-01;-3.700e-01;8.333e-01;9.111e-01;9.111e-01;5.000e+01;5.000e+01
0.002884000;1.044e+00;8.144e-01;-4.111e-01;7.797e-01;-3.936e-01;9.211e-01;1.026e+00;8.158e-01;-3.313e-01;1.044e+00;7.329e-01;-3.699e-01;8.333e-01;9.111e-01;9.111e-01;5.000e+01;5.000e+01
0.003114000;1.044e+00;8.144e-01;-4.110e-01;7.797e-01;-3.935e-01;9.211e-01;1.026e+00;8.158e-01;-3.313e-01;1.044e+00;7.329e-01;-3.699e-01;8.333e-01;9.111e-01;9.111e-01;5.000e+01;5.000e+01
0.003343000;1.044e+00;8.144e-01;-4.110e-01;7.797e-01;-3.935e-01;9.211e-01;1.026e+00;8.159e-01;-3.312e-01;1.044e+00;7.329e-01;-3.699e-01;8.333e-01;9.111e-01;9.111e-01;5.000e+01;5.000e+01
0.003573000;1.044e+00;8.144e-01;-4.110e-01;7.797e-01;-3.935e-01;9.212e-01;1.026e+00;8.159e-01;-3.312e-01;1.044e+00;7.329e-01;-3.699e-01;8.333e-01;9.111e-01;9.111e-01;5.000e+01;5.000e+01
0.004722000;1.044e+00;8.144e-01;-4.108e-01;7.797e-01;-3.933e-01;9.212e-01;1.026e+00;8.159e-01;-3.311e-01;1.044e+00;7.329e-01;-3.697e-01;8.333e-01;9.111e-01;9.111e-01;5.000e+01;5.000e+01
0.004952000;1.044e+00;8.144e-01;-4.108e-01;7.797e-01;-3.933e-01;9.212e-01;1.026e+00;8.158e-01;-3.311e-01;1.044e+00;7.329e-01;-3.697e-01;8.333e-01;9.111e-01;9.111e-01;5.000e+01;5.000e+01
0.006331000;1.044e+00;8.144e-01;-4.107e-01;7.797e-01;-3.932e-01;9.212e-01;1.026e+00;8.158e-01;-3.309e-01;1.044e+00;7.329e-01;-3.696e-01;8.333e-01;9.111e-01;9.111e-01;5.000e+01;5.000e+01
0.006561000;1.044e+00;8.144e-01;-4.106e-01;7.797e-01;-3.932e-01;9.213e-01;1.026e+00;8.158e-01;-3.309e-01;1.044e+00;7.329e-01;-3.696e-01;8.333e-01;9.111e-01;9.111e-01;5.000e+01;5.000e+01
0.007710000;1.044e+00;8.144e-01;-4.105e-01;7.797e-01;-3.931e-01;9.213e-01;1.026e+00;8.158e-01;-3.308e-01;1.044e+00;7.329e-01;-3.695e-01;8.333e-01;9.111e-01;9.111e-01;5.000e+01;5.000e+01
0.007940000;1.044e+00;8.143e-01;-4.105e-01;7.797e-01;-3.930e-01;9.213e-01;1.026e+00;8.158e-01;-3.308e-01;1.044e+00;7.329e-01;-3.695e-01;8.333e-01;9.111e-01;9.111e-01;5.000e+01;5.000e+01
0.010238000;1.044e+00;8.143e-01;-4.103e-01;7.797e-01;-3.929e-01;9.213e-01;1.026e+00;8.158e-01;-3.306e-01;1.044e+00;7.329e-01;-3.693e-01;8.333e-01;9.111e-01;9.111e-01;5.000e+01;5.000e+01
0.010651000;1.044e+00;8.143e-01;-4.103e-01;7.797e-01;-3.928e-01;9.214e-01;1.026e+00;8.158e-01;-3.306e-01;1.044e+00;7.329e-01;-3.693e-01;8.333e-01;9.111e-01;9.111e-01;5.000e+01;5.000e+01
0.011065000;1.044e+00;8.143e-01;-4.103e-01;7.797e-01;-3.928e-01;9.214e-01;1.026e+00;8.157e-01;-3.306e-01;1.044e+00;7.329e-01;-3.693e-01;8.333e-01;9.111e-01;9.111e-01;5.000e+01;5.000e+01
0.013960000;1.044e+00;8.143e-01;-4.101e-01;7.797e-01;-3.927e-01;9.214e-01;1.026e+00;8.157e-01;-3.304e-01;1.044e+00;7.329e-01;-3.691e-01;8.333e-01;9.111e-01;9.111e-01;5.000e+01;5.000e+01
0.014374000;1.044e+00;8.143e-01;-4.101e-01;7.797e-01;-3.927e-01;9.214e-01;1.026e+00;8.158e-01;-3.304e-01;1.044e+00;7.329e-01;-3.691e-01;8.333e-01;9.111e-01;9.111e-01;5.000e+01;5.000e+01
0.015201000;1.044e+00;8.143e-01;-4.101e-01;7.797e-01;-3.926e-01;9.214e-01;1.026e+00;8.158e-01;-3.304e-01;1.044e+00;7.329e-01;-3.691e-01;8.333e-01;9.111e-01;9.111e-01;5.000e+01;5.000e+01
0.015615000;1.044e+00;8.144e-01;-4.101e-01;7.797e-01;-3.926e-01;9.214e-01;1.026e+00;8.158e-01;-3.304e-01;1.044e+00;7.329e-01;-3.691e-01;8.333e-01;9.111e-01;9.111e-01;5.000e+01;5.000e+01
0.016029000;1.044e+00;8.144e-01;-4.100e-01;7.797e-01;-3.926e-01;9.214e-01;1.026e+00;8.158e-01;-3.304e-01;1.044e+00;7.329e-01;-3.690e-01;8.333e-01;9.111e-01;9.111e-01;5.000e+01;5.000e+01
0.016442000;1.044e+00;8.144e-01;-4.100e-01;7.797e-01;-3.926e-01;9.214e-01;1.026e+00;8.158e-01;-3.303e-01;1.044e+00;7.330e-01;-3.690e-01;8.333e-01;9.111e-01;9.111e-01;5.000e+01;5.000e+01
0.016856000;1.044e+00;8.144e-01;-4.100e-01;7.798e-01;-3.926e-01;9.214e-01;1.026e+00;8.158e-01;-3.303e-01;1.044e+00;7.330e-01;-3.690e-01;8.333e-01;9.111e-01;9.111e-01;5.000e+01;5.000e+01
0.017270000;1.044e+00;8.144e-01;-4.100e-01;7.798e-01;-3.926e-01;9.214e-01;1.026e+00;8.158e-01;-3.303e-01;1.044e+00;7.330e-01;-3.690e-01;8.333e-01;9.111e-01;9.111e-01;5.000e+01;5.000e+01
0.017683000;1.044e+00;8.144e-01;-4.100e-01;7.798e-01;-3.925e-01;9.214e-01;1.026e+00;8.159e-01;-3.303e-01;1.044e+00;7.330e-01;-3.690e-01;8.333e-01;9.111e-01;9.111e-01;5.000e+01;5.000e+01
0.018097000;1.044e+00;8.145e-01;-4.100e-01;7.798e-01;-3.925e-01;9.214e-01;1.026e+00;8.159e-01;-3.303e-01;1.044e+00;7.330e-01;-3.690e-01;8.333e-01;9.111e-01;9.111e-01;5.000e+01;5.000e+01
