time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;InfiniteBus_BUS_NetworkFrequencyPu;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;NetworkFrequencyPu
0.011113000;1.006e+00;4.206e-01;-3.326e-01;4.179e-01;-3.304e-01;1.006e+00;1.682e-02;-1.330e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
0.011528000;1.006e+00;4.205e-01;-3.326e-01;4.178e-01;-3.304e-01;1.006e+00;1.682e-02;-1.330e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
0.011943000;1.006e+00;4.204e-01;-3.326e-01;4.178e-01;-3.304e-01;1.006e+00;1.682e-02;-1.330e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
0.012358000;1.006e+00;4.203e-01;-3.325e-01;4.177e-01;-3.304e-01;1.006e+00;1.681e-02;-1.330e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
0.012772000;1.006e+00;4.202e-01;-3.325e-01;4.176e-01;-3.304e-01;1.006e+00;1.681e-02;-1.330e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
0.013187000;1.006e+00;4.202e-01;-3.325e-01;4.175e-01;-3.304e-01;1.006e+00;1.681e-02;-1.330e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
0.013305000;1.006e+00;4.202e-01;-3.325e-01;4.175e-01;-3.304e-01;1.006e+00;1.681e-02;-1.330e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
0.013369000;1.006e+00;4.201e-01;-3.325e-01;4.175e-01;-3.304e-01;1.006e+00;1.681e-02;-1.330e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
0.013497000;1.006e+00;4.201e-01;-3.325e-01;4.174e-01;-3.304e-01;1.006e+00;1.680e-02;-1.330e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
0.013753000;1.006e+00;4.201e-01;-3.325e-01;4.174e-01;-3.304e-01;1.006e+00;1.680e-02;-1.330e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
0.014265000;1.006e+00;4.199e-01;-3.325e-01;4.173e-01;-3.304e-01;1.006e+00;1.680e-02;-1.330e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
0.014777000;1.006e+00;4.199e-01;-3.325e-01;4.172e-01;-3.304e-01;1.006e+00;1.679e-02;-1.330e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
0.015289000;1.006e+00;4.197e-01;-3.325e-01;4.171e-01;-3.304e-01;1.006e+00;1.679e-02;-1.330e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
0.015801000;1.006e+00;4.196e-01;-3.325e-01;4.170e-01;-3.304e-01;1.006e+00;1.679e-02;-1.330e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
0.016313000;1.006e+00;4.195e-01;-3.325e-01;4.169e-01;-3.304e-01;1.006e+00;1.678e-02;-1.330e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
0.016825000;1.006e+00;4.195e-01;-3.325e-01;4.168e-01;-3.304e-01;1.006e+00;1.678e-02;-1.330e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
0.017337000;1.006e+00;4.194e-01;-3.325e-01;4.167e-01;-3.304e-01;1.006e+00;1.678e-02;-1.330e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
0.017849000;1.006e+00;4.193e-01;-3.325e-01;4.166e-01;-3.304e-01;1.006e+00;1.677e-02;-1.330e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
0.018361000;1.006e+00;4.192e-01;-3.325e-01;4.165e-01;-3.304e-01;1.006e+00;1.677e-02;-1.330e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
0.018873000;1.006e+00;4.191e-01;-3.325e-01;4.165e-01;-3.304e-01;1.006e+00;1.676e-02;-1.330e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
0.019897000;1.006e+00;4.189e-01;-3.325e-01;4.163e-01;-3.303e-01;1.006e+00;1.676e-02;-1.330e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
0.020409000;1.006e+00;4.189e-01;-3.325e-01;4.162e-01;-3.303e-01;1.006e+00;1.675e-02;-1.330e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
0.020921000;1.006e+00;4.188e-01;-3.325e-01;4.161e-01;-3.303e-01;1.006e+00;1.675e-02;-1.330e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
0.021433000;1.006e+00;4.187e-01;-3.325e-01;4.161e-01;-3.303e-01;1.006e+00;1.675e-02;-1.330e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
0.021945000;1.006e+00;4.187e-01;-3.325e-01;4.160e-01;-3.303e-01;1.006e+00;1.675e-02;-1.330e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
0.022457000;1.006e+00;4.186e-01;-3.324e-01;4.159e-01;-3.303e-01;1.006e+00;1.674e-02;-1.330e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
0.022969000;1.006e+00;4.185e-01;-3.324e-01;4.158e-01;-3.303e-01;1.006e+00;1.674e-02;-1.330e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
0.023481000;1.006e+00;4.184e-01;-3.324e-01;4.158e-01;-3.303e-01;1.006e+00;1.674e-02;-1.330e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
0.023993000;1.006e+00;4.184e-01;-3.324e-01;4.157e-01;-3.303e-01;1.006e+00;1.673e-02;-1.330e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
0.024505000;1.006e+00;4.183e-01;-3.324e-01;4.156e-01;-3.303e-01;1.006e+00;1.673e-02;-1.330e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
0.025017000;1.006e+00;4.182e-01;-3.324e-01;4.156e-01;-3.303e-01;1.006e+00;1.673e-02;-1.330e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
0.025529000;1.006e+00;4.182e-01;-3.324e-01;4.155e-01;-3.303e-01;1.006e+00;1.673e-02;-1.330e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
0.026041000;1.006e+00;4.181e-01;-3.324e-01;4.155e-01;-3.303e-01;1.006e+00;1.673e-02;-1.330e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
0.026553000;1.006e+00;4.181e-01;-3.324e-01;4.154e-01;-3.303e-01;1.006e+00;1.672e-02;-1.330e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
0.027065000;1.006e+00;4.180e-01;-3.324e-01;4.154e-01;-3.303e-01;1.006e+00;1.672e-02;-1.330e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
0.027577000;1.006e+00;4.180e-01;-3.324e-01;4.153e-01;-3.303e-01;1.006e+00;1.672e-02;-1.330e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
0.028089000;1.006e+00;4.179e-01;-3.324e-01;4.153e-01;-3.303e-01;1.006e+00;1.672e-02;-1.330e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
0.028601000;1.006e+00;4.179e-01;-3.324e-01;4.152e-01;-3.303e-01;1.006e+00;1.672e-02;-1.330e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
0.029113000;1.006e+00;4.178e-01;-3.324e-01;4.152e-01;-3.303e-01;1.006e+00;1.671e-02;-1.330e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
0.029625000;1.006e+00;4.178e-01;-3.324e-01;4.151e-01;-3.303e-01;1.006e+00;1.671e-02;-1.330e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
0.030137000;1.006e+00;4.177e-01;-3.324e-01;4.151e-01;-3.303e-01;1.006e+00;1.671e-02;-1.330e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
0.030649000;1.006e+00;4.177e-01;-3.324e-01;4.150e-01;-3.303e-01;1.006e+00;1.671e-02;-1.329e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
0.031161000;1.006e+00;4.176e-01;-3.324e-01;4.150e-01;-3.303e-01;1.006e+00;1.671e-02;-1.329e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
0.031673000;1.006e+00;4.176e-01;-3.324e-01;4.149e-01;-3.303e-01;1.006e+00;1.670e-02;-1.329e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
0.032185000;1.006e+00;4.176e-01;-3.324e-01;4.149e-01;-3.303e-01;1.006e+00;1.670e-02;-1.329e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
0.032697000;1.006e+00;4.175e-01;-3.324e-01;4.149e-01;-3.303e-01;1.006e+00;1.670e-02;-1.329e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
0.033209000;1.006e+00;4.175e-01;-3.324e-01;4.148e-01;-3.303e-01;1.006e+00;1.670e-02;-1.329e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
0.034209000;1.006e+00;4.174e-01;-3.324e-01;4.148e-01;-3.303e-01;1.006e+00;1.670e-02;-1.329e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
0.035109000;1.006e+00;4.174e-01;-3.324e-01;4.147e-01;-3.303e-01;1.006e+00;1.670e-02;-1.329e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
0.036009000;1.006e+00;4.173e-01;-3.324e-01;4.147e-01;-3.303e-01;1.006e+00;1.669e-02;-1.329e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
0.036909000;1.006e+00;4.173e-01;-3.324e-01;4.146e-01;-3.302e-01;1.006e+00;1.669e-02;-1.329e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
0.037809000;1.006e+00;4.172e-01;-3.324e-01;4.146e-01;-3.302e-01;1.006e+00;1.669e-02;-1.329e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
0.038709000;1.006e+00;4.172e-01;-3.324e-01;4.145e-01;-3.302e-01;1.006e+00;1.669e-02;-1.329e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
0.039609000;1.006e+00;4.171e-01;-3.324e-01;4.145e-01;-3.302e-01;1.006e+00;1.669e-02;-1.329e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
0.040509000;1.006e+00;4.171e-01;-3.324e-01;4.144e-01;-3.302e-01;1.006e+00;1.668e-02;-1.329e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
0.041409000;1.006e+00;4.171e-01;-3.324e-01;4.144e-01;-3.302e-01;1.006e+00;1.668e-02;-1.329e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
0.042309000;1.006e+00;4.170e-01;-3.324e-01;4.144e-01;-3.302e-01;1.006e+00;1.668e-02;-1.329e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
0.043209000;1.006e+00;4.170e-01;-3.324e-01;4.144e-01;-3.302e-01;1.006e+00;1.668e-02;-1.329e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
0.044109000;1.006e+00;4.170e-01;-3.324e-01;4.143e-01;-3.302e-01;1.006e+00;1.668e-02;-1.329e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
0.045009000;1.006e+00;4.169e-01;-3.323e-01;4.143e-01;-3.302e-01;1.006e+00;1.668e-02;-1.329e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
0.047709000;1.006e+00;4.169e-01;-3.323e-01;4.143e-01;-3.302e-01;1.006e+00;1.668e-02;-1.329e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
0.048609000;1.006e+00;4.169e-01;-3.323e-01;4.142e-01;-3.302e-01;1.006e+00;1.667e-02;-1.329e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
0.050409000;1.006e+00;4.169e-01;-3.323e-01;4.142e-01;-3.302e-01;1.006e+00;1.667e-02;-1.329e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
0.051309000;1.006e+00;4.168e-01;-3.323e-01;4.142e-01;-3.302e-01;1.006e+00;1.667e-02;-1.329e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
0.053209000;1.006e+00;4.168e-01;-3.323e-01;4.142e-01;-3.302e-01;1.006e+00;1.667e-02;-1.329e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
0.054209000;1.006e+00;4.168e-01;-3.323e-01;4.141e-01;-3.302e-01;1.006e+00;1.667e-02;-1.329e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
0.057209000;1.006e+00;4.168e-01;-3.323e-01;4.141e-01;-3.302e-01;1.006e+00;1.667e-02;-1.329e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
0.058209000;1.006e+00;4.167e-01;-3.323e-01;4.141e-01;-3.302e-01;1.006e+00;1.667e-02;-1.329e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
0.064209000;1.006e+00;4.167e-01;-3.323e-01;4.141e-01;-3.302e-01;1.006e+00;1.667e-02;-1.329e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
0.065209000;1.006e+00;4.167e-01;-3.323e-01;4.140e-01;-3.302e-01;1.006e+00;1.667e-02;-1.329e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
0.083209000;1.006e+00;4.167e-01;-3.323e-01;4.140e-01;-3.302e-01;1.006e+00;1.667e-02;-1.329e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
0.084209000;1.006e+00;4.166e-01;-3.323e-01;4.140e-01;-3.302e-01;1.006e+00;1.666e-02;-1.329e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
29.990002000;1.006e+00;4.166e-01;-3.323e-01;4.140e-01;-3.302e-01;1.006e+00;1.666e-02;-1.329e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
29.990010000;1.006e+00;4.167e-01;-3.323e-01;4.140e-01;-3.302e-01;1.006e+00;1.667e-02;-1.329e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
29.990026000;1.007e+00;4.167e-01;-3.324e-01;4.140e-01;-3.302e-01;1.007e+00;1.667e-02;-1.329e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
29.990122000;1.007e+00;4.169e-01;-3.325e-01;4.140e-01;-3.302e-01;1.007e+00;1.667e-02;-1.330e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
29.990186000;1.007e+00;4.170e-01;-3.326e-01;4.140e-01;-3.302e-01;1.007e+00;1.668e-02;-1.331e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
29.990250000;1.008e+00;4.171e-01;-3.327e-01;4.140e-01;-3.302e-01;1.008e+00;1.668e-02;-1.331e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
29.990314000;1.008e+00;4.173e-01;-3.328e-01;4.140e-01;-3.302e-01;1.008e+00;1.669e-02;-1.331e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
29.990378000;1.008e+00;4.174e-01;-3.330e-01;4.139e-01;-3.302e-01;1.008e+00;1.670e-02;-1.332e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
29.990442000;1.009e+00;4.175e-01;-3.331e-01;4.139e-01;-3.302e-01;1.009e+00;1.670e-02;-1.332e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
29.990506000;1.009e+00;4.176e-01;-3.332e-01;4.139e-01;-3.302e-01;1.009e+00;1.671e-02;-1.333e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
29.990570000;1.009e+00;4.177e-01;-3.333e-01;4.139e-01;-3.302e-01;1.009e+00;1.671e-02;-1.333e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
29.990634000;1.010e+00;4.179e-01;-3.334e-01;4.139e-01;-3.302e-01;1.010e+00;1.672e-02;-1.334e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
29.990698000;1.010e+00;4.180e-01;-3.335e-01;4.139e-01;-3.303e-01;1.010e+00;1.672e-02;-1.334e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
29.990762000;1.010e+00;4.182e-01;-3.336e-01;4.139e-01;-3.303e-01;1.010e+00;1.673e-02;-1.334e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
29.990826000;1.011e+00;4.183e-01;-3.337e-01;4.139e-01;-3.303e-01;1.011e+00;1.673e-02;-1.335e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
29.990954000;1.011e+00;4.185e-01;-3.340e-01;4.139e-01;-3.303e-01;1.011e+00;1.674e-02;-1.336e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
29.991082000;1.012e+00;4.188e-01;-3.342e-01;4.139e-01;-3.303e-01;1.012e+00;1.675e-02;-1.337e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
29.991210000;1.012e+00;4.190e-01;-3.344e-01;4.139e-01;-3.303e-01;1.012e+00;1.676e-02;-1.338e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
29.991338000;1.013e+00;4.193e-01;-3.347e-01;4.139e-01;-3.303e-01;1.013e+00;1.677e-02;-1.339e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
29.991466000;1.014e+00;4.195e-01;-3.349e-01;4.138e-01;-3.303e-01;1.014e+00;1.678e-02;-1.340e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
29.992234000;1.018e+00;4.210e-01;-3.362e-01;4.138e-01;-3.304e-01;1.018e+00;1.684e-02;-1.345e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
29.992490000;1.019e+00;4.215e-01;-3.367e-01;4.138e-01;-3.304e-01;1.019e+00;1.686e-02;-1.347e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
29.993002000;1.021e+00;4.225e-01;-3.375e-01;4.137e-01;-3.305e-01;1.021e+00;1.690e-02;-1.350e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
29.993258000;1.023e+00;4.230e-01;-3.380e-01;4.136e-01;-3.305e-01;1.023e+00;1.692e-02;-1.352e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
29.993770000;1.025e+00;4.240e-01;-3.388e-01;4.136e-01;-3.305e-01;1.025e+00;1.696e-02;-1.355e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
29.994026000;1.027e+00;4.245e-01;-3.393e-01;4.135e-01;-3.305e-01;1.027e+00;1.698e-02;-1.357e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
