time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Wind_Turbine_GEN_UPuInjTerminal;Wind_Turbine_GEN_IpInjTerminal;Wind_Turbine_GEN_IqInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_VoltageSetpointPu;Wind_Turbine_GEN_NetworkFrequencyPu;NetworkFrequencyPu
0.000000000;1.035e+00;8.255e-01;-3.820e-02;7.973e-01;-3.689e-02;1.024e+00;1.047e+00;8.082e-01;2.149e-02;1.035e+00;7.430e-01;-3.438e-02;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.000001000;1.035e+00;8.255e-01;-3.821e-02;7.973e-01;-3.690e-02;1.024e+00;1.047e+00;8.082e-01;2.149e-02;1.035e+00;7.430e-01;-3.439e-02;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.000004000;1.035e+00;8.255e-01;-3.824e-02;7.973e-01;-3.693e-02;1.024e+00;1.047e+00;8.082e-01;2.146e-02;1.035e+00;7.430e-01;-3.441e-02;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.000006000;1.035e+00;8.255e-01;-3.825e-02;7.973e-01;-3.695e-02;1.024e+00;1.047e+00;8.082e-01;2.144e-02;1.035e+00;7.429e-01;-3.443e-02;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.000020000;1.035e+00;8.255e-01;-3.838e-02;7.973e-01;-3.707e-02;1.024e+00;1.047e+00;8.082e-01;2.132e-02;1.035e+00;7.429e-01;-3.454e-02;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.000028000;1.035e+00;8.254e-01;-3.845e-02;7.973e-01;-3.714e-02;1.024e+00;1.047e+00;8.082e-01;2.125e-02;1.035e+00;7.429e-01;-3.461e-02;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.000036000;1.035e+00;8.254e-01;-3.852e-02;7.973e-01;-3.721e-02;1.024e+00;1.047e+00;8.082e-01;2.118e-02;1.035e+00;7.429e-01;-3.467e-02;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.000044000;1.035e+00;8.254e-01;-3.860e-02;7.972e-01;-3.728e-02;1.024e+00;1.047e+00;8.082e-01;2.112e-02;1.035e+00;7.429e-01;-3.474e-02;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.000052000;1.035e+00;8.254e-01;-3.867e-02;7.972e-01;-3.735e-02;1.024e+00;1.047e+00;8.082e-01;2.105e-02;1.035e+00;7.429e-01;-3.480e-02;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.000060000;1.035e+00;8.254e-01;-3.874e-02;7.972e-01;-3.742e-02;1.024e+00;1.047e+00;8.082e-01;2.098e-02;1.035e+00;7.428e-01;-3.487e-02;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
