time;InternalNode1_BUS_Voltage;InternalNode1_BUS_ActivePower;InternalNode1_BUS_ReactivePower;InternalNode1_BUS_ActiveCurrent;InternalNode1_BUS_ReactiveCurrent;Wind_Turbine_GEN_VoltageInjTerminal;Wind_Turbine_GEN_ActiveCurrentInjTerminal;Wind_Turbine_GEN_ReactiveCurrentInjTerminal;Wind_Turbine_GEN_ActivePowerControlledPu;Wind_Turbine_GEN_ReactivePowerControlledPu;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu
0.000000;1.000e+00;8.332e-01;0.000e+00;8.332e-01;0.000e+00;1.015e+00;8.312e-01;5.775e-02;8.438e-01;5.862e-02;1.000e+00;3.333e-02;0.000e+00;8.439e-01;5.863e-02
29.999994;1.000e+00;8.332e-01;2.642e-07;8.332e-01;-2.152e-07;1.015e+00;8.312e-01;5.776e-02;8.438e-01;5.862e-02;1.000e+00;3.333e-02;-4.842e-07;8.439e-01;5.863e-02
29.999995;2.344e-01;1.953e-01;2.642e-07;8.332e-01;-2.152e-07;2.570e-01;8.014e-01;2.281e-01;2.060e-01;5.862e-02;2.344e-01;7.813e-03;-4.842e-07;8.439e-01;5.863e-02
30.000000;2.344e-01;1.953e-01;-4.974e-05;8.329e-01;-2.135e-04;2.569e-01;8.012e-01;2.279e-01;2.059e-01;5.855e-02;2.344e-01;7.810e-03;-2.484e-06;8.439e-01;5.863e-02
30.000004;2.344e-01;1.952e-01;-7.474e-05;8.327e-01;-3.202e-04;2.569e-01;8.009e-01;2.276e-01;2.058e-01;5.847e-02;2.344e-01;7.808e-03;-3.484e-06;8.439e-01;5.863e-02
30.000203;2.342e-01;1.925e-01;-1.275e-03;8.219e-01;-5.445e-03;2.559e-01;7.925e-01;2.180e-01;2.028e-01;5.577e-02;2.342e-01;7.698e-03;-5.148e-05;8.439e-01;5.863e-02
30.000443;2.339e-01;1.893e-01;-2.425e-03;8.092e-01;-1.037e-02;2.548e-01;7.822e-01;2.075e-01;1.993e-01;5.288e-02;2.339e-01;7.572e-03;-9.748e-05;8.439e-01;5.863e-02
30.000571;2.339e-01;1.877e-01;-2.925e-03;8.025e-01;-1.251e-02;2.543e-01;7.766e-01;2.024e-01;1.975e-01;5.147e-02;2.339e-01;7.507e-03;-1.175e-04;8.439e-01;5.863e-02
30.000683;2.338e-01;1.863e-01;-3.275e-03;7.967e-01;-1.401e-02;2.539e-01;7.718e-01;1.983e-01;1.960e-01;5.035e-02;2.338e-01;7.451e-03;-1.315e-04;8.439e-01;5.863e-02
30.000811;2.338e-01;1.847e-01;-3.625e-03;7.903e-01;-1.551e-02;2.535e-01;7.662e-01;1.938e-01;1.943e-01;4.915e-02;2.338e-01;7.390e-03;-1.455e-04;8.439e-01;5.863e-02
30.001025;2.338e-01;1.822e-01;-4.000e-03;7.796e-01;-1.711e-02;2.530e-01;7.570e-01;1.871e-01;1.915e-01;4.735e-02;2.338e-01;7.290e-03;-1.605e-04;8.439e-01;5.863e-02
30.001054;2.338e-01;1.819e-01;-4.050e-03;7.782e-01;-1.732e-02;2.530e-01;7.558e-01;1.863e-01;1.912e-01;4.713e-02;2.338e-01;7.277e-03;-1.625e-04;8.439e-01;5.863e-02
30.001198;2.338e-01;1.804e-01;-4.175e-03;7.713e-01;-1.785e-02;2.527e-01;7.495e-01;1.824e-01;1.894e-01;4.610e-02;2.338e-01;7.214e-03;-1.675e-04;8.439e-01;5.863e-02
30.002018;2.348e-01;1.726e-01;-2.650e-03;7.351e-01;-1.129e-02;2.528e-01;7.153e-01;1.701e-01;1.809e-01;4.300e-02;2.348e-01;6.904e-03;-1.065e-04;8.439e-01;5.863e-02
30.003061;2.380e-01;1.666e-01;5.675e-03;7.000e-01;2.385e-02;2.575e-01;6.761e-01;1.829e-01;1.741e-01;4.710e-02;2.380e-01;6.663e-03;2.265e-04;8.439e-01;5.863e-02
30.004008;2.424e-01;1.644e-01;1.845e-02;6.783e-01;7.613e-02;2.652e-01;6.469e-01;2.180e-01;1.715e-01;5.780e-02;2.424e-01;6.576e-03;7.375e-04;8.439e-01;5.863e-02
30.005111;2.488e-01;1.641e-01;3.855e-02;6.598e-01;1.549e-01;2.771e-01;6.176e-01;2.790e-01;1.711e-01;7.732e-02;2.488e-01;6.566e-03;1.542e-03;8.439e-01;5.863e-02
30.005431;2.508e-01;1.644e-01;4.492e-02;6.556e-01;1.792e-01;2.809e-01;6.104e-01;2.988e-01;1.715e-01;8.392e-02;2.508e-01;6.576e-03;1.797e-03;8.439e-01;5.863e-02
30.005623;2.519e-01;1.646e-01;4.870e-02;6.533e-01;1.933e-01;2.831e-01;6.065e-01;3.106e-01;1.717e-01;8.793e-02;2.519e-01;6.583e-03;1.948e-03;8.439e-01;5.863e-02
30.005925;2.537e-01;1.649e-01;5.460e-02;6.501e-01;2.152e-01;2.865e-01;6.008e-01;3.289e-01;1.721e-01;9.423e-02;2.537e-01;6.597e-03;2.184e-03;8.439e-01;5.863e-02
30.006021;2.542e-01;1.651e-01;5.648e-02;6.492e-01;2.221e-01;2.875e-01;5.990e-01;3.347e-01;1.723e-01;9.625e-02;2.542e-01;6.602e-03;2.259e-03;8.439e-01;5.863e-02
30.006267;2.556e-01;1.654e-01;6.122e-02;6.470e-01;2.395e-01;2.902e-01;5.949e-01;3.494e-01;1.727e-01;1.014e-01;2.556e-01;6.616e-03;2.449e-03;8.439e-01;5.863e-02
30.006587;2.574e-01;1.659e-01;6.732e-02;6.445e-01;2.616e-01;2.937e-01;5.900e-01;3.684e-01;1.733e-01;1.082e-01;2.574e-01;6.636e-03;2.693e-03;8.439e-01;5.863e-02
30.006843;2.588e-01;1.663e-01;7.215e-02;6.426e-01;2.788e-01;2.964e-01;5.864e-01;3.833e-01;1.738e-01;1.136e-01;2.588e-01;6.652e-03;2.886e-03;8.439e-01;5.863e-02
30.007099;2.601e-01;1.667e-01;7.692e-02;6.410e-01;2.957e-01;2.990e-01;5.830e-01;3.979e-01;1.744e-01;1.190e-01;2.601e-01;6.670e-03;3.077e-03;8.439e-01;5.863e-02
30.007355;2.615e-01;1.672e-01;8.163e-02;6.395e-01;3.122e-01;3.016e-01;5.799e-01;4.123e-01;1.749e-01;1.244e-01;2.615e-01;6.688e-03;3.265e-03;8.439e-01;5.863e-02
30.007611;2.627e-01;1.676e-01;8.628e-02;6.381e-01;3.284e-01;3.042e-01;5.771e-01;4.266e-01;1.755e-01;1.298e-01;2.627e-01;6.706e-03;3.451e-03;8.439e-01;5.863e-02
30.007867;2.640e-01;1.681e-01;9.085e-02;6.368e-01;3.441e-01;3.067e-01;5.743e-01;4.406e-01;1.761e-01;1.351e-01;2.640e-01;6.725e-03;3.634e-03;8.439e-01;5.863e-02
30.008123;2.652e-01;1.686e-01;9.535e-02;6.357e-01;3.595e-01;3.091e-01;5.719e-01;4.542e-01;1.768e-01;1.404e-01;2.652e-01;6.745e-03;3.814e-03;8.439e-01;5.863e-02
