time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Wind_Turbine_GEN_UPuInjTerminal;Wind_Turbine_GEN_IpInjTerminal;Wind_Turbine_GEN_IqInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_NetworkFrequencyPu;NetworkFrequencyPu
0.003578000;1.027e+00;8.180e-01;-5.639e-02;7.968e-01;-5.493e-02;1.010e+00;1.037e+00;8.090e-01;4.183e-03;1.027e+00;7.362e-01;-5.075e-02;1.000e+01;8.333e-01;4.375e-09;5.003e+01;5.003e+01
0.003706000;1.026e+00;8.180e-01;-5.655e-02;7.969e-01;-5.509e-02;1.010e+00;1.037e+00;8.090e-01;4.040e-03;1.026e+00;7.362e-01;-5.089e-02;1.000e+01;8.333e-01;4.484e-09;5.003e+01;5.003e+01
0.004218000;1.026e+00;8.181e-01;-5.687e-02;7.971e-01;-5.541e-02;1.009e+00;1.037e+00;8.092e-01;3.751e-03;1.026e+00;7.363e-01;-5.119e-02;1.000e+01;8.333e-01;4.837e-09;5.003e+01;5.003e+01
0.004474000;1.026e+00;8.182e-01;-5.687e-02;7.972e-01;-5.541e-02;1.009e+00;1.037e+00;8.094e-01;3.772e-03;1.026e+00;7.364e-01;-5.118e-02;1.000e+01;8.333e-01;4.962e-09;5.003e+01;5.003e+01
0.004602000;1.026e+00;8.183e-01;-5.682e-02;7.972e-01;-5.536e-02;1.009e+00;1.037e+00;8.094e-01;3.822e-03;1.026e+00;7.364e-01;-5.114e-02;1.000e+01;8.333e-01;5.022e-09;5.004e+01;5.004e+01
0.004770000;1.026e+00;8.184e-01;-5.673e-02;7.973e-01;-5.527e-02;1.009e+00;1.037e+00;8.095e-01;3.924e-03;1.026e+00;7.365e-01;-5.106e-02;1.000e+01;8.333e-01;5.591e-09;5.004e+01;5.004e+01
0.004818000;1.026e+00;8.184e-01;-5.669e-02;7.974e-01;-5.523e-02;1.009e+00;1.037e+00;8.095e-01;3.962e-03;1.026e+00;7.366e-01;-5.102e-02;1.000e+01;8.333e-01;5.826e-09;5.004e+01;5.004e+01
0.004882000;1.026e+00;8.185e-01;-5.664e-02;7.974e-01;-5.518e-02;1.009e+00;1.037e+00;8.096e-01;4.017e-03;1.026e+00;7.366e-01;-5.097e-02;1.000e+01;8.333e-01;5.953e-09;5.004e+01;5.004e+01
0.005010000;1.026e+00;8.186e-01;-5.652e-02;7.975e-01;-5.506e-02;1.010e+00;1.037e+00;8.096e-01;4.146e-03;1.026e+00;7.367e-01;-5.086e-02;1.000e+01;8.333e-01;6.082e-09;5.004e+01;5.004e+01
0.005138000;1.027e+00;8.187e-01;-5.637e-02;7.975e-01;-5.491e-02;1.010e+00;1.037e+00;8.097e-01;4.297e-03;1.027e+00;7.368e-01;-5.073e-02;1.000e+01;8.333e-01;6.212e-09;5.004e+01;5.004e+01
0.005909000;1.027e+00;8.195e-01;-5.500e-02;7.980e-01;-5.356e-02;1.010e+00;1.037e+00;8.101e-01;5.664e-03;1.027e+00;7.375e-01;-4.950e-02;1.000e+01;8.333e-01;7.665e-09;5.004e+01;5.004e+01
0.006549000;1.027e+00;8.204e-01;-5.333e-02;7.985e-01;-5.191e-02;1.011e+00;1.038e+00;8.104e-01;7.325e-03;1.027e+00;7.383e-01;-4.800e-02;1.000e+01;8.333e-01;7.955e-09;5.004e+01;5.004e+01
0.006677000;1.028e+00;8.206e-01;-5.294e-02;7.986e-01;-5.152e-02;1.012e+00;1.038e+00;8.105e-01;7.706e-03;1.028e+00;7.385e-01;-4.765e-02;1.000e+01;8.333e-01;7.969e-09;5.004e+01;5.004e+01
0.006933000;1.028e+00;8.209e-01;-5.212e-02;7.988e-01;-5.071e-02;1.012e+00;1.039e+00;8.106e-01;8.513e-03;1.028e+00;7.389e-01;-4.691e-02;1.000e+01;8.333e-01;7.937e-09;5.004e+01;5.004e+01
0.006971000;1.028e+00;8.210e-01;-5.199e-02;7.988e-01;-5.059e-02;1.012e+00;1.039e+00;8.107e-01;8.638e-03;1.028e+00;7.389e-01;-4.680e-02;1.000e+01;8.333e-01;7.750e-09;5.004e+01;5.004e+01
0.006985000;1.028e+00;8.210e-01;-5.195e-02;7.988e-01;-5.054e-02;1.012e+00;1.039e+00;8.107e-01;8.685e-03;1.028e+00;7.389e-01;-4.675e-02;1.000e+01;8.333e-01;7.407e-09;5.004e+01;5.004e+01
0.008377000;1.029e+00;8.235e-01;-4.659e-02;7.999e-01;-4.525e-02;1.015e+00;1.041e+00;8.114e-01;1.394e-02;1.029e+00;7.411e-01;-4.193e-02;1.000e+01;8.333e-01;5.541e-09;5.004e+01;5.004e+01
0.012345000;1.035e+00;8.310e-01;-2.887e-02;8.030e-01;-2.790e-02;1.026e+00;1.048e+00;8.133e-01;3.109e-02;1.035e+00;7.479e-01;-2.599e-02;1.000e+01;8.333e-01;-1.074e-09;5.004e+01;5.004e+01
0.013037000;1.036e+00;8.321e-01;-2.613e-02;8.034e-01;-2.523e-02;1.028e+00;1.049e+00;8.136e-01;3.372e-02;1.036e+00;7.489e-01;-2.352e-02;1.000e+01;8.333e-01;-2.269e-09;5.004e+01;5.004e+01
0.013497000;1.036e+00;8.328e-01;-2.443e-02;8.036e-01;-2.357e-02;1.029e+00;1.049e+00;8.137e-01;3.535e-02;1.036e+00;7.495e-01;-2.199e-02;1.000e+01;8.333e-01;-3.039e-09;5.004e+01;5.004e+01
0.013728000;1.037e+00;8.331e-01;-2.362e-02;8.037e-01;-2.279e-02;1.029e+00;1.050e+00;8.138e-01;3.613e-02;1.037e+00;7.498e-01;-2.126e-02;1.000e+01;8.333e-01;-3.416e-09;5.004e+01;5.004e+01
0.014419000;1.037e+00;8.340e-01;-2.137e-02;8.041e-01;-2.060e-02;1.031e+00;1.051e+00;8.139e-01;3.828e-02;1.037e+00;7.506e-01;-1.923e-02;1.000e+01;8.333e-01;-4.532e-09;5.004e+01;5.004e+01
0.014649000;1.037e+00;8.342e-01;-2.068e-02;8.041e-01;-1.993e-02;1.031e+00;1.051e+00;8.140e-01;3.894e-02;1.037e+00;7.508e-01;-1.861e-02;1.000e+01;8.333e-01;-4.900e-09;5.004e+01;5.004e+01
0.014880000;1.038e+00;8.345e-01;-2.002e-02;8.042e-01;-1.929e-02;1.032e+00;1.051e+00;8.140e-01;3.957e-02;1.038e+00;7.510e-01;-1.802e-02;1.000e+01;8.333e-01;-5.265e-09;5.004e+01;5.004e+01
0.016032000;1.038e+00;8.355e-01;-1.722e-02;8.046e-01;-1.658e-02;1.033e+00;1.052e+00;8.142e-01;4.223e-02;1.038e+00;7.520e-01;-1.549e-02;1.000e+01;8.333e-01;-7.039e-09;5.004e+01;5.004e+01
0.016262000;1.039e+00;8.357e-01;-1.675e-02;8.046e-01;-1.613e-02;1.034e+00;1.052e+00;8.142e-01;4.267e-02;1.039e+00;7.521e-01;-1.508e-02;1.000e+01;8.333e-01;-7.390e-09;5.004e+01;5.004e+01
0.016493000;1.039e+00;8.358e-01;-1.632e-02;8.047e-01;-1.572e-02;1.034e+00;1.053e+00;8.142e-01;4.308e-02;1.039e+00;7.523e-01;-1.469e-02;1.000e+01;8.333e-01;-7.741e-09;5.003e+01;5.003e+01
0.017184000;1.039e+00;8.362e-01;-1.523e-02;8.048e-01;-1.466e-02;1.035e+00;1.053e+00;8.143e-01;4.412e-02;1.039e+00;7.526e-01;-1.371e-02;1.000e+01;8.333e-01;-8.774e-09;5.003e+01;5.003e+01
0.018336000;1.039e+00;8.366e-01;-1.402e-02;8.048e-01;-1.349e-02;1.035e+00;1.053e+00;8.143e-01;4.525e-02;1.039e+00;7.529e-01;-1.262e-02;1.000e+01;8.333e-01;-1.022e-08;5.003e+01;5.003e+01
0.018566000;1.040e+00;8.366e-01;-1.386e-02;8.048e-01;-1.334e-02;1.035e+00;1.054e+00;8.143e-01;4.540e-02;1.040e+00;7.530e-01;-1.248e-02;1.000e+01;8.333e-01;-1.043e-08;5.003e+01;5.003e+01
0.018797000;1.040e+00;8.367e-01;-1.374e-02;8.048e-01;-1.321e-02;1.035e+00;1.054e+00;8.142e-01;4.551e-02;1.040e+00;7.530e-01;-1.236e-02;1.000e+01;8.333e-01;-1.062e-08;5.003e+01;5.003e+01
0.019257000;1.040e+00;8.367e-01;-1.356e-02;8.048e-01;-1.304e-02;1.036e+00;1.054e+00;8.142e-01;4.568e-02;1.040e+00;7.530e-01;-1.221e-02;1.000e+01;8.333e-01;-1.090e-08;5.003e+01;5.003e+01
0.019718000;1.040e+00;8.367e-01;-1.348e-02;8.048e-01;-1.297e-02;1.036e+00;1.054e+00;8.142e-01;4.574e-02;1.040e+00;7.530e-01;-1.213e-02;1.000e+01;8.333e-01;-1.105e-08;5.003e+01;5.003e+01
0.020409000;1.040e+00;8.366e-01;-1.354e-02;8.047e-01;-1.302e-02;1.036e+00;1.054e+00;8.141e-01;4.568e-02;1.040e+00;7.529e-01;-1.218e-02;1.000e+01;8.333e-01;-1.107e-08;5.003e+01;5.003e+01
0.020640000;1.040e+00;8.365e-01;-1.359e-02;8.046e-01;-1.308e-02;1.036e+00;1.054e+00;8.140e-01;4.562e-02;1.040e+00;7.528e-01;-1.223e-02;1.000e+01;8.333e-01;-1.103e-08;5.003e+01;5.003e+01
0.020870000;1.040e+00;8.364e-01;-1.367e-02;8.046e-01;-1.315e-02;1.035e+00;1.054e+00;8.140e-01;4.554e-02;1.040e+00;7.528e-01;-1.230e-02;1.000e+01;8.333e-01;-1.095e-08;5.002e+01;5.002e+01
0.021350000;1.040e+00;8.363e-01;-1.389e-02;8.045e-01;-1.336e-02;1.035e+00;1.054e+00;8.139e-01;4.533e-02;1.040e+00;7.527e-01;-1.250e-02;1.000e+01;8.333e-01;-8.984e-09;5.002e+01;5.002e+01
0.021446000;1.040e+00;8.362e-01;-1.394e-02;8.045e-01;-1.341e-02;1.035e+00;1.054e+00;8.139e-01;4.527e-02;1.040e+00;7.526e-01;-1.255e-02;1.000e+01;8.333e-01;-8.165e-09;5.002e+01;5.002e+01
0.021574000;1.039e+00;8.362e-01;-1.401e-02;8.044e-01;-1.348e-02;1.035e+00;1.054e+00;8.139e-01;4.520e-02;1.039e+00;7.526e-01;-1.261e-02;1.000e+01;8.333e-01;-7.728e-09;5.002e+01;5.002e+01
0.021830000;1.039e+00;8.361e-01;-1.417e-02;8.044e-01;-1.364e-02;1.035e+00;1.053e+00;8.138e-01;4.505e-02;1.039e+00;7.525e-01;-1.276e-02;1.000e+01;8.333e-01;-7.281e-09;5.002e+01;5.002e+01
0.022598000;1.039e+00;8.358e-01;-1.475e-02;8.042e-01;-1.419e-02;1.035e+00;1.053e+00;8.136e-01;4.449e-02;1.039e+00;7.522e-01;-1.327e-02;1.000e+01;8.333e-01;-5.921e-09;5.002e+01;5.002e+01
0.023110000;1.039e+00;8.355e-01;-1.519e-02;8.040e-01;-1.462e-02;1.035e+00;1.053e+00;8.135e-01;4.405e-02;1.039e+00;7.520e-01;-1.367e-02;1.000e+01;8.333e-01;-5.030e-09;5.002e+01;5.002e+01
0.023878000;1.039e+00;8.351e-01;-1.593e-02;8.038e-01;-1.533e-02;1.034e+00;1.053e+00;8.133e-01;4.333e-02;1.039e+00;7.516e-01;-1.433e-02;1.000e+01;8.333e-01;-3.770e-09;5.002e+01;5.002e+01
0.024134000;1.039e+00;8.349e-01;-1.619e-02;8.037e-01;-1.558e-02;1.034e+00;1.053e+00;8.133e-01;4.308e-02;1.039e+00;7.514e-01;-1.457e-02;1.000e+01;8.333e-01;-3.380e-09;5.001e+01;5.001e+01
0.025158000;1.039e+00;8.343e-01;-1.725e-02;8.034e-01;-1.661e-02;1.033e+00;1.052e+00;8.130e-01;4.204e-02;1.039e+00;7.509e-01;-1.553e-02;1.000e+01;8.333e-01;-1.970e-09;5.001e+01;5.001e+01
0.025414000;1.038e+00;8.342e-01;-1.752e-02;8.033e-01;-1.688e-02;1.033e+00;1.052e+00;8.129e-01;4.177e-02;1.038e+00;7.508e-01;-1.577e-02;1.000e+01;8.333e-01;-1.655e-09;5.001e+01;5.001e+01
0.027206000;1.038e+00;8.331e-01;-1.934e-02;8.027e-01;-1.863e-02;1.032e+00;1.052e+00;8.124e-01;3.999e-02;1.038e+00;7.498e-01;-1.741e-02;1.000e+01;8.333e-01;5.867e-11;5.001e+01;5.001e+01
0.027462000;1.038e+00;8.330e-01;-1.958e-02;8.026e-01;-1.886e-02;1.032e+00;1.051e+00;8.124e-01;3.976e-02;1.038e+00;7.497e-01;-1.762e-02;1.000e+01;8.333e-01;2.227e-10;5.001e+01;5.001e+01
0.027718000;1.038e+00;8.328e-01;-1.981e-02;8.025e-01;-1.909e-02;1.032e+00;1.051e+00;8.123e-01;3.953e-02;1.038e+00;7.496e-01;-1.783e-02;1.000e+01;8.333e-01;3.622e-10;5.001e+01;5.001e+01
0.027974000;1.038e+00;8.327e-01;-2.003e-02;8.024e-01;-1.931e-02;1.032e+00;1.051e+00;8.122e-01;3.931e-02;1.038e+00;7.494e-01;-1.803e-02;1.000e+01;8.333e-01;4.746e-10;5.001e+01;5.001e+01
0.028230000;1.038e+00;8.326e-01;-2.025e-02;8.023e-01;-1.951e-02;1.032e+00;1.051e+00;8.121e-01;3.910e-02;1.038e+00;7.493e-01;-1.823e-02;1.000e+01;8.333e-01;5.574e-10;5.000e+01;5.000e+01
0.028486000;1.038e+00;8.324e-01;-2.046e-02;8.022e-01;-1.972e-02;1.031e+00;1.051e+00;8.121e-01;3.889e-02;1.038e+00;7.492e-01;-1.841e-02;1.000e+01;8.333e-01;6.088e-10;5.000e+01;5.000e+01
0.028998000;1.038e+00;8.322e-01;-2.085e-02;8.021e-01;-2.009e-02;1.031e+00;1.051e+00;8.119e-01;3.851e-02;1.038e+00;7.490e-01;-1.876e-02;1.000e+01;8.333e-01;6.181e-10;5.000e+01;5.000e+01
0.029254000;1.037e+00;8.320e-01;-2.103e-02;8.020e-01;-2.027e-02;1.031e+00;1.051e+00;8.119e-01;3.833e-02;1.037e+00;7.488e-01;-1.892e-02;1.000e+01;8.333e-01;5.789e-10;5.000e+01;5.000e+01
0.030047000;1.037e+00;8.317e-01;-2.152e-02;8.017e-01;-2.074e-02;1.031e+00;1.051e+00;8.117e-01;3.783e-02;1.037e+00;7.485e-01;-1.937e-02;1.000e+01;8.333e-01;-5.437e-10;5.000e+01;5.000e+01
0.030783000;1.037e+00;8.314e-01;-2.188e-02;8.015e-01;-2.110e-02;1.031e+00;1.051e+00;8.115e-01;3.746e-02;1.037e+00;7.482e-01;-1.970e-02;1.000e+01;8.333e-01;-1.435e-09;5.000e+01;5.000e+01
0.031295000;1.037e+00;8.312e-01;-2.209e-02;8.014e-01;-2.130e-02;1.031e+00;1.050e+00;8.113e-01;3.725e-02;1.037e+00;7.481e-01;-1.988e-02;1.000e+01;8.333e-01;-1.625e-09;5.000e+01;5.000e+01
0.031746000;1.037e+00;8.310e-01;-2.223e-02;8.013e-01;-2.144e-02;1.030e+00;1.050e+00;8.112e-01;3.710e-02;1.037e+00;7.479e-01;-2.001e-02;1.000e+01;8.333e-01;-1.814e-09;5.000e+01;5.000e+01
0.034003000;1.037e+00;8.305e-01;-2.250e-02;8.008e-01;-2.169e-02;1.030e+00;1.050e+00;8.107e-01;3.679e-02;1.037e+00;7.474e-01;-2.025e-02;1.000e+01;8.333e-01;-2.629e-09;5.000e+01;5.000e+01
0.035357000;1.037e+00;8.303e-01;-2.233e-02;8.005e-01;-2.153e-02;1.030e+00;1.050e+00;8.105e-01;3.691e-02;1.037e+00;7.472e-01;-2.010e-02;1.000e+01;8.333e-01;-2.906e-09;5.000e+01;5.000e+01
0.035808000;1.037e+00;8.302e-01;-2.224e-02;8.004e-01;-2.144e-02;1.031e+00;1.050e+00;8.104e-01;3.699e-02;1.037e+00;7.472e-01;-2.001e-02;1.000e+01;8.333e-01;-2.950e-09;4.999e+01;4.999e+01
0.036228000;1.037e+00;8.302e-01;-2.213e-02;8.004e-01;-2.133e-02;1.031e+00;1.051e+00;8.103e-01;3.708e-02;1.037e+00;7.472e-01;-1.991e-02;1.000e+01;8.333e-01;-2.971e-09;4.999e+01;4.999e+01
0.036740000;1.037e+00;8.302e-01;-2.198e-02;8.003e-01;-2.119e-02;1.031e+00;1.051e+00;8.102e-01;3.721e-02;1.037e+00;7.471e-01;-1.978e-02;1.000e+01;8.333e-01;-2.626e-09;4.999e+01;4.999e+01
0.037252000;1.037e+00;8.301e-01;-2.181e-02;8.002e-01;-2.102e-02;1.031e+00;1.051e+00;8.102e-01;3.736e-02;1.037e+00;7.471e-01;-1.963e-02;1.000e+01;8.333e-01;-2.593e-09;4.999e+01;4.999e+01
0.037764000;1.037e+00;8.301e-01;-2.162e-02;8.002e-01;-2.084e-02;1.031e+00;1.051e+00;8.101e-01;3.753e-02;1.037e+00;7.471e-01;-1.946e-02;1.000e+01;8.333e-01;-2.561e-09;4.999e+01;4.999e+01
0.038276000;1.038e+00;8.301e-01;-2.142e-02;8.001e-01;-2.065e-02;1.031e+00;1.051e+00;8.100e-01;3.770e-02;1.038e+00;7.471e-01;-1.928e-02;1.000e+01;8.333e-01;-2.531e-09;4.999e+01;4.999e+01
0.041860000;1.038e+00;8.302e-01;-1.991e-02;7.998e-01;-1.918e-02;1.032e+00;1.051e+00;8.096e-01;3.907e-02;1.038e+00;7.471e-01;-1.792e-02;1.000e+01;8.333e-01;-2.403e-09;4.999e+01;4.999e+01
0.042372000;1.038e+00;8.302e-01;-1.971e-02;7.997e-01;-1.898e-02;1.032e+00;1.052e+00;8.095e-01;3.926e-02;1.038e+00;7.472e-01;-1.774e-02;1.000e+01;8.333e-01;-2.408e-09;4.999e+01;4.999e+01
0.043908000;1.038e+00;8.302e-01;-1.913e-02;7.996e-01;-1.842e-02;1.033e+00;1.052e+00;8.094e-01;3.979e-02;1.038e+00;7.472e-01;-1.722e-02;1.000e+01;8.333e-01;-2.481e-09;4.999e+01;4.999e+01
0.045956000;1.038e+00;8.303e-01;-1.850e-02;7.995e-01;-1.782e-02;1.033e+00;1.052e+00;8.092e-01;4.036e-02;1.038e+00;7.472e-01;-1.665e-02;1.000e+01;8.333e-01;-2.693e-09;4.999e+01;4.999e+01
0.046468000;1.039e+00;8.303e-01;-1.837e-02;7.995e-01;-1.769e-02;1.033e+00;1.052e+00;8.092e-01;4.048e-02;1.039e+00;7.473e-01;-1.654e-02;1.000e+01;8.333e-01;-2.753e-09;5.000e+01;5.000e+01
0.049028000;1.039e+00;8.303e-01;-1.790e-02;7.994e-01;-1.723e-02;1.033e+00;1.052e+00;8.091e-01;4.091e-02;1.039e+00;7.473e-01;-1.611e-02;1.000e+01;8.333e-01;-2.949e-09;5.000e+01;5.000e+01
0.050564000;1.039e+00;8.303e-01;-1.773e-02;7.994e-01;-1.707e-02;1.033e+00;1.052e+00;8.090e-01;4.106e-02;1.039e+00;7.473e-01;-1.596e-02;1.000e+01;8.333e-01;-2.992e-09;5.000e+01;5.000e+01
0.051076000;1.039e+00;8.303e-01;-1.769e-02;7.993e-01;-1.703e-02;1.033e+00;1.052e+00;8.090e-01;4.110e-02;1.039e+00;7.473e-01;-1.592e-02;1.000e+01;8.333e-01;-3.001e-09;5.000e+01;5.000e+01
0.052612000;1.039e+00;8.303e-01;-1.761e-02;7.993e-01;-1.695e-02;1.033e+00;1.052e+00;8.090e-01;4.117e-02;1.039e+00;7.473e-01;-1.585e-02;1.000e+01;8.333e-01;-3.006e-09;5.000e+01;5.000e+01
0.053124000;1.039e+00;8.303e-01;-1.759e-02;7.993e-01;-1.693e-02;1.034e+00;1.052e+00;8.090e-01;4.119e-02;1.039e+00;7.473e-01;-1.583e-02;1.000e+01;8.333e-01;-3.003e-09;5.000e+01;5.000e+01
0.058732000;1.039e+00;8.305e-01;-1.748e-02;7.994e-01;-1.683e-02;1.034e+00;1.052e+00;8.091e-01;4.130e-02;1.039e+00;7.474e-01;-1.573e-02;1.000e+01;8.333e-01;-3.128e-09;5.000e+01;5.000e+01
0.059632000;1.039e+00;8.305e-01;-1.745e-02;7.995e-01;-1.680e-02;1.034e+00;1.052e+00;8.091e-01;4.133e-02;1.039e+00;7.474e-01;-1.571e-02;1.000e+01;8.333e-01;-3.166e-09;5.000e+01;5.000e+01
0.060532000;1.039e+00;8.305e-01;-1.742e-02;7.995e-01;-1.677e-02;1.034e+00;1.052e+00;8.092e-01;4.137e-02;1.039e+00;7.475e-01;-1.568e-02;1.000e+01;8.333e-01;-3.206e-09;5.000e+01;5.000e+01
0.061432000;1.039e+00;8.306e-01;-1.737e-02;7.996e-01;-1.672e-02;1.034e+00;1.052e+00;8.092e-01;4.142e-02;1.039e+00;7.475e-01;-1.563e-02;1.000e+01;8.333e-01;-3.247e-09;5.000e+01;5.000e+01
0.062332000;1.039e+00;8.307e-01;-1.732e-02;7.996e-01;-1.667e-02;1.034e+00;1.053e+00;8.093e-01;4.148e-02;1.039e+00;7.476e-01;-1.559e-02;1.000e+01;8.333e-01;-3.284e-09;5.000e+01;5.000e+01
0.077632000;1.039e+00;8.321e-01;-1.585e-02;8.007e-01;-1.525e-02;1.034e+00;1.053e+00;8.102e-01;4.300e-02;1.039e+00;7.489e-01;-1.426e-02;1.000e+01;8.333e-01;-3.199e-09;5.000e+01;5.000e+01
0.078532000;1.039e+00;8.322e-01;-1.576e-02;8.007e-01;-1.517e-02;1.035e+00;1.053e+00;8.103e-01;4.308e-02;1.039e+00;7.490e-01;-1.419e-02;1.000e+01;8.333e-01;-3.183e-09;5.000e+01;5.000e+01
0.083432000;1.039e+00;8.326e-01;-1.536e-02;8.010e-01;-1.478e-02;1.035e+00;1.053e+00;8.106e-01;4.350e-02;1.039e+00;7.493e-01;-1.382e-02;1.000e+01;8.333e-01;-3.017e-09;5.000e+01;5.000e+01
0.084432000;1.039e+00;8.326e-01;-1.528e-02;8.011e-01;-1.470e-02;1.035e+00;1.053e+00;8.106e-01;4.358e-02;1.039e+00;7.494e-01;-1.375e-02;1.000e+01;8.333e-01;-2.969e-09;5.000e+01;5.000e+01
0.088432000;1.039e+00;8.329e-01;-1.497e-02;8.013e-01;-1.441e-02;1.035e+00;1.053e+00;8.108e-01;4.389e-02;1.039e+00;7.496e-01;-1.348e-02;1.000e+01;8.333e-01;-2.743e-09;5.000e+01;5.000e+01
0.090432000;1.039e+00;8.330e-01;-1.482e-02;8.013e-01;-1.425e-02;1.035e+00;1.053e+00;8.108e-01;4.404e-02;1.039e+00;7.497e-01;-1.334e-02;1.000e+01;8.333e-01;-2.613e-09;5.000e+01;5.000e+01
0.091122000;1.040e+00;8.330e-01;-1.476e-02;8.013e-01;-1.420e-02;1.035e+00;1.053e+00;8.108e-01;4.409e-02;1.040e+00;7.497e-01;-1.329e-02;1.000e+01;8.333e-01;-2.537e-09;5.000e+01;5.000e+01
0.094146000;1.040e+00;8.332e-01;-1.452e-02;8.014e-01;-1.397e-02;1.035e+00;1.053e+00;8.109e-01;4.433e-02;1.040e+00;7.498e-01;-1.307e-02;1.000e+01;8.333e-01;-8.133e-10;5.000e+01;5.000e+01
